"โรงพยาบาล","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"10663  :  โรงพยาบาลระยอง","1","1","1.00","500.00","500.00","0.1400","0.1400","0","0.0000"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","41","323","7.88","711,502.00","17,353.71","59.6260","1.7537","0","0.0000"
"10828  :  โรงพยาบาลบ้านฉาง","41","353","8.61","660,132.50","16,100.79","0.0000","0.0000","0","0.0000"
"10829  :  โรงพยาบาลแกลง","221","2,483","11.24","10,963,911.00","49,610.46","763.7473","3.4559","28","5.7797"
"10830  :  โรงพยาบาลวังจันทร์","14","208","14.86","329,985.00","23,570.36","19.6966","1.4069","0","0.0000"
"10831  :  โรงพยาบาลบ้านค่าย","34","237","6.97","510,820.00","15,024.12","53.9180","1.6339","0","0.0000"
"10832  :  โรงพยาบาลปลวกแดง","43","397","9.23","980,455.75","22,801.30","34.9038","1.9391","0","0.0000"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","13","78","6.00","144,080.00","11,083.08","2.9157","0.7289","0","0.0000"
"23962  :  โรงพยาบาลนิคมพัฒนา","8","100","12.50","109,395.00","13,674.38","5.4166","0.9028","0","0.0000"
"10664  :  โรงพยาบาลพระปกเกล้า","1,737","12,326","7.10","38,312,489.25","22,069.41","0.0000","0.0000","809","0.0000"
"10834  :  โรงพยาบาลขลุง","64","334","5.22","543,543.00","8,492.86","84.6148","1.5110","0","0.0000"
"10835  :  โรงพยาบาลท่าใหม่","29","128","4.41","188,836.00","6,511.59","31.2100","1.4862","0","0.0000"
"10836  :  โรงพยาบาลเขาสุกิม","28","235","8.39","446,395.00","15,942.68","45.7522","1.8301","0","0.0000"
"10837  :  โรงพยาบาลสองพี่น้อง","24","105","4.38","198,842.00","8,285.08","39.5162","1.6465","3","1.5965"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","56","244","4.36","467,462.00","8,347.54","78.1168","1.6621","0","0.0000"
"10839  :  โรงพยาบาลมะขาม","41","127","3.10","313,524.00","7,646.93","30.6474","1.2770","0","0.0000"
"10840  :  โรงพยาบาลแหลมสิงห์","39","245","6.28","519,697.00","13,325.56","61.7590","1.5836","0","0.0000"
"10841  :  โรงพยาบาลสอยดาว","74","400","5.41","745,125.00","10,069.26","85.4401","1.2565","0","0.0000"
"10842  :  โรงพยาบาลแก่งหางแมว","53","392","7.40","667,103.00","12,586.85","126.7289","2.6964","0","0.0000"
"10843  :  โรงพยาบาลนายายอาม","50","241","4.82","569,339.00","11,386.78","73.5275","1.5984","0","0.0000"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","33","229","6.94","380,453.00","11,528.88","45.6284","1.3827","0","0.0000"
"10696  :  โรงพยาบาลตราด","847","8,074","9.53","37,012,783.13","43,698.68","3,936.0600","4.6471","275","4.6055"
"10845  :  โรงพยาบาลคลองใหญ่","16","33","2.06","76,029.00","4,751.81","16.4000","1.0933","0","0.0000"
"10846  :  โรงพยาบาลเขาสมิง","13","92","7.08","168,176.00","12,936.62","15.5077","2.2154","0","0.0000"
"10847  :  โรงพยาบาลบ่อไร่","22","264","12.00","370,193.00","16,826.95","20.8119","1.2242","0","0.0000"
"10848  :  โรงพยาบาลแหลมงอบ","17","133","7.82","311,163.00","18,303.71","35.6353","2.0962","0","0.0000"
"10849  :  โรงพยาบาลเกาะกูด","1","6","6.00","24,474.00","24,474.00","1.1678","1.1678","0","0.0000"
"13816  :  โรงพยาบาลเกาะช้าง","3","16","5.33","31,780.00","10,593.33","3.2750","1.0917","0","0.0000"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10833  :  โรงพยาบาลท่าตะเกียบ","18","86","4.78","190,009.00","10,556.06","20.7984","1.2999","0","0.0000"
"10850  :  โรงพยาบาลบางคล้า","27","430","15.93","730,796.00","27,066.52","39.0879","2.1716","0","0.0000"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","38","356","9.37","701,117.00","18,450.45","99.6099","2.6922","0","0.0000"
"10852  :  โรงพยาบาลบางปะกง","33","352","10.67","1,255,479.00","38,044.82","54.1182","1.7457","0","0.0000"
"10853  :  โรงพยาบาลบ้านโพธิ์","34","326","9.59","700,273.00","20,596.26","4.6198","2.3099","0","0.0000"
"10854  :  โรงพยาบาลพนมสารคาม","107","870","8.13","3,218,821.89","30,082.45","286.7587","2.8392","0","0.0000"
"10855  :  โรงพยาบาลสนามชัยเขต","44","411","9.34","1,082,670.00","24,606.14","118.1745","2.6858","1","3.8641"
"10856  :  โรงพยาบาลแปลงยาว","26","345","13.27","676,922.00","26,035.46","37.9820","1.6514","0","0.0000"
"13747  :  โรงพยาบาลราชสาส์น","4","27","6.75","52,154.00","13,038.50","4.2827","1.0707","0","0.0000"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","1,120","12,005","10.72","55,036,351.05","50,538.43","1,034.0639","4.3086","17","5.5867"
"10857  :  โรงพยาบาลกบินทร์บุรี","549","3,689","6.72","15,307,330.00","27,933.08","700.0013","2.8455","0","0.0000"
"10858  :  โรงพยาบาลนาดี","18","97","5.39","244,432.00","13,579.56","25.3554","1.4086","0","0.0000"
"10859  :  โรงพยาบาลบ้านสร้าง","14","92","6.57","139,069.00","9,933.50","27.2944","1.9496","0","0.0000"
"10860  :  โรงพยาบาลประจันตคาม","9","29","3.22","73,135.00","8,126.11","9.5925","1.0658","0","0.0000"
"10861  :  โรงพยาบาลศรีมหาโพธิ","8","77","9.63","105,471.00","13,183.88","8.0940","1.0118","1","0.8676"
"10862  :  โรงพยาบาลศรีมโหสถ","23","87","3.78","249,701.00","10,856.57","0.0000","0.0000","0","0.0000"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","30","313","10.43","1,825,973.00","60,865.77","60.7740","3.1986","0","0.0000"
"10698  :  โรงพยาบาลนครนายก","764","7,857","10.28","43,187,724.00","56,602.52","3,439.7407","4.5559","0","0.0000"
"10863  :  โรงพยาบาลปากพลี","15","94","6.27","147,878.00","9,858.53","27.8390","1.8559","0","0.0000"
"10864  :  โรงพยาบาลบ้านนา","62","284","4.58","612,565.00","9,880.08","64.5205","1.0936","0","0.0000"
"10865  :  โรงพยาบาลองครักษ์","20","87","4.35","187,390.00","9,369.50","19.8571","1.0451","0","0.0000"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","1,068","9,827","9.20","52,083,226.00","48,767.07","3,944.3948","4.3203","573","4.3120"
"10866  :  โรงพยาบาลคลองหาด","27","150","5.56","279,663.00","10,357.89","36.6729","1.4105","0","0.0000"
"10867  :  โรงพยาบาลตาพระยา","13","78","6.00","183,864.00","14,143.38","12.3239","1.2324","0","0.0000"
"10868  :  โรงพยาบาลวังน้ำเย็น","44","175","3.98","243,824.00","9,377.85","52.2809","1.4937","0","0.0000"
"10869  :  โรงพยาบาลวัฒนานคร","51","385","7.55","821,340.00","16,104.71","81.9375","1.7813","4","3.5353"
"10870  :  โรงพยาบาลอรัญประเทศ","205","1,850","9.02","6,183,710.00","30,164.44","470.2818","2.8161","5","6.8212"
"13817  :  โรงพยาบาลเขาฉกรรจ์","37","269","7.27","481,346.00","13,009.35","44.3721","1.7749","0","0.0000"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","5,213","43,208","8.29","351,829,582.80","67,490.81","0.0000","0.0000","4,013","0.0000"
"10871  :  โรงพยาบาลครบุรี","110","1,143","10.39","2,009,370.00","18,267.00","189.5849","1.8771","0","0.0000"
"10872  :  โรงพยาบาลเสิงสาง","30","104","3.47","246,744.00","8,224.80","49.2801","1.8252","0","0.0000"
"10873  :  โรงพยาบาลคง","33","226","6.85","532,554.00","16,138.00","31.0291","1.1934","0","0.0000"
"10874  :  โรงพยาบาลบ้านเหลื่อม","16","64","4.00","122,303.00","7,643.94","25.5511","1.5969","0","0.0000"
"10875  :  โรงพยาบาลจักราช","61","364","5.97","633,086.00","10,378.46","64.4087","1.7408","0","0.0000"
"10876  :  โรงพยาบาลโชคชัย","44","294","6.68","875,083.50","19,888.26","84.6899","2.3525","0","0.0000"
"10877  :  โรงพยาบาลด่านขุนทด","112","399","3.56","1,052,892.00","9,400.82","197.8792","1.9592","0","0.0000"
"10878  :  โรงพยาบาลโนนไทย","41","156","3.80","429,937.00","10,486.27","81.2899","2.0322","0","0.0000"
"10879  :  โรงพยาบาลโนนสูง","83","569","6.86","1,511,618.00","18,212.27","115.2378","1.6701","0","0.0000"
"10880  :  โรงพยาบาลขามสะแกแสง","19","131","6.89","266,676.00","14,035.58","25.0244","1.4720","0","0.0000"
"10881  :  โรงพยาบาลบัวใหญ่","93","1,104","11.87","4,355,188.00","46,829.98","137.8367","2.4614","0","0.0000"
"10882  :  โรงพยาบาลประทาย","40","236","5.90","502,824.00","12,570.60","74.3978","2.2545","0","0.0000"
"10883  :  โรงพยาบาลปักธงชัย","86","423","4.92","902,237.00","10,491.13","125.5764","1.6100","0","0.0000"
"10884  :  โรงพยาบาลพิมาย","187","1,445","7.73","4,449,331.00","23,793.21","537.4907","3.0890","0","0.0000"
"10885  :  โรงพยาบาลห้วยแถลง","16","149","9.31","286,486.00","17,905.38","28.9421","1.8089","0","0.0000"
"10886  :  โรงพยาบาลชุมพวง","32","369","11.53","845,602.00","26,425.06","65.2173","2.1038","0","0.0000"
"10887  :  โรงพยาบาลสูงเนิน","65","459","7.06","998,974.00","15,368.83","149.8565","2.5837","0","0.0000"
"10888  :  โรงพยาบาลขามทะเลสอ","35","144","4.11","387,594.00","11,074.11","48.8487","1.6844","0","0.0000"
"10889  :  โรงพยาบาลสีคิ้ว","132","987","7.48","2,155,351.00","16,328.42","214.0830","1.7990","0","0.0000"
"10890  :  โรงพยาบาลปากช่องนานา","243","2,073","8.53","7,499,307.00","30,861.35","581.5813","2.7827","0","0.0000"
"10891  :  โรงพยาบาลหนองบุญมาก","47","245","5.21","610,799.00","12,995.72","89.7502","1.9096","0","0.0000"
"10892  :  โรงพยาบาลแก้งสนามนาง","9","40","4.44","93,836.00","10,426.22","2.1954","1.0977","0","0.0000"
"10893  :  โรงพยาบาลโนนแดง","24","200","8.33","590,511.00","24,604.63","29.9371","1.4256","0","0.0000"
"10894  :  โรงพยาบาลวังน้ำเขียว","48","293","6.10","595,856.00","12,413.67","49.9273","1.1611","0","0.0000"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","7","30","4.29","76,305.00","10,900.71","16.6086","2.3727","0","0.0000"
"11608  :  โรงพยาบาลลำทะเมนชัย","1","1","1.00","2,403.00","2,403.00","0.0000","0.0000","0","0.0000"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","34","197","5.79","377,432.00","11,100.94","45.2837","1.5095","0","0.0000"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","94","916","9.74","4,020,121.00","42,767.24","96.5167","2.9247","0","0.0000"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","33","207","6.27","501,827.00","15,206.88","51.2544","1.5532","0","0.0000"
"27839  :  โรงพยาบาลบัวลาย","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27840  :  โรงพยาบาลสีดา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10667  :  โรงพยาบาลบุรีรัมย์","1,533","6,793","4.43","56,840,333.00","37,077.84","0.0000","0.0000","1,027","0.0000"
"10895  :  โรงพยาบาลคูเมือง","19","165","8.68","36,851.00","4,606.38","46.0642","2.4244","0","0.0000"
"10896  :  โรงพยาบาลกระสัง","11","60","5.45","148,648.00","13,513.45","19.5841","2.1760","0","0.0000"
"10897  :  โรงพยาบาลนางรอง","225","4,662","20.72","17,053,380.00","75,792.80","633.9345","3.1383","0","0.0000"
"10898  :  โรงพยาบาลหนองกี่","22","99","4.50","227,172.00","10,326.00","38.9409","1.7700","0","0.0000"
"10899  :  โรงพยาบาลละหานทราย","17","69","4.06","164,013.00","9,647.82","41.1620","2.5726","0","0.0000"
"10900  :  โรงพยาบาลประโคนชัย","21","98","4.67","202,299.00","9,633.29","34.0303","2.0018","0","0.0000"
"10901  :  โรงพยาบาลบ้านกรวด","8","30","3.75","62,636.00","7,829.50","8.0298","1.1471","0","0.0000"
"10902  :  โรงพยาบาลพุทไธสง","15","86","5.73","199,000.00","13,266.67","0.4689","0.4689","0","0.0000"
"10904  :  โรงพยาบาลลำปลายมาศ","38","260","6.84","722,313.02","23,300.42","70.3256","2.0093","0","0.0000"
"10905  :  โรงพยาบาลสตึก","9","18","2.00","76,426.00","8,491.78","7.4137","0.8237","0","0.0000"
"10906  :  โรงพยาบาลปะคำ","13","35","2.69","90,677.00","6,975.15","18.0425","1.6402","0","0.0000"
"10907  :  โรงพยาบาลนาโพธิ์","13","73","5.62","181,309.00","13,946.85","19.3031","3.2172","0","0.0000"
"10908  :  โรงพยาบาลหนองหงส์","5","15","3.00","25,894.00","5,178.80","4.8660","0.9732","0","0.0000"
"10909  :  โรงพยาบาลพลับพลาชัย","10","67","6.70","117,718.00","11,771.80","7.4463","1.4893","0","0.0000"
"10910  :  โรงพยาบาลห้วยราช","8","20","2.50","44,789.00","5,598.63","7.9340","1.3223","0","0.0000"
"10911  :  โรงพยาบาลโนนสุวรรณ","8","20","2.50","55,339.00","6,917.38","8.7859","1.2551","0","0.0000"
"10912  :  โรงพยาบาลชำนิ","9","32","3.56","76,166.00","8,462.89","11.9364","1.4921","0","0.0000"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","10","36","3.60","78,357.00","7,835.70","17.2116","1.9124","0","0.0000"
"10914  :  โรงพยาบาลโนนดินแดง","9","74","8.22","165,866.00","18,429.56","13.0226","1.4470","0","0.0000"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","10","31","3.10","93,242.00","9,324.20","23.4742","2.3474","0","0.0000"
"23578  :  โรงพยาบาลแคนดง","7","21","3.00","39,637.00","5,662.43","6.8192","0.9742","0","0.0000"
"28020  :  โรงพยาบาลบ้านด่าน","2","5","2.50","12,035.00","6,017.50","1.8797","0.9399","0","0.0000"
"10668  :  โรงพยาบาลสุรินทร์","1,897","14,006","7.38","94,133,123.20","49,648.27","0.0000","0.0000","1,224","0.0000"
"10915  :  โรงพยาบาลชุมพลบุรี","16","61","3.81","148,393.00","9,274.56","30.0850","1.8803","0","0.0000"
"10916  :  โรงพยาบาลท่าตูม","14","58","4.14","174,938.00","12,495.57","25.1867","1.7991","0","0.0000"
"10917  :  โรงพยาบาลจอมพระ","6","11","1.83","34,828.00","5,804.67","7.3861","1.2310","0","0.0000"
"10918  :  โรงพยาบาลปราสาท","131","1,084","8.27","4,997,251.00","38,146.95","84.8898","4.0424","0","0.0000"
"10919  :  โรงพยาบาลกาบเชิง","26","124","4.77","247,320.25","9,512.32","32.1034","1.4592","0","0.0000"
"10920  :  โรงพยาบาลรัตนบุรี","34","252","7.41","656,639.00","19,312.91","58.4453","1.8264","0","0.0000"
"10921  :  โรงพยาบาลสนม","25","177","7.08","449,497.00","17,979.88","32.7626","1.3651","0","0.0000"
"10922  :  โรงพยาบาลศีขรภูมิ","39","263","6.74","604,528.00","15,500.72","54.2005","1.5941","0","0.0000"
"10923  :  โรงพยาบาลสังขะ","30","120","4.00","280,519.00","9,350.63","37.0431","1.5435","0","0.0000"
"10924  :  โรงพยาบาลลำดวน","13","68","5.23","123,149.50","9,473.04","15.1081","1.3735","0","0.0000"
"10925  :  โรงพยาบาลสำโรงทาบ","6","26","4.33","56,507.00","9,417.83","8.7130","1.7426","0","0.0000"
"10926  :  โรงพยาบาลบัวเชด","2","6","3.00","11,711.50","5,855.75","2.7086","1.3543","0","0.0000"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","7","23","3.29","53,135.00","7,590.71","17.1987","2.4570","0","0.0000"
"27842  :  โรงพยาบาลเขวาสินรินทร์","2","2","1.00","3,611.00","1,805.50","0.8634","0.4317","0","0.0000"
"27843  :  โรงพยาบาลศรีณรงค์","1","11","11.00","15,029.00","15,029.00","0.0000","0.0000","0","0.0000"
"27844  :  โรงพยาบาลโนนนารายณ์","1","1","1.00","2,632.00","2,632.00","0.6396","0.6396","0","0.0000"
"10700  :  โรงพยาบาลศรีสะเกษ","1,937","19,678","10.16","102,196,954.97","52,896.97","5,753.9511","4.4988","1,362","4.3844"
"10927  :  โรงพยาบาลยางชุมน้อย","12","51","4.25","96,820.00","8,068.33","16.2683","1.4789","1","2.9518"
"10928  :  โรงพยาบาลกันทรารมย์","62","447","7.21","1,028,397.00","16,587.05","149.1930","2.4063","8","4.7071"
"10929  :  โรงพยาบาลกันทรลักษ์","85","895","10.53","3,667,616.43","43,148.43","195.0874","2.2951","1","2.9518"
"10930  :  โรงพยาบาลขุขันธ์","58","336","5.79","879,837.00","15,169.60","116.1417","2.4196","0","0.0000"
"10931  :  โรงพยาบาลไพรบึง","6","44","7.33","69,588.00","11,598.00","2.6785","1.3393","2","1.0581"
"10932  :  โรงพยาบาลปรางค์กู่","13","42","3.23","110,561.00","8,504.69","3.3337","1.6669","0","0.0000"
"10933  :  โรงพยาบาลขุนหาญ","34","135","3.97","390,393.00","11,830.09","59.2553","2.0433","1","3.0120"
"10934  :  โรงพยาบาลราษีไศล","66","355","5.38","940,516.00","14,250.24","163.0737","2.4708","11","2.6012"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","99","527","5.32","1,262,461.67","12,752.14","225.6850","2.6242","6","4.0851"
"10936  :  โรงพยาบาลบึงบูรพ์","5","34","6.80","58,512.00","11,702.40","8.2108","1.6422","1","2.2840"
"10937  :  โรงพยาบาลห้วยทับทัน","10","50","5.00","80,621.00","8,062.10","18.9227","1.8923","0","0.0000"
"10938  :  โรงพยาบาลโนนคูณ","12","79","6.58","197,236.50","16,436.38","17.5951","2.5136","0","0.0000"
"10939  :  โรงพยาบาลศรีรัตนะ","10","32","3.20","56,546.00","5,654.60","21.1512","2.3501","0","0.0000"
"10940  :  โรงพยาบาลวังหิน","8","23","2.88","40,637.25","5,079.66","16.9169","2.1146","1","1.8767"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","8","18","2.25","45,739.50","6,534.21","12.9197","2.1533","0","0.0000"
"10942  :  โรงพยาบาลภูสิงห์","7","11","1.57","27,656.00","3,950.86","6.7349","1.3470","0","0.0000"
"10943  :  โรงพยาบาลเมืองจันทร์","5","32","6.40","48,979.00","9,795.80","2.1589","2.1589","0","0.0000"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","7","29","4.14","71,015.50","10,145.07","7.2660","1.4532","0","0.0000"
"28014  :  โรงพยาบาลพยุห์","4","7","1.75","13,642.00","4,547.33","1.2662","1.2662","1","0.0000"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","9","28","3.11","38,834.00","4,314.89","12.0611","1.5076","0","0.0000"
"28016  :  โรงพยาบาลศิลาลาด","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","2,561","24,497","9.57","188,659,582.00","73,666.37","0.0000","0.0000","1,905","0.0000"
"10944  :  โรงพยาบาลศรีเมืองใหม่","5","15","3.00","55,696.00","11,139.20","0.0000","0.0000","0","0.0000"
"10945  :  โรงพยาบาลโขงเจียม","3","32","10.67","398,716.00","132,905.33","0.0000","0.0000","0","0.0000"
"10946  :  โรงพยาบาลเขื่องใน","9","44","4.89","653,730.00","72,636.67","0.0000","0.0000","5","0.0000"
"10947  :  โรงพยาบาลเขมราฐ","4","21","5.25","205,988.00","51,497.00","0.0000","0.0000","0","0.0000"
"10948  :  โรงพยาบาลนาจะหลวย","10","55","5.50","126,853.00","12,685.30","7.9251","0.9906","0","0.0000"
"10949  :  โรงพยาบาลน้ำยืน","6","26","4.33","241,575.00","40,262.50","0.0000","0.0000","0","0.0000"
"10950  :  โรงพยาบาลบุณฑริก","14","66","4.71","211,811.00","15,129.36","0.0000","0.0000","1","0.0000"
"10951  :  โรงพยาบาลตระการพืชผล","6","32","5.33","409,868.00","68,311.33","0.0000","0.0000","1","0.0000"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","1","15","15.00","160,050.00","160,050.00","0.0000","0.0000","0","0.0000"
"10953  :  โรงพยาบาลม่วงสามสิบ","31","263","8.48","559,658.42","18,053.50","0.0000","0.0000","3","0.0000"
"10954  :  โรงพยาบาลวารินชำราบ","46","295","6.41","3,600,050.00","78,261.96","0.0000","0.0000","11","0.0000"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","7","33","4.71","146,621.00","20,945.86","0.0000","0.0000","1","0.0000"
"10957  :  โรงพยาบาลตาลสุม","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10958  :  โรงพยาบาลโพธิ์ไทร","5","18","3.60","82,037.00","16,407.40","0.0000","0.0000","0","0.0000"
"10959  :  โรงพยาบาลสำโรง","6","10","1.67","71,053.00","11,842.17","0.0000","0.0000","0","0.0000"
"10960  :  โรงพยาบาลดอนมดแดง","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10961  :  โรงพยาบาลสิรินธร","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","58","485","8.36","1,807,693.00","31,167.12","121.1225","2.8168","0","0.0000"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","29","498","17.17","2,145,339.00","73,977.21","109.0540","4.5439","0","0.0000"
"24032  :  โรงพยาบาลนาตาล","1","1","1.00","3,050.00","3,050.00","0.0000","0.0000","0","0.0000"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","1","7","7.00","10,248.00","10,248.00","0.0000","0.0000","0","0.0000"
"27968  :  โรงพยาบาลน้ำขุ่น","1","1","1.00","2,426.00","2,426.00","0.0000","0.0000","0","0.0000"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10701  :  โรงพยาบาลยโสธร","564","2,308","4.09","16,722,585.00","29,649.97","1,790.5662","3.5598","0","0.0000"
"10963  :  โรงพยาบาลทรายมูล","1","1","1.00","2,216.00","2,216.00","0.4748","0.4748","0","0.0000"
"10964  :  โรงพยาบาลกุดชุม","16","42","2.63","130,864.15","8,179.01","25.5624","1.7042","0","0.0000"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","7","15","2.14","48,495.00","6,927.86","8.8056","1.2579","0","0.0000"
"10966  :  โรงพยาบาลป่าติ้ว","2","8","4.00","19,892.05","9,946.03","3.2619","1.6310","0","0.0000"
"10967  :  โรงพยาบาลมหาชนะชัย","1","1","1.00","2,041.00","2,041.00","1.7453","1.7453","0","0.0000"
"10968  :  โรงพยาบาลค้อวัง","5","18","3.60","25,463.00","5,092.60","10.4943","2.0989","0","0.0000"
"10969  :  โรงพยาบาลไทยเจริญ","1","1","1.00","3,691.00","3,691.00","0.0000","0.0000","0","0.0000"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","19","72","3.79","170,188.00","8,957.26","21.3151","1.1218","0","0.0000"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"04007  :  โรงพยาบาลซับใหญ่","2","2","1.00","10,600.00","5,300.00","4.5025","2.2513","0","0.0000"
"10702  :  โรงพยาบาลชัยภูมิ","1,691","12,020","7.11","78,854,275.00","46,631.74","6,785.2764","4.2092","0","0.0000"
"10970  :  โรงพยาบาลบ้านเขว้า","16","73","4.56","156,044.00","9,752.75","16.4126","1.8236","0","0.0000"
"10971  :  โรงพยาบาลคอนสวรรค์","6","33","5.50","80,970.00","13,495.00","12.6759","2.1127","0","0.0000"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","25","81","3.24","196,463.00","7,858.52","29.5966","1.4798","0","0.0000"
"10973  :  โรงพยาบาลหนองบัวแดง","30","106","3.53","317,323.00","10,577.43","38.0580","1.4638","4","2.7233"
"10974  :  โรงพยาบาลจัตุรัส","71","636","8.96","1,374,658.00","19,361.38","78.2571","1.3493","0","0.0000"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","35","181","5.17","471,740.00","13,478.29","10.5417","2.6354","0","0.0000"
"10976  :  โรงพยาบาลหนองบัวระเหว","23","147","6.39","399,948.50","17,389.07","0.0000","0.0000","4","0.0000"
"10977  :  โรงพยาบาลเทพสถิต","32","169","5.28","474,199.00","14,818.72","47.4288","1.6355","0","0.0000"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","92","850","9.24","5,911,894.00","64,259.72","223.6262","2.8670","0","0.0000"
