"ชื่อกลุ่ม","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"05234 Percut cardiovas proc w stent insertion, w catas CC","4","36","9.00","920,221.80","230,055.45","37.3724","9.3431","0","0.0000"
"05240 Percut cardiovas proc, no CC","1","2","2.00","190,628.00","190,628.00","5.6990","5.6990","0","0.0000"
"05244 Percut cardiovas proc, w catas CC","5","63","12.60","683,975.50","136,795.10","43.0628","8.6126","0","0.0000"
"05264 Acute MI w CAB or VSD repair wo PTCA, w mild to cat CC","7","117","16.71","3,251,260.00","541,876.67","160.2846","22.8978","4","22.8978"
"05270 Acute MI w multiple vessel PTCA w stent, no CC","3","3","1.00","617,852.00","205,950.67","27.2187","9.0729","1","8.9837"
"05273 Acute MI w multiple vessel PTCA w stent, w severe CC","4","13","3.25","796,014.50","199,003.63","47.0984","11.7746","1","11.4727"
"05274 Acute MI w multiple vessel PTCA w stent, w catas CC","30","147","4.90","7,898,500.63","263,283.35","415.7266","13.8576","12","13.8895"
"05289 Acute MI w multiple vessel PTCA wo stent, w or wo CC","5","8","1.60","700,324.93","140,064.99","62.2393","12.4479","2","12.3844"
"05290 Acute MI w single vessel PTCA w stent, no CC","9","20","2.22","1,105,692.00","138,211.50","74.5430","8.2826","6","8.0607"
"05293 Acute MI w single vessel PTCA w stent, w mild to sev CC","23","38","1.65","4,198,695.99","190,849.82","227.0050","9.8698","9","9.7054"
"05294 Acute MI w single vessel PTCA w stent, w catas CC","115","979","8.51","23,990,732.42","216,132.72","1,396.5631","12.1440","41","12.0978"
"05300 Acute MI w single vessel PTCA wo stent, no CC","1","2","2.00","170,036.00","170,036.00","8.4338","8.4338","1","8.4338"
"05303 Acute MI w single vessel PTCA wo stent, w mild to sev CC","11","13","1.18","1,807,701.12","164,336.47","100.7624","9.1602","5","9.2644"
"05304 Acute MI w single vessel PTCA wo stent, w catas CC","32","203","6.34","4,570,158.47","175,775.33","364.8660","11.4021","11","11.5383"
"05314 Peripheral stent insertion, w mild to cat CC","1","14","14.00","222,676.00","222,676.00","9.6290","9.6290","0","0.0000"
"05324 Multiple cardiac valve proc with cardiac cath, w mild to cat CC","3","50","16.67","989,940.75","329,980.25","64.9542","21.6514","1","21.6514"
"05334 Multiple cardiac valve procedures, w mild to cat CC","18","407","22.61","7,386,371.86","410,353.99","289.6919","16.0940","8","16.1125"
"05344 Trach for CVS diseases w mech vent 96+ hr, w mild to cat CC","155","10,268","66.25","57,060,366.05","382,955.48","5,890.4929","38.0032","42","37.9864"
"05359 Trach for CVS diseases, w or wo CC","8","512","64.00","3,956,172.05","494,521.51","283.5368","35.4421","3","35.4421"
"05364 Multiple wound debridement, w catas CC","6","348","58.00","1,102,834.00","183,805.67","56.7495","9.4583","2","9.4472"
"05370 Complex cardiothoracic procedures, no CC","1","1","1.00","142,710.00","142,710.00","10.7767","10.7767","0","0.0000"
"05374 Complex cardiothoracic procedures, w catas CC","7","93","13.29","2,303,513.25","329,073.32","123.5265","17.6466","3","17.4780"
"05500 Acute MI w major comp w thrombol inj, no CC","21","41","1.95","444,163.81","21,150.66","50.1080","2.3861","9","2.3688"
"05502 Acute MI w major comp w thrombol inj, w mild to mod CC","17","29","1.71","262,783.50","20,214.12","47.1530","2.7737","3","2.7580"
"05503 Acute MI w major comp w thrombol inj, w severe CC","47","197","4.19","1,670,978.98","36,325.63","153.0080","3.2555","25","3.2417"
"05504 Acute MI w major comp w thrombol inj, w catas CC","42","301","7.17","2,548,679.33","62,162.91","239.8790","5.7114","15","5.7121"
"05510 Acute MI w thrombol inj, no CC","11","18","1.64","184,419.25","18,441.93","24.5412","2.2310","0","0.0000"
"05511 Acute MI w thrombol inj, w mild CC","3","3","1.00","49,075.75","16,358.58","7.3605","2.4535","1","2.4400"
"05514 Acute MI w thrombol inj, w mod to cat CC","1","3","3.00","22,355.00","22,355.00","3.0457","3.0457","0","0.0000"
"05520 Acute MI w major comp, not transferred, no CC","233","647","2.78","3,807,301.27","17,791.13","397.8900","1.7077","86","1.7143"
"05522 Acute MI w major comp, not transferred, w mild to mod CC","270","833","3.09","4,990,119.26","19,723.79","598.6124","2.2171","85","2.2973"
"05523 Acute MI w major comp, not transferred, w severe CC","668","3,896","5.83","21,600,403.70","34,123.86","2,587.2142","3.8731","219","3.7995"
"05524 Acute MI w major comp, not transferred, w catas CC","737","7,650","10.38","45,815,161.56","65,078.35","3,570.5557","4.8447","247","4.8251"
"05530 Acute MI, not transferred, no CC","87","196","2.25","981,670.46","12,585.52","102.4658","1.1778","29","1.1522"
"05531 Acute MI, not transferred, w mild CC","33","62","1.88","343,666.25","11,850.56","45.8231","1.3886","2","1.3619"
"05532 Acute MI, not transferred, w mod CC","48","117","2.44","578,039.00","13,137.25","77.9618","1.6242","15","1.6570"
"05533 Acute MI, not transferred, w severe CC","50","228","4.56","1,126,383.91","23,965.62","106.9253","2.1385","13","2.1281"
"05534 Acute MI, not transferred, w catas CC","13","74","5.69","337,930.40","28,160.87","36.1330","2.7795","6","2.7178"
"05540 Infective endocarditis, no CC","2","40","20.00","156,249.50","78,124.75","4.1197","2.0598","0","0.0000"
"05542 Infective endocarditis, w mild to mod CC","5","26","5.20","123,749.00","30,937.25","21.3320","4.2664","1","2.4577"
"05543 Infective endocarditis, w severe CC","14","174","12.43","412,186.25","31,706.63","47.9146","3.4225","2","3.4179"
"05544 Infective endocarditis, w catas CC","59","1,026","17.39","5,203,416.08","88,193.49","365.7619","6.1994","14","6.1751"
"05550 Heart failure and shock, no CC","187","678","3.63","2,592,438.48","14,985.19","113.5361","0.6071","26","0.6132"
"05551 Heart failure and shock, w mild CC","88","353","4.01","1,755,044.23","20,407.49","105.5938","1.1999","23","1.2550"
"05552 Heart failure and shock, w mod CC","244","1,096","4.49","4,352,162.08","19,257.35","337.6243","1.3837","38","1.7257"
"05553 Heart failure and shock, w severe CC","714","3,472","4.86","13,831,936.32","20,401.09","1,254.2668","1.7567","156","1.8834"
"05554 Heart failure and shock, w catas CC","1,211","12,255","10.12","61,697,057.52","53,141.31","3,962.8073","3.2723","332","3.2131"
"05560 Venous thrombosis, no CC","2","8","4.00","21,860.00","10,930.00","2.2908","1.1454","0","0.0000"
"05561 Venous thrombosis, w mild CC","6","42","7.00","177,064.75","29,510.79","8.9661","1.4944","1","1.4896"
"05562 Venous thrombosis, w mod CC","5","43","8.60","153,888.50","30,777.70","12.8605","2.5721","2","1.8530"
"05563 Venous thrombosis, w severe CC","14","77","5.50","331,428.50","23,673.46","34.4043","2.4574","3","2.4402"
"05564 Venous thrombosis, w catas CC","24","290","12.08","1,115,440.87","48,497.43","90.6174","3.7757","5","3.8040"
"05580 Peripheral vascular disorders, not transferred, no CC","35","88","2.51","562,338.50","17,040.56","35.0277","1.0008","17","0.9869"
"05581 Peripheral vascular disorders, not transferred, w mild CC","30","145","4.83","704,704.75","24,300.16","45.0912","1.5030","5","1.5754"
"05582 Peripheral vascular disorders, not transferred, w mod CC","39","260","6.67","1,277,039.23","34,514.57","108.7912","2.7895","14","3.0592"
"05583 Peripheral vascular disorders, not transferred, w severe CC","90","561","6.23","2,131,898.98","25,081.16","220.2630","2.4474","25","2.4481"
"05584 Peripheral vascular disorders, not transferred, w catas CC","117","1,253","10.71","5,313,233.76","50,124.85","499.9991","4.2735","35","4.2196"
"05590 Coronary atherosclerosis, no CC","14","38","2.71","105,499.80","8,115.37","7.2810","0.5201","1","0.5561"
"05591 Coronary atherosclerosis, w mild CC","4","28","7.00","157,069.36","39,267.34","2.9844","0.7461","0","0.0000"
"05592 Coronary atherosclerosis, w mod CC","13","95","7.31","372,147.11","31,012.26","16.7435","1.2880","2","0.7920"
"05593 Coronary atherosclerosis, w severe CC","47","392","8.34","1,197,990.66","27,227.06","60.6407","1.2902","14","1.2506"
"05594 Coronary atherosclerosis, w catas CC","73","644","8.82","3,974,290.18","55,975.92","223.7840","3.0655","16","2.6083"
"05600 Hypertension, no CC","3","12","4.00","83,295.00","27,765.00","0.8100","0.2700","0","0.0000"
"05602 Hypertension, w mod CC","3","3","1.00","31,459.00","10,486.33","2.5439","0.8480","1","0.4210"
"05603 Hypertension, w severe CC","22","182","8.27","696,286.47","31,649.39","18.3875","0.8358","0","0.0000"
"05604 Hypertension, w catas CC","28","386","13.79","1,902,789.77","70,473.70","62.4084","2.2289","4","2.8339"
"05610 Congenital heart disease, no CC","2","4","2.00","14,919.50","7,459.75","1.2876","0.6438","0","0.0000"
"05611 Congenital heart disease, w mild CC","1","3","3.00","6,593.00","6,593.00","0.9614","0.9614","0","0.0000"
"05612 Congenital heart disease, w mod CC","7","88","12.57","404,809.50","80,961.90","20.7291","2.9613","2","3.9752"
"05613 Congenital heart disease, w severe CC","11","137","12.45","269,069.00","26,906.90","28.6388","2.6035","3","2.5791"
"05614 Congenital heart disease, w catas CC","14","162","11.57","1,141,419.75","81,529.98","58.2647","4.1618","6","4.2124"
"05620 Valvular disorders, no CC","7","28","4.00","107,627.12","15,375.30","5.4880","0.7840","1","0.5463"
"05621 Valvular disorders, w mild CC","2","7","3.50","326,675.50","163,337.75","4.9232","2.4616","0","0.0000"
"05622 Valvular disorders, w mod CC","10","32","3.20","147,457.50","14,745.75","11.9776","1.1978","3","0.6615"
"05623 Valvular disorders, w severe CC","34","144","4.24","453,250.78","15,629.34","35.8255","1.0537","3","1.0853"
"05624 Valvular disorders, w catas CC","66","545","8.26","3,338,390.26","50,581.67","203.2589","3.0797","20","3.0862"
"05630 Major arrhythmia and cardiac arrest, no CC","166","265","1.60","1,998,393.22","12,568.51","124.9314","0.7526","55","0.7451"
"05631 Major arrhythmia and cardiac arrest, w mild CC","54","106","1.96","743,134.04","14,862.68","76.0721","1.4087","19","1.5271"
"05632 Major arrhythmia and cardiac arrest, w mod CC","66","190","2.88","854,092.25","14,476.14","104.0705","1.5768","15","1.5302"
"05633 Major arrhythmia and cardiac arrest, w severe CC","255","815","3.20","5,439,292.47","23,244.84","518.5560","2.0336","81","2.1412"
"05634 Major arrhythmia and cardiac arrest, w catas CC","246","1,526","6.20","10,137,502.68","45,871.05","779.6509","3.1693","94","3.1462"
"05640 Non-major arrhythmia and conduction dis, no CC","24","45","1.88","246,481.25","11,203.69","10.1820","0.4242","3","0.4418"
"05641 Non-major arrhythmia and conduction dis, w mild CC","9","26","2.89","134,513.00","14,945.89","6.5846","0.7316","3","0.7612"
"05642 Non-major arrhythmia and conduction dis, w mod CC","29","165","5.69","561,460.65","20,794.84","17.9605","0.6193","4","0.5832"
"05643 Non-major arrhythmia and conduction dis, w severe CC","69","237","3.43","957,870.27","15,204.29","55.5537","0.8051","18","0.8154"
"05644 Non-major arrhythmia and conduction dis, w catas CC","112","738","6.59","4,135,486.15","37,940.24","242.0707","2.1613","23","2.2026"
"05650 Unstable angina, no CC","7","10","1.43","48,805.25","6,972.18","4.3508","0.6215","0","0.0000"
"05651 Unstable angina, w mild CC","5","11","2.20","20,965.00","10,482.50","3.7865","0.7573","1","0.7573"
"05652 Unstable angina, w mod CC","8","25","3.13","100,315.75","12,539.47","8.2420","1.0302","0","0.0000"
"05653 Unstable angina, w severe CC","23","74","3.22","438,277.10","20,870.34","30.3154","1.3181","7","1.3010"
"05654 Unstable angina, w catas CC","26","147","5.65","1,065,807.13","46,339.44","79.9685","3.0757","6","3.0640"
"05661 Syncope and collapse, w mild CC","1","15","15.00","39,436.00","39,436.00","1.2062","1.2062","0","0.0000"
"05662 Syncope and collapse, w mod CC","1","1","1.00","3,895.75","3,895.75","0.4279","0.4279","0","0.0000"
"05663 Syncope and collapse, w severe CC","2","13","6.50","52,093.50","26,046.75","1.0928","0.5464","0","0.0000"
"05664 Syncope and collapse, w catas CC","1","15","15.00","50,103.00","50,103.00","1.1339","1.1339","1","1.1339"
"05670 Chest pain, no CC","3","20","6.67","38,432.50","12,810.83","1.0904","0.3635","1","0.3968"
"05680 Other circulatory system diagnoses, no CC","37","115","3.11","449,330.83","12,838.02","24.2221","0.6547","10","0.6425"
"05681 Other circulatory system diagnoses, w mild CC","17","136","8.00","683,949.97","42,746.87","33.2985","1.9587","1","1.9400"
"05682 Other circulatory system diagnoses, w mod CC","25","168","6.72","892,897.28","35,715.89","52.1597","2.0864","6","1.9580"
"05683 Other circulatory system diagnoses, w severe CC","106","554","5.23","3,587,891.30","35,175.40","223.1760","2.1054","26","2.7302"
"05684 Other circulatory system diagnoses, w catas CC","169","1,322","7.82","8,813,488.31","56,136.87","700.7367","4.1464","50","4.0741"
"05690 Acute MI, transferred, no CC","3","7","2.33","22,954.00","7,651.33","2.0799","0.6933","1","0.7040"
"05691 Acute MI, transferred, w mild CC","1","1","1.00","3,429.00","3,429.00","1.5119","1.5119","0","0.0000"
"06010 Stomach, esophagus & duodenal proc for malig, no CC","6","107","17.83","282,551.95","47,091.99","24.3979","4.0663","2","3.5802"
"06011 Stomach, esophagus & duodenal proc for malig, w mild CC","19","472","24.84","2,351,707.00","123,774.05","134.4759","7.0777","3","6.8433"
"06012 Stomach, esophagus & duodenal proc for malig, w mod CC","4","272","68.00","849,579.75","283,193.25","29.9424","7.4856","1","7.4225"
"06013 Stomach, esophagus & duodenal proc for malig, w severe CC","19","384","20.21","1,606,756.05","84,566.11","163.3324","8.5964","2","8.5942"
"06014 Stomach, esophagus & duodenal proc for malig, w catas CC","39","933","23.92","5,885,521.58","154,882.15","424.2720","10.8788","9","10.8784"
"06020 Stomach, esophagus & duodenal procedure, no CC","16","138","8.63","1,271,154.50","79,447.16","40.9603","2.5600","7","2.5150"
"06021 Stomach, esophagus & duodenal procedure, w mild CC","26","415","15.96","4,203,004.57","161,654.02","132.7885","5.1072","12","5.1301"
"06022 Stomach, esophagus & duodenal procedure, w mod CC","3","5","1.67","73,181.50","36,590.75","10.0607","3.3536","2","3.3252"
"06023 Stomach, esophagus & duodenal procedure, w severe CC","24","256","10.67","1,947,869.24","88,539.51","100.6099","4.1921","7","4.1512"
"06024 Stomach, esophagus & duodenal procedure, w catas CC","211","2,722","12.90","26,081,127.35","125,390.04","1,371.8468","6.5016","94","6.5027"
"06030 Major small & large bowel procedure, no CC","44","308","7.00","3,176,496.22","75,630.86","182.9801","4.1586","27","4.2355"
"06031 Major small & large bowel procedure, w mild CC","37","504","13.62","5,404,053.90","146,055.51","290.3876","7.8483","16","7.5951"
"06032 Major small & large bowel procedure, w mod CC","34","442","13.00","4,064,783.05","119,552.44","224.8429","6.6130","12","6.0068"
"06033 Major small & large bowel procedure, w severe CC","52","880","16.92","7,745,314.18","151,868.91","421.3423","8.1027","21","7.9090"
"06034 Major small & large bowel procedure, w catas CC","473","6,803","14.38","62,548,773.27","136,569.37","4,634.9297","9.7990","188","9.7231"
"06040 Rectal resection, no CC","3","17","5.67","223,848.25","74,616.08","15.0765","5.0255","0","0.0000"
"06042 Rectal resection, w mild to mod CC","1","1","1.00","45,303.00","45,303.00","5.8096","5.8096","1","5.8096"
"06043 Rectal resection, w severe CC","5","34","6.80","304,986.00","76,246.50","36.0120","7.2024","0","0.0000"
"06044 Rectal resection, w catas CC","25","448","17.92","4,243,890.15","176,828.76","222.7382","8.9095","8","8.9257"
"06050 Peritoneal adhesiolysis, no CC","3","43","14.33","130,258.75","65,129.38","7.7158","2.5719","1","2.1138"
"06052 Peritoneal adhesiolysis, w mild to mod CC","6","54","9.00","502,224.60","100,444.92","43.4311","7.2385","3","6.2119"
"06053 Peritoneal adhesiolysis, w severe CC","2","25","12.50","189,957.00","94,978.50","7.7296","3.8648","0","0.0000"
"06054 Peritoneal adhesiolysis, w catas CC","22","408","18.55","2,922,630.83","132,846.86","146.1986","6.6454","8","6.6099"
"06070 Appendectomy, no CC","4","12","3.00","86,130.00","21,532.50","4.5872","1.1468","1","1.1468"
"06072 Appendectomy, w mod CC","1","5","5.00","37,607.00","37,607.00","2.4848","2.4848","1","2.4848"
"06073 Appendectomy, w severe CC","3","63","21.00","409,831.34","136,610.45","10.8392","3.6131","0","0.0000"
"06074 Appendectomy, w catas CC","9","116","12.89","925,492.75","102,832.53","34.2608","3.8068","4","3.2639"
"06083 Minor small & large bowel procedure, w severe CC","3","17","5.67","32,639.00","16,319.50","10.3433","3.4478","0","0.0000"
"06084 Minor small & large bowel procedure, w catas CC","4","78","19.50","637,167.50","159,291.88","23.8175","5.9544","1","5.9459"
"06092 Anal & stomal procedure, w mod CC","4","78","19.50","687,530.00","171,882.50","15.2565","3.8141","1","4.6925"
"06094 Anal & stomal procedure, w catas CC","11","82","7.45","659,613.25","59,964.84","48.5990","4.4181","4","4.4223"
"06100 Inguinal & femoral hernia procedure age > 14, no CC","1","2","2.00","11,800.00","11,800.00","1.2345","1.2345","1","1.2345"
"06102 Inguinal & femoral hernia procedure age > 14, w mod CC","2","13","6.50","32,073.00","32,073.00","6.0661","3.0331","1","1.3592"
"06103 Inguinal & femoral hernia procedure age > 14, w severe CC","2","4","2.00","30,021.00","30,021.00","2.9886","1.4943","1","1.4560"
"06104 Inguinal & femoral hernia procedure age > 14, w catas CC","3","22","7.33","234,751.91","78,250.64","6.9502","2.3167","0","0.0000"
"06114 Hernia proc, exc ing & femoral age > 14, w catas CC","2","19","9.50","182,547.00","91,273.50","7.9259","3.9630","0","0.0000"
"06120 Hernia procedure age < 15, no CC","1","2","2.00","11,240.00","11,240.00","0.8691","0.8691","0","0.0000"
"06124 Hernia procedure age < 15, w sev to cat CC","1","21","21.00","132,099.00","132,099.00","1.5779","1.5779","1","1.5779"
"06130 Other digestive system OR proc for malig, no CC","4","67","16.75","157,796.00","39,449.00","11.6325","2.9081","0","0.0000"
"06132 Other digestive system OR proc for malig, w mild to mod CC","1","53","53.00","186,873.00","186,873.00","3.6311","3.6311","0","0.0000"
"06133 Other digestive system OR proc for malig, w severe CC","5","94","18.80","279,455.50","69,863.88","26.4735","5.2947","2","5.2555"
"06134 Other digestive system OR proc for malig, w catas CC","21","550","26.19","3,153,919.85","150,186.66","171.9110","8.1862","4","8.2032"
"06140 Other digestive system OR procedure, no CC","10","52","5.20","346,246.25","38,471.81","20.3958","2.0396","2","1.9798"
"06141 Other digestive system OR procedure, w mild CC","3","58","19.33","174,306.19","58,102.06","15.4123","5.1374","1","4.2167"
"06142 Other digestive system OR procedure, w mod CC","9","118","13.11","980,141.50","108,904.61","46.7391","5.1932","6","4.4016"
"06143 Other digestive system OR procedure, w severe CC","12","85","7.08","516,741.80","51,674.18","49.8099","4.1508","3","4.1509"
"06144 Other digestive system OR procedure, w catas CC","93","1,261","13.56","9,177,765.92","101,975.18","597.5158","6.4249","35","6.4197"
"06160 Complex therapeutic gastro for maj dig dis, no CC","8","47","5.88","218,224.14","31,174.88","14.3358","1.7920","1","1.2696"
"06161 Complex therapeutic gastro for maj dig dis, w mild CC","12","53","4.42","417,422.75","34,785.23","31.3493","2.6124","4","2.5715"
"06162 Complex therapeutic gastro for maj dig dis, w mod CC","22","157","7.14","1,654,817.41","75,218.97","92.6849","4.2129","6","4.2182"
"06163 Complex therapeutic gastro for maj dig dis, w severe CC","52","475","9.13","3,389,206.45","69,167.48","257.9155","4.9599","20","5.0872"
"06164 Complex therapeutic gastro for maj dig dis, w catas CC","103","854","8.29","8,622,570.92","87,096.68","667.0597","6.4763","44","6.1036"
"06170 Compl thera gastrosc for non-major dig dis, not same day, no CC","4","19","4.75","159,526.50","53,175.50","7.1080","1.7770","1","1.7995"
"06172 Compl thera gastrosc for non-major dig dis, not same day, w mild to mod CC","5","21","4.20","188,504.50","47,126.13","10.5598","2.1120","1","2.1333"
"06173 Compl thera gastrosc for non-major dig dis, not same day, w severe CC","20","198","9.90","1,740,123.32","91,585.44","68.8375","3.4419","9","3.4296"
"06174 Compl thera gastrosc for non-major dig dis, not same day, w catas CC","57","533","9.35","5,316,056.32","100,302.95","335.8397","5.8919","19","5.8834"
"06190 Other gastroscopy for major dig dis, not same day, no CC","9","59","6.56","334,542.00","41,817.75","11.8565","1.3174","3","1.2848"
"06191 Other gastroscopy for major dig dis, not same day, w mild CC","9","72","8.00","346,348.00","38,483.11","13.9261","1.5473","3","1.3370"
"06192 Other gastroscopy for major dig dis, not same day, w mod CC","16","291","18.19","1,534,099.59","95,881.22","66.9071","4.1817","4","3.0948"
"06193 Other gastroscopy for major dig dis, not same day, w severe CC","72","545","7.57","2,474,562.25","35,350.89","171.3341","2.3796","23","2.3767"
"06194 Other gastroscopy for major dig dis, not same day, w catas CC","176","1,900","10.80","11,950,546.30","69,479.92","958.0181","5.4433","57","5.4431"
"06209 Other gastroscopy for major dig dis, same day, w or wo CC","10","10","1.00","212,226.25","23,580.69","7.5670","0.7567","2","0.7567"
"06210 Other gastroscopy for non-major dig dis, not same day, no CC","1","2","2.00","60,252.00","60,252.00","1.0201","1.0201","1","1.0201"
"06211 Other gastroscopy for non-major dig dis, not same day, w mild CC","4","22","5.50","147,011.00","36,752.75","6.7210","1.6802","0","0.0000"
"06212 Other gastroscopy for non-major dig dis, not same day, w mod CC","7","47","6.71","728,573.00","104,081.86","18.8154","2.6879","3","4.0914"
"06213 Other gastroscopy for non-major dig dis, not same day, w severe CC","18","142","7.89","1,048,485.75","58,249.21","38.3866","2.1326","6","2.1575"
"06214 Other gastroscopy for non-major dig dis, not same day, w catas CC","53","725","13.68","5,382,645.27","101,559.34","256.6580","4.8426","13","4.8595"
"06229 Other gastroscopy for non-major dig dis, same day, w or wo CC","4","4","1.00","95,982.00","23,995.50","1.3972","0.3493","0","0.0000"
"06234 Complex therapeutic colonoscopy, w sev to cat CC","1","14","14.00","20,204.00","20,204.00","5.9564","5.9564","0","0.0000"
"06240 Other colonoscopy, not same day, no CC","2","14","7.00","52,778.50","26,389.25","1.7812","0.8906","1","0.8906"
"06241 Other colonoscopy, not same day, w mild CC","3","52","17.33","249,768.14","83,256.05","5.8219","1.9406","0","0.0000"
"06242 Other colonoscopy, not same day, w mod CC","6","108","18.00","312,296.50","62,459.30","11.2885","1.8814","0","0.0000"
"06243 Other colonoscopy, not same day, w severe CC","18","404","22.44","1,414,571.75","78,587.32","66.6015","3.7001","6","2.7579"
"06244 Other colonoscopy, not same day, w catas CC","20","360","18.00","1,866,246.00","93,312.30","103.2134","5.1607","7","5.1569"
"06259 Other colonoscopy, same day, w or wo CC","1","1","1.00","11,383.00","11,383.00","0.5278","0.5278","1","0.5278"
"06269 Dilation of intestine, w or wo CC","2","56","28.00","636,681.00","318,340.50","6.8881","3.4440","0","0.0000"
"06279 Lap stomach, esophagus & duodenal proc, w or wo CC","1","1","1.00","51,614.00","51,614.00","10.3180","10.3180","1","10.3180"
"06284 Lap peritoneal adhesiolysis, w sev to cat CC","1","15","15.00","95,885.00","95,885.00","7.3018","7.3018","0","0.0000"
"06299 Laparoscopic appendectomy, w or wo CC","1","1","1.00","29,556.00","29,556.00","2.0125","2.0125","0","0.0000"
"06300 Stomach, esophagus & duodenal resect for malig, no CC","5","56","11.20","614,456.50","122,891.30","35.0548","7.0110","0","0.0000"
"06301 Stomach, esophagus & duodenal resect for malig, w mild CC","2","31","15.50","129,087.00","129,087.00","17.5368","8.7684","0","0.0000"
"06303 Stomach, esophagus & duodenal resect for malig, w mod to sev CC","4","27","6.75","490,347.50","122,586.88","40.5266","10.1316","1","10.2599"
"06304 Stomach, esophagus & duodenal resect for malig, w catas CC","17","471","27.71","3,135,892.90","209,059.53","248.9966","14.6469","3","14.6433"
"06311 Stomach, esophagus & duodenal resection, w mild CC","2","13","6.50","151,283.25","75,641.63","13.0675","6.5337","1","6.5375"
"06313 Stomach, esophagus & duodenal resection, w mod to sev CC","4","44","11.00","504,387.25","126,096.81","39.5724","9.8931","1","9.8931"
"06314 Stomach, esophagus & duodenal resection, w catas CC","23","377","16.39","4,034,106.31","175,395.93","283.2177","12.3138","10","12.2789"
"06320 Appendectomy for complicate Dx, no CC","2","9","4.50","67,666.00","33,833.00","2.9782","1.4891","2","1.4891"
"06322 Appendectomy for complicate Dx, w mild to mod CC","2","3","1.50","56,641.75","28,320.88","5.9115","2.9558","1","4.0300"
"06323 Appendectomy for complicate Dx, w severe CC","4","23","5.75","145,701.05","36,425.26","14.6136","3.6534","1","2.3784"
"06324 Appendectomy for complicate Dx, w catas CC","32","292","9.13","2,076,803.35","71,613.91","145.6648","4.5520","19","4.4533"
"06334 Trach for digestive system diseases w mech vent 96+ hr, w mild to cat CC","112","5,735","51.21","40,347,975.31","366,799.78","3,966.5269","35.4154","42","35.4071"
"06349 Trach for digestive system diseases, w or wo CC","18","712","39.56","6,433,755.80","357,430.88","558.0782","31.0043","7","31.0046"
"06500 Digestive malignancy, not transferred, no CC","282","1,293","4.59","3,037,703.73","11,774.05","260.6650","0.9243","21","0.9803"
"06501 Digestive malignancy, not transferred, w mild CC","109","792","7.27","1,708,622.98","16,272.60","144.9403","1.3297","10","1.2624"
"06502 Digestive malignancy, not transferred, w mod CC","64","424","6.63","953,039.35","16,153.21","98.3798","1.5372","5","1.3424"
"06503 Digestive malignancy, not transferred, w severe CC","268","1,874","6.99","4,639,340.65","18,265.12","389.2028","1.4522","34","1.4500"
"06504 Digestive malignancy, not transferred, w catas CC","259","2,034","7.85","7,039,339.73","28,732.00","581.8458","2.2465","32","2.1819"
"06510 G.I. hemorrhage, age > 64, no CC","56","134","2.39","762,130.84","14,113.53","35.6762","0.6371","13","0.6586"
"06511 G.I. hemorrhage, age > 64, w mild CC","63","162","2.57","1,283,626.01","21,393.77","71.6324","1.1370","17","1.2472"
"06512 G.I. hemorrhage, age > 64, w mod CC","81","298","3.68","2,474,665.75","32,995.54","154.8170","1.9113","26","2.0391"
"06513 G.I. hemorrhage, age > 64, w severe CC","239","998","4.18","5,157,853.57","23,026.13","428.6037","1.7933","68","1.8252"
"06514 G.I. hemorrhage, age > 64, w catas CC","354","2,313","6.53","14,634,477.22","43,169.55","1,333.7908","3.7678","100","3.7571"
"06520 G.I. hemorrhage, age < 65, no CC","13","26","2.00","268,353.75","24,395.80","7.7009","0.5924","3","0.5887"
"06521 G.I. hemorrhage, age < 65, w mild CC","15","29","1.93","140,454.25","10,804.17","10.8960","0.7264","2","0.7264"
"06522 G.I. hemorrhage, age < 65, w mod CC","23","59","2.57","298,319.00","14,915.95","22.4436","0.9758","5","0.9702"
"06523 G.I. hemorrhage, age < 65, w severe CC","272","767","2.82","6,773,912.32","26,460.60","393.7654","1.4477","81","1.4493"
"06524 G.I. hemorrhage, age < 65, w catas CC","536","1,898","3.54","20,305,469.56","40,208.85","1,964.5411","3.6652","209","3.6559"
"06530 Complicated peptic ulcer, no CC","2","6","3.00","39,283.50","19,641.75","1.1084","0.5542","0","0.0000"
"06532 Complicated peptic ulcer, w mild to mod CC","4","4","1.00","28,376.25","7,094.06","2.9386","0.7346","2","0.7331"
"06533 Complicated peptic ulcer, w severe CC","16","143","8.94","561,793.00","40,128.07","15.7637","0.9852","5","0.9642"
"06534 Complicated peptic ulcer, w catas CC","13","77","5.92","524,110.46","40,316.19","43.3661","3.3359","6","3.2900"
"06542 Uncomplicated peptic ulcer, w mod CC","1","1","1.00","8,315.00","8,315.00","0.9937","0.9937","0","0.0000"
"06543 Uncomplicated peptic ulcer, w severe CC","1","1","1.00","3,691.00","3,691.00","0.7463","0.7463","0","0.0000"
"06544 Uncomplicated peptic ulcer, w catas CC","5","52","10.40","332,394.00","66,478.80","6.0317","1.2063","1","1.1336"
"06560 G.I. obstruction, not transferred, no CC","20","48","2.40","314,934.51","16,575.50","12.2144","0.6107","4","0.6835"
"06561 G.I. obstruction, not transferred, w mild CC","15","104","6.93","356,911.25","27,454.71","17.8085","1.1872","2","1.4349"
"06562 G.I. obstruction, not transferred, w mod CC","10","63","6.30","284,329.50","28,432.95","12.2805","1.2280","4","1.9551"
