"ชื่อกลุ่ม","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"05510 Acute MI w thrombol inj, no CC","12","27","2.25","297,305.45","24,775.45","25.0995","2.0916","3","2.1962"
"05511 Acute MI w thrombol inj, w mild CC","1","1","1.00","18,463.25","18,463.25","2.4748","2.4748","0","0.0000"
"05514 Acute MI w thrombol inj, w mod to cat CC","1","7","7.00","73,381.00","73,381.00","3.0457","3.0457","0","0.0000"
"05520 Acute MI w major comp, not transferred, no CC","378","1,950","5.16","8,865,812.91","23,516.75","591.7245","1.5654","86","1.5555"
"05522 Acute MI w major comp, not transferred, w mild to mod CC","190","963","5.07","7,634,643.84","40,394.94","537.4070","2.8285","49","3.0955"
"05523 Acute MI w major comp, not transferred, w severe CC","459","3,409","7.43","28,260,821.42","61,839.87","2,125.2521","4.6302","129","4.6412"
"05524 Acute MI w major comp, not transferred, w catas CC","352","3,092","8.78","26,586,898.25","75,746.15","1,701.4625","4.8337","91","4.8131"
"05530 Acute MI, not transferred, no CC","97","236","2.43","1,809,526.97","18,849.24","105.2942","1.0855","16","1.0345"
"05531 Acute MI, not transferred, w mild CC","47","133","2.83","1,021,752.81","22,212.02","63.4544","1.3501","13","1.3077"
"05532 Acute MI, not transferred, w mod CC","19","84","4.42","580,810.36","32,267.24","32.0850","1.6887","5","1.7207"
"05533 Acute MI, not transferred, w severe CC","29","131","4.52","770,818.05","26,579.93","62.2145","2.1453","10","2.2113"
"05534 Acute MI, not transferred, w catas CC","5","50","10.00","328,261.00","65,652.20","14.1042","2.8208","1","2.8609"
"05540 Infective endocarditis, no CC","15","122","8.13","1,326,167.48","88,411.17","30.2170","2.0145","3","1.7705"
"05542 Infective endocarditis, w mild to mod CC","15","209","13.93","1,701,491.73","113,432.78","115.6758","7.7117","5","7.8452"
"05543 Infective endocarditis, w severe CC","11","123","11.18","633,731.71","57,611.97","37.3525","3.3957","2","3.2995"
"05544 Infective endocarditis, w catas CC","46","753","16.37","5,826,491.38","126,662.86","285.6584","6.2100","18","6.2157"
"05550 Heart failure and shock, no CC","297","1,096","3.69","5,966,652.15","20,364.00","194.6046","0.6552","26","0.6302"
"05551 Heart failure and shock, w mild CC","311","1,440","4.63","8,644,074.77","28,065.18","411.1800","1.3221","44","1.2524"
"05552 Heart failure and shock, w mod CC","346","2,131","6.16","13,474,853.11","39,285.29","817.2461","2.3620","59","2.4939"
"05553 Heart failure and shock, w severe CC","539","3,939","7.31","26,802,576.07","49,726.49","1,450.4313","2.6910","108","2.7513"
"05554 Heart failure and shock, w catas CC","741","7,528","10.16","57,550,513.41","77,770.96","2,699.4226","3.6429","201","3.6022"
"05560 Venous thrombosis, no CC","1","1","1.00","13,999.00","13,999.00","1.0652","1.0652","1","1.0652"
"05561 Venous thrombosis, w mild CC","9","47","5.22","204,779.50","22,753.28","12.6121","1.4013","1","1.4896"
"05562 Venous thrombosis, w mod CC","6","50","8.33","253,410.25","42,235.04","18.5684","3.0947","3","3.0947"
"05563 Venous thrombosis, w severe CC","6","50","8.33","279,615.55","46,602.59","14.7661","2.4610","2","2.3861"
"05564 Venous thrombosis, w catas CC","4","23","5.75","130,631.68","32,657.92","14.8592","3.7148","0","0.0000"
"05580 Peripheral vascular disorders, not transferred, no CC","77","209","2.71","1,643,755.65","22,212.91","94.2804","1.2244","16","1.2258"
"05581 Peripheral vascular disorders, not transferred, w mild CC","27","108","4.00","959,472.83","35,536.03","53.9735","1.9990","7","1.9059"
"05582 Peripheral vascular disorders, not transferred, w mod CC","49","420","8.57","4,144,106.78","84,573.61","199.4381","4.0702","9","3.3259"
"05583 Peripheral vascular disorders, not transferred, w severe CC","52","516","9.92","2,784,278.45","53,543.82","126.9141","2.4407","13","2.4488"
"05584 Peripheral vascular disorders, not transferred, w catas CC","39","363","9.31","2,501,575.40","64,142.96","166.9385","4.2805","9","4.2026"
"05590 Coronary atherosclerosis, no CC","17","43","2.53","233,399.48","13,729.38","9.3008","0.5471","3","0.5541"
"05591 Coronary atherosclerosis, w mild CC","15","35","2.33","263,726.50","17,581.77","13.0658","0.8711","2","0.8908"
"05592 Coronary atherosclerosis, w mod CC","20","69","3.45","392,183.79","19,609.19","29.2694","1.4635","3","1.5840"
"05593 Coronary atherosclerosis, w severe CC","29","174","6.00","819,108.30","28,245.11","55.7986","1.9241","7","1.8305"
"05594 Coronary atherosclerosis, w catas CC","59","644","10.92","4,983,929.01","84,473.37","215.2120","3.6477","12","4.0174"
"05600 Hypertension, no CC","15","155","10.33","639,415.64","42,627.71","6.6842","0.4456","2","0.3341"
"05601 Hypertension, w mild CC","9","70","7.78","347,051.69","38,561.30","10.2123","1.1347","0","0.0000"
"05602 Hypertension, w mod CC","8","37","4.63","307,647.10","38,455.89","8.0007","1.0001","2","1.2236"
"05603 Hypertension, w severe CC","10","77","7.70","459,848.49","45,984.85","12.1429","1.2143","4","2.1348"
"05604 Hypertension, w catas CC","10","97","9.70","631,641.03","63,164.10","28.5270","2.8527","4","2.0078"
"05610 Congenital heart disease, no CC","1","1","1.00","4,047.25","4,047.25","0.9613","0.9613","0","0.0000"
"05611 Congenital heart disease, w mild CC","5","5","1.00","94,714.00","18,942.80","7.1949","1.4390","3","1.4854"
"05612 Congenital heart disease, w mod CC","7","129","18.43","1,611,007.25","230,143.89","30.7591","4.3942","5","4.5618"
"05613 Congenital heart disease, w severe CC","5","65","13.00","474,120.00","94,824.00","13.0429","2.6086","0","0.0000"
"05614 Congenital heart disease, w catas CC","3","21","7.00","179,175.00","59,725.00","12.5002","4.1667","1","3.9949"
"05620 Valvular disorders, no CC","16","52","3.25","335,511.53","20,969.47","13.7538","0.8596","3","0.8415"
"05621 Valvular disorders, w mild CC","6","22","3.67","166,265.48","27,710.91","14.9375","2.4896","2","2.6295"
"05622 Valvular disorders, w mod CC","20","189","9.45","1,461,454.00","73,072.70","99.1129","4.9556","3","5.3881"
"05623 Valvular disorders, w severe CC","6","14","2.33","139,658.75","23,276.46","6.2103","1.0350","2","1.0351"
"05624 Valvular disorders, w catas CC","39","325","8.33","2,400,497.23","61,551.21","119.9520","3.0757","21","3.0831"
"05630 Major arrhythmia and cardiac arrest, no CC","148","216","1.46","2,155,773.37","14,765.57","121.0463","0.8179","25","0.8183"
"05631 Major arrhythmia and cardiac arrest, w mild CC","74","216","2.92","1,772,608.94","24,282.31","129.3575","1.7481","24","1.7254"
"05632 Major arrhythmia and cardiac arrest, w mod CC","41","237","5.78","1,959,127.96","48,978.20","107.1178","2.6126","5","2.1909"
"05633 Major arrhythmia and cardiac arrest, w severe CC","81","353","4.36","3,485,582.81","43,031.89","228.8529","2.8253","14","2.6012"
"05634 Major arrhythmia and cardiac arrest, w catas CC","95","508","5.35","5,388,534.47","57,324.83","301.9215","3.1781","28","3.1630"
"05640 Non-major arrhythmia and conduction dis, no CC","32","63","1.97","416,511.93","13,016.00","15.1648","0.4739","3","0.4307"
"05641 Non-major arrhythmia and conduction dis, w mild CC","35","107","3.06","653,755.62","18,678.73","31.5910","0.9026","2","0.8660"
"05642 Non-major arrhythmia and conduction dis, w mod CC","18","34","1.89","226,044.56","12,558.03","26.6684","1.4816","1","1.6800"
"05643 Non-major arrhythmia and conduction dis, w severe CC","42","121","2.88","895,516.43","21,841.86","52.1137","1.2408","8","1.3403"
"05644 Non-major arrhythmia and conduction dis, w catas CC","58","468","8.07","3,017,217.47","52,933.64","165.2312","2.8488","17","2.8163"
"05650 Unstable angina, no CC","5","5","1.00","26,776.00","5,355.20","3.1090","0.6218","0","0.0000"
"05652 Unstable angina, w mod CC","2","2","1.00","24,574.25","12,287.13","1.9504","0.9752","1","0.9752"
"05653 Unstable angina, w severe CC","4","6","1.50","75,022.40","18,755.60","5.3259","1.3315","2","1.3552"
"05654 Unstable angina, w catas CC","4","11","2.75","109,764.00","27,441.00","11.8293","2.9573","1","2.9027"
"05660 Syncope and collapse, no CC","5","16","3.20","101,926.81","20,385.36","2.0193","0.4039","0","0.0000"
"05661 Syncope and collapse, w mild CC","2","4","2.00","41,552.25","20,776.13","1.2384","0.6192","0","0.0000"
"05662 Syncope and collapse, w mod CC","2","8","4.00","40,508.30","20,254.15","1.5694","0.7847","0","0.0000"
"05663 Syncope and collapse, w severe CC","3","33","11.00","158,797.50","52,932.50","3.1043","1.0348","0","0.0000"
"05664 Syncope and collapse, w catas CC","4","10","2.50","59,761.50","14,940.38","4.2838","1.0709","0","0.0000"
"05670 Chest pain, no CC","2","4","2.00","22,377.80","11,188.90","0.6936","0.3468","0","0.0000"
"05672 Chest pain, w mod CC","1","1","1.00","4,484.00","4,484.00","0.5273","0.5273","0","0.0000"
"05680 Other circulatory system diagnoses, no CC","43","159","3.70","1,078,282.79","25,076.34","34.1191","0.7935","6","0.7299"
"05681 Other circulatory system diagnoses, w mild CC","54","219","4.06","1,762,724.77","32,643.05","113.0864","2.0942","14","2.1020"
"05682 Other circulatory system diagnoses, w mod CC","30","162","5.40","1,038,851.50","35,822.47","79.2229","2.6408","6","3.3283"
"05683 Other circulatory system diagnoses, w severe CC","68","520","7.65","5,844,964.31","85,955.36","286.2954","4.2102","23","5.3222"
"05684 Other circulatory system diagnoses, w catas CC","92","955","10.38","7,977,457.98","87,664.37","386.0770","4.1965","32","4.1763"
"06010 Stomach, esophagus & duodenal proc for malig, no CC","5","76","15.20","226,440.40","45,288.08","17.3200","3.4640","1","4.3094"
"06011 Stomach, esophagus & duodenal proc for malig, w mild CC","26","475","18.27","2,738,802.65","105,338.56","173.5342","6.6744","6","6.4517"
"06013 Stomach, esophagus & duodenal proc for malig, w severe CC","6","132","22.00","974,730.90","162,455.15","51.5652","8.5942","0","0.0000"
"06014 Stomach, esophagus & duodenal proc for malig, w catas CC","23","512","22.26","4,154,185.61","180,616.77","250.2285","10.8795","2","10.8795"
"06020 Stomach, esophagus & duodenal procedure, no CC","33","196","5.94","3,020,408.90","91,527.54","82.6922","2.5058","12","2.5053"
"06021 Stomach, esophagus & duodenal procedure, w mild CC","76","992","13.05","12,752,771.63","167,799.63","407.4420","5.3611","30","5.0186"
"06022 Stomach, esophagus & duodenal procedure, w mod CC","1","8","8.00","55,283.75","55,283.75","3.4104","3.4104","0","0.0000"
"06023 Stomach, esophagus & duodenal procedure, w severe CC","6","33","5.50","757,432.00","126,238.67","25.2423","4.2070","1","4.2424"
"06024 Stomach, esophagus & duodenal procedure, w catas CC","129","2,027","15.71","23,179,763.16","179,688.09","841.1843","6.5208","47","6.5270"
"06030 Major small & large bowel procedure, no CC","61","586","9.61","7,452,757.56","124,212.63","280.1647","4.5929","13","4.4897"
"06031 Major small & large bowel procedure, w mild CC","68","961","14.13","11,525,719.08","169,495.87","541.0863","7.9572","18","8.1316"
"06032 Major small & large bowel procedure, w mod CC","36","755","20.97","7,754,111.68","215,391.99","399.0328","11.0842","14","10.9291"
"06033 Major small & large bowel procedure, w severe CC","64","1,357","21.20","15,604,999.40","243,828.12","717.8708","11.2167","17","10.9509"
"06034 Major small & large bowel procedure, w catas CC","213","3,205","15.05","39,564,967.01","185,751.02","2,096.2279","9.8414","81","9.8056"
"06040 Rectal resection, no CC","2","30","15.00","217,834.00","108,917.00","10.0551","5.0276","1","5.0296"
"06042 Rectal resection, w mild to mod CC","1","12","12.00","75,189.00","75,189.00","6.1154","6.1154","0","0.0000"
"06043 Rectal resection, w severe CC","2","84","42.00","506,143.00","253,071.50","14.8668","7.4334","0","0.0000"
"06044 Rectal resection, w catas CC","19","412","21.68","4,659,853.03","245,255.42","169.6590","8.9294","6","8.9248"
"06050 Peritoneal adhesiolysis, no CC","5","59","11.80","704,625.00","140,925.00","13.9839","2.7968","3","2.5023"
"06052 Peritoneal adhesiolysis, w mild to mod CC","10","176","17.60","2,230,399.50","247,822.17","78.1059","7.8106","4","8.0035"
"06053 Peritoneal adhesiolysis, w severe CC","3","24","8.00","181,483.75","60,494.58","11.4012","3.8004","0","0.0000"
"06054 Peritoneal adhesiolysis, w catas CC","8","76","9.50","953,615.95","119,201.99","52.8691","6.6086","1","6.6502"
"06070 Appendectomy, no CC","1","1","1.00","12,988.75","12,988.75","1.1468","1.1468","0","0.0000"
"06071 Appendectomy, w mild CC","1","2","2.00","28,704.00","28,704.00","1.5501","1.5501","0","0.0000"
"06072 Appendectomy, w mod CC","2","12","6.00","93,615.00","46,807.50","4.8371","2.4185","1","2.4848"
"06073 Appendectomy, w severe CC","4","34","8.50","257,153.25","64,288.31","13.1334","3.2833","2","4.2046"
"06074 Appendectomy, w catas CC","15","164","10.93","1,798,222.26","119,881.48","84.9096","5.6606","8","6.0914"
"06084 Minor small & large bowel procedure, w catas CC","1","14","14.00","98,205.25","98,205.25","5.9459","5.9459","0","0.0000"
"06090 Anal & stomal procedure, no CC","1","48","48.00","185,959.00","185,959.00","2.2802","2.2802","0","0.0000"
"06092 Anal & stomal procedure, w mod CC","2","9","4.50","109,874.50","54,937.25","7.8208","3.9104","2","3.9104"
"06094 Anal & stomal procedure, w catas CC","5","55","11.00","436,067.18","87,213.44","22.3985","4.4797","2","4.4797"
"06100 Inguinal & femoral hernia procedure age > 14, no CC","3","20","6.67","139,482.75","46,494.25","3.6134","1.2045","0","0.0000"
"06102 Inguinal & femoral hernia procedure age > 14, w mod CC","1","15","15.00","106,771.75","106,771.75","4.7069","4.7069","0","0.0000"
"06103 Inguinal & femoral hernia procedure age > 14, w severe CC","1","8","8.00","55,911.00","55,911.00","1.5326","1.5326","1","1.5326"
"06104 Inguinal & femoral hernia procedure age > 14, w catas CC","1","7","7.00","37,575.34","37,575.34","2.3560","2.3560","1","2.3560"
"06113 Hernia proc, exc ing & femoral age > 14, w severe CC","1","6","6.00","37,721.00","37,721.00","2.5813","2.5813","0","0.0000"
"06114 Hernia proc, exc ing & femoral age > 14, w catas CC","4","58","14.50","581,459.88","145,364.97","15.8636","3.9659","1","3.9659"
"06130 Other digestive system OR proc for malig, no CC","5","72","14.40","381,196.25","76,239.25","16.4332","3.2866","0","0.0000"
"06133 Other digestive system OR proc for malig, w severe CC","2","27","13.50","121,346.00","60,673.00","10.7804","5.3902","1","5.3902"
"06134 Other digestive system OR proc for malig, w catas CC","10","313","31.30","1,504,520.20","167,168.91","81.8240","8.1824","0","0.0000"
"06140 Other digestive system OR procedure, no CC","15","108","7.20","736,936.93","49,129.13","37.1357","2.4757","1","1.7765"
"06141 Other digestive system OR procedure, w mild CC","5","37","7.40","538,118.87","107,623.77","22.7532","4.5506","0","0.0000"
"06142 Other digestive system OR procedure, w mod CC","19","248","13.05","2,922,078.85","162,337.71","129.2975","6.8051","6","7.3726"
"06143 Other digestive system OR procedure, w severe CC","5","84","16.80","367,405.05","73,481.01","21.0091","4.2018","2","4.2213"
"06144 Other digestive system OR procedure, w catas CC","47","660","14.04","6,893,534.12","146,670.94","302.4588","6.4353","19","6.4343"
"06160 Complex therapeutic gastro for maj dig dis, no CC","5","28","5.60","152,471.00","30,494.20","6.7723","1.3545","1","1.1553"
"06161 Complex therapeutic gastro for maj dig dis, w mild CC","32","325","10.16","3,404,803.05","109,832.36","118.2032","3.6938","11","3.4619"
"06162 Complex therapeutic gastro for maj dig dis, w mod CC","33","269","8.15","3,555,497.54","107,742.35","175.1808","5.3085","7","5.4853"
"06163 Complex therapeutic gastro for maj dig dis, w severe CC","33","205","6.21","2,141,901.41","64,906.10","179.6728","5.4446","10","4.9096"
"06164 Complex therapeutic gastro for maj dig dis, w catas CC","66","763","11.56","9,599,933.93","145,453.54","464.4059","7.0365","20","6.8914"
"06170 Compl thera gastrosc for non-major dig dis, not same day, no CC","2","2","1.00","68,844.00","34,422.00","3.5090","1.7545","1","1.7095"
"06172 Compl thera gastrosc for non-major dig dis, not same day, w mild to mod CC","1","2","2.00","38,308.00","38,308.00","2.1333","2.1333","0","0.0000"
"06173 Compl thera gastrosc for non-major dig dis, not same day, w severe CC","16","125","7.81","1,126,595.75","70,412.23","54.9746","3.4359","5","3.4273"
"06174 Compl thera gastrosc for non-major dig dis, not same day, w catas CC","33","272","8.24","4,141,455.00","125,498.64","195.1519","5.9137","9","5.8802"
"06190 Other gastroscopy for major dig dis, not same day, no CC","31","191","6.16","1,313,903.75","42,383.99","45.4951","1.4676","5","1.3729"
"06191 Other gastroscopy for major dig dis, not same day, w mild CC","25","261","10.44","1,808,641.88","72,345.68","71.2905","2.8516","2","2.4676"
"06192 Other gastroscopy for major dig dis, not same day, w mod CC","62","682","11.00","6,253,601.79","100,864.55","344.2626","5.5526","13","5.1973"
"06193 Other gastroscopy for major dig dis, not same day, w severe CC","42","342","8.14","2,138,910.55","50,926.44","99.9432","2.3796","8","2.3908"
"06194 Other gastroscopy for major dig dis, not same day, w catas CC","79","831","10.52","6,807,876.94","86,175.66","430.6797","5.4516","18","5.4454"
"06209 Other gastroscopy for major dig dis, same day, w or wo CC","1","1","1.00","33,323.00","33,323.00","0.7567","0.7567","0","0.0000"
"06210 Other gastroscopy for non-major dig dis, not same day, no CC","2","24","12.00","180,582.50","90,291.25","1.8908","0.9454","1","0.9582"
"06211 Other gastroscopy for non-major dig dis, not same day, w mild CC","16","90","5.63","777,771.26","48,610.70","39.4374","2.4648","2","2.4427"
"06212 Other gastroscopy for non-major dig dis, not same day, w mod CC","11","112","10.18","1,477,553.00","134,323.00","45.9963","4.1815","4","3.4889"
"06213 Other gastroscopy for non-major dig dis, not same day, w severe CC","8","145","18.13","799,082.75","99,885.34","17.4117","2.1765","1","2.1575"
"06214 Other gastroscopy for non-major dig dis, not same day, w catas CC","30","302","10.07","3,069,746.10","102,324.87","145.4508","4.8484","7","4.8579"
"06229 Other gastroscopy for non-major dig dis, same day, w or wo CC","3","3","1.00","70,822.01","23,607.34","1.0479","0.3493","1","0.3493"
"06234 Complex therapeutic colonoscopy, w sev to cat CC","6","122","20.33","737,809.75","122,968.29","35.8680","5.9780","3","5.9564"
"06240 Other colonoscopy, not same day, no CC","2","15","7.50","69,484.50","34,742.25","1.9266","0.9633","0","0.0000"
"06241 Other colonoscopy, not same day, w mild CC","3","29","9.67","239,789.35","79,929.78","6.3360","2.1120","0","0.0000"
"06242 Other colonoscopy, not same day, w mod CC","8","117","14.63","1,327,880.75","165,985.09","25.4783","3.1848","3","3.1214"
"06243 Other colonoscopy, not same day, w severe CC","8","87","10.88","444,662.20","55,582.78","30.7764","3.8470","0","0.0000"
"06244 Other colonoscopy, not same day, w catas CC","7","76","10.86","494,937.75","70,705.39","36.0983","5.1569","2","5.1569"
"06259 Other colonoscopy, same day, w or wo CC","1","1","1.00","16,290.00","16,290.00","0.5278","0.5278","0","0.0000"
"06269 Dilation of intestine, w or wo CC","1","34","34.00","153,533.25","153,533.25","2.5067","2.5067","1","2.5067"
"06279 Lap stomach, esophagus & duodenal proc, w or wo CC","1","5","5.00","93,593.00","93,593.00","10.8611","10.8611","0","0.0000"
"06300 Stomach, esophagus & duodenal resect for malig, no CC","5","39","7.80","574,005.00","114,801.00","32.1749","6.4350","1","6.2515"
"06301 Stomach, esophagus & duodenal resect for malig, w mild CC","3","104","34.67","849,816.07","283,272.02","32.4999","10.8333","0","0.0000"
"06304 Stomach, esophagus & duodenal resect for malig, w catas CC","8","215","26.88","2,779,983.79","347,497.97","117.1464","14.6433","3","14.6433"
"06314 Stomach, esophagus & duodenal resection, w catas CC","17","291","17.12","4,187,993.95","246,352.59","209.1749","12.3044","6","12.3407"
"06320 Appendectomy for complicate Dx, no CC","1","12","12.00","41,789.50","41,789.50","1.4950","1.4950","0","0.0000"
"06322 Appendectomy for complicate Dx, w mild to mod CC","2","5","2.50","82,671.90","41,335.95","3.8620","1.9310","1","1.8815"
"06323 Appendectomy for complicate Dx, w severe CC","5","72","14.40","864,831.59","172,966.32","27.1752","5.4350","1","7.4784"
"06324 Appendectomy for complicate Dx, w catas CC","15","151","10.07","1,931,089.80","128,739.32","70.4818","4.6988","7","4.7145"
"06334 Trach for digestive system diseases w mech vent 96+ hr, w mild to cat CC","53","2,502","47.21","23,059,867.56","435,091.84","1,876.5763","35.4071","21","35.4071"
"06349 Trach for digestive system diseases, w or wo CC","3","212","70.67","2,551,446.45","850,482.15","93.1214","31.0405","1","31.0046"
"06500 Digestive malignancy, not transferred, no CC","253","1,452","5.74","5,583,733.55","22,070.09","238.2044","0.9415","12","0.8870"
"06501 Digestive malignancy, not transferred, w mild CC","95","697","7.34","3,258,831.94","34,303.49","173.4042","1.8253","10","1.8052"
"06502 Digestive malignancy, not transferred, w mod CC","23","189","8.22","1,088,255.06","47,315.44","69.6081","3.0264","7","3.5696"
"06503 Digestive malignancy, not transferred, w severe CC","78","420","5.38","1,821,421.62","23,351.56","113.1024","1.4500","6","1.4317"
"06504 Digestive malignancy, not transferred, w catas CC","88","510","5.80","2,322,549.15","27,324.11","196.9715","2.2383","14","2.2465"
"06510 G.I. hemorrhage, age > 64, no CC","198","467","2.36","3,500,821.96","17,770.67","131.9249","0.6663","38","0.6620"
"06511 G.I. hemorrhage, age > 64, w mild CC","223","584","2.62","6,084,963.70","27,533.77","282.2925","1.2659","55","1.2974"
"06512 G.I. hemorrhage, age > 64, w mod CC","189","713","3.77","6,951,343.59","37,779.04","461.6750","2.4427","48","2.3442"
"06513 G.I. hemorrhage, age > 64, w severe CC","152","755","4.97","6,532,979.60","43,264.77","347.1789","2.2841","36","2.2989"
"06514 G.I. hemorrhage, age > 64, w catas CC","262","1,465","5.59","15,341,245.02","58,554.37","1,093.4018","4.1733","76","4.0880"
"06520 G.I. hemorrhage, age < 65, no CC","8","16","2.00","179,638.00","22,454.75","4.7096","0.5887","1","0.5887"
"06521 G.I. hemorrhage, age < 65, w mild CC","10","29","2.90","188,833.00","18,883.30","7.3260","0.7326","3","0.7305"
"06522 G.I. hemorrhage, age < 65, w mod CC","17","46","2.71","467,017.31","27,471.61","16.5427","0.9731","4","0.9822"
"06523 G.I. hemorrhage, age < 65, w severe CC","122","342","2.80","4,061,440.85","33,565.63","176.9660","1.4505","40","1.4431"
"06524 G.I. hemorrhage, age < 65, w catas CC","311","1,237","3.98","17,495,698.57","56,256.27","1,141.4782","3.6703","120","3.6785"
"06530 Complicated peptic ulcer, no CC","1","27","27.00","352,338.50","352,338.50","0.6714","0.6714","1","0.6714"
"06532 Complicated peptic ulcer, w mild to mod CC","4","21","5.25","199,173.75","49,793.44","3.1110","0.7777","1","0.7362"
"06533 Complicated peptic ulcer, w severe CC","6","11","1.83","230,095.25","38,349.21","5.7024","0.9504","2","0.9391"
"06534 Complicated peptic ulcer, w catas CC","8","41","5.13","343,005.60","42,875.70","26.5583","3.3198","1","3.4093"
"06541 Uncomplicated peptic ulcer, w mild CC","2","4","2.00","15,189.24","7,594.62","0.9421","0.4710","0","0.0000"
"06543 Uncomplicated peptic ulcer, w severe CC","2","2","1.00","15,348.00","7,674.00","1.3070","0.6535","0","0.0000"
"06544 Uncomplicated peptic ulcer, w catas CC","2","6","3.00","87,498.50","43,749.25","2.3525","1.1762","1","1.2189"
"06552 Inflammatory bowel disease, w mild to mod CC","1","2","2.00","15,005.00","15,005.00","1.7374","1.7374","0","0.0000"
"06560 G.I. obstruction, not transferred, no CC","48","153","3.19","861,804.59","17,954.26","33.4872","0.6977","8","0.6537"
"06561 G.I. obstruction, not transferred, w mild CC","19","61","3.21","488,785.53","25,725.55","29.7075","1.5636","7","1.6599"
"06562 G.I. obstruction, not transferred, w mod CC","13","94","7.23","690,938.29","53,149.10","33.0884","2.5453","2","5.3172"
"06563 G.I. obstruction, not transferred, w severe CC","28","154","5.50","1,093,479.25","39,052.83","32.2093","1.1503","8","1.1448"
"06564 G.I. obstruction, not transferred, w catas CC","30","241","8.03","2,346,149.66","78,204.99","87.5158","2.9172","8","2.9327"
"06570 Gastroenteritis age > 9, no CC","48","3,469","72.27","999,308.40","20,818.93","16.9325","0.3528","1","0.3229"
"06571 Gastroenteritis age > 9, w mild CC","109","352","3.23","2,128,722.00","19,710.39","69.0656","0.6336","14","0.6162"
"06572 Gastroenteritis age > 9, w mod CC","114","511","4.48","3,858,026.21","33,842.34","148.6877","1.3043","15","1.4124"
"06573 Gastroenteritis age > 9, w severe CC","207","947","4.57","6,466,830.42","31,240.73","348.7810","1.6849","34","1.6850"
"06574 Gastroenteritis age > 9, w catas CC","247","1,658","6.71","14,160,730.46","57,330.89","481.5970","1.9498","60","1.8803"
"06580 Gastroenteritis age < 10, no CC","1","1","1.00","8,526.00","8,526.00","0.2660","0.2660","0","0.0000"
"06581 Gastroenteritis age < 10, w mild CC","2","2","1.00","17,052.00","8,526.00","0.7192","0.3596","0","0.0000"
"06582 Gastroenteritis age < 10, w mod CC","2","2","1.00","47,171.50","23,585.75","1.1822","0.5911","1","0.5911"
"06583 Gastroenteritis age < 10, w severe CC","1","1","1.00","81,631.00","81,631.00","0.8622","0.8622","1","0.8622"
"06584 Gastroenteritis age < 10, w catas CC","2","36","18.00","273,604.00","136,802.00","9.1220","4.5610","0","0.0000"
"06600 Other digestive system diagnoses, not transferred, no CC","123","395","3.21","3,077,791.83","25,436.30","106.8316","0.8685","18","0.8342"
"06601 Other digestive system diagnoses, not transferred, w mild CC","68","377","5.54","2,988,658.30","43,950.86","170.5776","2.5085","12","2.2765"
"06602 Other digestive system diagnoses, not transferred, w mod CC","64","428","6.69","3,389,409.26","53,800.15","198.0519","3.0946","13","2.9814"
"06603 Other digestive system diagnoses, not transferred, w severe CC","115","582","5.06","4,685,718.57","40,745.38","277.3968","2.4121","28","2.7350"
"06604 Other digestive system diagnoses, not transferred, w catas CC","188","1,247","6.63","9,683,668.50","51,784.32","711.7398","3.7859","54","3.7463"
"06610 Abdominal pain or mesenteric adenitis, no CC","11","85","7.73","485,441.50","44,131.05","4.1364","0.3760","2","0.2486"
"06611 Abdominal pain or mesenteric adenitis, w mild CC","1","1","1.00","5,464.50","5,464.50","0.3899","0.3899","0","0.0000"
"06612 Abdominal pain or mesenteric adenitis, w mod CC","2","2","1.00","15,778.00","7,889.00","0.9991","0.4996","0","0.0000"
"06613 Abdominal pain or mesenteric adenitis, w severe CC","9","26","2.89","167,465.00","18,607.22","7.6906","0.8545","1","1.1266"
"06640 Oesophagitis, gastritis and dyspepsia age > 9, no CC","6","11","1.83","70,739.50","11,789.92","1.5825","0.2638","0","0.0000"
"06641 Oesophagitis, gastritis and dyspepsia age > 9, w mild CC","2","2","1.00","14,343.50","7,171.75","0.7296","0.3648","0","0.0000"
"06642 Oesophagitis, gastritis and dyspepsia age > 9, w mod CC","1","1","1.00","5,231.75","5,231.75","0.5371","0.5371","0","0.0000"
"06643 Oesophagitis, gastritis and dyspepsia age > 9, w severe CC","4","8","2.00","76,377.05","19,094.26","2.8975","0.7244","2","0.9821"
"06644 Oesophagitis, gastritis and dyspepsia age > 9, w catas CC","1","1","1.00","21,592.00","21,592.00","0.7324","0.7324","1","0.7324"
"06650 Oesophagitis, gastritis and dyspepsia age < 10, no CC","1","1","1.00","3,526.00","3,526.00","0.1905","0.1905","0","0.0000"
"06660 Miscellneous digestive disorders age > 9, no CC","14","75","5.36","274,179.50","21,090.73","8.4777","0.6056","1","0.5353"
"06661 Miscellneous digestive disorders age > 9, w mild CC","6","55","9.17","206,747.79","34,457.97","9.7746","1.6291","0","0.0000"
"06662 Miscellneous digestive disorders age > 9, w mod CC","5","25","5.00","186,618.75","37,323.75","7.9633","1.5927","1","0.6029"
"06663 Miscellneous digestive disorders age > 9, w severe CC","22","299","13.59","1,979,103.58","89,959.25","93.9479","4.2704","5","3.9980"
"06664 Miscellneous digestive disorders age > 9, w catas CC","8","45","5.63","323,375.25","40,421.91","20.9320","2.6165","3","2.6076"
"06683 Digest malignancy w chemo- and radiotherapy, w severe CC","1","45","45.00","250,111.25","250,111.25","6.3496","6.3496","0","0.0000"
