"โรงพยาบาล","รับ Refer ในจังหวัด","รับ Refer นอกจังหวัด","รับ Refer นอกเขต","รวมปีงบประมาณ"
"ราย","AdjRW","RW=0","CMI","ราย","AdjRW","RW=0","CMI","ราย","AdjRW","RW=0","CMI","ราย","AdjRW","RW=0","CMI"
"10871  :  โรงพยาบาลครบุรี","655","685.5778","63","1.1581","2","1.8974","1","1.8974","0","0.0000","0","0.0000","657","687.4752","64","1.1593"
"10872  :  โรงพยาบาลเสิงสาง","470","492.0669","11","1.0720","0","0.0000","0","0.0000","2","3.3792","0","1.6896","472","495.4461","11","1.0747"
"10873  :  โรงพยาบาลคง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10874  :  โรงพยาบาลบ้านเหลื่อม","159","150.7127","8","0.9981","0","0.0000","0","0.0000","0","0.0000","0","0.0000","159","150.7127","8","0.9981"
"10875  :  โรงพยาบาลจักราช","545","535.9222","31","1.0427","1","0.7134","0","0.7134","0","0.0000","0","0.0000","546","536.6356","31","1.0420"
"10876  :  โรงพยาบาลโชคชัย","105","100.8990","16","1.1337","0","0.0000","0","0.0000","0","0.0000","0","0.0000","105","100.8990","16","1.1337"
"10877  :  โรงพยาบาลด่านขุนทด","1,693","1,913.7803","72","1.1806","4","5.0289","0","1.2572","3","1.7420","0","0.5807","1,700","1,920.5512","72","1.1797"
"10878  :  โรงพยาบาลโนนไทย","572","701.2383","10","1.2478","0","0.0000","0","0.0000","1","1.3349","0","1.3349","573","702.5732","10","1.2479"
"10879  :  โรงพยาบาลโนนสูง","137","148.1645","4","1.1140","0","0.0000","0","0.0000","3","0.9154","1","0.4577","140","149.0799","5","1.1043"
"10880  :  โรงพยาบาลขามสะแกแสง","48","47.1297","3","1.0473","0","0.0000","0","0.0000","0","0.0000","0","0.0000","48","47.1297","3","1.0473"
"10881  :  โรงพยาบาลบัวใหญ่","851","1,016.9596","29","1.2372","0","0.0000","0","0.0000","15","9.2059","0","0.6137","866","1,026.1655","29","1.2260"
"10882  :  โรงพยาบาลประทาย","208","243.0930","13","1.2466","1","0.5907","0","0.5907","2","1.5174","0","0.7587","211","245.2011","13","1.2384"
"10883  :  โรงพยาบาลปักธงชัย","4","4.8449","0","1.2112","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","4.8449","0","1.2112"
"10884  :  โรงพยาบาลพิมาย","1,173","1,738.8011","15","1.5016","0","0.0000","0","0.0000","65","66.5692","0","1.0241","1,238","1,805.3703","15","1.4762"
"10885  :  โรงพยาบาลห้วยแถลง","75","86.0400","7","1.2653","0","0.0000","0","0.0000","0","0.0000","0","0.0000","75","86.0400","7","1.2653"
"10886  :  โรงพยาบาลชุมพวง","453","516.7302","4","1.1508","5","7.0050","0","1.4010","2","1.2591","0","0.6296","460","524.9943","4","1.1513"
"10887  :  โรงพยาบาลสูงเนิน","1","1.4720","0","1.4720","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","1.4720","0","1.4720"
"10888  :  โรงพยาบาลขามทะเลสอ","214","231.7864","4","1.1037","0","0.0000","0","0.0000","0","0.0000","0","0.0000","214","231.7864","4","1.1037"
"10889  :  โรงพยาบาลสีคิ้ว","149","217.8262","5","1.5127","0","0.0000","0","0.0000","2","0.7542","0","0.3771","151","218.5804","5","1.4971"
"10890  :  โรงพยาบาลปากช่องนานา","753","817.7503","142","1.3384","0","0.0000","0","0.0000","145","199.9267","37","1.8512","898","1,017.6770","179","1.4154"
"10891  :  โรงพยาบาลหนองบุญมาก","496","524.8257","12","1.0844","1","0.5192","0","0.5192","3","1.7905","0","0.5968","500","527.1354","12","1.0802"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10893  :  โรงพยาบาลโนนแดง","10","15.0766","0","1.5077","0","0.0000","0","0.0000","0","0.0000","0","0.0000","10","15.0766","0","1.5077"
"10894  :  โรงพยาบาลวังน้ำเขียว","5","2.9137","0","0.5827","0","0.0000","0","0.0000","0","0.0000","0","0.0000","5","2.9137","0","0.5827"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","9","7.3932","3","1.2322","19","21.6153","0","1.1376","1","1.8385","0","1.8385","29","30.8470","3","1.1864"
"11608  :  โรงพยาบาลลำทะเมนชัย","48","58.9499","1","1.2543","26","36.3518","0","1.3981","7","6.8041","0","0.9720","81","102.1058","1","1.2763"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","71","80.7341","1","1.1533","0","0.0000","0","0.0000","0","0.0000","0","0.0000","71","80.7341","1","1.1533"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","4,305","5,412.3284","350","1.3685","18","25.1809","2","1.5738","66","75.9218","5","1.2446","4,389","5,513.4311","357","1.3674"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","29","8.2203","11","0.4567","0","0.0000","0","0.0000","0","0.0000","0","0.0000","29","8.2203","11","0.4567"
"27839  :  โรงพยาบาลบัวลาย","116","105.5344","15","1.0449","0","0.0000","0","0.0000","2","2.1193","0","1.0597","118","107.6537","15","1.0452"
"27840  :  โรงพยาบาลสีดา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"27841  :  โรงพยาบาลเทพารักษ์","9","5.7448","0","0.6383","0","0.0000","0","0.0000","0","0.0000","0","0.0000","9","5.7448","0","0.6383"
"10667  :  โรงพยาบาลบุรีรัมย์","17,864","39,471.3042","36","2.2140","659","1,367.5971","0","2.0753","59","189.5669","1","3.2684","18,582","41,028.4682","37","2.2124"
"10895  :  โรงพยาบาลคูเมือง","1,086","1,120.2324","22","1.0529","0","0.0000","0","0.0000","3","6.8922","0","2.2974","1,089","1,127.1246","22","1.0563"
"10896  :  โรงพยาบาลกระสัง","875","933.4554","42","1.1206","8","20.1839","0","2.5230","3","2.8960","0","0.9653","886","956.5353","42","1.1333"
"10897  :  โรงพยาบาลนางรอง","3,164","5,174.4862","153","1.7185","32","48.4480","4","1.7303","9","20.7447","0","2.3050","3,205","5,243.6789","157","1.7204"
"10898  :  โรงพยาบาลหนองกี่","295","337.0925","20","1.2258","9","8.0738","1","1.0092","4","4.1573","1","1.3858","308","349.3236","22","1.2214"
"10899  :  โรงพยาบาลละหานทราย","300","421.7602","8","1.4444","0","0.0000","0","0.0000","3","3.0877","0","1.0292","303","424.8479","8","1.4402"
"10900  :  โรงพยาบาลประโคนชัย","1,710","2,039.9161","170","1.3246","15","18.1500","1","1.2964","7","13.9408","1","2.3235","1,732","2,072.0069","172","1.3282"
"10901  :  โรงพยาบาลบ้านกรวด","535","598.9407","31","1.1884","5","2.9115","0","0.5823","0","0.0000","0","0.0000","540","601.8522","31","1.1824"
"10902  :  โรงพยาบาลพุทไธสง","427","565.3321","9","1.3525","1","1.1574","0","1.1574","2","4.1755","0","2.0878","430","570.6650","9","1.3555"
"10904  :  โรงพยาบาลลำปลายมาศ","757","1,158.2346","0","1.5300","5","9.7548","0","1.9510","2","3.0999","0","1.5500","764","1,171.0893","0","1.5328"
"10905  :  โรงพยาบาลสตึก","763","856.0549","17","1.1475","3","3.4996","0","1.1665","1","0.1955","0","0.1955","767","859.7500","17","1.1463"
"10906  :  โรงพยาบาลปะคำ","203","262.5514","10","1.3604","3","2.1688","0","0.7229","1","0.4104","0","0.4104","207","265.1306","10","1.3458"
"10907  :  โรงพยาบาลนาโพธิ์","170","213.6319","10","1.3352","1","0.6082","0","0.6082","1","0.5398","0","0.5398","172","214.7799","10","1.3258"
"10908  :  โรงพยาบาลหนองหงส์","245","346.9370","6","1.4516","1","2.7357","0","2.7357","0","0.0000","0","0.0000","246","349.6727","6","1.4570"
"10909  :  โรงพยาบาลพลับพลาชัย","336","398.9800","2","1.1946","0","0.0000","0","0.0000","0","0.0000","0","0.0000","336","398.9800","2","1.1946"
"10910  :  โรงพยาบาลห้วยราช","135","159.2128","1","1.1882","1","0.7127","0","0.7127","0","0.0000","0","0.0000","136","159.9255","1","1.1846"
"10911  :  โรงพยาบาลโนนสุวรรณ","61","56.2655","10","1.1032","0","0.0000","0","0.0000","0","0.0000","0","0.0000","61","56.2655","10","1.1032"
"10912  :  โรงพยาบาลชำนิ","119","143.1543","0","1.2030","0","0.0000","0","0.0000","0","0.0000","0","0.0000","119","143.1543","0","1.2030"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","175","207.7989","2","1.2011","0","0.0000","0","0.0000","0","0.0000","0","0.0000","175","207.7989","2","1.2011"
"10914  :  โรงพยาบาลโนนดินแดง","41","55.3232","0","1.3493","0","0.0000","0","0.0000","0","0.0000","0","0.0000","41","55.3232","0","1.3493"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","122","138.7185","0","1.1370","1","0.6054","0","0.6054","0","0.0000","0","0.0000","123","139.3239","0","1.1327"
"23578  :  โรงพยาบาลแคนดง","156","150.9861","1","0.9741","0","0.0000","0","0.0000","1","0.9996","0","0.9996","157","151.9857","1","0.9743"
"28020  :  โรงพยาบาลบ้านด่าน","178","239.1152","0","1.3433","0","0.0000","0","0.0000","0","0.0000","0","0.0000","178","239.1152","0","1.3433"
"10668  :  โรงพยาบาลสุรินทร์","315","407.1284","0","1.2925","0","0.0000","0","0.0000","0","0.0000","0","0.0000","315","407.1284","0","1.2925"
"10915  :  โรงพยาบาลชุมพลบุรี","91","102.2233","2","1.1486","0","0.0000","0","0.0000","2","3.3915","0","1.6958","93","105.6148","2","1.1606"
"10916  :  โรงพยาบาลท่าตูม","849","1,395.8121","32","1.7085","1","1.1574","0","1.1574","1","1.3722","0","1.3722","851","1,398.3417","32","1.7074"
"10917  :  โรงพยาบาลจอมพระ","275","337.4037","0","1.2269","0","0.0000","0","0.0000","2","0.7332","0","0.3666","277","338.1369","0","1.2207"
"10918  :  โรงพยาบาลปราสาท","3","3.4283","1","1.7142","0","0.0000","0","0.0000","0","0.0000","0","0.0000","3","3.4283","1","1.7142"
"10919  :  โรงพยาบาลกาบเชิง","213","230.1012","4","1.1010","2","2.7968","0","1.3984","0","0.0000","0","0.0000","215","232.8980","4","1.1038"
"10920  :  โรงพยาบาลรัตนบุรี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10921  :  โรงพยาบาลสนม","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10922  :  โรงพยาบาลศีขรภูมิ","958","1,345.8109","56","1.4920","1","1.8866","0","1.8866","4","3.6649","1","1.2216","963","1,351.3624","57","1.4916"
"10923  :  โรงพยาบาลสังขะ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10924  :  โรงพยาบาลลำดวน","136","155.9633","9","1.2281","0","0.0000","0","0.0000","2","1.6207","0","0.8104","138","157.5840","9","1.2216"
"10925  :  โรงพยาบาลสำโรงทาบ","55","38.0908","7","0.7936","0","0.0000","0","0.0000","0","0.0000","0","0.0000","55","38.0908","7","0.7936"
"10926  :  โรงพยาบาลบัวเชด","149","177.1688","3","1.2135","0","0.0000","0","0.0000","33","19.9873","0","0.6057","182","197.1561","3","1.1014"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"27842  :  โรงพยาบาลเขวาสินรินทร์","192","186.5165","14","1.0478","0","0.0000","0","0.0000","0","0.0000","0","0.0000","192","186.5165","14","1.0478"
"27843  :  โรงพยาบาลศรีณรงค์","3","1.2920","0","0.4307","0","0.0000","0","0.0000","0","0.0000","0","0.0000","3","1.2920","0","0.4307"
"27844  :  โรงพยาบาลโนนนารายณ์","17","19.9319","0","1.1725","0","0.0000","0","0.0000","0","0.0000","0","0.0000","17","19.9319","0","1.1725"
"10700  :  โรงพยาบาลศรีสะเกษ","23,376","3,394.4356","21,848","2.2215","80","10.4525","74","1.7421","16","2.3733","15","2.3733","23,472","3,407.2614","21,937","2.2197"
"10927  :  โรงพยาบาลยางชุมน้อย","138","195.9401","3","1.4514","6","6.2467","0","1.0411","1","1.1789","0","1.1789","145","203.3657","3","1.4322"
"10928  :  โรงพยาบาลกันทรารมย์","317","259.4105","139","1.4574","32","30.1296","10","1.3695","0","0.0000","0","0.0000","349","289.5401","149","1.4477"
"10929  :  โรงพยาบาลกันทรลักษ์","683","585.3463","319","1.6081","32","39.9182","10","1.8145","3","2.2459","2","2.2459","718","627.5104","331","1.6215"
"10930  :  โรงพยาบาลขุขันธ์","1","1.6079","0","1.6079","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","1.6079","0","1.6079"
"10931  :  โรงพยาบาลไพรบึง","204","2.4865","201","0.8288","2","0.0000","2","0.0000","0","0.0000","0","0.0000","206","2.4865","203","0.8288"
"10932  :  โรงพยาบาลปรางค์กู่","360","0.0000","360","0.0000","3","0.0000","3","0.0000","6","0.0000","6","0.0000","369","0.0000","369","0.0000"
"10933  :  โรงพยาบาลขุนหาญ","536","592.9480","67","1.2643","8","7.9523","1","1.1360","1","1.5547","0","1.5547","545","602.4550","68","1.2630"
"10934  :  โรงพยาบาลราษีไศล","479","290.3747","263","1.3443","13","1.8336","11","0.9168","3","0.2340","2","0.2340","495","292.4423","276","1.3354"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","75","8.0356","72","2.6785","1","0.0000","1","0.0000","2","0.0000","2","0.0000","78","8.0356","75","2.6785"
"10936  :  โรงพยาบาลบึงบูรพ์","50","69.8764","0","1.3975","1","1.2662","0","1.2662","1","3.1445","0","3.1445","52","74.2871","0","1.4286"
"10937  :  โรงพยาบาลห้วยทับทัน","2","0.0000","2","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","0.0000","2","0.0000"
"10938  :  โรงพยาบาลโนนคูณ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10939  :  โรงพยาบาลศรีรัตนะ","173","0.0000","173","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","173","0.0000","173","0.0000"
"10940  :  โรงพยาบาลวังหิน","190","6.7243","184","1.1207","3","0.0000","3","0.0000","1","0.0000","1","0.0000","194","6.7243","188","1.1207"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","83","21.8302","64","1.1490","0","0.0000","0","0.0000","0","0.0000","0","0.0000","83","21.8302","64","1.1490"
"10942  :  โรงพยาบาลภูสิงห์","172","0.0000","172","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","172","0.0000","172","0.0000"
"10943  :  โรงพยาบาลเมืองจันทร์","45","51.8984","7","1.3657","0","0.0000","0","0.0000","0","0.0000","0","0.0000","45","51.8984","7","1.3657"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","69","0.0000","69","0.0000","4","0.0000","4","0.0000","0","0.0000","0","0.0000","73","0.0000","73","0.0000"
"28014  :  โรงพยาบาลพยุห์","57","0.0000","57","0.0000","1","0.0000","1","0.0000","0","0.0000","0","0.0000","58","0.0000","58","0.0000"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","50","66.9029","1","1.3654","1","0.6454","0","0.6454","0","0.0000","0","0.0000","51","67.5483","1","1.3510"
"28016  :  โรงพยาบาลศิลาลาด","34","0.0000","34","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","34","0.0000","34","0.0000"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","22,249","75,481.6414","1","3.3927","5,070","26,180.6691","0","5.1638","94","404.5638","0","4.3039","27,413","102,066.8743","1","3.7234"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10945  :  โรงพยาบาลโขงเจียม","67","13.3571","40","0.4947","1","1.5039","0","1.5039","0","0.0000","0","0.0000","68","14.8610","40","0.5308"
"10946  :  โรงพยาบาลเขื่องใน","549","624.2188","12","1.1624","6","4.7364","0","0.7894","2","1.3448","0","0.6724","557","630.3000","12","1.1565"
"10947  :  โรงพยาบาลเขมราฐ","4","2.0194","2","1.0097","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","2.0194","2","1.0097"
"10948  :  โรงพยาบาลนาจะหลวย","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10949  :  โรงพยาบาลน้ำยืน","4","0.3876","3","0.3876","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","0.3876","3","0.3876"
"10950  :  โรงพยาบาลบุณฑริก","1","0.0000","1","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0.0000","1","0.0000"
"10951  :  โรงพยาบาลตระการพืชผล","2,629","91.9259","2,519","0.8357","2","0.0000","2","0.0000","0","0.0000","0","0.0000","2,631","91.9259","2,521","0.8357"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","29","0.0000","27","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","29","0.0000","27","0.0000"
"10953  :  โรงพยาบาลม่วงสามสิบ","233","0.0000","221","0.0000","0","0.0000","0","0.0000","1","0.0000","1","0.0000","234","0.0000","222","0.0000"
"10954  :  โรงพยาบาลวารินชำราบ","4,528","4,240.1601","1,352","1.3351","7","10.9991","2","2.1998","6","10.2406","1","2.0481","4,541","4,261.3998","1,355","1.3375"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","65","46.9141","22","1.0910","0","0.0000","0","0.0000","0","0.0000","0","0.0000","65","46.9141","22","1.0910"
"10957  :  โรงพยาบาลตาลสุม","30","15.7333","4","0.6051","0","0.0000","0","0.0000","1","0.0000","1","0.0000","31","15.7333","5","0.6051"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10959  :  โรงพยาบาลสำโรง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10960  :  โรงพยาบาลดอนมดแดง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10961  :  โรงพยาบาลสิรินธร","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","486","850.5959","23","1.8371","0","0.0000","0","0.0000","0","0.0000","0","0.0000","486","850.5959","23","1.8371"
"11495  :  โรงพยาบาลกองบิน 21","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","5,103","6,831.8424","309","1.4251","7","10.9287","1","1.8215","11","12.2246","0","1.1113","5,121","6,854.9957","310","1.4249"
"24032  :  โรงพยาบาลนาตาล","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"24821  :  โรงพยาบาลนาเยีย","2","0.0000","2","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","0.0000","2","0.0000"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10701  :  โรงพยาบาลยโสธร","7,101","11,627.6933","229","1.6920","27","56.8974","0","2.1073","22","38.4491","0","1.7477","7,150","11,723.0398","229","1.6938"
"10963  :  โรงพยาบาลทรายมูล","96","122.5847","4","1.3324","3","3.2414","0","1.0805","0","0.0000","0","0.0000","99","125.8261","4","1.3245"
"10964  :  โรงพยาบาลกุดชุม","36","18.6206","1","0.5320","5","3.2700","1","0.8175","17","6.4486","1","0.4030","58","28.3392","3","0.5153"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10966  :  โรงพยาบาลป่าติ้ว","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10967  :  โรงพยาบาลมหาชนะชัย","28","44.5558","0","1.5913","2","1.8266","0","0.9133","0","0.0000","0","0.0000","30","46.3824","0","1.5461"
"10968  :  โรงพยาบาลค้อวัง","221","265.0853","1","1.2049","17","12.7006","0","0.7471","2","0.9291","0","0.4646","240","278.7150","1","1.1662"
"10969  :  โรงพยาบาลไทยเจริญ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","731","1,033.4101","40","1.4955","70","91.5055","1","1.3262","4","2.5108","0","0.6277","805","1,127.4264","41","1.4757"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"04007  :  โรงพยาบาลซับใหญ่","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10702  :  โรงพยาบาลชัยภูมิ","16,168","36,231.2915","1,155","2.4133","101","202.4221","4","2.0868","35","49.4039","2","1.4971","16,304","36,483.1175","1,161","2.4092"
"10970  :  โรงพยาบาลบ้านเขว้า","143","95.1810","54","1.0694","0","0.0000","0","0.0000","0","0.0000","0","0.0000","143","95.1810","54","1.0694"
"10971  :  โรงพยาบาลคอนสวรรค์","14","12.4358","0","0.8883","0","0.0000","0","0.0000","0","0.0000","0","0.0000","14","12.4358","0","0.8883"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","0","0.0000","0","0.0000","2","0.7131","0","0.3566","0","0.0000","0","0.0000","2","0.7131","0","0.3566"
"10973  :  โรงพยาบาลหนองบัวแดง","403","415.3191","69","1.2435","5","5.7832","0","1.1566","6","5.2331","0","0.8722","414","426.3354","69","1.2358"
"10974  :  โรงพยาบาลจัตุรัส","264","352.1180","10","1.3863","20","26.5267","1","1.3961","7","5.2772","0","0.7539","291","383.9219","11","1.3711"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","227","186.7207","21","0.9064","11","8.7272","3","1.0909","1","0.3121","0","0.3121","239","195.7600","24","0.9105"
"10976  :  โรงพยาบาลหนองบัวระเหว","131","84.7550","0","0.6470","0","0.0000","0","0.0000","0","0.0000","0","0.0000","131","84.7550","0","0.6470"
"10977  :  โรงพยาบาลเทพสถิต","20","22.8432","2","1.2691","2","0.4894","1","0.4894","0","0.0000","0","0.0000","22","23.3326","3","1.2280"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","1,681","2,738.3788","10","1.6388","1","1.6620","0","1.6620","7","7.3736","1","1.2289","1,689","2,747.4144","11","1.6373"
"10979  :  โรงพยาบาลบ้านแท่น","3","3.3025","0","1.1008","0","0.0000","0","0.0000","0","0.0000","0","0.0000","3","3.3025","0","1.1008"
"10980  :  โรงพยาบาลแก้งคร้อ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10981  :  โรงพยาบาลคอนสาร","42","36.1839","1","0.8825","0","0.0000","0","0.0000","3","4.3015","0","1.4338","45","40.4854","1","0.9201"
"10982  :  โรงพยาบาลภักดีชุมพล","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10983  :  โรงพยาบาลเนินสง่า","93","66.7602","39","1.2363","0","0.0000","0","0.0000","1","0.8155","0","0.8155","94","67.5757","39","1.2286"
"10703  :  โรงพยาบาลอำนาจเจริญ","7,632","8,170.0275","2,427","1.5696","282","344.2083","104","1.9338","14","15.2550","4","1.5255","7,928","8,529.4908","2,535","1.5816"
"10985  :  โรงพยาบาลชานุมาน","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10986  :  โรงพยาบาลปทุมราชวงศา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10987  :  โรงพยาบาลพนา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10988  :  โรงพยาบาลเสนางคนิคม","1","0.5853","0","0.5853","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0.5853","0","0.5853"
