"โรงพยาบาล","รับ Refer ในจังหวัด","รับ Refer นอกจังหวัด","รับ Refer นอกเขต","รวมปีงบประมาณ"
"ราย","AdjRW","RW=0","CMI","ราย","AdjRW","RW=0","CMI","ราย","AdjRW","RW=0","CMI","ราย","AdjRW","RW=0","CMI"
"10853  :  โรงพยาบาลบ้านโพธิ์","2","2.0397","0","1.0199","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","2.0397","0","1.0199"
"10854  :  โรงพยาบาลพนมสารคาม","266","492.4857","6","1.8942","5","7.1577","0","1.4315","3","5.4748","0","1.8249","274","505.1182","6","1.8848"
"10855  :  โรงพยาบาลสนามชัยเขต","40","37.5396","2","0.9879","0","0.0000","0","0.0000","0","0.0000","0","0.0000","40","37.5396","2","0.9879"
"10856  :  โรงพยาบาลแปลงยาว","32","34.7435","1","1.1208","1","0.2340","0","0.2340","2","1.1129","0","0.5565","35","36.0904","1","1.0615"
"13747  :  โรงพยาบาลราชสาส์น","11","15.2172","0","1.3834","0","0.0000","0","0.0000","0","0.0000","0","0.0000","11","15.2172","0","1.3834"
"31327  :  โรงพยาบาลคลองเขื่อน","7","9.8983","0","1.4140","0","0.0000","0","0.0000","0","0.0000","0","0.0000","7","9.8983","0","1.4140"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10857  :  โรงพยาบาลกบินทร์บุรี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10858  :  โรงพยาบาลนาดี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10859  :  โรงพยาบาลบ้านสร้าง","5","5.7458","0","1.1492","0","0.0000","0","0.0000","0","0.0000","0","0.0000","5","5.7458","0","1.1492"
"10860  :  โรงพยาบาลประจันตคาม","37","32.1139","1","0.8921","0","0.0000","0","0.0000","1","1.1129","0","1.1129","38","33.2268","1","0.8980"
"10861  :  โรงพยาบาลศรีมหาโพธิ","140","0.0000","140","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","140","0.0000","140","0.0000"
"10862  :  โรงพยาบาลศรีมโหสถ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10698  :  โรงพยาบาลนครนายก","755","1,277.3540","14","1.7238","5","12.1006","0","2.4201","5","10.3996","1","2.5999","765","1,299.8542","15","1.7331"
"10863  :  โรงพยาบาลปากพลี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10864  :  โรงพยาบาลบ้านนา","39","49.3474","1","1.2986","0","0.0000","0","0.0000","0","0.0000","0","0.0000","39","49.3474","1","1.2986"
"10865  :  โรงพยาบาลองครักษ์","25","15.6604","4","0.7457","1","1.0563","0","1.0563","2","0.8623","0","0.4312","28","17.5790","4","0.7325"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","8,213","16,470.6242","814","2.2261","66","178.1878","6","2.9698","14","28.4374","0","2.0312","8,293","16,677.2494","820","2.2317"
"10866  :  โรงพยาบาลคลองหาด","120","99.2027","25","1.0442","11","8.0390","1","0.8039","2","1.6964","0","0.8482","133","108.9381","26","1.0181"
"10867  :  โรงพยาบาลตาพระยา","70","133.1462","4","2.0174","3","2.7378","0","0.9126","2","2.8945","0","1.4473","75","138.7785","4","1.9546"
"10868  :  โรงพยาบาลวังน้ำเย็น","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10869  :  โรงพยาบาลวัฒนานคร","203","241.2950","42","1.4987","3","2.8193","1","1.4097","1","1.4911","0","1.4911","207","245.6054","43","1.4976"
"10870  :  โรงพยาบาลอรัญประเทศ","83","236.0161","12","3.3242","3","4.4178","1","2.2089","2","26.6714","1","26.6714","88","267.1053","14","3.6095"
"13817  :  โรงพยาบาลเขาฉกรรจ์","44","24.3751","9","0.6964","0","0.0000","0","0.0000","0","0.0000","0","0.0000","44","24.3751","9","0.6964"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","44,422","0.0000","44,422","0.0000","1,927","0.0000","1,927","0.0000","109","0.0000","109","0.0000","46,458","0.0000","46,458","0.0000"
"10871  :  โรงพยาบาลครบุรี","778","828.0538","20","1.0924","0","0.0000","0","0.0000","20","11.5208","1","0.6064","798","839.5746","21","1.0805"
"10872  :  โรงพยาบาลเสิงสาง","297","283.7096","2","0.9617","2","2.1705","0","1.0853","2","1.1394","0","0.5697","301","287.0195","2","0.9599"
"10873  :  โรงพยาบาลคง","5","1.6730","1","0.4183","0","0.0000","0","0.0000","0","0.0000","0","0.0000","5","1.6730","1","0.4183"
"10874  :  โรงพยาบาลบ้านเหลื่อม","99","116.4323","5","1.2386","2","1.5945","0","0.7973","2","2.1225","1","2.1225","103","120.1493","6","1.2387"
"10875  :  โรงพยาบาลจักราช","316","228.2253","48","0.8516","1","0.4010","0","0.4010","1","1.2439","0","1.2439","318","229.8702","48","0.8514"
"10876  :  โรงพยาบาลโชคชัย","645","582.9838","87","1.0448","0","0.0000","0","0.0000","2","2.6230","0","1.3115","647","585.6068","87","1.0457"
"10877  :  โรงพยาบาลด่านขุนทด","1,836","1,765.3112","150","1.0470","2","0.7264","1","0.7264","1","0.7810","0","0.7810","1,839","1,766.8186","151","1.0467"
"10878  :  โรงพยาบาลโนนไทย","798","718.4410","21","0.9246","1","0.4668","0","0.4668","2","1.6721","0","0.8361","801","720.5799","21","0.9238"
"10879  :  โรงพยาบาลโนนสูง","520","512.5487","21","1.0272","0","0.0000","0","0.0000","5","3.6711","0","0.7342","525","516.2198","21","1.0242"
"10880  :  โรงพยาบาลขามสะแกแสง","43","22.9616","2","0.5600","0","0.0000","0","0.0000","0","0.0000","0","0.0000","43","22.9616","2","0.5600"
"10881  :  โรงพยาบาลบัวใหญ่","1,322","1,507.0439","55","1.1895","1","1.5230","0","1.5230","2","3.5122","0","1.7561","1,325","1,512.0791","55","1.1906"
"10882  :  โรงพยาบาลประทาย","188","226.0530","4","1.2285","1","0.5194","0","0.5194","4","3.7275","0","0.9319","193","230.2999","4","1.2185"
"10883  :  โรงพยาบาลปักธงชัย","1","0.4045","0","0.4045","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0.4045","0","0.4045"
"10884  :  โรงพยาบาลพิมาย","918","1,215.1190","47","1.3951","0","0.0000","0","0.0000","4","4.8196","0","1.2049","922","1,219.9386","47","1.3942"
"10885  :  โรงพยาบาลห้วยแถลง","167","176.6765","25","1.2442","2","0.7484","1","0.7484","1","1.4948","0","1.4948","170","178.9197","26","1.2425"
"10886  :  โรงพยาบาลชุมพวง","212","195.0926","0","0.9202","1","1.7095","0","1.7095","1","0.7451","0","0.7451","214","197.5472","0","0.9231"
"10887  :  โรงพยาบาลสูงเนิน","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10889  :  โรงพยาบาลสีคิ้ว","3","0.6417","1","0.3209","0","0.0000","0","0.0000","1","0.0000","1","0.0000","4","0.6417","2","0.3209"
"10890  :  โรงพยาบาลปากช่องนานา","739","320.9841","503","1.3601","1","0.0000","1","0.0000","105","28.5445","80","1.1418","845","349.5286","584","1.3392"
"10891  :  โรงพยาบาลหนองบุญมาก","520","588.2726","1","1.1335","2","2.9786","0","1.4893","4","2.0653","0","0.5163","526","593.3165","1","1.1301"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10893  :  โรงพยาบาลโนนแดง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10894  :  โรงพยาบาลวังน้ำเขียว","6","3.0640","0","0.5107","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","3.0640","0","0.5107"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","7","3.7391","1","0.6232","8","11.3702","0","1.4213","0","0.0000","0","0.0000","15","15.1093","1","1.0792"
"11608  :  โรงพยาบาลลำทะเมนชัย","19","20.5691","0","1.0826","51","66.2763","1","1.3255","0","0.0000","0","0.0000","70","86.8454","1","1.2586"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","230","174.4856","55","0.9971","0","0.0000","0","0.0000","0","0.0000","0","0.0000","230","174.4856","55","0.9971"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","7,761","9,770.2424","355","1.3192","61","80.1962","4","1.4070","155","186.5514","8","1.2691","7,977","10,036.9900","367","1.3189"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","129","62.1339","21","0.5753","0","0.0000","0","0.0000","0","0.0000","0","0.0000","129","62.1339","21","0.5753"
"27839  :  โรงพยาบาลบัวลาย","68","61.1023","6","0.9855","0","0.0000","0","0.0000","0","0.0000","0","0.0000","68","61.1023","6","0.9855"
"27840  :  โรงพยาบาลสีดา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"27841  :  โรงพยาบาลเทพารักษ์","40","36.9091","2","0.9713","0","0.0000","0","0.0000","1","0.7451","0","0.7451","41","37.6542","2","0.9655"
"10667  :  โรงพยาบาลบุรีรัมย์","21,637","0.0000","21,637","0.0000","1,332","0.0000","1,332","0.0000","86","0.0000","86","0.0000","23,055","0.0000","23,055","0.0000"
"10895  :  โรงพยาบาลคูเมือง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10896  :  โรงพยาบาลกระสัง","707","583.9966","64","0.9082","7","5.8412","1","0.9735","1","0.9632","0","0.9632","715","590.8010","65","0.9089"
"10897  :  โรงพยาบาลนางรอง","4,931","7,525.0535","286","1.6200","37","93.9310","2","2.6837","8","12.0500","1","1.7214","4,976","7,631.0345","289","1.6281"
"10898  :  โรงพยาบาลหนองกี่","8","7.7470","0","0.9684","0","0.0000","0","0.0000","0","0.0000","0","0.0000","8","7.7470","0","0.9684"
"10899  :  โรงพยาบาลละหานทราย","258","345.9167","8","1.3837","5","7.7335","0","1.5467","1","4.5634","0","4.5634","264","358.2136","8","1.3993"
"10900  :  โรงพยาบาลประโคนชัย","763","682.2440","219","1.2541","16","8.1767","6","0.8177","2","5.2559","0","2.6280","781","695.6766","225","1.2512"
"10901  :  โรงพยาบาลบ้านกรวด","150","193.0598","10","1.3790","3","1.0633","0","0.3544","0","0.0000","0","0.0000","153","194.1231","10","1.3575"
"10902  :  โรงพยาบาลพุทไธสง","280","285.4835","21","1.1023","1","0.6711","0","0.6711","2","0.5982","0","0.2991","283","286.7528","21","1.0945"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10905  :  โรงพยาบาลสตึก","10","6.7520","1","0.7502","0","0.0000","0","0.0000","0","0.0000","0","0.0000","10","6.7520","1","0.7502"
"10906  :  โรงพยาบาลปะคำ","53","35.0868","4","0.7161","2","1.1774","0","0.5887","0","0.0000","0","0.0000","55","36.2642","4","0.7111"
"10907  :  โรงพยาบาลนาโพธิ์","70","96.9335","10","1.6156","0","0.0000","0","0.0000","0","0.0000","0","0.0000","70","96.9335","10","1.6156"
"10908  :  โรงพยาบาลหนองหงส์","127","136.6559","2","1.0932","2","2.3030","0","1.1515","0","0.0000","0","0.0000","129","138.9589","2","1.0942"
"10909  :  โรงพยาบาลพลับพลาชัย","47","38.7519","1","0.8424","0","0.0000","0","0.0000","0","0.0000","0","0.0000","47","38.7519","1","0.8424"
"10910  :  โรงพยาบาลห้วยราช","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10911  :  โรงพยาบาลโนนสุวรรณ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10912  :  โรงพยาบาลชำนิ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10914  :  โรงพยาบาลโนนดินแดง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","3","4.2776","0","1.4259","0","0.0000","0","0.0000","0","0.0000","0","0.0000","3","4.2776","0","1.4259"
"23578  :  โรงพยาบาลแคนดง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"28020  :  โรงพยาบาลบ้านด่าน","13","12.8756","0","0.9904","0","0.0000","0","0.0000","0","0.0000","0","0.0000","13","12.8756","0","0.9904"
"10668  :  โรงพยาบาลสุรินทร์","112","112.0304","2","1.0185","1","0.4784","0","0.4784","0","0.0000","0","0.0000","113","112.5088","2","1.0136"
"10915  :  โรงพยาบาลชุมพลบุรี","2","0.8020","0","0.4010","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","0.8020","0","0.4010"
"10916  :  โรงพยาบาลท่าตูม","708","919.8455","33","1.3627","1","1.0726","0","1.0726","2","4.2370","0","2.1185","711","925.1551","33","1.3645"
"10917  :  โรงพยาบาลจอมพระ","283","298.7292","5","1.0746","1","0.4668","0","0.4668","0","0.0000","0","0.0000","284","299.1960","5","1.0724"
"10918  :  โรงพยาบาลปราสาท","7","4.7746","0","0.6821","0","0.0000","0","0.0000","0","0.0000","0","0.0000","7","4.7746","0","0.6821"
"10919  :  โรงพยาบาลกาบเชิง","138","123.5631","19","1.0383","2","0.7426","0","0.3713","2","3.6267","0","1.8134","142","127.9324","19","1.0401"
"10920  :  โรงพยาบาลรัตนบุรี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10921  :  โรงพยาบาลสนม","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10922  :  โรงพยาบาลศีขรภูมิ","812","939.1367","20","1.1858","3","4.8367","0","1.6122","6","9.0516","0","1.5086","821","953.0250","20","1.1898"
"10923  :  โรงพยาบาลสังขะ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10924  :  โรงพยาบาลลำดวน","219","242.7711","18","1.2078","1","0.6598","0","0.6598","1","0.6496","0","0.6496","221","244.0805","18","1.2024"
"10925  :  โรงพยาบาลสำโรงทาบ","29","29.4164","0","1.0144","0","0.0000","0","0.0000","0","0.0000","0","0.0000","29","29.4164","0","1.0144"
"10926  :  โรงพยาบาลบัวเชด","109","112.7621","0","1.0345","1","1.0811","0","1.0811","81","40.9969","0","0.5061","191","154.8401","0","0.8107"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"27842  :  โรงพยาบาลเขวาสินรินทร์","84","69.4907","11","0.9519","0","0.0000","0","0.0000","1","0.5160","0","0.5160","85","70.0067","11","0.9460"
"27843  :  โรงพยาบาลศรีณรงค์","13","9.3215","1","0.7768","0","0.0000","0","0.0000","0","0.0000","0","0.0000","13","9.3215","1","0.7768"
"27844  :  โรงพยาบาลโนนนารายณ์","9","10.4667","0","1.1630","0","0.0000","0","0.0000","0","0.0000","0","0.0000","9","10.4667","0","1.1630"
"10700  :  โรงพยาบาลศรีสะเกษ","22,407","9,791.0140","17,310","1.9209","129","53.0197","99","1.7673","36","26.2474","25","2.3861","22,572","9,870.2811","17,434","1.9210"
"10927  :  โรงพยาบาลยางชุมน้อย","159","148.9437","20","1.0715","10","6.8375","2","0.8547","0","0.0000","0","0.0000","169","155.7812","22","1.0597"
"10928  :  โรงพยาบาลกันทรารมย์","430","592.5204","21","1.4487","55","69.6820","2","1.3148","1","0.4307","0","0.4307","486","662.6331","23","1.4312"
"10929  :  โรงพยาบาลกันทรลักษ์","77","116.7797","4","1.5997","11","18.5109","0","1.6828","0","0.0000","0","0.0000","88","135.2906","4","1.6106"
"10930  :  โรงพยาบาลขุขันธ์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10931  :  โรงพยาบาลไพรบึง","145","153.7292","1","1.0676","6","7.2456","0","1.2076","0","0.0000","0","0.0000","151","160.9748","1","1.0732"
"10932  :  โรงพยาบาลปรางค์กู่","193","208.3421","45","1.4077","6","4.6045","3","1.5348","0","0.0000","0","0.0000","199","212.9466","48","1.4102"
"10933  :  โรงพยาบาลขุนหาญ","237","294.2387","4","1.2628","8","15.6162","0","1.9520","0","0.0000","0","0.0000","245","309.8549","4","1.2857"
"10934  :  โรงพยาบาลราษีไศล","380","458.2423","44","1.3638","33","44.5606","2","1.4374","3","2.4280","0","0.8093","416","505.2309","46","1.3655"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","367","511.7290","3","1.4058","20","38.5688","0","1.9284","3","3.5976","0","1.1992","390","553.8954","3","1.4313"
"10936  :  โรงพยาบาลบึงบูรพ์","34","45.5927","0","1.3410","0","0.0000","0","0.0000","0","0.0000","0","0.0000","34","45.5927","0","1.3410"
"10937  :  โรงพยาบาลห้วยทับทัน","9","4.6883","0","0.5209","0","0.0000","0","0.0000","0","0.0000","0","0.0000","9","4.6883","0","0.5209"
"10938  :  โรงพยาบาลโนนคูณ","16","10.0545","10","1.6758","2","1.2101","1","1.2101","0","0.0000","0","0.0000","18","11.2646","11","1.6092"
"10939  :  โรงพยาบาลศรีรัตนะ","188","276.1813","1","1.4769","4","6.6775","1","2.2258","0","0.0000","0","0.0000","192","282.8588","2","1.4887"
"10940  :  โรงพยาบาลวังหิน","217","206.5016","27","1.0869","7","5.7548","0","0.8221","0","0.0000","0","0.0000","224","212.2564","27","1.0774"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","23","11.8751","8","0.7917","0","0.0000","0","0.0000","0","0.0000","0","0.0000","23","11.8751","8","0.7917"
"10942  :  โรงพยาบาลภูสิงห์","78","53.5377","40","1.4089","3","1.6410","2","1.6410","0","0.0000","0","0.0000","81","55.1787","42","1.4148"
"10943  :  โรงพยาบาลเมืองจันทร์","39","42.2320","12","1.5641","0","0.0000","0","0.0000","1","1.2329","0","1.2329","40","43.4649","12","1.5523"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","43","51.9859","1","1.2378","5","4.6440","0","0.9288","0","0.0000","0","0.0000","48","56.6299","1","1.2049"
"28014  :  โรงพยาบาลพยุห์","94","94.0014","11","1.1325","2","2.1431","0","1.0716","2","0.7834","1","0.7834","98","96.9279","12","1.1271"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","10","10.7381","0","1.0738","0","0.0000","0","0.0000","0","0.0000","0","0.0000","10","10.7381","0","1.0738"
"28016  :  โรงพยาบาลศิลาลาด","17","13.1678","0","0.7746","2","1.1350","0","0.5675","0","0.0000","0","0.0000","19","14.3028","0","0.7528"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","29,536","0.0000","29,536","0.0000","7,099","0.0000","7,099","0.0000","376","0.0000","376","0.0000","37,011","0.0000","37,011","0.0000"
"10944  :  โรงพยาบาลศรีเมืองใหม่","11","3.0862","4","0.4409","0","0.0000","0","0.0000","0","0.0000","0","0.0000","11","3.0862","4","0.4409"
"10945  :  โรงพยาบาลโขงเจียม","17","9.0224","2","0.6015","0","0.0000","0","0.0000","1","0.5568","0","0.5568","18","9.5792","2","0.5987"
"10946  :  โรงพยาบาลเขื่องใน","540","0.0000","540","0.0000","2","0.0000","2","0.0000","1","0.0000","1","0.0000","543","0.0000","543","0.0000"
"10947  :  โรงพยาบาลเขมราฐ","6","3.9992","1","0.7998","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","3.9992","1","0.7998"
"10948  :  โรงพยาบาลนาจะหลวย","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0.0000","1","0.0000","1","0.0000","1","0.0000"
"10949  :  โรงพยาบาลน้ำยืน","19","3.1363","14","0.6273","0","0.0000","0","0.0000","0","0.0000","0","0.0000","19","3.1363","14","0.6273"
"10950  :  โรงพยาบาลบุณฑริก","13","3.2621","1","0.2718","0","0.0000","0","0.0000","0","0.0000","0","0.0000","13","3.2621","1","0.2718"
"10951  :  โรงพยาบาลตระการพืชผล","1,260","0.0000","1,207","0.0000","2","0.0000","2","0.0000","1","0.0000","1","0.0000","1,263","0.0000","1,210","0.0000"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","4","2.5261","1","0.8420","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","2.5261","1","0.8420"
"10953  :  โรงพยาบาลม่วงสามสิบ","169","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","169","0.0000","0","0.0000"
"10954  :  โรงพยาบาลวารินชำราบ","4,723","4,784.0697","988","1.2809","1","0.0000","1","0.0000","5","3.6647","0","0.7329","4,729","4,787.7344","989","1.2801"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","43","21.9221","14","0.7559","0","0.0000","0","0.0000","0","0.0000","0","0.0000","43","21.9221","14","0.7559"
"10957  :  โรงพยาบาลตาลสุม","43","11.7414","14","0.4049","0","0.0000","0","0.0000","1","0.0000","1","0.0000","44","11.7414","15","0.4049"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10959  :  โรงพยาบาลสำโรง","10","3.4078","2","0.4260","0","0.0000","0","0.0000","0","0.0000","0","0.0000","10","3.4078","2","0.4260"
"10960  :  โรงพยาบาลดอนมดแดง","4","1.8820","0","0.4705","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","1.8820","0","0.4705"
"10961  :  โรงพยาบาลสิรินธร","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11495  :  โรงพยาบาลกองบิน 21","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","3,427","4,194.7008","452","1.4100","7","12.8207","0","1.8315","13","12.2789","3","1.2279","3,447","4,219.8004","455","1.4104"
"24032  :  โรงพยาบาลนาตาล","9","0.4096","5","0.1024","0","0.0000","0","0.0000","0","0.0000","0","0.0000","9","0.4096","5","0.1024"
"24821  :  โรงพยาบาลนาเยีย","2","0.0000","2","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","0.0000","2","0.0000"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","28","27.8744","2","1.0721","0","0.0000","0","0.0000","0","0.0000","0","0.0000","28","27.8744","2","1.0721"
"10701  :  โรงพยาบาลยโสธร","12,322","18,768.5193","320","1.5638","26","57.6023","1","2.3041","30","50.2954","0","1.6765","12,378","18,876.4170","321","1.5656"
"10963  :  โรงพยาบาลทรายมูล","80","83.1961","0","1.0400","4","1.9323","0","0.4831","1","0.5568","0","0.5568","85","85.6852","0","1.0081"
