"ชื่อกลุ่ม","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"04594 Bronchitis and asthma, w catas CC","14","84","6.00","212,043.00","15,145.93","18.4196","1.3157","0","0.0000"
"04600 Whooping cough and acute bronchiolitis, no CC","1","5","5.00","12,962.00","12,962.00","0.3683","0.3683","0","0.0000"
"04604 Whooping cough and acute bronchiolitis, w catas CC","1","7","7.00","38,465.00","38,465.00","1.1668","1.1668","0","0.0000"
"04610 Respiratory neoplasms, no CC","225","1,344","5.97","2,780,155.57","12,637.07","189.9348","0.8442","3","0.8086"
"04611 Respiratory neoplasms, w mild CC","68","370","5.44","801,176.31","11,957.86","59.2406","0.8712","3","0.8801"
"04612 Respiratory neoplasms, w mod CC","37","239","6.46","503,024.81","14,372.14","39.7032","1.0731","1","1.0769"
"04613 Respiratory neoplasms, w severe CC","241","1,847","7.66","4,045,131.52","16,996.35","280.2394","1.1628","5","1.1351"
"04614 Respiratory neoplasms, w catas CC","156","1,553","9.96","3,928,489.20","26,365.70","282.4815","1.8108","9","1.7993"
"04620 Pleural effusion, not transferred, no CC","11","127","11.55","365,818.00","33,256.18","9.0678","0.8243","1","0.8061"
"04622 Pleural effusion, not transferred, w mild to mod CC","13","80","6.15","263,986.00","20,306.62","12.8599","0.9892","2","0.9921"
"04623 Pleural effusion, not transferred, w severe CC","30","179","5.97","445,380.00","14,846.00","38.6652","1.2888","1","1.3095"
"04624 Pleural effusion, not transferred, w catas CC","18","191","10.61","506,699.20","28,149.96","43.5444","2.4191","2","2.4381"
"04630 Interstitial lung disease, no CC","3","12","4.00","44,224.00","14,741.33","2.0742","0.6914","0","0.0000"
"04633 Interstitial lung disease, w severe CC","2","17","8.50","33,743.00","16,871.50","2.6824","1.3412","0","0.0000"
"04634 Interstitial lung disease, w catas CC","3","15","5.00","26,002.00","8,667.33","5.5603","1.8534","0","0.0000"
"04640 Other respiratory system diagnoses, no CC","14","63","4.50","109,188.00","7,799.14","6.0147","0.4296","1","0.4225"
"04641 Other respiratory system diagnoses, w mild CC","2","4","2.00","8,715.00","4,357.50","1.1924","0.5962","0","0.0000"
"04642 Other respiratory system diagnoses, w mod CC","4","11","2.75","43,716.00","10,929.00","2.9715","0.7429","1","0.7032"
"04643 Other respiratory system diagnoses, w severe CC","16","67","4.19","171,779.60","10,736.23","17.7806","1.1113","1","1.0467"
"04644 Other respiratory system diagnoses, w catas CC","7","61","8.71","135,366.00","19,338.00","19.2527","2.7504","1","2.7305"
"04660 Respiratory neoplasms with chemotherapy, no CC","1","3","3.00","0.00","0.00","2.1933","2.1933","0","0.0000"
"04662 Respiratory neoplasms with chemotherapy, w mod CC","1","6","6.00","24,677.00","24,677.00","2.7484","2.7484","1","2.7484"
"04663 Respiratory neoplasms with chemotherapy, w severe CC","1","9","9.00","24,657.00","24,657.00","2.9754","2.9754","0","0.0000"
"04664 Respiratory neoplasms with chemotherapy, w catas CC","2","30","15.00","93,919.00","46,959.50","9.7338","4.8669","1","4.8669"
"04680 Respiratory neoplasms with diag proc, no CC","6","83","13.83","357,865.50","59,644.25","8.5238","1.4206","0","0.0000"
"04681 Respiratory neoplasms with diag proc, w mild CC","4","51","12.75","172,040.00","43,010.00","6.7052","1.6763","0","0.0000"
"04682 Respiratory neoplasms with diag proc, w mod CC","3","44","14.67","170,477.00","56,825.67","5.3693","1.7898","0","0.0000"
"04683 Respiratory neoplasms with diag proc, w severe CC","42","502","11.95","1,623,612.14","39,600.30","98.4578","2.3442","3","2.3593"
"04684 Respiratory neoplasms with diag proc, w catas CC","32","477","14.91","1,662,210.76","53,619.70","142.5271","4.4540","0","0.0000"
"04690 Respiratory neoplasms with blood transfusion, no CC","3","13","4.33","45,579.00","15,193.00","3.4077","1.1359","0","0.0000"
"04691 Respiratory neoplasms with blood transfusion, w mild CC","9","44","4.89","119,544.52","13,282.72","11.0448","1.2272","0","0.0000"
"04692 Respiratory neoplasms with blood transfusion, w mod CC","9","139","15.44","297,750.50","33,083.39","14.2885","1.5876","0","0.0000"
"04693 Respiratory neoplasms with blood transfusion, w severe CC","29","465","16.03","1,165,920.00","40,204.14","52.6269","1.8147","0","0.0000"
"04694 Respiratory neoplasms with blood transfusion, w catas CC","45","696","15.47","2,230,110.72","50,684.33","174.7593","3.8835","0","0.0000"
"04700 Pyothorax, no CC","2","8","4.00","41,326.00","20,663.00","5.4440","2.7220","0","0.0000"
"04703 Pyothorax, w severe CC","5","59","11.80","182,711.00","36,542.20","15.9291","3.1858","0","0.0000"
"04704 Pyothorax, w catas CC","2","15","7.50","63,332.00","31,666.00","11.7470","5.8735","0","0.0000"
"05014 Valve replacement and open valvuloplasty w cath, w catas CC","2","32","16.00","641,599.00","320,799.50","36.9964","18.4982","1","18.4982"
"05024 Valve replacement and open valvuloplasty, w catas CC","4","34","8.50","1,023,836.00","255,959.00","56.2780","14.0695","4","14.0695"
"05054 Coronary bypass, w catas CC","3","18","6.00","1,420,167.00","473,389.00","56.8430","18.9477","1","18.3054"
"05080 Major cardiovascular proc, no CC","2","12","6.00","139,147.00","69,573.50","12.6042","6.3021","2","6.3021"
"05082 Major cardiovascular proc, w mild to mod CC","2","15","7.50","108,633.00","54,316.50","15.4900","7.7450","1","7.7450"
"05083 Major cardiovascular proc, w severe CC","1","6","6.00","97,459.00","97,459.00","9.4241","9.4241","1","9.4241"
"05084 Major cardiovascular proc, w catas CC","10","57","5.70","1,118,022.75","139,752.84","114.1190","11.4119","4","11.3533"
"05090 Major amputation, no CC","1","5","5.00","31,233.00","31,233.00","3.5749","3.5749","0","0.0000"
"05092 Major amputation, w mild to mod CC","1","17","17.00","44,730.00","44,730.00","4.8673","4.8673","0","0.0000"
"05093 Major amputation, w severe CC","10","190","19.00","821,984.00","91,331.56","58.0410","5.8041","5","5.8041"
"05094 Major amputation, w catas CC","35","570","16.29","2,584,455.00","78,316.82","248.2254","7.0922","8","7.1023"
"05152 Other vascular proc, w mild to mod CC","1","1","1.00","76,279.00","76,279.00","6.7714","6.7714","0","0.0000"
"05153 Other vascular proc, w severe CC","2","18","9.00","276,287.00","138,143.50","15.6232","7.8116","0","0.0000"
"05154 Other vascular proc, w catas CC","16","161","10.06","1,562,137.75","111,581.27","151.2644","9.4540","4","9.3344"
"05164 Minor amputation, w catas CC","8","286","35.75","766,544.00","95,818.00","38.9831","4.8729","3","4.9181"
"05174 Pacemaker revision exc device repl, w catas CC","1","53","53.00","376,716.38","376,716.38","4.8570","4.8570","0","0.0000"
"05184 Pacemaker device replacement, w catas CC","2","2","1.00","51,190.00","25,595.00","11.2456","5.6228","0","0.0000"
"05200 Other circ system OR proc, no CC","1","2","2.00","7,387.00","7,387.00","2.1703","2.1703","0","0.0000"
"05203 Other circ system OR proc, w severe CC","3","24","8.00","58,298.00","29,149.00","12.7773","4.2591","1","4.2591"
"05204 Other circ system OR proc, w catas CC","25","784","31.36","2,672,887.37","111,370.31","149.6670","5.9867","2","5.9763"
"05212 Cardiac cath/angiography for complex Dx, w mod CC","1","2","2.00","49,479.00","49,479.00","2.7251","2.7251","0","0.0000"
"05213 Cardiac cath/angiography for complex Dx, w severe CC","3","8","2.67","83,684.00","27,894.67","10.1805","3.3935","2","3.3935"
"05214 Cardiac cath/angiography for complex Dx, w catas CC","8","39","4.88","338,337.00","42,292.13","42.4198","5.3025","4","5.3363"
"05223 Cardiac cath/angiography, w severe CC","1","4","4.00","35,552.00","35,552.00","2.9497","2.9497","1","2.9497"
"05233 Percut cardiovas proc w stent insertion, w severe CC","2","5","2.50","258,246.00","129,123.00","16.0352","8.0176","2","8.0176"
"05234 Percut cardiovas proc w stent insertion, w catas CC","2","12","6.00","485,563.00","242,781.50","18.6862","9.3431","2","9.3431"
"05243 Percut cardiovas proc, w mild to sev CC","1","2","2.00","38,298.00","38,298.00","6.9674","6.9674","1","6.9674"
"05244 Percut cardiovas proc, w catas CC","1","2","2.00","99,378.00","99,378.00","8.7663","8.7663","1","8.7663"
"05264 Acute MI w CAB or VSD repair wo PTCA, w mild to cat CC","2","51","25.50","1,070,035.00","535,017.50","45.7956","22.8978","0","0.0000"
"05274 Acute MI w multiple vessel PTCA w stent, w catas CC","8","25","3.13","1,761,767.00","220,220.88","110.4125","13.8016","3","13.8309"
"05289 Acute MI w multiple vessel PTCA wo stent, w or wo CC","2","7","3.50","247,010.00","247,010.00","24.7687","12.3844","0","0.0000"
"05290 Acute MI w single vessel PTCA w stent, no CC","3","21","7.00","807,212.00","269,070.67","26.2863","8.7621","2","8.8744"
"05293 Acute MI w single vessel PTCA w stent, w mild to sev CC","5","5","1.00","901,851.00","180,370.20","48.2450","9.6490","5","9.6490"
"05294 Acute MI w single vessel PTCA w stent, w catas CC","27","170","6.30","5,959,974.00","220,739.78","327.0104","12.1115","14","12.0927"
"05304 Acute MI w single vessel PTCA wo stent, w catas CC","11","38","3.45","1,832,824.00","166,620.36","124.1702","11.2882","11","11.2882"
"05314 Peripheral stent insertion, w mild to cat CC","1","10","10.00","0.00","0.00","9.6290","9.6290","0","0.0000"
"05324 Multiple cardiac valve proc with cardiac cath, w mild to cat CC","1","22","22.00","502,484.00","502,484.00","21.6514","21.6514","1","21.6514"
"05334 Multiple cardiac valve procedures, w mild to cat CC","2","92","46.00","1,492,845.00","746,422.50","32.1868","16.0934","1","16.1125"
"05344 Trach for CVS diseases w mech vent 96+ hr, w mild to cat CC","73","4,530","62.05","26,377,917.13","376,827.39","2,775.0361","38.0142","14","37.9863"
"05359 Trach for CVS diseases, w or wo CC","6","483","80.50","3,849,952.50","641,658.75","212.6526","35.4421","4","35.4421"
"05374 Complex cardiothoracic procedures, w catas CC","1","11","11.00","68,190.00","68,190.00","17.7742","17.7742","0","0.0000"
"05500 Acute MI w major comp w thrombol inj, no CC","10","16","1.60","231,150.71","23,115.07","24.3684","2.4368","1","2.5437"
"05502 Acute MI w major comp w thrombol inj, w mild to mod CC","13","26","2.00","298,127.86","24,843.99","35.9890","2.7684","1","2.6905"
"05503 Acute MI w major comp w thrombol inj, w severe CC","27","58","2.15","824,913.25","30,552.34","86.5273","3.2047","3","3.2060"
"05504 Acute MI w major comp w thrombol inj, w catas CC","29","267","9.21","1,963,385.25","70,120.90","166.4015","5.7380","5","5.7121"
"05510 Acute MI w thrombol inj, no CC","1","1","1.00","17,572.00","17,572.00","2.2749","2.2749","0","0.0000"
"05511 Acute MI w thrombol inj, w mild CC","1","1","1.00","16,893.00","16,893.00","2.4748","2.4748","0","0.0000"
"05514 Acute MI w thrombol inj, w mod to cat CC","3","39","13.00","136,660.00","45,553.33","9.3254","3.1085","0","0.0000"
"05520 Acute MI w major comp, not transferred, no CC","74","120","1.62","901,023.75","12,514.22","131.8902","1.7823","19","1.7823"
"05522 Acute MI w major comp, not transferred, w mild to mod CC","129","437","3.39","2,370,124.69","19,427.25","263.5218","2.0428","22","2.0259"
"05523 Acute MI w major comp, not transferred, w severe CC","352","1,587","4.51","8,522,419.79","24,560.29","1,289.7460","3.6641","84","3.6761"
"05524 Acute MI w major comp, not transferred, w catas CC","443","3,776","8.52","22,936,764.39","54,096.14","2,134.6757","4.8187","116","4.8191"
"05530 Acute MI, not transferred, no CC","51","96","1.88","627,847.75","12,556.96","63.2384","1.2400","8","1.2265"
"05531 Acute MI, not transferred, w mild CC","10","10","1.00","84,536.06","10,567.01","13.7417","1.3742","3","1.3639"
"05532 Acute MI, not transferred, w mod CC","25","54","2.16","276,117.00","11,504.88","39.4603","1.5784","4","1.5818"
"05533 Acute MI, not transferred, w severe CC","28","84","3.00","479,327.80","18,435.68","59.0309","2.1082","3","2.1105"
"05534 Acute MI, not transferred, w catas CC","4","18","4.50","137,646.00","34,411.50","11.2433","2.8108","1","2.8609"
"05543 Infective endocarditis, w severe CC","11","110","10.00","392,383.00","39,238.30","37.6585","3.4235","3","3.4204"
"05544 Infective endocarditis, w catas CC","21","260","12.38","1,574,990.75","74,999.56","129.6961","6.1760","7","6.1172"
"05550 Heart failure and shock, no CC","66","342","5.18","939,699.25","14,682.80","39.0188","0.5912","3","0.6214"
"05551 Heart failure and shock, w mild CC","22","97","4.41","453,509.31","20,614.06","16.8170","0.7644","0","0.0000"
"05552 Heart failure and shock, w mod CC","113","430","3.81","1,348,530.10","12,148.92","100.5860","0.8901","5","0.8668"
"05553 Heart failure and shock, w severe CC","340","1,820","5.35","6,562,140.92","19,885.28","514.8812","1.5144","57","1.4949"
"05554 Heart failure and shock, w catas CC","669","5,099","7.62","25,006,836.85","39,257.20","2,138.5662","3.1967","127","3.2006"
"05560 Venous thrombosis, no CC","1","4","4.00","4,870.00","4,870.00","1.1454","1.1454","0","0.0000"
"05561 Venous thrombosis, w mild CC","1","6","6.00","15,717.00","15,717.00","1.5584","1.5584","0","0.0000"
"05562 Venous thrombosis, w mod CC","3","10","3.33","27,516.25","9,172.08","5.4293","1.8098","0","0.0000"
"05563 Venous thrombosis, w severe CC","5","32","6.40","131,595.50","26,319.10","12.3176","2.4635","0","0.0000"
"05564 Venous thrombosis, w catas CC","13","117","9.00","469,432.87","36,110.22","48.8476","3.7575","1","3.8003"
"05579 Skin ulcers for circulatory disorders, w or wo CC","1","3","3.00","6,657.00","6,657.00","1.3721","1.3721","0","0.0000"
"05580 Peripheral vascular disorders, not transferred, no CC","23","38","1.65","185,428.00","8,428.55","18.0481","0.7847","4","0.7685"
"05581 Peripheral vascular disorders, not transferred, w mild CC","7","29","4.14","86,415.00","12,345.00","7.6164","1.0881","1","1.0432"
"05582 Peripheral vascular disorders, not transferred, w mod CC","14","134","9.57","293,490.25","24,457.52","27.5141","1.9653","1","1.9470"
"05583 Peripheral vascular disorders, not transferred, w severe CC","59","317","5.37","1,260,247.50","22,109.61","144.5765","2.4504","9","2.4848"
"05584 Peripheral vascular disorders, not transferred, w catas CC","55","409","7.44","2,215,669.63","41,030.92","234.0204","4.2549","14","4.2047"
"05590 Coronary atherosclerosis, no CC","8","18","2.25","77,774.15","9,721.77","3.5585","0.4448","0","0.0000"
"05592 Coronary atherosclerosis, w mod CC","13","33","2.54","103,636.54","7,972.04","10.4306","0.8024","1","0.7920"
"05593 Coronary atherosclerosis, w severe CC","22","89","4.05","326,691.61","14,849.62","21.1292","0.9604","5","0.9241"
"05594 Coronary atherosclerosis, w catas CC","50","394","7.88","1,822,640.50","37,971.68","130.8482","2.6170","16","2.6133"
"05600 Hypertension, no CC","6","47","7.83","182,272.00","30,378.67","1.6351","0.2725","0","0.0000"
"05602 Hypertension, w mod CC","2","13","6.50","47,890.00","23,945.00","0.8587","0.4294","0","0.0000"
"05603 Hypertension, w severe CC","17","90","5.29","327,953.75","19,291.40","10.1054","0.5944","4","0.6047"
"05604 Hypertension, w catas CC","19","164","8.63","809,654.75","42,613.41","38.5169","2.0272","4","2.0436"
"05610 Congenital heart disease, no CC","2","2","1.00","3,580.00","1,790.00","1.2876","0.6438","0","0.0000"
"05611 Congenital heart disease, w mild CC","1","1","1.00","3,103.00","3,103.00","0.8941","0.8941","0","0.0000"
"05612 Congenital heart disease, w mod CC","1","1","1.00","4,414.50","4,414.50","1.1963","1.1963","0","0.0000"
"05613 Congenital heart disease, w severe CC","6","91","15.17","334,841.50","55,806.92","15.7318","2.6220","0","0.0000"
"05614 Congenital heart disease, w catas CC","5","41","8.20","403,981.00","80,796.20","21.0914","4.2183","1","4.2097"
"05620 Valvular disorders, no CC","2","25","12.50","445,070.00","222,535.00","1.1631","0.5816","2","0.5816"
"05622 Valvular disorders, w mod CC","1","1","1.00","1,847.00","1,847.00","0.6299","0.6299","0","0.0000"
"05623 Valvular disorders, w severe CC","12","32","2.67","92,205.00","8,382.27","12.2704","1.0225","2","1.0351"
"05624 Valvular disorders, w catas CC","46","499","10.85","2,308,388.35","50,182.36","142.0715","3.0885","18","3.0744"
"05630 Major arrhythmia and cardiac arrest, no CC","45","52","1.16","318,298.75","7,402.30","31.0495","0.6900","8","0.6857"
"05631 Major arrhythmia and cardiac arrest, w mild CC","23","38","1.65","233,681.25","10,621.88","23.3933","1.0171","2","1.0171"
"05632 Major arrhythmia and cardiac arrest, w mod CC","40","60","1.50","372,862.81","9,321.57","57.1600","1.4290","2","1.4290"
"05633 Major arrhythmia and cardiac arrest, w severe CC","149","365","2.45","2,038,437.03","14,355.19","267.2726","1.7938","20","1.7582"
"05634 Major arrhythmia and cardiac arrest, w catas CC","152","664","4.37","4,812,588.25","33,190.26","478.4182","3.1475","48","3.1204"
"05640 Non-major arrhythmia and conduction dis, no CC","11","21","1.91","115,223.06","11,522.31","4.5220","0.4111","1","0.4013"
"05641 Non-major arrhythmia and conduction dis, w mild CC","6","18","3.00","87,384.00","14,564.00","3.0552","0.5092","0","0.0000"
"05642 Non-major arrhythmia and conduction dis, w mod CC","8","12","1.50","52,113.06","6,514.13","4.4624","0.5578","1","0.5578"
"05643 Non-major arrhythmia and conduction dis, w severe CC","46","189","4.11","727,478.13","16,533.59","37.9892","0.8259","4","0.8132"
"05644 Non-major arrhythmia and conduction dis, w catas CC","53","356","6.72","1,922,869.50","36,978.26","108.9726","2.0561","11","2.0338"
"05650 Unstable angina, no CC","5","19","3.80","50,280.00","10,056.00","3.1578","0.6316","1","0.6218"
"05651 Unstable angina, w mild CC","1","2","2.00","11,073.00","11,073.00","0.7573","0.7573","0","0.0000"
"05652 Unstable angina, w mod CC","5","12","2.40","49,800.25","9,960.05","5.0962","1.0192","0","0.0000"
"05653 Unstable angina, w severe CC","13","35","2.69","169,890.50","13,068.50","17.0482","1.3114","2","1.3078"
"05654 Unstable angina, w catas CC","25","123","4.92","602,120.25","25,088.34","76.3936","3.0557","4","3.0666"
"05660 Syncope and collapse, no CC","1","1","1.00","5,640.00","5,640.00","0.2705","0.2705","1","0.2705"
"05663 Syncope and collapse, w severe CC","2","3","1.50","13,928.00","6,964.00","1.0712","0.5356","0","0.0000"
"05664 Syncope and collapse, w catas CC","2","9","4.50","48,176.00","24,088.00","2.1419","1.0709","0","0.0000"
"05670 Chest pain, no CC","1","1","1.00","2,952.00","2,952.00","0.3468","0.3468","0","0.0000"
"05673 Chest pain, w severe CC","2","2","1.00","11,127.00","5,563.50","1.2358","0.6179","0","0.0000"
"05674 Chest pain, w catas CC","1","1","1.00","0.00","0.00","0.6728","0.6728","1","0.6728"
"05680 Other circulatory system diagnoses, no CC","6","42","7.00","93,905.00","18,781.00","3.4558","0.5760","2","0.5576"
"05681 Other circulatory system diagnoses, w mild CC","3","13","4.33","59,643.93","19,881.31","2.1031","0.7010","0","0.0000"
"05682 Other circulatory system diagnoses, w mod CC","15","94","6.27","332,485.75","22,165.72","14.1376","0.9425","3","0.9777"
"05683 Other circulatory system diagnoses, w severe CC","41","299","7.29","1,187,904.18","30,459.08","59.7998","1.4585","7","1.4547"
"05684 Other circulatory system diagnoses, w catas CC","80","708","8.85","3,494,691.75","47,872.49","335.3039","4.1913","16","4.1465"
"06010 Stomach, esophagus & duodenal proc for malig, no CC","2","12","6.00","71,536.75","35,768.38","8.6188","4.3094","0","0.0000"
"06011 Stomach, esophagus & duodenal proc for malig, w mild CC","1","21","21.00","72,764.00","72,764.00","5.2772","5.2772","0","0.0000"
"06012 Stomach, esophagus & duodenal proc for malig, w mod CC","2","103","51.50","179,180.00","89,590.00","14.9716","7.4858","0","0.0000"
"06013 Stomach, esophagus & duodenal proc for malig, w severe CC","10","227","22.70","587,627.25","97,937.88","85.9732","8.5973","1","8.5942"
"06014 Stomach, esophagus & duodenal proc for malig, w catas CC","22","538","24.45","2,532,911.75","120,614.85","238.7955","10.8543","2","10.8795"
"06020 Stomach, esophagus & duodenal procedure, no CC","5","18","3.60","157,982.50","31,596.50","11.5195","2.3039","4","2.2922"
"06021 Stomach, esophagus & duodenal procedure, w mild CC","4","59","14.75","506,473.00","126,618.25","10.7559","2.6890","1","2.6733"
"06022 Stomach, esophagus & duodenal procedure, w mod CC","6","19","3.17","228,292.50","38,048.75","20.2919","3.3820","1","3.4104"
"06023 Stomach, esophagus & duodenal procedure, w severe CC","13","43","3.31","611,189.00","47,014.54","54.3004","4.1770","4","4.1364"
"06024 Stomach, esophagus & duodenal procedure, w catas CC","136","1,741","12.80","14,913,077.62","113,840.29","882.0524","6.4857","39","6.4840"
"06030 Major small & large bowel procedure, no CC","7","269","38.43","1,214,103.00","173,443.29","24.8120","3.5446","1","3.6425"
"06031 Major small & large bowel procedure, w mild CC","1","10","10.00","50,266.00","50,266.00","3.7271","3.7271","0","0.0000"
"06032 Major small & large bowel procedure, w mod CC","12","76","6.33","639,759.50","53,313.29","58.1018","4.8418","7","4.8128"
"06033 Major small & large bowel procedure, w severe CC","25","297","11.88","2,467,234.41","98,689.38","127.6111","5.1044","6","5.0968"
"06034 Major small & large bowel procedure, w catas CC","251","3,136","12.49","28,597,359.34","120,156.97","2,469.5352","9.8388","69","9.8048"
"06040 Rectal resection, no CC","1","3","3.00","69,579.50","69,579.50","5.0255","5.0255","0","0.0000"
"06042 Rectal resection, w mild to mod CC","2","2","1.00","61,178.00","30,589.00","11.6192","5.8096","0","0.0000"
"06043 Rectal resection, w severe CC","1","12","12.00","130,503.00","130,503.00","7.3494","7.3494","0","0.0000"
"06044 Rectal resection, w catas CC","24","254","10.58","2,313,645.25","100,593.27","213.3242","8.8885","5","8.8364"
"06050 Peritoneal adhesiolysis, no CC","1","4","4.00","38,585.00","38,585.00","2.0961","2.0961","1","2.0961"
"06053 Peritoneal adhesiolysis, w severe CC","3","23","7.67","102,276.00","51,138.00","11.5944","3.8648","0","0.0000"
"06054 Peritoneal adhesiolysis, w catas CC","14","339","24.21","1,737,173.25","124,083.80","93.0173","6.6441","5","6.6926"
"06070 Appendectomy, no CC","1","2","2.00","10,510.00","10,510.00","1.1468","1.1468","0","0.0000"
"06072 Appendectomy, w mod CC","1","5","5.00","19,268.00","19,268.00","1.4377","1.4377","1","1.4377"
"06073 Appendectomy, w severe CC","1","2","2.00","30,259.00","30,259.00","2.3621","2.3621","1","2.3621"
"06074 Appendectomy, w catas CC","11","71","6.45","625,117.75","56,828.89","36.3572","3.3052","2","3.3052"
"06084 Minor small & large bowel procedure, w catas CC","5","28","5.60","277,095.00","69,273.75","29.7295","5.9459","2","5.9459"
"06093 Anal & stomal procedure, w severe CC","1","8","8.00","64,071.00","64,071.00","1.5317","1.5317","0","0.0000"
"06094 Anal & stomal procedure, w catas CC","8","61","7.63","506,400.00","72,342.86","35.6136","4.4517","1","4.4797"
"06103 Inguinal & femoral hernia procedure age > 14, w severe CC","2","6","3.00","16,846.00","16,846.00","3.0652","1.5326","1","1.5326"
"06104 Inguinal & femoral hernia procedure age > 14, w catas CC","3","24","8.00","134,274.00","44,758.00","7.0680","2.3560","0","0.0000"
"06114 Hernia proc, exc ing & femoral age > 14, w catas CC","5","88","17.60","583,955.25","116,791.05","19.6562","3.9312","0","0.0000"
"06130 Other digestive system OR proc for malig, no CC","2","31","15.50","152,670.25","76,335.13","5.8163","2.9082","1","2.9147"
"06132 Other digestive system OR proc for malig, w mild to mod CC","3","28","9.33","101,848.25","33,949.42","10.6899","3.5633","0","0.0000"
"06133 Other digestive system OR proc for malig, w severe CC","4","31","7.75","133,352.00","33,338.00","21.5608","5.3902","0","0.0000"
"06134 Other digestive system OR proc for malig, w catas CC","10","299","29.90","915,184.00","101,687.11","81.9332","8.1933","2","8.2370"
"06140 Other digestive system OR procedure, no CC","1","4","4.00","26,086.00","26,086.00","1.7765","1.7765","0","0.0000"
"06142 Other digestive system OR procedure, w mod CC","2","8","4.00","89,617.00","44,808.50","6.3698","3.1849","0","0.0000"
"06143 Other digestive system OR procedure, w severe CC","5","26","5.20","179,214.00","35,842.80","21.1065","4.2213","2","4.2213"
"06144 Other digestive system OR procedure, w catas CC","60","956","15.93","5,886,304.00","105,112.57","384.1669","6.4028","19","6.3872"
"06159 Pyloromyotomy procedure, w or wo CC","1","8","8.00","81,208.00","81,208.00","2.0286","2.0286","0","0.0000"
"06160 Complex therapeutic gastro for maj dig dis, no CC","2","2","1.00","41,775.00","20,887.50","4.3226","2.1613","2","2.1613"
"06161 Complex therapeutic gastro for maj dig dis, w mild CC","1","4","4.00","31,893.00","31,893.00","2.7641","2.7641","0","0.0000"
"06162 Complex therapeutic gastro for maj dig dis, w mod CC","1","13","13.00","120,527.00","120,527.00","3.2006","3.2006","1","3.2006"
"06163 Complex therapeutic gastro for maj dig dis, w severe CC","18","111","6.17","838,868.00","52,429.25","76.8978","4.2721","7","4.3201"
"06164 Complex therapeutic gastro for maj dig dis, w catas CC","61","434","7.11","4,360,712.00","72,678.53","387.6916","6.3556","20","6.4148"
"06170 Compl thera gastrosc for non-major dig dis, not same day, no CC","1","10","10.00","42,846.00","42,846.00","1.7995","1.7995","0","0.0000"
"06172 Compl thera gastrosc for non-major dig dis, not same day, w mild to mod CC","1","4","4.00","50,482.00","50,482.00","2.1333","2.1333","0","0.0000"
"06173 Compl thera gastrosc for non-major dig dis, not same day, w severe CC","8","49","6.13","502,083.00","62,760.38","27.5715","3.4464","4","3.4186"
"06174 Compl thera gastrosc for non-major dig dis, not same day, w catas CC","23","251","10.91","2,210,508.50","96,109.07","136.1703","5.9204","7","5.8614"
"06190 Other gastroscopy for major dig dis, not same day, no CC","4","9","2.25","97,637.00","24,409.25","5.2036","1.3009","1","1.3009"
"06191 Other gastroscopy for major dig dis, not same day, w mild CC","5","21","4.20","138,573.00","27,714.60","6.7038","1.3408","1","1.3543"
"06192 Other gastroscopy for major dig dis, not same day, w mod CC","12","124","10.33","670,879.25","55,906.60","22.9507","1.9126","2","1.8645"
"06193 Other gastroscopy for major dig dis, not same day, w severe CC","59","634","10.75","2,883,106.86","49,708.74","140.8204","2.3868","16","2.3795"
"06194 Other gastroscopy for major dig dis, not same day, w catas CC","124","1,502","12.11","9,362,171.53","76,115.22","672.5186","5.4235","38","5.4315"
"06209 Other gastroscopy for major dig dis, same day, w or wo CC","8","8","1.00","191,084.00","23,885.50","6.0536","0.7567","4","0.7567"
"06210 Other gastroscopy for non-major dig dis, not same day, no CC","1","11","11.00","47,582.50","47,582.50","0.9422","0.9422","0","0.0000"
"06212 Other gastroscopy for non-major dig dis, not same day, w mod CC","1","39","39.00","184,782.00","184,782.00","1.6996","1.6996","0","0.0000"
"06213 Other gastroscopy for non-major dig dis, not same day, w severe CC","13","99","7.62","581,093.57","44,699.51","27.7434","2.1341","1","2.0496"
"06214 Other gastroscopy for non-major dig dis, not same day, w catas CC","23","172","7.48","1,265,854.39","57,538.84","111.4770","4.8468","7","4.8560"
"06229 Other gastroscopy for non-major dig dis, same day, w or wo CC","4","4","1.00","80,522.00","20,130.50","1.3972","0.3493","2","0.3493"
"06240 Other colonoscopy, not same day, no CC","2","4","2.00","46,018.00","23,009.00","1.7812","0.8906","2","0.8906"
"06242 Other colonoscopy, not same day, w mod CC","2","27","13.50","73,415.00","36,707.50","3.2328","1.6164","0","0.0000"
"06243 Other colonoscopy, not same day, w severe CC","8","107","13.38","369,317.75","46,164.72","21.9479","2.7435","3","2.7119"
"06244 Other colonoscopy, not same day, w catas CC","10","114","11.40","685,426.25","68,542.63","50.5555","5.0556","2","5.1569"
"06269 Dilation of intestine, w or wo CC","1","5","5.00","75,116.00","75,116.00","2.4461","2.4461","0","0.0000"
"06279 Lap stomach, esophagus & duodenal proc, w or wo CC","2","28","14.00","122,455.00","61,227.50","21.7222","10.8611","0","0.0000"
"06284 Lap peritoneal adhesiolysis, w sev to cat CC","1","2","2.00","53,896.00","53,896.00","7.3018","7.3018","0","0.0000"
"06299 Laparoscopic appendectomy, w or wo CC","1","6","6.00","85,931.00","85,931.00","2.0125","2.0125","0","0.0000"
