"โรงพยาบาล","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"28006  :  โรงพยาบาลเกาะจันทร์","59","283","4.80","1,248,151.97","21,155.12","97.3045","1.7376","0","0.0000"
"10663  :  โรงพยาบาลระยอง","1,840","19,493","10.59","161,131,510.90","91,865.17","8,024.9300","4.3614","642","4.3208"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","186","1,376","7.40","7,593,971.84","40,827.81","512.4542","2.7851","0","0.0000"
"10828  :  โรงพยาบาลบ้านฉาง","87","501","5.76","1,312,739.50","15,627.85","92.8065","1.2713","0","0.0000"
"10829  :  โรงพยาบาลแกลง","228","1,845","8.09","8,564,486.00","38,064.38","495.2185","2.6482","16","2.7743"
"10830  :  โรงพยาบาลวังจันทร์","23","76","3.30","280,122.50","12,179.24","26.5407","1.2064","0","0.0000"
"10831  :  โรงพยาบาลบ้านค่าย","87","321","3.69","1,108,908.50","12,746.07","74.5252","0.9555","0","0.0000"
"10832  :  โรงพยาบาลปลวกแดง","83","1,092","13.16","7,147,271.25","87,161.84","140.7902","4.0226","0","0.0000"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","30","122","4.07","366,593.00","12,219.77","28.9621","1.0727","0","0.0000"
"23962  :  โรงพยาบาลนิคมพัฒนา","30","83","2.77","207,162.00","6,905.40","19.0770","0.7949","0","0.0000"
"10664  :  โรงพยาบาลพระปกเกล้า","1,499","13,734","9.16","146,724,102.00","97,881.32","4,126.8831","2.7531","674","2.9194"
"10834  :  โรงพยาบาลขลุง","92","589","6.40","1,343,394.00","14,602.11","133.6140","1.5183","0","0.0000"
"10835  :  โรงพยาบาลท่าใหม่","56","255","4.55","526,000.25","9,392.86","46.9767","1.0925","0","0.0000"
"10836  :  โรงพยาบาลเขาสุกิม","22","88","4.00","198,381.00","9,017.32","32.0506","1.6025","1","1.1574"
"10837  :  โรงพยาบาลสองพี่น้อง","21","112","5.33","240,228.00","11,439.43","22.5463","1.1273","4","0.9967"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","63","250","3.97","582,610.00","9,247.78","55.8607","0.9468","4","0.9388"
"10839  :  โรงพยาบาลมะขาม","36","124","3.44","328,427.50","9,122.99","47.1350","1.4283","0","0.0000"
"10840  :  โรงพยาบาลแหลมสิงห์","50","188","3.76","461,046.50","9,220.93","54.8184","1.1187","0","0.0000"
"10841  :  โรงพยาบาลสอยดาว","108","372","3.44","1,239,101.00","11,473.16","138.1817","1.3818","10","1.4469"
"10842  :  โรงพยาบาลแก่งหางแมว","71","374","5.27","691,190.00","9,735.07","79.9365","1.4024","2","1.8974"
"10843  :  โรงพยาบาลนายายอาม","65","388","5.97","851,961.50","13,107.10","87.7550","1.4154","0","0.0000"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","48","258","5.38","561,150.75","11,690.64","50.0089","1.0419","9","1.2505"
"10696  :  โรงพยาบาลตราด","924","9,521","10.30","50,939,539.90","55,129.37","3,262.8800","3.5313","288","3.4135"
"10845  :  โรงพยาบาลคลองใหญ่","23","214","9.30","442,502.00","19,239.22","40.3591","1.7547","0","0.0000"
"10846  :  โรงพยาบาลเขาสมิง","13","30","2.31","115,380.00","8,875.38","17.6196","1.3554","0","0.0000"
"10847  :  โรงพยาบาลบ่อไร่","32","183","5.72","390,703.50","12,209.48","45.2026","1.4126","0","0.0000"
"10848  :  โรงพยาบาลแหลมงอบ","10","78","7.80","165,022.00","16,502.20","24.7714","2.4771","0","0.0000"
"10849  :  โรงพยาบาลเกาะกูด","2","8","4.00","25,030.00","12,515.00","2.0967","1.0484","0","0.0000"
"13816  :  โรงพยาบาลเกาะช้าง","8","60","7.50","226,270.00","28,283.75","17.6171","2.2021","0","0.0000"
"10697  :  โรงพยาบาลพุทธโสธร","1,846","17,321","9.38","123,591,354.00","66,950.90","6,135.3189","4.3981","0","0.0000"
"10833  :  โรงพยาบาลท่าตะเกียบ","35","100","2.86","283,511.50","8,100.33","32.5450","0.9572","0","0.0000"
"10850  :  โรงพยาบาลบางคล้า","38","328","8.63","572,250.75","15,059.23","44.6274","1.2397","1","0.5661"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","85","1,052","12.38","3,664,601.00","43,112.95","252.8542","3.0102","1","1.1678"
"10852  :  โรงพยาบาลบางปะกง","77","910","11.82","3,249,650.15","42,203.25","77.5943","1.3856","0","0.0000"
"10853  :  โรงพยาบาลบ้านโพธิ์","43","375","8.72","1,166,873.50","27,136.59","86.2335","2.1558","0","0.0000"
"10854  :  โรงพยาบาลพนมสารคาม","154","1,277","8.29","6,864,277.90","44,573.23","353.8206","3.1591","14","6.3287"
"10855  :  โรงพยาบาลสนามชัยเขต","111","1,098","9.89","7,217,288.15","65,020.61","230.9703","2.3330","0","0.0000"
"10856  :  โรงพยาบาลแปลงยาว","43","263","6.12","1,380,890.25","32,113.73","62.6883","1.4579","1","0.6181"
"13747  :  โรงพยาบาลราชสาส์น","19","148","7.79","560,251.50","29,486.92","37.5180","2.0843","3","2.5813"
"31327  :  โรงพยาบาลคลองเขื่อน","19","178","9.37","250,081.00","13,162.16","26.0245","1.6265","3","3.3453"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","1,147","12,413","10.82","139,909,428.65","121,978.58","3,094.7516","5.8613","0","0.0000"
"10857  :  โรงพยาบาลกบินทร์บุรี","527","4,323","8.20","27,774,202.42","52,702.47","1,369.9335","3.4947","0","0.0000"
"10858  :  โรงพยาบาลนาดี","37","137","3.70","461,627.00","12,476.41","0.0000","0.0000","2","0.0000"
"10859  :  โรงพยาบาลบ้านสร้าง","24","174","7.25","401,645.00","16,735.21","30.2293","1.2596","2","2.5920"
"10860  :  โรงพยาบาลประจันตคาม","4","15","3.75","58,580.00","14,645.00","3.6036","0.9009","0","0.0000"
"10861  :  โรงพยาบาลศรีมหาโพธิ","17","115","6.76","252,593.00","14,858.41","0.0000","0.0000","2","0.0000"
"10862  :  โรงพยาบาลศรีมโหสถ","9","22","2.44","57,063.50","6,340.39","7.6672","1.0953","0","0.0000"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10698  :  โรงพยาบาลนครนายก","977","12,991","13.30","83,284,947.69","85,245.60","4,158.4482","4.7363","72","4.7142"
"10863  :  โรงพยาบาลปากพลี","6","22","3.67","67,208.75","11,201.46","6.4837","1.0806","0","0.0000"
"10864  :  โรงพยาบาลบ้านนา","73","387","5.30","1,521,741.80","20,845.78","64.2302","0.9587","0","0.0000"
"10865  :  โรงพยาบาลองครักษ์","29","103","3.55","439,843.18","15,167.01","21.5899","1.4393","0","0.0000"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","1,211","12,754","10.53","118,413,817.87","97,781.85","5,109.7137","4.4163","570","4.7292"
"10866  :  โรงพยาบาลคลองหาด","26","119","4.58","325,427.50","12,516.44","52.2715","2.0909","5","2.0151"
"10867  :  โรงพยาบาลตาพระยา","62","316","5.10","817,652.25","13,187.94","69.6431","1.2436","3","1.2035"
"10868  :  โรงพยาบาลวังน้ำเย็น","50","211","4.22","741,467.25","14,829.35","69.9174","1.9422","0","0.0000"
"10869  :  โรงพยาบาลวัฒนานคร","53","281","5.30","1,174,677.75","22,163.73","78.6119","1.4832","5","1.5550"
"10870  :  โรงพยาบาลอรัญประเทศ","296","2,442","8.25","21,444,812.39","72,448.69","820.0385","3.0260","9","8.8454"
"13817  :  โรงพยาบาลเขาฉกรรจ์","38","143","3.76","364,982.00","9,604.79","48.0289","1.4126","0","0.0000"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","5,218","46,006","8.82","525,777,250.25","100,762.22","23,150.5422","4.5137","3,539","4.5368"
"10871  :  โรงพยาบาลครบุรี","115","731","6.36","1,905,661.50","16,570.97","160.3112","1.6031","18","1.8632"
"10872  :  โรงพยาบาลเสิงสาง","28","251","8.96","707,279.37","25,259.98","35.7293","1.2760","5","0.9646"
"10873  :  โรงพยาบาลคง","42","178","4.24","459,917.00","10,950.40","54.9271","1.3078","0","0.0000"
"10874  :  โรงพยาบาลบ้านเหลื่อม","25","88","3.52","338,166.25","13,526.65","19.6532","1.0918","3","1.1294"
"10875  :  โรงพยาบาลจักราช","97","913","9.41","1,779,786.25","18,348.31","166.7634","1.9168","16","2.4767"
"10876  :  โรงพยาบาลโชคชัย","74","371","5.01","1,387,393.00","18,748.55","111.4762","1.7150","4","2.1401"
"10877  :  โรงพยาบาลด่านขุนทด","164","750","4.57","2,406,228.00","14,672.12","258.7285","1.6375","24","1.6305"
"10878  :  โรงพยาบาลโนนไทย","77","286","3.71","973,433.50","12,641.99","148.6660","1.9822","18","2.2243"
"10879  :  โรงพยาบาลโนนสูง","114","668","5.86","1,977,376.50","17,345.41","190.2498","1.8837","2","1.4955"
"10880  :  โรงพยาบาลขามสะแกแสง","40","128","3.20","342,914.33","8,572.86","53.2984","1.3666","0","0.0000"
"10881  :  โรงพยาบาลบัวใหญ่","127","792","6.24","4,118,504.00","32,429.17","255.6646","2.0618","12","2.1291"
"10882  :  โรงพยาบาลประทาย","47","184","3.91","498,155.50","10,599.05","79.1903","1.7598","6","1.4907"
"10883  :  โรงพยาบาลปักธงชัย","102","508","4.98","1,463,296.00","14,346.04","182.8102","1.8100","0","0.0000"
"10884  :  โรงพยาบาลพิมาย","209","2,007","9.60","9,556,301.36","45,723.93","733.9394","3.5628","38","2.8351"
"10885  :  โรงพยาบาลห้วยแถลง","34","185","5.44","512,915.00","15,085.74","34.5684","1.2346","1","0.0000"
"10886  :  โรงพยาบาลชุมพวง","23","77","3.35","267,618.75","11,635.60","26.1900","1.1387","4","0.8417"
"10887  :  โรงพยาบาลสูงเนิน","93","677","7.28","1,481,055.00","15,925.32","193.1398","2.1224","0","0.0000"
"10888  :  โรงพยาบาลขามทะเลสอ","43","270","6.28","716,231.65","16,656.55","59.6561","1.3874","6","2.0048"
"10889  :  โรงพยาบาลสีคิ้ว","118","580","4.92","1,395,610.20","11,827.21","240.9692","2.1515","2","3.7446"
"10890  :  โรงพยาบาลปากช่องนานา","347","3,595","10.36","24,686,067.78","71,141.41","850.9780","2.8945","43","3.7221"
"10891  :  โรงพยาบาลหนองบุญมาก","65","297","4.57","864,286.71","13,296.72","102.0034","1.5938","13","2.4896"
"10892  :  โรงพยาบาลแก้งสนามนาง","7","12","1.71","50,444.00","7,206.29","6.4697","0.9242","0","0.0000"
"10893  :  โรงพยาบาลโนนแดง","42","167","3.98","508,159.00","12,099.02","56.6228","1.3482","1","6.4149"
"10894  :  โรงพยาบาลวังน้ำเขียว","33","124","3.76","270,154.00","8,186.48","40.8004","1.2364","1","0.6814"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","13","61","4.69","215,052.00","16,542.46","27.1787","2.2649","0","0.0000"
"11608  :  โรงพยาบาลลำทะเมนชัย","17","65","3.82","220,393.00","12,964.29","18.0877","1.0640","3","0.8546"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","37","244","6.59","456,774.00","12,345.24","47.3529","1.2798","2","1.5888"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","243","2,272","9.35","12,862,882.72","52,933.67","616.2957","3.1768","57","3.1301"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","27","105","3.89","293,935.25","10,886.49","23.2418","1.1621","0","0.0000"
"27839  :  โรงพยาบาลบัวลาย","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27840  :  โรงพยาบาลสีดา","21","99","4.71","249,214.50","11,867.36","27.1997","1.2952","0","0.0000"
"27841  :  โรงพยาบาลเทพารักษ์","16","36","2.25","97,001.25","6,062.58","15.2005","0.9500","0","0.0000"
"10667  :  โรงพยาบาลบุรีรัมย์","1,575","10,655","6.77","98,643,293.81","62,630.66","4,253.4260","2.7710","1,109","2.6968"
"10895  :  โรงพยาบาลคูเมือง","14","36","2.57","89,214.80","6,372.49","11.7066","0.8362","2","1.2413"
"10896  :  โรงพยาบาลกระสัง","20","103","5.15","347,697.00","17,384.85","35.5071","1.7754","5","2.1000"
"10897  :  โรงพยาบาลนางรอง","313","2,427","7.75","16,353,850.25","52,248.72","1,084.4305","3.6148","60","4.1733"
"10898  :  โรงพยาบาลหนองกี่","23","47","2.04","160,416.00","6,974.61","33.6344","1.8686","6","2.7674"
"10899  :  โรงพยาบาลละหานทราย","23","99","4.30","354,617.50","15,418.15","39.1088","1.8623","1","1.0532"
"10900  :  โรงพยาบาลประโคนชัย","32","159","4.97","722,972.23","22,592.88","53.6522","1.6766","8","2.1927"
"10901  :  โรงพยาบาลบ้านกรวด","21","71","3.38","164,832.25","7,849.15","20.9513","1.1027","6","1.4094"
"10902  :  โรงพยาบาลพุทไธสง","9","40","4.44","110,678.00","12,297.56","16.5531","1.8392","2","1.6948"
"10904  :  โรงพยาบาลลำปลายมาศ","64","358","5.59","1,888,398.21","33,129.79","175.2452","2.7817","6","2.3815"
"10905  :  โรงพยาบาลสตึก","25","98","3.92","602,138.84","24,085.55","32.3493","1.4704","5","1.7908"
"10906  :  โรงพยาบาลปะคำ","20","65","3.25","154,501.00","7,725.05","33.9975","1.6999","2","3.7810"
"10907  :  โรงพยาบาลนาโพธิ์","18","58","3.22","168,776.00","9,376.44","21.3490","1.3343","3","1.6114"
"10908  :  โรงพยาบาลหนองหงส์","5","16","3.20","47,373.75","9,474.75","7.4491","1.8623","0","0.0000"
"10909  :  โรงพยาบาลพลับพลาชัย","2","2","1.00","7,650.00","3,825.00","2.7755","1.3878","0","0.0000"
"10910  :  โรงพยาบาลห้วยราช","4","7","1.75","23,995.00","5,998.75","2.2922","0.5731","0","0.0000"
"10911  :  โรงพยาบาลโนนสุวรรณ","10","47","4.70","168,430.00","16,843.00","8.5857","0.8586","1","0.9788"
"10912  :  โรงพยาบาลชำนิ","5","26","5.20","106,756.00","21,351.20","5.0546","1.2637","0","0.0000"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","7","18","2.57","59,647.00","8,521.00","12.6922","1.8132","1","1.3902"
"10914  :  โรงพยาบาลโนนดินแดง","16","57","3.56","144,668.00","9,041.75","21.0979","1.3186","1","1.1847"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","13","39","3.00","114,558.00","8,812.15","15.5446","1.1957","0","0.0000"
"23578  :  โรงพยาบาลแคนดง","2","2","1.00","5,433.00","2,716.50","2.2238","1.1119","0","0.0000"
"28020  :  โรงพยาบาลบ้านด่าน","17","55","3.24","174,946.01","10,290.94","16.9883","0.9993","2","1.3137"
"10668  :  โรงพยาบาลสุรินทร์","2,154","15,260","7.08","158,618,046.98","73,638.83","9,331.9831","4.3364","1","7.3388"
"10915  :  โรงพยาบาลชุมพลบุรี","18","51","2.83","216,422.00","12,023.44","20.9808","1.1656","1","2.2341"
"10916  :  โรงพยาบาลท่าตูม","37","235","6.35","1,228,241.75","33,195.72","89.1856","2.7026","9","2.4594"
"10917  :  โรงพยาบาลจอมพระ","6","32","5.33","105,470.00","17,578.33","6.1147","1.0191","2","1.2058"
"10918  :  โรงพยาบาลปราสาท","168","1,012","6.02","8,294,063.53","49,369.43","434.4425","3.3419","0","0.0000"
"10919  :  โรงพยาบาลกาบเชิง","31","147","4.74","484,596.00","15,632.13","30.3288","0.9783","3","0.9321"
"10920  :  โรงพยาบาลรัตนบุรี","45","188","4.18","861,527.00","19,145.04","123.6871","2.9449","0","0.0000"
"10921  :  โรงพยาบาลสนม","20","60","3.00","273,408.87","13,670.44","18.9459","0.9473","0","0.0000"
"10922  :  โรงพยาบาลศีขรภูมิ","43","238","5.53","1,854,281.75","43,122.83","125.2324","3.4787","6","2.7035"
"10923  :  โรงพยาบาลสังขะ","51","220","4.31","882,893.00","17,311.63","88.5507","1.8072","0","0.0000"
"10924  :  โรงพยาบาลลำดวน","15","125","8.33","428,325.97","28,555.06","14.9422","1.2452","3","2.1678"
"10925  :  โรงพยาบาลสำโรงทาบ","6","21","3.50","70,914.50","11,819.08","4.9271","0.8212","0","0.0000"
"10926  :  โรงพยาบาลบัวเชด","8","42","5.25","108,469.25","13,558.66","10.6129","1.3266","0","0.0000"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","7","34","4.86","106,897.50","15,271.07","7.8985","1.1284","0","0.0000"
"27842  :  โรงพยาบาลเขวาสินรินทร์","3","5","1.67","25,657.25","8,552.42","2.2163","1.1082","0","0.0000"
"27843  :  โรงพยาบาลศรีณรงค์","12","30","2.50","91,694.00","7,641.17","12.6206","1.0517","0","0.0000"
"27844  :  โรงพยาบาลโนนนารายณ์","5","20","4.00","75,940.50","15,188.10","5.8928","1.4732","0","0.0000"
"10700  :  โรงพยาบาลศรีสะเกษ","2,331","19,794","8.49","159,056,575.32","71,518.24","862.3828","4.2692","1,647","4.5436"
"10927  :  โรงพยาบาลยางชุมน้อย","18","102","5.67","215,668.00","11,981.56","32.3273","1.9016","4","2.6855"
"10928  :  โรงพยาบาลกันทรารมย์","50","234","4.68","733,812.50","14,975.77","39.7493","1.5288","5","5.2774"
"10929  :  โรงพยาบาลกันทรลักษ์","154","1,281","8.32","6,327,535.15","41,356.44","305.7282","4.1881","10","7.8178"
"10930  :  โรงพยาบาลขุขันธ์","75","498","6.64","1,576,061.57","21,014.15","68.1518","2.2717","0","0.0000"
"10931  :  โรงพยาบาลไพรบึง","6","45","7.50","142,397.85","28,479.57","0.0000","0.0000","0","0.0000"
"10932  :  โรงพยาบาลปรางค์กู่","25","182","7.28","637,772.75","30,370.13","0.0000","0.0000","5","0.0000"
"10933  :  โรงพยาบาลขุนหาญ","26","121","4.65","467,626.00","17,985.62","45.0717","2.1463","6","2.1894"
"10934  :  โรงพยาบาลราษีไศล","81","497","6.14","1,207,119.00","15,676.87","93.5046","2.7501","18","3.6386"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","18","90","5.00","196,458.83","10,914.38","1.4254","0.7127","4","0.0000"
"10936  :  โรงพยาบาลบึงบูรพ์","5","41","8.20","85,960.50","17,192.10","8.6357","1.7271","0","0.0000"
"10937  :  โรงพยาบาลห้วยทับทัน","19","82","4.32","237,777.00","12,514.58","3.1579","1.5790","0","0.0000"
"10938  :  โรงพยาบาลโนนคูณ","2","8","4.00","19,296.00","9,648.00","0.0000","0.0000","0","0.0000"
"10939  :  โรงพยาบาลศรีรัตนะ","14","48","3.43","102,586.25","8,548.85","0.0000","0.0000","1","0.0000"
"10940  :  โรงพยาบาลวังหิน","11","26","2.36","74,168.50","7,416.85","0.0000","0.0000","2","0.0000"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","14","91","6.50","173,512.25","15,773.84","2.7516","1.3758","3","0.0000"
"10942  :  โรงพยาบาลภูสิงห์","12","16","1.33","58,804.00","4,900.33","0.0000","0.0000","1","0.0000"
"10943  :  โรงพยาบาลเมืองจันทร์","18","59","3.28","185,030.00","10,279.44","31.2741","1.8397","1","4.6565"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","14","83","5.93","186,283.09","13,305.94","3.5351","3.5351","3","0.0000"
"28014  :  โรงพยาบาลพยุห์","2","7","3.50","20,445.00","10,222.50","0.0000","0.0000","0","0.0000"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","9","39","4.33","131,729.00","14,636.56","10.5079","1.1675","0","0.0000"
"28016  :  โรงพยาบาลศิลาลาด","12","59","4.92","115,176.00","12,797.33","0.0000","0.0000","0","0.0000"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","3,349","40,352","12.05","645,869,495.47","192,854.43","24,526.6577","7.3280","2,382","6.9861"
"10944  :  โรงพยาบาลศรีเมืองใหม่","3","9","3.00","68,484.75","22,828.25","0.2686","0.2686","0","0.0000"
"10945  :  โรงพยาบาลโขงเจียม","8","20","2.50","68,772.00","8,596.50","5.9960","1.1992","0","0.0000"
"10946  :  โรงพยาบาลเขื่องใน","15","61","4.07","184,497.00","12,299.80","27.0305","1.8020","2","1.2021"
"10947  :  โรงพยาบาลเขมราฐ","3","17","5.67","64,465.75","21,488.58","1.3815","0.6908","0","0.0000"
"10948  :  โรงพยาบาลนาจะหลวย","12","37","3.08","94,671.00","7,889.25","18.2102","1.5175","0","0.0000"
"10949  :  โรงพยาบาลน้ำยืน","12","18","1.50","30,974.25","2,581.19","1.6117","0.5372","0","0.0000"
"10950  :  โรงพยาบาลบุณฑริก","8","24","3.00","33,601.00","4,200.13","3.8144","0.6357","0","0.0000"
"10951  :  โรงพยาบาลตระการพืชผล","22","126","5.73","1,559,424.56","70,882.93","10.8193","3.6064","5","0.0000"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","3","17","5.67","51,416.50","17,138.83","0.0000","0.0000","0","0.0000"
"10953  :  โรงพยาบาลม่วงสามสิบ","49","273","5.57","668,715.54","13,647.26","0.0000","0.0000","4","0.0000"
"10954  :  โรงพยาบาลวารินชำราบ","151","1,174","7.77","8,708,462.89","57,671.94","284.2525","2.7868","41","3.0812"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","31","129","4.16","294,800.96","9,509.71","31.0962","1.2957","0","0.0000"
"10957  :  โรงพยาบาลตาลสุม","2","8","4.00","14,675.50","7,337.75","2.8313","2.8313","0","0.0000"
"10958  :  โรงพยาบาลโพธิ์ไทร","8","43","5.38","64,137.25","8,017.16","17.1999","2.1500","0","0.0000"
"10959  :  โรงพยาบาลสำโรง","8","40","5.00","159,699.75","19,962.47","1.2503","1.2503","0","0.0000"
"10960  :  โรงพยาบาลดอนมดแดง","3","17","5.67","23,099.28","7,699.76","2.8615","1.4308","0","0.0000"
"10961  :  โรงพยาบาลสิรินธร","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","4","15","3.75","28,163.45","7,040.86","2.3458","0.7819","0","0.0000"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","150","1,198","7.99","8,269,569.00","55,130.46","402.4817","3.0724","4","2.6094"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","117","938","8.02","5,602,797.70","47,887.16","263.8011","2.4654","33","2.5063"
"24032  :  โรงพยาบาลนาตาล","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","2","2","1.00","6,373.00","3,186.50","4.2848","2.1424","0","0.0000"
"27968  :  โรงพยาบาลน้ำขุ่น","3","3","1.00","6,074.00","2,024.67","0.0000","0.0000","0","0.0000"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","1","1","1.00","2,076.00","2,076.00","1.8767","1.8767","0","0.0000"
"10701  :  โรงพยาบาลยโสธร","599","4,512","7.53","58,518,796.92","97,694.15","2,250.4491","4.3868","268","4.2733"
"10963  :  โรงพยาบาลทรายมูล","3","3","1.00","8,390.75","2,796.92","3.0657","1.0219","0","0.0000"
"10964  :  โรงพยาบาลกุดชุม","14","24","1.71","100,126.50","7,151.89","18.2066","1.4005","0","0.0000"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","6","17","2.83","37,200.00","6,200.00","8.0396","1.3399","0","0.0000"
"10966  :  โรงพยาบาลป่าติ้ว","5","56","11.20","119,111.61","23,822.32","5.8222","1.1644","0","0.0000"
"10967  :  โรงพยาบาลมหาชนะชัย","5","11","2.20","24,849.25","4,969.85","2.0158","0.6719","0","0.0000"
"10968  :  โรงพยาบาลค้อวัง","10","50","5.00","105,468.12","10,546.81","14.1397","1.4140","4","1.7466"
"10969  :  โรงพยาบาลไทยเจริญ","2","2","1.00","5,568.33","2,784.17","2.0478","1.0239","0","0.0000"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","54","317","5.87","1,289,844.35","23,886.01","86.2185","1.5966","7","2.1492"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"04007  :  โรงพยาบาลซับใหญ่","2","15","7.50","53,801.85","26,900.93","1.2010","0.6005","0","0.0000"
"10702  :  โรงพยาบาลชัยภูมิ","1,862","15,256","8.19","137,202,182.10","73,685.38","7,604.4008","4.3829","1,252","4.3370"
"10970  :  โรงพยาบาลบ้านเขว้า","7","22","3.14","60,621.25","8,660.18","4.0746","2.0373","0","0.0000"
"10971  :  โรงพยาบาลคอนสวรรค์","3","12","4.00","35,075.00","11,691.67","5.2243","1.7414","1","1.1466"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","39","185","4.74","422,928.32","10,844.32","52.5422","1.5922","0","0.0000"
"10973  :  โรงพยาบาลหนองบัวแดง","31","98","3.16","371,340.31","11,978.72","38.6902","1.6822","4","1.2644"
"10974  :  โรงพยาบาลจัตุรัส","73","432","5.92","1,551,025.75","21,246.93","116.9621","1.6474","5","1.1890"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","25","160","6.40","590,906.00","23,636.24","26.5488","1.1543","4","1.9131"
