"โรงพยาบาล","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","6","45","7.50","82,877.00","13,812.83","0.0000","0.0000","0","0.0000"
"10828  :  โรงพยาบาลบ้านฉาง","26","196","7.54","406,312.65","15,627.41","0.0000","0.0000","0","0.0000"
"10829  :  โรงพยาบาลแกลง","175","2,813","16.07","11,852,278.00","67,727.30","0.0000","0.0000","21","0.0000"
"10830  :  โรงพยาบาลวังจันทร์","14","205","14.64","308,536.00","22,038.29","0.0000","0.0000","0","0.0000"
"10831  :  โรงพยาบาลบ้านค่าย","29","149","5.14","421,286.00","14,527.10","54.6622","2.2776","0","0.0000"
"10832  :  โรงพยาบาลปลวกแดง","24","430","17.92","484,965.00","22,043.86","0.0000","0.0000","0","0.0000"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","22","179","8.14","329,883.00","14,994.68","28.6948","1.6879","0","0.0000"
"23962  :  โรงพยาบาลนิคมพัฒนา","6","26","4.33","41,567.00","6,927.83","0.0000","0.0000","0","0.0000"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10834  :  โรงพยาบาลขลุง","81","562","6.94","1,002,631.00","12,378.16","0.0000","0.0000","0","0.0000"
"10835  :  โรงพยาบาลท่าใหม่","19","78","4.11","118,875.00","6,256.58","0.0000","0.0000","0","0.0000"
"10836  :  โรงพยาบาลเขาสุกิม","27","342","12.67","458,417.00","16,978.41","8.7207","1.4535","0","0.0000"
"10837  :  โรงพยาบาลสองพี่น้อง","20","191","9.55","215,200.00","10,760.00","19.6873","1.2305","0","0.0000"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","49","387","7.90","688,056.00","14,041.96","0.0000","0.0000","0","0.0000"
"10839  :  โรงพยาบาลมะขาม","5","27","5.40","63,011.00","12,602.20","0.0000","0.0000","0","0.0000"
"10840  :  โรงพยาบาลแหลมสิงห์","27","225","8.33","457,617.00","16,948.78","0.0000","0.0000","0","0.0000"
"10841  :  โรงพยาบาลสอยดาว","48","285","5.94","591,652.00","12,326.08","0.0000","0.0000","0","0.0000"
"10842  :  โรงพยาบาลแก่งหางแมว","42","192","4.57","287,541.00","6,846.21","0.0000","0.0000","0","0.0000"
"10843  :  โรงพยาบาลนายายอาม","30","160","5.33","351,311.00","11,710.37","0.0000","0.0000","0","0.0000"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","25","136","5.44","224,279.00","8,971.16","42.8182","1.7127","0","0.0000"
"10696  :  โรงพยาบาลตราด","571","5,452","9.55","26,894,910.25","47,101.42","0.0000","0.0000","194","0.0000"
"10845  :  โรงพยาบาลคลองใหญ่","12","147","12.25","261,504.00","21,792.00","12.6590","1.4066","0","0.0000"
"10846  :  โรงพยาบาลเขาสมิง","10","38","3.80","68,586.00","6,858.60","8.7690","1.0961","0","0.0000"
"10847  :  โรงพยาบาลบ่อไร่","30","221","7.37","341,847.00","11,394.90","41.1419","1.3714","0","0.0000"
"10848  :  โรงพยาบาลแหลมงอบ","13","72","5.54","157,867.00","12,143.62","0.0000","0.0000","0","0.0000"
"10849  :  โรงพยาบาลเกาะกูด","1","5","5.00","20,626.00","20,626.00","0.0000","0.0000","0","0.0000"
"13816  :  โรงพยาบาลเกาะช้าง","13","45","3.46","142,906.00","10,992.77","4.0773","2.0387","0","0.0000"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10833  :  โรงพยาบาลท่าตะเกียบ","18","97","5.39","186,401.00","10,355.61","20.7989","1.1555","0","0.0000"
"10850  :  โรงพยาบาลบางคล้า","19","244","12.84","345,629.00","18,191.00","25.8192","1.8442","0","0.0000"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","47","306","6.51","672,160.00","14,301.28","107.2184","2.5528","0","0.0000"
"10852  :  โรงพยาบาลบางปะกง","7","58","8.29","184,059.00","26,294.14","7.1012","1.7753","0","0.0000"
"10853  :  โรงพยาบาลบ้านโพธิ์","38","359","9.45","811,674.00","21,359.84","76.2106","2.0597","0","0.0000"
"10854  :  โรงพยาบาลพนมสารคาม","66","469","7.11","1,092,453.00","16,552.32","140.1369","2.1233","0","0.0000"
"10855  :  โรงพยาบาลสนามชัยเขต","68","949","13.96","1,984,891.00","29,189.57","135.1175","2.0167","0","0.0000"
"10856  :  โรงพยาบาลแปลงยาว","20","125","6.25","262,883.00","13,144.15","12.4445","3.1111","0","0.0000"
"13747  :  โรงพยาบาลราชสาส์น","15","54","3.60","113,126.00","7,541.73","13.0352","1.0027","0","0.0000"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10857  :  โรงพยาบาลกบินทร์บุรี","364","3,559","9.78","11,736,696.00","32,243.67","0.0000","0.0000","0","0.0000"
"10858  :  โรงพยาบาลนาดี","15","51","3.40","115,392.00","7,692.80","0.0000","0.0000","0","0.0000"
"10859  :  โรงพยาบาลบ้านสร้าง","12","64","5.33","74,869.00","6,239.08","23.9704","1.9975","1","2.5704"
"10860  :  โรงพยาบาลประจันตคาม","3","5","1.67","12,294.00","4,098.00","0.0000","0.0000","0","0.0000"
"10861  :  โรงพยาบาลศรีมหาโพธิ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10862  :  โรงพยาบาลศรีมโหสถ","5","45","9.00","105,164.00","21,032.80","0.0000","0.0000","0","0.0000"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","48","587","12.23","3,410,431.00","71,050.65","0.0000","0.0000","0","0.0000"
"10698  :  โรงพยาบาลนครนายก","930","10,705","11.51","53,314,018.00","57,326.90","0.0000","0.0000","0","0.0000"
"10863  :  โรงพยาบาลปากพลี","12","34","2.83","69,857.00","5,821.42","0.0000","0.0000","0","0.0000"
"10864  :  โรงพยาบาลบ้านนา","55","285","5.18","656,935.00","11,944.27","0.0000","0.0000","0","0.0000"
"10865  :  โรงพยาบาลองครักษ์","17","55","3.24","130,713.00","7,689.00","17.1898","1.5627","0","0.0000"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","1,216","11,817","9.72","62,623,470.00","51,840.62","2,600.2659","3.7094","686","3.6033"
"10866  :  โรงพยาบาลคลองหาด","27","178","6.59","358,732.00","13,286.37","0.0000","0.0000","2","0.0000"
"10867  :  โรงพยาบาลตาพระยา","18","114","6.33","99,279.00","7,091.36","0.0000","0.0000","0","0.0000"
"10868  :  โรงพยาบาลวังน้ำเย็น","57","400","7.02","657,996.00","11,543.79","0.0000","0.0000","0","0.0000"
"10869  :  โรงพยาบาลวัฒนานคร","38","310","8.16","593,257.00","16,033.97","0.0000","0.0000","0","0.0000"
"10870  :  โรงพยาบาลอรัญประเทศ","195","1,503","7.71","4,126,519.00","21,380.93","0.0000","0.0000","0","0.0000"
"13817  :  โรงพยาบาลเขาฉกรรจ์","21","79","3.76","129,413.00","6,811.21","0.0000","0.0000","0","0.0000"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10871  :  โรงพยาบาลครบุรี","94","1,129","12.01","1,950,526.00","20,750.28","0.0000","0.0000","0","0.0000"
"10872  :  โรงพยาบาลเสิงสาง","30","132","4.40","367,891.00","12,263.03","39.9811","1.3787","0","0.0000"
"10873  :  โรงพยาบาลคง","40","275","6.88","495,170.00","12,379.25","36.4188","1.0711","0","0.0000"
"10874  :  โรงพยาบาลบ้านเหลื่อม","16","68","4.25","136,643.00","8,540.19","14.6791","2.9358","0","0.0000"
"10875  :  โรงพยาบาลจักราช","31","2,511","81.00","396,126.00","12,778.26","0.0000","0.0000","0","0.0000"
"10876  :  โรงพยาบาลโชคชัย","47","444","9.45","1,013,516.00","21,564.17","110.9652","2.5219","0","0.0000"
"10877  :  โรงพยาบาลด่านขุนทด","101","429","4.25","1,172,908.00","11,612.95","0.0000","0.0000","0","0.0000"
"10878  :  โรงพยาบาลโนนไทย","48","207","4.31","544,213.00","11,337.77","78.3907","1.8664","0","0.0000"
"10879  :  โรงพยาบาลโนนสูง","61","438","7.18","915,859.00","15,014.08","33.5206","2.2347","0","0.0000"
"10880  :  โรงพยาบาลขามสะแกแสง","21","121","5.76","265,254.00","12,631.14","27.4615","1.6154","0","0.0000"
"10881  :  โรงพยาบาลบัวใหญ่","87","687","7.90","3,453,964.00","39,700.74","0.0000","0.0000","0","0.0000"
"10882  :  โรงพยาบาลประทาย","30","246","8.20","596,069.00","19,868.97","0.0000","0.0000","0","0.0000"
"10883  :  โรงพยาบาลปักธงชัย","44","245","5.57","453,008.00","10,295.64","62.6521","1.8985","0","0.0000"
"10884  :  โรงพยาบาลพิมาย","27","172","6.37","463,450.00","17,164.81","2.8079","1.4040","0","0.0000"
"10885  :  โรงพยาบาลห้วยแถลง","19","159","8.37","329,454.00","17,339.68","30.1397","1.5863","0","0.0000"
"10886  :  โรงพยาบาลชุมพวง","20","160","8.00","283,483.00","14,174.15","0.0000","0.0000","0","0.0000"
"10887  :  โรงพยาบาลสูงเนิน","66","566","8.58","1,249,035.00","18,924.77","0.0000","0.0000","0","0.0000"
"10888  :  โรงพยาบาลขามทะเลสอ","41","239","5.83","638,311.00","15,568.56","1.7336","1.7336","0","0.0000"
"10889  :  โรงพยาบาลสีคิ้ว","114","818","7.18","1,739,021.00","15,254.57","169.8170","2.0709","0","0.0000"
"10890  :  โรงพยาบาลปากช่องนานา","245","2,589","10.57","7,892,888.00","32,215.87","0.0000","0.0000","0","0.0000"
"10891  :  โรงพยาบาลหนองบุญมาก","31","249","8.03","517,091.00","16,680.35","60.9730","2.5405","0","0.0000"
"10892  :  โรงพยาบาลแก้งสนามนาง","3","8","2.67","18,014.00","6,004.67","0.0000","0.0000","0","0.0000"
"10893  :  โรงพยาบาลโนนแดง","28","349","12.46","678,619.80","24,236.42","50.7434","1.8794","0","0.0000"
"10894  :  โรงพยาบาลวังน้ำเขียว","41","262","6.39","467,843.00","11,410.80","51.3785","1.4272","0","0.0000"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","9","106","11.78","286,060.00","31,784.44","0.0000","0.0000","0","0.0000"
"11608  :  โรงพยาบาลลำทะเมนชัย","8","19","2.38","66,342.00","8,292.75","6.7371","1.3474","0","0.0000"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","8","52","6.50","327,148.00","40,893.50","0.0000","0.0000","0","0.0000"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","28","275","9.82","606,016.00","21,643.43","0.0000","0.0000","0","0.0000"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","124","1,475","11.90","5,833,312.00","47,042.84","0.0000","0.0000","0","0.0000"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27839  :  โรงพยาบาลบัวลาย","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27840  :  โรงพยาบาลสีดา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10667  :  โรงพยาบาลบุรีรัมย์","677","4,829","7.13","34,867,378.00","51,502.77","0.0000","0.0000","465","0.0000"
"10895  :  โรงพยาบาลคูเมือง","8","51","6.38","106,957.00","13,369.63","0.0000","0.0000","0","0.0000"
"10896  :  โรงพยาบาลกระสัง","11","55","5.00","134,329.00","12,211.73","14.0353","1.4035","0","0.0000"
"10897  :  โรงพยาบาลนางรอง","31","301","9.71","1,418,840.00","45,769.03","0.0000","0.0000","0","0.0000"
"10898  :  โรงพยาบาลหนองกี่","13","51","3.92","139,223.00","10,709.46","13.3547","1.6693","0","0.0000"
"10899  :  โรงพยาบาลละหานทราย","32","126","3.94","283,622.00","8,863.19","44.2046","1.7002","0","0.0000"
"10900  :  โรงพยาบาลประโคนชัย","26","354","13.62","1,465,986.00","56,384.08","0.0000","0.0000","0","0.0000"
"10901  :  โรงพยาบาลบ้านกรวด","18","64","3.56","148,568.00","8,253.78","37.9830","2.1102","0","0.0000"
"10902  :  โรงพยาบาลพุทไธสง","17","142","8.35","318,705.00","18,747.35","35.0388","2.0611","0","0.0000"
"10904  :  โรงพยาบาลลำปลายมาศ","41","251","6.12","598,804.00","14,604.98","69.8464","1.9956","0","0.0000"
"10905  :  โรงพยาบาลสตึก","12","39","3.25","121,718.00","10,143.17","0.0000","0.0000","0","0.0000"
"10906  :  โรงพยาบาลปะคำ","8","21","2.63","40,451.00","5,056.38","13.2662","1.6583","0","0.0000"
"10907  :  โรงพยาบาลนาโพธิ์","9","49","5.44","118,855.00","13,206.11","17.7592","1.9732","0","0.0000"
"10908  :  โรงพยาบาลหนองหงส์","6","18","3.00","38,529.00","6,421.50","0.0000","0.0000","0","0.0000"
"10909  :  โรงพยาบาลพลับพลาชัย","7","101","14.43","130,354.00","18,622.00","6.0069","1.0012","0","0.0000"
"10910  :  โรงพยาบาลห้วยราช","8","74","9.25","135,789.00","16,973.63","23.2305","3.3186","0","0.0000"
"10911  :  โรงพยาบาลโนนสุวรรณ","5","12","2.40","25,919.00","5,183.80","5.9135","1.1827","0","0.0000"
"10912  :  โรงพยาบาลชำนิ","7","75","10.71","144,606.00","20,658.00","13.4624","1.9232","0","0.0000"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","6","39","6.50","102,062.00","17,010.33","10.0427","1.6738","0","0.0000"
"10914  :  โรงพยาบาลโนนดินแดง","15","89","5.93","209,713.00","13,980.87","0.0000","0.0000","0","0.0000"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","4","41","10.25","72,687.00","18,171.75","2.9242","1.4621","0","0.0000"
"23578  :  โรงพยาบาลแคนดง","1","1","1.00","2,717.00","2,717.00","0.8772","0.8772","0","0.0000"
"28020  :  โรงพยาบาลบ้านด่าน","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10668  :  โรงพยาบาลสุรินทร์","2,141","10,092","4.71","41,383,955.94","19,356.39","0.0000","0.0000","515","0.0000"
"10915  :  โรงพยาบาลชุมพลบุรี","18","53","2.94","144,729.00","8,040.50","0.0000","0.0000","0","0.0000"
"10916  :  โรงพยาบาลท่าตูม","23","128","5.57","255,054.00","11,089.30","0.0000","0.0000","0","0.0000"
"10917  :  โรงพยาบาลจอมพระ","4","22","5.50","51,653.00","12,913.25","0.0000","0.0000","0","0.0000"
"10918  :  โรงพยาบาลปราสาท","114","929","8.15","4,071,281.00","35,712.99","0.0000","0.0000","0","0.0000"
"10919  :  โรงพยาบาลกาบเชิง","24","247","10.29","388,890.00","16,203.75","0.0000","0.0000","0","0.0000"
"10920  :  โรงพยาบาลรัตนบุรี","18","70","3.89","166,765.00","9,264.72","11.5213","1.6459","0","0.0000"
"10921  :  โรงพยาบาลสนม","19","90","4.74","166,853.00","8,781.74","2.5704","2.5704","0","0.0000"
"10922  :  โรงพยาบาลศีขรภูมิ","37","286","7.73","607,794.00","16,426.86","0.0000","0.0000","0","0.0000"
"10923  :  โรงพยาบาลสังขะ","11","55","5.00","112,065.00","10,187.73","0.0000","0.0000","0","0.0000"
"10924  :  โรงพยาบาลลำดวน","6","17","2.83","28,128.00","4,688.00","0.0000","0.0000","0","0.0000"
"10925  :  โรงพยาบาลสำโรงทาบ","9","32","3.56","56,935.00","6,326.11","0.0000","0.0000","0","0.0000"
"10926  :  โรงพยาบาลบัวเชด","6","33","5.50","62,863.00","10,477.17","0.0000","0.0000","0","0.0000"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","3","17","5.67","36,761.00","12,253.67","0.0000","0.0000","0","0.0000"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10700  :  โรงพยาบาลศรีสะเกษ","2,105","16,015","7.61","85,427,062.20","40,582.93","6,565.6025","4.3309","1,500","4.2805"
"10927  :  โรงพยาบาลยางชุมน้อย","6","40","6.67","73,559.00","12,259.83","0.0000","0.0000","1","0.0000"
"10928  :  โรงพยาบาลกันทรารมย์","51","286","5.61","739,511.00","14,500.22","0.0000","0.0000","3","0.0000"
"10929  :  โรงพยาบาลกันทรลักษ์","49","435","8.88","979,270.00","20,401.46","0.0000","0.0000","3","0.0000"
"10930  :  โรงพยาบาลขุขันธ์","26","188","7.23","278,250.00","10,701.92","53.4144","2.1366","0","0.0000"
"10931  :  โรงพยาบาลไพรบึง","6","75","12.50","95,624.00","15,937.33","0.0000","0.0000","1","0.0000"
"10932  :  โรงพยาบาลปรางค์กู่","14","78","5.57","176,357.00","12,596.93","0.0000","0.0000","3","0.0000"
"10933  :  โรงพยาบาลขุนหาญ","33","133","4.03","378,865.00","11,480.76","0.0000","0.0000","0","0.0000"
"10934  :  โรงพยาบาลราษีไศล","92","809","8.79","1,626,757.00","17,876.45","0.0000","0.0000","10","0.0000"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","79","608","7.70","1,642,458.00","20,790.61","0.0000","0.0000","5","0.0000"
"10936  :  โรงพยาบาลบึงบูรพ์","11","101","9.18","127,598.00","14,177.56","0.0000","0.0000","3","0.0000"
"10937  :  โรงพยาบาลห้วยทับทัน","10","27","2.70","61,682.00","6,168.20","0.0000","0.0000","0","0.0000"
"10938  :  โรงพยาบาลโนนคูณ","8","40","5.00","88,020.00","11,002.50","0.0000","0.0000","0","0.0000"
"10939  :  โรงพยาบาลศรีรัตนะ","15","56","3.73","120,144.50","8,009.63","0.0000","0.0000","0","0.0000"
"10940  :  โรงพยาบาลวังหิน","12","27","2.25","72,307.00","6,025.58","17.7216","1.6111","0","0.0000"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","6","202","33.67","397,470.00","66,245.00","0.0000","0.0000","0","0.0000"
"10942  :  โรงพยาบาลภูสิงห์","7","23","3.29","39,797.00","5,685.29","0.0000","0.0000","0","0.0000"
"10943  :  โรงพยาบาลเมืองจันทร์","7","70","10.00","90,230.00","12,890.00","0.0000","0.0000","1","0.0000"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","16","102","6.38","355,950.00","22,246.88","0.0000","0.0000","1","0.0000"
"28014  :  โรงพยาบาลพยุห์","1","1","1.00","0.00","0.00","0.0000","0.0000","1","0.0000"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","7","81","11.57","90,395.00","12,913.57","0.0000","0.0000","0","0.0000"
"28016  :  โรงพยาบาลศิลาลาด","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","3,215","31,097","9.67","206,580,333.00","64,275.15","0.0000","0.0000","2,377","0.0000"
"10944  :  โรงพยาบาลศรีเมืองใหม่","5","15","3.00","73,159.00","14,631.80","0.0000","0.0000","0","0.0000"
"10945  :  โรงพยาบาลโขงเจียม","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10946  :  โรงพยาบาลเขื่องใน","9","47","5.22","496,597.00","55,177.44","0.0000","0.0000","0","0.0000"
"10947  :  โรงพยาบาลเขมราฐ","5","31","6.20","340,133.00","68,026.60","0.0000","0.0000","0","0.0000"
"10948  :  โรงพยาบาลนาจะหลวย","7","40","5.71","86,343.00","12,334.71","7.0249","2.3416","0","0.0000"
"10949  :  โรงพยาบาลน้ำยืน","6","29","4.83","172,944.00","28,824.00","0.0000","0.0000","0","0.0000"
"10950  :  โรงพยาบาลบุณฑริก","4","24","6.00","28,596.00","7,149.00","0.0000","0.0000","0","0.0000"
"10951  :  โรงพยาบาลตระการพืชผล","4","11","2.75","167,102.00","41,775.50","0.0000","0.0000","0","0.0000"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","3","9","3.00","58,219.00","19,406.33","0.0000","0.0000","0","0.0000"
"10953  :  โรงพยาบาลม่วงสามสิบ","18","69","3.83","121,117.86","6,728.77","0.0000","0.0000","1","0.0000"
"10954  :  โรงพยาบาลวารินชำราบ","26","237","9.12","5,976,659.00","229,871.50","0.0000","0.0000","0","0.0000"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","3","20","6.67","46,612.00","15,537.33","0.0000","0.0000","0","0.0000"
"10957  :  โรงพยาบาลตาลสุม","3","16","5.33","97,098.00","32,366.00","0.0000","0.0000","0","0.0000"
"10958  :  โรงพยาบาลโพธิ์ไทร","3","6","2.00","11,105.00","3,701.67","0.0000","0.0000","0","0.0000"
"10959  :  โรงพยาบาลสำโรง","8","43","5.38","639,122.00","79,890.25","0.0000","0.0000","0","0.0000"
"10960  :  โรงพยาบาลดอนมดแดง","2","5","2.50","55,640.00","27,820.00","0.0000","0.0000","0","0.0000"
"10961  :  โรงพยาบาลสิรินธร","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","2","3","1.50","27,813.00","13,906.50","0.0000","0.0000","0","0.0000"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","47","383","8.15","587,239.00","12,494.45","25.5677","2.3243","0","0.0000"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","26","215","8.27","592,113.00","22,773.58","18.1226","3.0204","0","0.0000"
"24032  :  โรงพยาบาลนาตาล","4","7","1.75","49,161.00","12,290.25","0.0000","0.0000","0","0.0000"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10701  :  โรงพยาบาลยโสธร","273","1,088","3.99","5,894,771.00","21,592.57","386.2119","2.9038","0","0.0000"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10964  :  โรงพยาบาลกุดชุม","11","30","2.73","84,906.89","7,718.81","10.1087","1.4441","0","0.0000"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","7","15","2.14","28,277.00","4,039.57","6.5924","0.9418","0","0.0000"
"10966  :  โรงพยาบาลป่าติ้ว","3","9","3.00","18,134.00","6,044.67","2.5704","2.5704","0","0.0000"
"10967  :  โรงพยาบาลมหาชนะชัย","1","1","1.00","2,064.00","2,064.00","0.8865","0.8865","0","0.0000"
"10968  :  โรงพยาบาลค้อวัง","14","102","7.29","149,000.00","10,642.86","32.2376","2.3027","0","0.0000"
"10969  :  โรงพยาบาลไทยเจริญ","2","3","1.50","4,886.00","2,443.00","0.0000","0.0000","0","0.0000"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","16","81","5.06","115,645.00","7,227.81","12.9469","1.4385","0","0.0000"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"04007  :  โรงพยาบาลซับใหญ่","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10702  :  โรงพยาบาลชัยภูมิ","99","506","5.11","2,978,968.00","30,090.59","0.0000","0.0000","0","0.0000"
"10970  :  โรงพยาบาลบ้านเขว้า","9","55","6.11","87,621.00","9,735.67","10.9790","1.2199","0","0.0000"
"10971  :  โรงพยาบาลคอนสวรรค์","5","13","2.60","229,536.00","45,907.20","8.2792","1.6558","0","0.0000"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","24","81","3.38","164,889.00","7,169.09","0.0000","0.0000","0","0.0000"
"10973  :  โรงพยาบาลหนองบัวแดง","30","134","4.47","352,457.00","11,748.57","57.9400","1.9979","0","0.0000"
"10974  :  โรงพยาบาลจัตุรัส","57","490","8.60","980,218.00","17,503.89","79.9461","1.6655","0","0.0000"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","31","95","3.06","230,224.00","7,426.58","45.5390","1.4690","0","0.0000"
"10976  :  โรงพยาบาลหนองบัวระเหว","11","36","3.27","120,821.00","10,983.73","0.0000","0.0000","0","0.0000"
"10977  :  โรงพยาบาลเทพสถิต","22","116","5.27","339,093.00","15,413.32","33.4020","1.5906","4","2.3503"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","62","553","8.92","6,134,963.00","98,951.02","169.2810","2.8692","0","0.0000"
"10979  :  โรงพยาบาลบ้านแท่น","8","42","5.25","114,918.00","14,364.75","19.6816","2.4602","0","0.0000"
"10980  :  โรงพยาบาลแก้งคร้อ","12","45","3.75","114,880.00","9,573.33","15.4656","1.2888","0","0.0000"
