"โรงพยาบาล","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"10663  :  โรงพยาบาลระยอง","1,643","15,402","9.37","96,306,437.36","64,118.80","6,132.8300","3.7327","632","3.7749"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","166","1,190","7.17","5,719,335.34","34,453.83","420.2942","2.5319","0","0.0000"
"10828  :  โรงพยาบาลบ้านฉาง","57","419","7.35","774,058.50","14,334.42","79.6057","1.7306","0","0.0000"
"10829  :  โรงพยาบาลแกลง","337","2,744","8.14","13,098,679.00","39,100.53","979.4286","2.9150","22","3.1228"
"10830  :  โรงพยาบาลวังจันทร์","16","67","4.19","160,225.00","10,014.06","24.2647","1.5165","1","1.7487"
"10831  :  โรงพยาบาลบ้านค่าย","84","437","5.20","1,182,712.75","14,079.91","114.9521","1.3685","0","0.0000"
"10832  :  โรงพยาบาลปลวกแดง","99","1,121","11.32","5,935,923.35","61,195.09","203.7929","2.3976","2","1.6204"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","33","180","5.45","474,408.00","14,376.00","34.9440","1.2480","0","0.0000"
"23962  :  โรงพยาบาลนิคมพัฒนา","23","59","2.57","89,255.00","3,880.65","18.9510","0.8614","0","0.0000"
"10664  :  โรงพยาบาลพระปกเกล้า","1,637","14,428","8.81","130,756,603.15","79,875.75","3,644.9577","2.2280","751","2.2527"
"10834  :  โรงพยาบาลขลุง","80","499","6.24","1,091,645.50","13,645.57","101.6359","1.4519","4","1.5428"
"10835  :  โรงพยาบาลท่าใหม่","32","128","4.00","303,663.50","9,489.48","41.1948","1.5257","0","0.0000"
"10836  :  โรงพยาบาลเขาสุกิม","25","128","5.12","198,629.00","7,945.16","25.1877","1.0075","2","0.9953"
"10837  :  โรงพยาบาลสองพี่น้อง","29","88","3.03","225,315.00","7,769.48","31.6471","1.0913","8","1.0351"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","50","230","4.60","472,236.50","9,444.73","70.9073","1.5087","3","1.7564"
"10839  :  โรงพยาบาลมะขาม","53","176","3.32","502,778.25","9,486.38","52.8702","1.1749","2","1.2159"
"10840  :  โรงพยาบาลแหลมสิงห์","45","143","3.18","305,377.00","6,786.16","53.7435","1.2796","0","0.0000"
"10841  :  โรงพยาบาลสอยดาว","93","373","4.01","1,198,214.00","12,884.02","102.4079","1.1254","11","1.1700"
"10842  :  โรงพยาบาลแก่งหางแมว","53","327","6.17","535,690.00","10,107.36","59.2436","1.1616","3","1.3483"
"10843  :  โรงพยาบาลนายายอาม","63","309","4.90","713,692.50","11,328.45","97.1869","1.5675","0","0.0000"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","49","258","5.27","530,048.00","10,817.31","50.7537","1.0358","5","1.0316"
"10696  :  โรงพยาบาลตราด","765","6,942","9.07","36,726,901.80","48,009.02","2,945.5400","3.8504","233","4.2564"
"10845  :  โรงพยาบาลคลองใหญ่","18","79","4.39","170,235.00","9,457.50","22.6612","1.2590","0","0.0000"
"10846  :  โรงพยาบาลเขาสมิง","14","65","4.64","121,085.00","8,648.93","13.6987","0.9785","0","0.0000"
"10847  :  โรงพยาบาลบ่อไร่","31","199","6.42","446,253.75","14,395.28","52.2561","1.6857","0","0.0000"
"10848  :  โรงพยาบาลแหลมงอบ","11","55","5.00","108,940.00","9,903.64","13.8231","1.3823","1","2.6615"
"10849  :  โรงพยาบาลเกาะกูด","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"13816  :  โรงพยาบาลเกาะช้าง","5","60","12.00","145,961.00","29,192.20","9.5222","1.9044","0","0.0000"
"10697  :  โรงพยาบาลพุทธโสธร","1,925","16,391","8.51","108,167,218.79","56,190.76","8,351.7818","4.5514","0","0.0000"
"10833  :  โรงพยาบาลท่าตะเกียบ","27","133","4.93","219,375.50","8,125.02","35.6649","1.3209","0","0.0000"
"10850  :  โรงพยาบาลบางคล้า","26","159","6.12","305,878.00","11,764.54","36.8562","1.4175","0","0.0000"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","65","691","10.63","1,901,762.75","29,257.89","202.2479","3.1115","2","2.2377"
"10852  :  โรงพยาบาลบางปะกง","53","243","4.58","838,334.80","15,817.64","66.2541","1.2501","0","0.0000"
"10853  :  โรงพยาบาลบ้านโพธิ์","52","563","10.83","1,292,528.50","24,856.32","112.7789","2.2114","0","0.0000"
"10854  :  โรงพยาบาลพนมสารคาม","161","1,239","7.70","4,837,942.52","30,049.33","435.1115","2.7026","17","3.2659"
"10855  :  โรงพยาบาลสนามชัยเขต","77","543","7.05","1,922,979.63","24,973.76","161.9612","2.2495","0","0.0000"
"10856  :  โรงพยาบาลแปลงยาว","36","235","6.53","689,256.15","19,146.00","56.9263","1.6743","3","1.2768"
"13747  :  โรงพยาบาลราชสาส์น","1","2","2.00","12,572.00","12,572.00","3.5295","3.5295","0","0.0000"
"31327  :  โรงพยาบาลคลองเขื่อน","5","32","6.40","45,324.00","9,064.80","7.8338","2.6113","1","0.0000"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","816","8,206","10.06","61,555,694.15","75,435.90","2,578.5525","4.7663","0","0.0000"
"10857  :  โรงพยาบาลกบินทร์บุรี","580","4,223","7.28","18,728,570.85","32,290.64","1,361.6197","2.8308","0","0.0000"
"10858  :  โรงพยาบาลนาดี","43","175","4.07","519,768.00","12,087.63","70.1996","1.6325","6","2.0789"
"10859  :  โรงพยาบาลบ้านสร้าง","31","228","7.35","457,627.00","14,762.16","34.3425","1.1078","1","0.4691"
"10860  :  โรงพยาบาลประจันตคาม","3","6","2.00","14,721.00","4,907.00","0.6747","0.6747","0","0.0000"
"10861  :  โรงพยาบาลศรีมหาโพธิ","18","82","4.56","163,671.00","9,092.83","0.0000","0.0000","1","0.0000"
"10862  :  โรงพยาบาลศรีมโหสถ","36","102","2.83","308,354.50","8,565.40","64.0928","1.7804","0","0.0000"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10698  :  โรงพยาบาลนครนายก","851","11,896","13.98","67,055,243.28","78,795.82","3,953.3130","5.0233","64","4.7576"
"10863  :  โรงพยาบาลปากพลี","10","16","1.60","34,930.75","3,493.08","10.0242","1.0024","0","0.0000"
"10864  :  โรงพยาบาลบ้านนา","65","419","6.45","958,371.75","14,744.18","77.9789","1.2783","1","2.2867"
"10865  :  โรงพยาบาลองครักษ์","36","291","8.08","598,070.71","16,613.08","36.2001","1.1677","1","0.7734"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","1,224","11,899","9.72","88,321,583.19","72,158.16","5,292.0474","4.5425","642","4.7616"
"10866  :  โรงพยาบาลคลองหาด","44","287","6.52","797,114.70","18,116.24","88.9345","2.0682","7","2.5114"
"10867  :  โรงพยาบาลตาพระยา","34","174","5.12","490,488.00","14,426.12","41.9898","1.2350","4","1.1504"
"10868  :  โรงพยาบาลวังน้ำเย็น","35","161","4.60","399,115.15","11,403.29","60.0377","1.7154","0","0.0000"
"10869  :  โรงพยาบาลวัฒนานคร","38","200","5.26","732,941.20","19,287.93","73.9736","1.9467","5","2.2695"
"10870  :  โรงพยาบาลอรัญประเทศ","273","2,612","9.57","13,950,624.16","51,101.19","735.6742","3.1173","29","4.8585"
"13817  :  โรงพยาบาลเขาฉกรรจ์","46","296","6.43","550,241.00","11,961.76","62.5262","1.4887","2","3.0954"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","5,884","51,102","8.68","501,702,079.05","85,265.48","25,806.7487","4.4001","4,146","4.4567"
"10871  :  โรงพยาบาลครบุรี","126","1,021","8.10","2,161,513.00","17,154.87","247.4056","1.9635","20","2.2125"
"10872  :  โรงพยาบาลเสิงสาง","34","173","5.09","515,594.20","15,164.54","51.6814","1.5661","9","1.9399"
"10873  :  โรงพยาบาลคง","42","271","6.45","420,919.00","12,755.12","58.0642","1.4516","0","0.0000"
"10874  :  โรงพยาบาลบ้านเหลื่อม","29","81","2.79","238,077.50","8,209.57","30.4188","1.4485","3","1.6635"
"10875  :  โรงพยาบาลจักราช","85","487","5.73","1,149,989.00","13,529.28","149.6504","1.8475","11","2.3386"
"10876  :  โรงพยาบาลโชคชัย","79","314","3.97","1,304,045.00","16,506.90","105.0778","1.4010","2","0.8115"
"10877  :  โรงพยาบาลด่านขุนทด","152","621","4.09","1,866,652.00","12,280.61","200.7630","1.4871","36","1.7732"
"10878  :  โรงพยาบาลโนนไทย","55","238","4.33","634,628.50","11,538.70","82.3156","1.4966","9","2.2371"
"10879  :  โรงพยาบาลโนนสูง","82","433","5.28","1,101,970.00","13,438.66","124.5838","1.5770","6","2.9805"
"10880  :  โรงพยาบาลขามสะแกแสง","33","119","3.61","312,914.18","9,482.25","34.5933","1.2355","2","1.6725"
"10881  :  โรงพยาบาลบัวใหญ่","112","945","8.44","5,503,791.50","49,141.00","294.1178","2.8011","9","2.6814"
"10882  :  โรงพยาบาลประทาย","46","159","3.46","391,713.50","8,515.51","44.3526","1.2672","3","2.2577"
"10883  :  โรงพยาบาลปักธงชัย","87","391","4.49","901,767.00","10,365.14","171.8020","1.9977","0","0.0000"
"10884  :  โรงพยาบาลพิมาย","164","1,372","8.37","6,390,168.28","38,964.44","564.3526","3.4412","23","3.5256"
"10885  :  โรงพยาบาลห้วยแถลง","31","157","5.06","438,314.15","14,139.17","29.5358","1.1360","1","0.9877"
"10886  :  โรงพยาบาลชุมพวง","21","60","2.86","166,660.00","7,936.19","23.6884","1.1280","4","1.9930"
"10887  :  โรงพยาบาลสูงเนิน","88","525","5.97","1,190,273.00","13,525.83","146.7267","1.7678","0","0.0000"
"10888  :  โรงพยาบาลขามทะเลสอ","34","189","5.56","422,613.71","12,429.82","46.4177","1.3652","9","1.2460"
"10889  :  โรงพยาบาลสีคิ้ว","109","549","5.04","1,284,488.17","11,784.30","237.1906","2.3484","1","5.3501"
"10890  :  โรงพยาบาลปากช่องนานา","454","5,171","11.39","24,182,339.48","53,265.06","1,468.0500","3.5982","45","3.6861"
"10891  :  โรงพยาบาลหนองบุญมาก","45","171","3.80","496,935.10","11,043.00","63.2287","1.5807","12","1.4244"
"10892  :  โรงพยาบาลแก้งสนามนาง","14","47","3.36","131,563.00","9,397.36","13.9973","1.2725","0","0.0000"
"10893  :  โรงพยาบาลโนนแดง","33","142","4.30","377,839.50","11,449.68","47.9072","1.4517","0","0.0000"
"10894  :  โรงพยาบาลวังน้ำเขียว","29","214","7.38","480,033.00","16,552.86","33.2639","1.3860","0","0.0000"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","12","38","3.17","171,755.00","14,312.92","20.3757","2.2640","0","0.0000"
"11608  :  โรงพยาบาลลำทะเมนชัย","12","21","1.75","91,045.32","7,587.11","20.6090","1.7174","0","0.0000"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","37","243","6.57","381,892.00","10,321.41","44.2007","1.2629","2","1.6716"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","134","1,285","9.59","6,183,900.95","46,148.51","365.6436","3.6564","46","3.7240"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","30","169","5.63","419,571.00","13,985.70","38.4504","1.2817","0","0.0000"
"27839  :  โรงพยาบาลบัวลาย","2","3","1.50","9,730.10","4,865.05","2.3562","1.1781","0","0.0000"
"27840  :  โรงพยาบาลสีดา","19","49","2.58","134,123.50","7,059.13","21.7713","1.1459","0","0.0000"
"27841  :  โรงพยาบาลเทพารักษ์","12","60","5.00","137,805.75","11,483.81","12.3426","1.0286","0","0.0000"
"10667  :  โรงพยาบาลบุรีรัมย์","1,580","8,680","5.49","86,351,087.39","54,652.59","3,947.5845","2.5144","1,179","2.4982"
"10895  :  โรงพยาบาลคูเมือง","14","35","2.50","77,793.95","6,482.83","22.7229","1.6231","0","0.0000"
"10896  :  โรงพยาบาลกระสัง","19","60","3.16","210,361.00","11,071.63","20.9154","1.2303","5","2.0422"
"10897  :  โรงพยาบาลนางรอง","276","2,823","10.23","13,916,350.75","50,421.56","1,029.7016","3.8422","67","5.2308"
"10898  :  โรงพยาบาลหนองกี่","21","63","3.00","206,369.00","9,827.10","19.3524","1.2902","0","0.0000"
"10899  :  โรงพยาบาลละหานทราย","16","74","4.63","227,177.00","14,198.56","29.6520","1.8533","2","2.7986"
"10900  :  โรงพยาบาลประโคนชัย","31","171","5.52","489,841.70","15,801.35","73.0139","2.4338","5","1.5097"
"10901  :  โรงพยาบาลบ้านกรวด","10","32","3.20","85,889.10","8,588.91","11.9018","1.1902","1","0.8905"
"10902  :  โรงพยาบาลพุทไธสง","15","87","5.80","203,131.00","13,542.07","30.6727","2.0448","1","2.8743"
"10904  :  โรงพยาบาลลำปลายมาศ","60","359","5.98","739,638.22","18,490.96","170.4176","2.8403","0","0.0000"
"10905  :  โรงพยาบาลสตึก","50","176","3.52","698,395.03","13,967.90","83.1243","1.7318","0","0.0000"
"10906  :  โรงพยาบาลปะคำ","15","65","4.33","161,220.11","10,748.01","17.2366","1.4364","1","1.1472"
"10907  :  โรงพยาบาลนาโพธิ์","12","67","5.58","174,803.00","14,566.92","16.0583","1.4598","0","0.0000"
"10908  :  โรงพยาบาลหนองหงส์","8","17","2.13","44,380.43","5,547.55","9.8003","1.4000","1","0.0000"
"10909  :  โรงพยาบาลพลับพลาชัย","2","4","2.00","8,656.00","4,328.00","2.1829","1.0915","0","0.0000"
"10910  :  โรงพยาบาลห้วยราช","6","15","2.50","34,237.00","5,706.17","6.6820","1.1137","0","0.0000"
"10911  :  โรงพยาบาลโนนสุวรรณ","4","31","7.75","70,325.00","17,581.25","7.7313","1.9328","1","3.1233"
"10912  :  โรงพยาบาลชำนิ","4","4","1.00","19,215.50","4,803.88","4.9031","1.2258","0","0.0000"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","5","15","3.00","42,251.00","8,450.20","5.1260","1.0252","0","0.0000"
"10914  :  โรงพยาบาลโนนดินแดง","13","54","4.15","185,873.00","14,297.92","19.2119","1.4778","0","0.0000"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","13","21","1.62","75,549.00","5,811.46","16.4633","1.2664","0","0.0000"
"23578  :  โรงพยาบาลแคนดง","8","41","5.13","95,949.00","11,993.63","8.8981","1.1123","0","0.0000"
"28020  :  โรงพยาบาลบ้านด่าน","7","14","2.00","53,051.97","7,578.85","10.6316","1.5188","3","2.1508"
"10668  :  โรงพยาบาลสุรินทร์","1,852","12,882","6.96","124,420,020.15","67,181.44","7,754.7571","4.2054","0","0.0000"
"10915  :  โรงพยาบาลชุมพลบุรี","26","84","3.23","238,471.00","9,171.96","28.2492","1.0865","0","0.0000"
"10916  :  โรงพยาบาลท่าตูม","24","154","6.42","654,050.00","27,252.08","50.5794","2.2991","8","2.1694"
"10917  :  โรงพยาบาลจอมพระ","8","16","2.00","70,909.50","8,863.69","11.9073","1.4884","3","2.1080"
"10918  :  โรงพยาบาลปราสาท","141","824","5.84","5,494,272.18","38,966.47","395.6502","3.3530","0","0.0000"
"10919  :  โรงพยาบาลกาบเชิง","38","201","5.29","477,913.55","12,576.67","48.7678","1.2834","6","1.1191"
"10920  :  โรงพยาบาลรัตนบุรี","45","243","5.40","956,279.00","21,250.64","143.6393","3.1920","0","0.0000"
"10921  :  โรงพยาบาลสนม","23","78","3.39","242,871.13","10,559.61","19.4613","0.8461","0","0.0000"
"10922  :  โรงพยาบาลศีขรภูมิ","39","195","5.00","862,460.50","22,114.37","69.5057","2.3967","10","2.4983"
"10923  :  โรงพยาบาลสังขะ","46","155","3.37","461,942.25","10,042.22","81.8664","1.8193","0","0.0000"
"10924  :  โรงพยาบาลลำดวน","26","174","6.69","532,546.50","21,301.86","55.6510","2.4196","5","8.7137"
"10925  :  โรงพยาบาลสำโรงทาบ","9","44","4.89","117,779.75","13,086.64","11.2172","1.2464","0","0.0000"
"10926  :  โรงพยาบาลบัวเชด","6","12","2.00","32,871.00","5,478.50","6.0748","1.0125","0","0.0000"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","3","20","6.67","44,638.00","14,879.33","3.2907","1.0969","0","0.0000"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27843  :  โรงพยาบาลศรีณรงค์","14","47","3.36","90,318.00","6,451.29","19.0446","1.3603","0","0.0000"
"27844  :  โรงพยาบาลโนนนารายณ์","4","7","1.75","21,262.30","5,315.58","2.5264","0.6316","0","0.0000"
"10700  :  โรงพยาบาลศรีสะเกษ","2,458","19,816","8.06","135,450,647.08","55,263.42","0.0000","0.0000","1,771","0.0000"
"10927  :  โรงพยาบาลยางชุมน้อย","12","32","2.67","75,700.00","6,308.33","26.6866","2.2239","1","4.2466"
"10928  :  โรงพยาบาลกันทรารมย์","43","205","4.77","527,084.00","12,549.62","66.6691","1.6261","8","1.8577"
"10929  :  โรงพยาบาลกันทรลักษ์","94","994","10.57","4,904,770.00","52,178.40","0.9094","0.9094","2","0.0000"
"10930  :  โรงพยาบาลขุขันธ์","44","238","5.41","766,831.62","17,427.99","70.7753","1.7262","0","0.0000"
"10931  :  โรงพยาบาลไพรบึง","13","37","2.85","86,935.95","6,687.38","19.8681","1.5283","2","1.9673"
"10932  :  โรงพยาบาลปรางค์กู่","24","206","8.58","449,479.25","18,728.30","40.5504","2.5344","6","5.2069"
"10933  :  โรงพยาบาลขุนหาญ","44","169","3.84","618,990.00","14,067.95","64.9602","1.5844","5","1.9918"
"10934  :  โรงพยาบาลราษีไศล","72","354","4.92","868,199.00","12,402.84","144.6486","2.3330","17","2.5733"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","81","457","5.64","1,592,194.60","20,154.36","99.9480","2.3797","16","3.4378"
"10936  :  โรงพยาบาลบึงบูรพ์","6","19","3.17","40,630.25","6,771.71","9.8177","1.6363","1","0.4748"
"10937  :  โรงพยาบาลห้วยทับทัน","13","52","4.00","185,787.22","14,291.32","17.1177","1.7118","0","0.0000"
"10938  :  โรงพยาบาลโนนคูณ","9","41","4.56","81,671.00","10,208.88","2.4681","2.4681","0","0.0000"
"10939  :  โรงพยาบาลศรีรัตนะ","12","40","3.33","99,411.50","8,284.29","0.0000","0.0000","3","0.0000"
"10940  :  โรงพยาบาลวังหิน","25","75","3.00","214,589.00","8,583.56","39.7720","1.8078","3","0.7856"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","20","183","9.15","428,054.75","21,402.74","35.9624","1.9979","0","0.0000"
"10942  :  โรงพยาบาลภูสิงห์","6","8","1.33","24,664.00","4,110.67","0.0000","0.0000","1","0.0000"
"10943  :  โรงพยาบาลเมืองจันทร์","21","86","4.10","245,575.00","11,694.05","38.8017","1.8477","0","0.0000"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","16","52","3.25","137,565.76","8,597.86","20.5629","1.3709","0","0.0000"
"28014  :  โรงพยาบาลพยุห์","2","3","1.50","18,310.00","9,155.00","1.0040","1.0040","0","0.0000"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","13","116","8.92","229,899.00","17,684.54","31.0855","2.5905","0","0.0000"
"28016  :  โรงพยาบาลศิลาลาด","12","98","8.17","142,069.00","15,785.44","1.0720","1.0720","1","0.0000"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","2,774","33,027","11.91","264,386,283.46","95,308.68","18,068.7829","6.5160","2,021","6.2554"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10945  :  โรงพยาบาลโขงเจียม","4","8","2.00","13,943.50","3,485.88","3.0831","0.7708","0","0.0000"
"10946  :  โรงพยาบาลเขื่องใน","17","42","2.47","143,733.00","8,454.88","20.5905","1.5839","1","1.4237"
"10947  :  โรงพยาบาลเขมราฐ","2","3","1.50","10,892.25","5,446.13","0.7767","0.7767","0","0.0000"
"10948  :  โรงพยาบาลนาจะหลวย","10","34","3.40","85,725.00","8,572.50","8.0429","0.8937","0","0.0000"
"10949  :  โรงพยาบาลน้ำยืน","8","38","4.75","47,009.75","5,876.22","0.0000","0.0000","0","0.0000"
"10950  :  โรงพยาบาลบุณฑริก","16","108","6.75","127,943.64","7,996.48","7.2267","0.8030","0","0.0000"
"10951  :  โรงพยาบาลตระการพืชผล","13","87","6.69","281,467.86","21,651.37","0.0000","0.0000","3","0.0000"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","4","10","2.50","15,908.50","3,977.13","0.0000","0.0000","0","0.0000"
"10953  :  โรงพยาบาลม่วงสามสิบ","35","271","7.74","563,003.72","16,085.82","0.0000","0.0000","0","0.0000"
"10954  :  โรงพยาบาลวารินชำราบ","158","1,639","10.37","11,394,555.21","72,117.44","369.7421","2.5677","38","3.3939"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","13","33","2.54","73,740.50","5,672.35","11.5211","1.0474","0","0.0000"
"10957  :  โรงพยาบาลตาลสุม","3","4","1.33","5,253.50","1,751.17","0.0000","0.0000","0","0.0000"
"10958  :  โรงพยาบาลโพธิ์ไทร","5","15","3.00","25,224.85","5,044.97","0.0000","0.0000","0","0.0000"
"10959  :  โรงพยาบาลสำโรง","8","15","1.88","21,130.50","2,641.31","6.8488","1.3698","0","0.0000"
"10960  :  โรงพยาบาลดอนมดแดง","1","1","1.00","2,095.66","2,095.66","1.6270","1.6270","0","0.0000"
"10961  :  โรงพยาบาลสิรินธร","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","1","1","1.00","1,757.50","1,757.50","0.0000","0.0000","0","0.0000"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","107","641","5.99","3,103,672.00","29,006.28","245.6454","2.7601","4","3.0430"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","106","825","7.78","5,845,379.75","55,145.09","226.2384","2.4068","31","2.2278"
"24032  :  โรงพยาบาลนาตาล","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","3","13","4.33","33,514.50","11,171.50","0.5152","0.5152","0","0.0000"
"27968  :  โรงพยาบาลน้ำขุ่น","4","5","1.25","9,485.25","2,371.31","0.0000","0.0000","0","0.0000"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10701  :  โรงพยาบาลยโสธร","876","6,677","7.62","58,471,169.51","66,747.91","3,331.3123","3.8159","462","3.7053"
"10963  :  โรงพยาบาลทรายมูล","2","11","5.50","14,017.75","7,008.88","1.4896","0.7448","1","0.6589"
"10964  :  โรงพยาบาลกุดชุม","8","18","2.25","72,700.35","9,087.54","11.8420","1.4803","0","0.0000"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","2","7","3.50","8,179.00","4,089.50","4.8643","2.4322","1","2.5226"
"10966  :  โรงพยาบาลป่าติ้ว","5","20","4.00","45,863.56","9,172.71","5.1807","1.0361","0","0.0000"
"10967  :  โรงพยาบาลมหาชนะชัย","5","18","3.60","36,987.75","7,397.55","10.1639","2.0328","0","0.0000"
"10968  :  โรงพยาบาลค้อวัง","8","20","2.50","45,672.40","5,709.05","10.8191","1.3524","2","0.8015"
"10969  :  โรงพยาบาลไทยเจริญ","1","2","2.00","6,393.40","6,393.40","0.7880","0.7880","0","0.0000"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","36","169","4.69","493,371.20","13,704.76","52.5489","1.4597","8","1.8246"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"04007  :  โรงพยาบาลซับใหญ่","8","16","2.00","76,206.10","9,525.76","7.6293","0.9537","0","0.0000"
"10702  :  โรงพยาบาลชัยภูมิ","1,741","12,698","7.29","113,623,001.18","65,263.07","7,393.3389","4.3541","1,191","4.2909"
"10970  :  โรงพยาบาลบ้านเขว้า","12","43","3.58","110,274.25","9,189.52","7.3363","1.4673","1","2.6682"
"10971  :  โรงพยาบาลคอนสวรรค์","4","8","2.00","25,992.00","6,498.00","3.7600","1.2533","0","0.0000"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","38","196","5.16","488,107.05","12,844.92","49.9120","1.4261","0","0.0000"
"10973  :  โรงพยาบาลหนองบัวแดง","18","60","3.33","192,507.20","10,694.84","27.3977","1.5221","1","0.8146"
"10974  :  โรงพยาบาลจัตุรัส","106","562","5.30","1,687,724.50","15,921.93","150.1026","1.4862","10","1.3779"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","28","124","4.43","424,569.50","15,163.20","33.3608","1.2831","1","4.2595"
"10976  :  โรงพยาบาลหนองบัวระเหว","17","120","7.06","414,324.13","24,372.01","23.6721","1.3925","3","0.9513"
"10977  :  โรงพยาบาลเทพสถิต","9","32","3.56","79,349.00","8,816.56","8.5733","1.2248","2","1.6204"
