"ชื่อกลุ่ม","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"05554 Heart failure and shock, w catas CC","1,013","9,344","9.22","51,117,516.77","52,428.22","3,426.0230","3.3821","277","3.2868"
"05560 Venous thrombosis, no CC","1","2","2.00","31,370.50","31,370.50","1.0652","1.0652","0","0.0000"
"05561 Venous thrombosis, w mild CC","6","19","3.17","72,939.00","12,156.50","8.7576","1.4596","0","0.0000"
"05562 Venous thrombosis, w mod CC","10","186","18.60","582,349.50","58,234.95","28.1088","2.8109","5","2.9694"
"05563 Venous thrombosis, w severe CC","15","109","7.27","451,682.18","32,263.01","37.0426","2.4695","5","2.4885"
"05564 Venous thrombosis, w catas CC","18","140","7.78","554,036.68","32,590.39","67.8354","3.7686","6","3.7750"
"05580 Peripheral vascular disorders, not transferred, no CC","83","307","3.70","1,489,752.32","20,407.57","100.7655","1.2140","21","1.1560"
"05581 Peripheral vascular disorders, not transferred, w mild CC","38","216","5.68","1,146,618.59","32,760.53","74.7312","1.9666","12","2.0698"
"05582 Peripheral vascular disorders, not transferred, w mod CC","62","421","6.79","2,840,248.42","46,561.45","219.0746","3.5335","14","3.4919"
"05583 Peripheral vascular disorders, not transferred, w severe CC","89","409","4.60","2,456,668.50","29,246.05","217.5496","2.4444","32","2.4255"
"05584 Peripheral vascular disorders, not transferred, w catas CC","97","718","7.40","4,191,899.57","45,564.13","411.7637","4.2450","23","4.2379"
"05590 Coronary atherosclerosis, no CC","32","95","2.97","382,600.95","12,753.37","16.1787","0.5056","3","0.5246"
"05591 Coronary atherosclerosis, w mild CC","23","80","3.48","399,396.73","17,365.08","19.8744","0.8641","4","0.8514"
"05592 Coronary atherosclerosis, w mod CC","29","92","3.17","411,166.16","15,814.08","38.4107","1.3245","7","1.2606"
"05593 Coronary atherosclerosis, w severe CC","66","344","5.21","2,100,040.17","32,813.13","108.2901","1.6408","23","1.4968"
"05594 Coronary atherosclerosis, w catas CC","72","779","10.82","3,602,145.15","52,205.00","238.3681","3.3107","17","2.9200"
"05600 Hypertension, no CC","9","73","8.11","206,768.75","22,974.31","4.1316","0.4591","1","0.2632"
"05601 Hypertension, w mild CC","6","18","3.00","74,384.74","12,397.46","4.9010","0.8168","2","0.8042"
"05602 Hypertension, w mod CC","7","54","7.71","245,837.65","61,459.41","7.9180","1.1311","0","0.0000"
"05603 Hypertension, w severe CC","16","38","2.38","222,685.06","14,845.67","22.1477","1.3842","1","0.5853"
"05604 Hypertension, w catas CC","28","479","17.11","2,096,486.55","80,634.10","76.9685","2.7489","4","3.7470"
"05610 Congenital heart disease, no CC","2","7","3.50","9,403.00","9,403.00","1.6051","0.8026","0","0.0000"
"05611 Congenital heart disease, w mild CC","3","20","6.67","102,989.00","34,329.67","4.1792","1.3931","0","0.0000"
"05612 Congenital heart disease, w mod CC","12","108","9.00","1,044,289.50","87,024.13","43.9601","3.6633","2","3.9845"
"05613 Congenital heart disease, w severe CC","9","49","5.44","511,508.43","56,834.27","22.5587","2.5065","2","2.4310"
"05614 Congenital heart disease, w catas CC","16","194","12.13","1,575,491.86","105,032.79","67.6557","4.2285","4","4.1238"
"05620 Valvular disorders, no CC","21","63","3.00","297,083.06","15,635.95","17.8458","0.8498","7","0.8108"
"05621 Valvular disorders, w mild CC","8","77","9.63","356,450.41","44,556.30","21.7628","2.7204","2","2.7973"
"05622 Valvular disorders, w mod CC","14","158","11.29","986,954.74","70,496.77","71.3192","5.0942","1","6.0314"
"05623 Valvular disorders, w severe CC","29","130","4.48","612,258.91","22,676.26","30.4295","1.0493","5","1.0576"
"05624 Valvular disorders, w catas CC","83","792","9.54","3,886,124.85","50,469.15","257.4124","3.1014","38","3.0853"
"05630 Major arrhythmia and cardiac arrest, no CC","229","329","1.44","2,474,593.39","11,897.08","181.4940","0.7960","76","0.8047"
"05631 Major arrhythmia and cardiac arrest, w mild CC","117","276","2.36","2,130,290.14","19,020.45","199.0107","1.7009","38","1.6761"
"05632 Major arrhythmia and cardiac arrest, w mod CC","60","166","2.77","1,297,819.13","24,958.06","129.2263","2.1538","15","2.2675"
"05633 Major arrhythmia and cardiac arrest, w severe CC","208","886","4.26","5,546,833.16","29,348.32","506.5337","2.4353","66","2.4150"
"05634 Major arrhythmia and cardiac arrest, w catas CC","185","1,048","5.66","7,197,249.86","42,840.77","589.7377","3.1878","48","3.2059"
"05640 Non-major arrhythmia and conduction dis, no CC","39","104","2.67","505,163.01","13,293.76","18.0342","0.4624","6","0.4600"
"05641 Non-major arrhythmia and conduction dis, w mild CC","35","95","2.71","455,094.79","13,385.14","31.6281","0.9037","5","0.7434"
"05642 Non-major arrhythmia and conduction dis, w mod CC","23","67","2.91","289,739.50","13,797.12","22.0090","0.9569","4","0.8406"
"05643 Non-major arrhythmia and conduction dis, w severe CC","78","336","4.31","1,315,440.60","18,792.01","79.0007","1.0128","16","0.8224"
"05644 Non-major arrhythmia and conduction dis, w catas CC","83","538","6.48","3,179,322.75","38,772.23","227.2504","2.7380","19","2.8162"
"05650 Unstable angina, no CC","6","7","1.17","30,969.25","5,161.54","3.7308","0.6218","2","0.6218"
"05651 Unstable angina, w mild CC","4","8","2.00","30,894.75","7,723.69","3.0292","0.7573","2","0.7573"
"05652 Unstable angina, w mod CC","3","6","2.00","21,655.25","7,218.42","3.0724","1.0241","0","0.0000"
"05653 Unstable angina, w severe CC","16","42","2.63","230,115.33","14,382.21","20.8291","1.3018","6","1.2603"
"05654 Unstable angina, w catas CC","11","49","4.45","389,058.50","35,368.95","33.7714","3.0701","4","3.0666"
"05660 Syncope and collapse, no CC","2","2","1.00","3,057.00","3,057.00","0.6307","0.3154","0","0.0000"
"05661 Syncope and collapse, w mild CC","3","10","3.33","45,456.00","15,152.00","1.9346","0.6449","1","0.6962"
"05662 Syncope and collapse, w mod CC","2","2","1.00","14,734.00","7,367.00","0.8558","0.4279","0","0.0000"
"05664 Syncope and collapse, w catas CC","1","4","4.00","22,486.50","22,486.50","1.1098","1.1098","1","1.1098"
"05670 Chest pain, no CC","3","6","2.00","17,539.00","5,846.33","1.0404","0.3468","0","0.0000"
"05680 Other circulatory system diagnoses, no CC","43","193","4.49","718,606.81","19,421.81","32.9844","0.7671","11","0.6433"
"05681 Other circulatory system diagnoses, w mild CC","53","282","5.32","1,621,418.13","31,181.12","114.1503","2.1538","14","2.2604"
"05682 Other circulatory system diagnoses, w mod CC","34","177","5.21","914,920.45","26,909.43","87.8374","2.5835","9","2.5336"
"05683 Other circulatory system diagnoses, w severe CC","111","869","7.83","4,815,183.96","45,001.72","358.8541","3.2329","24","3.1692"
"05684 Other circulatory system diagnoses, w catas CC","148","1,113","7.52","7,697,569.48","56,186.64","614.9423","4.1550","61","4.1576"
"05693 Acute MI, transferred, w severe CC","2","2","1.00","13,965.00","6,982.50","3.3300","1.6650","0","0.0000"
"06010 Stomach, esophagus & duodenal proc for malig, no CC","9","161","17.89","742,578.36","82,508.71","34.4540","3.8282","2","4.3094"
"06011 Stomach, esophagus & duodenal proc for malig, w mild CC","22","463","21.05","2,316,177.50","105,280.80","145.8458","6.6294","5","6.5288"
"06012 Stomach, esophagus & duodenal proc for malig, w mod CC","1","46","46.00","100,379.00","100,379.00","7.4225","7.4225","0","0.0000"
"06013 Stomach, esophagus & duodenal proc for malig, w severe CC","20","425","21.25","1,557,366.00","77,868.30","171.8840","8.5942","2","8.5942"
"06014 Stomach, esophagus & duodenal proc for malig, w catas CC","42","1,031","24.55","5,943,453.52","141,510.80","456.9390","10.8795","8","10.8795"
"06020 Stomach, esophagus & duodenal procedure, no CC","30","204","6.80","2,270,162.41","75,672.08","79.3948","2.6465","8","2.4259"
"06021 Stomach, esophagus & duodenal procedure, w mild CC","45","692","15.38","6,399,257.61","145,437.67","247.4962","5.4999","16","5.4460"
"06022 Stomach, esophagus & duodenal procedure, w mod CC","7","24","3.43","306,243.80","43,749.11","23.3613","3.3373","0","0.0000"
"06023 Stomach, esophagus & duodenal procedure, w severe CC","28","139","4.96","1,679,462.10","62,202.30","116.8783","4.1742","12","4.1717"
"06024 Stomach, esophagus & duodenal procedure, w catas CC","238","2,921","12.27","28,628,852.06","122,345.52","1,550.4208","6.5144","101","6.5220"
"06030 Major small & large bowel procedure, no CC","102","883","8.66","12,035,961.76","122,815.94","460.2194","4.5120","38","4.4018"
"06031 Major small & large bowel procedure, w mild CC","90","1,513","16.81","15,714,863.45","178,577.99","736.3594","8.1818","22","8.0988"
"06032 Major small & large bowel procedure, w mod CC","45","781","17.36","30,774,989.11","769,374.73","379.3271","8.4295","11","8.2623"
"06033 Major small & large bowel procedure, w severe CC","72","1,017","14.13","11,605,822.33","165,797.46","656.8538","9.1230","27","9.6287"
"06034 Major small & large bowel procedure, w catas CC","444","6,214","14.00","57,101,445.03","130,966.62","4,369.7984","9.8419","168","9.8552"
"06040 Rectal resection, no CC","2","16","8.00","75,856.25","37,928.13","10.0510","5.0255","0","0.0000"
"06043 Rectal resection, w severe CC","5","49","9.80","550,471.25","110,094.25","36.3795","7.2759","1","7.3494"
"06044 Rectal resection, w catas CC","41","651","15.88","7,315,204.55","178,419.62","365.0611","8.9039","12","8.8513"
"06050 Peritoneal adhesiolysis, no CC","4","10","2.50","147,806.65","36,951.66","10.0481","2.5120","3","2.4157"
"06052 Peritoneal adhesiolysis, w mild to mod CC","15","241","16.07","2,010,065.68","134,004.38","125.2224","8.3482","7","8.2055"
"06053 Peritoneal adhesiolysis, w severe CC","4","34","8.50","176,616.15","44,154.04","15.4592","3.8648","1","3.8648"
"06054 Peritoneal adhesiolysis, w catas CC","12","160","13.33","1,325,843.15","110,486.93","79.8024","6.6502","2","6.6502"
"06071 Appendectomy, w mild CC","3","6","2.00","88,289.50","29,429.83","4.4411","1.4804","2","1.5153"
"06072 Appendectomy, w mod CC","3","21","7.00","141,567.00","47,189.00","6.2748","2.0916","1","2.4848"
"06073 Appendectomy, w severe CC","5","19","3.80","184,125.77","36,825.15","16.4631","3.2926","3","2.6846"
"06074 Appendectomy, w catas CC","21","175","8.33","1,409,498.88","70,474.94","101.3577","4.8266","9","4.8282"
"06083 Minor small & large bowel procedure, w severe CC","2","62","31.00","354,346.00","177,173.00","7.0258","3.5129","0","0.0000"
"06084 Minor small & large bowel procedure, w catas CC","6","30","5.00","321,538.60","53,589.77","35.6754","5.9459","3","5.9459"
"06091 Anal & stomal procedure, w mild CC","2","29","14.50","184,407.50","92,203.75","3.7447","1.8724","2","1.8724"
"06092 Anal & stomal procedure, w mod CC","7","129","18.43","711,817.17","101,688.17","31.9090","4.5584","1","4.6925"
"06093 Anal & stomal procedure, w severe CC","1","7","7.00","25,986.00","25,986.00","1.5317","1.5317","0","0.0000"
"06094 Anal & stomal procedure, w catas CC","5","123","24.60","810,569.90","162,113.98","22.3298","4.4660","2","4.4383"
"06100 Inguinal & femoral hernia procedure age > 14, no CC","3","11","3.67","78,704.00","26,234.67","3.7035","1.2345","0","0.0000"
"06101 Inguinal & femoral hernia procedure age > 14, w mild CC","1","2","2.00","48,624.50","48,624.50","2.0283","2.0283","1","2.0283"
"06102 Inguinal & femoral hernia procedure age > 14, w mod CC","3","25","8.33","239,803.00","79,934.33","12.9910","4.3303","2","4.5657"
"06103 Inguinal & femoral hernia procedure age > 14, w severe CC","1","2","2.00","18,140.00","18,140.00","1.5326","1.5326","1","1.5326"
"06104 Inguinal & femoral hernia procedure age > 14, w catas CC","4","27","6.75","242,456.00","60,614.00","9.4240","2.3560","1","2.3560"
"06110 Hernia proc, exc ing & femoral age > 14, no CC","1","6","6.00","0.00","0.00","1.4765","1.4765","0","0.0000"
"06113 Hernia proc, exc ing & femoral age > 14, w severe CC","1","27","27.00","100,442.25","100,442.25","2.6014","2.6014","0","0.0000"
"06114 Hernia proc, exc ing & femoral age > 14, w catas CC","6","64","10.67","455,793.54","75,965.59","23.7954","3.9659","1","3.9659"
"06130 Other digestive system OR proc for malig, no CC","7","80","11.43","504,730.30","72,104.33","22.6822","3.2403","2","3.4508"
"06132 Other digestive system OR proc for malig, w mild to mod CC","3","108","36.00","372,801.00","124,267.00","10.8052","3.6017","0","0.0000"
"06133 Other digestive system OR proc for malig, w severe CC","1","73","73.00","254,700.00","254,700.00","5.5214","5.5214","0","0.0000"
"06134 Other digestive system OR proc for malig, w catas CC","16","362","22.63","2,076,385.85","129,774.12","130.9184","8.1824","5","8.1824"
"06140 Other digestive system OR procedure, no CC","24","78","3.25","1,123,726.50","48,857.67","53.2768","2.2199","10","2.1993"
"06141 Other digestive system OR procedure, w mild CC","15","220","14.67","1,733,513.57","123,822.40","79.5893","5.3060","6","4.3837"
"06142 Other digestive system OR procedure, w mod CC","26","401","15.42","3,118,114.79","119,927.49","165.8183","6.3776","8","5.2198"
"06143 Other digestive system OR procedure, w severe CC","9","65","7.22","407,229.35","50,903.67","37.4047","4.1561","5","4.1369"
"06144 Other digestive system OR procedure, w catas CC","84","1,316","15.67","9,344,750.29","113,960.37","539.6895","6.4249","32","6.4167"
"06160 Complex therapeutic gastro for maj dig dis, no CC","7","13","1.86","174,653.25","24,950.46","8.4300","1.2043","3","1.1934"
"06161 Complex therapeutic gastro for maj dig dis, w mild CC","17","112","6.59","1,095,185.02","64,422.65","45.7690","2.6923","8","2.6951"
"06162 Complex therapeutic gastro for maj dig dis, w mod CC","53","466","8.79","4,698,724.69","90,360.09","233.7064","4.4096","16","4.4497"
"06163 Complex therapeutic gastro for maj dig dis, w severe CC","44","283","6.43","4,036,923.44","93,881.94","268.0537","6.0921","16","5.1205"
"06164 Complex therapeutic gastro for maj dig dis, w catas CC","99","975","9.85","10,774,705.09","112,236.51","715.8862","7.2312","38","7.3785"
"06170 Compl thera gastrosc for non-major dig dis, not same day, no CC","1","5","5.00","135,737.00","135,737.00","1.7995","1.7995","1","1.7995"
"06172 Compl thera gastrosc for non-major dig dis, not same day, w mild to mod CC","2","8","4.00","87,831.00","43,915.50","4.2666","2.1333","2","2.1333"
"06173 Compl thera gastrosc for non-major dig dis, not same day, w severe CC","15","50","3.33","790,250.00","52,683.33","51.0630","3.4042","5","3.3927"
"06174 Compl thera gastrosc for non-major dig dis, not same day, w catas CC","54","511","9.46","4,631,397.76","96,487.45","319.7203","5.9207","15","5.9265"
"06190 Other gastroscopy for major dig dis, not same day, no CC","18","185","10.28","686,776.04","42,923.50","27.3945","1.5219","5","1.5188"
"06191 Other gastroscopy for major dig dis, not same day, w mild CC","28","348","12.43","1,832,688.40","67,877.35","84.7151","3.0255","7","3.7500"
"06192 Other gastroscopy for major dig dis, not same day, w mod CC","47","623","13.26","4,109,517.46","87,436.54","264.7742","5.6335","13","5.6726"
"06193 Other gastroscopy for major dig dis, not same day, w severe CC","74","786","10.62","4,736,406.23","66,709.95","176.2731","2.3821","21","2.3724"
"06194 Other gastroscopy for major dig dis, not same day, w catas CC","172","2,320","13.49","14,276,037.62","85,485.26","938.6074","5.4570","60","5.4438"
"06209 Other gastroscopy for major dig dis, same day, w or wo CC","11","11","1.00","242,585.00","22,053.18","8.3237","0.7567","4","0.7567"
"06210 Other gastroscopy for non-major dig dis, not same day, no CC","7","84","12.00","511,182.55","73,026.08","7.9001","1.1286","1","0.9326"
"06211 Other gastroscopy for non-major dig dis, not same day, w mild CC","19","139","7.32","928,287.75","48,857.25","50.4932","2.6575","5","2.7845"
"06212 Other gastroscopy for non-major dig dis, not same day, w mod CC","15","268","17.87","2,311,285.61","154,085.71","87.3619","5.8241","6","5.7693"
"06213 Other gastroscopy for non-major dig dis, not same day, w severe CC","12","84","7.00","553,255.52","46,104.63","25.7821","2.1485","5","2.1575"
"06214 Other gastroscopy for non-major dig dis, not same day, w catas CC","42","526","12.52","3,278,936.53","79,974.06","202.9620","4.8324","13","4.8214"
"06229 Other gastroscopy for non-major dig dis, same day, w or wo CC","1","1","1.00","21,741.00","21,741.00","0.3493","0.3493","0","0.0000"
"06234 Complex therapeutic colonoscopy, w sev to cat CC","4","76","19.00","250,885.00","62,721.25","23.9465","5.9866","2","5.9564"
"06240 Other colonoscopy, not same day, no CC","2","24","12.00","191,028.50","95,514.25","1.8906","0.9453","0","0.0000"
"06241 Other colonoscopy, not same day, w mild CC","5","41","8.20","199,393.00","39,878.60","7.7759","1.5552","3","1.5210"
"06242 Other colonoscopy, not same day, w mod CC","4","178","44.50","547,216.75","136,804.19","18.7097","4.6774","0","0.0000"
"06243 Other colonoscopy, not same day, w severe CC","16","332","20.75","1,920,075.33","120,004.71","73.6827","4.6052","1","6.2321"
"06244 Other colonoscopy, not same day, w catas CC","19","268","14.11","1,444,654.45","76,034.44","97.7233","5.1433","8","5.1247"
"06269 Dilation of intestine, w or wo CC","2","48","24.00","261,364.00","130,682.00","6.5759","3.2880","0","0.0000"
"06279 Lap stomach, esophagus & duodenal proc, w or wo CC","3","52","17.33","418,615.00","139,538.33","30.2349","10.0783","1","10.8611"
"06300 Stomach, esophagus & duodenal resect for malig, no CC","2","46","23.00","361,130.25","180,565.13","11.7618","5.8809","1","6.8868"
"06301 Stomach, esophagus & duodenal resect for malig, w mild CC","8","152","19.00","1,188,414.04","148,551.76","76.0029","9.5004","3","9.4002"
"06303 Stomach, esophagus & duodenal resect for malig, w mod to sev CC","2","14","7.00","236,932.00","118,466.00","20.5198","10.2599","1","10.2599"
"06304 Stomach, esophagus & duodenal resect for malig, w catas CC","13","391","30.08","2,371,051.65","197,587.64","190.4639","14.6511","3","14.6433"
"06310 Stomach, esophagus & duodenal resection, no CC","1","2","2.00","26,178.00","26,178.00","4.9286","4.9286","0","0.0000"
"06313 Stomach, esophagus & duodenal resection, w mod to sev CC","2","27","13.50","217,407.75","217,407.75","19.2915","9.6458","1","9.8931"
"06314 Stomach, esophagus & duodenal resection, w catas CC","26","372","14.31","6,329,629.00","253,185.16","320.2412","12.3170","9","12.3407"
"06322 Appendectomy for complicate Dx, w mild to mod CC","4","35","8.75","347,552.50","115,850.83","13.0416","3.2604","1","4.5898"
"06323 Appendectomy for complicate Dx, w severe CC","7","53","7.57","375,906.95","53,700.99","33.6985","4.8141","2","4.4498"
"06324 Appendectomy for complicate Dx, w catas CC","27","289","10.70","2,710,581.64","104,253.14","126.7203","4.6933","9","4.7145"
"06334 Trach for digestive system diseases w mech vent 96+ hr, w mild to cat CC","124","6,231","50.25","44,144,655.07","370,963.49","4,391.0122","35.4114","50","35.4071"
"06349 Trach for digestive system diseases, w or wo CC","10","439","43.90","3,389,845.36","338,984.54","310.0460","31.0046","4","31.0046"
"06500 Digestive malignancy, not transferred, no CC","498","2,900","5.82","7,777,275.29","16,304.56","472.8966","0.9592","45","0.9882"
"06501 Digestive malignancy, not transferred, w mild CC","159","1,120","7.04","15,385,855.48","99,263.58","262.8067","1.6529","15","1.7478"
"06502 Digestive malignancy, not transferred, w mod CC","55","263","4.78","832,892.64","15,143.50","106.3291","1.9333","8","2.7785"
"06503 Digestive malignancy, not transferred, w severe CC","226","1,535","6.79","4,041,009.58","18,708.38","328.8415","1.4551","14","1.4510"
"06504 Digestive malignancy, not transferred, w catas CC","207","1,671","8.07","5,638,548.44","29,064.68","467.9662","2.2607","33","2.2847"
"06510 G.I. hemorrhage, age > 64, no CC","110","224","2.04","1,487,605.44","14,167.67","71.2136","0.6474","19","0.6524"
"06511 G.I. hemorrhage, age > 64, w mild CC","235","585","2.49","4,628,345.55","20,848.40","288.5323","1.2278","63","1.2457"
"06512 G.I. hemorrhage, age > 64, w mod CC","172","722","4.20","5,151,648.35","32,605.37","421.7076","2.4518","44","2.4913"
"06513 G.I. hemorrhage, age > 64, w severe CC","237","972","4.10","6,714,083.42","30,380.47","524.7247","2.2140","79","2.3279"
"06514 G.I. hemorrhage, age > 64, w catas CC","419","2,475","5.91","19,645,062.43","48,506.33","1,762.8330","4.2072","154","4.1895"
"06520 G.I. hemorrhage, age < 65, no CC","5","25","5.00","142,086.00","28,417.20","3.0297","0.6059","2","0.5887"
"06521 G.I. hemorrhage, age < 65, w mild CC","10","16","1.60","115,867.75","11,586.78","7.2640","0.7264","5","0.7264"
"06522 G.I. hemorrhage, age < 65, w mod CC","19","53","2.79","225,267.25","15,017.82","18.5151","0.9745","3","0.9703"
"06523 G.I. hemorrhage, age < 65, w severe CC","205","498","2.43","4,379,526.84","22,691.85","295.7310","1.4426","80","1.4333"
"06524 G.I. hemorrhage, age < 65, w catas CC","460","1,840","4.00","20,435,164.66","46,655.63","1,694.4108","3.6835","205","3.6709"
"06530 Complicated peptic ulcer, no CC","3","9","3.00","14,211.50","4,737.17","1.6752","0.5584","0","0.0000"
"06532 Complicated peptic ulcer, w mild to mod CC","5","6","1.20","42,776.25","8,555.25","3.7364","0.7473","3","0.7362"
"06533 Complicated peptic ulcer, w severe CC","4","21","5.25","74,286.50","18,571.63","3.7693","0.9423","2","0.9391"
"06534 Complicated peptic ulcer, w catas CC","12","67","5.58","662,682.37","55,223.53","40.1955","3.3496","5","3.3138"
"06541 Uncomplicated peptic ulcer, w mild CC","2","3","1.50","41,649.25","20,824.63","1.0282","0.5141","1","0.5141"
"06542 Uncomplicated peptic ulcer, w mod CC","1","29","29.00","193,862.25","193,862.25","2.0313","2.0313","1","2.0313"
"06543 Uncomplicated peptic ulcer, w severe CC","1","1","1.00","1,789.50","1,789.50","0.6535","0.6535","0","0.0000"
"06544 Uncomplicated peptic ulcer, w catas CC","2","8","4.00","38,214.00","19,107.00","2.3525","1.1762","1","1.1336"
"06554 Inflammatory bowel disease, w sev to cat CC","5","77","15.40","580,335.15","116,067.03","9.5706","1.9141","0","0.0000"
"06560 G.I. obstruction, not transferred, no CC","52","88","1.69","575,686.13","11,748.70","35.6961","0.6865","15","0.7036"
"06561 G.I. obstruction, not transferred, w mild CC","28","224","8.00","582,234.43","24,259.77","35.8209","1.2793","3","1.1525"
"06562 G.I. obstruction, not transferred, w mod CC","15","130","8.67","543,870.05","36,258.00","56.1206","3.7414","3","1.7689"
"06563 G.I. obstruction, not transferred, w severe CC","62","314","5.06","1,508,938.34","24,736.69","71.6222","1.1552","22","1.1587"
"06564 G.I. obstruction, not transferred, w catas CC","35","253","7.23","1,429,728.09","44,679.00","103.1170","2.9462","7","2.9402"
"06570 Gastroenteritis age > 9, no CC","81","343","4.23","1,246,716.35","16,622.88","26.8389","0.3313","6","0.4584"
"06571 Gastroenteritis age > 9, w mild CC","120","350","2.92","1,649,207.75","14,594.76","73.1980","0.6151","20","0.6082"
"06572 Gastroenteritis age > 9, w mod CC","166","767","4.62","4,143,497.03","27,081.68","207.4841","1.2499","44","1.2360"
"06573 Gastroenteritis age > 9, w severe CC","352","1,591","4.52","24,287,414.11","72,499.74","525.5035","1.4929","84","1.5463"
"06574 Gastroenteritis age > 9, w catas CC","494","3,812","7.72","24,143,338.32","50,403.63","850.3311","1.7213","144","1.3962"
"06580 Gastroenteritis age < 10, no CC","2","5","2.50","19,528.00","9,764.00","0.4450","0.2225","1","0.2225"
"06581 Gastroenteritis age < 10, w mild CC","3","8","2.67","19,912.53","6,637.51","1.0076","0.3359","1","0.3596"
"06582 Gastroenteritis age < 10, w mod CC","2","6","3.00","21,994.75","10,997.38","1.2992","0.6496","0","0.0000"
"06583 Gastroenteritis age < 10, w severe CC","3","3","1.00","60,698.50","20,232.83","3.2170","1.0723","1","1.4926"
"06584 Gastroenteritis age < 10, w catas CC","11","30","2.73","384,400.00","34,945.45","24.1248","2.1932","3","1.5058"
"06600 Other digestive system diagnoses, not transferred, no CC","164","699","4.26","3,523,006.87","22,583.38","151.0536","0.9211","38","0.8542"
"06601 Other digestive system diagnoses, not transferred, w mild CC","62","368","5.94","2,295,019.03","40,263.49","153.2078","2.4711","18","2.1658"
"06602 Other digestive system diagnoses, not transferred, w mod CC","55","469","8.53","2,170,182.06","43,403.64","149.7028","2.7219","8","2.4490"
"06603 Other digestive system diagnoses, not transferred, w severe CC","229","1,305","5.70","6,333,452.15","28,788.42","451.9445","1.9736","54","1.8387"
"06604 Other digestive system diagnoses, not transferred, w catas CC","364","2,251","6.18","15,550,719.09","44,053.03","1,379.5470","3.7900","114","3.7741"
"06610 Abdominal pain or mesenteric adenitis, no CC","11","21","1.91","78,548.30","7,140.75","3.0088","0.2735","2","0.2888"
"06611 Abdominal pain or mesenteric adenitis, w mild CC","2","2","1.00","5,807.00","2,903.50","0.8278","0.4139","0","0.0000"
"06612 Abdominal pain or mesenteric adenitis, w mod CC","1","6","6.00","20,030.00","20,030.00","0.4355","0.4355","0","0.0000"
"06613 Abdominal pain or mesenteric adenitis, w severe CC","8","26","3.25","121,158.00","15,144.75","5.7846","0.7231","5","0.8149"
"06614 Abdominal pain or mesenteric adenitis, w catas CC","3","5","1.67","49,218.34","16,406.11","3.8406","1.2802","2","1.3108"
"06623 Intestinal helminthiases age > 9, w severe CC","1","1","1.00","15,182.00","15,182.00","0.8274","0.8274","1","0.8274"
"06624 Intestinal helminthiases age > 9, w catas CC","2","18","9.00","84,659.50","84,659.50","3.4344","1.7172","1","1.7172"
"06640 Oesophagitis, gastritis and dyspepsia age > 9, no CC","10","487","48.70","52,796.12","5,279.61","3.0071","0.3007","0","0.0000"
"06641 Oesophagitis, gastritis and dyspepsia age > 9, w mild CC","5","13","2.60","21,670.25","5,417.56","1.8972","0.3794","0","0.0000"
"06642 Oesophagitis, gastritis and dyspepsia age > 9, w mod CC","3","11","3.67","58,402.50","29,201.25","1.4841","0.4947","0","0.0000"
"06643 Oesophagitis, gastritis and dyspepsia age > 9, w severe CC","12","55","4.58","200,652.75","16,721.06","10.0369","0.8364","2","1.4974"
"06644 Oesophagitis, gastritis and dyspepsia age > 9, w catas CC","4","59","14.75","121,809.00","60,904.50","3.2943","0.8236","0","0.0000"
"06650 Oesophagitis, gastritis and dyspepsia age < 10, no CC","1","1","1.00","1,112.00","1,112.00","0.1905","0.1905","0","0.0000"
"06660 Miscellneous digestive disorders age > 9, no CC","12","58","4.83","144,502.57","13,136.60","6.3196","0.5266","0","0.0000"
"06661 Miscellneous digestive disorders age > 9, w mild CC","14","51","3.64","255,462.00","19,650.92","18.7643","1.3403","3","0.9461"
"06662 Miscellneous digestive disorders age > 9, w mod CC","3","8","2.67","31,329.65","10,443.22","4.3960","1.4653","2","0.5607"
"06663 Miscellneous digestive disorders age > 9, w severe CC","21","256","12.19","1,535,392.25","73,113.92","42.7694","2.0366","3","2.7933"
"06664 Miscellneous digestive disorders age > 9, w catas CC","15","124","8.27","795,061.75","53,004.12","39.4878","2.6325","7","2.6165"
"06674 Miscellneous digestive disorders age < 10, w sev to cat CC","1","5","5.00","16,138.25","16,138.25","1.5558","1.5558","0","0.0000"
"06684 Digest malignancy w chemo- and radiotherapy, w catas CC","2","47","23.50","264,513.25","132,256.63","19.8376","9.9188","1","9.9188"
"06690 Digest malignancy w chemotherapy, no CC","4","13","3.25","59,769.50","14,942.38","9.7037","2.4259","0","0.0000"
"06691 Digest malignancy w chemotherapy, w mild CC","3","18","6.00","49,652.00","16,550.67","8.0760","2.6920","1","2.3328"
"06692 Digest malignancy w chemotherapy, w mod CC","2","14","7.00","81,875.00","40,937.50","7.2670","3.6335","0","0.0000"
"06693 Digest malignancy w chemotherapy, w severe CC","9","125","13.89","528,389.01","58,709.89","53.9333","5.9926","0","0.0000"
"06694 Digest malignancy w chemotherapy, w catas CC","3","27","9.00","138,990.50","46,330.17","19.5924","6.5308","1","6.5308"
"06704 Digest malignancy w radiotherapy, w sev to cat CC","2","21","10.50","31,361.00","31,361.00","11.3152","5.6576","0","0.0000"
"06710 Digest malignancy w diag proc, no CC","22","187","8.50","613,540.96","30,677.05","29.5982","1.3454","2","1.5281"
"06711 Digest malignancy w diag proc, w mild CC","27","263","9.74","970,730.77","35,952.99","70.2612","2.6023","4","2.6425"
