"ชื่อกลุ่ม","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"05543 Infective endocarditis, w severe CC","2","32","16.00","101,199.00","50,599.50","6.9098","3.4549","0","0.0000"
"05544 Infective endocarditis, w catas CC","11","127","11.55","812,804.00","73,891.27","68.3137","6.2103","1","6.2330"
"05550 Heart failure and shock, no CC","30","63","2.10","223,210.00","7,440.33","17.4028","0.5801","0","0.0000"
"05551 Heart failure and shock, w mild CC","7","26","3.71","50,894.60","7,270.66","5.2979","0.7568","0","0.0000"
"05552 Heart failure and shock, w mod CC","39","108","2.77","385,029.00","9,872.54","34.2744","0.8788","0","0.0000"
"05553 Heart failure and shock, w severe CC","135","558","4.13","2,168,064.74","16,059.74","202.8027","1.5022","9","1.5174"
"05554 Heart failure and shock, w catas CC","217","1,940","8.94","8,635,160.49","39,793.37","697.9744","3.2165","29","3.1694"
"05563 Venous thrombosis, w severe CC","1","3","3.00","17,420.00","17,420.00","2.4985","2.4985","0","0.0000"
"05564 Venous thrombosis, w catas CC","4","39","9.75","147,472.25","36,868.06","14.9352","3.7338","2","3.8003"
"05580 Peripheral vascular disorders, not transferred, no CC","7","15","2.14","103,452.00","14,778.86","5.6107","0.8015","0","0.0000"
"05581 Peripheral vascular disorders, not transferred, w mild CC","2","5","2.50","29,418.00","14,709.00","2.1649","1.0824","0","0.0000"
"05582 Peripheral vascular disorders, not transferred, w mod CC","1","2","2.00","2,909.00","2,909.00","1.9470","1.9470","0","0.0000"
"05583 Peripheral vascular disorders, not transferred, w severe CC","20","96","4.80","408,593.30","20,429.67","54.7105","2.7355","0","0.0000"
"05584 Peripheral vascular disorders, not transferred, w catas CC","20","138","6.90","568,210.99","28,410.55","85.0373","4.2519","3","4.1446"
"05590 Coronary atherosclerosis, no CC","3","8","2.67","33,837.00","11,279.00","1.3272","0.4424","0","0.0000"
"05592 Coronary atherosclerosis, w mod CC","3","8","2.67","28,625.00","9,541.67","2.3760","0.7920","0","0.0000"
"05593 Coronary atherosclerosis, w severe CC","10","18","1.80","68,181.00","6,818.10","9.4498","0.9450","0","0.0000"
"05594 Coronary atherosclerosis, w catas CC","16","101","6.31","453,583.61","28,348.98","41.8229","2.6139","1","2.6000"
"05600 Hypertension, no CC","1","1","1.00","12,197.00","12,197.00","0.2632","0.2632","0","0.0000"
"05602 Hypertension, w mod CC","1","1","1.00","2,783.00","2,783.00","0.4210","0.4210","0","0.0000"
"05603 Hypertension, w severe CC","1","3","3.00","8,824.50","8,824.50","0.5853","0.5853","0","0.0000"
"05604 Hypertension, w catas CC","9","56","6.22","353,211.80","39,245.76","18.1062","2.0118","0","0.0000"
"05613 Congenital heart disease, w severe CC","3","3","1.00","21,298.25","7,099.42","7.2930","2.4310","1","2.4310"
"05614 Congenital heart disease, w catas CC","1","4","4.00","12,399.00","12,399.00","4.2956","4.2956","0","0.0000"
"05623 Valvular disorders, w severe CC","5","23","4.60","75,893.00","15,178.60","5.1377","1.0275","1","0.9975"
"05624 Valvular disorders, w catas CC","8","90","11.25","559,927.00","69,990.88","24.7511","3.0939","0","0.0000"
"05630 Major arrhythmia and cardiac arrest, no CC","12","14","1.17","78,728.25","6,560.69","8.2584","0.6882","0","0.0000"
"05631 Major arrhythmia and cardiac arrest, w mild CC","6","9","1.50","27,941.00","4,656.83","6.1026","1.0171","0","0.0000"
"05632 Major arrhythmia and cardiac arrest, w mod CC","11","12","1.09","88,846.00","8,076.91","15.7190","1.4290","2","1.4290"
"05633 Major arrhythmia and cardiac arrest, w severe CC","62","164","2.65","832,800.75","13,432.27","112.0192","1.8068","11","1.7931"
"05634 Major arrhythmia and cardiac arrest, w catas CC","57","212","3.72","1,382,517.87","24,254.70","178.8240","3.1373","9","3.0867"
"05640 Non-major arrhythmia and conduction dis, no CC","3","42","14.00","72,214.00","24,071.33","1.2698","0.4233","0","0.0000"
"05642 Non-major arrhythmia and conduction dis, w mod CC","1","9","9.00","14,633.00","14,633.00","0.5811","0.5811","0","0.0000"
"05643 Non-major arrhythmia and conduction dis, w severe CC","14","35","2.50","153,446.00","10,960.43","11.4111","0.8151","0","0.0000"
"05644 Non-major arrhythmia and conduction dis, w catas CC","29","95","3.28","712,121.00","24,555.90","64.3495","2.2189","1","1.9345"
"05650 Unstable angina, no CC","4","9","2.25","20,679.00","5,169.75","2.4872","0.6218","0","0.0000"
"05651 Unstable angina, w mild CC","1","1","1.00","2,878.00","2,878.00","0.7573","0.7573","0","0.0000"
"05653 Unstable angina, w severe CC","6","11","1.83","38,722.00","6,453.67","7.7516","1.2919","1","1.2603"
"05654 Unstable angina, w catas CC","11","114","10.36","408,329.31","37,120.85","33.4899","3.0445","0","0.0000"
"05670 Chest pain, no CC","1","2","2.00","12,468.50","12,468.50","0.3468","0.3468","0","0.0000"
"05680 Other circulatory system diagnoses, no CC","3","70","23.33","180,922.00","60,307.33","1.8744","0.6248","0","0.0000"
"05681 Other circulatory system diagnoses, w mild CC","1","1","1.00","5,793.00","5,793.00","0.6802","0.6802","0","0.0000"
"05682 Other circulatory system diagnoses, w mod CC","3","8","2.67","25,530.00","8,510.00","2.6973","0.8991","0","0.0000"
"05683 Other circulatory system diagnoses, w severe CC","12","31","2.58","188,853.00","15,737.75","17.3241","1.4437","2","1.4180"
"05684 Other circulatory system diagnoses, w catas CC","26","189","7.27","1,213,010.37","46,654.25","109.1278","4.1972","4","4.1372"
"06010 Stomach, esophagus & duodenal proc for malig, no CC","1","8","8.00","28,294.00","28,294.00","4.3094","4.3094","0","0.0000"
"06011 Stomach, esophagus & duodenal proc for malig, w mild CC","1","9","9.00","23,064.00","23,064.00","5.2772","5.2772","0","0.0000"
"06013 Stomach, esophagus & duodenal proc for malig, w severe CC","4","92","23.00","352,653.00","88,163.25","34.3768","8.5942","0","0.0000"
"06014 Stomach, esophagus & duodenal proc for malig, w catas CC","6","64","10.67","425,104.00","70,850.67","65.2770","10.8795","0","0.0000"
"06021 Stomach, esophagus & duodenal procedure, w mild CC","1","4","4.00","22,084.00","22,084.00","2.6733","2.6733","0","0.0000"
"06023 Stomach, esophagus & duodenal procedure, w severe CC","7","67","9.57","576,910.00","82,415.71","29.2726","4.1818","1","4.2424"
"06024 Stomach, esophagus & duodenal procedure, w catas CC","56","556","9.93","5,438,285.00","97,112.23","364.3284","6.5059","7","6.4942"
"06030 Major small & large bowel procedure, no CC","2","30","15.00","182,577.00","91,288.50","7.0816","3.5408","0","0.0000"
"06032 Major small & large bowel procedure, w mod CC","6","21","3.50","359,530.00","59,921.67","29.0509","4.8418","0","0.0000"
"06033 Major small & large bowel procedure, w severe CC","12","116","9.67","879,579.00","73,298.25","61.1612","5.0968","0","0.0000"
"06034 Major small & large bowel procedure, w catas CC","67","795","11.87","8,400,450.25","125,379.85","661.2585","9.8695","12","9.8495"
"06044 Rectal resection, w catas CC","5","23","4.60","385,118.75","77,023.75","44.1822","8.8364","1","8.9257"
"06054 Peritoneal adhesiolysis, w catas CC","2","22","11.00","98,506.75","49,253.38","13.3004","6.6502","1","6.6502"
"06070 Appendectomy, no CC","2","32","16.00","156,193.00","78,096.50","2.3169","1.1584","0","0.0000"
"06073 Appendectomy, w severe CC","1","1","1.00","15,905.00","15,905.00","2.3621","2.3621","0","0.0000"
"06074 Appendectomy, w catas CC","2","36","18.00","168,987.00","84,493.50","6.4801","3.2400","1","3.1399"
"06084 Minor small & large bowel procedure, w catas CC","4","28","7.00","231,164.00","57,791.00","23.7836","5.9459","1","5.9459"
"06092 Anal & stomal procedure, w mod CC","1","8","8.00","15,166.00","15,166.00","1.1790","1.1790","0","0.0000"
"06094 Anal & stomal procedure, w catas CC","4","10","2.50","179,629.62","44,907.41","17.9188","4.4797","1","4.4797"
"06104 Inguinal & femoral hernia procedure age > 14, w catas CC","2","2","1.00","102,201.00","51,100.50","4.7120","2.3560","0","0.0000"
"06130 Other digestive system OR proc for malig, no CC","1","17","17.00","51,092.00","51,092.00","2.9016","2.9016","0","0.0000"
"06134 Other digestive system OR proc for malig, w catas CC","7","352","50.29","1,146,319.87","163,759.98","57.5694","8.2242","0","0.0000"
"06140 Other digestive system OR procedure, no CC","1","1","1.00","17,181.00","17,181.00","1.6877","1.6877","0","0.0000"
"06143 Other digestive system OR procedure, w severe CC","2","14","7.00","92,021.00","46,010.50","8.2315","4.1158","0","0.0000"
"06144 Other digestive system OR procedure, w catas CC","18","138","7.67","1,235,694.30","68,649.68","115.5480","6.4193","1","6.4552"
"06162 Complex therapeutic gastro for maj dig dis, w mod CC","1","3","3.00","18,381.00","18,381.00","3.2006","3.2006","0","0.0000"
"06163 Complex therapeutic gastro for maj dig dis, w severe CC","1","3","3.00","15,311.00","15,311.00","4.3201","4.3201","0","0.0000"
"06164 Complex therapeutic gastro for maj dig dis, w catas CC","10","113","11.30","1,504,196.69","150,419.67","65.0094","6.5009","2","6.4796"
"06173 Compl thera gastrosc for non-major dig dis, not same day, w severe CC","2","7","3.50","127,038.00","63,519.00","6.9238","3.4619","0","0.0000"
"06174 Compl thera gastrosc for non-major dig dis, not same day, w catas CC","7","25","3.57","397,100.00","56,728.57","40.7322","5.8189","0","0.0000"
"06190 Other gastroscopy for major dig dis, not same day, no CC","1","10","10.00","14,072.25","14,072.25","1.3043","1.3043","1","1.3043"
"06191 Other gastroscopy for major dig dis, not same day, w mild CC","5","66","13.20","317,896.05","63,579.21","6.7447","1.3489","1","1.3543"
"06192 Other gastroscopy for major dig dis, not same day, w mod CC","3","50","16.67","87,692.00","29,230.67","5.8030","1.9343","0","0.0000"
"06193 Other gastroscopy for major dig dis, not same day, w severe CC","15","77","5.13","566,812.36","37,787.49","35.5397","2.3693","4","2.3524"
"06194 Other gastroscopy for major dig dis, not same day, w catas CC","38","430","11.32","2,322,926.25","61,129.64","206.9766","5.4468","4","5.4606"
"06209 Other gastroscopy for major dig dis, same day, w or wo CC","3","3","1.00","61,034.00","20,344.67","2.2701","0.7567","0","0.0000"
"06212 Other gastroscopy for non-major dig dis, not same day, w mod CC","1","10","10.00","28,465.00","28,465.00","1.6371","1.6371","1","1.6371"
"06213 Other gastroscopy for non-major dig dis, not same day, w severe CC","3","26","8.67","111,093.00","37,031.00","6.4725","2.1575","0","0.0000"
"06214 Other gastroscopy for non-major dig dis, not same day, w catas CC","14","95","6.79","969,522.25","69,251.59","67.4984","4.8213","0","0.0000"
"06241 Other colonoscopy, not same day, w mild CC","1","3","3.00","20,685.00","20,685.00","1.4374","1.4374","0","0.0000"
"06244 Other colonoscopy, not same day, w catas CC","2","138","69.00","862,926.59","431,463.30","10.4714","5.2357","0","0.0000"
"06279 Lap stomach, esophagus & duodenal proc, w or wo CC","2","8","4.00","117,214.00","58,607.00","21.7222","10.8611","0","0.0000"
"06304 Stomach, esophagus & duodenal resect for malig, w catas CC","5","109","21.80","849,340.00","169,868.00","73.2165","14.6433","0","0.0000"
"06314 Stomach, esophagus & duodenal resection, w catas CC","5","82","16.40","618,009.00","123,601.80","61.7035","12.3407","0","0.0000"
"06320 Appendectomy for complicate Dx, no CC","1","4","4.00","11,973.00","11,973.00","1.4891","1.4891","1","1.4891"
"06324 Appendectomy for complicate Dx, w catas CC","6","58","9.67","334,135.00","55,689.17","28.2870","4.7145","0","0.0000"
"06334 Trach for digestive system diseases w mech vent 96+ hr, w mild to cat CC","19","1,144","60.21","7,804,294.56","410,752.35","673.0917","35.4259","2","35.4071"
"06349 Trach for digestive system diseases, w or wo CC","4","197","49.25","1,544,697.00","386,174.25","124.0184","31.0046","0","0.0000"
"06500 Digestive malignancy, not transferred, no CC","45","225","5.00","436,270.82","9,694.91","41.3028","0.9178","1","0.8649"
"06501 Digestive malignancy, not transferred, w mild CC","28","212","7.57","396,910.00","14,175.36","33.3147","1.1898","0","0.0000"
"06502 Digestive malignancy, not transferred, w mod CC","14","120","8.57","320,293.25","22,878.09","18.9492","1.3535","0","0.0000"
"06503 Digestive malignancy, not transferred, w severe CC","72","533","7.40","1,167,491.40","16,215.16","104.9948","1.4583","4","1.4194"
"06504 Digestive malignancy, not transferred, w catas CC","44","287","6.52","868,218.75","19,732.24","99.1025","2.2523","2","2.2612"
"06510 G.I. hemorrhage, age > 64, no CC","5","12","2.40","43,042.00","8,608.40","2.7030","0.5406","0","0.0000"
"06511 G.I. hemorrhage, age > 64, w mild CC","8","46","5.75","107,432.00","13,429.00","5.7790","0.7224","0","0.0000"
"06512 G.I. hemorrhage, age > 64, w mod CC","9","34","3.78","116,916.25","12,990.69","8.5421","0.9491","1","0.9780"
"06513 G.I. hemorrhage, age > 64, w severe CC","47","147","3.13","812,629.30","17,289.99","78.0007","1.6596","5","1.6625"
"06514 G.I. hemorrhage, age > 64, w catas CC","76","408","5.37","2,155,555.32","28,362.57","275.4704","3.6246","10","3.6236"
"06520 G.I. hemorrhage, age < 65, no CC","2","5","2.50","20,088.00","10,044.00","1.1893","0.5946","0","0.0000"
"06521 G.I. hemorrhage, age < 65, w mild CC","7","15","2.14","118,216.00","16,888.00","5.0972","0.7282","2","0.7264"
"06522 G.I. hemorrhage, age < 65, w mod CC","5","8","1.60","84,789.00","16,957.80","4.8515","0.9703","1","0.9703"
"06523 G.I. hemorrhage, age < 65, w severe CC","51","112","2.20","1,076,267.50","21,103.28","73.2499","1.4363","9","1.4476"
"06524 G.I. hemorrhage, age < 65, w catas CC","114","249","2.18","3,298,466.64","28,933.92","415.0606","3.6409","35","3.6212"
"06534 Complicated peptic ulcer, w catas CC","5","30","6.00","208,063.00","41,612.60","16.3865","3.2773","0","0.0000"
"06544 Uncomplicated peptic ulcer, w catas CC","1","2","2.00","50,266.25","50,266.25","1.2189","1.2189","0","0.0000"
"06560 G.I. obstruction, not transferred, no CC","1","1","1.00","3,796.00","3,796.00","0.4829","0.4829","0","0.0000"
"06561 G.I. obstruction, not transferred, w mild CC","3","4","1.33","23,547.00","7,849.00","1.9549","0.6516","1","0.6357"
"06562 G.I. obstruction, not transferred, w mod CC","4","18","4.50","51,831.00","12,957.75","2.9389","0.7347","0","0.0000"
"06563 G.I. obstruction, not transferred, w severe CC","15","75","5.00","231,884.00","15,458.93","17.0204","1.1347","0","0.0000"
"06564 G.I. obstruction, not transferred, w catas CC","21","156","7.43","807,555.50","38,455.02","62.0585","2.9552","3","2.8602"
"06570 Gastroenteritis age > 9, no CC","4","14","3.50","32,337.00","8,084.25","0.9012","0.2253","0","0.0000"
"06571 Gastroenteritis age > 9, w mild CC","12","22","1.83","87,876.00","7,323.00","4.9200","0.4100","0","0.0000"
"06572 Gastroenteritis age > 9, w mod CC","10","60","6.00","176,242.50","17,624.25","6.6800","0.6680","0","0.0000"
"06573 Gastroenteritis age > 9, w severe CC","70","271","3.87","1,060,959.00","15,156.56","74.0611","1.0580","8","1.0229"
"06574 Gastroenteritis age > 9, w catas CC","136","803","5.90","4,105,580.36","30,188.09","165.5138","1.2170","16","1.2031"
"06580 Gastroenteritis age < 10, no CC","1","1","1.00","3,274.00","3,274.00","0.2225","0.2225","0","0.0000"
"06582 Gastroenteritis age < 10, w mod CC","1","3","3.00","2,815.00","2,815.00","0.5234","0.5234","0","0.0000"
"06583 Gastroenteritis age < 10, w severe CC","1","1","1.00","7,223.00","7,223.00","0.8622","0.8622","0","0.0000"
"06584 Gastroenteritis age < 10, w catas CC","2","2","1.00","27,864.00","13,932.00","3.0116","1.5058","1","1.5058"
"06600 Other digestive system diagnoses, not transferred, no CC","1","8","8.00","19,085.00","19,085.00","0.5619","0.5619","0","0.0000"
"06602 Other digestive system diagnoses, not transferred, w mod CC","1","10","10.00","17,670.00","17,670.00","0.9947","0.9947","0","0.0000"
"06603 Other digestive system diagnoses, not transferred, w severe CC","51","246","4.82","946,559.25","18,559.99","77.7038","1.5236","10","1.5016"
"06604 Other digestive system diagnoses, not transferred, w catas CC","90","838","9.31","3,385,739.50","37,619.33","340.3263","3.7814","13","3.7420"
"06611 Abdominal pain or mesenteric adenitis, w mild CC","1","1","1.00","4,426.00","4,426.00","0.3899","0.3899","0","0.0000"
"06613 Abdominal pain or mesenteric adenitis, w severe CC","2","2","1.00","11,252.00","5,626.00","1.1400","0.5700","1","0.5700"
"06614 Abdominal pain or mesenteric adenitis, w catas CC","4","7","1.75","274,490.00","68,622.50","5.1944","1.2986","0","0.0000"
"06623 Intestinal helminthiases age > 9, w severe CC","1","6","6.00","14,213.00","14,213.00","0.8897","0.8897","0","0.0000"
"06624 Intestinal helminthiases age > 9, w catas CC","1","1","1.00","39,159.00","39,159.00","1.7310","1.7310","0","0.0000"
"06641 Oesophagitis, gastritis and dyspepsia age > 9, w mild CC","3","22","7.33","24,948.00","8,316.00","1.0893","0.3631","0","0.0000"
"06643 Oesophagitis, gastritis and dyspepsia age > 9, w severe CC","2","13","6.50","46,172.00","23,086.00","0.9589","0.4794","1","0.4667"
"06644 Oesophagitis, gastritis and dyspepsia age > 9, w catas CC","3","32","10.67","106,479.00","35,493.00","2.4914","0.8305","1","0.7875"
"06660 Miscellneous digestive disorders age > 9, no CC","1","2","2.00","2,967.00","2,967.00","0.4408","0.4408","0","0.0000"
"06663 Miscellneous digestive disorders age > 9, w severe CC","1","12","12.00","63,121.00","63,121.00","1.0603","1.0603","0","0.0000"
"06664 Miscellneous digestive disorders age > 9, w catas CC","4","7","1.75","44,412.00","11,103.00","10.3058","2.5765","0","0.0000"
"06693 Digest malignancy w chemotherapy, w severe CC","2","66","33.00","166,168.00","83,084.00","9.7512","4.8756","0","0.0000"
"06694 Digest malignancy w chemotherapy, w catas CC","1","29","29.00","142,068.75","142,068.75","6.5308","6.5308","1","6.5308"
"06710 Digest malignancy w diag proc, no CC","2","13","6.50","39,509.00","19,754.50","2.3296","1.1648","0","0.0000"
"06711 Digest malignancy w diag proc, w mild CC","4","43","10.75","89,219.00","22,304.75","5.6844","1.4211","0","0.0000"
"06712 Digest malignancy w diag proc, w mod CC","4","53","13.25","162,646.00","40,661.50","6.5393","1.6348","0","0.0000"
"06713 Digest malignancy w diag proc, w severe CC","5","56","11.20","193,961.00","38,792.20","8.8945","1.7789","0","0.0000"
"06714 Digest malignancy w diag proc, w catas CC","12","153","12.75","780,985.00","65,082.08","43.6566","3.6380","0","0.0000"
"06720 Digest malignancy w blood transfusion, no CC","3","30","10.00","65,493.00","21,831.00","3.5607","1.1869","0","0.0000"
"06722 Digest malignancy w blood transfusion, w mild to mod CC","14","96","6.86","214,348.75","15,310.63","22.2707","1.5908","0","0.0000"
"06723 Digest malignancy w blood transfusion, w severe CC","16","282","17.63","792,707.75","49,544.23","42.2133","2.6383","0","0.0000"
"06724 Digest malignancy w blood transfusion, w catas CC","49","642","13.10","1,991,441.81","40,641.67","194.2884","3.9651","4","3.9794"
"07014 Pancreas, liver & shunt proc, w catas CC","2","24","12.00","306,685.00","153,342.50","22.4900","11.2450","0","0.0000"
"07034 Biliary tract procedures, w catas CC","11","148","13.45","1,282,122.00","116,556.55","94.5432","8.5948","2","8.6318"
"07044 Opened cholecystectomy w closed CDE, w catas CC","2","48","24.00","267,381.00","133,690.50","25.4132","12.7066","0","0.0000"
"07054 Opened cholecystectomy, w catas CC","18","154","8.56","1,652,426.00","91,801.44","119.8895","6.6605","1","6.6788"
"07062 Hepatobiliary diagnostic proc, w mild to mod CC","1","1","1.00","22,017.00","22,017.00","3.8459","3.8459","0","0.0000"
"07063 Hepatobiliary diagnostic proc, w severe CC","1","9","9.00","39,043.00","39,043.00","5.4502","5.4502","0","0.0000"
"07064 Hepatobiliary diagnostic proc, w catas CC","1","9","9.00","126,234.00","126,234.00","6.2878","6.2878","0","0.0000"
"07073 Oth hepatobil and pancreas OR procedure, w severe CC","1","7","7.00","20,961.25","20,961.25","5.7960","5.7960","0","0.0000"
"07074 Oth hepatobil and pancreas OR procedure, w catas CC","6","41","6.83","384,602.00","64,100.33","44.7678","7.4613","1","7.4613"
"07084 ERCP with therapeutic procedure, w catas CC","12","165","13.75","1,345,192.00","112,099.33","101.2607","8.4384","1","8.4737"
"07114 Pancreas and liver procedures except resection, w catas CC","8","111","13.88","1,064,367.00","133,045.88","63.1242","7.8905","2","7.7907"
"07129 Trach for hepatobiliary diseases w mech vent 96+ hr, w or wo CC","8","553","69.13","3,276,861.00","409,607.63","320.4122","40.0515","0","0.0000"
"07139 Trach for hepatobiliary diseases, w or wo CC","1","104","104.00","1,162,854.00","1,162,854.00","36.8152","36.8152","0","0.0000"
"07500 Cirrhosis & alcoholic hepatitis, no CC","11","36","3.27","79,886.00","7,262.36","6.2184","0.5653","0","0.0000"
"07501 Cirrhosis & alcoholic hepatitis, w mild CC","5","9","1.80","30,152.00","6,030.40","3.0594","0.6119","0","0.0000"
"07502 Cirrhosis & alcoholic hepatitis, w mod CC","5","19","3.80","31,260.50","6,252.10","5.5216","1.1043","0","0.0000"
"07503 Cirrhosis & alcoholic hepatitis, w severe CC","39","248","6.36","601,425.07","15,421.16","44.1255","1.1314","1","1.1351"
"07504 Cirrhosis & alcoholic hepatitis, w catas CC","96","619","6.45","3,670,289.23","38,232.18","305.6894","3.1843","6","3.1758"
"07510 Malig of hepatobil syst/pancreas, not transferred, no CC","89","469","5.27","1,030,902.32","11,583.17","84.4749","0.9492","3","0.9432"
"07511 Malig of hepatobil syst/pancreas, not transferred, w mild CC","43","208","4.84","463,181.25","10,771.66","50.8030","1.1815","1","1.2022"
"07512 Malig of hepatobil syst/pancreas, not transferred, w mod CC","40","317","7.93","736,388.25","18,409.71","69.5362","1.7384","2","1.7336"
"07513 Malig of hepatobil syst/pancreas, not transferred, w severe CC","156","1,065","6.83","2,517,948.05","16,140.69","397.6746","2.5492","5","2.4984"
"07514 Malig of hepatobil syst/pancreas, not transferred, w catas CC","94","628","6.68","1,702,225.89","18,108.79","415.9123","4.4246","8","4.2501"
"07530 Disorders of pancreas, except malignancy, no CC","1","1","1.00","7,059.00","7,059.00","0.8098","0.8098","1","0.8098"
"07531 Disorders of pancreas, except malignancy, w mild CC","1","6","6.00","9,021.00","9,021.00","1.1300","1.1300","0","0.0000"
"07532 Disorders of pancreas, except malignancy, w mod CC","2","5","2.50","47,253.00","23,626.50","3.2924","1.6462","1","1.6462"
"07533 Disorders of pancreas, except malignancy, w severe CC","11","52","4.73","210,137.00","19,103.36","25.2881","2.2989","2","2.3248"
"07534 Disorders of pancreas, except malignancy, w catas CC","37","205","5.54","1,673,578.00","45,231.84","162.8227","4.4006","8","4.3860"
"07541 Dis of liver, except malignancy, cirrhosis, alc hepatitis, w mild CC","2","6","3.00","13,321.00","6,660.50","1.7814","0.8907","0","0.0000"
"07542 Dis of liver, except malignancy, cirrhosis, alc hepatitis, w mod CC","5","12","2.40","32,453.50","6,490.70","4.5674","0.9135","0","0.0000"
"07543 Dis of liver, except malignancy, cirrhosis, alc hepatitis, w severe CC","42","224","5.33","662,682.50","15,778.15","55.4743","1.3208","1","1.3329"
"07544 Dis of liver, except malignancy, cirrhosis, alc hepatitis, w catas CC","103","618","6.00","2,823,046.24","27,408.22","286.0827","2.7775","10","2.7449"
"07550 Disorder of biliary tract, no CC","4","12","3.00","43,687.00","10,921.75","2.8888","0.7222","0","0.0000"
"07551 Disorder of biliary tract, w mild CC","3","16","5.33","66,053.00","22,017.67","2.8750","0.9583","0","0.0000"
"07552 Disorder of biliary tract, w mod CC","1","11","11.00","15,692.00","15,692.00","1.0282","1.0282","0","0.0000"
"07553 Disorder of biliary tract, w severe CC","22","104","4.73","372,856.75","16,948.03","31.7080","1.4413","3","1.5085"
"07554 Disorder of biliary tract, w catas CC","36","319","8.86","1,744,847.00","48,467.97","124.4065","3.4557","8","3.4838"
"07590 Hepatobiliary malignancy with diagnostic procedure, no CC","2","49","24.50","83,760.00","41,880.00","3.7491","1.8746","0","0.0000"
"07591 Hepatobiliary malignancy with diagnostic procedure, w mild CC","2","2","1.00","33,209.00","16,604.50","4.0684","2.0342","0","0.0000"
"07592 Hepatobiliary malignancy with diagnostic procedure, w mod CC","5","39","7.80","144,397.00","28,879.40","13.1117","2.6223","0","0.0000"
"07593 Hepatobiliary malignancy with diagnostic procedure, w severe CC","8","112","14.00","437,211.25","54,651.41","27.8645","3.4831","0","0.0000"
"07594 Hepatobiliary malignancy with diagnostic procedure, w catas CC","24","292","12.17","1,251,092.75","52,128.86","133.1305","5.5471","2","5.4649"
"07600 Hepatobiliary malignancy with blood transfusion, no CC","2","34","17.00","35,601.25","17,800.63","2.5642","1.2821","0","0.0000"
"07601 Hepatobiliary malignancy with blood transfusion, w mild CC","12","119","9.92","248,397.00","20,699.75","17.0759","1.4230","1","1.4167"
"07602 Hepatobiliary malignancy with blood transfusion, w mod CC","7","68","9.71","164,659.24","23,522.75","14.8559","2.1223","0","0.0000"
"07603 Hepatobiliary malignancy with blood transfusion, w severe CC","23","149","6.48","451,155.25","19,615.45","72.8178","3.1660","0","0.0000"
"07604 Hepatobiliary malignancy with blood transfusion, w catas CC","72","585","8.13","2,506,994.96","34,819.37","349.9231","4.8600","10","4.7471"
"08054 Spinal fusion, w catas CC","1","20","20.00","154,714.00","154,714.00","9.7949","9.7949","0","0.0000"
"08063 Back & neck procedure except spinal fusion, w severe CC","1","6","6.00","100,916.00","100,916.00","5.9433","5.9433","0","0.0000"
"08072 Amputation for MS & CT disorders, w mod CC","2","38","19.00","218,867.00","109,433.50","9.4418","4.7209","0","0.0000"
"08074 Amputation for MS & CT disorders, w catas CC","9","159","17.67","1,056,314.05","117,368.23","83.2005","9.2445","0","0.0000"
"08101 Hip & femur proc exc replacement age >17, w mild CC","1","2","2.00","71,306.00","71,306.00","3.1033","3.1033","0","0.0000"
"08103 Hip & femur proc exc replacement age >17, w severe CC","1","1","1.00","36,664.00","36,664.00","4.2198","4.2198","0","0.0000"
"08104 Hip & femur proc exc replacement age >17, w catas CC","8","85","10.63","662,810.75","82,851.34","55.0032","6.8754","2","6.8754"
"08123 Knee procedures except replacement, w severe CC","2","4","2.00","159,399.00","79,699.50","8.5754","4.2877","1","4.2877"
"08124 Knee procedures except replacement, w catas CC","7","117","16.71","528,735.75","75,533.68","51.9204","7.4172","3","7.4172"
"08134 Shoulder, elbow & forearm proc exc replacement, w catas CC","3","10","3.33","102,305.00","34,101.67","10.3908","3.4636","0","0.0000"
"08140 Humerus, tibia,fib & ankle proc exc repl age >17, no CC","1","12","12.00","23,889.47","23,889.47","2.0354","2.0354","0","0.0000"
"08144 Humerus, tibia,fib & ankle proc exc repl age >17, w catas CC","4","56","14.00","318,063.25","79,515.81","20.9840","5.2460","2","5.2460"
"08174 Foot procedures, w catas CC","3","46","15.33","161,497.00","53,832.33","8.3313","2.7771","0","0.0000"
"08194 Loc exc & remov of int fix dev exc hip & femur, w catas CC","1","9","9.00","60,700.00","60,700.00","3.8419","3.8419","0","0.0000"
"08203 Soft tissue procedures, w severe CC","1","21","21.00","87,934.00","87,934.00","2.6011","2.6011","0","0.0000"
"08204 Soft tissue procedures, w catas CC","11","111","10.09","1,091,303.00","99,209.36","43.3967","3.9452","2","3.9997"
"08221 Other MS & CT OR procedures, w mild CC","1","6","6.00","10,063.00","10,063.00","2.7458","2.7458","0","0.0000"
"08224 Other MS & CT OR procedures, w catas CC","4","98","24.50","931,397.00","232,849.25","26.2043","6.5511","0","0.0000"
"08233 Partial hip replacement, w severe CC","1","22","22.00","58,966.00","58,966.00","4.6747","4.6747","0","0.0000"
"08234 Partial hip replacement, w catas CC","3","50","16.67","327,812.00","109,270.67","22.6065","7.5355","0","0.0000"
"08294 Wound debride w skin graft except hand for MS&CT, w catas CC","1","95","95.00","351,289.00","351,289.00","11.1477","11.1477","0","0.0000"
"08300 Multiple (2-4) wound debridement for MS&CT, no CC","1","7","7.00","19,047.00","19,047.00","3.6586","3.6586","1","3.6586"
