"โรงพยาบาล","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"10663  :  โรงพยาบาลระยอง","1,841","17,971","9.76","105,534,252.78","58,957.68","6,828.4400","3.7091","768","3.6253"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","94","760","8.09","2,466,630.50","26,240.75","145.6022","1.7976","0","0.0000"
"10828  :  โรงพยาบาลบ้านฉาง","70","666","9.51","953,242.50","15,130.83","99.2133","1.4173","0","0.0000"
"10829  :  โรงพยาบาลแกลง","214","2,343","10.95","10,668,774.00","49,854.08","657.9883","3.0891","20","3.3317"
"10830  :  โรงพยาบาลวังจันทร์","21","61","2.90","197,101.00","9,385.76","25.5182","1.2152","0","0.0000"
"10831  :  โรงพยาบาลบ้านค่าย","47","225","4.79","555,175.00","11,812.23","21.8180","1.4545","0","0.0000"
"10832  :  โรงพยาบาลปลวกแดง","67","817","12.19","4,356,545.00","65,023.06","157.4887","2.3506","0","0.0000"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","14","128","9.14","342,178.00","24,441.29","25.6383","1.9722","0","0.0000"
"23962  :  โรงพยาบาลนิคมพัฒนา","21","101","4.81","154,101.00","7,338.14","9.5625","0.8693","1","0.0000"
"10664  :  โรงพยาบาลพระปกเกล้า","1,570","12,849","8.18","112,491,266.75","71,650.49","0.0000","0.0000","789","0.0000"
"10834  :  โรงพยาบาลขลุง","77","293","3.81","546,019.00","7,091.16","40.1034","1.1458","0","0.0000"
"10835  :  โรงพยาบาลท่าใหม่","26","129","4.96","256,699.00","9,873.04","28.0020","1.0770","0","0.0000"
"10836  :  โรงพยาบาลเขาสุกิม","32","167","5.22","328,348.00","10,260.88","48.5054","1.5647","0","0.0000"
"10837  :  โรงพยาบาลสองพี่น้อง","25","67","2.68","158,762.00","6,350.48","26.3430","1.0537","2","1.7938"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","48","213","4.44","443,270.00","9,234.79","58.7191","1.2493","1","0.9824"
"10839  :  โรงพยาบาลมะขาม","48","230","4.79","497,161.00","10,357.52","43.1120","1.2318","0","0.0000"
"10840  :  โรงพยาบาลแหลมสิงห์","40","156","3.90","300,142.00","7,503.55","69.7163","1.7429","0","0.0000"
"10841  :  โรงพยาบาลสอยดาว","102","516","5.06","1,248,436.00","12,239.57","99.5816","1.0824","7","1.0501"
"10842  :  โรงพยาบาลแก่งหางแมว","47","245","5.21","393,731.00","8,377.26","81.7316","1.8575","7","1.8125"
"10843  :  โรงพยาบาลนายายอาม","59","280","4.75","622,896.00","10,557.56","80.9870","1.3963","0","0.0000"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","37","171","4.62","369,972.00","9,999.24","45.2736","1.2236","2","1.0142"
"10696  :  โรงพยาบาลตราด","821","8,151","9.93","40,412,033.40","49,222.94","3,508.7300","4.2737","275","3.9628"
"10845  :  โรงพยาบาลคลองใหญ่","16","115","7.19","157,283.00","9,830.19","33.3820","2.0864","0","0.0000"
"10846  :  โรงพยาบาลเขาสมิง","22","77","3.50","164,398.00","7,472.64","32.8566","1.4935","0","0.0000"
"10847  :  โรงพยาบาลบ่อไร่","32","186","5.81","376,653.00","11,770.41","72.9145","2.2786","0","0.0000"
"10848  :  โรงพยาบาลแหลมงอบ","14","75","5.36","183,502.00","13,107.29","26.0483","1.8606","0","0.0000"
"10849  :  โรงพยาบาลเกาะกูด","2","4","2.00","16,356.00","8,178.00","2.2310","1.1155","0","0.0000"
"13816  :  โรงพยาบาลเกาะช้าง","10","44","4.40","136,068.00","13,606.80","18.7313","1.8731","1","1.3402"
"10697  :  โรงพยาบาลพุทธโสธร","1,682","14,292","8.50","74,595,034.53","52,384.15","6,731.3921","4.6042","0","0.0000"
"10833  :  โรงพยาบาลท่าตะเกียบ","15","40","2.67","81,900.25","5,460.02","10.7553","0.7682","0","0.0000"
"10850  :  โรงพยาบาลบางคล้า","19","185","9.74","294,769.00","15,514.16","22.6119","1.4132","0","0.0000"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","56","467","8.34","1,033,794.00","18,460.61","120.1575","2.6121","0","0.0000"
"10852  :  โรงพยาบาลบางปะกง","28","225","8.04","914,520.75","32,661.46","56.7556","2.0270","0","0.0000"
"10853  :  โรงพยาบาลบ้านโพธิ์","39","314","8.05","879,455.50","22,550.14","91.9957","2.3589","0","0.0000"
"10854  :  โรงพยาบาลพนมสารคาม","138","1,487","10.78","5,035,093.87","36,486.19","339.3073","2.5321","23","2.8642"
"10855  :  โรงพยาบาลสนามชัยเขต","51","329","6.45","1,095,720.00","21,484.71","102.6399","2.1838","3","3.2896"
"10856  :  โรงพยาบาลแปลงยาว","24","249","10.38","545,610.25","22,733.76","43.3006","1.8826","1","1.4649"
"13747  :  โรงพยาบาลราชสาส์น","8","64","8.00","239,334.00","29,916.75","17.2718","2.1590","1","2.8037"
"31327  :  โรงพยาบาลคลองเขื่อน","1","3","3.00","3,494.00","3,494.00","0.5449","0.5449","0","0.0000"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","1,105","12,242","11.08","69,355,210.39","65,927.01","5,216.6954","4.7598","0","0.0000"
"10857  :  โรงพยาบาลกบินทร์บุรี","498","3,116","6.26","14,104,380.22","28,322.05","657.9379","2.3752","0","0.0000"
"10858  :  โรงพยาบาลนาดี","43","238","5.53","571,164.00","13,282.88","54.5739","1.2994","0","0.0000"
"10859  :  โรงพยาบาลบ้านสร้าง","10","50","5.00","89,837.00","8,983.70","15.7399","1.5740","0","0.0000"
"10860  :  โรงพยาบาลประจันตคาม","8","25","3.13","48,410.00","6,051.25","7.9451","0.9931","0","0.0000"
"10861  :  โรงพยาบาลศรีมหาโพธิ","11","55","5.00","97,810.00","8,891.82","0.0000","0.0000","2","0.0000"
"10862  :  โรงพยาบาลศรีมโหสถ","24","120","5.00","306,542.25","12,772.59","8.1057","0.9006","0","0.0000"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10698  :  โรงพยาบาลนครนายก","839","11,040","13.16","61,110,319.00","72,837.09","3,496.7221","4.4945","49","4.2175"
"10863  :  โรงพยาบาลปากพลี","10","50","5.00","96,339.00","9,633.90","11.5852","1.4482","0","0.0000"
"10864  :  โรงพยาบาลบ้านนา","53","290","5.47","668,680.00","12,616.60","81.9797","1.6074","4","1.7958"
"10865  :  โรงพยาบาลองครักษ์","26","245","9.42","528,887.00","20,341.81","19.9601","1.0505","2","1.2504"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","1,175","12,045","10.25","73,976,634.00","62,958.84","5,025.7063","5.0157","588","4.9563"
"10866  :  โรงพยาบาลคลองหาด","35","239","6.83","359,731.75","10,278.05","49.4726","1.6491","4","1.1754"
"10867  :  โรงพยาบาลตาพระยา","30","124","4.13","393,551.25","13,118.38","50.6888","1.8103","3","1.2398"
"10868  :  โรงพยาบาลวังน้ำเย็น","73","430","5.89","494,261.00","9,505.02","105.6290","1.4877","0","0.0000"
"10869  :  โรงพยาบาลวัฒนานคร","81","606","7.48","1,317,584.90","16,266.48","99.0539","1.5477","15","1.8152"
"10870  :  โรงพยาบาลอรัญประเทศ","236","1,425","6.04","7,308,496.63","30,968.21","421.7982","2.6696","19","4.2599"
"13817  :  โรงพยาบาลเขาฉกรรจ์","45","345","7.67","617,274.00","13,717.20","47.6115","1.2868","0","0.0000"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","6,655","57,915","8.70","490,251,546.66","73,666.65","0.0000","0.0000","4,991","0.0000"
"10871  :  โรงพยาบาลครบุรี","113","1,153","10.20","2,089,462.50","18,490.82","204.5514","1.8940","18","1.7583"
"10872  :  โรงพยาบาลเสิงสาง","37","175","4.73","443,692.75","11,991.70","73.9072","1.9975","6","1.9979"
"10873  :  โรงพยาบาลคง","32","285","8.91","593,724.00","18,553.88","19.9071","0.9954","0","0.0000"
"10874  :  โรงพยาบาลบ้านเหลื่อม","28","140","5.00","306,021.95","10,929.36","37.6540","1.8827","0","0.0000"
"10875  :  โรงพยาบาลจักราช","52","436","8.38","787,628.00","15,146.69","79.6950","1.6264","7","1.5057"
"10876  :  โรงพยาบาลโชคชัย","76","510","6.71","1,664,003.50","21,894.78","125.3598","1.7656","14","2.0951"
"10877  :  โรงพยาบาลด่านขุนทด","137","611","4.46","1,611,270.00","11,761.09","204.1616","1.7302","24","1.9364"
"10878  :  โรงพยาบาลโนนไทย","40","152","3.80","434,490.20","10,862.26","85.9844","2.1496","13","2.0699"
"10879  :  โรงพยาบาลโนนสูง","83","497","5.99","1,116,511.00","13,451.94","131.2265","1.7042","9","1.6828"
"10880  :  โรงพยาบาลขามสะแกแสง","30","172","5.73","329,706.00","10,990.20","40.0185","1.5392","1","0.6747"
"10881  :  โรงพยาบาลบัวใหญ่","87","646","7.43","2,802,011.37","32,581.53","261.7004","3.0788","8","3.1854"
"10882  :  โรงพยาบาลประทาย","50","199","3.98","480,106.00","9,602.12","88.5546","1.7711","2","3.9239"
"10883  :  โรงพยาบาลปักธงชัย","62","266","4.29","636,388.00","10,264.32","62.6337","1.6060","0","0.0000"
"10884  :  โรงพยาบาลพิมาย","173","1,706","9.86","8,694,656.98","50,258.13","664.6235","4.0526","16","3.8864"
"10885  :  โรงพยาบาลห้วยแถลง","24","185","7.71","441,689.00","18,403.71","37.7741","2.0986","0","0.0000"
"10886  :  โรงพยาบาลชุมพวง","26","87","3.35","243,578.75","9,368.41","26.6276","1.0651","2","1.8812"
"10887  :  โรงพยาบาลสูงเนิน","107","1,156","10.80","2,393,534.00","22,369.48","229.9262","2.4992","0","0.0000"
"10888  :  โรงพยาบาลขามทะเลสอ","15","79","5.27","187,882.25","12,525.48","24.3429","1.6229","0","0.0000"
"10889  :  โรงพยาบาลสีคิ้ว","138","845","6.12","2,061,157.00","14,935.92","135.8928","1.8364","0","0.0000"
"10890  :  โรงพยาบาลปากช่องนานา","393","3,697","9.41","16,260,770.00","41,376.01","376.8294","3.0637","31","1.3452"
"10891  :  โรงพยาบาลหนองบุญมาก","53","283","5.34","684,354.00","12,912.34","95.4098","1.8348","16","1.8459"
"10892  :  โรงพยาบาลแก้งสนามนาง","8","23","2.88","68,493.00","8,561.63","0.0000","0.0000","0","0.0000"
"10893  :  โรงพยาบาลโนนแดง","38","172","4.53","401,627.00","10,569.13","71.1156","1.8715","0","0.0000"
"10894  :  โรงพยาบาลวังน้ำเขียว","41","262","6.39","523,992.00","12,780.29","56.6158","1.4899","0","0.0000"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","10","44","4.40","93,903.00","9,390.30","23.0980","2.3098","0","0.0000"
"11608  :  โรงพยาบาลลำทะเมนชัย","6","19","3.17","55,763.00","9,293.83","9.5495","1.5916","1","3.7446"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","44","206","4.68","437,193.00","9,936.20","64.9310","1.6649","7","1.7936"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","144","1,657","11.51","9,366,098.25","65,042.35","507.5195","4.3010","44","4.6657"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","22","111","5.05","291,199.00","13,236.32","27.9839","1.6461","1","1.3402"
"27839  :  โรงพยาบาลบัวลาย","2","7","3.50","21,760.00","10,880.00","3.7752","1.8876","1","3.2684"
"27840  :  โรงพยาบาลสีดา","10","48","4.80","108,886.00","10,888.60","23.3292","2.3329","0","0.0000"
"27841  :  โรงพยาบาลเทพารักษ์","7","31","4.43","61,864.00","8,837.71","4.8568","0.6938","0","0.0000"
"10667  :  โรงพยาบาลบุรีรัมย์","1,566","6,016","3.84","60,962,503.00","38,928.80","0.0000","0.0000","1,144","0.0000"
"10895  :  โรงพยาบาลคูเมือง","34","121","3.56","0.00","0.00","63.5752","1.8699","0","0.0000"
"10896  :  โรงพยาบาลกระสัง","24","96","4.00","264,189.00","11,007.88","32.2623","1.5363","8","1.8909"
"10897  :  โรงพยาบาลนางรอง","283","3,098","10.95","14,062,968.00","49,692.47","995.1222","3.6856","70","4.0004"
"10898  :  โรงพยาบาลหนองกี่","29","93","3.21","259,888.00","8,961.66","40.8413","1.5708","0","0.0000"
"10899  :  โรงพยาบาลละหานทราย","18","56","3.11","165,834.00","9,213.00","31.5968","1.8586","1","3.1706"
"10900  :  โรงพยาบาลประโคนชัย","28","159","5.68","379,472.00","13,552.57","33.9789","1.7884","5","2.4095"
"10901  :  โรงพยาบาลบ้านกรวด","8","20","2.50","55,126.08","6,890.76","3.9321","0.7864","1","0.0000"
"10902  :  โรงพยาบาลพุทไธสง","17","116","6.82","246,931.00","14,525.35","24.9794","1.6653","2","1.3402"
"10904  :  โรงพยาบาลลำปลายมาศ","66","346","5.24","51,020.07","7,288.58","120.0922","1.8196","0","0.0000"
"10905  :  โรงพยาบาลสตึก","25","67","2.68","236,686.25","9,467.45","30.2464","1.2099","0","0.0000"
"10906  :  โรงพยาบาลปะคำ","10","24","2.40","70,840.00","7,084.00","9.2184","1.1523","0","0.0000"
"10907  :  โรงพยาบาลนาโพธิ์","13","110","8.46","275,206.00","21,169.69","6.7448","1.6862","0","0.0000"
"10908  :  โรงพยาบาลหนองหงส์","15","35","2.33","71,709.00","4,780.60","22.4761","1.4984","3","1.0801"
"10909  :  โรงพยาบาลพลับพลาชัย","4","29","7.25","56,957.00","14,239.25","8.3394","2.0849","0","0.0000"
"10910  :  โรงพยาบาลห้วยราช","6","57","9.50","137,371.00","22,895.17","8.1140","1.6228","0","0.0000"
"10911  :  โรงพยาบาลโนนสุวรรณ","8","33","4.13","91,055.00","11,381.88","10.5109","1.3139","0","0.0000"
"10912  :  โรงพยาบาลชำนิ","8","22","2.75","49,832.00","6,229.00","9.6899","1.2112","0","0.0000"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","4","11","2.75","35,062.00","8,765.50","5.4555","1.3639","0","0.0000"
"10914  :  โรงพยาบาลโนนดินแดง","14","64","4.57","218,454.00","15,603.86","21.6011","1.5429","0","0.0000"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","7","20","2.86","70,220.00","10,031.43","6.2250","0.8893","0","0.0000"
"23578  :  โรงพยาบาลแคนดง","3","5","1.67","15,630.00","5,210.00","2.7879","0.9293","0","0.0000"
"28020  :  โรงพยาบาลบ้านด่าน","8","29","3.63","78,040.00","9,755.00","14.7699","1.8462","0","0.0000"
"10668  :  โรงพยาบาลสุรินทร์","1,904","13,883","7.29","72,033,831.40","63,187.57","7,509.2619","4.0372","0","0.0000"
"10915  :  โรงพยาบาลชุมพลบุรี","25","94","3.76","199,704.00","7,988.16","24.0431","0.9617","0","0.0000"
"10916  :  โรงพยาบาลท่าตูม","57","246","4.32","870,365.45","15,269.57","117.4410","2.0604","7","3.0521"
"10917  :  โรงพยาบาลจอมพระ","7","28","4.00","74,946.75","10,706.68","8.9521","1.4920","3","1.1937"
"10918  :  โรงพยาบาลปราสาท","161","1,083","6.73","6,107,026.75","37,931.84","523.6014","3.4447","0","0.0000"
"10919  :  โรงพยาบาลกาบเชิง","36","186","5.17","328,858.00","9,134.94","50.2552","1.3960","8","1.5628"
"10920  :  โรงพยาบาลรัตนบุรี","44","205","4.66","507,079.00","11,524.52","80.5640","1.8736","0","0.0000"
"10921  :  โรงพยาบาลสนม","19","66","3.47","204,180.00","10,746.32","15.2859","0.8045","0","0.0000"
"10922  :  โรงพยาบาลศีขรภูมิ","41","361","8.80","1,323,836.75","32,288.70","83.7009","2.0415","8","3.3185"
"10923  :  โรงพยาบาลสังขะ","27","123","4.56","303,332.00","11,234.52","45.8069","1.7618","0","0.0000"
"10924  :  โรงพยาบาลลำดวน","17","102","6.00","358,894.00","21,111.41","30.8532","2.3733","2","2.4668"
"10925  :  โรงพยาบาลสำโรงทาบ","9","24","2.67","64,885.00","7,209.44","14.1573","1.5730","0","0.0000"
"10926  :  โรงพยาบาลบัวเชด","4","7","1.75","18,669.25","4,667.31","4.5239","1.1310","2","1.0344"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","4","114","28.50","168,185.00","42,046.25","6.3159","1.5790","0","0.0000"
"27842  :  โรงพยาบาลเขวาสินรินทร์","3","24","8.00","41,305.00","13,768.33","4.9683","1.6561","1","0.9947"
"27843  :  โรงพยาบาลศรีณรงค์","6","14","2.33","26,419.00","4,403.17","3.5609","0.5935","0","0.0000"
"27844  :  โรงพยาบาลโนนนารายณ์","3","9","3.00","21,621.00","7,207.00","3.5707","1.1902","1","1.3902"
"10700  :  โรงพยาบาลศรีสะเกษ","2,127","18,725","8.80","117,154,526.29","55,105.61","2,129.0215","4.3988","1,471","4.4226"
"10927  :  โรงพยาบาลยางชุมน้อย","11","50","4.55","93,246.00","8,476.91","17.4322","1.7432","2","1.1731"
"10928  :  โรงพยาบาลกันทรารมย์","37","254","6.86","698,280.00","18,872.43","100.9515","2.7284","8","4.8267"
"10929  :  โรงพยาบาลกันทรลักษ์","90","704","7.82","2,077,574.25","23,084.16","190.3934","2.2939","4","2.4244"
"10930  :  โรงพยาบาลขุขันธ์","41","310","7.56","590,446.79","14,761.17","79.8587","2.5761","0","0.0000"
"10931  :  โรงพยาบาลไพรบึง","5","13","2.60","19,613.00","4,903.25","2.7511","0.6878","0","0.0000"
"10932  :  โรงพยาบาลปรางค์กู่","21","163","7.76","337,998.00","16,899.90","35.2463","2.2029","7","2.5887"
"10933  :  โรงพยาบาลขุนหาญ","28","113","4.04","328,309.00","11,725.32","56.6420","2.0979","0","0.0000"
"10934  :  โรงพยาบาลราษีไศล","59","420","7.12","974,302.00","19,486.04","121.2649","2.5264","12","4.4912"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","96","648","6.75","3,516,252.83","36,627.63","318.1656","3.3142","13","3.4629"
"10936  :  โรงพยาบาลบึงบูรพ์","9","37","4.11","74,946.00","8,327.33","13.4869","1.4985","2","1.8894"
"10937  :  โรงพยาบาลห้วยทับทัน","21","93","4.43","236,457.00","11,259.86","29.3368","1.4668","0","0.0000"
"10938  :  โรงพยาบาลโนนคูณ","5","28","5.60","107,255.00","21,451.00","6.3959","3.1980","0","0.0000"
"10939  :  โรงพยาบาลศรีรัตนะ","9","32","3.56","85,785.00","9,531.67","16.7691","2.0961","0","0.0000"
"10940  :  โรงพยาบาลวังหิน","18","61","3.39","130,539.00","7,252.17","19.8256","1.2391","3","1.6279"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","12","70","5.83","153,446.00","13,949.64","20.2501","2.0250","0","0.0000"
"10942  :  โรงพยาบาลภูสิงห์","3","13","4.33","42,936.00","14,312.00","8.0685","2.6895","1","2.3733"
"10943  :  โรงพยาบาลเมืองจันทร์","10","26","2.60","84,808.00","8,480.80","15.6632","1.7404","0","0.0000"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","9","34","3.78","74,467.00","8,274.11","11.6590","1.2954","0","0.0000"
"28014  :  โรงพยาบาลพยุห์","6","25","4.17","86,724.00","17,344.80","7.9459","1.5892","0","0.0000"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","15","62","4.13","102,169.00","7,297.79","15.1901","1.5190","0","0.0000"
"28016  :  โรงพยาบาลศิลาลาด","20","60","3.00","146,692.00","7,334.60","37.2401","1.8620","0","0.0000"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","3,137","33,145","10.57","275,597,594.00","87,853.87","0.0000","0.0000","2,324","0.0000"
"10944  :  โรงพยาบาลศรีเมืองใหม่","2","7","3.50","10,861.00","5,430.50","0.0000","0.0000","0","0.0000"
"10945  :  โรงพยาบาลโขงเจียม","1","5","5.00","11,140.00","11,140.00","3.3863","3.3863","0","0.0000"
"10946  :  โรงพยาบาลเขื่องใน","18","83","4.61","1,094,670.00","78,190.71","0.0000","0.0000","6","0.0000"
"10947  :  โรงพยาบาลเขมราฐ","8","31","3.88","69,864.00","8,733.00","4.3866","1.0967","0","0.0000"
"10948  :  โรงพยาบาลนาจะหลวย","7","20","2.86","35,462.00","5,066.00","10.3629","5.1815","0","0.0000"
"10949  :  โรงพยาบาลน้ำยืน","6","20","3.33","29,740.00","4,956.67","5.7269","1.4317","1","0.0000"
"10950  :  โรงพยาบาลบุณฑริก","16","80","5.00","154,958.00","9,684.88","14.6131","1.3285","0","0.0000"
"10951  :  โรงพยาบาลตระการพืชผล","20","118","5.90","389,499.00","19,474.95","0.0000","0.0000","1","0.0000"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","2","3","1.50","6,104.00","3,052.00","1.4649","1.4649","0","0.0000"
"10953  :  โรงพยาบาลม่วงสามสิบ","36","197","5.47","415,627.94","13,854.26","0.0000","0.0000","1","0.0000"
"10954  :  โรงพยาบาลวารินชำราบ","106","830","7.83","41,000,975.20","386,801.65","258.9919","3.0115","21","3.7836"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","14","36","2.57","78,220.00","5,587.14","4.9174","0.8196","0","0.0000"
"10957  :  โรงพยาบาลตาลสุม","6","22","3.67","34,510.00","5,751.67","4.3704","1.0926","0","0.0000"
"10958  :  โรงพยาบาลโพธิ์ไทร","6","17","2.83","26,682.00","4,447.00","0.0000","0.0000","0","0.0000"
"10959  :  โรงพยาบาลสำโรง","8","13","1.63","22,169.00","2,771.13","8.4995","1.2142","0","0.0000"
"10960  :  โรงพยาบาลดอนมดแดง","2","11","5.50","74,066.00","37,033.00","9.4873","4.7437","0","0.0000"
"10961  :  โรงพยาบาลสิรินธร","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","4","21","5.25","77,721.00","19,430.25","2.0000","1.0000","0","0.0000"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","90","615","6.83","2,329,056.00","25,878.40","0.8787","0.8787","0","0.0000"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","93","640","6.88","2,764,703.00","29,727.99","230.5910","2.8121","27","3.2406"
"24032  :  โรงพยาบาลนาตาล","4","5","1.25","11,065.00","2,766.25","0.0000","0.0000","0","0.0000"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","1","2","2.00","6,180.00","6,180.00","0.9165","0.9165","0","0.0000"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","1","10","10.00","12,674.00","12,674.00","0.6181","0.6181","0","0.0000"
"10701  :  โรงพยาบาลยโสธร","726","4,914","6.77","32,205,025.00","44,359.54","2,739.4450","3.8693","398","3.8331"
"10963  :  โรงพยาบาลทรายมูล","4","4","1.00","13,114.00","3,278.50","2.7869","0.6967","0","0.0000"
"10964  :  โรงพยาบาลกุดชุม","13","45","3.46","172,633.42","13,279.49","12.2495","1.2250","0","0.0000"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","5","15","3.00","26,310.00","5,262.00","3.8955","0.9739","0","0.0000"
"10966  :  โรงพยาบาลป่าติ้ว","4","13","3.25","29,715.06","7,428.77","5.1800","1.2950","0","0.0000"
"10967  :  โรงพยาบาลมหาชนะชัย","7","21","3.00","38,194.00","5,456.29","8.2496","1.3749","0","0.0000"
"10968  :  โรงพยาบาลค้อวัง","2","2","1.00","5,363.75","2,681.88","2.5065","1.2533","0","0.0000"
"10969  :  โรงพยาบาลไทยเจริญ","1","19","19.00","34,943.50","34,943.50","0.9877","0.9877","0","0.0000"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","21","82","3.90","249,358.00","11,874.19","24.0195","1.2010","1","1.3402"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"04007  :  โรงพยาบาลซับใหญ่","5","11","2.20","28,106.00","5,621.20","4.9991","1.2498","0","0.0000"
"10702  :  โรงพยาบาลชัยภูมิ","1,830","13,106","7.16","101,419,536.53","55,420.51","7,601.0324","4.4192","1,160","4.5141"
"10970  :  โรงพยาบาลบ้านเขว้า","11","61","5.55","115,464.00","10,496.73","14.2669","1.7834","1","0.0000"
"10971  :  โรงพยาบาลคอนสวรรค์","7","26","3.71","63,506.00","9,072.29","11.1753","1.5965","0","0.0000"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","43","401","9.33","386,375.50","8,985.48","60.1655","1.4325","0","0.0000"
"10973  :  โรงพยาบาลหนองบัวแดง","29","119","4.10","370,371.00","12,771.41","29.9006","1.2459","6","1.6629"
"10974  :  โรงพยาบาลจัตุรัส","124","758","6.11","1,867,631.75","15,061.55","125.4507","1.4587","8","1.5086"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","37","133","3.59","372,535.50","10,068.53","28.3914","1.0515","2","0.7618"
"10976  :  โรงพยาบาลหนองบัวระเหว","15","63","4.20","227,512.75","15,167.52","10.7062","0.7647","3","0.7790"
"10977  :  โรงพยาบาลเทพสถิต","25","132","5.28","358,003.00","14,320.12","24.3043","1.3502","1","0.5449"
