"ชื่อกลุ่ม","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"05534 Acute MI, not transferred, w catas CC","11","42","3.82","269,363.25","24,487.57","30.7546","2.7959","6","2.8085"
"05542 Infective endocarditis, w mild to mod CC","2","17","8.50","54,678.61","27,339.31","4.8402","2.4201","0","0.0000"
"05543 Infective endocarditis, w severe CC","11","187","17.00","515,727.19","46,884.29","37.7227","3.4293","1","3.4500"
"05544 Infective endocarditis, w catas CC","37","536","14.49","3,007,384.33","81,280.66","229.4415","6.2011","10","6.1712"
"05550 Heart failure and shock, no CC","120","424","3.53","1,550,793.50","13,142.32","70.5592","0.5880","18","0.5697"
"05551 Heart failure and shock, w mild CC","16","59","3.69","195,831.50","13,055.43","12.1945","0.7622","0","0.0000"
"05552 Heart failure and shock, w mod CC","167","642","3.84","2,904,152.53","17,600.92","148.5566","0.8896","32","0.8750"
"05553 Heart failure and shock, w severe CC","608","3,101","5.10","12,017,219.32","20,899.51","921.2896","1.5153","135","1.5052"
"05554 Heart failure and shock, w catas CC","1,144","11,586","10.13","55,769,270.47","50,745.47","3,696.9683","3.2316","335","3.2178"
"05560 Venous thrombosis, no CC","3","23","7.67","46,009.25","15,336.42","3.4557","1.1519","0","0.0000"
"05561 Venous thrombosis, w mild CC","1","7","7.00","46,133.75","46,133.75","1.5500","1.5500","0","0.0000"
"05562 Venous thrombosis, w mod CC","6","28","4.67","92,830.50","15,471.75","10.9512","1.8252","2","1.8530"
"05563 Venous thrombosis, w severe CC","17","157","9.24","401,459.00","26,763.93","42.1984","2.4823","4","2.4860"
"05564 Venous thrombosis, w catas CC","17","171","10.06","611,857.00","35,991.59","63.9728","3.7631","3","3.8003"
"05579 Skin ulcers for circulatory disorders, w or wo CC","1","9","9.00","49,281.00","49,281.00","1.3721","1.3721","0","0.0000"
"05580 Peripheral vascular disorders, not transferred, no CC","23","54","2.35","266,869.00","12,130.41","18.3113","0.7961","6","0.7878"
"05581 Peripheral vascular disorders, not transferred, w mild CC","19","86","4.53","408,248.00","22,680.44","20.6058","1.0845","3","1.0694"
"05582 Peripheral vascular disorders, not transferred, w mod CC","22","83","3.77","240,978.50","12,683.08","42.2767","1.9217","4","1.8824"
"05583 Peripheral vascular disorders, not transferred, w severe CC","98","477","4.87","1,952,971.45","21,699.68","238.0725","2.4293","22","2.4146"
"05584 Peripheral vascular disorders, not transferred, w catas CC","109","1,470","13.49","6,583,514.69","63,917.62","467.5328","4.2893","43","4.2361"
"05590 Coronary atherosclerosis, no CC","4","7","1.75","24,476.75","6,119.19","1.7696","0.4424","0","0.0000"
"05591 Coronary atherosclerosis, w mild CC","3","4","1.33","27,906.00","9,302.00","1.8684","0.6228","1","0.6228"
"05592 Coronary atherosclerosis, w mod CC","13","28","2.15","115,819.50","8,909.19","10.2940","0.7918","2","0.7910"
"05593 Coronary atherosclerosis, w severe CC","55","173","3.15","906,962.25","16,795.60","53.5616","0.9738","15","0.9749"
"05594 Coronary atherosclerosis, w catas CC","86","770","8.95","4,030,668.34","48,562.27","225.0956","2.6174","23","2.6162"
"05600 Hypertension, no CC","6","43","7.17","122,669.00","20,444.83","1.6487","0.2748","1","0.2700"
"05602 Hypertension, w mod CC","3","6","2.00","23,136.75","7,712.25","1.2630","0.4210","0","0.0000"
"05603 Hypertension, w severe CC","16","121","7.56","472,457.32","29,528.58","9.6675","0.6042","1","0.6821"
"05604 Hypertension, w catas CC","30","377","12.57","1,388,060.09","46,268.67","61.7441","2.0581","12","2.0368"
"05610 Congenital heart disease, no CC","3","7","2.33","56,935.00","18,978.33","1.9314","0.6438","1","0.6438"
"05611 Congenital heart disease, w mild CC","2","6","3.00","38,111.00","19,055.50","1.8555","0.9278","0","0.0000"
"05613 Congenital heart disease, w severe CC","8","165","20.63","680,043.50","97,149.07","21.9635","2.7454","4","2.6140"
"05614 Congenital heart disease, w catas CC","13","369","28.38","1,805,325.85","180,532.59","56.3879","4.3375","3","4.0951"
"05620 Valvular disorders, no CC","1","1","1.00","2,865.00","2,865.00","0.5463","0.5463","0","0.0000"
"05621 Valvular disorders, w mild CC","1","3","3.00","7,791.00","7,791.00","0.6138","0.6138","0","0.0000"
"05622 Valvular disorders, w mod CC","4","13","3.25","30,302.00","7,575.50","2.6144","0.6536","0","0.0000"
"05623 Valvular disorders, w severe CC","26","129","4.96","624,660.75","26,027.53","27.1620","1.0447","8","1.0351"
"05624 Valvular disorders, w catas CC","62","513","8.27","2,707,705.68","44,388.62","192.2489","3.1008","21","3.0499"
"05630 Major arrhythmia and cardiac arrest, no CC","81","162","2.00","751,264.87","9,756.69","56.1944","0.6938","21","0.6898"
"05631 Major arrhythmia and cardiac arrest, w mild CC","20","49","2.45","250,980.75","13,209.51","20.3470","1.0173","4","1.0136"
"05632 Major arrhythmia and cardiac arrest, w mod CC","55","137","2.49","709,595.75","13,388.60","78.1660","1.4212","17","1.4290"
"05633 Major arrhythmia and cardiac arrest, w severe CC","270","704","2.61","4,913,314.49","19,117.96","487.0783","1.8040","95","1.7908"
"05634 Major arrhythmia and cardiac arrest, w catas CC","265","1,308","4.94","9,261,320.06","38,269.92","838.4001","3.1638","110","3.1657"
"05640 Non-major arrhythmia and conduction dis, no CC","18","46","2.56","218,876.00","12,875.06","7.3314","0.4073","2","0.4013"
"05641 Non-major arrhythmia and conduction dis, w mild CC","11","27","2.45","112,656.50","10,241.50","5.5317","0.5029","1","0.4998"
"05642 Non-major arrhythmia and conduction dis, w mod CC","16","48","3.00","253,611.00","18,115.07","9.0093","0.5631","2","0.5578"
"05643 Non-major arrhythmia and conduction dis, w severe CC","84","279","3.32","1,297,361.25","16,422.29","68.6241","0.8170","19","0.8151"
"05644 Non-major arrhythmia and conduction dis, w catas CC","98","628","6.41","3,509,234.49","36,554.53","201.4026","2.0551","32","2.0500"
"05650 Unstable angina, no CC","6","8","1.33","29,391.50","5,878.30","3.7308","0.6218","2","0.6218"
"05651 Unstable angina, w mild CC","5","13","2.60","83,193.00","16,638.60","3.7865","0.7573","0","0.0000"
"05652 Unstable angina, w mod CC","12","19","1.58","83,028.00","6,919.00","11.9960","0.9997","3","0.9752"
"05653 Unstable angina, w severe CC","29","238","8.21","922,074.25","31,795.66","41.3074","1.4244","6","1.3236"
"05654 Unstable angina, w catas CC","26","140","5.38","720,135.23","31,310.23","79.0091","3.0388","9","2.9997"
"05661 Syncope and collapse, w mild CC","2","2","1.00","7,486.00","3,743.00","0.7076","0.3538","0","0.0000"
"05663 Syncope and collapse, w severe CC","2","3","1.50","33,068.00","16,534.00","1.0712","0.5356","0","0.0000"
"05664 Syncope and collapse, w catas CC","2","4","2.00","9,410.25","4,705.13","2.1419","1.0709","0","0.0000"
"05670 Chest pain, no CC","3","3","1.00","18,845.00","6,281.67","1.0404","0.3468","0","0.0000"
"05673 Chest pain, w severe CC","2","12","6.00","26,341.00","13,170.50","1.2358","0.6179","0","0.0000"
"05674 Chest pain, w catas CC","2","11","5.50","93,260.50","46,630.25","1.3928","0.6964","0","0.0000"
"05680 Other circulatory system diagnoses, no CC","10","21","2.10","112,758.50","11,275.85","5.6092","0.5609","2","0.5576"
"05681 Other circulatory system diagnoses, w mild CC","5","10","2.00","76,923.00","38,461.50","3.5034","0.7007","0","0.0000"
"05682 Other circulatory system diagnoses, w mod CC","23","68","2.96","353,025.70","15,348.94","21.0313","0.9144","3","0.8991"
"05683 Other circulatory system diagnoses, w severe CC","85","459","5.40","1,890,924.15","25,903.07","123.0253","1.4474","21","1.4351"
"05684 Other circulatory system diagnoses, w catas CC","166","1,638","9.87","8,671,378.13","56,307.65","693.6090","4.1784","65","4.1554"
"05701 Peripheral vascular disorders, transferred, w mild CC","1","7","7.00","10,167.00","10,167.00","1.0724","1.0724","0","0.0000"
"06010 Stomach, esophagus & duodenal proc for malig, no CC","8","121","15.13","532,168.00","66,521.00","34.5041","4.3130","4","4.3142"
"06011 Stomach, esophagus & duodenal proc for malig, w mild CC","3","86","28.67","379,111.25","126,370.42","15.8548","5.2849","2","5.2736"
"06012 Stomach, esophagus & duodenal proc for malig, w mod CC","1","26","26.00","23,292.00","23,292.00","7.4225","7.4225","1","7.4225"
"06013 Stomach, esophagus & duodenal proc for malig, w severe CC","14","309","22.07","1,140,350.51","87,719.27","120.3928","8.5995","3","8.5942"
"06014 Stomach, esophagus & duodenal proc for malig, w catas CC","56","1,291","23.05","7,379,991.16","136,666.50","608.6985","10.8696","19","10.8509"
"06020 Stomach, esophagus & duodenal procedure, no CC","11","39","3.55","398,309.55","36,209.96","25.6249","2.3295","4","2.3215"
"06021 Stomach, esophagus & duodenal procedure, w mild CC","2","12","6.00","174,626.00","87,313.00","5.3466","2.6733","1","2.6733"
"06022 Stomach, esophagus & duodenal procedure, w mod CC","9","33","3.67","473,651.00","52,627.89","30.3526","3.3725","7","3.3617"
"06023 Stomach, esophagus & duodenal procedure, w severe CC","35","319","9.11","2,717,618.45","77,646.24","146.9642","4.1990","17","4.2079"
"06024 Stomach, esophagus & duodenal procedure, w catas CC","244","2,935","12.03","28,307,279.82","119,440.00","1,589.0682","6.5126","115","6.5094"
"06030 Major small & large bowel procedure, no CC","10","49","4.90","535,309.10","53,530.91","35.2310","3.5231","1","3.5408"
"06031 Major small & large bowel procedure, w mild CC","1","10","10.00","115,619.00","115,619.00","3.7271","3.7271","0","0.0000"
"06032 Major small & large bowel procedure, w mod CC","14","199","14.21","1,337,378.20","95,527.01","67.8945","4.8496","8","4.8555"
"06033 Major small & large bowel procedure, w severe CC","50","649","12.98","4,154,084.09","83,081.68","254.4798","5.0896","21","5.0412"
"06034 Major small & large bowel procedure, w catas CC","465","7,069","15.20","61,508,803.11","138,222.03","4,579.1938","9.8477","208","9.8456"
"06040 Rectal resection, no CC","4","29","7.25","398,377.00","99,594.25","19.5994","4.8999","2","4.8999"
"06042 Rectal resection, w mild to mod CC","3","61","20.33","380,954.00","126,984.67","18.3586","6.1195","1","6.1154"
"06043 Rectal resection, w severe CC","5","64","12.80","470,328.75","94,065.75","36.7470","7.3494","0","0.0000"
"06044 Rectal resection, w catas CC","40","587","14.68","6,072,101.00","151,802.53","355.2524","8.8813","8","8.9257"
"06050 Peritoneal adhesiolysis, no CC","1","2","2.00","12,388.00","12,388.00","2.0961","2.0961","1","2.0961"
"06052 Peritoneal adhesiolysis, w mild to mod CC","4","39","9.75","208,650.15","52,162.54","11.6321","2.9080","0","0.0000"
"06053 Peritoneal adhesiolysis, w severe CC","3","35","11.67","185,688.45","61,896.15","11.6052","3.8684","0","0.0000"
"06054 Peritoneal adhesiolysis, w catas CC","27","329","12.19","2,375,432.66","87,978.99","178.6777","6.6177","13","6.5990"
"06070 Appendectomy, no CC","2","3","1.50","17,899.00","8,949.50","2.2936","1.1468","2","1.1468"
"06072 Appendectomy, w mod CC","2","5","2.50","57,821.00","28,910.50","2.8035","1.4018","0","0.0000"
"06073 Appendectomy, w severe CC","3","25","8.33","162,903.00","54,301.00","7.1069","2.3690","1","2.3621"
"06074 Appendectomy, w catas CC","13","169","13.00","1,446,975.25","111,305.79","42.8099","3.2931","3","3.2526"
"06083 Minor small & large bowel procedure, w severe CC","2","14","7.00","71,213.00","35,606.50","7.0124","3.5062","1","3.5062"
"06084 Minor small & large bowel procedure, w catas CC","6","72","12.00","698,866.00","116,477.67","35.6754","5.9459","1","5.9459"
"06090 Anal & stomal procedure, no CC","1","2","2.00","8,972.00","8,972.00","0.9227","0.9227","1","0.9227"
"06093 Anal & stomal procedure, w severe CC","1","3","3.00","18,809.00","18,809.00","1.5317","1.5317","1","1.5317"
"06094 Anal & stomal procedure, w catas CC","7","97","13.86","494,306.48","82,384.41","31.3767","4.4824","2","4.4797"
"06104 Inguinal & femoral hernia procedure age > 14, w catas CC","7","60","8.57","452,305.00","64,615.00","16.3742","2.3392","1","2.3560"
"06112 Hernia proc, exc ing & femoral age > 14, w mild to mod CC","2","15","7.50","85,781.00","42,890.50","3.6772","1.8386","0","0.0000"
"06114 Hernia proc, exc ing & femoral age > 14, w catas CC","2","14","7.00","117,552.00","58,776.00","7.9318","3.9659","1","3.9659"
"06130 Other digestive system OR proc for malig, no CC","4","42","10.50","181,009.50","45,252.38","11.4613","2.8653","1","2.7565"
"06132 Other digestive system OR proc for malig, w mild to mod CC","2","57","28.50","152,659.00","76,329.50","7.1266","3.5633","1","3.5633"
"06133 Other digestive system OR proc for malig, w severe CC","7","190","27.14","919,065.75","131,295.11","37.9118","5.4160","2","5.3902"
"06134 Other digestive system OR proc for malig, w catas CC","22","668","30.36","2,789,457.50","126,793.52","180.0477","8.1840","6","8.1824"
"06140 Other digestive system OR procedure, no CC","6","72","12.00","434,592.00","72,432.00","10.6177","1.7696","3","1.7469"
"06141 Other digestive system OR procedure, w mild CC","1","6","6.00","29,669.00","29,669.00","2.2039","2.2039","0","0.0000"
"06142 Other digestive system OR procedure, w mod CC","2","7","3.50","82,945.00","41,472.50","6.2106","3.1053","1","3.0257"
"06143 Other digestive system OR procedure, w severe CC","9","92","10.22","603,374.75","75,421.84","37.6272","4.1808","6","4.1957"
"06144 Other digestive system OR procedure, w catas CC","85","1,264","14.87","8,365,311.83","103,275.45","545.8499","6.4218","38","6.4009"
"06160 Complex therapeutic gastro for maj dig dis, no CC","11","46","4.18","501,144.00","50,114.40","24.7006","2.2455","8","2.2344"
"06161 Complex therapeutic gastro for maj dig dis, w mild CC","4","10","2.50","116,019.75","29,004.94","10.7800","2.6950","4","2.6950"
"06162 Complex therapeutic gastro for maj dig dis, w mod CC","1","1","1.00","13,095.00","13,095.00","3.0406","3.0406","0","0.0000"
"06163 Complex therapeutic gastro for maj dig dis, w severe CC","27","163","6.04","1,279,335.37","49,205.21","115.8106","4.2893","11","4.2808"
"06164 Complex therapeutic gastro for maj dig dis, w catas CC","80","676","8.45","6,227,645.70","78,830.96","514.1100","6.4264","25","6.4274"
"06170 Compl thera gastrosc for non-major dig dis, not same day, no CC","1","4","4.00","70,302.22","70,302.22","1.7995","1.7995","0","0.0000"
"06172 Compl thera gastrosc for non-major dig dis, not same day, w mild to mod CC","3","4","1.33","76,072.00","25,357.33","6.2932","2.0977","0","0.0000"
"06173 Compl thera gastrosc for non-major dig dis, not same day, w severe CC","26","148","5.69","1,556,363.80","62,254.55","89.4925","3.4420","9","3.4615"
"06174 Compl thera gastrosc for non-major dig dis, not same day, w catas CC","49","369","7.53","4,357,842.85","90,788.39","289.9222","5.9168","22","5.9193"
"06190 Other gastroscopy for major dig dis, not same day, no CC","4","30","7.50","205,366.50","51,341.63","5.2237","1.3059","1","1.3009"
"06191 Other gastroscopy for major dig dis, not same day, w mild CC","12","67","5.58","364,670.39","30,389.20","16.2843","1.3570","4","1.3543"
"06192 Other gastroscopy for major dig dis, not same day, w mod CC","14","131","9.36","536,031.50","38,287.96","26.7783","1.9127","2","1.8849"
"06193 Other gastroscopy for major dig dis, not same day, w severe CC","79","721","9.13","4,076,896.67","52,267.91","187.5592","2.3742","33","2.3529"
"06194 Other gastroscopy for major dig dis, not same day, w catas CC","199","2,493","12.53","14,404,829.89","72,386.08","1,084.4993","5.4497","59","5.4467"
"06209 Other gastroscopy for major dig dis, same day, w or wo CC","6","6","1.00","191,928.00","31,988.00","4.5402","0.7567","3","0.7567"
"06210 Other gastroscopy for non-major dig dis, not same day, no CC","1","2","2.00","12,779.00","12,779.00","0.9326","0.9326","0","0.0000"
"06211 Other gastroscopy for non-major dig dis, not same day, w mild CC","1","5","5.00","9,255.00","9,255.00","1.3344","1.3344","0","0.0000"
"06212 Other gastroscopy for non-major dig dis, not same day, w mod CC","2","2","1.00","19,000.00","9,500.00","3.1104","1.5552","1","1.5552"
"06213 Other gastroscopy for non-major dig dis, not same day, w severe CC","8","36","4.50","284,127.00","40,589.57","17.0481","2.1310","2","2.1036"
"06214 Other gastroscopy for non-major dig dis, not same day, w catas CC","47","641","13.64","4,470,611.27","95,119.39","227.8936","4.8488","22","4.8444"
"06229 Other gastroscopy for non-major dig dis, same day, w or wo CC","1","1","1.00","28,957.00","28,957.00","0.3493","0.3493","1","0.3493"
"06234 Complex therapeutic colonoscopy, w sev to cat CC","1","20","20.00","79,017.25","79,017.25","5.9564","5.9564","0","0.0000"
"06240 Other colonoscopy, not same day, no CC","4","64","16.00","187,842.00","46,960.50","3.6166","0.9042","1","0.8906"
"06242 Other colonoscopy, not same day, w mod CC","1","11","11.00","25,928.00","25,928.00","1.6164","1.6164","0","0.0000"
"06243 Other colonoscopy, not same day, w severe CC","9","119","13.22","479,165.50","53,240.61","24.8053","2.7561","3","2.7553"
"06244 Other colonoscopy, not same day, w catas CC","24","313","13.04","1,996,045.67","83,168.57","122.9922","5.1247","10","5.1569"
"06269 Dilation of intestine, w or wo CC","1","1","1.00","66,846.00","66,846.00","2.3238","2.3238","0","0.0000"
"06279 Lap stomach, esophagus & duodenal proc, w or wo CC","2","75","37.50","374,909.00","187,454.50","21.8962","10.9481","2","10.9481"
"06284 Lap peritoneal adhesiolysis, w sev to cat CC","4","112","28.00","585,773.08","146,443.27","28.8421","7.2105","2","7.3018"
"06299 Laparoscopic appendectomy, w or wo CC","1","3","3.00","80,190.00","80,190.00","2.0125","2.0125","0","0.0000"
"06300 Stomach, esophagus & duodenal resect for malig, no CC","4","98","24.50","793,104.00","198,276.00","27.3668","6.8417","0","0.0000"
"06301 Stomach, esophagus & duodenal resect for malig, w mild CC","2","58","29.00","335,933.00","167,966.50","17.5777","8.7888","1","8.7684"
"06303 Stomach, esophagus & duodenal resect for malig, w mod to sev CC","3","59","19.67","406,806.00","135,602.00","30.7797","10.2599","1","10.2599"
"06304 Stomach, esophagus & duodenal resect for malig, w catas CC","23","514","22.35","4,639,725.45","201,727.19","336.8106","14.6439","7","14.6433"
"06310 Stomach, esophagus & duodenal resection, no CC","2","29","14.50","109,092.00","54,546.00","9.8657","4.9328","1","4.9286"
"06313 Stomach, esophagus & duodenal resection, w mod to sev CC","3","72","24.00","509,151.60","169,717.20","29.6793","9.8931","2","9.8931"
"06314 Stomach, esophagus & duodenal resection, w catas CC","33","659","19.97","6,597,678.94","206,177.47","407.4474","12.3469","16","12.3407"
"06320 Appendectomy for complicate Dx, no CC","2","29","14.50","158,760.00","79,380.00","2.9397","1.4699","0","0.0000"
"06323 Appendectomy for complicate Dx, w severe CC","6","18","3.00","144,897.50","24,149.58","14.1515","2.3586","2","2.3784"
"06324 Appendectomy for complicate Dx, w catas CC","31","273","8.81","2,277,383.39","73,463.98","145.2022","4.6839","17","4.7006"
"06330 Trach for digestive system diseases w mech vent 96+ hr, no CC","2","73","36.50","744,209.00","372,104.50","64.8384","32.4192","0","0.0000"
"06334 Trach for digestive system diseases w mech vent 96+ hr, w mild to cat CC","124","6,672","53.81","44,205,610.27","371,475.72","4,391.1533","35.4125","49","35.4160"
"06349 Trach for digestive system diseases, w or wo CC","16","773","48.31","6,766,637.25","422,914.83","496.0736","31.0046","5","31.0046"
"06500 Digestive malignancy, not transferred, no CC","208","1,074","5.16","2,413,988.26","11,718.39","190.8234","0.9174","20","0.9312"
"06501 Digestive malignancy, not transferred, w mild CC","93","756","8.13","1,663,710.98","18,905.81","111.6757","1.2008","3","1.1989"
"06502 Digestive malignancy, not transferred, w mod CC","46","324","7.04","872,891.46","20,299.80","62.1086","1.3502","4","1.4045"
"06503 Digestive malignancy, not transferred, w severe CC","250","1,842","7.37","4,990,593.39","21,511.18","363.0931","1.4524","30","1.4583"
"06504 Digestive malignancy, not transferred, w catas CC","273","1,882","6.89","5,826,541.54","22,583.49","613.4526","2.2471","51","2.2531"
"06510 G.I. hemorrhage, age > 64, no CC","18","35","1.94","157,495.20","8,749.73","10.6290","0.5905","4","0.5905"
"06511 G.I. hemorrhage, age > 64, w mild CC","19","56","2.95","291,320.25","16,184.46","13.4019","0.7054","3","0.6877"
"06512 G.I. hemorrhage, age > 64, w mod CC","34","100","2.94","555,699.50","17,365.61","32.2185","0.9476","9","0.9621"
"06513 G.I. hemorrhage, age > 64, w severe CC","195","683","3.50","3,857,793.51","20,197.87","325.5079","1.6693","50","1.6570"
"06514 G.I. hemorrhage, age > 64, w catas CC","337","2,018","5.99","12,367,893.06","38,290.69","1,222.0277","3.6262","120","3.6327"
"06520 G.I. hemorrhage, age < 65, no CC","18","51","2.83","290,174.50","18,135.91","10.6828","0.5935","6","0.5907"
"06521 G.I. hemorrhage, age < 65, w mild CC","19","45","2.37","414,176.50","21,798.76","13.8200","0.7274","7","0.7255"
"06522 G.I. hemorrhage, age < 65, w mod CC","35","78","2.23","726,155.94","20,747.31","34.1033","0.9744","12","0.9703"
"06523 G.I. hemorrhage, age < 65, w severe CC","249","656","2.63","6,554,834.84","26,974.63","362.2985","1.4550","101","1.4399"
"06524 G.I. hemorrhage, age < 65, w catas CC","549","2,022","3.68","21,758,548.34","40,899.53","2,014.9533","3.6702","240","3.6716"
"06530 Complicated peptic ulcer, no CC","2","75","37.50","201,084.00","100,542.00","1.2298","0.6149","0","0.0000"
"06532 Complicated peptic ulcer, w mild to mod CC","7","22","3.14","114,882.25","16,411.75","5.2580","0.7511","0","0.0000"
"06533 Complicated peptic ulcer, w severe CC","11","23","2.09","137,213.00","13,721.30","10.2955","0.9360","5","0.9322"
"06534 Complicated peptic ulcer, w catas CC","10","50","5.00","249,314.00","27,701.56","33.6150","3.3615","3","3.3297"
"06554 Inflammatory bowel disease, w sev to cat CC","5","30","6.00","250,501.00","50,100.20","9.1602","1.8320","0","0.0000"
"06560 G.I. obstruction, not transferred, no CC","12","90","7.50","436,894.75","36,407.90","6.1178","0.5098","2","0.4829"
"06561 G.I. obstruction, not transferred, w mild CC","5","13","2.60","45,784.39","9,156.88","3.3162","0.6632","1","0.6357"
"06562 G.I. obstruction, not transferred, w mod CC","7","107","15.29","366,559.50","52,365.64","5.2407","0.7487","4","0.7624"
"06563 G.I. obstruction, not transferred, w severe CC","56","303","5.41","1,315,098.75","23,910.89","64.6360","1.1542","17","1.1508"
"06564 G.I. obstruction, not transferred, w catas CC","60","424","7.07","2,415,770.24","41,651.21","176.0683","2.9345","23","2.9011"
"06570 Gastroenteritis age > 9, no CC","26","188","7.23","326,270.00","14,185.65","5.9436","0.2286","2","0.2387"
"06571 Gastroenteritis age > 9, w mild CC","28","75","2.68","290,729.75","11,181.91","11.5251","0.4116","6","0.4100"
"06572 Gastroenteritis age > 9, w mod CC","37","151","4.08","367,105.11","11,124.40","24.4963","0.6621","4","0.6544"
"06573 Gastroenteritis age > 9, w severe CC","315","1,353","4.30","5,856,212.27","19,075.61","334.0954","1.0606","86","1.0522"
"06574 Gastroenteritis age > 9, w catas CC","492","3,209","6.52","19,285,407.70","40,094.40","602.2782","1.2241","142","1.2094"
"06580 Gastroenteritis age < 10, no CC","5","8","1.60","38,196.00","7,639.20","1.1125","0.2225","1","0.2225"
"06581 Gastroenteritis age < 10, w mild CC","2","2","1.00","4,759.00","2,379.50","0.5768","0.2884","0","0.0000"
"06582 Gastroenteritis age < 10, w mod CC","1","6","6.00","15,055.00","15,055.00","0.5234","0.5234","0","0.0000"
"06583 Gastroenteritis age < 10, w severe CC","7","12","1.71","162,003.00","23,143.29","6.2950","0.8993","1","0.8622"
"06584 Gastroenteritis age < 10, w catas CC","5","5","1.00","68,756.00","13,751.20","7.5232","1.5046","4","1.5044"
"06600 Other digestive system diagnoses, not transferred, no CC","17","83","4.88","353,171.96","22,073.25","9.7509","0.5736","4","0.5619"
"06601 Other digestive system diagnoses, not transferred, w mild CC","14","30","2.14","218,070.00","16,774.62","10.3820","0.7416","8","0.7378"
"06602 Other digestive system diagnoses, not transferred, w mod CC","34","99","2.91","453,622.75","13,341.85","32.6319","0.9598","12","0.9537"
"06603 Other digestive system diagnoses, not transferred, w severe CC","240","975","4.06","4,962,929.49","22,661.78","361.6383","1.5068","73","1.4944"
"06604 Other digestive system diagnoses, not transferred, w catas CC","461","2,979","6.46","17,843,856.88","40,554.22","1,747.4298","3.7905","170","3.7684"
"06610 Abdominal pain or mesenteric adenitis, no CC","7","9","1.29","45,029.00","7,504.83","1.7402","0.2486","1","0.2486"
"06611 Abdominal pain or mesenteric adenitis, w mild CC","1","15","15.00","61,532.00","61,532.00","0.4509","0.4509","0","0.0000"
"06612 Abdominal pain or mesenteric adenitis, w mod CC","2","6","3.00","17,602.00","17,602.00","0.8710","0.4355","0","0.0000"
"06613 Abdominal pain or mesenteric adenitis, w severe CC","4","8","2.00","58,290.70","14,572.68","2.2800","0.5700","0","0.0000"
"06614 Abdominal pain or mesenteric adenitis, w catas CC","4","52","13.00","147,165.00","36,791.25","5.4937","1.3734","0","0.0000"
"06620 Intestinal helminthiases age > 9, no CC","1","4","4.00","5,592.00","5,592.00","0.3704","0.3704","0","0.0000"
"06622 Intestinal helminthiases age > 9, w mod CC","1","8","8.00","12,708.00","12,708.00","0.6101","0.6101","0","0.0000"
"06624 Intestinal helminthiases age > 9, w catas CC","1","6","6.00","5,163.61","5,163.61","1.7172","1.7172","0","0.0000"
"06634 Intestinal helminthiases age < 10, w mild to cat CC","1","1","1.00","24,579.00","24,579.00","0.7120","0.7120","1","0.7120"
"06640 Oesophagitis, gastritis and dyspepsia age > 9, no CC","10","17","1.70","42,180.25","4,218.03","2.4080","0.2408","0","0.0000"
"06641 Oesophagitis, gastritis and dyspepsia age > 9, w mild CC","2","2","1.00","7,187.00","3,593.50","0.6808","0.3404","0","0.0000"
"06643 Oesophagitis, gastritis and dyspepsia age > 9, w severe CC","6","25","4.17","68,698.00","11,449.67","2.8342","0.4724","0","0.0000"
"06644 Oesophagitis, gastritis and dyspepsia age > 9, w catas CC","13","114","8.77","379,777.75","29,213.67","10.3931","0.7995","1","0.8086"
"06660 Miscellneous digestive disorders age > 9, no CC","3","29","9.67","92,657.00","30,885.67","1.3950","0.4650","2","0.4771"
"06661 Miscellneous digestive disorders age > 9, w mild CC","5","26","5.20","77,719.75","19,429.94","2.5974","0.5195","1","0.4858"
"06662 Miscellneous digestive disorders age > 9, w mod CC","4","10","2.50","86,400.00","21,600.00","2.3694","0.5923","0","0.0000"
"06663 Miscellneous digestive disorders age > 9, w severe CC","22","160","7.27","765,114.09","34,777.91","23.3396","1.0609","5","1.0455"
"06664 Miscellneous digestive disorders age > 9, w catas CC","24","200","8.33","1,321,711.25","57,465.71","62.8672","2.6195","6","2.5765"
"06690 Digest malignancy w chemotherapy, no CC","3","10","3.33","71,082.00","23,694.00","8.1354","2.7118","0","0.0000"
"06691 Digest malignancy w chemotherapy, w mild CC","1","54","54.00","0.00","0.00","3.4795","3.4795","0","0.0000"
"06692 Digest malignancy w chemotherapy, w mod CC","2","9","4.50","44,952.00","22,476.00","7.4552","3.7276","0","0.0000"
"06693 Digest malignancy w chemotherapy, w severe CC","7","106","15.14","396,533.50","56,647.64","30.9861","4.4266","0","0.0000"
"06694 Digest malignancy w chemotherapy, w catas CC","8","171","21.38","944,797.00","118,099.63","53.1239","6.6405","0","0.0000"
"06704 Digest malignancy w radiotherapy, w sev to cat CC","1","36","36.00","111,167.00","111,167.00","5.6576","5.6576","0","0.0000"
"06710 Digest malignancy w diag proc, no CC","13","115","8.85","307,839.25","25,653.27","15.2156","1.1704","4","1.1648"
"06711 Digest malignancy w diag proc, w mild CC","8","144","18.00","375,288.25","53,612.61","11.7718","1.4715","2","1.5129"
"06712 Digest malignancy w diag proc, w mod CC","7","94","13.43","240,952.75","40,158.79","11.5641","1.6520","1","1.6507"
"06713 Digest malignancy w diag proc, w severe CC","28","378","13.50","1,320,777.61","47,170.63","49.7182","1.7757","5","1.7477"
"06714 Digest malignancy w diag proc, w catas CC","80","1,270","15.88","5,177,061.02","66,372.58","278.9456","3.4868","17","3.4738"
