"โรงพยาบาล","รับ Refer ในจังหวัด","รับ Refer นอกจังหวัด","รับ Refer นอกเขต","รวมปีงบประมาณ"
"ราย","AdjRW","RW=0","CMI","ราย","AdjRW","RW=0","CMI","ราย","AdjRW","RW=0","CMI","ราย","AdjRW","RW=0","CMI"
"10868  :  โรงพยาบาลวังน้ำเย็น","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10869  :  โรงพยาบาลวัฒนานคร","148","220.0590","1","1.4970","0","0.0000","0","0.0000","0","0.0000","0","0.0000","148","220.0590","1","1.4970"
"10870  :  โรงพยาบาลอรัญประเทศ","124","271.9769","22","2.6664","0","0.0000","0","0.0000","1","1.4360","0","1.4360","125","273.4129","22","2.6545"
"13817  :  โรงพยาบาลเขาฉกรรจ์","20","14.2026","4","0.8877","2","1.1953","0","0.5977","2","1.0898","0","0.5449","24","16.4877","4","0.8244"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","39,969","91,490.6307","67","2.2929","1,610","6,438.7192","1","4.0017","91","363.7502","0","3.9973","41,670","98,293.1001","68","2.3627"
"10871  :  โรงพยาบาลครบุรี","876","985.2924","0","1.1248","1","2.2212","0","2.2212","11","9.5604","0","0.8691","888","997.0740","0","1.1228"
"10872  :  โรงพยาบาลเสิงสาง","389","337.2920","31","0.9422","0","0.0000","0","0.0000","2","1.5063","0","0.7532","391","338.7983","31","0.9411"
"10873  :  โรงพยาบาลคง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10874  :  โรงพยาบาลบ้านเหลื่อม","214","225.3070","14","1.1265","3","1.1538","0","0.3846","4","7.5568","0","1.8892","221","234.0176","14","1.1305"
"10875  :  โรงพยาบาลจักราช","303","228.1109","27","0.8265","0","0.0000","0","0.0000","1","1.6306","0","1.6306","304","229.7415","27","0.8294"
"10876  :  โรงพยาบาลโชคชัย","256","248.8609","28","1.0915","0","0.0000","0","0.0000","0","0.0000","0","0.0000","256","248.8609","28","1.0915"
"10877  :  โรงพยาบาลด่านขุนทด","1,602","1,476.1757","110","0.9894","3","3.4902","0","1.1634","4","2.4293","0","0.6073","1,609","1,482.0952","110","0.9887"
"10878  :  โรงพยาบาลโนนไทย","778","672.1809","15","0.8810","0","0.0000","0","0.0000","1","1.5448","0","1.5448","779","673.7257","15","0.8818"
"10879  :  โรงพยาบาลโนนสูง","515","453.3463","83","1.0494","2","1.9142","0","0.9571","8","6.0136","1","0.8591","525","461.2741","84","1.0460"
"10880  :  โรงพยาบาลขามสะแกแสง","9","3.0079","2","0.4297","0","0.0000","0","0.0000","0","0.0000","0","0.0000","9","3.0079","2","0.4297"
"10881  :  โรงพยาบาลบัวใหญ่","1,520","1,679.8158","74","1.1617","1","0.6099","0","0.6099","49","34.9498","3","0.7598","1,570","1,715.3755","77","1.1489"
"10882  :  โรงพยาบาลประทาย","188","209.7803","5","1.1463","2","1.4422","0","0.7211","2","1.8379","0","0.9190","192","213.0604","5","1.1394"
"10883  :  โรงพยาบาลปักธงชัย","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10884  :  โรงพยาบาลพิมาย","1,011","1,392.6602","17","1.4011","0","0.0000","0","0.0000","56","43.0893","2","0.7980","1,067","1,435.7495","19","1.3700"
"10885  :  โรงพยาบาลห้วยแถลง","199","186.2926","35","1.1359","0","0.0000","0","0.0000","0","0.0000","0","0.0000","199","186.2926","35","1.1359"
"10886  :  โรงพยาบาลชุมพวง","479","488.7020","2","1.0245","3","3.6533","0","1.2178","1","0.6054","0","0.6054","483","492.9607","2","1.0249"
"10887  :  โรงพยาบาลสูงเนิน","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10888  :  โรงพยาบาลขามทะเลสอ","255","212.7652","3","0.8443","0","0.0000","0","0.0000","2","1.9326","0","0.9663","257","214.6978","3","0.8453"
"10889  :  โรงพยาบาลสีคิ้ว","4","2.8217","0","0.7054","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","2.8217","0","0.7054"
"10890  :  โรงพยาบาลปากช่องนานา","721","248.5152","549","1.4449","0","0.0000","0","0.0000","134","61.8246","106","2.2080","855","310.3398","655","1.5517"
"10891  :  โรงพยาบาลหนองบุญมาก","566","687.3623","3","1.2209","2","2.2180","0","1.1090","5","2.8990","0","0.5798","573","692.4793","3","1.2149"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10893  :  โรงพยาบาลโนนแดง","35","32.2366","3","1.0074","0","0.0000","0","0.0000","0","0.0000","0","0.0000","35","32.2366","3","1.0074"
"10894  :  โรงพยาบาลวังน้ำเขียว","8","3.3983","0","0.4248","0","0.0000","0","0.0000","0","0.0000","0","0.0000","8","3.3983","0","0.4248"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","1","1.4434","0","1.4434","7","6.9544","0","0.9935","0","0.0000","0","0.0000","8","8.3978","0","1.0497"
"11608  :  โรงพยาบาลลำทะเมนชัย","1","1.1255","0","1.1255","13","14.3822","1","1.1985","1","0.7209","0","0.7209","15","16.2286","1","1.1592"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","191","180.8555","6","0.9776","0","0.0000","0","0.0000","1","0.9094","0","0.9094","192","181.7649","6","0.9772"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","6,745","8,771.0652","90","1.3180","23","25.6413","0","1.1148","162","194.9874","4","1.2341","6,930","8,991.6939","94","1.3153"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","124","65.1801","1","0.5299","0","0.0000","0","0.0000","0","0.0000","0","0.0000","124","65.1801","1","0.5299"
"27839  :  โรงพยาบาลบัวลาย","54","47.8649","3","0.9385","0","0.0000","0","0.0000","1","3.0120","0","3.0120","55","50.8769","3","0.9784"
"27840  :  โรงพยาบาลสีดา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"27841  :  โรงพยาบาลเทพารักษ์","16","8.3447","1","0.5563","0","0.0000","0","0.0000","6","2.4721","0","0.4120","22","10.8168","1","0.5151"
"10667  :  โรงพยาบาลบุรีรัมย์","24,476","47,463.0768","378","1.9696","1,488","2,945.4174","28","2.0174","112","289.2836","1","2.6062","26,076","50,697.7778","407","1.9751"
"10895  :  โรงพยาบาลคูเมือง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10896  :  โรงพยาบาลกระสัง","1,045","944.7131","82","0.9810","7","7.3870","0","1.0553","4","5.7357","0","1.4339","1,056","957.8358","82","0.9834"
"10897  :  โรงพยาบาลนางรอง","3,364","5,858.3359","67","1.7769","23","42.6943","0","1.8563","6","10.8012","0","1.8002","3,393","5,911.8314","67","1.7775"
"10898  :  โรงพยาบาลหนองกี่","1","0.0000","1","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0.0000","1","0.0000"
"10899  :  โรงพยาบาลละหานทราย","112","122.9583","6","1.1600","2","3.1669","0","1.5835","2","2.5186","0","1.2593","116","128.6438","6","1.1695"
"10900  :  โรงพยาบาลประโคนชัย","810","703.1164","135","1.0417","3","1.7378","0","0.5793","5","3.0121","0","0.6024","818","707.8663","135","1.0364"
"10901  :  โรงพยาบาลบ้านกรวด","305","307.4852","14","1.0567","2","1.5612","0","0.7806","1","0.6814","0","0.6814","308","309.7278","14","1.0535"
"10902  :  โรงพยาบาลพุทไธสง","264","270.7399","16","1.0917","0","0.0000","0","0.0000","1","1.3330","0","1.3330","265","272.0729","16","1.0927"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10905  :  โรงพยาบาลสตึก","17","17.4918","0","1.0289","1","0.3468","0","0.3468","2","0.7204","0","0.3602","20","18.5590","0","0.9280"
"10906  :  โรงพยาบาลปะคำ","47","43.2805","2","0.9618","1","0.6452","0","0.6452","1","0.4765","0","0.4765","49","44.4022","2","0.9447"
"10907  :  โรงพยาบาลนาโพธิ์","109","122.7350","3","1.1579","0","0.0000","0","0.0000","2","2.5821","0","1.2911","111","125.3171","3","1.1603"
"10908  :  โรงพยาบาลหนองหงส์","116","114.5174","1","0.9958","1","3.7446","0","3.7446","1","0.5478","0","0.5478","118","118.8098","1","1.0155"
"10909  :  โรงพยาบาลพลับพลาชัย","356","377.7348","5","1.0762","1","0.0000","1","0.0000","0","0.0000","0","0.0000","357","377.7348","6","1.0762"
"10910  :  โรงพยาบาลห้วยราช","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10911  :  โรงพยาบาลโนนสุวรรณ","1","0.9495","0","0.9495","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0.9495","0","0.9495"
"10912  :  โรงพยาบาลชำนิ","1","0.6711","0","0.6711","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0.6711","0","0.6711"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","7","7.5439","0","1.0777","0","0.0000","0","0.0000","0","0.0000","0","0.0000","7","7.5439","0","1.0777"
"10914  :  โรงพยาบาลโนนดินแดง","1","0.7725","0","0.7725","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0.7725","0","0.7725"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","5","2.9200","0","0.5840","0","0.0000","0","0.0000","0","0.0000","0","0.0000","5","2.9200","0","0.5840"
"23578  :  โรงพยาบาลแคนดง","21","27.5344","1","1.3767","0","0.0000","0","0.0000","0","0.0000","0","0.0000","21","27.5344","1","1.3767"
"28020  :  โรงพยาบาลบ้านด่าน","93","92.7466","2","1.0192","0","0.0000","0","0.0000","2","1.0640","0","0.5320","95","93.8106","2","1.0087"
"10668  :  โรงพยาบาลสุรินทร์","257","263.6862","1","1.0300","1","2.2969","0","2.2969","0","0.0000","0","0.0000","258","265.9831","1","1.0350"
"10915  :  โรงพยาบาลชุมพลบุรี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10916  :  โรงพยาบาลท่าตูม","552","855.3839","0","1.5496","1","0.6776","0","0.6776","2","1.8288","0","0.9144","555","857.8903","0","1.5457"
"10917  :  โรงพยาบาลจอมพระ","227","210.9615","17","1.0046","0","0.0000","0","0.0000","1","1.4058","0","1.4058","228","212.3673","17","1.0065"
"10918  :  โรงพยาบาลปราสาท","3","4.2132","0","1.4044","0","0.0000","0","0.0000","0","0.0000","0","0.0000","3","4.2132","0","1.4044"
"10919  :  โรงพยาบาลกาบเชิง","139","139.2209","0","1.0016","3","1.6895","0","0.5632","0","0.0000","0","0.0000","142","140.9104","0","0.9923"
"10920  :  โรงพยาบาลรัตนบุรี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10921  :  โรงพยาบาลสนม","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10922  :  โรงพยาบาลศีขรภูมิ","871","1,182.9318","26","1.3999","2","2.2623","0","1.1312","4","5.0246","0","1.2562","877","1,190.2187","26","1.3986"
"10923  :  โรงพยาบาลสังขะ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10924  :  โรงพยาบาลลำดวน","156","193.4913","11","1.3344","1","0.7824","0","0.7824","2","1.3524","1","1.3524","159","195.6261","12","1.3308"
"10925  :  โรงพยาบาลสำโรงทาบ","31","28.7939","5","1.1075","0","0.0000","0","0.0000","0","0.0000","0","0.0000","31","28.7939","5","1.1075"
"10926  :  โรงพยาบาลบัวเชด","137","130.5014","1","0.9596","0","0.0000","0","0.0000","60","33.1461","0","0.5524","197","163.6475","1","0.8349"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"27842  :  โรงพยาบาลเขวาสินรินทร์","134","112.5285","14","0.9377","0","0.0000","0","0.0000","0","0.0000","0","0.0000","134","112.5285","14","0.9377"
"27843  :  โรงพยาบาลศรีณรงค์","4","3.0074","0","0.7519","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","3.0074","0","0.7519"
"27844  :  โรงพยาบาลโนนนารายณ์","8","9.2349","0","1.1544","0","0.0000","0","0.0000","0","0.0000","0","0.0000","8","9.2349","0","1.1544"
"10700  :  โรงพยาบาลศรีสะเกษ","26,014","0.0000","26,014","0.0000","96","0.0000","96","0.0000","54","0.0000","54","0.0000","26,164","0.0000","26,164","0.0000"
"10927  :  โรงพยาบาลยางชุมน้อย","174","183.4890","2","1.0668","4","6.2312","0","1.5578","0","0.0000","0","0.0000","178","189.7202","2","1.0780"
"10928  :  โรงพยาบาลกันทรารมย์","578","639.1431","124","1.4078","31","41.5133","8","1.8049","1","2.2846","0","2.2846","610","682.9410","132","1.4287"
"10929  :  โรงพยาบาลกันทรลักษ์","15","33.2739","3","2.7728","1","0.8307","0","0.8307","0","0.0000","0","0.0000","16","34.1046","3","2.6234"
"10930  :  โรงพยาบาลขุขันธ์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10931  :  โรงพยาบาลไพรบึง","161","215.1073","0","1.3361","2","2.5990","0","1.2995","0","0.0000","0","0.0000","163","217.7063","0","1.3356"
"10932  :  โรงพยาบาลปรางค์กู่","320","417.1743","10","1.3457","5","2.3840","1","0.5960","0","0.0000","0","0.0000","325","419.5583","11","1.3362"
"10933  :  โรงพยาบาลขุนหาญ","144","147.1099","0","1.0216","5","4.9744","0","0.9949","0","0.0000","0","0.0000","149","152.0843","0","1.0207"
"10934  :  โรงพยาบาลราษีไศล","512","617.7223","4","1.2160","12","13.8556","0","1.1546","0","0.0000","0","0.0000","524","631.5779","4","1.2146"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","535","582.0338","126","1.4231","15","24.4208","3","2.0351","5","2.3210","2","0.7737","555","608.7756","131","1.4358"
"10936  :  โรงพยาบาลบึงบูรพ์","32","50.8290","0","1.5884","2","3.0544","0","1.5272","2","0.8069","0","0.4035","36","54.6903","0","1.5192"
"10937  :  โรงพยาบาลห้วยทับทัน","5","4.3370","0","0.8674","0","0.0000","0","0.0000","1","0.3324","0","0.3324","6","4.6694","0","0.7782"
"10938  :  โรงพยาบาลโนนคูณ","6","0.0000","6","0.0000","1","0.0000","1","0.0000","0","0.0000","0","0.0000","7","0.0000","7","0.0000"
"10939  :  โรงพยาบาลศรีรัตนะ","211","85.8777","147","1.3418","2","0.0000","2","0.0000","0","0.0000","0","0.0000","213","85.8777","149","1.3418"
"10940  :  โรงพยาบาลวังหิน","250","335.5067","20","1.4587","4","2.9349","1","0.9783","1","0.4380","0","0.4380","255","338.8796","21","1.4482"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","108","109.2473","15","1.1747","6","8.1642","0","1.3607","0","0.0000","0","0.0000","114","117.4115","15","1.1860"
"10942  :  โรงพยาบาลภูสิงห์","133","0.0000","133","0.0000","2","0.0000","2","0.0000","0","0.0000","0","0.0000","135","0.0000","135","0.0000"
"10943  :  โรงพยาบาลเมืองจันทร์","45","46.0224","8","1.2438","0","0.0000","0","0.0000","0","0.0000","0","0.0000","45","46.0224","8","1.2438"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","93","111.4538","0","1.1984","9","12.6077","0","1.4009","0","0.0000","0","0.0000","102","124.0615","0","1.2163"
"28014  :  โรงพยาบาลพยุห์","102","123.4652","3","1.2471","0","0.0000","0","0.0000","0","0.0000","0","0.0000","102","123.4652","3","1.2471"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","31","25.6024","13","1.4224","0","0.0000","0","0.0000","1","1.0228","0","1.0228","32","26.6252","13","1.4013"
"28016  :  โรงพยาบาลศิลาลาด","21","6.0218","14","0.8603","1","0.6380","0","0.6380","1","0.0000","1","0.0000","23","6.6598","15","0.8325"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","26,601","0.0000","26,601","0.0000","4,948","0.0000","4,948","0.0000","144","0.0000","144","0.0000","31,693","0.0000","31,693","0.0000"
"10944  :  โรงพยาบาลศรีเมืองใหม่","6","1.4271","4","0.7136","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","1.4271","4","0.7136"
"10945  :  โรงพยาบาลโขงเจียม","47","3.3583","41","0.5597","1","0.0000","1","0.0000","1","0.0000","1","0.0000","49","3.3583","43","0.5597"
"10946  :  โรงพยาบาลเขื่องใน","494","346.0000","240","1.3622","7","3.0000","4","1.0000","6","7.0000","3","2.3333","507","356.0000","247","1.3692"
"10947  :  โรงพยาบาลเขมราฐ","4","0.0000","4","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","0.0000","4","0.0000"
"10948  :  โรงพยาบาลนาจะหลวย","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10949  :  โรงพยาบาลน้ำยืน","14","0.0000","14","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","14","0.0000","14","0.0000"
"10950  :  โรงพยาบาลบุณฑริก","7","0.0000","6","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","7","0.0000","6","0.0000"
"10951  :  โรงพยาบาลตระการพืชผล","1,588","0.0000","1,569","0.0000","1","0.0000","1","0.0000","3","0.0000","3","0.0000","1,592","0.0000","1,573","0.0000"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","33","5.0840","23","0.5084","0","0.0000","0","0.0000","0","0.0000","0","0.0000","33","5.0840","23","0.5084"
"10953  :  โรงพยาบาลม่วงสามสิบ","225","0.0000","20","0.0000","1","0.0000","0","0.0000","1","0.0000","0","0.0000","227","0.0000","20","0.0000"
"10954  :  โรงพยาบาลวารินชำราบ","4,634","4,317.9333","1,099","1.2215","18","18.4587","3","1.2306","9","10.4815","2","1.4974","4,661","4,346.8735","1,104","1.2221"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","40","30.0974","5","0.8599","0","0.0000","0","0.0000","0","0.0000","0","0.0000","40","30.0974","5","0.8599"
"10957  :  โรงพยาบาลตาลสุม","45","18.1419","15","0.6047","0","0.0000","0","0.0000","0","0.0000","0","0.0000","45","18.1419","15","0.6047"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10959  :  โรงพยาบาลสำโรง","2","0.0000","2","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","0.0000","2","0.0000"
"10960  :  โรงพยาบาลดอนมดแดง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10961  :  โรงพยาบาลสิรินธร","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","15","14.7974","0","0.9865","0","0.0000","0","0.0000","0","0.0000","0","0.0000","15","14.7974","0","0.9865"
"11495  :  โรงพยาบาลกองบิน 21","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","5,229","6,038.1870","549","1.2902","14","16.5215","1","1.2709","13","8.5109","0","0.6547","5,256","6,063.2194","550","1.2884"
"24032  :  โรงพยาบาลนาตาล","35","0.0000","28","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","35","0.0000","28","0.0000"
"24821  :  โรงพยาบาลนาเยีย","5","0.0000","3","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","5","0.0000","3","0.0000"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10701  :  โรงพยาบาลยโสธร","13,118","19,476.9293","402","1.5317","47","59.7379","0","1.2710","36","59.3507","0","1.6486","13,201","19,596.0179","402","1.5311"
"10963  :  โรงพยาบาลทรายมูล","66","66.2302","0","1.0035","6","6.3970","0","1.0662","0","0.0000","0","0.0000","72","72.6272","0","1.0087"
"10964  :  โรงพยาบาลกุดชุม","107","56.8138","2","0.5411","10","5.7007","1","0.6334","17","8.1800","1","0.5113","134","70.6945","4","0.5438"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","3","3.7151","0","1.2384","0","0.0000","0","0.0000","0","0.0000","0","0.0000","3","3.7151","0","1.2384"
"10966  :  โรงพยาบาลป่าติ้ว","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10967  :  โรงพยาบาลมหาชนะชัย","56","59.7764","0","1.0674","0","0.0000","0","0.0000","0","0.0000","0","0.0000","56","59.7764","0","1.0674"
"10968  :  โรงพยาบาลค้อวัง","175","187.1584","0","1.0695","11","12.1766","0","1.1070","0","0.0000","0","0.0000","186","199.3350","0","1.0717"
"10969  :  โรงพยาบาลไทยเจริญ","17","9.5016","2","0.6334","1","0.2997","0","0.2997","0","0.0000","0","0.0000","18","9.8013","2","0.6126"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","293","319.6893","5","1.1100","63","51.9266","0","0.8242","5","5.5955","0","1.1191","361","377.2114","5","1.0596"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"04007  :  โรงพยาบาลซับใหญ่","1","0.9013","0","0.9013","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0.9013","0","0.9013"
"10702  :  โรงพยาบาลชัยภูมิ","16,926","37,579.1277","565","2.2969","180","294.7245","3","1.6651","18","31.9913","1","1.8818","17,124","37,905.8435","569","2.2897"
"10970  :  โรงพยาบาลบ้านเขว้า","208","197.6596","30","1.1104","1","0.8307","0","0.8307","0","0.0000","0","0.0000","209","198.4903","30","1.1089"
"10971  :  โรงพยาบาลคอนสวรรค์","6","4.0847","0","0.6808","1","1.0811","0","1.0811","0","0.0000","0","0.0000","7","5.1658","0","0.7380"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","5","3.3021","1","0.8255","0","0.0000","0","0.0000","0","0.0000","0","0.0000","5","3.3021","1","0.8255"
"10973  :  โรงพยาบาลหนองบัวแดง","415","346.9219","79","1.0325","5","4.1856","2","1.3952","13","5.6529","2","0.5139","433","356.7604","83","1.0193"
"10974  :  โรงพยาบาลจัตุรัส","348","392.3649","15","1.1783","12","14.1552","0","1.1796","15","9.9753","0","0.6650","375","416.4954","15","1.1569"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","250","224.9651","16","0.9614","7","5.9209","2","1.1842","1","0.3391","0","0.3391","258","231.2251","18","0.9634"
"10976  :  โรงพยาบาลหนองบัวระเหว","415","0.0000","0","0.0000","2","0.0000","0","0.0000","0","0.0000","0","0.0000","417","0.0000","0","0.0000"
"10977  :  โรงพยาบาลเทพสถิต","53","51.9828","8","1.1552","10","5.7592","2","0.7199","0","0.0000","0","0.0000","63","57.7420","10","1.0895"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","1,606","2,300.9214","16","1.4471","1","0.4073","0","0.4073","12","15.0573","0","1.2548","1,619","2,316.3860","16","1.4450"
"10979  :  โรงพยาบาลบ้านแท่น","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10980  :  โรงพยาบาลแก้งคร้อ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10981  :  โรงพยาบาลคอนสาร","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10982  :  โรงพยาบาลภักดีชุมพล","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
