"โรงพยาบาล","รับ Refer ในจังหวัด","รับ Refer นอกจังหวัด","รับ Refer นอกเขต","รวมปีงบประมาณ"
"ราย","AdjRW","RW=0","CMI","ราย","AdjRW","RW=0","CMI","ราย","AdjRW","RW=0","CMI","ราย","AdjRW","RW=0","CMI"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10857  :  โรงพยาบาลกบินทร์บุรี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10858  :  โรงพยาบาลนาดี","1","1.0796","0","1.0796","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","1.0796","0","1.0796"
"10859  :  โรงพยาบาลบ้านสร้าง","1","1.4649","0","1.4649","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","1.4649","0","1.4649"
"10860  :  โรงพยาบาลประจันตคาม","9","6.7436","0","0.7493","0","0.0000","0","0.0000","0","0.0000","0","0.0000","9","6.7436","0","0.7493"
"10861  :  โรงพยาบาลศรีมหาโพธิ","64","0.0000","64","0.0000","2","0.0000","2","0.0000","2","0.0000","2","0.0000","68","0.0000","68","0.0000"
"10862  :  โรงพยาบาลศรีมโหสถ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10698  :  โรงพยาบาลนครนายก","785","1,348.0828","14","1.7485","2","1.5893","0","0.7947","8","43.4982","1","6.2140","795","1,393.1703","15","1.7861"
"10863  :  โรงพยาบาลปากพลี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10864  :  โรงพยาบาลบ้านนา","37","55.6687","1","1.5464","3","3.1436","0","1.0479","0","0.0000","0","0.0000","40","58.8123","1","1.5080"
"10865  :  โรงพยาบาลองครักษ์","1","0.0000","1","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0.0000","1","0.0000"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","7,231","15,457.5767","215","2.2032","72","258.6719","5","3.8608","11","21.2293","0","1.9299","7,314","15,737.4779","220","2.2184"
"10866  :  โรงพยาบาลคลองหาด","31","47.2606","4","1.7504","3","1.6627","1","0.8314","0","0.0000","0","0.0000","34","48.9233","5","1.6870"
"10867  :  โรงพยาบาลตาพระยา","36","12.4546","24","1.0379","1","0.0000","1","0.0000","0","0.0000","0","0.0000","37","12.4546","25","1.0379"
"10868  :  โรงพยาบาลวังน้ำเย็น","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10869  :  โรงพยาบาลวัฒนานคร","191","166.4165","53","1.2059","1","0.0000","1","0.0000","1","0.4096","0","0.4096","193","166.8261","54","1.2002"
"10870  :  โรงพยาบาลอรัญประเทศ","87","193.7644","14","2.6543","2","5.6976","1","5.6976","3","5.9861","1","2.9931","92","205.4481","16","2.7033"
"13817  :  โรงพยาบาลเขาฉกรรจ์","8","4.7463","2","0.7911","0","0.0000","0","0.0000","0","0.0000","0","0.0000","8","4.7463","2","0.7911"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","43,744","0.0000","43,744","0.0000","2,255","0.0000","2,255","0.0000","105","0.0000","105","0.0000","46,104","0.0000","46,104","0.0000"
"10871  :  โรงพยาบาลครบุรี","950","1,042.4534","17","1.1173","0","0.0000","0","0.0000","20","26.5281","0","1.3264","970","1,068.9815","17","1.1217"
"10872  :  โรงพยาบาลเสิงสาง","334","318.7459","5","0.9688","0","0.0000","0","0.0000","0","0.0000","0","0.0000","334","318.7459","5","0.9688"
"10873  :  โรงพยาบาลคง","4","6.0678","0","1.5170","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","6.0678","0","1.5170"
"10874  :  โรงพยาบาลบ้านเหลื่อม","199","201.7842","37","1.2456","2","0.5853","1","0.5853","3","3.3970","1","1.6985","204","205.7665","39","1.2471"
"10875  :  โรงพยาบาลจักราช","405","237.5385","143","0.9066","1","0.2749","0","0.2749","0","0.0000","0","0.0000","406","237.8134","143","0.9042"
"10876  :  โรงพยาบาลโชคชัย","718","699.0604","10","0.9874","0","0.0000","0","0.0000","3","4.0387","0","1.3462","721","703.0991","10","0.9889"
"10877  :  โรงพยาบาลด่านขุนทด","1,250","1,606.9545","0","1.2856","2","2.2903","0","1.1452","2","1.0162","0","0.5081","1,254","1,610.2610","0","1.2841"
"10878  :  โรงพยาบาลโนนไทย","579","569.2409","19","1.0165","0","0.0000","0","0.0000","0","0.0000","0","0.0000","579","569.2409","19","1.0165"
"10879  :  โรงพยาบาลโนนสูง","183","174.1402","20","1.0683","0","0.0000","0","0.0000","2","2.2846","1","2.2846","185","176.4248","21","1.0758"
"10880  :  โรงพยาบาลขามสะแกแสง","47","25.3911","2","0.5642","0","0.0000","0","0.0000","0","0.0000","0","0.0000","47","25.3911","2","0.5642"
"10881  :  โรงพยาบาลบัวใหญ่","1,489","1,304.1661","309","1.1052","0","0.0000","0","0.0000","2","1.3374","1","1.3374","1,491","1,305.5035","310","1.1054"
"10882  :  โรงพยาบาลประทาย","192","171.6026","42","1.1440","4","3.5980","0","0.8995","2","2.1903","0","1.0952","198","177.3909","42","1.1371"
"10883  :  โรงพยาบาลปักธงชัย","1","0.2541","0","0.2541","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0.2541","0","0.2541"
"10884  :  โรงพยาบาลพิมาย","1,052","1,382.9923","9","1.3260","7","2.5913","0","0.3702","8","5.4745","0","0.6843","1,067","1,391.0581","9","1.3148"
"10885  :  โรงพยาบาลห้วยแถลง","121","112.4372","3","0.9529","0","0.0000","0","0.0000","2","1.6560","0","0.8280","123","114.0932","3","0.9508"
"10886  :  โรงพยาบาลชุมพวง","265","231.4519","5","0.8902","1","0.6099","0","0.6099","0","0.0000","0","0.0000","266","232.0618","5","0.8891"
"10887  :  โรงพยาบาลสูงเนิน","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10889  :  โรงพยาบาลสีคิ้ว","2","1.5620","0","0.7810","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","1.5620","0","0.7810"
"10890  :  โรงพยาบาลปากช่องนานา","102","32.2318","79","1.4014","1","0.0000","1","0.0000","15","8.1060","10","1.6212","118","40.3378","90","1.4406"
"10891  :  โรงพยาบาลหนองบุญมาก","542","676.6084","6","1.2623","0","0.0000","0","0.0000","7","2.8290","0","0.4041","549","679.4374","6","1.2513"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10893  :  โรงพยาบาลโนนแดง","2","2.5965","0","1.2983","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","2.5965","0","1.2983"
"10894  :  โรงพยาบาลวังน้ำเขียว","13","5.6262","0","0.4328","0","0.0000","0","0.0000","0","0.0000","0","0.0000","13","5.6262","0","0.4328"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","2","1.2991","0","0.6496","7","7.3321","0","1.0474","0","0.0000","0","0.0000","9","8.6312","0","0.9590"
"11608  :  โรงพยาบาลลำทะเมนชัย","31","33.5087","0","1.0809","77","120.0141","0","1.5586","0","0.0000","0","0.0000","108","153.5228","0","1.4215"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","210","190.6265","31","1.0650","0","0.0000","0","0.0000","1","0.8482","0","0.8482","211","191.4747","31","1.0637"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","6,759","8,800.1349","251","1.3522","30","35.1472","0","1.1716","143","159.5038","4","1.1475","6,932","8,994.7859","255","1.3471"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","61","41.6186","0","0.6823","0","0.0000","0","0.0000","0","0.0000","0","0.0000","61","41.6186","0","0.6823"
"27839  :  โรงพยาบาลบัวลาย","1","2.0801","0","2.0801","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","2.0801","0","2.0801"
"27840  :  โรงพยาบาลสีดา","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"27841  :  โรงพยาบาลเทพารักษ์","29","21.8927","4","0.8757","0","0.0000","0","0.0000","7","2.9898","1","0.4983","36","24.8825","5","0.8027"
"10667  :  โรงพยาบาลบุรีรัมย์","19,441","0.0000","19,441","0.0000","1,354","0.0000","1,354","0.0000","50","0.0000","50","0.0000","20,845","0.0000","20,845","0.0000"
"10895  :  โรงพยาบาลคูเมือง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10896  :  โรงพยาบาลกระสัง","671","609.2032","46","0.9747","12","14.4381","2","1.4438","0","0.0000","0","0.0000","683","623.6413","48","0.9821"
"10897  :  โรงพยาบาลนางรอง","3,438","5,250.3586","212","1.6275","26","55.6564","0","2.1406","11","40.4160","0","3.6742","3,475","5,346.4310","212","1.6385"
"10898  :  โรงพยาบาลหนองกี่","2","3.6471","0","1.8236","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","3.6471","0","1.8236"
"10899  :  โรงพยาบาลละหานทราย","200","249.6604","10","1.3140","1","1.6462","0","1.6462","7","9.6665","1","1.6111","208","260.9731","11","1.3247"
"10900  :  โรงพยาบาลประโคนชัย","450","440.1331","37","1.0657","3","3.4825","2","3.4825","0","0.0000","0","0.0000","453","443.6156","39","1.0715"
"10901  :  โรงพยาบาลบ้านกรวด","116","137.7661","13","1.3375","4","4.5795","1","1.5265","2","6.4951","0","3.2476","122","148.8407","14","1.3782"
"10902  :  โรงพยาบาลพุทไธสง","316","34.4275","283","1.0433","1","1.8866","0","1.8866","2","0.0000","2","0.0000","319","36.3141","285","1.0681"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10905  :  โรงพยาบาลสตึก","42","43.0919","5","1.1646","0","0.0000","0","0.0000","2","0.7785","0","0.3893","44","43.8704","5","1.1249"
"10906  :  โรงพยาบาลปะคำ","44","35.7188","2","0.8504","0","0.0000","0","0.0000","2","0.0000","2","0.0000","46","35.7188","4","0.8504"
"10907  :  โรงพยาบาลนาโพธิ์","55","76.5837","5","1.5317","0","0.0000","0","0.0000","0","0.0000","0","0.0000","55","76.5837","5","1.5317"
"10908  :  โรงพยาบาลหนองหงส์","174","179.1176","1","1.0354","1","0.8132","0","0.8132","0","0.0000","0","0.0000","175","179.9308","1","1.0341"
"10909  :  โรงพยาบาลพลับพลาชัย","43","32.2583","8","0.9217","0","0.0000","0","0.0000","0","0.0000","0","0.0000","43","32.2583","8","0.9217"
"10910  :  โรงพยาบาลห้วยราช","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10911  :  โรงพยาบาลโนนสุวรรณ","3","1.1479","1","0.5740","0","0.0000","0","0.0000","0","0.0000","0","0.0000","3","1.1479","1","0.5740"
"10912  :  โรงพยาบาลชำนิ","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","2","2.7782","0","1.3891","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","2.7782","0","1.3891"
"10914  :  โรงพยาบาลโนนดินแดง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","1","2.5704","0","2.5704","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","2.5704","0","2.5704"
"23578  :  โรงพยาบาลแคนดง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"28020  :  โรงพยาบาลบ้านด่าน","29","37.3158","0","1.2868","0","0.0000","0","0.0000","0","0.0000","0","0.0000","29","37.3158","0","1.2868"
"10668  :  โรงพยาบาลสุรินทร์","17,217","42.8274","17,171","0.9310","234","1.3210","233","1.3210","28","0.0000","28","0.0000","17,479","44.1484","17,432","0.9393"
"10915  :  โรงพยาบาลชุมพลบุรี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10916  :  โรงพยาบาลท่าตูม","481","610.3757","8","1.2904","1","1.5667","0","1.5667","4","5.8850","0","1.4713","486","617.8274","8","1.2925"
"10917  :  โรงพยาบาลจอมพระ","209","221.8980","3","1.0772","0","0.0000","0","0.0000","1","0.5449","0","0.5449","210","222.4429","3","1.0746"
"10918  :  โรงพยาบาลปราสาท","2","2.0945","0","1.0473","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","2.0945","0","1.0473"
"10919  :  โรงพยาบาลกาบเชิง","122","139.2661","0","1.1415","1","0.3683","0","0.3683","0","0.0000","0","0.0000","123","139.6344","0","1.1352"
"10920  :  โรงพยาบาลรัตนบุรี","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10921  :  โรงพยาบาลสนม","1","0.7264","0","0.7264","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0.7264","0","0.7264"
"10922  :  โรงพยาบาลศีขรภูมิ","553","580.5559","69","1.1995","0","0.0000","0","0.0000","4","3.0720","0","0.7680","557","583.6279","69","1.1960"
"10923  :  โรงพยาบาลสังขะ","1","1.0096","0","1.0096","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","1.0096","0","1.0096"
"10924  :  โรงพยาบาลลำดวน","115","95.2425","20","1.0026","0","0.0000","0","0.0000","2","1.3402","1","1.3402","117","96.5827","21","1.0061"
"10925  :  โรงพยาบาลสำโรงทาบ","51","54.2799","3","1.1308","0","0.0000","0","0.0000","0","0.0000","0","0.0000","51","54.2799","3","1.1308"
"10926  :  โรงพยาบาลบัวเชด","113","119.5325","3","1.0867","0","0.0000","0","0.0000","51","29.2882","2","0.5977","164","148.8207","5","0.9360"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","1","0.0000","1","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0.0000","1","0.0000"
"27842  :  โรงพยาบาลเขวาสินรินทร์","112","91.3554","6","0.8618","0","0.0000","0","0.0000","1","2.1266","0","2.1266","113","93.4820","6","0.8737"
"27843  :  โรงพยาบาลศรีณรงค์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10700  :  โรงพยาบาลศรีสะเกษ","20,830","20,353.0806","9,996","1.8786","160","303.7562","56","2.9207","47","35.3889","20","1.3107","21,037","20,692.2257","10,072","1.8871"
"10927  :  โรงพยาบาลยางชุมน้อย","136","123.7520","3","0.9305","7","7.7643","0","1.1092","0","0.0000","0","0.0000","143","131.5163","3","0.9394"
"10928  :  โรงพยาบาลกันทรารมย์","294","365.4697","1","1.2473","34","48.3018","0","1.4206","2","2.1203","0","1.0602","330","415.8918","1","1.2641"
"10929  :  โรงพยาบาลกันทรลักษ์","88","120.9552","0","1.3745","10","14.3626","0","1.4363","0","0.0000","0","0.0000","98","135.3178","0","1.3808"
"10930  :  โรงพยาบาลขุขันธ์","87","122.6182","5","1.4953","11","11.6977","4","1.6711","1","0.5885","0","0.5885","99","134.9044","9","1.4989"
"10931  :  โรงพยาบาลไพรบึง","108","46.5544","63","1.0345","6","3.7596","2","0.9399","3","0.2727","2","0.2727","117","50.5867","67","1.0117"
"10932  :  โรงพยาบาลปรางค์กู่","146","209.5718","4","1.4759","7","10.8225","0","1.5461","3","7.1931","0","2.3977","156","227.5874","4","1.4973"
"10933  :  โรงพยาบาลขุนหาญ","247","307.2304","1","1.2489","15","27.9515","1","1.9965","2","2.9514","0","1.4757","264","338.1333","2","1.2906"
"10934  :  โรงพยาบาลราษีไศล","360","309.2138","111","1.2418","19","19.9624","6","1.5356","3","4.0556","0","1.3519","382","333.2318","117","1.2575"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","273","421.6691","0","1.5446","17","51.7537","0","3.0443","8","8.7872","0","1.0984","298","482.2100","0","1.6182"
"10936  :  โรงพยาบาลบึงบูรพ์","19","13.5851","5","0.9704","2","3.5626","0","1.7813","0","0.0000","0","0.0000","21","17.1477","5","1.0717"
"10937  :  โรงพยาบาลห้วยทับทัน","15","5.0895","10","1.0179","0","0.0000","0","0.0000","4","1.6672","2","0.8336","19","6.7567","12","0.9652"
"10938  :  โรงพยาบาลโนนคูณ","1","0.0000","1","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0.0000","1","0.0000"
"10939  :  โรงพยาบาลศรีรัตนะ","122","96.9281","61","1.5890","6","3.1287","3","1.0429","0","0.0000","0","0.0000","128","100.0568","64","1.5634"
"10940  :  โรงพยาบาลวังหิน","165","84.1753","90","1.1223","6","3.9512","1","0.7902","0","0.0000","0","0.0000","171","88.1265","91","1.1016"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","21","18.7748","2","0.9881","6","5.7449","1","1.1490","0","0.0000","0","0.0000","27","24.5197","3","1.0217"
"10942  :  โรงพยาบาลภูสิงห์","41","11.1043","25","0.6940","1","1.1088","0","1.1088","2","1.3354","1","1.3354","44","13.5485","26","0.7527"
"10943  :  โรงพยาบาลเมืองจันทร์","10","4.9220","2","0.6153","1","1.2022","0","1.2022","0","0.0000","0","0.0000","11","6.1242","2","0.6805"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","38","16.9996","22","1.0625","5","3.2996","2","1.0999","0","0.0000","0","0.0000","43","20.2992","24","1.0684"
"28014  :  โรงพยาบาลพยุห์","51","12.8009","40","1.1637","0","0.0000","0","0.0000","0","0.0000","0","0.0000","51","12.8009","40","1.1637"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","7","9.0552","0","1.2936","0","0.0000","0","0.0000","0","0.0000","0","0.0000","7","9.0552","0","1.2936"
"28016  :  โรงพยาบาลศิลาลาด","12","6.0628","6","1.0105","0","0.0000","0","0.0000","0","0.0000","0","0.0000","12","6.0628","6","1.0105"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","34,361","0.0000","34,334","0.0000","7,516","0.0000","7,509","0.0000","634","0.0000","633","0.0000","42,511","0.0000","42,476","0.0000"
"10944  :  โรงพยาบาลศรีเมืองใหม่","17","4.4262","9","0.5533","0","0.0000","0","0.0000","0","0.0000","0","0.0000","17","4.4262","9","0.5533"
"10945  :  โรงพยาบาลโขงเจียม","19","0.0000","15","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","19","0.0000","15","0.0000"
"10946  :  โรงพยาบาลเขื่องใน","668","0.0000","668","0.0000","0","0.0000","0","0.0000","5","0.0000","5","0.0000","673","0.0000","673","0.0000"
"10947  :  โรงพยาบาลเขมราฐ","173","156.1676","3","0.9186","0","0.0000","0","0.0000","0","0.0000","0","0.0000","173","156.1676","3","0.9186"
"10948  :  โรงพยาบาลนาจะหลวย","2","1.9574","1","1.9574","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","1.9574","1","1.9574"
"10949  :  โรงพยาบาลน้ำยืน","7","5.1122","1","0.8520","0","0.0000","0","0.0000","0","0.0000","0","0.0000","7","5.1122","1","0.8520"
"10950  :  โรงพยาบาลบุณฑริก","94","51.8764","1","0.5578","0","0.0000","0","0.0000","1","0.0000","0","0.0000","95","51.8764","1","0.5519"
"10951  :  โรงพยาบาลตระการพืชผล","804","0.0000","792","0.0000","0","0.0000","0","0.0000","1","0.0000","1","0.0000","805","0.0000","793","0.0000"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","21","15.0240","8","1.1557","0","0.0000","0","0.0000","0","0.0000","0","0.0000","21","15.0240","8","1.1557"
"10953  :  โรงพยาบาลม่วงสามสิบ","207","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","207","0.0000","0","0.0000"
"10954  :  โรงพยาบาลวารินชำราบ","3,243","1,474.8599","2,083","1.2714","4","0.9895","3","0.9895","2","0.6396","1","0.6396","3,249","1,476.4890","2,087","1.2706"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","41","1.0182","28","0.0783","0","0.0000","0","0.0000","0","0.0000","0","0.0000","41","1.0182","28","0.0783"
"10957  :  โรงพยาบาลตาลสุม","23","10.3455","3","0.5173","0","0.0000","0","0.0000","0","0.0000","0","0.0000","23","10.3455","3","0.5173"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10959  :  โรงพยาบาลสำโรง","10","4.4138","2","0.5517","0","0.0000","0","0.0000","0","0.0000","0","0.0000","10","4.4138","2","0.5517"
"10960  :  โรงพยาบาลดอนมดแดง","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10961  :  โรงพยาบาลสิรินธร","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","5","8.6530","0","1.7306","0","0.0000","0","0.0000","0","0.0000","0","0.0000","5","8.6530","0","1.7306"
"11495  :  โรงพยาบาลกองบิน 21","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","2,131","2,297.3222","591","1.4918","15","16.2623","4","1.4784","16","18.0618","3","1.3894","2,162","2,331.6463","598","1.4908"
"24032  :  โรงพยาบาลนาตาล","3","2.2846","1","1.1423","0","0.0000","0","0.0000","0","0.0000","0","0.0000","3","2.2846","1","1.1423"
"24821  :  โรงพยาบาลนาเยีย","6","1.8028","1","0.3606","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","1.8028","1","0.3606"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","4","1.4663","0","0.3666","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","1.4663","0","0.3666"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","20","17.7688","3","1.0452","0","0.0000","0","0.0000","1","0.7082","0","0.7082","21","18.4770","3","1.0265"
"10701  :  โรงพยาบาลยโสธร","911","1,349.2366","49","1.5652","4","6.0920","0","1.5230","2","6.8618","0","3.4309","917","1,362.1904","49","1.5693"
"10963  :  โรงพยาบาลทรายมูล","106","127.4562","2","1.2255","3","2.5091","0","0.8364","0","0.0000","0","0.0000","109","129.9653","2","1.2146"
"10964  :  โรงพยาบาลกุดชุม","153","94.0964","2","0.6232","11","4.1474","0","0.3770","2","0.2095","1","0.2095","166","98.4533","3","0.6040"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000"
"10966  :  โรงพยาบาลป่าติ้ว","5","2.9298","0","0.5860","0","0.0000","0","0.0000","0","0.0000","0","0.0000","5","2.9298","0","0.5860"
"10967  :  โรงพยาบาลมหาชนะชัย","111","106.5391","6","1.0147","1","1.6204","0","1.6204","0","0.0000","0","0.0000","112","108.1595","6","1.0204"
"10968  :  โรงพยาบาลค้อวัง","130","136.4998","1","1.0581","6","5.7294","0","0.9549","1","0.8752","0","0.8752","137","143.1044","1","1.0522"
