"โรงพยาบาล","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","27","159","5.89","359,447.00","13,312.85","21.0429","1.7536","0","0.0000"
"10828  :  โรงพยาบาลบ้านฉาง","38","535","14.08","997,631.75","26,253.47","0.0000","0.0000","0","0.0000"
"10829  :  โรงพยาบาลแกลง","95","1,301","13.69","93,966.00","15,661.00","0.0000","0.0000","13","0.0000"
"10830  :  โรงพยาบาลวังจันทร์","16","208","13.00","330,045.00","20,627.81","29.7687","1.9846","0","0.0000"
"10831  :  โรงพยาบาลบ้านค่าย","43","327","7.60","763,792.00","17,762.60","72.0785","1.8020","0","0.0000"
"10832  :  โรงพยาบาลปลวกแดง","13","153","11.77","243,318.00","18,716.77","0.0000","0.0000","0","0.0000"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","17","221","13.00","377,395.00","22,199.71","2.8903","0.5781","0","0.0000"
"23962  :  โรงพยาบาลนิคมพัฒนา","5","39","7.80","45,670.00","11,417.50","0.0000","0.0000","0","0.0000"
"10664  :  โรงพยาบาลพระปกเกล้า","2","14","7.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10834  :  โรงพยาบาลขลุง","66","359","5.44","613,914.00","9,301.73","18.9031","1.5753","0","0.0000"
"10835  :  โรงพยาบาลท่าใหม่","25","71","2.84","121,408.00","4,856.32","7.8498","0.9812","0","0.0000"
"10836  :  โรงพยาบาลเขาสุกิม","33","279","8.45","438,599.00","13,290.88","47.7896","1.9912","0","0.0000"
"10837  :  โรงพยาบาลสองพี่น้อง","27","165","6.11","331,722.00","12,286.00","30.0844","1.3080","0","0.0000"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","54","1,002","18.56","1,240,317.00","22,968.83","73.2165","1.5917","0","0.0000"
"10839  :  โรงพยาบาลมะขาม","30","160","5.33","329,123.00","10,970.77","12.3752","1.7679","0","0.0000"
"10840  :  โรงพยาบาลแหลมสิงห์","34","150","4.41","287,460.00","8,454.71","26.1077","1.3741","0","0.0000"
"10841  :  โรงพยาบาลสอยดาว","55","236","4.29","519,516.00","9,445.75","37.0126","1.2763","0","0.0000"
"10842  :  โรงพยาบาลแก่งหางแมว","40","215","5.38","341,924.00","8,548.10","84.9499","2.1782","1","5.2774"
"10843  :  โรงพยาบาลนายายอาม","44","240","5.45","530,470.00","12,056.14","73.3749","1.6676","0","0.0000"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","27","118","4.37","199,581.00","7,391.89","33.3976","1.2845","0","0.0000"
"10696  :  โรงพยาบาลตราด","794","7,905","9.96","35,506,948.68","44,719.08","1,389.8700","5.0358","252","5.9359"
"10845  :  โรงพยาบาลคลองใหญ่","18","94","5.22","175,139.00","9,729.94","5.4434","0.9072","0","0.0000"
"10846  :  โรงพยาบาลเขาสมิง","21","65","3.10","109,984.00","5,237.33","35.6617","1.6982","0","0.0000"
"10847  :  โรงพยาบาลบ่อไร่","28","296","10.57","513,566.00","18,341.64","14.2350","1.0168","0","0.0000"
"10848  :  โรงพยาบาลแหลมงอบ","13","111","8.54","185,337.00","14,256.69","4.1292","0.6882","0","0.0000"
"10849  :  โรงพยาบาลเกาะกูด","2","8","4.00","31,551.00","15,775.50","0.0000","0.0000","0","0.0000"
"13816  :  โรงพยาบาลเกาะช้าง","1","6","6.00","12,451.00","12,451.00","0.0000","0.0000","0","0.0000"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10833  :  โรงพยาบาลท่าตะเกียบ","8","54","6.75","107,819.00","13,477.38","13.2118","1.6515","0","0.0000"
"10850  :  โรงพยาบาลบางคล้า","21","283","13.48","431,893.00","20,566.33","25.4921","1.5933","0","0.0000"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","43","818","19.02","1,374,717.00","31,970.16","80.5299","1.9174","0","0.0000"
"10852  :  โรงพยาบาลบางปะกง","10","87","8.70","243,305.00","24,330.50","10.8492","1.3562","0","0.0000"
"10853  :  โรงพยาบาลบ้านโพธิ์","30","186","6.20","417,870.00","13,929.00","39.9291","1.4789","0","0.0000"
"10854  :  โรงพยาบาลพนมสารคาม","89","1,004","11.28","2,726,076.70","30,630.08","258.2684","2.9019","0","0.0000"
"10855  :  โรงพยาบาลสนามชัยเขต","53","415","7.83","1,148,178.00","21,663.74","135.1510","2.6500","0","0.0000"
"10856  :  โรงพยาบาลแปลงยาว","20","103","5.15","231,187.00","11,559.35","28.8812","1.8051","0","0.0000"
"13747  :  โรงพยาบาลราชสาส์น","1","4","4.00","6,375.00","6,375.00","1.4948","1.4948","0","0.0000"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","178","1,868","10.49","817,671.56","4,726.43","0.0000","0.0000","7","0.0000"
"10857  :  โรงพยาบาลกบินทร์บุรี","297","3,519","11.85","12,051,962.00","40,579.00","334.6752","3.2180","0","0.0000"
"10858  :  โรงพยาบาลนาดี","4","17","4.25","41,001.00","10,250.25","4.2400","1.0600","0","0.0000"
"10859  :  โรงพยาบาลบ้านสร้าง","10","42","4.20","71,318.00","7,131.80","14.2741","1.4274","0","0.0000"
"10860  :  โรงพยาบาลประจันตคาม","7","35","5.00","52,269.00","7,467.00","7.1255","1.4251","0","0.0000"
"10861  :  โรงพยาบาลศรีมหาโพธิ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10862  :  โรงพยาบาลศรีมโหสถ","15","60","4.00","123,526.00","8,235.07","11.4071","0.9506","0","0.0000"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","31","272","8.77","1,987,718.50","64,119.95","6.7637","6.7637","0","0.0000"
"10698  :  โรงพยาบาลนครนายก","741","7,814","10.55","42,634,026.00","57,535.80","3,254.3470","4.5965","0","0.0000"
"10863  :  โรงพยาบาลปากพลี","13","125","9.62","197,349.00","15,180.69","20.2050","1.6838","0","0.0000"
"10864  :  โรงพยาบาลบ้านนา","61","377","6.18","752,444.00","12,335.15","74.3047","1.3036","0","0.0000"
"10865  :  โรงพยาบาลองครักษ์","12","77","6.42","159,247.00","13,270.58","13.5713","1.3571","0","0.0000"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","1,217","11,233","9.23","56,904,264.00","47,028.32","3,681.0815","3.8995","644","3.9240"
"10866  :  โรงพยาบาลคลองหาด","24","121","5.04","228,955.00","9,539.79","0.0000","0.0000","1","0.0000"
"10867  :  โรงพยาบาลตาพระยา","16","69","4.31","135,008.00","9,000.53","0.0000","0.0000","0","0.0000"
"10868  :  โรงพยาบาลวังน้ำเย็น","39","214","5.49","344,633.00","9,314.41","0.0000","0.0000","1","0.0000"
"10869  :  โรงพยาบาลวัฒนานคร","31","182","5.87","354,319.00","11,429.65","0.0000","0.0000","0","0.0000"
"10870  :  โรงพยาบาลอรัญประเทศ","145","1,445","9.97","3,596,024.00","24,800.17","0.0000","0.0000","0","0.0000"
"13817  :  โรงพยาบาลเขาฉกรรจ์","24","174","7.25","265,469.00","11,061.21","0.0000","0.0000","0","0.0000"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","1,266","10,738","8.48","71,118,999.75","56,176.15","0.0000","0.0000","962","0.0000"
"10871  :  โรงพยาบาลครบุรี","94","1,041","11.07","1,884,672.00","20,049.70","174.3021","1.8543","0","0.0000"
"10872  :  โรงพยาบาลเสิงสาง","33","331","10.03","836,145.00","25,337.73","54.2022","1.6938","0","0.0000"
"10873  :  โรงพยาบาลคง","41","255","6.22","525,734.00","12,822.78","45.0136","1.1846","0","0.0000"
"10874  :  โรงพยาบาลบ้านเหลื่อม","25","112","4.48","270,073.00","10,802.92","36.6032","1.5914","0","0.0000"
"10875  :  โรงพยาบาลจักราช","55","556","10.11","854,347.00","15,533.58","41.4934","1.4308","0","0.0000"
"10876  :  โรงพยาบาลโชคชัย","54","508","9.41","1,343,368.00","24,877.19","128.9973","2.4339","0","0.0000"
"10877  :  โรงพยาบาลด่านขุนทด","108","511","4.73","1,502,074.00","13,908.09","156.3275","1.9300","0","0.0000"
"10878  :  โรงพยาบาลโนนไทย","46","170","3.70","485,772.00","10,560.26","72.5179","1.8129","0","0.0000"
"10879  :  โรงพยาบาลโนนสูง","65","470","7.23","1,290,802.00","19,858.49","111.6392","1.9936","0","0.0000"
"10880  :  โรงพยาบาลขามสะแกแสง","24","141","5.88","285,451.00","11,893.79","35.4084","1.5395","0","0.0000"
"10881  :  โรงพยาบาลบัวใหญ่","94","828","8.81","3,038,522.00","32,324.70","140.5024","2.0662","0","0.0000"
"10882  :  โรงพยาบาลประทาย","24","69","2.88","190,169.00","7,923.71","40.5286","1.9299","0","0.0000"
"10883  :  โรงพยาบาลปักธงชัย","73","373","5.11","762,015.00","10,438.56","110.3373","1.5991","0","0.0000"
"10884  :  โรงพยาบาลพิมาย","169","1,142","6.76","3,764,981.00","22,544.80","359.0480","3.0428","0","0.0000"
"10885  :  โรงพยาบาลห้วยแถลง","23","144","6.26","354,308.00","15,404.70","47.2475","2.0542","0","0.0000"
"10886  :  โรงพยาบาลชุมพวง","37","222","6.00","505,133.00","13,652.24","44.7304","1.5424","0","0.0000"
"10887  :  โรงพยาบาลสูงเนิน","86","658","7.65","1,620,459.00","18,842.55","37.9820","2.2342","0","0.0000"
"10888  :  โรงพยาบาลขามทะเลสอ","43","234","5.44","633,561.00","14,733.98","59.9903","1.5787","0","0.0000"
"10889  :  โรงพยาบาลสีคิ้ว","109","961","8.82","1,965,434.00","18,031.50","209.6812","1.9970","0","0.0000"
"10890  :  โรงพยาบาลปากช่องนานา","220","3,192","14.51","8,280,702.00","37,639.55","151.2930","1.9907","0","0.0000"
"10891  :  โรงพยาบาลหนองบุญมาก","47","394","8.38","967,977.00","20,595.26","106.5818","2.3685","0","0.0000"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10893  :  โรงพยาบาลโนนแดง","25","408","16.32","744,798.00","29,791.92","39.9536","1.7371","0","0.0000"
"10894  :  โรงพยาบาลวังน้ำเขียว","38","223","5.87","419,381.00","11,036.34","59.4789","1.5652","0","0.0000"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","112","1,594","14.23","9,494,499.00","84,772.31","0.0000","0.0000","0","0.0000"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","6","18","3.00","81,248.00","13,541.33","9.7317","1.6220","0","0.0000"
"11608  :  โรงพยาบาลลำทะเมนชัย","5","7","1.40","24,732.00","4,946.40","7.0629","1.4126","0","0.0000"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","3","18","6.00","71,240.00","23,746.67","3.0407","1.0136","0","0.0000"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","4","23","5.75","242,919.00","60,729.75","2.8938","1.4469","0","0.0000"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","28","171","6.11","258,060.00","9,216.43","0.0000","0.0000","0","0.0000"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","124","1,188","9.58","4,687,322.00","37,800.98","37.7632","1.7982","0","0.0000"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27839  :  โรงพยาบาลบัวลาย","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27840  :  โรงพยาบาลสีดา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10667  :  โรงพยาบาลบุรีรัมย์","1,580","9,353","5.92","68,314,693.00","43,237.15","0.0000","0.0000","1,053","0.0000"
"10895  :  โรงพยาบาลคูเมือง","15","82","5.47","204,913.00","13,660.87","36.6053","2.8158","0","0.0000"
"10896  :  โรงพยาบาลกระสัง","17","55","3.24","136,781.00","8,045.94","25.6986","1.9768","0","0.0000"
"10897  :  โรงพยาบาลนางรอง","153","2,144","14.01","9,534,543.00","62,317.27","271.7406","3.7225","0","0.0000"
"10898  :  โรงพยาบาลหนองกี่","14","59","4.21","146,246.00","10,446.14","14.8422","1.6491","0","0.0000"
"10899  :  โรงพยาบาลละหานทราย","26","192","7.38","436,710.00","16,796.54","0.0000","0.0000","0","0.0000"
"10900  :  โรงพยาบาลประโคนชัย","26","124","4.77","381,020.00","14,654.62","46.2512","2.5695","0","0.0000"
"10901  :  โรงพยาบาลบ้านกรวด","14","72","5.14","162,352.00","11,596.57","19.3805","1.3843","0","0.0000"
"10902  :  โรงพยาบาลพุทไธสง","15","54","3.60","130,217.00","8,681.13","23.2539","1.9378","0","0.0000"
"10904  :  โรงพยาบาลลำปลายมาศ","30","240","8.00","574,570.82","19,152.36","40.3180","1.9199","0","0.0000"
"10905  :  โรงพยาบาลสตึก","6","33","5.50","69,873.00","11,645.50","0.6396","0.6396","0","0.0000"
"10906  :  โรงพยาบาลปะคำ","9","84","9.33","207,535.00","23,059.44","13.9644","1.9949","0","0.0000"
"10907  :  โรงพยาบาลนาโพธิ์","6","16","2.67","48,560.00","8,093.33","0.0000","0.0000","0","0.0000"
"10908  :  โรงพยาบาลหนองหงส์","10","54","5.40","122,226.00","12,222.60","12.3731","1.2373","0","0.0000"
"10909  :  โรงพยาบาลพลับพลาชัย","6","28","4.67","54,322.00","9,053.67","8.3539","1.6708","0","0.0000"
"10910  :  โรงพยาบาลห้วยราช","11","54","4.91","107,726.00","9,793.27","3.4741","0.8685","0","0.0000"
"10911  :  โรงพยาบาลโนนสุวรรณ","8","24","3.00","60,503.00","7,562.88","10.9459","1.8243","0","0.0000"
"10912  :  โรงพยาบาลชำนิ","8","18","2.25","41,787.00","5,223.38","10.9092","1.3637","0","0.0000"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","9","30","3.33","60,641.00","6,737.89","13.7069","1.5230","0","0.0000"
"10914  :  โรงพยาบาลโนนดินแดง","10","74","7.40","153,621.00","15,362.10","6.1743","1.0291","0","0.0000"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","10","45","4.50","117,687.00","11,768.70","13.2603","1.8943","0","0.0000"
"23578  :  โรงพยาบาลแคนดง","2","2","1.00","5,329.00","2,664.50","0.0000","0.0000","0","0.0000"
"28020  :  โรงพยาบาลบ้านด่าน","3","6","2.00","15,100.00","5,033.33","0.0000","0.0000","0","0.0000"
"10668  :  โรงพยาบาลสุรินทร์","1,824","14,755","8.09","90,338,183.02","49,554.68","0.0000","0.0000","1,142","0.0000"
"10915  :  โรงพยาบาลชุมพลบุรี","17","64","3.76","118,605.00","6,976.76","32.7059","1.9239","0","0.0000"
"10916  :  โรงพยาบาลท่าตูม","15","79","5.27","178,128.00","11,875.20","20.7377","1.3825","0","0.0000"
"10917  :  โรงพยาบาลจอมพระ","10","28","2.80","60,357.00","6,035.70","14.3994","1.4399","0","0.0000"
"10918  :  โรงพยาบาลปราสาท","93","510","5.48","2,820,517.00","30,328.14","0.0000","0.0000","0","0.0000"
"10919  :  โรงพยาบาลกาบเชิง","24","132","5.50","238,560.50","9,940.02","16.1843","1.2449","0","0.0000"
"10920  :  โรงพยาบาลรัตนบุรี","24","108","4.50","274,814.00","11,450.58","46.5026","2.0219","0","0.0000"
"10921  :  โรงพยาบาลสนม","22","77","3.50","217,551.00","9,888.68","36.7120","1.7482","0","0.0000"
"10922  :  โรงพยาบาลศีขรภูมิ","44","228","5.18","514,590.00","11,695.23","66.8900","1.5556","0","0.0000"
"10923  :  โรงพยาบาลสังขะ","19","61","3.21","118,098.00","6,561.00","7.5406","1.5081","0","0.0000"
"10924  :  โรงพยาบาลลำดวน","14","97","6.93","154,683.00","11,048.79","19.8099","1.6508","0","0.0000"
"10925  :  โรงพยาบาลสำโรงทาบ","9","44","4.89","79,480.00","8,831.11","11.8680","1.3187","0","0.0000"
"10926  :  โรงพยาบาลบัวเชด","3","12","4.00","20,297.00","6,765.67","4.3040","2.1520","0","0.0000"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","8","50","6.25","87,203.00","10,900.38","15.6337","1.9542","0","0.0000"
"27842  :  โรงพยาบาลเขวาสินรินทร์","1","1","1.00","4,126.00","4,126.00","0.3729","0.3729","0","0.0000"
"27843  :  โรงพยาบาลศรีณรงค์","3","3","1.00","8,692.00","2,897.33","2.1466","1.0733","0","0.0000"
"27844  :  โรงพยาบาลโนนนารายณ์","8","10","1.25","25,904.00","3,238.00","5.6429","0.7054","0","0.0000"
"10700  :  โรงพยาบาลศรีสะเกษ","2,090","17,523","8.38","101,413,891.92","48,523.39","9,470.5227","4.5685","1,473","4.5393"
"10927  :  โรงพยาบาลยางชุมน้อย","6","20","3.33","31,743.00","5,290.50","9.2864","1.5477","1","1.7226"
"10928  :  โรงพยาบาลกันทรารมย์","48","237","4.94","552,257.00","11,505.35","85.6753","1.7849","3","2.5181"
"10929  :  โรงพยาบาลกันทรลักษ์","72","763","10.60","1,885,319.00","26,553.79","174.0724","2.4517","3","3.3416"
"10930  :  โรงพยาบาลขุขันธ์","48","375","7.81","767,417.00","15,987.85","100.3711","2.3342","0","0.0000"
"10931  :  โรงพยาบาลไพรบึง","8","30","3.75","43,373.00","5,421.63","15.7571","1.9696","0","0.0000"
"10932  :  โรงพยาบาลปรางค์กู่","19","66","3.47","148,757.00","7,829.32","43.2258","2.2750","2","2.4805"
"10933  :  โรงพยาบาลขุนหาญ","35","155","4.43","465,501.00","13,691.21","75.5778","2.2229","2","6.1707"
"10934  :  โรงพยาบาลราษีไศล","74","768","10.38","1,808,575.00","24,440.20","221.5018","2.9933","11","3.8326"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","72","524","7.28","1,258,077.00","17,473.29","203.6884","2.8290","7","3.9906"
"10936  :  โรงพยาบาลบึงบูรพ์","11","127","11.55","207,157.00","18,832.45","0.0000","0.0000","0","0.0000"
"10937  :  โรงพยาบาลห้วยทับทัน","4","4","1.00","16,940.00","4,235.00","5.7037","1.4259","0","0.0000"
"10938  :  โรงพยาบาลโนนคูณ","4","13","3.25","34,331.00","8,582.75","6.6791","1.6698","0","0.0000"
"10939  :  โรงพยาบาลศรีรัตนะ","15","61","4.07","121,948.00","8,129.87","0.0000","0.0000","2","0.0000"
"10940  :  โรงพยาบาลวังหิน","6","16","2.67","29,884.50","4,980.75","14.4614","2.4102","0","0.0000"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","12","58","4.83","153,675.00","12,806.25","23.1560","1.9297","0","0.0000"
"10942  :  โรงพยาบาลภูสิงห์","2","11","5.50","26,094.00","13,047.00","7.8396","3.9198","1","3.3122"
"10943  :  โรงพยาบาลเมืองจันทร์","10","59","5.90","94,112.00","9,411.20","20.1046","2.0105","1","0.7676"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","14","121","8.64","332,277.00","23,734.07","0.0000","0.0000","0","0.0000"
"28014  :  โรงพยาบาลพยุห์","4","8","2.00","17,645.00","4,411.25","4.2164","1.0541","0","0.0000"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","3","4","1.33","6,657.00","2,219.00","0.0000","0.0000","0","0.0000"
"28016  :  โรงพยาบาลศิลาลาด","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","2,948","28,531","9.68","208,832,547.00","70,838.72","0.0000","0.0000","2,217","0.0000"
"10944  :  โรงพยาบาลศรีเมืองใหม่","3","21","7.00","142,421.00","47,473.67","0.0000","0.0000","0","0.0000"
"10945  :  โรงพยาบาลโขงเจียม","4","26","6.50","186,463.00","46,615.75","0.0000","0.0000","0","0.0000"
"10946  :  โรงพยาบาลเขื่องใน","10","108","10.80","1,199,724.00","119,972.40","0.0000","0.0000","0","0.0000"
"10947  :  โรงพยาบาลเขมราฐ","4","11","2.75","137,474.00","34,368.50","0.0000","0.0000","0","0.0000"
"10948  :  โรงพยาบาลนาจะหลวย","8","27","3.38","79,942.00","9,992.75","6.0377","1.0063","0","0.0000"
"10949  :  โรงพยาบาลน้ำยืน","3","16","5.33","76,908.00","25,636.00","0.0000","0.0000","0","0.0000"
"10950  :  โรงพยาบาลบุณฑริก","9","87","9.67","360,877.00","40,097.44","0.0000","0.0000","0","0.0000"
"10951  :  โรงพยาบาลตระการพืชผล","9","56","6.22","915,781.00","101,753.44","0.0000","0.0000","0","0.0000"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10953  :  โรงพยาบาลม่วงสามสิบ","22","129","5.86","278,068.81","12,639.49","0.0000","0.0000","0","0.0000"
"10954  :  โรงพยาบาลวารินชำราบ","44","427","9.70","14,988,842.00","340,655.50","0.0000","0.0000","3","0.0000"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","9","49","5.44","319,585.00","35,509.44","0.0000","0.0000","0","0.0000"
"10957  :  โรงพยาบาลตาลสุม","3","7","2.33","37,415.00","12,471.67","0.0000","0.0000","0","0.0000"
"10958  :  โรงพยาบาลโพธิ์ไทร","1","1","1.00","2,160.00","2,160.00","0.0000","0.0000","0","0.0000"
"10959  :  โรงพยาบาลสำโรง","2","9","4.50","20,969.00","10,484.50","0.0000","0.0000","0","0.0000"
"10960  :  โรงพยาบาลดอนมดแดง","2","15","7.50","89,492.00","44,746.00","0.0000","0.0000","0","0.0000"
"10961  :  โรงพยาบาลสิรินธร","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","46","432","9.39","838,081.00","18,219.15","61.8977","1.8205","0","0.0000"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","38","439","11.55","1,566,479.00","41,223.13","63.8515","3.5473","0","0.0000"
"24032  :  โรงพยาบาลนาตาล","3","14","4.67","60,933.00","20,311.00","0.0000","0.0000","0","0.0000"
"24821  :  โรงพยาบาลนาเยีย","1","3","3.00","42,408.00","42,408.00","0.0000","0.0000","0","0.0000"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","2","3","1.50","46,500.00","23,250.00","0.0000","0.0000","0","0.0000"
"27968  :  โรงพยาบาลน้ำขุ่น","2","11","5.50","59,455.00","29,727.50","0.0000","0.0000","0","0.0000"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","1","1","1.00","7,800.00","7,800.00","0.0000","0.0000","0","0.0000"
"10701  :  โรงพยาบาลยโสธร","473","1,608","3.40","10,214,851.00","21,595.88","603.3004","2.8458","0","0.0000"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10964  :  โรงพยาบาลกุดชุม","11","44","4.00","110,027.84","10,002.53","18.6902","1.8690","0","0.0000"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","4","17","4.25","33,513.00","8,378.25","3.4072","0.8518","0","0.0000"
"10966  :  โรงพยาบาลป่าติ้ว","2","5","2.50","14,451.50","7,225.75","3.4293","1.7147","0","0.0000"
"10967  :  โรงพยาบาลมหาชนะชัย","4","4","1.00","11,139.00","2,784.75","2.7711","0.6928","0","0.0000"
"10968  :  โรงพยาบาลค้อวัง","7","34","4.86","47,428.20","6,775.46","11.2878","1.8813","1","3.7446"
"10969  :  โรงพยาบาลไทยเจริญ","1","3","3.00","5,210.00","5,210.00","0.0000","0.0000","1","0.0000"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","12","52","4.33","95,904.00","7,992.00","16.5805","2.0726","0","0.0000"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"04007  :  โรงพยาบาลซับใหญ่","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10702  :  โรงพยาบาลชัยภูมิ","1,503","10,343","6.88","60,697,063.00","40,383.94","3,695.8045","4.1903","0","0.0000"
"10970  :  โรงพยาบาลบ้านเขว้า","12","54","4.50","97,851.00","8,154.25","13.7032","1.5226","0","0.0000"
"10971  :  โรงพยาบาลคอนสวรรค์","5","20","4.00","34,862.00","6,972.40","8.7918","1.7584","0","0.0000"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","16","95","5.94","152,999.00","9,562.44","25.5910","1.5994","0","0.0000"
"10973  :  โรงพยาบาลหนองบัวแดง","40","171","4.28","490,058.00","12,251.45","59.1714","1.7403","0","0.0000"
"10974  :  โรงพยาบาลจัตุรัส","67","653","9.75","1,476,793.00","22,041.69","83.2279","1.6646","0","0.0000"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","30","92","3.07","256,254.00","8,541.80","48.4186","1.7292","0","0.0000"
"10976  :  โรงพยาบาลหนองบัวระเหว","9","35","3.89","117,031.63","13,003.51","0.0000","0.0000","1","0.0000"
"10977  :  โรงพยาบาลเทพสถิต","21","167","7.95","504,275.00","24,013.10","35.3089","1.8584","0","0.0000"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","192","1,935","10.08","14,215,000.00","74,036.46","709.0957","3.7518","0","0.0000"
"10979  :  โรงพยาบาลบ้านแท่น","8","60","7.50","152,908.00","19,113.50","12.1871","1.5234","0","0.0000"
