"โรงพยาบาล","สัญชาติ (คน)","OPD","IPD","ค่าใช้จ่าย (บาท)"
"เมียนมาร์","กัมพูชา","ลาว","เวียดนาม","อื่นๆ","คน","ครั้ง","คน","ครั้ง","ทั้งหมด","เรียกเก็บได้","ฟรี"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","922","1,014","113","5","40","2,094","5,280","49","51","1,696,572.00","1,191,588.00","504,984.00"
"10663  :  โรงพยาบาลระยอง","3,154","8,428","868","28","5,644","17,702","36,535","3,025","3,270","38,254,022.39","30,098,286.52","8,155,735.87"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","1,519","1,999","320","5","616","4,445","9,281","557","621","9,064,743.00","3,199,193.00","5,865,550.00"
"10828  :  โรงพยาบาลบ้านฉาง","95","598","63","1","272","1,005","3,083","167","197","1,654,427.29","480,252.20","1,174,175.09"
"10829  :  โรงพยาบาลแกลง","1,110","6,278","498","5","155","8,039","17,600","1,699","1,848","19,026,220.28","3,370,864.98","15,655,355.30"
"10830  :  โรงพยาบาลวังจันทร์","345","1,751","382","0","170","2,648","6,480","312","327","3,782,615.00","1,668,400.00","2,114,215.00"
"10831  :  โรงพยาบาลบ้านค่าย","718","1,847","397","2","195","3,158","7,411","248","268","3,664,943.00","1,543,449.00","2,121,494.00"
"10832  :  โรงพยาบาลปลวกแดง","460","2,706","138","0","88","3,385","7,906","441","464","3,622,147.35","857,209.50","2,764,937.85"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","280","668","169","0","19","1,135","2,624","87","95","1,457,428.00","926,999.00","530,429.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","903","2,539","140","4","519","4,104","8,393","146","154","4,374,641.00","1,647,853.00","2,726,788.00"
"10664  :  โรงพยาบาลพระปกเกล้า","45","941","223","5","13,279","14,480","28,531","2,151","2,326","88,247,569.95","43,963,683.48","44,283,886.47"
"10834  :  โรงพยาบาลขลุง","118","4,528","222","1","264","5,133","8,922","184","198","8,379,712.00","7,538,854.00","840,858.00"
"10835  :  โรงพยาบาลท่าใหม่","51","1,104","234","1","849","2,239","3,643","88","92","2,724,835.00","2,210,559.00","514,276.00"
"10836  :  โรงพยาบาลเขาสุกิม","7","52","149","0","4","5","6","207","231","926,396.00","451,919.00","474,477.00"
"10837  :  โรงพยาบาลสองพี่น้อง","45","1,483","537","2","21","2,088","4,001","46","56","2,975,156.00","1,922,789.00","1,052,367.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","56","3,253","72","0","490","3,869","6,638","344","371","5,445,856.00","4,162,861.00","1,282,995.00"
"10839  :  โรงพยาบาลมะขาม","250","5,921","560","1","46","6,776","16,566","218","233","10,053,100.00","8,427,847.00","1,625,253.00"
"10840  :  โรงพยาบาลแหลมสิงห์","135","2,152","229","3","37","2,553","4,026","98","106","4,481,905.00","3,956,720.00","525,185.00"
"10841  :  โรงพยาบาลสอยดาว","64","3,809","71","2","367","4,310","6,331","260","267","7,634,095.00","6,538,161.00","1,095,934.00"
"10842  :  โรงพยาบาลแก่งหางแมว","381","1,820","625","0","61","2,887","5,944","217","233","4,648,417.00","3,641,405.00","1,007,012.00"
"10843  :  โรงพยาบาลนายายอาม","66","1,956","480","1","186","2,689","5,486","147","165","5,154,074.00","3,205,721.00","1,948,353.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","88","3,450","1,027","0","535","5,097","9,352","163","174","7,186,327.00","5,647,458.00","1,538,869.00"
"10696  :  โรงพยาบาลตราด","2,119","9,147","90","11","2,011","13,328","31,655","2,760","3,094","54,639,588.77","21,642,289.43","32,997,299.34"
"10845  :  โรงพยาบาลคลองใหญ่","193","10,422","11","7","50","10,680","24,186","594","634","24,128,987.00","13,059,271.00","11,069,716.00"
"10846  :  โรงพยาบาลเขาสมิง","639","3,209","99","0","51","3,995","8,356","259","268","5,889,977.00","2,766,064.00","3,123,913.00"
"10847  :  โรงพยาบาลบ่อไร่","748","4,543","33","0","393","5,695","11,207","241","274","7,950,345.00","6,041,957.00","1,908,388.00"
"10848  :  โรงพยาบาลแหลมงอบ","522","2,913","21","0","136","3,591","6,014","132","146","7,653,851.00","4,838,591.00","2,815,260.00"
"10849  :  โรงพยาบาลเกาะกูด","46","415","11","0","992","1,461","3,319","35","35","2,113,134.00","1,278,508.00","834,626.00"
"13816  :  โรงพยาบาลเกาะช้าง","115","3,337","9","0","1,280","4,734","9,518","411","441","9,090,776.00","4,843,474.00","4,247,302.00"
"10697  :  โรงพยาบาลพุทธโสธร","1,687","2,374","386","16","193","4,094","9,447","1,528","1,625","4,417,597.00","0.00","4,417,597.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","422","509","71","1","221","1,224","3,455","159","171","1,481,074.00","686,429.00","794,645.00"
"10850  :  โรงพยาบาลบางคล้า","1,754","2,938","319","1","103","5,114","7,902","184","194","5,441,788.00","2,701,525.00","2,740,263.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","1,254","643","88","3","52","2,036","3,761","160","168","2,007,908.00","1,276,771.00","731,137.00"
"10852  :  โรงพยาบาลบางปะกง","1,776","2,535","421","3","90","4,814","8,580","585","622","6,548,626.00","4,902,516.00","1,646,110.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","1,163","1,429","201","4","108","2,902","5,540","166","173","3,429,302.00","1,890,388.00","1,538,914.00"
"10854  :  โรงพยาบาลพนมสารคาม","617","2,080","177","7","272","3,150","7,277","520","585","6,126,480.00","3,227,758.00","2,898,722.00"
"10855  :  โรงพยาบาลสนามชัยเขต","515","860","154","0","286","1,652","2,822","491","563","5,115,480.00","2,058,076.00","3,057,404.00"
"10856  :  โรงพยาบาลแปลงยาว","1,358","1,323","243","6","184","3,111","6,389","231","246","3,073,877.00","1,721,074.00","1,352,803.00"
"13747  :  โรงพยาบาลราชสาส์น","38","112","19","0","6","175","502","7","8","188,185.00","114,918.00","73,267.00"
"31327  :  โรงพยาบาลคลองเขื่อน","20","74","12","0","17","123","315","0","0","46,540.00","16,909.00","29,631.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","451","1,296","218","4","173","2,138","4,814","448","494","9,813,037.16","3,637,874.00","6,175,163.16"
"10857  :  โรงพยาบาลกบินทร์บุรี","377","1,324","187","0","86","1,954","4,719","275","301","4,496,066.00","871,893.00","3,624,173.00"
"10858  :  โรงพยาบาลนาดี","323","399","488","0","42","1,239","2,090","56","63","1,748,931.00","668,675.00","1,080,256.00"
"10859  :  โรงพยาบาลบ้านสร้าง","281","493","58","0","15","847","2,041","60","60","1,041,676.00","633,520.00","408,156.00"
"10860  :  โรงพยาบาลประจันตคาม","23","199","84","0","9","306","599","33","35","332,744.00","173,611.00","159,133.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","107","380","47","1","16","551","1,483","36","38","703,642.00","422,023.00","281,619.00"
"10862  :  โรงพยาบาลศรีมโหสถ","77","371","26","1","29","504","1,176","0","0","435,106.00","185,691.00","249,415.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","3","36","3","0","34","76","178","1","1","121,906.00","121,316.00","590.00"
"10698  :  โรงพยาบาลนครนายก","872","867","245","6","333","2,320","5,357","496","558","10,284,206.00","3,888,119.00","6,396,087.00"
"10863  :  โรงพยาบาลปากพลี","11","36","21","0","129","197","581","8","8","262,020.00","111,437.00","150,583.00"
"10864  :  โรงพยาบาลบ้านนา","1,200","453","89","2","124","1,868","4,263","168","198","2,017,263.00","1,148,345.00","868,918.00"
"10865  :  โรงพยาบาลองครักษ์","2,225","1,918","157","2","84","4,386","6,747","172","176","5,758,314.00","3,259,745.00","2,498,569.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","97","6,212","106","6","253","6,621","12,003","868","929","16,818,283.00","10,518,446.00","6,299,837.00"
"10866  :  โรงพยาบาลคลองหาด","4","3,357","14","0","48","3,411","6,912","330","349","3,021,744.00","2,447,257.00","574,487.00"
"10867  :  โรงพยาบาลตาพระยา","3","1,697","6","0","53","1,736","3,503","185","206","1,907,446.00","1,394,393.00","513,053.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","17","2,357","74","0","130","2,521","5,711","185","195","1,940,638.00","1,497,223.00","443,415.00"
"10869  :  โรงพยาบาลวัฒนานคร","48","4,684","21","2","203","4,954","9,408","260","279","2,991,864.00","1,847,842.00","1,144,022.00"
"10870  :  โรงพยาบาลอรัญประเทศ","24","6,537","29","21","202","6,522","12,422","698","728","9,156,733.00","7,509,256.00","1,647,477.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","21","415","20","0","30","472","1,306","60","63","495,678.00","260,295.00","235,383.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","473","752","256","23","620","2,122","5,354","584","670","38,755,985.99","19,561,743.56","19,194,242.43"
"10871  :  โรงพยาบาลครบุรี","22","557","54","1","203","836","2,079","131","149","1,827,776.00","790,611.00","1,037,165.00"
"10872  :  โรงพยาบาลเสิงสาง","13","283","166","0","108","564","1,352","53","55","661,935.00","377,738.00","284,197.00"
"10873  :  โรงพยาบาลคง","28","21","15","0","106","170","487","15","17","342,093.00","94,115.00","247,978.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0","0","15","0","51","66","255","10","17","202,326.00","129,803.00","72,523.00"
"10875  :  โรงพยาบาลจักราช","7","14","10","0","48","79","201","7","7","89,818.00","52,275.00","37,543.00"
"10876  :  โรงพยาบาลโชคชัย","37","2,747","125","0","5","2,912","6,071","227","241","2,955,407.00","737,056.00","2,218,351.00"
"10877  :  โรงพยาบาลด่านขุนทด","18","14","61","0","50","143","388","10","11","300,675.00","108,998.00","191,677.00"
"10878  :  โรงพยาบาลโนนไทย","21","18","18","0","40","97","308","10","10","139,207.00","92,749.00","46,458.00"
"10879  :  โรงพยาบาลโนนสูง","52","41","45","4","61","203","419","23","23","224,714.00","145,370.00","79,344.00"
"10880  :  โรงพยาบาลขามสะแกแสง","12","8","17","0","29","66","245","9","11","172,709.00","115,718.00","56,991.00"
"10881  :  โรงพยาบาลบัวใหญ่","92","54","71","3","272","491","1,018","57","65","1,093,611.00","439,333.00","654,278.00"
"10882  :  โรงพยาบาลประทาย","23","9","17","0","30","79","164","8","9","99,526.00","73,464.00","26,062.00"
"10883  :  โรงพยาบาลปักธงชัย","164","322","117","2","84","689","1,378","48","51","821,824.00","475,779.00","346,045.00"
"10884  :  โรงพยาบาลพิมาย","18","20","34","0","48","120","355","28","31","435,305.00","219,761.00","215,544.00"
"10885  :  โรงพยาบาลห้วยแถลง","7","7","25","1","116","156","536","10","11","246,266.00","88,521.00","157,745.00"
"10886  :  โรงพยาบาลชุมพวง","5","8","35","0","117","165","478","23","28","346,024.00","114,523.00","231,501.00"
"10887  :  โรงพยาบาลสูงเนิน","1,633","181","57","2","34","1,905","6,697","150","171","2,606,211.00","1,211,423.00","1,394,788.00"
"10888  :  โรงพยาบาลขามทะเลสอ","116","178","26","2","42","364","673","12","13","311,597.00","148,341.00","163,256.00"
"10889  :  โรงพยาบาลสีคิ้ว","132","245","234","1","185","739","1,743","83","88","1,285,452.00","521,900.00","763,552.00"
"10890  :  โรงพยาบาลปากช่องนานา","538","1,340","251","1","66","2,193","4,712","276","303","4,092,057.00","2,340.00","4,089,717.00"
"10891  :  โรงพยาบาลหนองบุญมาก","18","204","55","0","60","336","759","41","49","472,064.00","326,564.00","145,500.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","4","7","0","3","14","39","3","4","33,346.00","0.00","33,346.00"
"10893  :  โรงพยาบาลโนนแดง","1","11","15","0","32","59","150","4","5","65,212.00","50,055.00","15,157.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","135","388","121","0","89","732","1,438","62","65","871,379.00","421,036.00","450,343.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","8","1","7","1","14","31","80","5","6","56,551.00","29,344.00","27,207.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","3","2","2","0","12","19","76","1","1","25,950.00","11,522.00","14,428.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","4","7","10","0","52","73","378","11","15","162,692.80","49,661.00","113,031.80"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","1,290","500","185","2","194","2,127","5,310","187","231","5,663,399.00","2,609,840.00","3,053,559.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","15","20","7","0","64","106","274","1","3","107,142.00","60,061.00","47,081.00"
"27839  :  โรงพยาบาลบัวลาย","1","8","11","0","3","23","56","2","2","15,192.00","14,332.00","860.00"
"27840  :  โรงพยาบาลสีดา","24","4","8","0","35","71","182","4","4","44,696.00","725.00","43,971.00"
"27841  :  โรงพยาบาลเทพารักษ์","0","1","4","0","10","15","33","0","0","10,124.00","8,554.00","1,570.00"
"10667  :  โรงพยาบาลบุรีรัมย์","189","420","111","10","602","1,330","3,632","355","412","19,179,893.00","10,296,672.00","8,883,221.00"
"10895  :  โรงพยาบาลคูเมือง","4","24","23","0","48","99","1,013","17","20","196,930.98","125,571.56","71,359.42"
"10896  :  โรงพยาบาลกระสัง","7","144","7","0","106","264","552","29","30","396,290.00","177,213.00","219,077.00"
"10897  :  โรงพยาบาลนางรอง","9","7","7","2","90","115","459","27","30","773,158.00","70,213.00","702,945.00"
"10898  :  โรงพยาบาลหนองกี่","42","68","15","0","117","242","567","26","29","339,638.00","207,892.00","131,746.00"
"10899  :  โรงพยาบาลละหานทราย","9","53","26","0","90","176","567","25","26","315,811.00","184,914.00","130,897.00"
"10900  :  โรงพยาบาลประโคนชัย","46","74","17","1","147","283","837","38","49","648,226.00","286,882.00","361,344.00"
"10901  :  โรงพยาบาลบ้านกรวด","9","29","7","0","43","88","375","12","20","301,610.00","114,354.00","187,256.00"
"10902  :  โรงพยาบาลพุทไธสง","7","5","23","0","36","71","268","17","18","166,675.00","113,803.00","52,872.00"
"10904  :  โรงพยาบาลลำปลายมาศ","9","10","15","0","28","62","130","12","14","53,868.72","52,043.10","1,825.62"
"10905  :  โรงพยาบาลสตึก","12","20","26","1","143","202","660","30","36","409,618.75","174,677.00","234,941.75"
"10906  :  โรงพยาบาลปะคำ","6","9","9","0","410","432","905","13","13","339,724.00","129,610.00","210,114.00"
"10907  :  โรงพยาบาลนาโพธิ์","3","1","7","0","104","115","431","13","14","182,933.00","53,671.00","129,262.00"
"10908  :  โรงพยาบาลหนองหงส์","3","6","7","0","103","119","372","21","25","243,429.00","57,129.00","186,300.00"
"10909  :  โรงพยาบาลพลับพลาชัย","3","18","1","0","52","74","268","11","13","146,178.00","88,728.00","57,450.00"
"10910  :  โรงพยาบาลห้วยราช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","1","23","5","0","32","56","181","9","10","148,674.00","84,572.00","64,102.00"
"10912  :  โรงพยาบาลชำนิ","1","8","12","0","52","72","207","7","8","133,184.00","52,045.00","81,139.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","3","2","12","0","16","33","158","5","5","91,768.00","70,322.00","21,446.00"
"10914  :  โรงพยาบาลโนนดินแดง","12","23","9","0","55","96","302","19","19","173,376.00","77,736.00","95,640.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","2","15","5","0","40","62","207","5","5","107,700.00","61,237.00","46,463.00"
"23578  :  โรงพยาบาลแคนดง","3","1","3","0","4","11","56","1","1","27,207.00","10,671.00","16,536.00"
"28020  :  โรงพยาบาลบ้านด่าน","6","2","1","0","67","75","323","11","22","247,802.00","151,741.00","96,061.00"
"10668  :  โรงพยาบาลสุรินทร์","61","5,436","108","7","1,333","6,941","14,091","931","1,117","48,357,968.61","23,889,540.56","24,468,428.05"
"10915  :  โรงพยาบาลชุมพลบุรี","2","16","30","3","88","138","509","13","15","274,362.00","91,015.00","183,347.00"
"10916  :  โรงพยาบาลท่าตูม","0","17","27","0","108","150","403","20","24","303,802.00","151,429.00","152,373.00"
"10917  :  โรงพยาบาลจอมพระ","6","22","7","0","13","48","99","8","9","56,754.25","48,633.75","8,120.50"
"10918  :  โรงพยาบาลปราสาท","7","2,080","48","2","282","2,417","5,034","369","410","6,708,427.00","6,198,994.00","509,433.00"
"10919  :  โรงพยาบาลกาบเชิง","2","1,703","12","0","42","1,757","3,542","218","232","3,266,886.00","3,044,325.00","222,561.00"
"10920  :  โรงพยาบาลรัตนบุรี","4","1","17","0","1","22","135","5","5","113,579.00","71,622.00","41,957.00"
"10921  :  โรงพยาบาลสนม","4","4","9","0","8","25","146","1","1","62,142.00","27,899.00","34,243.00"
"10922  :  โรงพยาบาลศีขรภูมิ","12","47","37","0","56","151","481","36","46","484,272.00","271,081.00","213,191.00"
"10923  :  โรงพยาบาลสังขะ","9","34","20","0","113","176","650","34","39","679,443.00","508,498.00","170,945.00"
"10924  :  โรงพยาบาลลำดวน","2","4","6","0","90","101","392","27","37","256,164.50","81,438.50","174,726.00"
"10925  :  โรงพยาบาลสำโรงทาบ","8","12","6","0","49","74","222","11","15","124,409.00","27,240.00","97,169.00"
"10926  :  โรงพยาบาลบัวเชด","2","86","8","0","31","123","322","20","21","202,807.50","149,009.00","53,798.50"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","11","3","1","12","27","109","2","2","35,735.00","19,914.00","15,821.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","5","5","2","0","5","17","38","0","0","11,271.00","7,612.00","3,659.00"
"27843  :  โรงพยาบาลศรีณรงค์","0","2","2","0","8","12","20","1","1","7,927.00","0.00","7,927.00"
"27844  :  โรงพยาบาลโนนนารายณ์","0","1","2","0","2","5","17","0","0","3,425.00","760.00","2,665.00"
"10700  :  โรงพยาบาลศรีสะเกษ","41","315","120","5","125","606","1,375","128","142","2,895,753.73","1,442,714.00","1,453,039.73"
"10927  :  โรงพยาบาลยางชุมน้อย","5","8","8","0","5","26","36","3","3","20,215.00","1,190.00","19,025.00"
"10928  :  โรงพยาบาลกันทรารมย์","7","5","29","1","34","76","585","10","10","253,326.25","108,072.00","145,254.25"
"10929  :  โรงพยาบาลกันทรลักษ์","11","111","102","0","84","308","891","87","104","948,592.25","371,577.75","577,014.50"
"10930  :  โรงพยาบาลขุขันธ์","14","81","19","0","145","259","598","21","21","453,388.60","159,057.00","294,331.60"
"10931  :  โรงพยาบาลไพรบึง","0","4","0","0","18","22","56","2","3","18,196.80","3,635.00","14,561.80"
"10932  :  โรงพยาบาลปรางค์กู่","2","7","10","0","7","26","158","9","9","91,007.50","51,455.00","39,552.50"
"10933  :  โรงพยาบาลขุนหาญ","3","43","41","0","45","132","415","21","26","339,689.20","184,438.50","155,250.70"
"10934  :  โรงพยาบาลราษีไศล","7","5","32","0","9","53","126","15","15","124,165.00","7,970.00","116,195.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","13","12","26","1","14","66","224","11","12","119,012.21","39,493.14","79,519.07"
"10936  :  โรงพยาบาลบึงบูรพ์","2","0","5","0","2","9","53","2","3","21,468.25","3,011.50","18,456.75"
"10937  :  โรงพยาบาลห้วยทับทัน","13","5","11","0","4","33","135","3","3","30,470.95","3,649.00","26,821.95"
"10938  :  โรงพยาบาลโนนคูณ","2","1","7","0","8","18","43","2","2","30,616.00","8,443.50","22,172.50"
"10939  :  โรงพยาบาลศรีรัตนะ","5","4","15","0","14","38","119","8","8","64,197.00","26,699.00","37,498.00"
"10940  :  โรงพยาบาลวังหิน","4","7","21","0","9","41","148","6","7","71,703.95","18,644.00","53,059.95"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","4","3","5","0","2","14","46","3","3","27,815.75","11,904.50","15,911.25"
"10942  :  โรงพยาบาลภูสิงห์","4","314","13","1","15","347","688","15","17","476,642.56","200,106.06","276,536.50"
"10943  :  โรงพยาบาลเมืองจันทร์","1","2","3","0","2","8","38","3","3","32,003.25","275.00","31,728.25"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","4","1","16","0","5","26","90","2","3","56,439.00","13,102.75","43,336.25"
"28014  :  โรงพยาบาลพยุห์","3","2","10","0","2","17","31","0","0","6,896.00","1,280.00","5,616.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","0","1","3","0","5","9","72","1","1","18,880.50","0.00","18,880.50"
"28016  :  โรงพยาบาลศิลาลาด","0","1","2","0","36","39","116","1","1","15,146.14","476.00","14,670.14"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","75","2,155","4,383","56","609","7,275","7,693","211","282","81,030,674.00","81,030,674.00","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","5","0","283","0","35","323","1,072","65","79","1,417,810.00","459,189.00","958,621.00"
"10945  :  โรงพยาบาลโขงเจียม","6","0","1,535","1","82","1,624","4,771","170","217","4,322,255.72","1,797,745.00","2,524,510.72"
"10946  :  โรงพยาบาลเขื่องใน","9","42","46","0","43","140","325","11","11","402,509.00","4,445,390.00","-4,042,881.00"
"10947  :  โรงพยาบาลเขมราฐ","6","2","3,508","0","29","3,544","8,752","532","591","19,798,374.21","9,247,842.00","10,550,532.21"
"10948  :  โรงพยาบาลนาจะหลวย","5","3","54","0","16","78","238","19","22","219,911.00","63,719.00","156,192.00"
"10949  :  โรงพยาบาลน้ำยืน","14","217","49","0","76","356","750","30","32","511,227.40","350,821.00","160,406.40"
"10950  :  โรงพยาบาลบุณฑริก","6","2","765","0","33","806","2,242","113","126","4,002,262.18","1,727,486.00","2,274,776.18"
"10951  :  โรงพยาบาลตระการพืชผล","2","6","195","1","143","347","755","89","97","2,111,536.06","1,179,811.00","931,725.06"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","1","67","0","24","92","264","14","21","346,485.00","150,774.00","195,711.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","6","7","91","0","53","157","401","11","12","194,631.74","52,480.00","142,151.74"
"10954  :  โรงพยาบาลวารินชำราบ","280","79","609","5","94","1,065","2,595","169","185","17,939,838.00","3,543,076.00","14,396,762.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","17","6","348","1","66","437","1,325","132","145","3,906,495.00","1,685,109.00","2,221,386.00"
"10957  :  โรงพยาบาลตาลสุม","0","1","26","0","10","37","87","6","6","62,671.60","40,587.00","22,084.60"
"10958  :  โรงพยาบาลโพธิ์ไทร","4","0","340","0","159","503","1,304","91","101","1,558,637.00","941,969.00","616,668.00"
"10959  :  โรงพยาบาลสำโรง","7","7","30","0","12","56","184","7","10","167,592.00","125,206.00","42,386.00"
"10960  :  โรงพยาบาลดอนมดแดง","0","0","30","0","6","36","118","7","9","134,766.50","90,925.00","43,841.50"
"10961  :  โรงพยาบาลสิรินธร","4","0","1,754","8","29","1,794","3,786","193","236","6,650,666.90","3,826,463.00","2,824,203.90"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0","9","0","4","13","31","2","2","22,808.00","8,760.00","14,048.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","26","27","265","2","58","370","747","129","138","2,490,151.00","1,182,444.00","1,307,707.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","14","18","403","3","413","846","1,877","93","98","2,339,343.00","913,743.00","1,425,600.00"
"24032  :  โรงพยาบาลนาตาล","1","2","549","0","17","569","1,344","58","66","927,541.14","547,330.00","380,211.14"
"24821  :  โรงพยาบาลนาเยีย","2","2","13","0","3","20","51","1","1","21,643.00","13,521.00","8,122.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","1","1","44","0","6","52","178","8","9","201,193.00","62,317.00","138,876.00"
"27968  :  โรงพยาบาลน้ำขุ่น","1","2","5","0","6","14","57","0","0","29,931.00","21,466.00","8,465.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","1","0","3","0","4","8","28","0","0","10,155.00","2,200.00","7,955.00"
"10701  :  โรงพยาบาลยโสธร","57","15","96","5","251","423","1,312","107","128","2,442,727.00","325,896.00","2,116,831.00"
"10963  :  โรงพยาบาลทรายมูล","2","1","20","0","8","31","102","0","0","64,012.00","13,178.00","50,834.00"
"10964  :  โรงพยาบาลกุดชุม","5","1","39","0","38","83","185","10","11","104,932.03","48,115.00","56,817.03"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","3","4","17","0","52","75","214","7","7","86,958.00","26,345.00","60,613.00"
"10966  :  โรงพยาบาลป่าติ้ว","1","1","10","0","11","23","82","1","1","27,123.00","8,809.00","18,314.00"
"10967  :  โรงพยาบาลมหาชนะชัย","3","0","24","0","15","42","153","5","7","107,950.00","0.00","107,950.00"
"10968  :  โรงพยาบาลค้อวัง","0","2","9","0","6","17","56","3","3","23,401.00","3,965.00","19,436.00"
"10969  :  โรงพยาบาลไทยเจริญ","1","1","10","0","12","24","71","2","2","35,241.00","0.00","35,241.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","17","3","82","1","172","274","906","60","68","959,450.00","0.00","959,450.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","1","4","5","23","0","0","25,281.00","0.00","25,281.00"
"04007  :  โรงพยาบาลซับใหญ่","5","6","5","0","14","30","36","2","2","13,907.00","0.00","13,907.00"
