"โรงพยาบาล","สัญชาติ (คน)","OPD","IPD","ค่าใช้จ่าย (บาท)"
"เมียนมาร์","กัมพูชา","ลาว","เวียดนาม","อื่นๆ","คน","ครั้ง","คน","ครั้ง","ทั้งหมด","เรียกเก็บได้","ฟรี"
"10831  :  โรงพยาบาลบ้านค่าย","1,102","2,760","580","2","195","4,639","8,611","212","220","3,217,580.00","5,119,855.00","-1,902,275.00"
"10832  :  โรงพยาบาลปลวกแดง","420","2,356","112","0","123","3,009","5,228","292","301","5,117,674.86","233,000.00","4,884,674.86"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","238","437","159","0","45","843","1,887","44","45","1,008,486.00","841,624.00","166,862.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","20","24","1","0","11","56","136","0","0","122,821.00","68,009.00","54,812.00"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10834  :  โรงพยาบาลขลุง","68","239","69","0","66","441","1,484","60","72","1,503,649.00","732,537.00","771,112.00"
"10835  :  โรงพยาบาลท่าใหม่","25","49","32","0","69","175","412","9","10","331,924.00","231,204.00","100,720.00"
"10836  :  โรงพยาบาลเขาสุกิม","28","157","442","0","5","620","1,215","64","69","844,511.50","629,997.00","214,514.50"
"10837  :  โรงพยาบาลสองพี่น้อง","27","100","180","0","10","314","869","27","29","553,288.00","410,738.00","142,550.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","27","371","27","2","64","479","1,583","79","90","1,076,072.00","758,529.00","317,543.00"
"10839  :  โรงพยาบาลมะขาม","117","403","135","0","40","695","2,181","9","9","1,499,609.00","1,234,787.00","264,822.00"
"10840  :  โรงพยาบาลแหลมสิงห์","18","88","41","0","2","149","458","15","16","429,140.00","311,144.00","117,996.00"
"10841  :  โรงพยาบาลสอยดาว","23","309","18","2","11","357","1,008","73","105","941,966.00","723,799.00","218,167.00"
"10842  :  โรงพยาบาลแก่งหางแมว","350","413","670","1","50","1,483","3,261","159","164","2,636,898.88","2,144,212.00","492,686.88"
"10843  :  โรงพยาบาลนายายอาม","15","386","39","0","26","402","1,685","86","109","1,231,625.00","594,824.00","636,801.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","66","592","721","0","379","1,747","3,937","131","139","2,679,428.00","1,973,447.00","705,981.00"
"10696  :  โรงพยาบาลตราด","3,036","16,010","274","2","1,603","20,598","28,385","1,636","1,806","55,919,682.43","36,910,648.81","19,009,033.62"
"10845  :  โรงพยาบาลคลองใหญ่","94","5,428","3","7","50","5,562","14,863","478","526","12,932,116.00","7,002,530.00","5,929,586.00"
"10846  :  โรงพยาบาลเขาสมิง","639","2,170","116","0","65","2,922","6,175","215","273","5,795,681.00","3,668,135.00","2,127,546.00"
"10847  :  โรงพยาบาลบ่อไร่","693","522","27","1","666","1,908","4,464","172","197","3,617,313.00","1,868,499.00","1,748,814.00"
"10848  :  โรงพยาบาลแหลมงอบ","383","1,407","8","1","113","1,909","3,661","118","155","5,635,636.00","4,023,039.00","1,612,597.00"
"10849  :  โรงพยาบาลเกาะกูด","19","33","1","0","3","56","185","3","5","146,440.00","53,037.00","93,403.00"
"13816  :  โรงพยาบาลเกาะช้าง","136","3,033","20","2","995","4,186","7,841","343","366","8,103,257.00","5,091,119.00","3,012,138.00"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","242","426","89","1","30","784","1,819","120","123","1,192,075.00","655,193.00","536,882.00"
"10850  :  โรงพยาบาลบางคล้า","1,709","3,650","746","0","96","6,201","8,050","162","172","9,040,874.00","1,431,920.00","7,608,954.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","1,230","506","123","5","83","1,946","3,352","167","173","2,178,571.00","1,737,446.00","441,125.00"
"10852  :  โรงพยาบาลบางปะกง","1,948","3,452","478","4","109","5,989","9,256","262","276","5,322,677.00","6,543,867.00","-1,221,190.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","1,265","2,156","282","5","99","3,782","7,035","204","220","6,044,566.00","2,795,758.00","3,248,808.00"
"10854  :  โรงพยาบาลพนมสารคาม","434","1,968","171","3","198","2,772","4,935","375","396","4,548,175.00","3,559,503.00","988,672.00"
"10855  :  โรงพยาบาลสนามชัยเขต","484","1,002","178","3","69","1,732","3,000","303","321","3,498,357.00","2,435,745.00","1,062,612.00"
"10856  :  โรงพยาบาลแปลงยาว","1,001","1,445","293","4","266","3,004","5,466","253","267","2,492,880.00","1,592,544.00","900,336.00"
"13747  :  โรงพยาบาลราชสาส์น","67","151","7","0","6","231","483","10","12","162,293.00","121,649.00","40,644.00"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","398","2,786","274","2","120","3,580","5,139","0","0","952,590.70","494,060.00","458,530.70"
"10857  :  โรงพยาบาลกบินทร์บุรี","320","352","78","1","77","827","2,180","128","161","2,195,312.00","388,465.00","1,806,847.00"
"10858  :  โรงพยาบาลนาดี","270","1,625","210","0","42","2,146","2,877","90","99","3,337,786.00","1,786,163.00","1,551,623.00"
"10859  :  โรงพยาบาลบ้านสร้าง","394","810","101","0","20","1,324","1,989","52","52","1,773,399.00","1,618,359.00","155,040.00"
"10860  :  โรงพยาบาลประจันตคาม","21","197","22","0","4","244","265","1","1","319,661.00","309,725.00","9,936.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","2","4","1","0","6","13","24","0","0","6,829.00","6,297.00","532.00"
"10862  :  โรงพยาบาลศรีมโหสถ","9","20","3","0","1","33","44","4","4","30,574.00","10,994.00","19,580.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","3","18","2","0","14","37","65","0","0","23,963.00","23,863.00","100.00"
"10698  :  โรงพยาบาลนครนายก","246","184","91","2","80","570","1,536","126","136","2,487,628.00","1,198,563.00","1,289,065.00"
"10863  :  โรงพยาบาลปากพลี","12","8","11","1","90","122","296","0","0","78,916.00","49,198.00","29,718.00"
"10864  :  โรงพยาบาลบ้านนา","1,524","974","333","0","92","2,923","4,191","81","86","5,855,523.00","776,718.00","5,078,805.00"
"10865  :  โรงพยาบาลองครักษ์","2,055","2,441","525","5","58","5,081","7,114","101","110","5,174,378.00","3,187,399.00","1,986,979.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","79","1,492","70","10","196","1,824","3,592","620","671","9,943,559.00","6,051,601.00","3,891,958.00"
"10866  :  โรงพยาบาลคลองหาด","6","1,436","9","1","13","1,462","2,907","411","426","1,989,723.00","1,763,818.00","225,905.00"
"10867  :  โรงพยาบาลตาพระยา","8","1,026","5","1","34","1,037","2,436","99","197","1,333,065.00","836,571.00","496,494.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","16","195","22","1","36","268","877","76","88","558,798.00","198,293.00","360,505.00"
"10869  :  โรงพยาบาลวัฒนานคร","48","726","14","4","203","986","1,903","176","189","901,316.00","486,143.00","415,173.00"
"10870  :  โรงพยาบาลอรัญประเทศ","30","3,366","53","48","286","3,633","6,858","269","905","5,999,932.00","4,668,939.00","1,330,993.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","19","151","14","0","21","204","472","49","56","263,433.00","70,001.00","193,432.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10871  :  โรงพยาบาลครบุรี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10872  :  โรงพยาบาลเสิงสาง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10873  :  โรงพยาบาลคง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10875  :  โรงพยาบาลจักราช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10876  :  โรงพยาบาลโชคชัย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10878  :  โรงพยาบาลโนนไทย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10879  :  โรงพยาบาลโนนสูง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10882  :  โรงพยาบาลประทาย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10883  :  โรงพยาบาลปักธงชัย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10884  :  โรงพยาบาลพิมาย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10886  :  โรงพยาบาลชุมพวง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10887  :  โรงพยาบาลสูงเนิน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10893  :  โรงพยาบาลโนนแดง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"27839  :  โรงพยาบาลบัวลาย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"27840  :  โรงพยาบาลสีดา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","59","33","13","1","146","252","665","43","47","2,447,340.00","1,229,810.00","1,217,530.00"
"10895  :  โรงพยาบาลคูเมือง","7","17","13","0","62","99","973","20","23","198,563.00","102,905.00","95,658.00"
"10896  :  โรงพยาบาลกระสัง","9","101","11","0","89","205","653","30","35","511,757.00","139,425.00","372,332.00"
"10897  :  โรงพยาบาลนางรอง","3","4","8","1","40","56","88","0","0","61,733.00","14,960.00","46,773.00"
"10898  :  โรงพยาบาลหนองกี่","14","60","19","0","93","182","526","23","28","471,548.00","219,604.00","251,944.00"
"10899  :  โรงพยาบาลละหานทราย","12","25","23","0","39","99","439","24","25","238,730.00","133,113.00","105,617.00"
"10900  :  โรงพยาบาลประโคนชัย","8","40","8","1","34","88","500","13","13","276,227.00","75,749.00","200,478.00"
"10901  :  โรงพยาบาลบ้านกรวด","9","36","10","0","69","121","767","16","38","485,167.00","278,245.00","206,922.00"
"10902  :  โรงพยาบาลพุทไธสง","16","6","18","0","34","74","242","1","1","67,657.00","40,382.00","27,275.00"
"10904  :  โรงพยาบาลลำปลายมาศ","11","24","21","0","25","77","594","22","450","1,075,034.00","241,478.00","833,556.00"
"10905  :  โรงพยาบาลสตึก","11","4","9","0","43","67","220","11","14","165,371.00","36,709.00","128,662.00"
"10906  :  โรงพยาบาลปะคำ","4","6","15","0","108","133","503","14","16","227,602.00","111,855.00","115,747.00"
"10907  :  โรงพยาบาลนาโพธิ์","2","1","8","0","58","69","235","4","5","128,182.00","50,165.00","78,017.00"
"10908  :  โรงพยาบาลหนองหงส์","2","2","2","0","48","54","161","7","8","79,397.00","25,846.00","53,551.00"
"10909  :  โรงพยาบาลพลับพลาชัย","5","23","10","0","37","75","283","15","17","139,827.00","96,981.00","42,846.00"
"10910  :  โรงพยาบาลห้วยราช","0","1","0","0","0","1","2","0","0","466.00","466.00","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","0","9","1","0","19","28","113","3","3","111,024.00","45,393.00","65,631.00"
"10912  :  โรงพยาบาลชำนิ","4","4","8","0","25","40","132","6","6","55,083.00","10,997.00","44,086.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","0","1","5","1","9","16","137","4","4","77,279.00","38,031.00","39,248.00"
"10914  :  โรงพยาบาลโนนดินแดง","4","13","8","0","20","45","134","5","5","62,847.00","31,290.00","31,557.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","6","8","7","0","15","36","90","2","2","54,946.00","21,557.00","33,389.00"
"23578  :  โรงพยาบาลแคนดง","4","0","2","0","2","8","27","0","0","7,498.00","2,229.00","5,269.00"
"28020  :  โรงพยาบาลบ้านด่าน","1","3","3","0","21","28","120","1","1","27,092.00","14,172.00","12,920.00"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10916  :  โรงพยาบาลท่าตูม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10917  :  โรงพยาบาลจอมพระ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10918  :  โรงพยาบาลปราสาท","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10919  :  โรงพยาบาลกาบเชิง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10921  :  โรงพยาบาลสนม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10923  :  โรงพยาบาลสังขะ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10924  :  โรงพยาบาลลำดวน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10926  :  โรงพยาบาลบัวเชด","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","114","748","522","2","134","1,518","2,765","133","145","5,005,384.50","742,909.00","4,262,475.50"
"10927  :  โรงพยาบาลยางชุมน้อย","7","3","7","0","7","24","56","5","5","37,859.00","951.00","36,908.00"
"10928  :  โรงพยาบาลกันทรารมย์","12","2","43","0","39","95","643","20","24","350,198.40","58,174.00","292,024.40"
"10929  :  โรงพยาบาลกันทรลักษ์","6","90","78","0","64","238","693","64","71","690,212.25","153,931.00","536,281.25"
"10930  :  โรงพยาบาลขุขันธ์","12","50","24","1","170","257","674","20","22","490,742.00","140,928.00","349,814.00"
"10931  :  โรงพยาบาลไพรบึง","3","3","1","0","15","21","82","4","5","30,741.00","2,311.00","28,430.00"
"10932  :  โรงพยาบาลปรางค์กู่","9","7","11","0","13","40","162","5","6","99,610.00","30,452.00","69,158.00"
"10933  :  โรงพยาบาลขุนหาญ","8","36","31","0","106","181","447","28","32","350,706.40","43,558.00","307,148.40"
"10934  :  โรงพยาบาลราษีไศล","7","5","21","0","9","42","121","7","8","81,201.00","0.00","81,201.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","15","4","24","1","25","69","177","8","8","119,722.50","10,000.00","109,722.50"
"10936  :  โรงพยาบาลบึงบูรพ์","1","0","4","0","2","7","29","1","1","9,614.00","0.00","9,614.00"
"10937  :  โรงพยาบาลห้วยทับทัน","11","6","12","0","5","34","102","10","13","59,011.00","0.00","59,011.00"
"10938  :  โรงพยาบาลโนนคูณ","1","1","7","0","3","12","35","3","7","40,282.00","4,520.00","35,762.00"
"10939  :  โรงพยาบาลศรีรัตนะ","3","5","16","0","7","31","74","5","5","51,887.00","7,769.00","44,118.00"
"10940  :  โรงพยาบาลวังหิน","2","2","15","0","8","27","74","4","4","49,003.50","5,330.00","43,673.50"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","2","0","6","0","1","9","26","1","1","17,788.00","10,029.00","7,759.00"
"10942  :  โรงพยาบาลภูสิงห์","1","114","16","0","18","149","313","11","11","202,700.83","0.00","202,700.83"
"10943  :  โรงพยาบาลเมืองจันทร์","1","0","3","0","3","7","28","3","5","30,840.50","0.00","30,840.50"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","2","5","11","0","3","21","55","2","2","46,064.00","710.00","45,354.00"
"28014  :  โรงพยาบาลพยุห์","1","2","3","0","1","7","12","0","0","2,878.10","0.00","2,878.10"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","1","1","3","0","4","9","24","0","0","4,844.00","0.00","4,844.00"
"28016  :  โรงพยาบาลศิลาลาด","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10945  :  โรงพยาบาลโขงเจียม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10947  :  โรงพยาบาลเขมราฐ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10950  :  โรงพยาบาลบุณฑริก","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10957  :  โรงพยาบาลตาลสุม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10959  :  โรงพยาบาลสำโรง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10961  :  โรงพยาบาลสิรินธร","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24032  :  โรงพยาบาลนาตาล","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10701  :  โรงพยาบาลยโสธร","58","57","310","5","107","537","1,706","34","45","1,841,128.00","708,904.00","1,132,224.00"
"10963  :  โรงพยาบาลทรายมูล","1","1","12","0","11","25","61","1","1","59,340.00","0.00","59,340.00"
"10964  :  โรงพยาบาลกุดชุม","3","2","26","0","32","63","195","13","16","96,610.32","40,475.00","56,135.32"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","17","6","45","1","27","96","315","13","14","153,504.00","0.00","153,504.00"
"10966  :  โรงพยาบาลป่าติ้ว","6","0","7","0","7","20","143","1","1","34,329.00","12,182.00","22,147.00"
"10967  :  โรงพยาบาลมหาชนะชัย","2","0","3","0","3","8","40","3","9","66,277.00","0.00","66,277.00"
"10968  :  โรงพยาบาลค้อวัง","3","1","2","0","3","9","66","4","5","33,263.00","2,400.00","30,863.00"
"10969  :  โรงพยาบาลไทยเจริญ","1","0","11","0","7","19","46","1","2","19,842.00","0.00","19,842.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","7","2","99","0","121","225","830","52","59","1,133,093.00","0.00","1,133,093.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","1","1","16","0","0","5,168.00","0.00","5,168.00"
"04007  :  โรงพยาบาลซับใหญ่","1","2","0","0","2","5","22","0","0","7,534.00","0.00","7,534.00"
"10702  :  โรงพยาบาลชัยภูมิ","160","72","88","4","206","529","1,306","13","13","944,601.00","358,021.00","586,580.00"
"10970  :  โรงพยาบาลบ้านเขว้า","26","15","30","2","30","103","277","8","13","128,449.00","38,704.00","89,745.00"
"10971  :  โรงพยาบาลคอนสวรรค์","0","2","1","0","1","4","21","0","0","12,901.00","10,320.00","2,581.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","15","3","26","0","101","145","382","29","36","280,340.00","54,444.00","225,896.00"
"10973  :  โรงพยาบาลหนองบัวแดง","8","0","18","0","54","79","312","13","14","265,636.00","33,317.00","232,319.00"
"10974  :  โรงพยาบาลจัตุรัส","90","46","53","0","66","237","541","27","29","291,572.00","89,213.00","202,359.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","12","7","20","0","34","73","340","7","11","135,083.00","76,402.00","58,681.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10977  :  โรงพยาบาลเทพสถิต","13","20","23","0","9","58","157","12","14","151,476.00","68,606.00","82,870.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","26","4","19","0","46","95","645","11","12","307,222.00","72,669.00","234,553.00"
"10979  :  โรงพยาบาลบ้านแท่น","0","0","4","0","0","4","16","0","0","7,581.00","2,910.00","4,671.00"
"10980  :  โรงพยาบาลแก้งคร้อ","21","5","55","5","70","156","462","27","30","361,176.00","140,646.00","220,530.00"
"10981  :  โรงพยาบาลคอนสาร","10","1","14","0","29","54","140","8","11","112,747.00","7,144.00","105,603.00"
"10982  :  โรงพยาบาลภักดีชุมพล","23","4","15","0","20","62","192","10","12","130,436.00","73,958.00","56,478.00"
"10983  :  โรงพยาบาลเนินสง่า","4","1","3","0","7","15","29","1","3","59,329.00","4,484.00","54,845.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","18","14","351","8","279","646","1,298","128","152","2,015,673.00","514,908.00","1,500,765.00"
"10985  :  โรงพยาบาลชานุมาน","0","2","770","0","8","732","1,757","127","151","997,444.00","691,051.00","306,393.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","2","2","60","0","15","78","223","13","16","181,747.00","78,497.00","103,250.00"
"10987  :  โรงพยาบาลพนา","1","0","16","0","17","34","126","3","3","42,864.00","5,933.00","36,931.00"
"10988  :  โรงพยาบาลเสนางคนิคม","4","1","32","0","15","51","172","14","14","150,795.00","28,433.00","122,362.00"
"10989  :  โรงพยาบาลหัวตะพาน","2","0","8","0","87","97","192","11","11","91,641.00","31,412.00","60,229.00"
"10990  :  โรงพยาบาลลืออำนาจ","4","0","12","0","9","25","89","3","3","31,541.00","10,934.00","20,607.00"
"11040  :  โรงพยาบาลบึงกาฬ","21","5","527","5","34","588","2,291","246","285","2,891,484.50","2,285,067.00","606,417.50"
