"โรงพยาบาล","สัญชาติ (คน)","OPD","IPD","ค่าใช้จ่าย (บาท)"
"เมียนมาร์","กัมพูชา","ลาว","เวียดนาม","อื่นๆ","คน","ครั้ง","คน","ครั้ง","ทั้งหมด","เรียกเก็บได้","ฟรี"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","595","826","101","0","42","1,563","3,675","45","46","1,428,998.25","822,783.00","606,215.25"
"10663  :  โรงพยาบาลระยอง","2,890","7,119","927","23","5,825","16,399","42,362","3,220","3,551","70,928,029.71","45,439,392.30","25,488,637.41"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","2,105","2,886","612","5","1,836","7,440","13,391","598","651","15,367,001.01","8,153,630.00","7,213,371.01"
"10828  :  โรงพยาบาลบ้านฉาง","454","1,059","163","6","587","2,269","6,057","258","299","3,381,207.59","1,625,837.75","1,755,369.84"
"10829  :  โรงพยาบาลแกลง","1,440","5,775","637","2","224","8,056","19,388","1,440","1,556","19,151,712.59","6,096,905.00","13,054,807.59"
"10830  :  โรงพยาบาลวังจันทร์","326","1,563","328","1","157","2,375","6,128","252","258","3,267,210.00","1,372,961.00","1,894,249.00"
"10831  :  โรงพยาบาลบ้านค่าย","862","2,344","477","1","276","3,960","9,551","318","340","5,284,403.75","2,932,928.00","2,351,475.75"
"10832  :  โรงพยาบาลปลวกแดง","829","2,870","107","0","86","3,891","9,833","403","434","5,132,363.25","1,977,212.25","3,155,151.00"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","221","560","203","0","17","1,001","2,748","64","69","1,516,589.00","908,714.00","607,875.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","826","2,674","217","4","913","4,634","10,618","213","240","4,623,556.00","2,458,534.00","2,165,022.00"
"10664  :  โรงพยาบาลพระปกเกล้า","224","10,215","1,038","16","454","11,942","23,281","1,716","1,903","97,790,195.32","83,991,829.87","13,798,365.45"
"10834  :  โรงพยาบาลขลุง","84","4,751","341","1","283","5,460","9,166","171","181","9,719,696.30","8,634,301.00","1,085,395.30"
"10835  :  โรงพยาบาลท่าใหม่","43","1,469","286","2","701","2,501","4,356","72","77","3,441,824.25","2,842,604.00","599,220.25"
"10836  :  โรงพยาบาลเขาสุกิม","55","1,371","1,421","0","15","2,859","6,204","200","225","1,834,487.00","973,672.00","860,815.00"
"10837  :  โรงพยาบาลสองพี่น้อง","37","1,596","714","1","22","2,370","4,327","60","65","3,748,149.66","2,469,402.00","1,278,747.66"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","52","6,983","96","1","539","7,669","12,520","318","338","12,104,393.50","10,261,663.00","1,842,730.50"
"10839  :  โรงพยาบาลมะขาม","239","6,833","711","0","35","7,818","20,322","256","279","13,162,829.87","11,174,058.00","1,988,771.87"
"10840  :  โรงพยาบาลแหลมสิงห์","57","2,428","195","1","44","2,725","4,043","101","110","4,334,368.50","3,906,346.00","428,022.50"
"10841  :  โรงพยาบาลสอยดาว","46","4,592","87","4","262","4,990","7,803","189","202","9,206,726.25","8,162,029.00","1,044,697.25"
"10842  :  โรงพยาบาลแก่งหางแมว","259","2,249","618","0","63","3,188","6,408","178","193","5,496,513.50","4,197,490.00","1,299,023.50"
"10843  :  โรงพยาบาลนายายอาม","87","1,938","579","0","146","2,750","5,193","139","160","5,882,570.25","3,754,698.00","2,127,872.25"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","70","3,492","1,069","0","377","5,007","8,992","122","124","8,141,897.00","6,823,939.00","1,317,958.00"
"10696  :  โรงพยาบาลตราด","1,037","7,274","154","54","1,828","10,267","30,523","2,502","2,812","59,651,059.12","26,081,361.78","33,569,697.34"
"10845  :  โรงพยาบาลคลองใหญ่","42","8,065","13","5","49","8,173","24,038","406","454","21,349,826.00","12,126,870.00","9,222,956.00"
"10846  :  โรงพยาบาลเขาสมิง","364","3,530","210","1","39","4,142","9,439","197","210","7,467,121.25","4,280,505.00","3,186,616.25"
"10847  :  โรงพยาบาลบ่อไร่","559","3,207","62","0","365","4,191","9,688","266","311","7,253,551.00","4,570,836.00","2,682,715.00"
"10848  :  โรงพยาบาลแหลมงอบ","228","1,162","6","0","107","1,503","3,344","75","85","3,572,798.50","1,990,560.00","1,582,238.50"
"10849  :  โรงพยาบาลเกาะกูด","62","523","20","3","1,398","2,006","4,229","25","26","2,303,424.75","1,644,138.00","659,286.75"
"13816  :  โรงพยาบาลเกาะช้าง","104","2,403","19","0","1,229","3,755","8,014","277","309","8,210,913.00","4,951,784.00","3,259,129.00"
"10697  :  โรงพยาบาลพุทธโสธร","2,931","3,707","795","15","2,341","9,727","20,805","2,123","2,299","45,338,014.75","22,430,144.00","22,907,870.75"
"10833  :  โรงพยาบาลท่าตะเกียบ","325","412","76","1","278","1,091","3,562","152","171","2,056,536.50","918,657.00","1,137,879.50"
"10850  :  โรงพยาบาลบางคล้า","1,018","2,143","446","6","214","3,826","6,900","187","207","4,062,089.75","1,996,167.75","2,065,922.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","609","330","80","3","75","1,096","2,695","105","116","1,706,554.00","967,220.00","739,334.00"
"10852  :  โรงพยาบาลบางปะกง","1,117","1,856","500","2","107","3,580","6,904","521","552","6,650,786.85","5,402,013.00","1,248,773.85"
"10853  :  โรงพยาบาลบ้านโพธิ์","435","821","173","2","143","1,574","3,314","142","152","2,071,018.40","1,054,045.00","1,016,973.40"
"10854  :  โรงพยาบาลพนมสารคาม","705","1,904","242","7","657","3,512","8,231","503","538","7,959,094.50","3,765,572.00","4,193,522.50"
"10855  :  โรงพยาบาลสนามชัยเขต","829","1,111","176","3","481","2,594","5,265","457","514","7,056,870.25","3,241,477.00","3,815,393.25"
"10856  :  โรงพยาบาลแปลงยาว","1,336","1,204","262","3","346","3,150","7,186","265","281","4,386,647.25","2,103,678.00","2,282,969.25"
"13747  :  โรงพยาบาลราชสาส์น","22","136","26","0","6","190","444","2","2","183,192.00","119,460.00","63,732.00"
"31327  :  โรงพยาบาลคลองเขื่อน","23","139","10","0","9","181","365","9","10","124,259.00","99,483.00","24,776.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","429","1,116","227","6","202","1,974","4,345","435","456","8,342,592.89","3,820,897.24","4,521,695.65"
"10857  :  โรงพยาบาลกบินทร์บุรี","273","1,482","231","0","193","2,144","4,995","308","331","6,175,197.85","1,189,708.00","4,985,489.85"
"10858  :  โรงพยาบาลนาดี","177","354","429","0","25","975","1,795","57","61","1,342,433.00","490,773.00","851,660.00"
"10859  :  โรงพยาบาลบ้านสร้าง","254","478","61","0","12","805","1,924","49","51","883,522.00","638,439.00","245,083.00"
"10860  :  โรงพยาบาลประจันตคาม","10","221","67","0","16","308","831","25","26","336,770.00","187,318.00","149,452.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","376","1,428","234","6","155","2,199","4,796","121","127","2,220,632.50","1,451,597.00","769,035.50"
"10862  :  โรงพยาบาลศรีมโหสถ","42","364","40","4","54","504","1,362","39","39","496,922.00","240,982.00","255,940.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10698  :  โรงพยาบาลนครนายก","1,069","1,224","305","2","395","2,990","6,660","484","533","10,175,472.11","3,895,603.00","6,279,869.11"
"10863  :  โรงพยาบาลปากพลี","12","35","29","0","225","301","706","11","11","271,732.75","94,965.00","176,767.75"
"10864  :  โรงพยาบาลบ้านนา","762","501","97","6","163","1,529","3,793","168","174","1,748,314.00","1,064,782.00","683,532.00"
"10865  :  โรงพยาบาลองครักษ์","2,512","1,562","223","2","121","4,420","6,934","168","179","6,171,504.48","3,714,190.00","2,457,314.48"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","121","6,062","117","3","398","6,698","14,146","863","927","41,185,504.82","26,311,058.00","14,874,446.82"
"10866  :  โรงพยาบาลคลองหาด","5","3,140","25","0","48","3,218","6,007","209","225","5,658,112.50","4,906,681.00","751,431.50"
"10867  :  โรงพยาบาลตาพระยา","6","2,706","15","0","83","2,809","5,841","119","122","5,250,597.00","4,603,766.00","646,831.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","25","3,099","78","0","354","3,555","5,984","219","235","4,743,020.33","3,907,049.64","835,970.69"
"10869  :  โรงพยาบาลวัฒนานคร","28","6,565","17","0","48","6,657","12,625","264","284","11,746,135.60","8,972,997.47","2,773,138.13"
"10870  :  โรงพยาบาลอรัญประเทศ","60","12,453","65","28","328","12,907","23,244","1,058","1,121","29,932,602.56","25,579,423.00","4,353,179.56"
"13817  :  โรงพยาบาลเขาฉกรรจ์","47","1,361","20","0","63","1,491","2,935","90","96","2,249,504.21","1,684,816.00","564,688.21"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","440","541","243","9","546","1,767","4,584","543","636","40,590,998.46","20,427,259.38","20,163,739.08"
"10871  :  โรงพยาบาลครบุรี","12","734","43","1","189","977","2,393","139","153","2,247,871.70","1,089,799.00","1,158,072.70"
"10872  :  โรงพยาบาลเสิงสาง","14","328","199","0","124","665","1,541","53","55","777,793.59","424,110.00","353,683.59"
"10873  :  โรงพยาบาลคง","23","10","22","0","105","159","500","10","12","332,790.00","120,753.00","212,037.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0","0","16","0","47","63","197","4","4","122,413.00","79,473.00","42,940.00"
"10875  :  โรงพยาบาลจักราช","8","12","18","0","68","106","265","9","10","157,808.10","52,338.00","105,470.10"
"10876  :  โรงพยาบาลโชคชัย","40","1,209","69","0","16","1,334","4,020","230","247","3,040,795.40","940,006.00","2,100,789.40"
"10877  :  โรงพยาบาลด่านขุนทด","41","37","77","0","98","253","605","27","28","414,658.00","205,552.00","209,106.00"
"10878  :  โรงพยาบาลโนนไทย","50","75","20","0","46","191","424","21","23","275,717.00","154,443.50","121,273.50"
"10879  :  โรงพยาบาลโนนสูง","33","17","38","2","57","147","298","12","14","170,641.00","94,214.00","76,427.00"
"10880  :  โรงพยาบาลขามสะแกแสง","15","24","4","2","41","86","238","2","2","124,407.00","94,459.00","29,948.00"
"10881  :  โรงพยาบาลบัวใหญ่","52","10","40","1","256","357","924","65","76","1,140,900.88","445,555.00","695,345.88"
"10882  :  โรงพยาบาลประทาย","18","2","23","0","54","97","224","13","13","146,970.00","72,279.00","74,691.00"
"10883  :  โรงพยาบาลปักธงชัย","121","249","134","1","82","586","1,261","57","62","800,607.00","482,138.00","318,469.00"
"10884  :  โรงพยาบาลพิมาย","9","19","75","0","65","168","464","40","43","735,425.00","438,655.12","296,769.88"
"10885  :  โรงพยาบาลห้วยแถลง","6","10","36","2","92","142","444","11","12","257,831.00","92,278.00","165,553.00"
"10886  :  โรงพยาบาลชุมพวง","4","4","26","0","71","105","328","7","8","128,060.25","64,283.00","63,777.25"
"10887  :  โรงพยาบาลสูงเนิน","1,918","159","106","0","41","2,223","8,167","191","205","3,112,131.00","964,458.00","2,147,673.00"
"10888  :  โรงพยาบาลขามทะเลสอ","179","195","23","0","23","419","1,023","20","24","434,447.00","150,302.00","284,145.00"
"10889  :  โรงพยาบาลสีคิ้ว","180","287","479","4","185","1,135","2,385","79","88","1,651,706.50","687,259.00","964,447.50"
"10890  :  โรงพยาบาลปากช่องนานา","956","2,487","938","20","681","5,079","11,906","801","881","15,738,533.90","6,528,407.75","9,210,126.15"
"10891  :  โรงพยาบาลหนองบุญมาก","16","286","31","1","58","392","832","35","37","500,161.95","273,827.00","226,334.95"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","12","16","0","7","35","131","6","7","61,768.00","0.00","61,768.00"
"10893  :  โรงพยาบาลโนนแดง","2","3","9","0","19","33","89","2","2","36,066.50","21,195.00","14,871.50"
"10894  :  โรงพยาบาลวังน้ำเขียว","114","320","109","0","61","604","1,378","74","84","856,688.00","430,896.00","425,792.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","4","1","10","0","9","24","45","1","1","20,200.00","10,659.00","9,541.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","3","7","0","11","21","79","2","2","30,724.00","14,231.00","16,493.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","4","5","5","0","71","85","211","5","6","94,327.80","44,873.00","49,454.80"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","427","584","273","1","199","1,484","3,001","240","260","3,987,591.85","1,556,872.25","2,430,719.60"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","257","57","30","0","37","381","547","1","1","221,630.00","200,402.00","21,228.00"
"27839  :  โรงพยาบาลบัวลาย","2","1","14","0","4","21","55","0","0","23,186.00","14,974.00","8,212.00"
"27840  :  โรงพยาบาลสีดา","37","3","11","0","28","79","137","9","9","84,606.00","38,337.00","46,269.00"
"27841  :  โรงพยาบาลเทพารักษ์","4","4","9","0","8","25","91","1","1","46,269.00","22,187.00","24,082.00"
"10667  :  โรงพยาบาลบุรีรัมย์","143","494","140","14","624","1,414","3,682","360","426","31,359,573.28","14,910,034.72","16,449,538.56"
"10895  :  โรงพยาบาลคูเมือง","12","30","26","0","49","117","1,194","13","20","223,368.60","126,435.70","96,932.90"
"10896  :  โรงพยาบาลกระสัง","4","176","12","0","94","286","783","29","34","568,380.00","236,272.00","332,108.00"
"10897  :  โรงพยาบาลนางรอง","15","133","52","3","286","488","1,437","96","114","2,942,554.00","1,055,679.00","1,886,875.00"
"10898  :  โรงพยาบาลหนองกี่","17","89","31","1","121","259","639","28","34","474,315.00","270,914.00","203,401.00"
"10899  :  โรงพยาบาลละหานทราย","9","37","22","0","87","155","426","24","27","330,682.00","230,127.00","100,555.00"
"10900  :  โรงพยาบาลประโคนชัย","47","75","25","0","166","313","891","43","56","737,154.52","393,070.00","344,084.52"
"10901  :  โรงพยาบาลบ้านกรวด","2","232","24","0","120","378","989","30","32","545,227.25","439,380.00","105,847.25"
"10902  :  โรงพยาบาลพุทไธสง","6","3","35","0","39","83","281","11","18","182,292.00","169,525.00","12,767.00"
"10904  :  โรงพยาบาลลำปลายมาศ","8","32","37","2","66","145","432","33","43","540,154.32","354,860.92","185,293.40"
"10905  :  โรงพยาบาลสตึก","10","21","41","0","285","356","1,076","54","59","808,657.35","258,341.50","550,315.85"
"10906  :  โรงพยาบาลปะคำ","1","8","7","0","202","218","520","19","22","228,015.00","72,890.00","155,125.00"
"10907  :  โรงพยาบาลนาโพธิ์","3","1","7","0","87","98","266","12","14","174,176.00","34,472.00","139,704.00"
"10908  :  โรงพยาบาลหนองหงส์","2","7","10","0","122","141","522","11","13","284,944.75","75,219.00","209,725.75"
"10909  :  โรงพยาบาลพลับพลาชัย","7","55","6","0","67","135","310","15","21","228,266.00","97,615.00","130,651.00"
"10910  :  โรงพยาบาลห้วยราช","0","1","3","0","1","4","9","1","1","6,802.00","6,430.00","372.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","1","29","9","0","32","71","213","13","15","159,340.00","111,651.00","47,689.00"
"10912  :  โรงพยาบาลชำนิ","0","30","11","3","51","95","334","5","5","135,894.00","50,554.00","85,340.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","6","0","10","0","21","37","226","2","2","100,030.00","88,056.00","11,974.00"
"10914  :  โรงพยาบาลโนนดินแดง","5","15","11","2","65","98","267","7","8","138,980.00","45,935.00","93,045.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","1","12","6","1","27","47","210","6","8","133,491.00","92,262.00","41,229.00"
"23578  :  โรงพยาบาลแคนดง","6","2","5","0","14","27","92","5","5","64,098.00","28,428.00","35,670.00"
"28020  :  โรงพยาบาลบ้านด่าน","1","2","0","0","30","33","86","4","5","72,931.00","51,334.00","21,597.00"
"10668  :  โรงพยาบาลสุรินทร์","66","4,521","122","4","320","5,031","10,068","713","811","30,316,971.32","38,895,632.21","-8,578,660.89"
"10915  :  โรงพยาบาลชุมพลบุรี","10","17","23","0","129","178","467","15","15","272,818.00","69,367.00","203,451.00"
"10916  :  โรงพยาบาลท่าตูม","44","26","25","1","88","183","419","30","32","509,614.25","238,875.50","270,738.75"
"10917  :  โรงพยาบาลจอมพระ","5","23","11","1","25","65","216","6","7","132,852.50","90,520.00","42,332.50"
"10918  :  โรงพยาบาลปราสาท","8","2,153","46","1","287","2,494","5,554","421","481","8,358,993.50","7,750,854.00","608,139.50"
"10919  :  โรงพยาบาลกาบเชิง","0","856","6","0","23","884","2,046","85","92","1,788,913.25","1,709,042.00","79,871.25"
"10920  :  โรงพยาบาลรัตนบุรี","1","3","6","0","0","10","56","3","3","37,770.00","8,514.00","29,256.00"
"10921  :  โรงพยาบาลสนม","3","2","2","0","8","15","36","1","1","31,158.00","26,476.00","4,682.00"
"10922  :  โรงพยาบาลศีขรภูมิ","11","40","56","0","46","153","474","45","59","967,112.04","591,647.79","375,464.25"
"10923  :  โรงพยาบาลสังขะ","8","64","19","0","114","205","652","31","36","399,481.50","209,691.00","189,790.50"
"10924  :  โรงพยาบาลลำดวน","11","34","9","0","278","331","1,035","117","148","953,121.00","255,357.00","697,764.00"
"10925  :  โรงพยาบาลสำโรงทาบ","7","16","16","0","18","57","165","8","10","108,095.00","36,532.00","71,563.00"
"10926  :  โรงพยาบาลบัวเชด","4","123","3","0","28","158","351","13","13","216,983.25","205,446.25","11,537.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","1","10","2","1","8","22","100","3","3","57,283.00","49,824.00","7,459.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","7","5","2","0","11","25","64","1","2","20,856.50","8,360.50","12,496.00"
"27843  :  โรงพยาบาลศรีณรงค์","0","6","4","0","7","17","40","1","1","17,458.00","3,130.00","14,328.00"
"27844  :  โรงพยาบาลโนนนารายณ์","0","1","8","0","3","12","41","0","0","15,099.50","4,985.50","10,114.00"
"10700  :  โรงพยาบาลศรีสะเกษ","41","389","184","3","152","768","1,978","183","225","4,660,407.92","3,121,459.73","1,538,948.19"
"10927  :  โรงพยาบาลยางชุมน้อย","1","6","21","0","11","39","71","5","5","26,631.75","6,981.00","19,650.75"
"10928  :  โรงพยาบาลกันทรารมย์","7","51","53","0","35","146","421","13","14","277,371.05","160,396.05","116,975.00"
"10929  :  โรงพยาบาลกันทรลักษ์","6","30","49","0","27","111","383","15","17","485,121.25","80,130.75","404,990.50"
"10930  :  โรงพยาบาลขุขันธ์","7","44","28","0","41","120","303","15","16","256,203.12","164,755.02","91,448.10"
"10931  :  โรงพยาบาลไพรบึง","1","5","0","0","7","13","61","1","2","26,071.80","8,850.00","17,221.80"
"10932  :  โรงพยาบาลปรางค์กู่","4","11","14","0","14","43","138","11","15","117,367.50","91,573.00","25,794.50"
"10933  :  โรงพยาบาลขุนหาญ","4","33","34","0","70","141","416","20","32","379,079.00","182,035.00","197,044.00"
"10934  :  โรงพยาบาลราษีไศล","13","4","34","0","18","69","160","17","20","145,499.20","68,743.00","76,756.20"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","12","7","36","0","49","104","357","18","26","255,673.48","70,094.31","185,579.17"
"10936  :  โรงพยาบาลบึงบูรพ์","0","0","2","0","4","6","23","1","1","12,252.26","824.00","11,428.26"
"10937  :  โรงพยาบาลห้วยทับทัน","3","12","11","0","3","29","162","4","4","55,258.95","21,941.00","33,317.95"
"10938  :  โรงพยาบาลโนนคูณ","1","1","7","0","1","10","28","1","1","28,584.50","14,878.25","13,706.25"
"10939  :  โรงพยาบาลศรีรัตนะ","3","5","10","0","20","38","72","3","5","40,003.00","14,852.00","25,151.00"
"10940  :  โรงพยาบาลวังหิน","5","8","19","0","2","33","63","4","4","51,167.25","23,867.75","27,299.50"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","3","2","7","1","6","19","84","4","5","51,756.28","11,371.00","40,385.28"
"10942  :  โรงพยาบาลภูสิงห์","1","419","20","0","17","456","902","28","35","562,885.26","340,563.00","222,322.26"
"10943  :  โรงพยาบาลเมืองจันทร์","1","1","5","0","4","11","23","2","2","11,440.00","3,984.00","7,456.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","2","0","13","0","7","22","66","3","3","53,575.50","38,097.75","15,477.75"
"28014  :  โรงพยาบาลพยุห์","2","5","10","0","13","29","91","6","7","93,819.25","17,872.00","75,947.25"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","1","1","4","0","5","11","43","3","3","25,651.50","13,920.50","11,731.00"
"28016  :  โรงพยาบาลศิลาลาด","0","0","4","0","4","8","61","2","2","34,490.00","3,317.00","31,173.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","71","10,083","4,172","49","554","14,928","15,696","179","233","149,342,600.00","149,342,600.00","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","5","1","264","0","33","303","1,320","63","82","1,135,123.72","144,320.39","990,803.33"
"10945  :  โรงพยาบาลโขงเจียม","12","14","1,394","0","83","1,501","4,019","220","266","3,447,798.62","1,973,542.75","1,474,255.87"
"10946  :  โรงพยาบาลเขื่องใน","4","11","42","0","35","92","255","11","17","351,356.00","2,342,644.00","-1,991,288.00"
"10947  :  โรงพยาบาลเขมราฐ","9","3","3,128","2","45","3,187","8,147","392","448","8,835,705.98","8,161,331.00","674,374.98"
"10948  :  โรงพยาบาลนาจะหลวย","1","7","65","0","25","98","394","14","16","286,663.75","86,229.00","200,434.75"
"10949  :  โรงพยาบาลน้ำยืน","6","132","75","0","76","289","590","26","27","494,602.41","361,123.09","133,479.32"
"10950  :  โรงพยาบาลบุณฑริก","4","9","642","0","31","684","1,905","99","110","2,282,490.84","1,952,962.75","329,528.09"
"10951  :  โรงพยาบาลตระการพืชผล","1","2","269","2","95","369","864","139","146","3,869,880.71","3,114,273.51","755,607.20"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","1","1","84","0","19","105","394","27","34","491,213.10","316,550.10","174,663.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","6","7","96","0","37","146","361","19","24","318,127.72","62,709.00","255,418.72"
"10954  :  โรงพยาบาลวารินชำราบ","467","47","707","6","131","1,356","3,520","235","264","10,786,363.75","5,861,321.75","4,925,042.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","22","13","398","2","92","527","1,359","116","142","3,181,938.95","2,635,835.55","546,103.40"
"10957  :  โรงพยาบาลตาลสุม","1","0","26","0","19","46","219","5","6","129,546.29","115,948.35","13,597.94"
"10958  :  โรงพยาบาลโพธิ์ไทร","5","1","360","0","233","599","1,835","115","133","1,711,735.94","1,460,496.99","251,238.95"
"10959  :  โรงพยาบาลสำโรง","7","3","59","0","33","102","407","11","12","189,697.25","62,957.50","126,739.75"
"10960  :  โรงพยาบาลดอนมดแดง","1","2","18","0","5","26","111","3","3","74,625.56","59,006.38","15,619.18"
"10961  :  โรงพยาบาลสิรินธร","1","4","1,919","9","49","1,981","4,465","270","315","4,469,698.24","3,257,269.25","1,212,428.99"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","2","0","4","1","17","24","70","0","0","18,245.50","8,164.50","10,081.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","19","54","231","0","258","562","1,073","101","107","1,601,679.00","620,899.00","980,780.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","26","71","472","3","687","1,246","2,512","143","160","4,504,918.50","1,630,450.00","2,874,468.50"
"24032  :  โรงพยาบาลนาตาล","0","0","593","0","12","605","1,697","73","86","1,488,120.61","1,064,830.76","423,289.85"
"24821  :  โรงพยาบาลนาเยีย","4","2","15","0","11","32","92","2","2","45,060.70","41,517.70","3,543.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","1","3","49","0","9","62","155","8","8","185,551.77","108,969.22","76,582.55"
"27968  :  โรงพยาบาลน้ำขุ่น","2","1","19","0","29","51","161","6","6","92,422.40","86,374.50","6,047.90"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","1","3","11","0","35","50","119","3","3","66,041.50","49,328.00","16,713.50"
"10701  :  โรงพยาบาลยโสธร","21","6","101","6","332","463","1,235","99","128","3,554,844.42","367,805.25","3,187,039.17"
"10963  :  โรงพยาบาลทรายมูล","2","2","25","0","26","55","158","8","11","109,535.05","35,871.00","73,664.05"
"10964  :  โรงพยาบาลกุดชุม","1","2","21","0","30","54","134","6","7","86,422.00","45,857.00","40,565.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","3","1","28","0","36","68","149","9","9","101,553.00","30,714.00","70,839.00"
"10966  :  โรงพยาบาลป่าติ้ว","1","5","5","0","14","25","63","3","4","47,067.00","16,564.00","30,503.00"
"10967  :  โรงพยาบาลมหาชนะชัย","1","1","23","0","8","33","84","3","3","52,330.50","25,661.00","26,669.50"
"10968  :  โรงพยาบาลค้อวัง","1","4","11","0","13","29","73","3","3","29,155.00","10,290.00","18,865.00"
"10969  :  โรงพยาบาลไทยเจริญ","1","3","15","0","14","33","93","7","7","64,119.73","14,840.00","49,279.73"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","16","2","79","2","183","282","982","57","81","1,216,212.05","328,554.00","887,658.05"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
