"โรงพยาบาล","สัญชาติ (คน)","OPD","IPD","ค่าใช้จ่าย (บาท)"
"เมียนมาร์","กัมพูชา","ลาว","เวียดนาม","อื่นๆ","คน","ครั้ง","คน","ครั้ง","ทั้งหมด","เรียกเก็บได้","ฟรี"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","1,567","1,256","245","0","261","3,328","7,412","96","101","7,759,147.02","4,821,621.00","2,937,526.02"
"10663  :  โรงพยาบาลระยอง","8,672","14,427","1,473","40","2,927","27,111","54,705","4,224","4,535","139,954,274.90","90,519,593.55","49,434,681.35"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","3,040","2,832","538","3","1,021","7,393","13,305","721","756","31,932,640.83","18,645,350.50","13,287,290.33"
"10828  :  โรงพยาบาลบ้านฉาง","513","1,039","175","2","302","2,031","4,933","174","189","4,764,042.94","2,973,915.72","1,790,127.22"
"10829  :  โรงพยาบาลแกลง","3,752","7,809","819","1","227","12,603","27,149","1,046","1,102","44,204,069.36","24,207,654.00","19,996,415.36"
"10830  :  โรงพยาบาลวังจันทร์","1,054","3,533","566","3","120","5,273","8,464","360","366","10,313,808.50","4,443,208.00","5,870,600.50"
"10831  :  โรงพยาบาลบ้านค่าย","1,252","2,976","547","2","310","5,087","9,165","299","320","14,239,963.69","10,805,364.00","3,434,599.69"
"10832  :  โรงพยาบาลปลวกแดง","776","2,189","65","1","69","3,099","6,768","500","518","10,720,284.15","1,623,976.65","9,096,307.50"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","328","615","181","0","5","1,128","2,599","53","55","4,002,296.00","3,161,054.00","841,242.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,540","2,994","209","1","765","5,506","11,014","146","153","12,709,366.00","3,213,946.00","9,495,420.00"
"10664  :  โรงพยาบาลพระปกเกล้า","563","9,354","1,471","32","1,020","12,424","29,099","2,411","2,582","197,037,026.05","143,331,518.00","53,705,508.05"
"10834  :  โรงพยาบาลขลุง","222","3,800","614","3","217","4,856","11,287","227","252","16,435,603.50","14,685,959.00","1,749,644.50"
"10835  :  โรงพยาบาลท่าใหม่","63","794","382","1","402","1,642","3,477","118","123","4,534,817.76","3,585,971.00","948,846.76"
"10836  :  โรงพยาบาลเขาสุกิม","90","891","1,496","0","14","2,490","5,378","161","172","2,172,196.00","1,125,585.00","1,046,611.00"
"10837  :  โรงพยาบาลสองพี่น้อง","81","1,298","704","0","27","2,110","4,408","64","65","6,656,807.00","5,054,590.00","1,602,217.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","96","10,112","125","1","641","10,974","20,594","645","665","27,212,801.50","22,353,711.00","4,859,090.50"
"10839  :  โรงพยาบาลมะขาม","492","4,672","1,612","7","173","6,956","20,896","300","324","25,078,452.26","23,184,761.00","1,893,691.26"
"10840  :  โรงพยาบาลแหลมสิงห์","151","1,655","276","1","35","2,118","3,686","93","99","6,933,164.50","5,858,344.00","1,074,820.50"
"10841  :  โรงพยาบาลสอยดาว","46","3,990","135","2","194","4,367","8,987","336","355","17,339,352.00","15,033,767.00","2,305,585.00"
"10842  :  โรงพยาบาลแก่งหางแมว","513","1,396","650","0","81","2,640","5,616","150","163","7,946,660.00","6,485,612.00","1,461,048.00"
"10843  :  โรงพยาบาลนายายอาม","138","1,058","663","0","148","2,007","4,554","115","128","6,514,698.75","4,685,770.25","1,828,928.50"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","93","2,045","1,501","0","139","3,778","8,661","157","167","13,144,729.25","11,761,508.00","1,383,221.25"
"10696  :  โรงพยาบาลตราด","2,466","8,175","206","14","1,742","12,437","31,503","2,256","2,458","78,593,066.36","28,769,624.88","49,823,441.48"
"10845  :  โรงพยาบาลคลองใหญ่","90","6,005","8","5","32","6,140","17,509","658","695","32,312,055.00","9,653,500.00","22,658,555.00"
"10846  :  โรงพยาบาลเขาสมิง","853","3,658","241","0","66","4,818","10,780","304","311","17,857,233.75","12,122,143.00","5,735,090.75"
"10847  :  โรงพยาบาลบ่อไร่","863","1,106","51","0","372","2,390","5,375","127","145","8,708,391.50","6,200,660.00","2,507,731.50"
"10848  :  โรงพยาบาลแหลมงอบ","479","1,913","18","1","123","2,534","4,441","121","125","13,567,234.10","5,313,542.00","8,253,692.10"
"10849  :  โรงพยาบาลเกาะกูด","81","509","10","1","128","729","1,915","15","15","2,189,853.50","1,342,996.00","846,857.50"
"13816  :  โรงพยาบาลเกาะช้าง","162","2,422","59","0","625","3,262","7,456","109","130","7,990,813.25","4,712,375.00","3,278,438.25"
"10697  :  โรงพยาบาลพุทธโสธร","4,487","4,660","662","19","3,169","12,968","27,474","3,485","3,746","101,046,302.00","25,383,864.00","75,662,438.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","836","511","90","1","104","1,542","4,796","163","184","5,892,019.00","4,252,530.00","1,639,489.00"
"10850  :  โรงพยาบาลบางคล้า","1,841","2,185","386","0","248","4,660","7,754","120","125","45,208,981.75","9,530,780.25","35,678,201.50"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","1,213","368","127","2","166","1,876","3,650","269","287","7,782,803.10","2,005,254.00","5,777,549.10"
"10852  :  โรงพยาบาลบางปะกง","1,522","3,348","599","4","78","5,550","10,854","476","508","19,504,733.75","12,377,852.00","7,126,881.75"
"10853  :  โรงพยาบาลบ้านโพธิ์","961","1,222","174","0","154","2,511","4,223","240","256","8,068,857.50","4,173,375.00","3,895,482.50"
"10854  :  โรงพยาบาลพนมสารคาม","592","1,153","97","0","152","1,994","5,152","351","380","13,193,947.02","2,754,951.00","10,438,996.02"
"10855  :  โรงพยาบาลสนามชัยเขต","1,205","1,378","192","3","216","2,991","6,031","385","428","15,861,388.35","8,618,265.00","7,243,123.35"
"10856  :  โรงพยาบาลแปลงยาว","2,492","1,568","265","4","341","4,669","9,961","338","357","9,294,029.10","3,705,813.00","5,588,216.10"
"13747  :  โรงพยาบาลราชสาส์น","69","118","23","0","5","215","499","14","14","367,123.25","210,375.00","156,748.25"
"31327  :  โรงพยาบาลคลองเขื่อน","119","188","13","0","38","358","678","9","9","203,755.00","104,763.00","98,992.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","1,318","3,836","412","5","397","5,967","11,014","412","452","23,236,213.15","12,593,436.60","10,642,776.55"
"10857  :  โรงพยาบาลกบินทร์บุรี","599","2,036","237","2","611","3,484","7,614","697","737","26,645,850.09","2,016,372.40","24,629,477.69"
"10858  :  โรงพยาบาลนาดี","259","707","381","0","46","1,393","2,490","49","51","3,204,347.00","1,189,620.00","2,014,727.00"
"10859  :  โรงพยาบาลบ้านสร้าง","346","490","101","0","14","951","2,142","55","57","3,736,441.00","955,501.00","2,780,940.00"
"10860  :  โรงพยาบาลประจันตคาม","54","343","42","0","16","453","761","10","10","582,647.00","284,379.00","298,268.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","1,247","1,580","174","2","311","3,314","5,685","103","104","7,226,271.50","2,608,618.00","4,617,653.50"
"10862  :  โรงพยาบาลศรีมโหสถ","56","317","25","7","43","441","946","10","10","408,433.25","143,190.00","265,243.25"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10698  :  โรงพยาบาลนครนายก","2,403","1,988","531","6","421","5,345","10,796","628","674","24,477,196.40","9,286,939.00","15,190,257.40"
"10863  :  โรงพยาบาลปากพลี","34","20","18","0","89","161","343","9","9","295,811.50","36,515.00","259,296.50"
"10864  :  โรงพยาบาลบ้านนา","1,679","603","153","2","175","2,612","6,031","160","176","11,728,906.86","8,714,319.00","3,014,587.86"
"10865  :  โรงพยาบาลองครักษ์","2,381","1,529","386","1","113","4,408","8,625","807","863","20,699,714.33","6,478,155.00","14,221,559.33"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","310","3,890","197","29","489","4,909","9,957","694","728","41,537,064.49","13,500,590.00","28,036,474.49"
"10866  :  โรงพยาบาลคลองหาด","2","1,102","25","0","37","1,166","2,633","83","86","4,314,641.02","3,216,015.82","1,098,625.20"
"10867  :  โรงพยาบาลตาพระยา","9","1,283","18","1","80","1,391","3,487","96","112","4,845,491.00","3,405,433.00","1,440,058.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","71","1,761","110","8","265","2,215","4,959","189","205","8,619,009.50","6,372,870.50","2,246,139.00"
"10869  :  โรงพยาบาลวัฒนานคร","94","2,599","48","2","55","2,798","6,088","175","184","11,216,031.61","8,254,054.45","2,961,977.16"
"10870  :  โรงพยาบาลอรัญประเทศ","266","16,678","66","30","294","17,333","28,669","2,460","2,539","103,396,974.03","31,167,260.00","72,229,714.03"
"13817  :  โรงพยาบาลเขาฉกรรจ์","91","597","33","1","65","783","1,701","70","73","1,987,340.00","1,314,129.00","673,211.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","989","1,605","591","2","639","3,816","6,764","487","611","63,377,039.47","28,186,679.54","35,190,359.93"
"10871  :  โรงพยาบาลครบุรี","26","804","41","1","158","1,030","2,317","93","101","3,245,318.89","1,774,911.50","1,470,407.39"
"10872  :  โรงพยาบาลเสิงสาง","26","561","206","0","113","905","1,952","57","62","1,358,898.60","575,358.00","783,540.60"
"10873  :  โรงพยาบาลคง","56","10","22","0","112","200","597","19","19","1,016,153.00","218,181.00","797,972.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0","8","22","0","26","56","185","8","9","367,124.00","91,756.00","275,368.00"
"10875  :  โรงพยาบาลจักราช","7","22","16","0","67","111","233","14","18","364,986.50","79,109.00","285,877.50"
"10876  :  โรงพยาบาลโชคชัย","186","1,342","162","0","32","1,721","4,386","213","230","5,471,128.50","2,076,139.00","3,394,989.50"
"10877  :  โรงพยาบาลด่านขุนทด","53","100","154","0","125","431","941","26","30","1,424,431.00","728,654.00","695,777.00"
"10878  :  โรงพยาบาลโนนไทย","62","71","31","0","40","204","561","12","12","675,670.50","98,210.50","577,460.00"
"10879  :  โรงพยาบาลโนนสูง","95","74","50","1","39","259","430","16","18","600,315.00","247,460.00","352,855.00"
"10880  :  โรงพยาบาลขามสะแกแสง","22","44","12","0","28","106","272","9","10","243,839.00","185,852.00","57,987.00"
"10881  :  โรงพยาบาลบัวใหญ่","43","36","55","0","195","328","837","55","58","1,293,826.36","380,166.52","913,659.84"
"10882  :  โรงพยาบาลประทาย","32","18","23","1","78","152","347","14","16","518,137.50","104,827.00","413,310.50"
"10883  :  โรงพยาบาลปักธงชัย","320","185","182","3","61","751","1,576","53","55","1,667,997.00","1,194,254.00","473,743.00"
"10884  :  โรงพยาบาลพิมาย","29","39","64","1","49","177","431","29","34","881,314.00","414,111.00","467,203.00"
"10885  :  โรงพยาบาลห้วยแถลง","7","7","27","1","66","108","287","13","14","255,109.25","110,714.00","144,395.25"
"10886  :  โรงพยาบาลชุมพวง","14","10","33","0","49","106","313","5","7","445,917.00","88,718.00","357,199.00"
"10887  :  โรงพยาบาลสูงเนิน","1,595","387","119","0","32","2,131","6,623","229","254","4,540,917.00","1,908,071.00","2,632,846.00"
"10888  :  โรงพยาบาลขามทะเลสอ","207","102","20","0","18","347","620","6","6","559,488.00","180,301.00","379,187.00"
"10889  :  โรงพยาบาลสีคิ้ว","465","306","830","3","345","1,933","4,497","128","149","5,590,063.00","1,860,052.00","3,730,011.00"
"10890  :  โรงพยาบาลปากช่องนานา","1,908","3,156","781","11","898","6,742","12,516","579","652","22,674,195.89","11,130,353.50","11,543,842.39"
"10891  :  โรงพยาบาลหนองบุญมาก","76","371","65","2","27","541","962","21","25","618,190.40","311,333.00","306,857.40"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","5","18","0","0","23","72","1","1","31,360.00","210.00","31,150.00"
"10893  :  โรงพยาบาลโนนแดง","1","8","20","0","16","45","112","8","10","309,140.25","47,387.00","261,753.25"
"10894  :  โรงพยาบาลวังน้ำเขียว","150","352","119","1","50","672","1,390","12","14","1,096,413.00","450,991.00","645,422.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","6","2","12","1","4","25","103","4","5","164,534.00","23,125.00","141,409.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","1","3","7","0","8","19","79","2","3","45,970.00","18,352.00","27,618.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","11","18","12","3","67","111","273","4","4","214,997.50","83,918.00","131,079.50"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","1,001","999","463","3","269","2,733","5,002","217","252","9,121,487.85","3,450,746.00","5,670,741.85"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","26","99","18","0","32","175","346","4","4","260,368.00","66,632.00","193,736.00"
"27839  :  โรงพยาบาลบัวลาย","2","0","20","0","5","27","67","0","0","15,093.00","8,716.00","6,377.00"
"27840  :  โรงพยาบาลสีดา","41","8","18","0","18","85","187","10","10","355,164.00","50,396.00","304,768.00"
"27841  :  โรงพยาบาลเทพารักษ์","8","8","11","0","10","37","109","4","6","116,982.50","49,924.00","67,058.50"
"10667  :  โรงพยาบาลบุรีรัมย์","625","1,397","637","22","2,000","4,681","11,002","209","255","45,132,737.52","19,240,488.92","25,892,248.60"
"10895  :  โรงพยาบาลคูเมือง","17","50","34","0","50","151","375","22","25","838,588.65","175,635.00","662,953.65"
"10896  :  โรงพยาบาลกระสัง","5","235","31","0","104","375","1,222","44","51","1,225,588.00","224,972.00","1,000,616.00"
"10897  :  โรงพยาบาลนางรอง","23","65","29","3","212","332","1,123","44","53","1,504,424.00","211,102.00","1,293,322.00"
"10898  :  โรงพยาบาลหนองกี่","14","59","53","0","94","220","467","10","14","342,570.00","104,763.00","237,807.00"
"10899  :  โรงพยาบาลละหานทราย","16","72","51","0","58","197","476","28","30","679,457.00","204,342.00","475,115.00"
"10900  :  โรงพยาบาลประโคนชัย","60","108","52","2","234","445","1,233","47","49","1,827,257.79","574,311.48","1,252,946.31"
"10901  :  โรงพยาบาลบ้านกรวด","10","35","38","0","87","170","486","24","25","798,138.60","96,086.00","702,052.60"
"10902  :  โรงพยาบาลพุทไธสง","20","6","78","1","36","141","350","17","20","540,764.00","133,570.00","407,194.00"
"10904  :  โรงพยาบาลลำปลายมาศ","32","39","71","3","71","216","591","28","35","1,472,188.72","514,869.63","957,319.09"
"10905  :  โรงพยาบาลสตึก","54","23","70","1","308","455","1,263","55","70","1,957,489.95","392,460.50","1,565,029.45"
"10906  :  โรงพยาบาลปะคำ","4","7","13","2","270","295","828","24","26","963,924.72","99,041.00","864,883.72"
"10907  :  โรงพยาบาลนาโพธิ์","3","1","10","0","58","72","208","9","10","586,735.00","5,840.00","580,895.00"
"10908  :  โรงพยาบาลหนองหงส์","8","10","19","1","119","157","441","9","9","600,872.75","68,223.00","532,649.75"
"10909  :  โรงพยาบาลพลับพลาชัย","5","48","12","0","38","103","339","16","17","323,277.00","85,831.00","237,446.00"
"10910  :  โรงพยาบาลห้วยราช","0","1","1","0","0","2","14","0","0","5,494.00","1,686.00","3,808.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","2","42","15","0","24","83","193","3","3","119,521.25","59,524.00","59,997.25"
"10912  :  โรงพยาบาลชำนิ","0","18","16","0","48","82","219","9","9","199,216.19","88,824.00","110,392.19"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","4","2","21","0","23","50","139","6","8","246,274.60","60,135.00","186,139.60"
"10914  :  โรงพยาบาลโนนดินแดง","8","50","48","0","50","156","362","13","16","662,641.00","27,443.00","635,198.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","14","11","19","0","29","73","229","5","5","257,054.00","58,452.00","198,602.00"
"23578  :  โรงพยาบาลแคนดง","12","16","10","0","11","49","108","5","5","210,884.00","26,182.00","184,702.00"
"28020  :  โรงพยาบาลบ้านด่าน","1","3","1","0","113","118","221","3","4","222,478.50","40,986.00","181,492.50"
"10668  :  โรงพยาบาลสุรินทร์","260","1,722","264","8","3,052","5,293","12,333","2,740","3,003","57,108,647.40","11,970,750.24","45,137,897.16"
"10915  :  โรงพยาบาลชุมพลบุรี","3","17","33","0","112","165","410","21","22","1,257,000.00","67,732.00","1,189,268.00"
"10916  :  โรงพยาบาลท่าตูม","92","45","75","0","152","364","795","33","33","1,245,301.10","229,918.25","1,015,382.85"
"10917  :  โรงพยาบาลจอมพระ","8","43","25","1","49","126","260","6","6","342,773.75","27,576.25","315,197.50"
"10918  :  โรงพยาบาลปราสาท","16","347","48","2","236","647","1,649","132","151","5,113,154.50","2,860,413.00","2,252,741.50"
"10919  :  โรงพยาบาลกาบเชิง","4","287","17","0","20","328","684","21","21","1,119,679.50","459,532.00","660,147.50"
"10920  :  โรงพยาบาลรัตนบุรี","14","12","52","1","19","98","270","17","18","1,133,427.00","106,592.00","1,026,835.00"
"10921  :  โรงพยาบาลสนม","11","7","10","0","9","37","79","5","5","188,731.00","30,999.00","157,732.00"
"10922  :  โรงพยาบาลศีขรภูมิ","16","42","71","1","47","177","591","37","48","1,983,407.00","535,070.75","1,448,336.25"
"10923  :  โรงพยาบาลสังขะ","5","25","25","0","98","153","522","40","56","1,153,527.50","471,745.00","681,782.50"
"10924  :  โรงพยาบาลลำดวน","3","15","4","0","190","212","535","38","46","544,650.50","80,151.00","464,499.50"
"10925  :  โรงพยาบาลสำโรงทาบ","10","9","11","0","11","41","121","5","5","106,664.75","47,722.75","58,942.00"
"10926  :  โรงพยาบาลบัวเชด","6","52","13","1","30","102","250","9","9","384,285.50","76,032.75","308,252.75"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","3","28","7","0","16","52","211","8","9","236,529.40","61,738.00","174,791.40"
"27842  :  โรงพยาบาลเขวาสินรินทร์","6","15","7","0","12","40","100","6","6","236,208.75","14,515.50","221,693.25"
"27843  :  โรงพยาบาลศรีณรงค์","1","3","7","0","11","22","67","4","4","163,287.00","10,590.00","152,697.00"
"27844  :  โรงพยาบาลโนนนารายณ์","0","5","17","0","4","26","62","2","2","288,328.00","12,266.00","276,062.00"
"10700  :  โรงพยาบาลศรีสะเกษ","1","13","15","0","9","38","91","3","3","450,099.75","447,301.00","2,798.75"
"10927  :  โรงพยาบาลยางชุมน้อย","7","3","15","0","12","37","97","2","2","43,286.00","5,301.00","37,985.00"
"10928  :  โรงพยาบาลกันทรารมย์","14","27","77","1","46","165","475","15","18","542,494.75","161,933.50","380,561.25"
"10929  :  โรงพยาบาลกันทรลักษ์","16","54","102","0","86","257","715","43","53","1,902,108.40","432,494.25","1,469,614.15"
"10930  :  โรงพยาบาลขุขันธ์","10","27","19","0","29","85","197","13","15","353,059.90","65,342.25","287,717.65"
"10931  :  โรงพยาบาลไพรบึง","2","6","6","1","18","33","136","3","3","86,083.65","44,768.15","41,315.50"
"10932  :  โรงพยาบาลปรางค์กู่","4","36","20","0","16","76","248","9","11","275,373.37","73,450.00","201,923.37"
"10933  :  โรงพยาบาลขุนหาญ","13","28","51","0","73","165","532","25","28","618,674.00","311,979.00","306,695.00"
"10934  :  โรงพยาบาลราษีไศล","14","25","54","1","16","110","238","17","19","393,586.00","149,545.00","244,041.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","24","22","54","0","38","138","374","0","0","309,742.00","162,349.50","147,392.50"
"10936  :  โรงพยาบาลบึงบูรพ์","2","1","10","0","2","15","47","2","2","120,730.75","17,419.25","103,311.50"
"10937  :  โรงพยาบาลห้วยทับทัน","15","10","26","0","13","64","184","5","6","217,487.65","11,660.00","205,827.65"
"10938  :  โรงพยาบาลโนนคูณ","2","0","11","0","10","23","53","1","1","52,326.50","5,096.50","47,230.00"
"10939  :  โรงพยาบาลศรีรัตนะ","2","3","13","0","10","28","88","4","4","83,804.50","27,325.50","56,479.00"
"10940  :  โรงพยาบาลวังหิน","8","5","40","0","8","61","179","6","6","159,053.19","43,954.55","115,098.64"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","6","2","31","0","9","48","136","3","3","114,579.87","32,065.03","82,514.84"
"10942  :  โรงพยาบาลภูสิงห์","4","122","36","0","24","186","436","22","32","1,068,118.53","514,894.00","553,224.53"
"10943  :  โรงพยาบาลเมืองจันทร์","4","1","5","0","7","17","37","3","3","211,168.85","10,769.50","200,399.35"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","2","0","23","0","14","39","129","1","1","105,901.16","22,605.41","83,295.75"
"28014  :  โรงพยาบาลพยุห์","2","7","27","0","23","59","122","6","6","411,343.30","21,370.00","389,973.30"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","2","2","7","0","4","15","63","3","7","99,511.00","48,881.50","50,629.50"
"28016  :  โรงพยาบาลศิลาลาด","3","1","5","0","3","12","30","3","3","61,304.00","8,067.00","53,237.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","62","759","1,025","34","381","2,242","2,557","396","500","46,810,197.34","36,996,050.98","9,814,146.36"
"10944  :  โรงพยาบาลศรีเมืองใหม่","4","17","363","0","27","411","1,226","51","63","1,240,660.00","395,826.75","844,833.25"
"10945  :  โรงพยาบาลโขงเจียม","3","10","524","0","133","669","2,402","130","176","4,173,184.50","1,198,025.00","2,975,159.50"
"10946  :  โรงพยาบาลเขื่องใน","33","21","68","0","57","179","362","26","28","2,939,516.00","2,034,192.00","905,324.00"
"10947  :  โรงพยาบาลเขมราฐ","8","1","1,044","0","37","1,090","3,063","128","155","4,005,549.27","3,128,524.10","877,025.17"
"10948  :  โรงพยาบาลนาจะหลวย","2","1","52","0","16","71","159","11","13","155,123.00","33,189.00","121,934.00"
"10949  :  โรงพยาบาลน้ำยืน","10","32","92","0","88","222","556","17","18","559,774.94","209,536.10","350,238.84"
"10950  :  โรงพยาบาลบุณฑริก","9","5","373","1","32","420","1,448","59","74","2,079,542.09","285,286.50","1,794,255.59"
"10951  :  โรงพยาบาลตระการพืชผล","7","7","206","0","95","314","904","101","109","4,944,138.56","2,680,606.01","2,263,532.55"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","3","1","118","1","22","145","467","19","24","782,849.98","371,044.25","411,805.73"
"10953  :  โรงพยาบาลม่วงสามสิบ","6","6","116","2","58","188","512","23","26","488,225.74","38,332.50","449,893.24"
"10954  :  โรงพยาบาลวารินชำราบ","238","27","506","4","166","941","2,251","115","128","4,008,241.85","3,209,571.85","798,670.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","26","15","273","2","95","410","1,229","105","117","3,376,064.00","2,538,810.50","837,253.50"
"10957  :  โรงพยาบาลตาลสุม","1","3","27","0","24","55","138","2","2","106,296.00","87,923.50","18,372.50"
"10958  :  โรงพยาบาลโพธิ์ไทร","7","2","199","0","277","485","1,472","84","112","2,301,610.50","1,752,939.70","548,670.80"
"10959  :  โรงพยาบาลสำโรง","3","8","69","0","15","95","254","11","11","535,219.50","316,216.00","219,003.50"
"10960  :  โรงพยาบาลดอนมดแดง","0","6","31","0","8","45","115","5","5","361,776.35","226,564.52","135,211.83"
"10961  :  โรงพยาบาลสิรินธร","3","7","775","4","22","811","2,531","87","108","3,019,778.86","1,416,802.00","1,602,976.86"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","2","2","14","0","10","28","85","3","5","95,937.25","49,374.75","46,562.50"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","25","45","232","1","251","553","1,213","84","96","3,806,633.00","773,331.00","3,033,302.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","7","10","106","0","166","279","619","47","51","1,394,687.75","165,412.25","1,229,275.50"
"24032  :  โรงพยาบาลนาตาล","0","0","245","0","11","256","572","48","51","1,207,686.73","613,058.71","594,628.02"
"24821  :  โรงพยาบาลนาเยีย","3","4","26","0","9","42","110","7","7","1,245,987.65","27,801.65","1,218,186.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","3","4","41","0","2","50","127","4","4","666,668.47","39,489.68","627,178.79"
"27968  :  โรงพยาบาลน้ำขุ่น","4","6","21","0","27","58","175","7","7","227,163.50","56,214.50","170,949.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","1","22","0","28","51","123","3","3","501,512.50","14,263.00","487,249.50"
"10701  :  โรงพยาบาลยโสธร","31","24","185","6","285","531","1,393","69","85","3,826,073.96","472,424.75","3,353,649.21"
"10963  :  โรงพยาบาลทรายมูล","13","1","36","0","47","97","179","7","7","271,520.25","17,484.00","254,036.25"
"10964  :  โรงพยาบาลกุดชุม","3","5","52","0","40","100","266","8","10","864,574.00","128,482.00","736,092.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","7","5","39","1","46","98","207","10","11","697,507.50","40,384.00","657,123.50"
"10966  :  โรงพยาบาลป่าติ้ว","3","8","36","0","26","73","201","8","8","406,395.00","33,335.00","373,060.00"
