"โรงพยาบาล","สัญชาติ (คน)","OPD","IPD","ค่าใช้จ่าย (บาท)"
"เมียนมาร์","กัมพูชา","ลาว","เวียดนาม","อื่นๆ","คน","ครั้ง","คน","ครั้ง","ทั้งหมด","เรียกเก็บได้","ฟรี"
"28006  :  โรงพยาบาลเกาะจันทร์","133","224","23","1","10","391","1,154","6","6","376,546.00","186,972.00","189,574.00"
"10663  :  โรงพยาบาลระยอง","3,870","9,292","1,008","29","2,192","15,816","35,699","2,308","2,421","27,152,368.04","8,339,073.22","18,813,294.82"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","1,000","801","165","0","314","2,254","5,128","258","273","3,685,614.00","1,800,977.00","1,884,637.00"
"10828  :  โรงพยาบาลบ้านฉาง","57","366","39","2","18","469","1,582","90","102","739,344.17","150,588.00","588,756.17"
"10829  :  โรงพยาบาลแกลง","1,318","6,212","446","3","143","8,114","17,204","1,017","1,090","5,410,757.72","1,052,210.00","4,358,547.72"
"10830  :  โรงพยาบาลวังจันทร์","493","1,735","362","16","533","3,139","7,387","322","335","3,815,548.00","1,604,066.00","2,211,482.00"
"10831  :  โรงพยาบาลบ้านค่าย","1,189","2,592","487","2","226","4,446","9,045","318","332","3,506,068.00","2,914,245.00","591,823.00"
"10832  :  โรงพยาบาลปลวกแดง","503","3,270","148","1","108","4,023","7,884","370","388","3,882,068.45","847,398.00","3,034,670.45"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","224","439","168","0","28","859","2,148","57","60","877,962.00","482,148.00","395,814.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","201","861","42","2","152","1,258","3,267","44","45","1,309,883.00","767,157.00","542,726.00"
"10664  :  โรงพยาบาลพระปกเกล้า","3","76","9","0","181","269","431","0","0","246,190.00","128,132.00","118,058.00"
"10834  :  โรงพยาบาลขลุง","82","958","185","0","67","1,292","3,103","73","81","1,763,971.00","668,280.00","1,095,691.00"
"10835  :  โรงพยาบาลท่าใหม่","52","327","219","0","100","697","1,205","29","31","839,133.00","576,161.00","262,972.00"
"10836  :  โรงพยาบาลเขาสุกิม","31","359","879","0","2","1,269","2,977","119","135","1,653,660.00","932,796.00","720,864.00"
"10837  :  โรงพยาบาลสองพี่น้อง","23","112","157","0","7","298","1,209","40","44","529,687.00","212,197.00","317,490.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","52","1,716","59","4","201","2,025","4,059","199","213","2,948,019.00","2,139,490.00","808,529.00"
"10839  :  โรงพยาบาลมะขาม","145","499","181","0","264","1,089","3,457","131","145","2,078,468.00","1,098,253.00","980,215.00"
"10840  :  โรงพยาบาลแหลมสิงห์","41","232","81","0","2","356","929","21","22","608,301.00","351,693.00","256,608.00"
"10841  :  โรงพยาบาลสอยดาว","12","218","22","0","12","248","582","42","44","480,637.00","356,982.00","123,655.00"
"10842  :  โรงพยาบาลแก่งหางแมว","477","1,017","1,144","0","45","2,683","5,253","147","150","3,163,230.00","2,252,936.00","910,294.00"
"10843  :  โรงพยาบาลนายายอาม","14","298","47","0","15","373","1,242","18","23","736,615.00","284,382.00","452,233.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","73","692","709","0","410","1,882","4,208","161","166","2,128,744.00","1,117,539.00","1,011,205.00"
"10696  :  โรงพยาบาลตราด","1,658","6,787","68","5","1,923","10,186","22,225","2,328","2,578","44,265,412.25","15,922,165.82","28,343,246.43"
"10845  :  โรงพยาบาลคลองใหญ่","42","5,104","2","2","52","5,193","15,478","474","537","13,711,732.00","6,480,778.00","7,230,954.00"
"10846  :  โรงพยาบาลเขาสมิง","458","2,368","104","1","108","2,937","6,677","263","316","5,046,905.00","2,446,819.00","2,600,086.00"
"10847  :  โรงพยาบาลบ่อไร่","633","817","25","0","725","2,120","5,177","234","252","3,514,296.00","1,455,780.00","2,058,516.00"
"10848  :  โรงพยาบาลแหลมงอบ","334","1,115","7","1","118","1,567","3,324","116","133","2,982,635.00","1,620,361.00","1,362,274.00"
"10849  :  โรงพยาบาลเกาะกูด","90","467","10","1","243","811","1,907","26","26","1,140,695.00","479,884.00","660,811.00"
"13816  :  โรงพยาบาลเกาะช้าง","111","2,742","14","0","1,163","3,958","7,852","456","477","7,557,165.00","4,189,016.00","3,368,149.00"
"10697  :  โรงพยาบาลพุทธโสธร","274","403","85","3","52","817","1,931","0","0","140,953.00","734.00","140,219.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","261","505","81","3","17","867","1,900","148","155","1,229,003.00","538,163.00","690,840.00"
"10850  :  โรงพยาบาลบางคล้า","6,095","22,742","2,861","0","123","31,821","38,454","204","213","81,579,122.00","63,978,864.00","17,600,258.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","1,256","521","78","5","78","1,938","3,634","179","188","2,067,745.00","1,407,159.00","660,586.00"
"10852  :  โรงพยาบาลบางปะกง","1,611","2,534","344","3","93","4,584","8,094","299","306","4,678,988.00","3,845,707.00","833,281.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","890","1,701","202","4","96","2,893","5,661","213","239","3,461,162.00","1,701,676.00","1,759,486.00"
"10854  :  โรงพยาบาลพนมสารคาม","566","2,023","172","5","180","2,945","6,502","431","469","4,495,469.00","2,455,520.00","2,039,949.00"
"10855  :  โรงพยาบาลสนามชัยเขต","510","1,005","150","3","55","1,723","3,534","395","438","4,162,972.00","1,817,123.00","2,345,849.00"
"10856  :  โรงพยาบาลแปลงยาว","1,178","1,203","222","1","174","2,774","5,686","288","313","2,638,153.00","1,505,680.00","1,132,473.00"
"13747  :  โรงพยาบาลราชสาส์น","34","152","20","0","9","215","522","8","10","162,483.00","85,530.00","76,953.00"
"31327  :  โรงพยาบาลคลองเขื่อน","10","52","3","0","1","66","105","0","0","13,531.00","0.00","13,531.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","516","4,238","231","4","186","5,175","7,443","134","145","2,816,134.98","914,422.00","1,901,712.98"
"10857  :  โรงพยาบาลกบินทร์บุรี","498","1,714","120","0","169","2,497","4,956","213","228","3,752,247.00","635,653.00","3,116,594.00"
"10858  :  โรงพยาบาลนาดี","224","1,018","233","0","31","1,505","2,435","74","79","2,566,367.00","590,933.00","1,975,434.00"
"10859  :  โรงพยาบาลบ้านสร้าง","304","721","70","1","18","1,114","2,361","58","64","1,822,198.00","1,297,076.00","525,122.00"
"10860  :  โรงพยาบาลประจันตคาม","46","558","66","1","17","688","1,160","35","36","934,788.00","674,315.00","260,473.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","242","937","107","2","31","1,319","2,627","41","43","2,114,491.00","1,693,075.00","421,416.00"
"10862  :  โรงพยาบาลศรีมโหสถ","79","312","21","0","13","420","973","29","29","395,468.00","167,882.00","227,586.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","1","12","5","0","17","35","62","4","4","64,333.00","64,333.00","0.00"
"10698  :  โรงพยาบาลนครนายก","310","213","126","0","94","689","2,367","200","236","3,521,642.00","1,496,204.00","2,025,438.00"
"10863  :  โรงพยาบาลปากพลี","19","36","21","0","176","252","533","8","10","164,095.00","88,352.00","75,743.00"
"10864  :  โรงพยาบาลบ้านนา","1,303","464","154","2","150","2,073","4,128","205","218","2,402,419.00","1,225,416.00","1,177,003.00"
"10865  :  โรงพยาบาลองครักษ์","1,801","1,695","284","6","64","3,849","6,045","165","180","4,940,665.00","2,597,045.00","2,343,620.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","56","2,213","105","15","239","2,544","5,267","771","830","15,365,643.00","6,789,498.00","8,576,145.00"
"10866  :  โรงพยาบาลคลองหาด","4","1,657","12","0","18","1,682","3,801","419","439","2,561,305.00","2,143,005.00","418,300.00"
"10867  :  โรงพยาบาลตาพระยา","6","1,189","8","1","59","1,194","2,548","157","200","1,303,814.00","1,011,022.00","292,792.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","17","398","58","4","63","491","1,366","119","202","1,142,455.00","411,066.00","731,389.00"
"10869  :  โรงพยาบาลวัฒนานคร","73","1,447","21","1","225","1,688","3,524","273","288","1,602,218.00","446,737.00","1,155,481.00"
"10870  :  โรงพยาบาลอรัญประเทศ","37","4,377","47","36","302","4,374","8,882","752","932","8,682,147.00","6,537,148.00","2,144,999.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","20","257","20","0","35","299","747","68","70","411,099.00","134,475.00","276,624.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0","0","35","35","75","3","3","425,070.75","52,300.50","372,770.25"
"10871  :  โรงพยาบาลครบุรี","20","844","50","1","396","1,309","2,577","124","137","1,767,584.00","692,477.00","1,075,107.00"
"10872  :  โรงพยาบาลเสิงสาง","15","452","140","0","119","721","1,836","60","70","954,828.00","432,418.00","522,410.00"
"10873  :  โรงพยาบาลคง","32","8","18","1","109","168","549","15","21","366,594.00","85,189.00","281,405.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","2","2","12","0","57","73","308","11","16","123,037.00","103,153.00","19,884.00"
"10875  :  โรงพยาบาลจักราช","15","50","13","0","31","108","270","10","11","127,869.00","63,610.00","64,259.00"
"10876  :  โรงพยาบาลโชคชัย","40","933","96","0","10","1,078","3,024","79","85","1,576,179.00","338,938.50","1,237,240.50"
"10877  :  โรงพยาบาลด่านขุนทด","13","13","67","0","57","149","454","28","36","363,435.00","101,897.00","261,538.00"
"10878  :  โรงพยาบาลโนนไทย","54","24","23","0","56","153","511","17","28","315,850.00","96,070.00","219,780.00"
"10879  :  โรงพยาบาลโนนสูง","53","25","64","2","44","188","437","10","14","215,029.50","96,257.00","118,772.50"
"10880  :  โรงพยาบาลขามสะแกแสง","11","1","6","0","22","40","143","7","8","123,247.00","75,688.00","47,559.00"
"10881  :  โรงพยาบาลบัวใหญ่","76","38","49","1","211","363","847","55","59","1,123,193.00","240,335.00","882,858.00"
"10882  :  โรงพยาบาลประทาย","15","8","16","1","12","52","180","12","12","133,340.00","64,537.00","68,803.00"
"10883  :  โรงพยาบาลปักธงชัย","89","284","90","2","105","568","1,284","62","71","707,750.00","351,184.00","356,566.00"
"10884  :  โรงพยาบาลพิมาย","25","40","53","0","83","200","486","31","32","412,729.00","216,948.00","195,781.00"
"10885  :  โรงพยาบาลห้วยแถลง","4","6","21","2","130","161","449","11","13","202,943.00","45,501.00","157,442.00"
"10886  :  โรงพยาบาลชุมพวง","4","5","32","0","110","147","398","30","30","233,498.00","89,083.00","144,415.00"
"10887  :  โรงพยาบาลสูงเนิน","1,442","225","64","1","51","1,782","4,972","132","151","2,636,707.00","1,547,125.00","1,089,582.00"
"10888  :  โรงพยาบาลขามทะเลสอ","199","116","22","0","26","362","760","21","22","238,773.00","64,135.00","174,638.00"
"10889  :  โรงพยาบาลสีคิ้ว","110","266","222","2","153","753","1,464","67","76","1,163,464.00","538,962.00","624,502.00"
"10890  :  โรงพยาบาลปากช่องนานา","1,162","3,607","387","3","79","5,216","9,507","446","472","5,953,932.00","360.00","5,953,572.00"
"10891  :  โรงพยาบาลหนองบุญมาก","42","272","35","0","51","398","713","39","40","447,994.00","207,066.00","240,928.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","6","7","0","0","13","68","5","5","42,347.00","40.00","42,307.00"
"10893  :  โรงพยาบาลโนนแดง","2","9","11","0","20","42","74","5","5","52,005.50","24,053.00","27,952.50"
"10894  :  โรงพยาบาลวังน้ำเขียว","123","468","127","0","82","799","1,563","71","76","833,759.00","0.00","833,759.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","15","0","4","1","19","39","80","5","5","79,225.00","35,958.00","43,267.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","8","11","8","0","20","47","121","5","8","80,130.00","23,510.00","56,620.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","7","2","5","0","88","101","194","10","11","114,325.00","39,877.00","74,448.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","641","4,608","488","1","68","5,793","7,500","207","234","4,733,663.00","1,353,500.00","3,380,163.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","10","2","6","0","49","67","228","3","6","117,597.00","44,939.00","72,658.00"
"27839  :  โรงพยาบาลบัวลาย","0","0","1","0","1","2","7","0","0","1,354.00","1,225.00","129.00"
"27840  :  โรงพยาบาลสีดา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0","0","1","1","1","0","0","330.00","330.00","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","10","52","26","1","59","16","40","134","155","3,153,506.00","993,190.00","2,160,316.00"
"10895  :  โรงพยาบาลคูเมือง","8","42","16","1","56","122","939","23","24","165,929.00","105,585.00","60,344.00"
"10896  :  โรงพยาบาลกระสัง","6","130","8","0","66","209","504","16","16","282,870.00","85,533.00","197,337.00"
"10897  :  โรงพยาบาลนางรอง","14","20","21","2","122","179","715","28","35","1,126,308.00","285,980.00","840,328.00"
"10898  :  โรงพยาบาลหนองกี่","16","26","17","0","60","119","361","19","23","237,856.00","101,271.00","136,585.00"
"10899  :  โรงพยาบาลละหานทราย","8","31","26","0","30","95","378","16","16","206,815.00","116,099.00","90,716.00"
"10900  :  โรงพยาบาลประโคนชัย","22","163","26","1","136","346","950","38","42","371,248.00","150,249.00","220,999.00"
"10901  :  โรงพยาบาลบ้านกรวด","7","38","11","0","51","106","539","13","14","232,762.00","115,004.00","117,758.00"
"10902  :  โรงพยาบาลพุทไธสง","14","6","22","0","17","59","214","2","3","74,897.00","33,847.00","41,050.00"
"10904  :  โรงพยาบาลลำปลายมาศ","9","23","26","2","25","85","280","23","25","244,531.00","80,835.00","163,696.00"
"10905  :  โรงพยาบาลสตึก","7","8","15","0","46","76","304","3","3","147,214.50","32,756.00","114,458.50"
"10906  :  โรงพยาบาลปะคำ","5","16","6","0","101","128","396","8","10","178,305.00","71,960.00","106,345.00"
"10907  :  โรงพยาบาลนาโพธิ์","2","2","6","0","59","69","316","5","7","127,765.00","32,123.00","95,642.00"
"10908  :  โรงพยาบาลหนองหงส์","2","10","4","0","61","77","249","8","11","132,102.00","55,024.00","77,078.00"
"10909  :  โรงพยาบาลพลับพลาชัย","4","64","7","0","48","123","352","22","27","195,218.00","76,470.00","118,748.00"
"10910  :  โรงพยาบาลห้วยราช","0","0","0","0","1","1","2","0","0","685.00","685.00","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","0","19","6","0","23","47","134","5","5","99,680.00","61,458.00","38,222.00"
"10912  :  โรงพยาบาลชำนิ","3","4","14","0","30","49","154","11","11","66,534.00","4,768.00","61,766.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","2","0","5","1","11","19","114","4","4","66,229.00","38,519.00","27,710.00"
"10914  :  โรงพยาบาลโนนดินแดง","6","28","8","0","30","72","188","5","5","92,808.00","39,303.00","53,505.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","6","9","7","0","15","37","149","5","5","92,547.00","30,056.00","62,491.00"
"23578  :  โรงพยาบาลแคนดง","2","2","3","0","3","10","38","0","0","15,450.00","6,555.00","8,895.00"
"28020  :  โรงพยาบาลบ้านด่าน","0","1","3","0","12","16","43","1","1","9,565.00","3,454.00","6,111.00"
"10668  :  โรงพยาบาลสุรินทร์","126","3,002","241","3","1,044","4,350","9,154","724","869","25,165,131.27","10,280,069.83","14,885,061.44"
"10915  :  โรงพยาบาลชุมพลบุรี","1","10","16","2","55","84","255","8","8","99,506.00","35,073.00","64,433.00"
"10916  :  โรงพยาบาลท่าตูม","6","18","29","0","108","161","463","27","33","427,954.00","121,000.00","306,954.00"
"10917  :  โรงพยาบาลจอมพระ","5","12","4","0","20","41","115","3","3","41,966.00","26,335.00","15,631.00"
"10918  :  โรงพยาบาลปราสาท","8","683","52","1","247","975","2,904","244","281","3,358,179.00","2,662,296.00","695,883.00"
"10919  :  โรงพยาบาลกาบเชิง","0","408","5","1","11","425","1,210","60","67","570,332.00","518,432.00","51,900.00"
"10920  :  โรงพยาบาลรัตนบุรี","4","2","2","0","4","12","62","3","3","35,435.00","8,685.00","26,750.00"
"10921  :  โรงพยาบาลสนม","4","2","8","0","7","20","74","5","5","43,154.00","16,650.00","26,504.00"
"10922  :  โรงพยาบาลศีขรภูมิ","6","66","29","0","38","139","553","21","21","279,873.00","72,892.00","206,981.00"
"10923  :  โรงพยาบาลสังขะ","7","18","14","0","69","108","425","21","27","225,151.00","61,663.00","163,488.00"
"10924  :  โรงพยาบาลลำดวน","1","25","8","1","39","74","266","22","29","170,710.50","96,671.00","74,039.50"
"10925  :  โรงพยาบาลสำโรงทาบ","5","9","8","0","64","86","223","14","15","113,470.00","44,124.00","69,346.00"
"10926  :  โรงพยาบาลบัวเชด","1","11","2","0","6","20","58","1","1","17,293.50","12,099.25","5,194.25"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","8","4","0","7","18","84","4","4","36,934.00","10,611.00","26,323.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","4","4","1","0","6","15","46","1","1","10,437.00","4,900.00","5,537.00"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","2","0","1","3","10","2","2","7,786.00","0.00","7,786.00"
"27844  :  โรงพยาบาลโนนนารายณ์","0","1","1","0","0","2","10","0","0","1,187.00","527.00","660.00"
"10700  :  โรงพยาบาลศรีสะเกษ","130","579","450","7","145","1,309","2,624","170","198","4,103,082.49","1,337,540.00","2,765,542.49"
"10927  :  โรงพยาบาลยางชุมน้อย","3","3","6","0","9","21","65","6","7","29,267.00","0.00","29,267.00"
"10928  :  โรงพยาบาลกันทรารมย์","8","5","30","1","34","78","525","12","12","242,895.50","51,476.00","191,419.50"
"10929  :  โรงพยาบาลกันทรลักษ์","10","66","97","0","82","255","750","63","67","682,426.00","229,894.00","452,532.00"
"10930  :  โรงพยาบาลขุขันธ์","14","31","23","1","175","236","633","32","36","441,020.00","98,055.00","342,965.00"
"10931  :  โรงพยาบาลไพรบึง","2","1","0","0","12","15","59","3","3","21,259.00","1,854.00","19,405.00"
"10932  :  โรงพยาบาลปรางค์กู่","10","12","7","0","13","42","178","6","9","90,997.50","44,224.00","46,773.50"
"10933  :  โรงพยาบาลขุนหาญ","5","30","36","1","95","167","530","36","41","481,134.50","47,089.00","434,045.50"
"10934  :  โรงพยาบาลราษีไศล","10","4","25","0","10","49","159","14","15","116,691.00","3,642.00","113,049.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","13","2","25","0","19","59","241","9","9","125,502.10","24,099.00","101,403.10"
"10936  :  โรงพยาบาลบึงบูรพ์","0","0","3","0","2","5","28","0","0","7,492.25","0.00","7,492.25"
"10937  :  โรงพยาบาลห้วยทับทัน","11","1","7","0","3","22","79","1","1","9,148.50","425.00","8,723.50"
"10938  :  โรงพยาบาลโนนคูณ","2","1","6","0","5","14","29","0","0","27,164.00","542.00","26,622.00"
"10939  :  โรงพยาบาลศรีรัตนะ","2","5","13","0","11","31","72","6","6","33,867.50","9,892.00","23,975.50"
"10940  :  โรงพยาบาลวังหิน","8","6","11","0","11","36","97","3","3","41,771.50","0.00","41,771.50"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","3","5","8","0","1","17","48","2","2","28,462.50","10,640.00","17,822.50"
"10942  :  โรงพยาบาลภูสิงห์","1","60","11","0","13","85","279","9","10","188,695.21","0.00","188,695.21"
"10943  :  โรงพยาบาลเมืองจันทร์","1","0","1","0","3","5","16","1","2","10,676.25","0.00","10,676.25"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","3","2","14","0","1","20","69","0","0","44,869.75","0.00","44,869.75"
"28014  :  โรงพยาบาลพยุห์","3","3","9","0","0","15","33","0","0","1,923.50","0.00","1,923.50"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","0","1","2","0","2","5","15","1","1","2,035.50","0.00","2,035.50"
"28016  :  โรงพยาบาลศิลาลาด","0","0","0","0","1","1","6","0","0","1,230.00","0.00","1,230.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","47","276","4,766","58","648","5,761","6,148","2,194","2,555","128,093,681.00","86,097,784.00","41,995,897.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","6","1","270","1","24","302","870","55","63","1,526,498.00","481,025.00","1,045,473.00"
"10945  :  โรงพยาบาลโขงเจียม","4","2","1,339","0","78","1,419","4,141","210","237","3,522,672.00","683,990.00","2,838,682.00"
"10946  :  โรงพยาบาลเขื่องใน","6","7","47","0","37","97","288","12","14","515,844.00","631,520.00","-115,676.00"
"10947  :  โรงพยาบาลเขมราฐ","10","2","3,457","0","35","3,495","7,695","601","665","25,261,315.93","40,753,349.00","-15,492,033.07"
"10948  :  โรงพยาบาลนาจะหลวย","5","0","97","0","17","112","378","25","26","319,339.00","105,661.00","213,678.00"
"10949  :  โรงพยาบาลน้ำยืน","10","25","71","0","51","157","414","41","53","772,025.00","105,237.00","666,788.00"
"10950  :  โรงพยาบาลบุณฑริก","10","4","877","0","29","919","2,117","145","160","3,067,906.54","11,005,887.00","-7,937,980.46"
"10951  :  โรงพยาบาลตระการพืชผล","4","2","129","1","68","204","624","61","65","9,793,562.00","32,820,499.00","-23,026,937.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","0","74","0","19","93","295","9","11","391,305.00","190,060.00","201,245.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","3","13","80","2","19","117","278","20","23","240,627.71","22,860.00","217,767.71"
"10954  :  โรงพยาบาลวารินชำราบ","216","39","664","3","111","1,031","2,163","135","146","19,537,588.00","64,415,866.00","-44,878,278.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","20","10","308","0","79","417","1,108","106","119","4,423,462.00","6,610,539.00","-2,187,077.00"
"10957  :  โรงพยาบาลตาลสุม","1","1","32","0","7","41","71","6","7","123,602.40","29,494.00","94,108.40"
"10958  :  โรงพยาบาลโพธิ์ไทร","1","0","312","0","162","475","1,282","98","109","2,623,914.46","7,219,576.00","-4,595,661.54"
"10959  :  โรงพยาบาลสำโรง","6","1","41","0","11","59","154","7","8","185,599.00","578,780.00","-393,181.00"
"10960  :  โรงพยาบาลดอนมดแดง","0","0","21","0","6","27","66","6","7","154,012.00","1,293,772.00","-1,139,760.00"
"10961  :  โรงพยาบาลสิรินธร","3","1","1,861","7","31","1,903","3,516","240","281","6,999,970.10","28,879,126.00","-21,879,155.90"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","1","9","0","15","25","116","2","4","220,222.00","1,797,032.00","-1,576,810.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","44","18","365","5","73","482","1,066","123","132","2,513,737.00","1,459,207.00","1,054,530.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","43","33","557","6","531","1,149","2,426","104","117","2,095,027.00","517,669.00","1,577,358.00"
"24032  :  โรงพยาบาลนาตาล","0","0","678","0","22","700","1,872","47","54","1,409,603.88","0.00","1,409,603.88"
"24821  :  โรงพยาบาลนาเยีย","1","2","16","0","7","26","54","1","1","24,606.00","18,463.00","6,143.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","2","1","76","0","9","88","190","2","2","64,751.00","37,844.00","26,907.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","4","5","0","9","18","54","2","2","67,630.00","611,216.00","-543,586.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","1","1","4","0","6","12","35","0","0","58,510.00","13,800.00","44,710.00"
"10701  :  โรงพยาบาลยโสธร","63","47","163","13","254","539","1,808","84","125","2,524,897.00","751,989.00","1,772,908.00"
"10963  :  โรงพยาบาลทรายมูล","4","0","30","0","10","44","118","5","5","93,872.00","0.00","93,872.00"
"10964  :  โรงพยาบาลกุดชุม","1","1","28","0","37","67","155","7","7","86,409.75","31,214.00","55,195.75"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","10","5","21","0","25","61","136","10","12","72,741.00","4,536.00","68,205.00"
"10966  :  โรงพยาบาลป่าติ้ว","4","1","12","0","17","33","269","2","3","59,307.61","12,431.00","46,876.61"
"10967  :  โรงพยาบาลมหาชนะชัย","4","0","10","0","6","20","80","3","4","63,382.00","0.00","63,382.00"
"10968  :  โรงพยาบาลค้อวัง","0","1","11","0","10","22","56","4","4","29,124.00","1,525.00","27,599.00"
"10969  :  โรงพยาบาลไทยเจริญ","2","2","8","0","9","21","62","1","1","30,405.00","0.00","30,405.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","16","2","83","0","142","231","782","50","60","1,305,739.00","0.00","1,305,739.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","1","1","2","16","0","0","1,750.00","0.00","1,750.00"
"04007  :  โรงพยาบาลซับใหญ่","2","16","1","0","6","25","62","0","0","13,648.00","0.00","13,648.00"
"10702  :  โรงพยาบาลชัยภูมิ","176","187","169","2","332","859","1,801","173","191","3,668,259.00","1,323,989.00","2,344,270.00"
"10970  :  โรงพยาบาลบ้านเขว้า","18","2","27","2","23","72","192","7","7","115,353.00","10,178.00","105,175.00"
"10971  :  โรงพยาบาลคอนสวรรค์","0","5","3","0","2","10","32","0","0","14,876.00","8,935.00","5,941.00"
