"โรงพยาบาล","สัญชาติ (คน)","OPD","IPD","ค่าใช้จ่าย (บาท)"
"เมียนมาร์","กัมพูชา","ลาว","เวียดนาม","อื่นๆ","คน","ครั้ง","คน","ครั้ง","ทั้งหมด","เรียกเก็บได้","ฟรี"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","747","1,073","113","1","31","1,964","3,931","48","49","3,851,257.00","3,441,195.00","410,062.00"
"10663  :  โรงพยาบาลระยอง","3,510","12,429","1,091","29","5,737","22,343","49,743","3,666","4,010","46,067,814.75","39,406,148.45","6,661,666.30"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","1,101","1,452","283","5","642","3,480","7,661","567","613","6,255,072.00","2,395,005.00","3,860,067.00"
"10828  :  โรงพยาบาลบ้านฉาง","111","1,361","105","2","54","1,620","3,486","127","147","1,813,095.41","866,167.50","946,927.91"
"10829  :  โรงพยาบาลแกลง","1,124","5,860","439","8","147","7,553","17,496","1,541","1,640","16,841,363.32","2,800,971.50","14,040,391.82"
"10830  :  โรงพยาบาลวังจันทร์","601","2,753","639","0","296","4,288","8,932","263","275","4,654,723.00","2,530,225.00","2,124,498.00"
"10831  :  โรงพยาบาลบ้านค่าย","1,742","5,613","1,192","1","224","8,770","15,423","334","354","5,377,785.00","23,578,158.00","-18,200,373.00"
"10832  :  โรงพยาบาลปลวกแดง","543","3,819","166","1","89","4,608","9,428","455","472","7,186,438.15","4,857,305.50","2,329,132.65"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","316","927","236","0","15","1,494","2,919","56","59","3,941,967.00","3,565,995.00","375,972.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","626","2,641","145","1","476","3,886","7,710","124","132","3,443,063.00","1,276,003.00","2,167,060.00"
"10664  :  โรงพยาบาลพระปกเกล้า","16","220","31","1","444","692","1,578","102","119","4,111,400.12","346,374.50","3,765,025.62"
"10834  :  โรงพยาบาลขลุง","250","6,202","460","0","408","7,318","10,344","135","148","15,537,841.00","14,442,530.00","1,095,311.00"
"10835  :  โรงพยาบาลท่าใหม่","83","1,132","347","1","1,038","2,601","3,775","86","94","5,092,302.00","4,469,194.00","623,108.00"
"10836  :  โรงพยาบาลเขาสุกิม","21","98","217","0","4","230","456","170","207","1,025,889.00","496,183.00","529,706.00"
"10837  :  โรงพยาบาลสองพี่น้อง","47","922","589","7","27","1,591","3,348","31","31","4,054,258.00","3,357,786.00","696,472.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","86","3,993","77","5","447","4,605","7,655","384","420","7,945,465.00","6,827,243.00","1,118,222.00"
"10839  :  โรงพยาบาลมะขาม","399","4,570","776","0","1,088","6,782","16,137","306","333","15,626,132.00","13,486,824.00","2,139,308.00"
"10840  :  โรงพยาบาลแหลมสิงห์","242","2,042","395","3","40","2,722","4,285","104","118","7,222,278.00","6,647,083.00","575,195.00"
"10841  :  โรงพยาบาลสอยดาว","58","1,796","67","1","193","2,070","4,051","195","218","4,631,185.00","4,142,619.00","488,566.00"
"10842  :  โรงพยาบาลแก่งหางแมว","663","1,903","1,188","1","67","3,822","6,950","159","179","9,378,559.00","8,469,943.00","908,616.00"
"10843  :  โรงพยาบาลนายายอาม","121","1,739","566","1","202","2,574","5,161","144","148","6,648,209.00","4,743,962.00","1,904,247.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","101","2,166","1,349","0","433","4,048","7,553","172","187","8,982,603.00","7,824,166.00","1,158,437.00"
"10696  :  โรงพยาบาลตราด","3,059","18,424","154","5","1,912","23,511","39,491","2,405","2,669","86,213,719.92","56,090,583.63","30,123,136.29"
"10845  :  โรงพยาบาลคลองใหญ่","149","9,988","7","3","64","10,127","21,909","552","591","27,780,131.00","17,884,010.00","9,896,121.00"
"10846  :  โรงพยาบาลเขาสมิง","828","3,909","168","2","55","4,831","9,122","278","295","15,894,324.00","11,890,778.00","4,003,546.00"
"10847  :  โรงพยาบาลบ่อไร่","756","2,147","34","0","646","3,515","7,831","199","231","6,737,094.00","4,597,063.00","2,140,031.00"
"10848  :  โรงพยาบาลแหลมงอบ","669","2,703","51","0","125","3,546","5,521","112","126","10,536,624.00","7,882,104.00","2,654,520.00"
"10849  :  โรงพยาบาลเกาะกูด","45","429","5","1","299","778","1,917","8","8","1,723,163.00","1,222,773.00","500,390.00"
"13816  :  โรงพยาบาลเกาะช้าง","129","4,043","13","2","1,104","5,202","10,403","444","478","16,426,771.00","11,609,886.00","4,816,885.00"
"10697  :  โรงพยาบาลพุทธโสธร","854","1,077","230","15","832","3,008","9,207","0","0","524,376.00","0.00","524,376.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","254","391","58","2","36","741","2,017","138","154","1,117,773.00","478,517.00","639,256.00"
"10850  :  โรงพยาบาลบางคล้า","750","1,406","267","0","84","2,507","4,998","259","282","3,166,907.00","1,451,190.00","1,715,717.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","933","399","98","5","68","1,503","3,050","172","186","1,892,224.00","1,158,502.00","733,722.00"
"10852  :  โรงพยาบาลบางปะกง","1,462","2,392","414","6","76","4,346","7,669","519","543","5,504,707.00","4,321,397.00","1,183,310.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","757","1,538","280","7","106","2,686","5,042","230","244","2,877,528.00","1,595,673.00","1,281,855.00"
"10854  :  โรงพยาบาลพนมสารคาม","558","1,635","169","5","245","2,609","6,069","464","512","4,545,440.01","2,529,276.50","2,016,163.51"
"10855  :  โรงพยาบาลสนามชัยเขต","422","881","153","0","76","1,530","3,450","361","402","3,553,043.00","1,544,258.00","2,008,785.00"
"10856  :  โรงพยาบาลแปลงยาว","1,127","1,210","243","4","160","2,740","5,676","290","302","2,942,556.00","1,711,298.00","1,231,258.00"
"13747  :  โรงพยาบาลราชสาส์น","10","106","17","0","11","144","317","8","8","110,433.00","64,329.00","46,104.00"
"31327  :  โรงพยาบาลคลองเขื่อน","17","66","6","0","6","95","214","0","0","31,060.00","248.00","30,812.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","436","2,563","226","7","172","3,399","5,941","440","482","9,475,972.20","10,107,869.00","-631,896.80"
"10857  :  โรงพยาบาลกบินทร์บุรี","916","5,929","436","1","285","7,491","12,763","461","492","11,401,539.00","4,063,856.00","7,337,683.00"
"10858  :  โรงพยาบาลนาดี","329","767","335","0","27","1,458","2,466","92","100","4,266,632.00","2,909,279.00","1,357,353.00"
"10859  :  โรงพยาบาลบ้านสร้าง","319","738","85","0","25","1,167","2,630","78","84","3,385,315.00","2,895,656.00","489,659.00"
"10860  :  โรงพยาบาลประจันตคาม","40","560","119","1","17","729","1,271","40","41","683,494.00","448,873.00","234,621.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","630","3,158","280","16","119","4,194","6,941","134","138","11,701,523.00","10,893,314.00","808,209.00"
"10862  :  โรงพยาบาลศรีมโหสถ","119","581","41","1","45","785","1,670","48","48","960,562.00","464,246.00","496,316.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","4","31","3","0","15","53","73","2","2","88,714.00","89,095.00","-381.00"
"10698  :  โรงพยาบาลนครนายก","704","1,076","225","3","210","2,158","4,342","343","364","9,348,737.00","5,903,846.00","3,444,891.00"
"10863  :  โรงพยาบาลปากพลี","27","46","10","0","199","281","678","15","15","239,250.00","152,689.00","86,561.00"
"10864  :  โรงพยาบาลบ้านนา","1,724","822","155","2","147","2,849","6,401","177","198","7,504,135.00","2,471,892.00","5,032,243.00"
"10865  :  โรงพยาบาลองครักษ์","2,769","2,849","415","7","101","6,141","9,424","153","162","11,686,933.00","8,220,702.00","3,466,231.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","93","5,810","82","6","235","6,188","10,036","817","857","13,131,825.00","8,379,564.00","4,752,261.00"
"10866  :  โรงพยาบาลคลองหาด","10","3,403","14","1","29","3,445","6,265","400","427","3,065,217.00","2,467,403.00","597,814.00"
"10867  :  โรงพยาบาลตาพระยา","5","1,670","10","1","49","1,690","3,020","206","225","1,573,133.00","1,248,188.00","324,945.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","28","1,516","74","2","110","1,671","4,107","145","161","1,286,425.00","806,449.00","479,976.00"
"10869  :  โรงพยาบาลวัฒนานคร","82","5,324","30","3","284","5,678","8,802","244","251","1,746,973.00","803,881.00","943,092.00"
"10870  :  โรงพยาบาลอรัญประเทศ","61","5,230","54","14","268","5,205","10,305","723","758","9,447,508.00","7,337,082.00","2,110,426.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","28","205","21","0","27","270","981","58","68","389,428.00","136,294.00","253,134.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","157","264","117","6","272","815","1,672","195","218","13,641,240.93","5,906,197.81","7,735,043.12"
"10871  :  โรงพยาบาลครบุรี","19","1,596","67","1","294","1,977","3,429","131","138","6,171,614.00","5,097,101.00","1,074,513.00"
"10872  :  โรงพยาบาลเสิงสาง","20","698","129","0","128","970","1,878","45","48","931,665.00","618,102.00","313,563.00"
"10873  :  โรงพยาบาลคง","48","18","16","0","90","172","513","21","24","538,972.00","272,075.00","266,897.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0","1","13","0","42","56","245","10","17","134,099.00","105,232.00","28,867.00"
"10875  :  โรงพยาบาลจักราช","9","40","13","1","53","116","256","9","10","116,319.00","46,876.00","69,443.00"
"10876  :  โรงพยาบาลโชคชัย","131","1,332","73","0","8","1,543","4,020","161","168","3,872,871.00","2,403,541.00","1,469,330.00"
"10877  :  โรงพยาบาลด่านขุนทด","20","43","107","0","53","223","580","20","32","945,491.00","589,828.00","355,663.00"
"10878  :  โรงพยาบาลโนนไทย","23","16","27","0","33","99","244","11","11","168,192.00","83,118.00","85,074.00"
"10879  :  โรงพยาบาลโนนสูง","57","52","57","6","60","232","520","13","14","291,767.00","197,954.50","93,812.50"
"10880  :  โรงพยาบาลขามสะแกแสง","7","4","8","0","15","34","133","6","6","86,905.00","47,930.00","38,975.00"
"10881  :  โรงพยาบาลบัวใหญ่","98","39","43","3","192","375","913","59","72","985,998.00","311,236.00","674,762.00"
"10882  :  โรงพยาบาลประทาย","21","13","24","1","48","107","316","16","20","242,698.00","198,050.00","44,648.00"
"10883  :  โรงพยาบาลปักธงชัย","149","371","128","1","97","746","1,695","62","69","870,994.00","483,548.00","387,446.00"
"10884  :  โรงพยาบาลพิมาย","37","104","55","0","91","287","630","27","28","619,284.00","390,937.00","228,347.00"
"10885  :  โรงพยาบาลห้วยแถลง","3","9","28","1","120","161","448","10","10","204,433.00","58,883.00","145,550.00"
"10886  :  โรงพยาบาลชุมพวง","14","2","46","0","127","189","491","21","29","327,728.00","137,499.00","190,229.00"
"10887  :  โรงพยาบาลสูงเนิน","1,521","434","72","1","37","2,054","6,368","156","177","3,716,975.00","2,238,234.00","1,478,741.00"
"10888  :  โรงพยาบาลขามทะเลสอ","234","357","38","0","48","677","1,028","13","13","1,196,119.00","944,302.00","251,817.00"
"10889  :  โรงพยาบาลสีคิ้ว","136","422","354","1","196","1,109","1,960","76","86","1,309,959.00","765,802.00","544,157.00"
"10890  :  โรงพยาบาลปากช่องนานา","1,133","5,027","568","0","62","6,784","10,940","294","315","21,899,429.00","3,240.00","21,896,189.00"
"10891  :  โรงพยาบาลหนองบุญมาก","58","478","41","0","53","630","1,049","26","30","602,019.00","410,370.00","191,649.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","3","9","0","2","14","63","2","2","31,547.00","0.00","31,547.00"
"10893  :  โรงพยาบาลโนนแดง","2","15","17","0","19","53","97","6","6","81,471.00","60,643.00","20,828.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","149","747","163","1","73","1,133","1,944","52","54","1,206,338.00","199,691.00","1,006,647.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","10","2","7","0","11","30","87","2","2","42,412.00","23,655.00","18,757.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","6","9","5","0","21","40","125","3","3","74,238.00","53,902.00","20,336.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","4","3","13","0","81","101","249","9","10","158,750.00","78,733.00","80,017.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","792","1,483","320","3","90","2,688","4,138","104","115","2,983,051.00","1,701,806.00","1,281,245.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","12","28","43","0","60","143","337","3","3","124,742.00","57,922.00","66,820.00"
"27839  :  โรงพยาบาลบัวลาย","0","5","0","0","0","5","6","0","0","915.00","915.00","0.00"
"27840  :  โรงพยาบาลสีดา","14","0","0","0","4","18","21","0","0","8,608.00","30.00","8,578.00"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","1","0","0","1","6","0","0","246.00","246.00","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","206","611","164","5","523","1,509","3,795","306","348","15,725,314.00","8,637,305.00","7,088,009.00"
"10895  :  โรงพยาบาลคูเมือง","5","24","12","1","41","80","976","15","17","188,512.40","150,770.00","37,742.40"
"10896  :  โรงพยาบาลกระสัง","6","195","11","1","117","330","852","42","52","519,709.00","191,366.00","328,343.00"
"10897  :  โรงพยาบาลนางรอง","16","31","16","2","150","214","785","32","43","907,785.00","340,698.00","567,087.00"
"10898  :  โรงพยาบาลหนองกี่","64","114","34","0","97","309","617","20","20","395,156.00","246,111.00","149,045.00"
"10899  :  โรงพยาบาลละหานทราย","19","55","38","0","79","178","558","36","39","370,376.00","214,039.00","156,337.00"
"10900  :  โรงพยาบาลประโคนชัย","24","142","17","0","125","307","778","39","53","575,155.00","243,187.00","331,968.00"
"10901  :  โรงพยาบาลบ้านกรวด","8","39","11","0","48","106","347","5","5","148,199.00","74,102.00","74,097.00"
"10902  :  โรงพยาบาลพุทไธสง","11","5","17","0","25","58","221","4","6","85,282.00","55,877.00","29,405.00"
"10904  :  โรงพยาบาลลำปลายมาศ","6","20","24","0","38","88","198","15","18","187,370.50","142,431.00","44,939.50"
"10905  :  โรงพยาบาลสตึก","6","13","17","0","47","82","409","15","19","319,059.25","131,264.00","187,795.25"
"10906  :  โรงพยาบาลปะคำ","12","71","9","0","178","270","681","22","27","332,130.00","140,924.00","191,206.00"
"10907  :  โรงพยาบาลนาโพธิ์","3","5","3","0","83","94","427","3","3","103,944.00","45,121.00","58,823.00"
"10908  :  โรงพยาบาลหนองหงส์","1","4","5","0","54","64","213","12","14","140,724.00","55,409.00","85,315.00"
"10909  :  โรงพยาบาลพลับพลาชัย","7","61","9","0","55","132","361","17","19","172,735.00","57,590.00","115,145.00"
"10910  :  โรงพยาบาลห้วยราช","0","0","1","0","1","2","13","0","0","1,703.00","1,503.00","200.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","1","44","6","0","28","79","203","7","12","285,796.00","260,906.00","24,890.00"
"10912  :  โรงพยาบาลชำนิ","6","24","14","0","59","103","239","8","8","99,815.00","16,421.00","83,394.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","5","2","9","1","18","35","151","5","6","81,883.00","56,864.00","25,019.00"
"10914  :  โรงพยาบาลโนนดินแดง","8","50","11","0","37","106","362","17","18","156,713.00","57,230.00","99,483.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","5","17","11","0","32","65","189","2","2","114,346.00","53,559.00","60,787.00"
"23578  :  โรงพยาบาลแคนดง","3","0","2","0","5","10","36","2","2","17,151.00","4,122.00","13,029.00"
"28020  :  โรงพยาบาลบ้านด่าน","5","7","3","0","59","73","261","10","14","97,928.00","60,813.00","37,115.00"
"10668  :  โรงพยาบาลสุรินทร์","149","5,176","212","4","1,407","6,946","14,754","942","1,151","53,274,438.81","17,821,344.76","35,453,094.05"
"10915  :  โรงพยาบาลชุมพลบุรี","5","10","27","2","73","114","340","15","16","183,298.00","93,757.00","89,541.00"
"10916  :  โรงพยาบาลท่าตูม","3","18","31","0","84","136","458","20","26","377,375.00","135,658.00","241,717.00"
"10917  :  โรงพยาบาลจอมพระ","5","16","5","1","20","47","126","2","2","54,348.00","28,651.00","25,697.00"
"10918  :  โรงพยาบาลปราสาท","12","1,113","47","1","282","1,450","3,840","279","320","4,211,154.00","3,724,456.00","486,698.00"
"10919  :  โรงพยาบาลกาบเชิง","0","419","7","0","7","432","1,340","67","70","892,777.00","842,777.00","50,000.00"
"10920  :  โรงพยาบาลรัตนบุรี","6","1","16","0","2","22","72","6","8","85,947.00","28,004.00","57,943.00"
"10921  :  โรงพยาบาลสนม","8","3","4","0","5","20","109","4","4","72,020.00","31,118.00","40,902.00"
"10922  :  โรงพยาบาลศีขรภูมิ","15","29","28","0","60","131","320","27","32","272,935.00","99,981.00","172,954.00"
"10923  :  โรงพยาบาลสังขะ","11","29","15","0","69","124","495","26","28","412,199.00","255,355.00","156,844.00"
"10924  :  โรงพยาบาลลำดวน","4","33","7","0","44","88","291","23","34","250,399.00","150,847.00","99,552.00"
"10925  :  โรงพยาบาลสำโรงทาบ","9","6","6","0","51","72","263","13","14","144,168.00","52,514.00","91,654.00"
"10926  :  โรงพยาบาลบัวเชด","3","76","3","0","20","102","251","13","14","161,481.75","124,820.75","36,661.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","6","2","0","8","16","80","3","3","32,180.00","12,957.00","19,223.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","5","2","0","0","6","13","18","0","0","5,000.00","4,365.00","635.00"
"27843  :  โรงพยาบาลศรีณรงค์","0","2","1","0","2","5","8","1","1","5,237.00","0.00","5,237.00"
"27844  :  โรงพยาบาลโนนนารายณ์","1","2","1","0","0","4","19","0","0","8,801.00","220.00","8,581.00"
"10700  :  โรงพยาบาลศรีสะเกษ","64","283","171","5","128","647","1,463","164","181","3,605,484.75","2,119,201.50","1,486,283.25"
"10927  :  โรงพยาบาลยางชุมน้อย","4","4","9","0","8","25","41","2","2","16,217.00","0.00","16,217.00"
"10928  :  โรงพยาบาลกันทรารมย์","9","7","50","0","43","109","538","16","21","352,519.25","167,364.00","185,155.25"
"10929  :  โรงพยาบาลกันทรลักษ์","17","134","137","0","92","380","1,016","64","70","639,906.00","240,165.50","399,740.50"
"10930  :  โรงพยาบาลขุขันธ์","10","41","18","0","172","234","583","29","32","535,302.00","209,127.00","326,175.00"
"10931  :  โรงพยาบาลไพรบึง","1","3","0","0","23","26","80","6","9","50,661.00","7,909.00","42,752.00"
"10932  :  โรงพยาบาลปรางค์กู่","10","13","15","0","9","47","200","1","1","158,864.00","112,628.00","46,236.00"
"10933  :  โรงพยาบาลขุนหาญ","9","45","43","0","75","172","417","23","26","343,754.00","80,273.00","263,481.00"
"10934  :  โรงพยาบาลราษีไศล","10","12","35","0","9","66","157","12","13","94,504.00","3,920.00","90,584.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","21","27","52","1","14","115","329","7","7","435,012.03","25,585.58","409,426.45"
"10936  :  โรงพยาบาลบึงบูรพ์","2","0","5","0","2","9","43","1","1","19,396.00","0.00","19,396.00"
"10937  :  โรงพยาบาลห้วยทับทัน","14","6","14","0","6","40","137","4","8","56,491.50","9,082.00","47,409.50"
"10938  :  โรงพยาบาลโนนคูณ","4","2","5","0","7","18","47","3","3","43,195.50","8,055.00","35,140.50"
"10939  :  โรงพยาบาลศรีรัตนะ","5","9","18","0","11","43","81","2","2","40,727.75","14,130.00","26,597.75"
"10940  :  โรงพยาบาลวังหิน","4","5","16","0","4","29","115","5","5","58,519.75","0.00","58,519.75"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","6","2","6","0","11","25","86","5","6","66,706.50","40,075.50","26,631.00"
"10942  :  โรงพยาบาลภูสิงห์","1","208","14","0","9","230","480","24","26","456,448.33","66,869.00","389,579.33"
"10943  :  โรงพยาบาลเมืองจันทร์","1","1","6","0","1","9","12","1","1","6,912.50","0.00","6,912.50"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","3","0","9","0","1","13","63","0","0","44,858.75","856.00","44,002.75"
"28014  :  โรงพยาบาลพยุห์","1","6","15","0","3","25","59","0","0","17,818.00","659.00","17,159.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","1","1","3","0","4","9","32","0","0","8,205.00","0.00","8,205.00"
"28016  :  โรงพยาบาลศิลาลาด","0","0","2","0","17","19","84","1","1","16,593.00","360.00","16,233.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","72","773","4,843","58","715","6,434","6,910","2,108","2,435","127,101,208.00","99,724,890.00","27,376,318.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","7","3","354","0","36","400","1,225","65","86","1,711,172.00","767,235.00","943,937.00"
"10945  :  โรงพยาบาลโขงเจียม","0","0","289","0","27","316","1,817","53","75","1,923,412.50","452,575.00","1,470,837.50"
"10946  :  โรงพยาบาลเขื่องใน","8","26","50","0","37","121","419","19","23","648,470.00","3,227,880.00","-2,579,410.00"
"10947  :  โรงพยาบาลเขมราฐ","8","6","3,819","0","39","3,866","8,990","567","616","16,181,546.42","7,745,496.00","8,436,050.42"
"10948  :  โรงพยาบาลนาจะหลวย","5","3","84","0","27","116","345","14","18","215,719.00","75,186.00","140,533.00"
"10949  :  โรงพยาบาลน้ำยืน","12","64","56","0","56","187","536","38","44","619,950.00","331,806.00","288,144.00"
"10950  :  โรงพยาบาลบุณฑริก","9","7","825","0","30","870","2,138","108","124","2,853,975.11","1,309,645.00","1,544,330.11"
"10951  :  โรงพยาบาลตระการพืชผล","2","2","81","1","60","146","499","41","49","1,638,057.50","2,359,008.00","-720,950.50"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","1","0","97","0","12","110","342","18","21","427,853.00","213,670.00","214,183.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","4","9","98","0","51","162","468","19","25","302,442.94","36,484.00","265,958.94"
"10954  :  โรงพยาบาลวารินชำราบ","148","179","843","7","119","1,294","2,844","124","150","5,765,123.00","31,291,165.00","-25,526,042.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","9","7","360","4","53","433","1,270","116","123","4,380,359.00","1,101,363.00","3,278,996.00"
"10957  :  โรงพยาบาลตาลสุม","1","0","27","0","9","37","92","6","6","74,528.00","43,751.00","30,777.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","4","1","350","0","165","520","1,509","81","93","1,855,242.00","4,920,394.00","-3,065,152.00"
"10959  :  โรงพยาบาลสำโรง","3","2","26","0","9","40","108","7","8","132,782.00","56,888.00","75,894.00"
"10960  :  โรงพยาบาลดอนมดแดง","0","0","7","0","1","8","27","2","2","52,625.00","24,409.00","28,216.00"
"10961  :  โรงพยาบาลสิรินธร","0","1","224","0","2","227","830","25","34","822,846.00","467,078.00","355,768.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","1","10","0","7","18","36","2","2","21,362.00","21,608.00","-246.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","4","3","20","0","0","26","29","4","4","71,609.00","48,291.00","23,318.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","3","2","87","1","63","155","562","20","25","649,987.00","423,932.00","226,055.00"
"24032  :  โรงพยาบาลนาตาล","0","0","719","0","19","738","1,500","60","67","1,144,237.40","240,281.00","903,956.40"
"24821  :  โรงพยาบาลนาเยีย","1","3","24","0","5","33","98","0","0","36,215.00","23,765.00","12,450.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","1","0","76","0","7","84","185","4","4","105,324.00","83,170.00","22,154.00"
"27968  :  โรงพยาบาลน้ำขุ่น","2","6","8","0","5","21","42","0","0","12,895.00","4,310.00","8,585.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","1","1","6","0","5","13","42","2","4","143,326.00","143,088.00","238.00"
"10701  :  โรงพยาบาลยโสธร","66","58","261","4","221","610","1,707","100","125","3,423,839.00","1,610,413.00","1,813,426.00"
"10963  :  โรงพยาบาลทรายมูล","3","0","12","0","10","25","75","1","1","76,151.00","5,554.00","70,597.00"
"10964  :  โรงพยาบาลกุดชุม","2","1","31","0","44","78","271","6","7","93,412.71","39,785.00","53,627.71"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","6","3","23","1","34","67","294","7","8","121,424.00","21,704.00","99,720.00"
"10966  :  โรงพยาบาลป่าติ้ว","3","0","10","0","10","23","76","1","1","31,940.25","10,579.00","21,361.25"
"10967  :  โรงพยาบาลมหาชนะชัย","4","0","27","0","13","43","130","11","11","102,450.00","0.00","102,450.00"
"10968  :  โรงพยาบาลค้อวัง","0","7","21","0","10","37","74","6","7","45,651.00","7,200.00","38,451.00"
"10969  :  โรงพยาบาลไทยเจริญ","1","1","6","0","9","17","51","2","2","26,246.00","0.00","26,246.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","18","7","66","0","205","292","935","53","60","1,173,867.00","0.00","1,173,867.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","1","1","2","16","0","0","27,590.00","0.00","27,590.00"
"04007  :  โรงพยาบาลซับใหญ่","2","14","3","1","16","36","73","1","1","28,060.00","0.00","28,060.00"
