"โรงพยาบาล","สัญชาติ (คน)","OPD","IPD","ค่าใช้จ่าย (บาท)"
"เมียนมาร์","กัมพูชา","ลาว","เวียดนาม","อื่นๆ","คน","ครั้ง","คน","ครั้ง","ทั้งหมด","เรียกเก็บได้","ฟรี"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","911","926","136","1","293","2,267","4,782","43","46","3,568,601.00","2,893,151.00","675,450.00"
"10663  :  โรงพยาบาลระยอง","3,706","7,510","919","18","3,566","15,255","35,170","3,039","3,314","69,032,613.77","36,550,138.39","32,482,475.38"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","3,117","3,325","541","5","1,128","8,105","14,085","661","733","20,215,845.55","10,994,113.00","9,221,732.55"
"10828  :  โรงพยาบาลบ้านฉาง","826","1,495","204","5","414","2,944","6,361","178","192","3,250,645.01","1,891,477.69","1,359,167.32"
"10829  :  โรงพยาบาลแกลง","2,716","7,237","802","8","210","10,965","22,340","1,401","1,485","27,201,128.40","15,172,596.00","12,028,532.40"
"10830  :  โรงพยาบาลวังจันทร์","625","2,098","407","3","137","3,269","7,248","245","253","4,022,524.50","2,172,390.00","1,850,134.50"
"10831  :  โรงพยาบาลบ้านค่าย","1,853","4,269","605","1","199","6,927","11,354","192","202","10,974,307.00","8,920,654.00","2,053,653.00"
"10832  :  โรงพยาบาลปลวกแดง","1,371","3,726","102","0","175","5,373","11,318","322","342","8,362,278.00","2,196,237.75","6,166,040.25"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","471","814","220","0","12","1,517","3,040","44","50","3,621,159.00","3,144,969.00","476,190.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,300","3,386","211","2","872","5,770","12,375","118","129","6,624,854.25","4,749,338.00","1,875,516.25"
"10664  :  โรงพยาบาลพระปกเกล้า","473","7,310","1,327","12","410","9,467","19,360","1,572","1,764","72,266,935.55","47,224,690.95","25,042,244.60"
"10834  :  โรงพยาบาลขลุง","220","3,697","431","2","245","4,593","8,237","225","235","8,173,738.50","7,201,623.00","972,115.50"
"10835  :  โรงพยาบาลท่าใหม่","91","994","365","2","605","2,055","3,660","79","81","2,869,387.51","2,314,829.00","554,558.51"
"10836  :  โรงพยาบาลเขาสุกิม","126","1,092","1,525","0","20","2,763","6,260","193","210","2,138,148.00","1,391,091.00","747,057.00"
"10837  :  โรงพยาบาลสองพี่น้อง","72","1,234","803","4","14","2,124","4,129","103","110","3,696,990.56","2,676,180.00","1,020,810.56"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","63","4,233","101","6","379","4,780","8,487","273","305","8,012,817.00","6,353,631.00","1,659,186.00"
"10839  :  โรงพยาบาลมะขาม","492","4,054","751","4","116","5,417","13,486","244","260","9,490,639.75","7,982,368.00","1,508,271.75"
"10840  :  โรงพยาบาลแหลมสิงห์","151","1,648","215","5","33","2,052","3,339","69","75","3,790,671.00","3,421,440.00","369,231.00"
"10841  :  โรงพยาบาลสอยดาว","72","2,943","103","1","266","3,385","5,170","189","194","6,436,870.50","5,725,232.00","711,638.50"
"10842  :  โรงพยาบาลแก่งหางแมว","493","1,303","653","0","130","2,578","4,917","172","180","6,211,183.50","5,308,308.00","902,875.50"
"10843  :  โรงพยาบาลนายายอาม","143","1,295","604","0","186","2,228","4,587","100","122","4,961,527.25","3,190,027.75","1,771,499.50"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","140","2,282","1,265","0","243","3,929","7,861","108","115","6,643,565.25","5,556,964.00","1,086,601.25"
"10696  :  โรงพยาบาลตราด","2,319","7,473","170","6","1,535","11,366","32,642","2,244","2,493","74,390,144.87","43,018,777.95","31,371,366.92"
"10845  :  โรงพยาบาลคลองใหญ่","76","6,207","8","5","80","6,375","17,289","300","326","17,160,465.00","9,795,953.00","7,364,512.00"
"10846  :  โรงพยาบาลเขาสมิง","998","3,817","211","0","71","5,043","9,877","170","175","14,025,523.50","10,607,685.00","3,417,838.50"
"10847  :  โรงพยาบาลบ่อไร่","918","2,280","58","0","352","3,607","7,578","178","197","9,058,190.75","6,791,580.00","2,266,610.75"
"10848  :  โรงพยาบาลแหลมงอบ","317","1,146","7","0","82","1,552","3,595","58","65","4,756,385.50","3,289,097.00","1,467,288.50"
"10849  :  โรงพยาบาลเกาะกูด","116","551","11","2","986","1,666","3,755","30","31","2,438,221.25","1,623,222.50","814,998.75"
"13816  :  โรงพยาบาลเกาะช้าง","129","2,765","20","1","934","3,849","8,587","199","223","9,254,523.50","5,618,847.00","3,635,676.50"
"10697  :  โรงพยาบาลพุทธโสธร","3,969","3,513","796","13","2,131","10,396","23,095","1,974","2,120","52,235,473.98","24,333,328.00","27,902,145.98"
"10833  :  โรงพยาบาลท่าตะเกียบ","967","520","99","1","202","1,788","4,359","162","181","6,213,548.00","5,110,752.00","1,102,796.00"
"10850  :  โรงพยาบาลบางคล้า","2,137","2,649","566","3","148","5,503","9,038","147","155","7,942,138.25","5,003,583.25","2,938,555.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","1,044","443","94","0","78","1,659","3,122","86","95","2,474,631.00","1,887,521.00","587,110.00"
"10852  :  โรงพยาบาลบางปะกง","2,896","2,700","808","3","131","6,534","10,453","542","572","12,052,181.75","11,543,353.00","508,828.75"
"10853  :  โรงพยาบาลบ้านโพธิ์","850","1,270","189","1","120","2,430","4,580","146","154","3,717,198.50","2,556,058.00","1,161,140.50"
"10854  :  โรงพยาบาลพนมสารคาม","753","2,141","224","2","560","3,646","7,935","410","455","10,264,897.30","6,260,951.00","4,003,946.30"
"10855  :  โรงพยาบาลสนามชัยเขต","1,361","1,463","173","1","270","3,268","6,102","429","479","12,893,430.27","9,138,390.00","3,755,040.27"
"10856  :  โรงพยาบาลแปลงยาว","1,890","1,440","264","1","296","3,891","8,184","238","254","4,324,583.80","2,487,024.00","1,837,559.80"
"13747  :  โรงพยาบาลราชสาส์น","38","126","32","0","6","202","540","8","8","325,228.00","239,463.00","85,765.00"
"31327  :  โรงพยาบาลคลองเขื่อน","43","158","31","0","11","243","551","15","16","292,670.50","233,037.00","59,633.50"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","482","1,492","242","4","214","2,433","4,943","378","408","9,393,722.15","5,666,527.25","3,727,194.90"
"10857  :  โรงพยาบาลกบินทร์บุรี","429","1,927","349","0","700","3,379","6,664","584","604","8,391,687.37","1,540,652.00","6,851,035.37"
"10858  :  โรงพยาบาลนาดี","422","854","430","0","74","1,780","2,909","38","46","2,763,816.00","1,569,423.00","1,194,393.00"
"10859  :  โรงพยาบาลบ้านสร้าง","322","678","117","0","7","1,124","2,459","35","37","1,269,215.00","979,752.00","289,463.00"
"10860  :  โรงพยาบาลประจันตคาม","30","351","55","2","17","455","800","10","10","352,290.00","275,647.00","76,643.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","705","1,455","202","6","166","2,533","4,538","81","83","3,214,941.50","2,590,354.00","624,587.50"
"10862  :  โรงพยาบาลศรีมโหสถ","161","883","108","0","93","1,244","3,066","29","30","2,048,652.00","1,089,932.00","958,720.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10698  :  โรงพยาบาลนครนายก","1,382","1,061","335","3","426","3,204","6,734","483","537","12,755,821.94","5,523,423.00","7,232,398.94"
"10863  :  โรงพยาบาลปากพลี","7","20","18","0","118","163","462","4","4","157,552.00","50,857.00","106,695.00"
"10864  :  โรงพยาบาลบ้านนา","1,094","521","121","0","124","1,850","3,878","171","187","2,547,195.00","1,820,533.50","726,661.50"
"10865  :  โรงพยาบาลองครักษ์","1,415","1,487","337","4","61","3,303","5,719","163","173","5,919,893.52","3,952,950.00","1,966,943.52"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","220","4,423","111","7","381","5,134","9,928","770","824","37,067,415.81","20,128,826.00","16,938,589.81"
"10866  :  โรงพยาบาลคลองหาด","1","1,241","17","0","33","1,292","2,472","86","92","2,541,062.80","2,145,592.45","395,470.35"
"10867  :  โรงพยาบาลตาพระยา","6","1,545","15","2","94","1,662","3,602","104","110","3,841,044.00","3,065,744.00","775,300.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","29","829","73","2","362","1,295","2,869","138","144","2,176,038.64","1,509,144.23","666,894.41"
"10869  :  โรงพยาบาลวัฒนานคร","75","4,098","27","1","44","4,244","8,173","179","195","8,823,295.76","6,441,703.90","2,381,591.86"
"10870  :  โรงพยาบาลอรัญประเทศ","85","8,357","58","38","367","8,887","15,950","883","939","23,405,582.26","19,580,009.22","3,825,573.04"
"13817  :  โรงพยาบาลเขาฉกรรจ์","81","786","29","2","41","939","1,989","45","46","1,910,957.50","1,461,057.00","449,900.50"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","488","594","258","8","665","2,009","5,191","521","613","49,492,729.48","25,931,836.56","23,560,892.92"
"10871  :  โรงพยาบาลครบุรี","29","876","50","1","191","1,147","2,385","87","99","3,975,333.10","3,136,908.00","838,425.10"
"10872  :  โรงพยาบาลเสิงสาง","14","552","179","0","102","847","1,707","50","58","1,032,583.24","672,680.00","359,903.24"
"10873  :  โรงพยาบาลคง","44","9","25","1","76","155","668","10","11","542,683.00","315,289.00","227,394.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","2","0","14","0","35","51","347","5","7","197,483.00","111,301.00","86,182.00"
"10875  :  โรงพยาบาลจักราช","21","31","23","0","50","124","294","13","22","249,069.00","98,155.00","150,914.00"
"10876  :  โรงพยาบาลโชคชัย","75","1,701","152","0","24","1,952","5,077","217","223","4,576,921.40","2,722,454.00","1,854,467.40"
"10877  :  โรงพยาบาลด่านขุนทด","31","48","78","0","88","245","571","13","14","614,327.00","349,658.00","264,669.00"
"10878  :  โรงพยาบาลโนนไทย","64","88","18","0","38","208","438","11","11","271,025.50","117,426.50","153,599.00"
"10879  :  โรงพยาบาลโนนสูง","84","26","20","2","52","183","322","9","10","221,216.00","147,824.00","73,392.00"
"10880  :  โรงพยาบาลขามสะแกแสง","13","23","7","0","49","92","277","8","9","205,006.00","150,519.00","54,487.00"
"10881  :  โรงพยาบาลบัวใหญ่","51","19","32","2","201","305","785","68","81","1,142,059.60","418,605.26","723,454.34"
"10882  :  โรงพยาบาลประทาย","18","9","19","0","52","98","271","20","25","273,001.00","177,206.00","95,795.00"
"10883  :  โรงพยาบาลปักธงชัย","173","179","109","3","70","534","1,159","42","47","956,579.00","648,546.00","308,033.00"
"10884  :  โรงพยาบาลพิมาย","34","41","48","0","66","189","406","21","24","479,647.00","337,518.00","142,129.00"
"10885  :  โรงพยาบาลห้วยแถลง","8","9","30","4","73","124","335","9","9","165,192.25","64,148.00","101,044.25"
"10886  :  โรงพยาบาลชุมพวง","4","4","25","0","65","98","309","6","7","196,420.00","102,565.00","93,855.00"
"10887  :  โรงพยาบาลสูงเนิน","1,657","273","159","0","51","2,136","6,906","149","166","3,442,681.00","1,917,888.00","1,524,793.00"
"10888  :  โรงพยาบาลขามทะเลสอ","255","121","36","0","22","434","845","12","12","561,213.00","112,750.00","448,463.00"
"10889  :  โรงพยาบาลสีคิ้ว","392","338","797","1","262","1,789","3,686","81","102","2,619,313.79","889,916.00","1,729,397.79"
"10890  :  โรงพยาบาลปากช่องนานา","3,023","5,731","1,131","8","815","10,692","20,716","725","801","40,098,108.13","23,976,049.00","16,122,059.13"
"10891  :  โรงพยาบาลหนองบุญมาก","43","285","31","1","35","395","719","24","25","479,597.75","312,913.00","166,684.75"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","4","17","0","5","26","97","3","3","42,449.00","0.00","42,449.00"
"10893  :  โรงพยาบาลโนนแดง","3","5","16","0","24","48","137","6","6","111,018.25","88,784.00","22,234.25"
"10894  :  โรงพยาบาลวังน้ำเขียว","163","331","128","0","51","671","1,315","54","67","1,276,096.00","745,245.00","530,851.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","7","1","8","0","6","22","96","4","4","97,928.00","25,479.00","72,449.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","1","2","10","0","6","19","42","0","0","26,777.00","16,561.00","10,216.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","5","12","15","0","64","96","293","3","3","192,126.70","101,993.00","90,133.70"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","914","1,120","446","7","237","2,724","4,535","227","258","5,083,133.41","2,679,957.75","2,403,175.66"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","12","25","16","0","44","97","238","5","5","130,339.00","88,523.00","41,816.00"
"27839  :  โรงพยาบาลบัวลาย","0","0","18","0","9","27","59","0","0","21,545.00","13,985.00","7,560.00"
"27840  :  โรงพยาบาลสีดา","20","7","12","0","31","70","148","10","11","81,499.00","30,365.00","51,134.00"
"27841  :  โรงพยาบาลเทพารักษ์","6","5","12","0","9","32","102","2","2","126,226.25","89,043.00","37,183.25"
"10667  :  โรงพยาบาลบุรีรัมย์","321","926","303","5","596","2,149","5,415","268","316","31,319,557.38","15,942,165.24","15,377,392.14"
"10895  :  โรงพยาบาลคูเมือง","3","11","29","0","40","83","176","13","14","127,575.77","102,624.15","24,951.62"
"10896  :  โรงพยาบาลกระสัง","4","101","7","0","75","186","436","21","23","400,502.00","172,099.00","228,403.00"
"10897  :  โรงพยาบาลนางรอง","12","40","12","2","174","239","729","49","62","1,484,968.75","248,848.50","1,236,120.25"
"10898  :  โรงพยาบาลหนองกี่","24","48","21","0","88","181","443","15","18","305,340.00","144,079.00","161,261.00"
"10899  :  โรงพยาบาลละหานทราย","10","31","30","1","79","150","459","34","37","471,333.50","259,442.00","211,891.50"
"10900  :  โรงพยาบาลประโคนชัย","32","69","28","1","153","283","730","54","63","732,970.88","446,615.90","286,354.98"
"10901  :  โรงพยาบาลบ้านกรวด","0","20","8","0","45","73","228","7","8","118,197.50","61,480.00","56,717.50"
"10902  :  โรงพยาบาลพุทไธสง","17","4","39","0","36","96","329","17","21","202,371.00","157,633.00","44,738.00"
"10904  :  โรงพยาบาลลำปลายมาศ","22","25","26","4","75","152","566","36","43","738,436.28","507,971.80","230,464.48"
"10905  :  โรงพยาบาลสตึก","13","17","35","1","224","290","971","46","58","895,492.20","251,541.00","643,951.20"
"10906  :  โรงพยาบาลปะคำ","1","7","13","0","114","135","599","10","11","189,871.00","99,098.00","90,773.00"
"10907  :  โรงพยาบาลนาโพธิ์","4","0","8","0","77","89","226","7","9","134,571.00","34,821.00","99,750.00"
"10908  :  โรงพยาบาลหนองหงส์","3","8","4","0","106","121","414","12","13","251,448.65","65,992.00","185,456.65"
"10909  :  โรงพยาบาลพลับพลาชัย","2","39","15","0","49","105","328","28","30","229,580.00","118,033.00","111,547.00"
"10910  :  โรงพยาบาลห้วยราช","0","1","1","0","0","2","16","1","1","20,924.00","3,438.00","17,486.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","3","19","4","0","19","45","186","12","20","227,997.00","162,575.00","65,422.00"
"10912  :  โรงพยาบาลชำนิ","0","4","6","1","45","56","157","9","9","121,418.00","77,406.00","44,012.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","3","0","13","0","20","36","168","6","6","83,479.00","70,910.00","12,569.00"
"10914  :  โรงพยาบาลโนนดินแดง","9","24","16","1","32","82","237","7","7","154,149.00","60,111.00","94,038.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","3","10","8","0","31","52","171","5","7","126,377.00","47,048.00","79,329.00"
"23578  :  โรงพยาบาลแคนดง","7","1","13","0","10","31","97","3","3","61,030.00","26,031.00","34,999.00"
"28020  :  โรงพยาบาลบ้านด่าน","1","2","1","0","63","67","124","4","4","62,369.50","30,668.00","31,701.50"
"10668  :  โรงพยาบาลสุรินทร์","151","2,751","229","2","426","3,555","6,521","467","533","32,978,092.40","26,290,384.20","6,687,708.20"
"10915  :  โรงพยาบาลชุมพลบุรี","5","8","14","0","85","112","400","17","17","255,826.00","59,631.00","196,195.00"
"10916  :  โรงพยาบาลท่าตูม","37","19","29","0","57","142","383","29","34","523,717.20","238,711.25","285,005.95"
"10917  :  โรงพยาบาลจอมพระ","5","14","7","0","23","49","142","6","6","70,577.00","36,427.75","34,149.25"
"10918  :  โรงพยาบาลปราสาท","11","1,079","39","1","239","1,369","3,076","255","283","5,931,233.00","5,478,821.00","452,412.00"
"10919  :  โรงพยาบาลกาบเชิง","4","525","11","0","28","567","1,150","49","52","1,306,252.54","1,217,552.00","88,700.54"
"10920  :  โรงพยาบาลรัตนบุรี","4","3","10","0","3","20","87","6","8","118,319.00","99,123.00","19,196.00"
"10921  :  โรงพยาบาลสนม","1","5","4","0","5","15","61","5","5","68,789.00","51,017.00","17,772.00"
"10922  :  โรงพยาบาลศีขรภูมิ","13","23","47","0","54","137","623","28","34","679,283.29","496,640.13","182,643.16"
"10923  :  โรงพยาบาลสังขะ","7","31","14","0","101","153","606","30","36","417,809.00","195,553.00","222,256.00"
"10924  :  โรงพยาบาลลำดวน","11","26","7","0","204","248","692","61","79","705,754.00","177,593.50","528,160.50"
"10925  :  โรงพยาบาลสำโรงทาบ","6","15","10","0","9","39","143","8","10","150,388.00","38,975.00","111,413.00"
"10926  :  โรงพยาบาลบัวเชด","2","68","4","1","26","101","249","10","11","137,285.50","112,266.75","25,018.75"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","1","9","2","0","9","21","101","1","1","48,934.00","28,602.00","20,332.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","4","24","5","0","13","46","126","1","1","43,171.61","32,385.86","10,785.75"
"27843  :  โรงพยาบาลศรีณรงค์","0","6","3","0","7","16","41","3","4","29,220.00","5,881.00","23,339.00"
"27844  :  โรงพยาบาลโนนนารายณ์","0","3","6","0","5","14","20","1","1","7,929.20","5,217.00","2,712.20"
"10700  :  โรงพยาบาลศรีสะเกษ","81","283","240","1","74","678","1,001","70","80","2,842,610.87","2,157,270.13","685,340.74"
"10927  :  โรงพยาบาลยางชุมน้อย","3","3","19","0","8","33","102","3","3","37,270.00","13,992.00","23,278.00"
"10928  :  โรงพยาบาลกันทรารมย์","8","36","46","0","24","114","324","10","11","238,928.75","112,904.25","126,024.50"
"10929  :  โรงพยาบาลกันทรลักษ์","14","141","110","0","71","336","900","54","65","1,201,458.50","418,477.75","782,980.75"
"10930  :  โรงพยาบาลขุขันธ์","12","26","22","0","19","79","173","4","4","142,776.90","111,246.25","31,530.65"
"10931  :  โรงพยาบาลไพรบึง","0","4","2","0","10","16","89","0","0","45,628.40","27,390.10","18,238.30"
"10932  :  โรงพยาบาลปรางค์กู่","9","33","17","0","17","76","165","5","5","89,310.00","38,591.00","50,719.00"
"10933  :  โรงพยาบาลขุนหาญ","7","40","43","0","64","154","481","25","30","343,997.50","278,247.00","65,750.50"
"10934  :  โรงพยาบาลราษีไศล","17","9","50","0","13","89","208","20","20","198,801.00","176,313.00","22,488.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","12","23","62","0","52","149","471","15","18","444,168.70","260,763.07","183,405.63"
"10936  :  โรงพยาบาลบึงบูรพ์","2","1","7","0","4","14","54","3","3","23,065.47","5,069.00","17,996.47"
"10937  :  โรงพยาบาลห้วยทับทัน","8","8","19","0","14","49","203","7","7","92,795.35","50,981.00","41,814.35"
"10938  :  โรงพยาบาลโนนคูณ","2","2","11","0","3","18","45","2","2","31,953.75","15,423.75","16,530.00"
"10939  :  โรงพยาบาลศรีรัตนะ","11","5","14","0","23","53","118","7","10","81,401.01","41,464.75","39,936.26"
"10940  :  โรงพยาบาลวังหิน","5","7","22","0","6","40","82","1","1","48,715.25","37,943.50","10,771.75"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","5","3","13","0","10","31","116","4","4","55,253.32","36,334.02","18,919.30"
"10942  :  โรงพยาบาลภูสิงห์","1","218","20","0","25","264","507","11","13","377,923.26","211,437.00","166,486.26"
"10943  :  โรงพยาบาลเมืองจันทร์","1","1","3","0","6","11","27","1","1","26,571.00","3,011.00","23,560.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1","3","12","0","6","22","104","0","0","32,915.63","11,746.88","21,168.75"
"28014  :  โรงพยาบาลพยุห์","2","9","14","1","8","34","119","1","5","123,972.00","16,542.00","107,430.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","0","1","5","0","4","10","62","2","5","40,567.50","36,381.50","4,186.00"
"28016  :  โรงพยาบาลศิลาลาด","0","1","8","0","1","10","34","0","0","4,691.00","4,176.00","515.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","65","5,987","2,717","48","436","9,244","9,816","1,513","1,999","168,021,098.33","156,527,689.70","11,493,408.63"
"10944  :  โรงพยาบาลศรีเมืองใหม่","3","4","258","0","31","296","1,020","45","54","770,901.90","475,194.65","295,707.25"
"10945  :  โรงพยาบาลโขงเจียม","6","10","950","0","76","1,042","3,180","145","188","2,924,928.50","2,379,501.75","545,426.75"
"10946  :  โรงพยาบาลเขื่องใน","10","19","63","0","35","127","378","21","24","472,987.00","1,176,936.00","-703,949.00"
"10947  :  โรงพยาบาลเขมราฐ","10","1","1,896","2","33","1,938","5,316","229","258","5,680,378.00","4,942,543.29","737,834.71"
"10948  :  โรงพยาบาลนาจะหลวย","0","2","49","0","25","76","286","15","19","280,829.50","74,262.00","206,567.50"
"10949  :  โรงพยาบาลน้ำยืน","8","44","70","0","81","203","530","24","26","462,599.00","192,818.00","269,781.00"
"10950  :  โรงพยาบาลบุณฑริก","5","6","398","0","25","434","1,052","73","84","1,318,608.83","1,108,924.00","209,684.83"
"10951  :  โรงพยาบาลตระการพืชผล","6","3","213","0","100","320","876","97","112","2,753,224.18","1,899,428.91","853,795.27"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","2","0","83","0","17","102","412","20","26","441,988.60","232,611.60","209,377.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","5","7","102","0","61","175","500","19","22","279,780.40","17,973.00","261,807.40"
"10954  :  โรงพยาบาลวารินชำราบ","464","45","642","5","112","1,268","3,219","182","197","5,919,314.20","4,892,012.95","1,027,301.25"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","18","11","354","2","95","480","1,315","138","148","3,586,024.75","3,115,966.25","470,058.50"
"10957  :  โรงพยาบาลตาลสุม","1","1","21","0","20","43","131","4","4","86,872.20","74,778.70","12,093.50"
"10958  :  โรงพยาบาลโพธิ์ไทร","5","1","264","0","235","505","1,554","89","107","1,667,746.65","1,412,778.64","254,968.01"
"10959  :  โรงพยาบาลสำโรง","7","2","96","0","24","129","369","15","17","265,128.00","189,312.50","75,815.50"
"10960  :  โรงพยาบาลดอนมดแดง","0","1","26","0","5","32","106","7","8","110,716.25","97,316.97","13,399.28"
"10961  :  โรงพยาบาลสิรินธร","6","6","1,260","5","28","1,303","3,164","163","202","3,710,451.58","2,466,021.80","1,244,429.78"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","1","7","0","7","15","38","2","2","33,204.25","8,956.75","24,247.50"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","15","16","148","0","207","370","1,122","98","118","2,037,296.50","403,014.00","1,634,282.50"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","8","10","102","0","173","282","672","45","51","1,213,026.75","241,246.75","971,780.00"
"24032  :  โรงพยาบาลนาตาล","1","0","434","0","21","455","1,207","60","67","1,369,507.01","1,194,800.88","174,706.13"
"24821  :  โรงพยาบาลนาเยีย","5","2","16","0","3","26","71","1","1","75,936.25","22,887.00","53,049.25"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","2","3","48","0","9","62","202","5","7","187,918.32","52,723.90","135,194.42"
"27968  :  โรงพยาบาลน้ำขุ่น","2","7","14","0","21","44","152","7","12","95,423.50","31,593.00","63,830.50"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","1","3","12","0","36","52","118","5","5","87,343.50","49,865.50","37,478.00"
"10701  :  โรงพยาบาลยโสธร","40","28","164","3","277","512","1,255","97","122","4,067,591.59","1,021,102.00","3,046,489.59"
"10963  :  โรงพยาบาลทรายมูล","3","2","13","0","34","52","202","5","6","97,507.00","40,366.00","57,141.00"
"10964  :  โรงพยาบาลกุดชุม","3","2","27","0","35","67","207","5","6","137,433.75","93,154.00","44,279.75"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","5","2","18","0","40","65","184","8","9","114,537.25","33,733.00","80,804.25"
"10966  :  โรงพยาบาลป่าติ้ว","2","2","11","0","15","30","120","5","5","43,089.54","31,057.00","12,032.54"
"10967  :  โรงพยาบาลมหาชนะชัย","1","1","17","0","11","30","89","2","3","69,171.75","49,505.00","19,666.75"
"10968  :  โรงพยาบาลค้อวัง","0","2","9","0","18","29","62","3","4","47,924.25","33,876.00","14,048.25"
"10969  :  โรงพยาบาลไทยเจริญ","1","2","17","0","6","26","152","5","5","72,692.50","15,230.00","57,462.50"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","10","2","68","1","166","247","904","54","76","1,176,668.48","368,684.00","807,984.48"
