"โรงพยาบาล","สัญชาติ (คน)","OPD","IPD","ค่าใช้จ่าย (บาท)"
"เมียนมาร์","กัมพูชา","ลาว","เวียดนาม","อื่นๆ","คน","ครั้ง","คน","ครั้ง","ทั้งหมด","เรียกเก็บได้","ฟรี"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","2,111","1,478","308","2","257","4,151","8,330","113","117","3,625,758.25","1,662,284.00","1,963,474.25"
"10663  :  โรงพยาบาลระยอง","3,313","6,283","856","28","1,548","11,674","25,293","3,437","3,596","75,505,783.37","55,213,808.62","20,291,974.75"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","1,561","1,435","426","13","1,413","4,835","9,261","623","671","18,123,122.06","3,535,980.00","14,587,142.06"
"10828  :  โรงพยาบาลบ้านฉาง","877","1,338","266","4","469","2,950","6,002","198","213","5,036,995.37","682,902.42","4,354,092.95"
"10829  :  โรงพยาบาลแกลง","2,154","5,120","522","5","255","7,649","13,594","2,364","2,467","64,114,868.11","10,135,069.00","53,979,799.11"
"10830  :  โรงพยาบาลวังจันทร์","585","2,457","417","2","124","3,569","8,119","229","239","5,675,205.00","1,131,870.00","4,543,335.00"
"10831  :  โรงพยาบาลบ้านค่าย","1,676","3,536","744","2","331","6,264","10,009","118","120","4,120,839.95","1,683,642.00","2,437,197.95"
"10832  :  โรงพยาบาลปลวกแดง","439","1,309","47","0","36","1,803","3,489","314","322","8,117,643.50","933,254.40","7,184,389.10"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","522","924","248","0","9","1,700","4,077","23","24","2,409,752.00","1,030,587.00","1,379,165.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","2,264","5,285","372","2","746","8,663","16,493","176","181","12,801,688.00","2,538,901.00","10,262,787.00"
"10664  :  โรงพยาบาลพระปกเกล้า","863","8,599","2,360","17","953","12,694","29,943","1,938","2,071","95,705,616.90","66,195,356.75","29,510,260.15"
"10834  :  โรงพยาบาลขลุง","201","2,415","361","3","275","3,236","5,841","250","260","10,447,645.90","4,063,592.00","6,384,053.90"
"10835  :  โรงพยาบาลท่าใหม่","54","437","217","1","150","859","1,587","68","74","1,794,585.75","861,566.00","933,019.75"
"10836  :  โรงพยาบาลเขาสุกิม","80","306","773","0","8","1,167","2,547","79","88","1,275,633.00","465,643.00","809,990.00"
"10837  :  โรงพยาบาลสองพี่น้อง","102","871","923","0","36","1,931","4,825","65","66","2,501,412.00","1,222,528.00","1,278,884.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","76","9,857","95","1","368","10,368","14,823","590","605","11,265,994.50","3,417,164.00","7,848,830.50"
"10839  :  โรงพยาบาลมะขาม","657","5,999","1,613","0","171","8,440","19,857","323","341","15,013,018.37","11,594,026.00","3,418,992.37"
"10840  :  โรงพยาบาลแหลมสิงห์","115","1,398","309","2","37","1,861","4,281","15","16","2,862,624.50","1,611,263.00","1,251,361.50"
"10841  :  โรงพยาบาลสอยดาว","42","4,577","79","3","152","4,836","6,744","215","220","9,353,733.75","7,188,439.00","2,165,294.75"
"10842  :  โรงพยาบาลแก่งหางแมว","371","890","570","0","69","1,886","3,178","139","150","4,772,134.00","2,924,203.00","1,847,931.00"
"10843  :  โรงพยาบาลนายายอาม","218","1,212","1,001","0","278","2,709","5,518","98","102","3,647,953.50","1,517,139.50","2,130,814.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","156","2,026","1,753","0","107","4,034","9,655","140","145","4,030,801.50","2,247,027.00","1,783,774.50"
"10696  :  โรงพยาบาลตราด","2,699","8,455","217","9","2,061","13,325","35,957","1,423","1,557","60,602,442.68","18,896,940.69","41,705,501.99"
"10845  :  โรงพยาบาลคลองใหญ่","126","6,594","17","6","35","6,741","18,965","880","904","39,487,380.90","6,479,382.00","33,007,998.90"
"10846  :  โรงพยาบาลเขาสมิง","986","4,358","366","0","150","5,856","15,247","466","471","14,369,819.50","5,045,538.00","9,324,281.50"
"10847  :  โรงพยาบาลบ่อไร่","676","950","35","0","389","2,048","5,923","110","140","5,131,049.75","642,030.00","4,489,019.75"
"10848  :  โรงพยาบาลแหลมงอบ","522","2,145","39","1","223","2,928","5,441","73","73","9,511,647.35","3,955,808.00","5,555,839.35"
"10849  :  โรงพยาบาลเกาะกูด","42","508","7","0","579","1,135","2,586","48","49","2,644,466.50","611,276.00","2,033,190.50"
"13816  :  โรงพยาบาลเกาะช้าง","157","2,309","58","0","962","3,476","6,744","191","195","8,803,001.25","2,228,287.00","6,574,714.25"
"10697  :  โรงพยาบาลพุทธโสธร","4,322","4,735","865","22","1,695","11,592","22,149","1,368","1,456","41,572,876.50","12,480,843.00","29,092,033.50"
"10833  :  โรงพยาบาลท่าตะเกียบ","1,616","771","184","1","146","2,710","7,093","228","245","6,734,108.50","3,189,586.00","3,544,522.50"
"10850  :  โรงพยาบาลบางคล้า","1,534","1,658","430","0","152","3,773","6,805","143","145","7,232,545.75","1,833,772.00","5,398,773.75"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","2,458","927","275","4","234","3,897","6,386","107","111","2,679,165.38","676,936.00","2,002,229.38"
"10852  :  โรงพยาบาลบางปะกง","2,185","3,186","657","5","127","6,152","11,271","286","293","11,109,025.75","3,487,594.00","7,621,431.75"
"10853  :  โรงพยาบาลบ้านโพธิ์","3,209","3,597","547","12","272","7,629","12,235","301","311","6,046,344.00","2,410,135.00","3,636,209.00"
"10854  :  โรงพยาบาลพนมสารคาม","637","1,470","120","1","176","2,395","5,575","369","390","9,059,898.50","1,768,473.00","7,291,425.50"
"10855  :  โรงพยาบาลสนามชัยเขต","1,415","1,398","207","1","195","3,214","7,965","261","299","11,376,224.95","2,813,544.00","8,562,680.95"
"10856  :  โรงพยาบาลแปลงยาว","3,083","1,941","303","5","303","5,625","12,071","398","415","8,960,102.90","1,398,573.00","7,561,529.90"
"13747  :  โรงพยาบาลราชสาส์น","335","165","46","0","7","552","1,059","21","21","342,338.50","130,875.00","211,463.50"
"31327  :  โรงพยาบาลคลองเขื่อน","165","287","24","0","53","529","878","10","10","267,083.50","98,956.50","168,127.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","1,128","3,382","438","10","292","5,244","10,337","276","301","13,606,999.40","6,221,209.45","7,385,789.95"
"10857  :  โรงพยาบาลกบินทร์บุรี","1,071","4,526","504","6","682","6,786","13,666","376","413","22,463,266.22","1,781,897.40","20,681,368.82"
"10858  :  โรงพยาบาลนาดี","276","586","176","0","94","1,128","2,134","70","71","4,285,410.00","371,306.00","3,914,104.00"
"10859  :  โรงพยาบาลบ้านสร้าง","378","732","111","0","22","1,243","2,765","32","32","2,411,808.00","297,785.00","2,114,023.00"
"10860  :  โรงพยาบาลประจันตคาม","9","120","31","0","2","162","243","3","3","164,687.00","87,646.00","77,041.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","858","1,444","166","4","180","2,641","4,414","125","127","5,586,998.50","725,164.00","4,861,834.50"
"10862  :  โรงพยาบาลศรีมโหสถ","108","696","56","1","48","909","2,029","19","19","718,078.84","135,946.00","582,132.84"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10698  :  โรงพยาบาลนครนายก","2,749","1,785","547","6","491","5,556","11,139","683","708","21,181,074.61","5,116,433.00","16,064,641.61"
"10863  :  โรงพยาบาลปากพลี","12","17","22","1","103","154","318","10","11","327,368.50","36,733.00","290,635.50"
"10864  :  โรงพยาบาลบ้านนา","2,497","771","219","13","300","3,797","6,404","215","220","5,952,150.75","1,428,603.00","4,523,547.75"
"10865  :  โรงพยาบาลองครักษ์","2,867","1,827","432","6","126","5,254","10,949","114","119","6,383,411.88","2,684,581.00","3,698,830.88"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","262","3,586","196","31","397","4,460","8,601","457","488","29,346,281.50","5,020,216.00","24,326,065.50"
"10866  :  โรงพยาบาลคลองหาด","5","2,857","34","0","70","2,966","6,548","131","133","5,361,389.40","1,829,969.00","3,531,420.40"
"10867  :  โรงพยาบาลตาพระยา","5","2,031","26","1","70","2,133","5,055","105","113","4,895,454.00","1,135,905.00","3,759,549.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","86","1,637","160","2","283","2,167","6,609","119","125","4,359,028.75","3,336,030.50","1,022,998.25"
"10869  :  โรงพยาบาลวัฒนานคร","119","8,007","76","44","55","8,301","20,227","126","130","8,974,517.62","3,077,465.00","5,897,052.62"
"10870  :  โรงพยาบาลอรัญประเทศ","32","12,983","68","88","651","13,723","26,809","1,015","1,043","67,778,768.19","15,373,870.00","52,404,898.19"
"13817  :  โรงพยาบาลเขาฉกรรจ์","62","844","90","2","77","1,075","2,456","40","41","1,918,088.75","979,684.00","938,404.75"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","379","238","138","3","2,761","3,489","6,307","2,491","2,539","197,667,775.90","17,993,042.99","179,674,732.91"
"10871  :  โรงพยาบาลครบุรี","38","1,035","67","1","249","1,390","3,509","84","89","4,216,547.63","1,643,381.00","2,573,166.63"
"10872  :  โรงพยาบาลเสิงสาง","31","625","218","0","166","1,039","2,617","31","34","1,042,506.16","520,685.00","521,821.16"
"10873  :  โรงพยาบาลคง","57","12","37","0","125","231","831","13","14","610,433.00","220,170.00","390,263.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","1","24","22","0","24","71","191","6","7","278,641.00","100,672.00","177,969.00"
"10875  :  โรงพยาบาลจักราช","13","19","31","0","87","150","338","8","9","285,459.25","40,210.00","245,249.25"
"10876  :  โรงพยาบาลโชคชัย","117","944","175","0","27","1,263","2,482","73","74","2,391,415.00","1,102,197.00","1,289,218.00"
"10877  :  โรงพยาบาลด่านขุนทด","32","39","185","0","144","400","1,017","28","31","1,101,373.25","407,939.00","693,434.25"
"10878  :  โรงพยาบาลโนนไทย","75","63","36","0","71","245","546","11","13","249,133.00","112,379.50","136,753.50"
"10879  :  โรงพยาบาลโนนสูง","126","136","95","3","70","429","986","14","14","456,908.00","310,617.00","146,291.00"
"10880  :  โรงพยาบาลขามสะแกแสง","36","69","22","0","47","174","470","2","2","149,567.00","86,675.00","62,892.00"
"10881  :  โรงพยาบาลบัวใหญ่","40","39","58","0","269","406","857","48","51","1,433,454.72","337,868.26","1,095,586.46"
"10882  :  โรงพยาบาลประทาย","35","10","28","1","85","159","349","5","5","267,176.50","77,952.50","189,224.00"
"10883  :  โรงพยาบาลปักธงชัย","302","221","236","5","93","857","1,951","19","22","953,252.50","360,464.00","592,788.50"
"10884  :  โรงพยาบาลพิมาย","29","30","59","1","76","195","422","17","22","1,198,253.00","465,809.00","732,444.00"
"10885  :  โรงพยาบาลห้วยแถลง","18","14","60","1","157","250","520","7","7","346,926.00","43,349.00","303,577.00"
"10886  :  โรงพยาบาลชุมพวง","8","4","35","0","65","112","294","3","3","142,402.75","54,456.00","87,946.75"
"10887  :  โรงพยาบาลสูงเนิน","1,219","130","124","0","27","1,199","2,928","618","651","8,223,430.00","1,022,732.00","7,200,698.00"
"10888  :  โรงพยาบาลขามทะเลสอ","258","98","28","0","39","423","979","2","2","405,259.00","102,787.00","302,472.00"
"10889  :  โรงพยาบาลสีคิ้ว","489","342","724","5","445","1,969","6,122","223","234","8,399,337.70","1,102,874.00","7,296,463.70"
"10890  :  โรงพยาบาลปากช่องนานา","2,781","5,298","1,550","25","1,590","11,225","23,970","588","649","28,525,024.36","9,496,435.75","19,028,588.61"
"10891  :  โรงพยาบาลหนองบุญมาก","72","1,025","81","0","53","1,231","2,103","33","43","952,991.16","358,968.00","594,023.16"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","8","26","0","4","38","91","2","3","40,338.00","2,476.00","37,862.00"
"10893  :  โรงพยาบาลโนนแดง","8","9","33","0","23","73","141","4","5","99,460.75","42,772.00","56,688.75"
"10894  :  โรงพยาบาลวังน้ำเขียว","166","360","147","2","60","735","1,900","5","5","874,841.00","283,295.00","591,546.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","15","2","18","0","6","41","158","1","1","119,479.00","14,997.00","104,482.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","3","7","0","6","16","33","0","0","11,561.00","3,787.00","7,774.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","11","14","19","0","84","128","294","6","7","288,475.00","84,007.50","204,467.50"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","847","646","353","1","440","2,282","3,425","136","146","8,300,418.47","2,065,017.00","6,235,401.47"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","64","166","33","1","60","324","704","12","12","711,505.00","65,147.00","646,358.00"
"27839  :  โรงพยาบาลบัวลาย","27","1","29","0","11","68","147","0","0","19,545.00","7,995.00","11,550.00"
"27840  :  โรงพยาบาลสีดา","45","6","20","0","24","95","196","1","1","43,858.00","19,383.00","24,475.00"
"27841  :  โรงพยาบาลเทพารักษ์","20","6","20","2","19","67","188","2","2","165,788.50","51,935.00","113,853.50"
"10667  :  โรงพยาบาลบุรีรัมย์","463","823","486","21","2,483","4,273","9,252","214","255","37,145,811.28","15,323,363.50","21,822,447.78"
"10895  :  โรงพยาบาลคูเมือง","28","65","60","0","83","234","529","14","15","395,423.04","119,298.00","276,125.04"
"10896  :  โรงพยาบาลกระสัง","10","156","27","0","157","350","741","25","26","943,968.00","354,950.00","589,018.00"
"10897  :  โรงพยาบาลนางรอง","28","64","31","3","241","367","966","43","59","1,300,408.50","196,493.75","1,103,914.75"
"10898  :  โรงพยาบาลหนองกี่","14","47","50","0","123","234","461","5","6","300,181.75","89,111.00","211,070.75"
"10899  :  โรงพยาบาลละหานทราย","19","85","46","0","74","224","490","14","15","514,317.50","162,293.00","352,024.50"
"10900  :  โรงพยาบาลประโคนชัย","106","131","58","2","251","548","1,754","60","65","1,542,679.01","342,394.99","1,200,284.02"
"10901  :  โรงพยาบาลบ้านกรวด","16","92","41","0","214","363","756","14","14","623,889.75","171,422.00","452,467.75"
"10902  :  โรงพยาบาลพุทไธสง","10","5","65","0","40","120","291","1","1","99,880.00","61,322.00","38,558.00"
"10904  :  โรงพยาบาลลำปลายมาศ","41","41","92","7","132","310","728","30","36","877,984.37","432,368.74","445,615.63"
"10905  :  โรงพยาบาลสตึก","36","26","63","2","368","495","1,269","30","35","966,423.75","84,582.50","881,841.25"
"10906  :  โรงพยาบาลปะคำ","4","8","19","0","533","564","1,180","9","9","470,697.50","37,450.00","433,247.50"
"10907  :  โรงพยาบาลนาโพธิ์","2","2","9","0","89","102","265","5","5","193,037.00","5,650.00","187,387.00"
"10908  :  โรงพยาบาลหนองหงส์","8","11","19","0","139","177","471","6","7","629,597.32","34,705.00","594,892.32"
"10909  :  โรงพยาบาลพลับพลาชัย","9","63","23","0","76","171","432","8","8","225,966.00","62,967.00","162,999.00"
"10910  :  โรงพยาบาลห้วยราช","1","1","2","0","1","5","9","0","0","5,106.00","1,500.00","3,606.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","5","52","27","0","32","116","224","3","3","93,724.50","30,865.00","62,859.50"
"10912  :  โรงพยาบาลชำนิ","0","24","19","0","47","90","186","3","3","115,549.67","28,013.00","87,536.67"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","4","2","18","0","24","48","110","4","4","76,403.56","45,592.00","30,811.56"
"10914  :  โรงพยาบาลโนนดินแดง","6","31","44","0","76","157","272","11","11","532,075.00","16,574.00","515,501.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","5","10","13","0","15","43","121","1","1","53,761.00","12,518.00","41,243.00"
"23578  :  โรงพยาบาลแคนดง","7","20","26","0","17","70","163","1","1","98,179.00","29,352.00","68,827.00"
"28020  :  โรงพยาบาลบ้านด่าน","1","3","2","0","62","68","141","3","4","136,873.50","20,986.00","115,887.50"
"10668  :  โรงพยาบาลสุรินทร์","124","1,194","211","12","2,692","4,229","9,724","1,794","2,011","37,199,392.53","6,070,315.64","31,129,076.89"
"10915  :  โรงพยาบาลชุมพลบุรี","2","22","46","0","131","201","459","10","10","508,222.00","68,896.00","439,326.00"
"10916  :  โรงพยาบาลท่าตูม","108","44","82","0","185","419","842","33","41","1,108,813.80","244,079.75","864,734.05"
"10917  :  โรงพยาบาลจอมพระ","8","33","23","0","45","109","231","2","2","111,316.25","21,852.00","89,464.25"
"10918  :  โรงพยาบาลปราสาท","17","359","85","1","272","734","1,629","47","52","3,260,305.15","1,513,175.15","1,747,130.00"
"10919  :  โรงพยาบาลกาบเชิง","0","544","10","0","21","575","1,125","189","190","7,865,744.25","223,792.00","7,641,952.25"
"10920  :  โรงพยาบาลรัตนบุรี","12","12","48","0","26","98","360","9","9","273,042.00","107,732.00","165,310.00"
"10921  :  โรงพยาบาลสนม","17","14","33","0","12","76","132","1","1","67,442.00","3,540.00","63,902.00"
"10922  :  โรงพยาบาลศีขรภูมิ","29","81","97","1","65","273","604","21","21","1,335,702.50","195,322.00","1,140,380.50"
"10923  :  โรงพยาบาลสังขะ","16","57","45","0","140","258","628","24","27","694,428.00","214,900.00","479,528.00"
"10924  :  โรงพยาบาลลำดวน","2","7","0","0","152","161","400","28","38","457,559.50","29,228.00","428,331.50"
"10925  :  โรงพยาบาลสำโรงทาบ","9","22","20","0","6","57","147","4","4","107,538.25","35,336.50","72,201.75"
"10926  :  โรงพยาบาลบัวเชด","9","77","18","1","62","167","319","6","7","295,564.55","57,232.25","238,332.30"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","6","46","18","0","23","93","241","10","10","351,614.75","25,587.00","326,027.75"
"27842  :  โรงพยาบาลเขวาสินรินทร์","6","20","11","0","14","51","107","3","4","115,247.50","12,877.00","102,370.50"
"27843  :  โรงพยาบาลศรีณรงค์","1","12","16","0","9","38","85","1","1","44,270.75","7,093.00","37,177.75"
"27844  :  โรงพยาบาลโนนนารายณ์","0","3","18","0","10","31","59","3","3","80,204.75","18,225.00","61,979.75"
"10700  :  โรงพยาบาลศรีสะเกษ","1","12","6","0","5","24","34","2","2","79,717.75","72,739.75","6,978.00"
"10927  :  โรงพยาบาลยางชุมน้อย","14","6","19","0","10","49","126","5","6","97,599.00","16,520.00","81,079.00"
"10928  :  โรงพยาบาลกันทรารมย์","11","26","91","0","37","165","389","12","13","369,136.51","148,724.00","220,412.51"
"10929  :  โรงพยาบาลกันทรลักษ์","21","99","196","1","112","429","1,133","37","42","2,092,818.75","355,656.25","1,737,162.50"
"10930  :  โรงพยาบาลขุขันธ์","17","21","27","0","45","110","260","2","2","211,924.50","80,329.65","131,594.85"
"10931  :  โรงพยาบาลไพรบึง","4","14","19","0","27","64","216","1","1","129,835.42","80,395.42","49,440.00"
"10932  :  โรงพยาบาลปรางค์กู่","10","43","37","1","23","113","310","6","7","185,596.40","60,945.00","124,651.40"
"10933  :  โรงพยาบาลขุนหาญ","18","56","98","1","112","285","813","13","16","821,049.50","255,291.00","565,758.50"
"10934  :  โรงพยาบาลราษีไศล","27","16","95","0","22","160","368","15","16","295,047.00","171,310.00","123,737.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","17","56","67","1","100","241","538","0","0","390,168.51","74,051.63","316,116.88"
"10936  :  โรงพยาบาลบึงบูรพ์","3","2","10","0","2","17","46","0","0","19,982.56","8,758.50","11,224.06"
"10937  :  โรงพยาบาลห้วยทับทัน","23","18","40","0","47","128","324","8","8","227,275.20","13,532.00","213,743.20"
"10938  :  โรงพยาบาลโนนคูณ","4","2","20","0","13","39","94","2","2","66,812.50","6,974.00","59,838.50"
"10939  :  โรงพยาบาลศรีรัตนะ","7","5","25","0","60","97","197","2","4","152,340.25","30,118.50","122,221.75"
"10940  :  โรงพยาบาลวังหิน","10","12","48","1","21","92","229","3","3","128,966.22","36,584.75","92,381.47"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","5","16","33","0","14","68","164","1","1","117,666.67","32,562.75","85,103.92"
"10942  :  โรงพยาบาลภูสิงห์","4","114","43","1","43","205","574","10","13","389,704.57","122,703.00","267,001.57"
"10943  :  โรงพยาบาลเมืองจันทร์","3","8","7","0","7","25","54","9","9","549,970.27","4,720.00","545,250.27"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","5","2","25","0","10","42","124","1","1","81,484.26","10,284.27","71,199.99"
"28014  :  โรงพยาบาลพยุห์","2","9","40","0","30","81","168","2","2","115,829.52","10,267.00","105,562.52"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","1","2","8","0","5","16","83","2","3","86,816.50","14,383.00","72,433.50"
"28016  :  โรงพยาบาลศิลาลาด","6","2","21","0","6","35","80","0","0","39,249.00","11,660.00","27,589.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","36","493","597","36","401","1,559","1,692","167","188","20,540,776.27","15,299,451.02","5,241,325.25"
"10944  :  โรงพยาบาลศรีเมืองใหม่","8","6","338","1","32","385","991","17","21","911,928.00","603,619.25","308,308.75"
"10945  :  โรงพยาบาลโขงเจียม","6","6","654","0","171","836","2,550","89","99","3,899,535.75","2,222,242.25","1,677,293.50"
"10946  :  โรงพยาบาลเขื่องใน","41","18","88","0","55","178","501","66","66","5,206,252.02","2,082,208.01","3,124,044.01"
"10947  :  โรงพยาบาลเขมราฐ","5","1","1,272","0","38","1,316","2,374","55","59","2,304,488.56","1,767,274.50","537,214.06"
"10948  :  โรงพยาบาลนาจะหลวย","6","2","57","0","17","82","216","2","2","109,464.00","19,720.00","89,744.00"
"10949  :  โรงพยาบาลน้ำยืน","8","31","124","0","87","250","541","19","19","751,922.49","70,353.75","681,568.74"
"10950  :  โรงพยาบาลบุณฑริก","6","9","455","0","53","521","1,323","53","56","2,035,603.49","222,684.00","1,812,919.49"
"10951  :  โรงพยาบาลตระการพืชผล","9","4","240","0","134","386","966","87","104","4,571,115.84","1,514,210.82","3,056,905.02"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","3","0","143","0","15","161","404","13","13","422,707.10","262,530.30","160,176.80"
"10953  :  โรงพยาบาลม่วงสามสิบ","16","31","164","1","66","278","746","25","29","2,434,735.81","67,618.75","2,367,117.06"
"10954  :  โรงพยาบาลวารินชำราบ","316","59","743","2","208","1,327","3,145","70","78","4,327,506.85","2,846,627.85","1,480,879.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","24","9","356","3","101","493","1,307","78","86","3,055,599.50","2,150,403.25","905,196.25"
"10957  :  โรงพยาบาลตาลสุม","3","1","50","0","22","76","184","2","2","232,478.00","65,371.50","167,106.50"
"10958  :  โรงพยาบาลโพธิ์ไทร","6","1","212","0","217","436","1,079","39","53","1,394,037.93","1,128,636.15","265,401.78"
"10959  :  โรงพยาบาลสำโรง","7","7","145","0","23","182","349","5","5","244,058.40","116,701.25","127,357.15"
"10960  :  โรงพยาบาลดอนมดแดง","0","1","31","0","11","43","110","1","1","57,020.86","53,777.86","3,243.00"
"10961  :  โรงพยาบาลสิรินธร","0","8","531","2","18","559","1,190","30","31","1,404,234.17","390,176.37","1,014,057.80"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","1","14","0","20","35","120","1","9","112,903.50","70,773.50","42,130.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","26","20","251","2","330","628","1,430","60","66","3,371,173.50","464,049.00","2,907,124.50"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","4","7","114","1","121","239","493","48","57","1,948,475.75","263,152.00","1,685,323.75"
"24032  :  โรงพยาบาลนาตาล","2","0","329","1","25","357","1,103","32","35","1,262,464.00","529,594.50","732,869.50"
"24821  :  โรงพยาบาลนาเยีย","1","4","21","1","5","31","56","1","1","138,363.50","18,472.25","119,891.25"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","4","5","52","0","10","71","164","1","1","132,128.70","30,760.70","101,368.00"
"27968  :  โรงพยาบาลน้ำขุ่น","3","5","23","0","30","61","151","5","7","219,980.50","168,113.50","51,867.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","4","21","2","29","56","118","0","0","109,471.50","65,288.50","44,183.00"
"10701  :  โรงพยาบาลยโสธร","61","57","264","6","492","879","2,167","77","87","4,647,137.59","1,061,179.00","3,585,958.59"
"10963  :  โรงพยาบาลทรายมูล","9","6","59","0","58","132","255","3","3","73,096.00","15,724.00","57,372.00"
"10964  :  โรงพยาบาลกุดชุม","3","4","78","0","58","143","294","0","0","247,085.25","36,788.00","210,297.25"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","16","16","62","0","89","182","444","7","7","470,877.25","33,405.00","437,472.25"
"10966  :  โรงพยาบาลป่าติ้ว","4","15","32","0","44","95","241","2","2","102,849.76","24,475.00","78,374.76"
"10967  :  โรงพยาบาลมหาชนะชัย","2","3","53","0","19","77","172","2","3","64,337.00","21,323.00","43,014.00"
"10968  :  โรงพยาบาลค้อวัง","2","3","45","0","50","100","184","1","1","72,647.75","5,123.00","67,524.75"
