"โรงพยาบาล","รวมทุกกลุ่มเป้าหมาย","บุคลากรทางการแพทย์และสาธารณสุข","ประชาชนกลุ่มเสี่ยง","กลุ่มอื่นๆ"
"หญิงตั้งครรภ์อายุครรภ์4 เดือนขึ้นไป","เด็ก 6 เดือนถึง 2 ปี","ผู้ป่วยโรคเรื้อรัง","ผู้สูงอายุ 65 ปีขึ้นไป","ผู้พิการทางสมอง","ผู้ป่วยโรคอ้วน"
"รวมผู้ป่วยเรื้อรังทั้งหมด","ปอดอุดกั้นเรื้อรัง","หอบหืด","หัวใจ","หลอดเลือดสมอง","ไตวาย","ผู้ป่วยมะเร็งทีได้รับเคมีบำบัด","เบาหวาน","ธาลัสซีเมีย","ภูมิคุ้มกันบกพร่อง(รวมผู้ติดเชื้อ HIVที่มีอาการ)"
"ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง"
"10786  :  โรงพยาบาลแสวงหา","769","0","3","61","0","0","1","0","0","0","0","0","172","0","0","3","0","0","16","0","0","16","0","0","7","0","0","71","0","0","2","0","0","118","0","0","2","0","0","3","0","0","256","0","1","0","0","0","10","0","0","269","0","2"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","464","37","69","73","0","0","15","37","23","3","0","0","81","0","35","1","0","0","4","0","0","13","0","0","4","0","0","3","0","0","0","0","0","63","0","4","0","0","1","8","0","34","147","0","2","0","0","0","3","0","0","142","0","9"
"10788  :  โรงพยาบาลสามโก้","1,105","3","152","42","0","0","8","3","7","3","0","0","219","0","18","1","0","0","3","0","0","36","0","2","5","0","1","24","0","6","1","0","2","186","0","7","2","0","1","0","0","2","534","0","18","0","0","0","9","0","0","290","0","109"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","6,302","344","244","729","5","0","231","303","142","87","1","0","839","0","33","19","0","0","212","0","0","25","0","0","17","0","0","28","0","2","4","0","2","581","0","17","24","0","14","4","0","1","3,550","0","44","4","0","0","13","0","2","849","35","23"
"10691  :  โรงพยาบาลบ้านหมี่","484","0","0","190","0","0","3","0","0","0","0","0","31","0","0","2","0","0","6","0","0","2","0","0","1","0","0","3","0","0","0","0","0","22","0","0","0","0","0","0","0","0","9","0","0","1","0","0","3","0","0","247","0","0"
"10789  :  โรงพยาบาลพัฒนานิคม","746","137","115","31","0","0","103","130","97","0","0","0","228","1","0","9","0","0","35","0","0","7","0","0","10","0","0","40","0","0","0","0","0","189","1","0","0","0","0","0","0","0","211","0","1","1","0","0","2","0","0","170","6","17"
"10790  :  โรงพยาบาลโคกสำโรง","1,076","100","120","96","1","29","68","99","53","46","0","0","144","0","0","12","0","0","5","0","0","10","0","0","6","0","0","17","0","0","2","0","0","113","0","0","0","0","0","0","0","0","365","0","2","3","0","0","11","0","1","343","0","35"
"10791  :  โรงพยาบาลชัยบาดาล","1,347","113","93","181","1","0","167","111","85","0","0","0","199","0","1","5","0","0","10","0","0","4","0","0","6","0","0","2","0","0","0","0","0","179","0","1","0","0","0","1","0","0","456","0","7","3","0","0","8","0","0","333","1","0"
"10792  :  โรงพยาบาลท่าวุ้ง","454","24","39","37","0","2","27","24","10","45","0","0","89","0","3","1","0","0","9","0","0","3","0","0","4","0","1","5","0","0","0","0","1","78","0","1","0","0","0","0","0","0","145","0","1","1","0","0","2","0","0","108","0","23"
"10793  :  โรงพยาบาลท่าหลวง","852","2","7","75","1","0","15","0","0","0","0","0","247","0","6","2","0","0","15","0","0","3","0","1","4","0","0","11","0","1","3","0","0","225","0","1","1","0","0","0","0","5","432","1","1","1","0","0","4","0","0","78","0","0"
"10794  :  โรงพยาบาลสระโบสถ์","918","0","0","31","0","0","1","0","0","0","0","0","303","0","0","5","0","0","31","0","0","34","0","0","29","0","0","50","0","0","16","0","0","201","0","0","0","0","0","2","0","0","446","0","0","0","0","0","9","0","0","128","0","0"
"10795  :  โรงพยาบาลโคกเจริญ","647","10","48","101","0","2","30","10","16","57","0","0","39","0","12","8","0","0","1","0","0","0","0","0","2","0","0","3","0","2","0","0","0","19","0","9","0","0","0","15","0","3","301","0","9","0","0","0","5","0","0","114","0","9"
"10796  :  โรงพยาบาลลำสนธิ","925","41","16","41","0","0","26","32","12","53","0","0","169","0","0","5","0","0","30","0","0","18","0","0","1","0","0","9","0","0","0","0","0","112","0","0","0","0","0","13","0","0","478","0","0","2","0","0","4","0","0","152","9","4"
"10797  :  โรงพยาบาลหนองม่วง","769","8","59","75","0","2","23","7","4","0","0","1","148","0","25","17","0","7","31","0","7","13","0","1","10","0","0","6","0","1","0","0","0","102","0","5","0","0","0","3","0","0","406","0","22","2","0","0","16","0","0","99","1","5"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","2,071","147","148","523","2","0","130","130","134","0","0","0","93","0","0","3","0","0","15","0","0","10","0","0","1","0","0","3","0","0","1","0","0","71","0","0","1","0","0","0","0","0","986","0","0","0","0","0","4","0","1","335","15","13"
"10693  :  โรงพยาบาลอินทร์บุรี","5,086","78","60","234","0","0","89","77","9","2","0","0","994","0","9","40","0","1","99","0","1","39","0","0","23","0","0","21","0","0","1","0","0","789","0","8","3","0","0","94","0","0","2,287","0","2","13","0","0","39","0","1","1,428","1","39"
"10798  :  โรงพยาบาลบางระจัน","631","15","6","76","0","0","12","12","4","1","0","0","66","0","0","1","0","0","7","0","0","1","0","0","1","0","0","1","0","0","1","0","0","61","0","0","0","0","0","0","0","0","282","0","0","1","0","0","5","0","0","188","3","2"
"10799  :  โรงพยาบาลค่ายบางระจัน","73","0","1","0","0","0","0","0","0","0","0","0","26","0","0","8","0","0","7","0","0","11","0","0","5","0","0","2","0","0","0","0","0","11","0","0","0","0","0","0","0","0","40","0","0","1","0","0","0","0","0","6","0","1"
"10800  :  โรงพยาบาลพรหมบุรี","529","5","9","77","0","0","12","5","1","0","0","0","119","0","4","9","0","0","15","0","0","4","0","0","3","0","0","24","0","0","0","0","0","82","0","4","2","0","0","7","0","0","218","0","4","0","0","0","2","0","0","101","0","0"
"10801  :  โรงพยาบาลท่าช้าง","366","5","3","53","0","0","1","0","0","0","0","0","64","2","0","1","1","0","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","201","3","0","0","0","0","0","0","0","47","0","3"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10802  :  โรงพยาบาลมโนรมย์","650","26","74","187","0","1","29","24","12","2","0","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","132","0","0","0","0","0","0","0","0","188","0","4","0","0","0","6","0","0","104","2","57"
"10803  :  โรงพยาบาลวัดสิงห์","630","3","7","85","0","0","13","2","7","1","0","0","106","0","0","7","0","0","11","0","0","0","0","0","3","0","0","7","0","0","0","0","0","88","0","0","0","0","0","0","0","0","278","0","0","3","0","0","5","0","0","139","1","0"
"10804  :  โรงพยาบาลสรรพยา","338","24","22","92","0","0","31","21","18","0","0","0","54","0","0","1","0","0","11","0","0","2","0","0","0","0","0","11","0","0","2","0","0","40","0","0","0","0","0","1","0","0","103","0","0","0","0","0","2","0","0","56","3","4"
"10805  :  โรงพยาบาลสรรคบุรี","487","30","31","89","1","0","40","28","24","93","0","0","67","0","1","6","0","0","15","0","0","2","0","0","3","0","0","5","0","0","0","0","0","20","0","1","0","0","0","27","0","0","133","0","1","7","0","0","0","0","1","58","1","4"
"10806  :  โรงพยาบาลหันคา","516","0","6","127","0","0","6","0","5","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","354","0","0","0","0","0","3","0","0","22","0","1"
"27974  :  โรงพยาบาลหนองมะโมง","382","4","12","61","0","0","7","4","12","17","0","0","51","0","0","4","0","0","7","0","0","5","0","0","7","0","0","2","0","0","0","0","0","32","0","0","0","0","0","0","0","0","171","0","0","2","0","0","1","0","0","72","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","6,885","0","264","407","0","0","219","0","148","63","0","4","1,284","0","61","38","0","2","151","0","2","127","0","2","160","0","2","263","0","5","6","0","0","798","0","11","22","0","2","75","0","44","2,150","0","22","11","0","0","41","0","1","2,710","0","28"
"10695  :  โรงพยาบาลพระพุทธบาท","627","99","62","46","0","1","113","96","56","0","0","0","54","0","0","1","0","0","6","0","0","6","0","0","5","0","0","8","0","0","0","0","0","34","0","0","0","0","0","0","0","0","1","0","0","0","0","0","6","0","0","407","3","5"
"10807  :  โรงพยาบาลแก่งคอย","65","23","24","0","0","0","61","23","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2"
"10808  :  โรงพยาบาลหนองแค","387","43","10","2","1","0","40","39","3","2","0","0","64","0","0","6","0","0","6","0","0","2","0","0","3","0","0","2","0","0","0","0","0","50","0","0","0","0","0","0","0","0","175","0","4","2","0","0","0","0","0","102","3","3"
"10809  :  โรงพยาบาลวิหารแดง","518","51","5","20","0","0","63","48","5","0","0","0","103","0","0","2","0","0","13","0","0","8","0","0","9","0","0","0","0","0","0","0","0","81","0","0","0","0","0","0","0","0","245","0","0","2","0","0","10","0","0","75","3","0"
"10810  :  โรงพยาบาลหนองแซง","597","6","18","35","0","0","10","5","0","3","0","0","118","0","3","1","0","0","7","0","0","9","0","0","2","0","0","9","0","0","0","0","0","110","0","3","0","0","0","0","0","0","303","0","13","3","0","0","6","0","0","119","1","2"
"10811  :  โรงพยาบาลบ้านหมอ","490","26","42","0","0","0","42","26","26","0","0","0","150","0","6","0","0","0","18","0","0","3","0","0","22","0","0","1","0","0","0","0","0","122","0","5","0","0","0","0","0","0","258","0","10","3","0","0","1","0","0","36","0","0"
"10812  :  โรงพยาบาลดอนพุด","88","0","0","50","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","33","0","0"
"10813  :  โรงพยาบาลหนองโดน","831","0","0","39","0","0","0","0","0","0","0","0","224","0","0","1","0","0","2","0","0","9","0","0","17","0","0","7","0","0","0","0","0","208","0","0","0","0","0","0","0","0","440","0","0","1","0","0","5","0","0","122","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","254","16","25","1","1","1","28","14","21","2","0","0","51","0","0","1","0","0","3","0","0","2","0","0","11","0","0","4","0","0","0","0","0","40","0","0","0","0","0","0","0","0","142","0","0","1","0","0","4","0","0","25","1","3"
"10815  :  โรงพยาบาลมวกเหล็ก","779","62","28","86","1","0","56","51","27","4","0","0","149","0","0","4","0","0","7","0","0","3","0","0","5","0","0","5","0","0","0","0","0","137","0","0","1","0","0","0","0","0","276","0","0","0","0","0","3","0","0","205","10","1"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","21","26","8","0","0","0","20","26","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"11485  :  โรงพยาบาลค่ายอดิศร","24","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","11","0","0","0","0","0","1","0","0","4","0","0"
"10662  :  โรงพยาบาลชลบุรี","4,001","63","168","1,439","1","11","271","59","97","19","0","0","689","0","2","27","0","0","224","0","0","50","0","0","56","0","0","86","0","0","11","0","0","389","0","0","5","0","2","7","0","0","852","0","0","2","0","0","17","0","0","712","3","58"
"10817  :  โรงพยาบาลบ้านบึง","2,329","2","12","357","0","0","16","2","12","3","0","0","404","0","0","12","0","0","51","0","0","21","0","0","19","0","0","84","0","0","0","0","0","316","0","0","0","0","0","0","0","0","1,254","0","0","5","0","0","13","0","0","277","0","0"
"10818  :  โรงพยาบาลหนองใหญ่","772","20","38","115","0","0","14","20","38","0","0","0","192","0","0","8","0","0","5","0","0","3","0","0","5","0","0","5","0","0","0","0","0","146","0","0","0","0","0","33","0","0","310","0","0","2","0","0","2","0","0","137","0","0"
"10819  :  โรงพยาบาลบางละมุง","7,868","316","422","811","2","1","468","288","388","680","0","1","2,202","0","1","40","0","0","127","0","0","95","0","0","44","0","0","294","0","0","3","0","0","1,242","0","1","6","0","0","621","0","0","1,420","0","0","8","0","0","10","0","0","2,269","26","31"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","917","32","9","120","0","0","9","31","9","4","0","0","284","0","0","2","0","0","11","0","0","7","0","0","15","0","0","19","0","0","0","0","0","196","0","0","0","0","0","77","0","0","349","0","0","1","0","0","5","0","0","145","1","0"
"10821  :  โรงพยาบาลพานทอง","3,082","144","0","264","1","0","98","137","0","24","0","0","1,072","1","0","48","0","0","98","0","0","25","0","0","47","0","0","43","0","0","4","0","0","881","1","0","1","0","0","74","0","0","1,347","0","0","4","0","0","5","0","0","268","5","0"
"10822  :  โรงพยาบาลพนัสนิคม","3,393","3","195","500","0","3","132","2","38","1","0","0","899","0","46","26","0","0","136","0","0","29","0","4","43","0","3","43","0","2","3","0","3","744","0","35","3","0","1","3","0","0","1,590","0","3","5","0","0","9","0","3","257","1","102"
"10823  :  โรงพยาบาลแหลมฉบัง","2,774","96","134","348","0","0","154","96","125","283","0","0","544","0","4","36","0","0","54","0","0","17","0","0","14","0","0","50","0","1","3","0","0","459","0","4","2","0","0","0","0","0","903","0","4","1","0","0","4","0","0","537","0","1"
"10824  :  โรงพยาบาลเกาะสีชัง","473","9","5","48","0","0","5","9","3","23","0","2","108","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","107","0","0","0","0","0","0","0","0","262","0","0","0","0","0","1","0","0","26","0","0"
"10825  :  โรงพยาบาลสัตหีบกม10","1,782","91","65","78","0","0","39","61","50","61","0","0","290","2","5","6","0","0","50","0","0","14","0","0","59","0","0","25","1","0","1","0","0","181","2","0","0","0","0","12","0","0","815","23","5","17","0","0","8","0","0","474","5","5"
"10826  :  โรงพยาบาลบ่อทอง","1,032","37","140","98","0","0","1","0","123","5","0","0","145","5","0","5","1","0","12","2","0","5","0","0","3","0","0","13","1","0","1","0","0","121","2","0","0","0","0","1","0","0","322","24","0","4","0","0","9","0","0","448","8","17"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","471","92","43","90","3","0","0","0","0","2","0","0","112","24","4","1","0","0","2","0","0","3","1","0","3","1","0","1","0","0","0","0","0","108","23","3","0","0","0","0","0","0","189","45","5","1","1","0","1","0","0","76","19","34"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","35","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","68","0","0","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","3,038","106","119","305","0","25","30","6","8","131","83","60","286","0","0","0","0","0","9","0","0","18","0","0","8","0","0","20","0","0","2","0","0","235","0","0","0","0","0","18","0","0","1,615","0","0","0","0","0","2","0","0","669","17","26"
"28005  :  โรงพยาบาลเมืองพัทยา","4,293","5","66","500","0","0","185","0","44","279","3","1","732","0","1","10","0","0","68","0","0","16","0","0","32","0","0","31","0","0","3","0","1","616","0","0","7","0","0","2","0","0","1,444","0","8","3","0","0","78","0","0","1,072","2","12"
"28006  :  โรงพยาบาลเกาะจันทร์","1,144","23","104","111","0","0","66","23","35","0","0","0","167","0","11","3","0","0","12","0","0","1","0","0","9","0","1","3","0","1","2","0","1","139","0","8","1","0","0","3","0","1","284","0","1","8","0","0","5","0","0","503","0","57"
"10663  :  โรงพยาบาลระยอง","2,191","88","218","274","0","1","7","2","0","5","0","0","270","1","34","7","1","0","47","0","0","23","0","0","29","0","3","22","0","1","1","0","1","181","0","31","1","0","0","3","0","0","484","0","38","3","0","0","7","0","2","1,141","85","143"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","1,327","0","0","391","0","0","3","0","0","8","0","0","459","0","0","23","0","0","62","0","0","3","0","0","17","0","0","42","0","0","0","0","0","310","0","0","12","0","0","86","0","0","184","0","0","1","0","0","0","0","0","281","0","0"
"10828  :  โรงพยาบาลบ้านฉาง","1,253","33","1,371","42","0","72","42","33","54","1","0","1","249","0","314","2","0","5","15","0","5","4","0","5","22","0","36","13","0","41","0","0","6","231","0","273","0","0","1","0","0","2","593","0","530","0","0","0","4","0","13","322","0","387"
"10829  :  โรงพยาบาลแกลง","983","111","75","258","2","0","109","109","75","0","0","0","126","0","0","3","0","0","9","0","0","7","0","0","8","0","0","7","0","0","4","0","0","96","0","0","3","0","0","6","0","0","249","0","0","4","0","0","8","0","0","229","0","0"
"10830  :  โรงพยาบาลวังจันทร์","1,030","44","55","127","0","5","28","44","24","10","0","0","311","0","2","16","0","0","39","0","0","3","0","0","20","0","0","13","0","0","0","0","0","237","0","1","1","0","0","20","0","0","420","0","1","0","0","0","2","0","0","132","0","23"
"10831  :  โรงพยาบาลบ้านค่าย","1,132","22","45","145","0","0","43","22","38","43","0","0","270","0","5","5","0","0","32","0","0","7","0","0","14","0","1","11","0","2","6","0","0","97","0","3","1","0","0","130","0","1","329","0","1","3","0","0","7","0","0","292","0","1"
"10832  :  โรงพยาบาลปลวกแดง","829","27","92","88","0","0","0","0","15","81","0","10","71","3","10","1","0","0","8","0","0","0","0","0","3","0","0","2","2","2","0","0","0","60","1","8","0","0","0","0","0","0","153","11","10","1","0","0","11","0","0","424","13","47"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","598","2","33","42","0","0","40","0","21","14","0","0","119","1","6","3","0","0","5","1","0","4","0","0","9","0","2","3","0","0","0","0","0","108","0","5","0","0","0","0","0","1","249","0","3","0","0","0","5","0","0","129","1","3"
"23962  :  โรงพยาบาลนิคมพัฒนา","677","5","0","105","0","0","17","5","0","1","0","0","114","0","0","3","0","0","8","0","0","5","0","0","10","0","0","8","0","0","7","0","0","78","0","0","5","0","0","2","0","0","238","0","0","3","0","0","9","0","0","190","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","4,856","21","1,146","182","0","8","448","5","302","65","9","14","480","1","149","13","0","2","189","1","2","27","0","6","21","0","19","20","0","35","6","0","7","231","0","50","4","0","9","4","0","13","427","0","21","9","0","1","29","0","16","3,216","6","635"
"10834  :  โรงพยาบาลขลุง","388","5","9","76","0","0","9","2","9","0","0","0","230","0","0","1","0","0","2","0","0","3","0","0","6","0","0","3","0","0","1","0","0","11","0","0","0","0","0","225","0","0","19","0","0","0","0","0","0","0","0","54","3","0"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","745","0","0","3","0","0","0","0","0","0","0","0","172","0","0","7","0","0","27","0","0","3","0","0","7","0","0","7","0","0","1","0","0","128","0","0","0","0","0","14","0","0","496","0","0","1","0","0","0","0","0","73","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","407","26","20","95","0","0","26","24","14","0","0","0","74","0","1","0","0","0","3","0","0","2","0","0","0","0","0","6","0","0","0","0","0","29","0","1","0","0","0","44","0","0","139","0","1","1","0","0","1","0","0","71","2","4"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","1,091","56","354","102","0","0","9","8","0","15","0","0","334","19","139","12","0","9","50","3","9","17","0","7","16","1","8","4","0","1","2","0","0","189","16","119","1","0","0","89","0","2","389","14","175","2","0","0","9","0","1","231","15","39"
"10839  :  โรงพยาบาลมะขาม","364","25","49","95","0","1","22","25","18","0","0","0","67","0","5","2","0","0","2","0","0","2","0","0","4","0","0","3","0","3","3","0","0","28","0","4","0","0","0","31","0","0","79","0","3","2","0","0","4","0","1","95","0","21"
"10840  :  โรงพยาบาลแหลมสิงห์","495","0","0","70","0","0","0","0","0","4","0","0","235","0","0","29","0","0","58","0","0","2","0","0","4","0","0","4","0","0","1","0","0","39","0","0","1","0","0","140","0","0","81","0","0","0","0","0","2","0","0","103","0","0"
"10841  :  โรงพยาบาลสอยดาว","265","107","104","93","0","0","62","101","38","0","0","0","33","0","42","2","0","10","7","0","10","0","0","1","1","0","1","0","0","0","0","0","0","24","0","2","0","0","0","0","0","0","17","0","22","0","0","0","0","0","0","60","6","2"
"10842  :  โรงพยาบาลแก่งหางแมว","423","73","56","69","0","0","71","70","52","1","0","0","51","0","0","1","0","0","7","0","0","3","0","0","1","0","0","5","0","0","0","0","0","41","0","0","0","0","0","0","0","0","160","0","0","1","0","0","0","0","0","70","3","4"
"10843  :  โรงพยาบาลนายายอาม","643","85","33","48","10","0","39","52","32","17","0","0","106","0","0","1","0","0","8","0","0","1","0","0","5","0","0","2","0","0","1","0","0","95","0","0","0","0","0","0","0","0","235","1","0","0","0","0","4","0","0","194","22","1"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","1,401","26","52","1","0","0","31","26","16","3","0","0","339","0","17","8","0","0","8","0","0","5","0","0","34","0","1","43","0","11","1","0","0","293","0","9","0","0","1","13","0","0","840","0","17","5","0","0","11","0","0","171","0","2"
"10696  :  โรงพยาบาลตราด","1,830","190","207","296","3","2","129","186","86","0","0","0","87","0","20","3","0","0","12","0","0","9","0","0","9","0","3","7","0","0","0","0","1","60","0","12","0","0","2","0","0","2","599","0","3","1","0","0","5","0","0","713","1","96"
"10845  :  โรงพยาบาลคลองใหญ่","966","16","66","59","0","0","22","16","12","40","0","0","158","0","7","0","0","0","9","0","0","0","0","0","4","0","1","9","0","0","0","0","0","148","0","6","0","0","0","1","0","0","399","0","8","1","0","0","7","0","1","280","0","38"
"10846  :  โรงพยาบาลเขาสมิง","748","82","71","42","0","0","30","52","26","38","0","0","87","0","0","3","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","76","0","0","0","0","0","1","0","0","464","0","0","6","0","0","2","0","0","79","30","45"
"10847  :  โรงพยาบาลบ่อไร่","716","0","20","54","0","0","17","0","20","1","0","0","253","0","0","18","0","0","9","0","0","6","0","0","9","0","0","12","0","0","0","0","0","186","0","0","0","0","0","29","0","0","299","0","0","2","0","0","2","0","0","88","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","540","0","117","79","0","0","0","0","0","1","0","0","107","0","55","4","0","0","7","0","0","9","0","1","15","0","5","6","0","1","1","0","0","80","0","4","0","0","1","1","0","44","279","0","8","1","0","1","0","0","1","73","0","52"
"10849  :  โรงพยาบาลเกาะกูด","148","0","0","36","0","0","0","0","0","0","0","0","13","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","81","0","0","0","0","0","0","0","0","18","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","456","0","83","66","0","0","1","0","1","0","0","0","98","0","31","0","0","1","2","0","1","2","0","0","1","0","0","38","0","12","0","0","0","90","0","17","0","0","0","0","0","6","236","0","23","2","0","0","1","0","2","52","0","26"
"10697  :  โรงพยาบาลพุทธโสธร","3,160","234","419","739","0","2","141","123","86","0","0","0","512","19","147","53","4","3","145","10","3","10","0","1","13","0","6","31","0","9","5","0","3","248","5","58","2","0","1","81","0","89","507","10","64","2","1","1","2","1","3","1,257","80","116"
"10833  :  โรงพยาบาลท่าตะเกียบ","441","0","6","120","0","0","0","0","0","0","0","0","49","0","0","3","0","0","4","0","0","0","0","0","1","0","0","8","0","0","0","0","0","46","0","0","0","0","0","0","0","0","212","0","0","0","0","0","0","0","0","60","0","6"
"10850  :  โรงพยาบาลบางคล้า","2,895","60","80","113","1","0","19","35","4","2","0","1","730","7","30","44","1","1","112","1","1","15","0","1","22","0","4","25","0","0","4","0","1","600","6","21","0","0","0","0","0","1","1,876","15","40","7","0","1","4","0","0","144","2","4"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","125","64","74","1","0","0","122","64","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","6"
"10852  :  โรงพยาบาลบางปะกง","2,677","168","260","141","0","0","124","161","98","3","0","0","865","0","66","14","0","1","88","0","1","31","0","1","50","0","3","178","0","18","5","0","1","706","0","60","5","0","0","18","0","0","1,165","0","83","5","0","0","2","0","0","372","7","13"
"10853  :  โรงพยาบาลบ้านโพธิ์","1,130","73","23","128","0","4","13","12","8","1","0","0","324","35","0","13","7","0","185","30","0","5","0","0","2","0","0","35","1","0","2","0","0","109","1","0","0","0","0","3","0","0","390","15","0","2","0","0","6","0","0","266","11","11"
"10854  :  โรงพยาบาลพนมสารคาม","5,039","454","419","186","110","5","138","159","78","18","0","0","1,345","60","142","64","6","4","187","10","4","56","1","17","33","1","7","109","3","29","3","0","4","1,049","46","93","2","0","1","48","0","4","2,712","51","165","9","0","0","17","1","1","614","73","28"
