"โรงพยาบาล","รวมทุกกลุ่มเป้าหมาย","บุคลากรทางการแพทย์และสาธารณสุข","ประชาชนกลุ่มเสี่ยง","กลุ่มอื่นๆ"
"หญิงตั้งครรภ์อายุครรภ์4 เดือนขึ้นไป","เด็ก 6 เดือนถึง 2 ปี","ผู้ป่วยโรคเรื้อรัง","ผู้สูงอายุ 65 ปีขึ้นไป","ผู้พิการทางสมอง","ผู้ป่วยโรคอ้วน"
"รวมผู้ป่วยเรื้อรังทั้งหมด","ปอดอุดกั้นเรื้อรัง","หอบหืด","หัวใจ","หลอดเลือดสมอง","ไตวาย","ผู้ป่วยมะเร็งทีได้รับเคมีบำบัด","เบาหวาน","ธาลัสซีเมีย","ภูมิคุ้มกันบกพร่อง(รวมผู้ติดเชื้อ HIVที่มีอาการ)"
"ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง"
"10833  :  โรงพยาบาลท่าตะเกียบ","432","0","15","100","0","0","98","0","14","0","0","0","50","0","1","4","0","0","6","0","0","1","0","0","0","0","0","6","0","0","2","0","0","43","0","1","0","0","0","0","0","0","134","0","0","1","0","0","0","0","0","49","0","0"
"10850  :  โรงพยาบาลบางคล้า","2,154","0","0","103","0","0","13","0","0","5","0","0","575","0","0","30","0","0","71","0","0","6","0","0","4","0","0","11","0","0","0","0","0","496","0","0","0","0","0","0","0","0","1,318","0","0","8","0","0","2","0","0","130","0","0"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","197","0","85","5","0","0","89","0","84","7","0","0","31","0","0","3","0","0","16","0","0","2","0","0","2","0","0","1","0","0","0","0","0","12","0","0","0","0","0","0","0","0","41","0","0","0","0","0","0","0","0","24","0","1"
"10852  :  โรงพยาบาลบางปะกง","967","0","96","52","0","1","63","0","92","2","0","0","370","0","0","4","0","0","23","0","0","14","0","0","19","0","0","92","0","0","0","0","0","322","0","0","1","0","0","31","0","0","418","0","0","1","0","0","0","0","0","61","0","3"
"10853  :  โรงพยาบาลบ้านโพธิ์","1,296","2","29","111","0","0","0","2","14","1","0","0","236","0","1","14","0","0","75","0","0","7","0","0","5","0","0","49","0","0","4","0","0","140","0","0","0","0","0","0","0","0","431","0","2","6","0","0","7","0","0","504","0","12"
"10854  :  โรงพยาบาลพนมสารคาม","4,457","0","391","206","0","18","204","0","49","18","0","5","1,416","0","128","67","0","2","199","0","2","71","0","10","49","0","8","174","0","23","5","0","1","1,065","0","91","11","0","0","77","0","5","2,060","0","115","11","0","1","10","0","4","532","0","71"
"10855  :  โรงพยาบาลสนามชัยเขต","290","0","160","16","0","1","58","0","98","0","0","0","39","0","45","27","0","10","5","0","10","0","0","0","2","0","0","1","0","0","1","0","0","14","0","2","0","0","0","1","0","0","58","0","15","0","0","0","0","0","0","119","0","1"
"10856  :  โรงพยาบาลแปลงยาว","3,228","0","49","128","0","1","102","0","46","13","0","0","755","0","0","10","0","0","31","0","0","16","0","0","8","0","0","14","0","0","1","0","0","687","0","0","2","0","0","39","0","0","1,833","0","0","6","0","0","12","0","0","379","0","2"
"13747  :  โรงพยาบาลราชสาส์น","800","0","37","45","0","1","8","0","7","34","0","1","148","0","6","0","0","0","9","0","0","2","0","0","1","0","0","9","0","0","0","0","1","128","0","6","0","0","0","13","0","0","523","0","6","1","0","1","1","0","0","40","0","15"
"31327  :  โรงพยาบาลคลองเขื่อน","56","0","0","31","0","0","4","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","15","0","0"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","1,841","1","332","347","0","20","44","0","8","2","1","1","583","0","112","24","0","2","110","0","2","25","0","9","21","0","4","76","0","12","2","0","3","436","0","66","3","0","0","6","0","28","599","0","87","1","0","1","2","0","2","263","0","101"
"10857  :  โรงพยาบาลกบินทร์บุรี","2,643","0","64","142","0","0","2","0","0","5","0","0","1,016","0","7","32","0","1","120","0","1","37","0","2","68","0","1","33","0","1","17","0","0","744","0","4","12","0","0","119","0","0","837","0","22","4","0","1","8","0","0","629","0","34"
"10858  :  โรงพยาบาลนาดี","804","0","21","59","0","0","89","0","20","0","0","1","180","0","0","3","0","0","8","0","0","5","0","0","9","0","0","10","0","0","3","0","0","137","0","0","0","0","0","33","0","0","426","0","0","0","0","0","0","0","0","50","0","0"
"10859  :  โรงพยาบาลบ้านสร้าง","526","0","0","92","0","0","0","0","0","0","0","0","141","0","0","5","0","0","11","0","0","6","0","0","10","0","0","10","0","0","3","0","0","86","0","0","0","0","0","46","0","0","242","0","0","1","0","0","1","0","0","49","0","0"
"10860  :  โรงพยาบาลประจันตคาม","597","1","1","52","0","0","37","0","1","0","0","0","193","0","0","2","0","0","3","0","0","2","0","0","4","0","0","20","0","0","4","0","0","112","0","0","1","0","0","84","0","0","287","1","0","0","0","0","3","0","0","25","0","0"
"10861  :  โรงพยาบาลศรีมหาโพธิ","363","0","0","0","0","0","2","0","0","4","0","0","78","0","0","0","0","0","19","0","0","2","0","0","4","0","0","7","0","0","5","0","0","52","0","0","0","0","0","2","0","0","198","0","0","2","0","0","2","0","0","77","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","1,387","0","38","76","0","2","4","0","0","1","0","0","352","0","3","11","0","0","30","0","0","20","0","0","45","0","0","100","0","2","12","0","0","257","0","2","4","0","0","27","0","0","858","0","0","1","0","0","15","0","2","80","0","31"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","718","0","385","58","0","0","0","0","0","5","0","0","99","0","4","1","0","0","8","0","0","2","0","0","5","0","0","16","0","0","0","0","0","84","0","0","0","0","0","0","0","0","250","0","1","0","0","0","0","0","0","306","0","380"
"10698  :  โรงพยาบาลนครนายก","2,386","1","244","466","0","1","178","0","136","4","0","1","370","0","60","6","0","2","28","0","2","17","0","1","14","0","0","26","0","4","2","0","0","203","0","7","1","0","2","122","0","52","910","0","7","8","0","0","10","0","0","440","1","39"
"10863  :  โรงพยาบาลปากพลี","235","0","7","37","0","0","4","0","5","1","0","0","46","0","1","0","0","0","2","0","0","5","0","0","0","0","0","0","0","0","2","0","0","25","0","1","0","0","0","18","0","0","99","0","1","2","0","0","1","0","0","45","0","0"
"10864  :  โรงพยาบาลบ้านนา","205","0","69","74","0","0","0","0","34","0","0","0","44","0","17","1","0","0","2","0","0","0","0","2","0","0","0","4","0","2","0","0","0","21","0","3","0","0","1","21","0","12","48","0","7","1","0","0","0","0","0","38","0","11"
"10865  :  โรงพยาบาลองครักษ์","487","0","0","73","0","0","1","0","0","16","0","0","82","0","0","2","0","0","10","0","0","7","0","0","3","0","0","6","0","0","0","0","0","71","0","0","0","0","0","1","0","0","269","0","0","0","0","0","0","0","0","46","0","0"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","136","0","0","0","0","0","0","0","0","0","0","0","49","0","0","3","0","0","12","0","0","2","0","0","3","0","0","4","0","0","1","0","0","29","0","0","5","0","0","0","0","0","71","0","0","0","0","0","1","0","0","15","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","381","108","32","229","0","3","62","106","29","0","0","0","8","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","81","2","0"
"10866  :  โรงพยาบาลคลองหาด","804","2","65","114","0","3","46","1","20","3","0","0","213","0","4","1","0","0","3","0","0","3","0","0","4","0","0","0","0","1","0","0","0","153","0","2","0","0","0","55","0","1","348","0","0","1","0","0","4","0","2","75","1","36"
"10867  :  โรงพยาบาลตาพระยา","496","0","61","96","0","1","0","0","0","1","0","0","89","0","49","0","0","0","0","0","0","1","0","0","0","0","0","21","0","0","0","0","0","39","0","3","0","0","0","50","0","49","250","0","11","1","0","0","1","0","0","58","0","0"
"10868  :  โรงพยาบาลวังน้ำเย็น","1,868","71","80","108","0","1","71","70","36","3","0","0","667","0","1","9","0","0","9","0","0","4","0","0","20","0","1","17","0","0","2","0","0","654","0","0","0","0","0","1","0","0","907","0","16","0","0","0","2","0","1","110","1","25"
"10869  :  โรงพยาบาลวัฒนานคร","3,665","39","73","141","1","0","65","38","72","191","0","0","757","0","0","11","0","0","70","0","0","30","0","0","3","0","0","64","0","0","10","0","0","643","0","0","5","0","0","20","0","0","1,983","0","0","1","0","0","12","0","0","515","0","1"
"10870  :  โรงพยาบาลอรัญประเทศ","565","0","205","139","0","2","0","0","0","0","0","4","105","0","27","5","0","0","5","0","0","4","0","1","3","0","0","2","0","1","0","0","0","91","0","22","1","0","0","0","0","2","166","0","56","1","0","0","4","0","1","150","0","115"
"13817  :  โรงพยาบาลเขาฉกรรจ์","453","42","14","45","5","0","54","32","13","0","0","0","63","0","0","0","0","0","2","0","0","3","0","0","0","0","0","1","0","0","0","0","0","59","0","0","0","0","0","0","0","0","215","0","0","0","0","0","1","0","0","75","5","1"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","5,181","80","886","221","2","22","29","0","1","51","4","10","674","11","100","19","0","3","203","3","3","77","2","14","74","2","11","72","5","8","7","0","9","385","4","55","1","0","0","4","0","2","1,078","6","151","1","0","1","89","0","13","3,038","57","588"
"10871  :  โรงพยาบาลครบุรี","876","0","134","89","0","0","172","0","114","0","0","0","148","0","3","0","0","0","30","0","0","8","0","0","22","0","0","8","0","0","0","0","2","100","0","1","1","0","0","0","0","1","267","0","1","1","0","1","16","0","0","183","0","15"
"10872  :  โรงพยาบาลเสิงสาง","1,005","0","0","199","0","0","21","0","0","75","0","0","257","0","0","0","0","0","5","0","0","7","0","0","12","0","0","6","0","0","0","0","0","249","0","0","0","0","0","0","0","0","384","0","0","1","0","0","1","0","0","67","0","0"
"10873  :  โรงพยาบาลคง","800","0","35","145","0","0","44","0","34","28","0","0","202","0","0","6","0","0","13","0","0","7","0","0","11","0","0","7","0","0","0","0","0","186","0","0","0","0","0","0","0","0","321","0","0","0","0","0","0","0","0","60","0","1"
"10874  :  โรงพยาบาลบ้านเหลื่อม","650","0","52","92","0","2","33","0","24","0","0","0","128","0","0","2","0","0","4","0","0","4","0","0","10","0","0","9","0","0","0","0","0","113","0","0","0","0","0","0","0","0","306","0","22","0","0","0","2","0","1","89","0","3"
"10875  :  โรงพยาบาลจักราช","468","0","167","75","0","0","51","0","1","1","0","0","49","0","82","1","0","13","4","0","13","3","0","0","3","0","1","7","0","4","4","0","3","35","0","30","5","0","0","0","0","0","123","0","55","6","0","0","8","0","2","155","0","27"
"10876  :  โรงพยาบาลโชคชัย","1,613","0","175","232","0","7","107","0","128","9","0","0","494","0","12","76","0","0","160","0","0","19","0","0","25","0","1","24","0","0","1","0","0","293","0","10","2","0","0","0","0","2","659","0","17","1","0","0","5","0","1","106","0","10"
"10877  :  โรงพยาบาลด่านขุนทด","1,214","0","0","196","0","0","2","0","0","16","0","0","264","0","0","7","0","0","24","0","0","9","0","0","18","0","0","14","0","0","0","0","0","227","0","0","1","0","0","1","0","0","550","0","0","0","0","0","7","0","0","179","0","0"
"10878  :  โรงพยาบาลโนนไทย","2,139","34","505","162","0","0","58","0","45","67","0","83","950","2","76","148","1","13","115","1","13","12","1","5","51","0","5","12","0","6","0","0","3","801","0","56","2","0","0","11","0","0","760","6","242","1","0","0","0","0","3","141","26","56"
"10879  :  โรงพยาบาลโนนสูง","189","0","0","0","0","0","5","0","0","52","0","0","49","0","0","2","0","0","12","0","0","2","0","0","11","0","0","2","0","0","1","0","0","28","0","0","2","0","0","0","0","0","61","0","0","1","0","0","3","0","0","18","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","680","0","42","1","0","0","51","0","42","68","0","0","120","0","0","3","0","0","9","0","0","3","0","0","13","0","0","3","0","0","0","0","0","102","0","0","0","0","0","0","0","0","433","0","0","1","0","0","0","0","0","6","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","792","0","62","132","0","0","88","0","54","0","0","0","120","0","0","3","0","0","4","0","0","1","0","0","5","0","0","3","0","0","0","0","0","113","0","0","0","0","0","0","0","0","321","0","0","2","0","0","3","0","0","126","0","8"
"10882  :  โรงพยาบาลประทาย","904","0","63","64","0","0","31","0","61","0","0","0","289","0","0","1","0","0","30","0","0","8","0","0","19","0","0","14","0","0","0","0","0","179","0","0","0","0","0","70","0","0","284","0","0","2","0","0","7","0","0","227","0","2"
"10883  :  โรงพยาบาลปักธงชัย","1,347","0","158","126","0","0","24","0","50","5","0","0","432","0","27","55","0","0","140","0","0","10","0","0","20","0","2","27","0","2","1","0","2","177","0","17","2","0","0","68","0","10","494","0","38","1","0","0","7","0","1","258","0","42"
"10884  :  โรงพยาบาลพิมาย","1,599","0","35","172","0","1","179","0","2","1","0","0","364","0","3","2","0","0","32","0","0","14","0","0","26","0","1","14","0","0","2","0","0","97","0","3","3","0","0","219","0","0","388","0","1","1","0","0","11","0","0","483","0","28"
"10885  :  โรงพยาบาลห้วยแถลง","434","0","6","124","0","0","0","0","0","0","0","0","34","0","6","2","0","1","6","0","1","2","0","0","11","0","0","5","0","2","0","0","0","18","0","6","0","0","0","0","0","0","178","0","0","0","0","0","1","0","0","97","0","0"
"10886  :  โรงพยาบาลชุมพวง","847","0","112","71","0","0","1","0","103","0","0","0","195","0","0","2","0","0","16","0","0","1","0","0","9","0","0","9","0","0","0","0","0","170","0","0","0","0","0","1","0","0","460","0","0","1","0","0","1","0","0","118","0","9"
"10887  :  โรงพยาบาลสูงเนิน","851","0","118","196","0","1","82","0","46","4","0","0","155","0","18","9","0","0","29","0","0","14","0","0","12","0","0","7","0","3","9","0","0","105","0","14","1","0","0","0","0","0","258","0","21","0","0","0","2","0","0","154","0","32"
"10888  :  โรงพยาบาลขามทะเลสอ","564","0","346","57","0","0","15","0","0","1","0","0","64","0","72","1","0","0","1","0","0","7","0","1","6","0","7","6","0","37","0","0","0","55","0","62","0","0","1","0","0","0","261","0","251","0","0","1","2","0","1","164","0","21"
"10889  :  โรงพยาบาลสีคิ้ว","1,429","9","169","74","0","0","13","0","3","0","0","19","272","0","62","8","0","0","62","0","0","9","0","3","6","0","1","6","0","0","1","0","0","204","0","29","0","0","1","0","0","20","741","1","54","1","0","0","4","0","0","324","8","31"
"10890  :  โรงพยาบาลปากช่องนานา","1,490","0","91","50","0","0","54","0","16","0","0","0","156","0","7","32","0","0","25","0","0","5","0","0","11","0","1","28","0","1","0","0","1","87","0","4","0","0","0","0","0","0","498","0","0","4","0","0","9","0","0","719","0","68"
"10891  :  โรงพยาบาลหนองบุญมาก","413","0","0","161","0","0","8","0","0","0","0","0","105","0","0","3","0","0","1","0","0","4","0","0","13","0","0","8","0","0","1","0","0","40","0","0","0","0","0","53","0","0","68","0","0","3","0","0","2","0","0","66","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","167","0","69","85","0","2","31","0","39","0","0","0","13","0","21","0","0","1","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","13","0","5","1","0","1","0","0","15","4","0","4","0","0","0","2","0","0","32","0","3"
"10893  :  โรงพยาบาลโนนแดง","635","0","41","69","0","0","16","0","26","0","0","0","69","0","3","2","0","0","16","0","0","2","0","0","4","0","1","1","0","0","0","0","0","48","0","3","0","0","0","2","0","0","417","0","9","2","0","0","1","0","0","61","0","3"
"10894  :  โรงพยาบาลวังน้ำเขียว","787","0","64","58","0","1","0","0","63","17","0","0","254","0","0","15","0","0","19","0","0","11","0","0","10","0","0","2","0","0","0","0","0","226","0","0","0","0","0","0","0","0","313","0","0","0","0","0","6","0","0","139","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","2,395","0","46","705","0","0","20","0","19","142","0","2","279","0","4","6","0","0","56","0","0","24","0","1","34","0","1","47","0","0","6","0","0","183","0","1","7","0","0","3","0","0","835","0","5","0","0","0","13","0","0","401","0","16"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","289","0","6","63","0","0","0","0","6","0","0","0","8","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","147","0","0","1","0","0","1","0","0","69","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","580","0","0","135","0","0","0","0","0","0","0","0","161","0","0","7","0","0","16","0","0","2","0","0","1","0","0","3","0","0","0","0","0","143","0","0","0","0","0","0","0","0","192","0","0","1","0","0","0","0","0","91","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","580","0","20","9","0","0","0","0","19","0","0","0","110","0","0","0","0","0","11","0","0","3","0","0","8","0","0","3","0","0","0","0","0","96","0","0","0","0","0","1","0","0","247","0","0","3","0","0","2","0","0","209","0","1"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","842","0","5","1","0","0","1","0","0","0","0","0","262","0","0","11","0","0","20","0","0","2","0","0","10","0","0","163","0","0","1","0","0","230","0","0","0","0","0","0","0","0","501","0","0","0","0","0","0","0","0","77","0","5"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","2","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","213","0","0","42","0","0","0","0","0","4","0","0","34","0","0","1","0","0","2","0","0","2","0","0","3","0","0","2","0","0","0","0","0","29","0","0","0","0","0","0","0","0","84","0","0","0","0","0","2","0","0","47","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","248","0","144","0","0","124","0","0","0","3","0","0","65","0","1","0","0","0","5","0","0","2","0","0","4","0","0","22","0","0","0","0","0","57","0","0","0","0","1","0","0","0","156","0","0","0","0","0","0","0","0","24","0","19"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","585","0","57","6","0","0","3","0","2","27","0","13","140","0","14","0","0","0","6","0","0","3","0","0","11","0","0","4","0","0","1","0","0","128","0","12","1","0","0","0","0","0","371","0","22","4","0","0","2","0","1","32","0","5"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","431","0","9","15","0","0","3","0","6","1","0","0","122","0","0","0","0","0","14","0","0","3","0","0","7","0","0","6","0","0","0","0","0","109","0","0","0","0","0","0","0","0","170","0","1","0","0","0","1","0","0","119","0","2"
"27839  :  โรงพยาบาลบัวลาย","297","0","3","0","0","0","0","0","0","8","0","3","63","0","0","2","0","0","5","0","0","1","0","0","1","0","0","6","0","0","0","0","0","53","0","0","0","0","0","0","0","0","204","0","0","1","0","0","1","0","0","20","0","0"
"27840  :  โรงพยาบาลสีดา","336","0","0","45","0","0","1","0","0","1","0","0","63","0","0","2","0","0","5","0","0","3","0","0","4","0","0","5","0","0","0","0","0","52","0","0","0","0","0","0","0","0","115","0","0","0","0","0","1","0","0","110","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","1,401","0","5","54","0","0","12","0","0","26","0","1","296","0","2","10","0","0","25","0","0","7","0","0","20","0","0","8","0","0","1","0","0","245","0","2","0","0","0","0","0","0","663","0","2","16","0","0","4","0","0","330","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","1,175","0","161","80","0","14","6","0","2","1","0","0","36","0","4","1","0","0","11","0","0","2","0","0","3","0","0","0","0","0","3","0","0","17","0","2","0","0","0","1","0","1","3","0","1","3","0","0","1","0","0","1,045","0","140"
"10895  :  โรงพยาบาลคูเมือง","988","0","191","167","0","0","52","0","23","1","0","0","316","0","49","18","0","2","33","0","2","2","0","0","11","0","3","5","0","1","2","0","0","271","0","33","1","0","2","0","0","7","291","0","30","6","0","0","2","0","0","153","0","89"
"10896  :  โรงพยาบาลกระสัง","1,463","0","73","120","0","0","11","0","65","0","0","0","457","0","0","2","0","0","39","0","0","2","0","0","23","0","0","6","0","0","0","0","0","362","0","0","0","0","0","54","0","0","635","0","0","3","0","0","2","0","0","235","0","8"
"10897  :  โรงพยาบาลนางรอง","478","0","10","102","0","0","5","0","8","0","0","0","12","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","356","0","2"
"10898  :  โรงพยาบาลหนองกี่","1,200","0","28","109","0","0","77","0","28","3","0","0","423","0","0","9","0","0","64","0","0","5","0","0","13","0","0","49","0","0","0","0","0","360","0","0","0","0","0","0","0","0","503","0","0","2","0","0","2","0","0","81","0","0"
"10899  :  โรงพยาบาลละหานทราย","8","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10900  :  โรงพยาบาลประโคนชัย","2,169","1","0","150","0","0","1","0","0","0","0","0","311","0","0","5","0","0","19","0","0","5","0","0","25","0","0","4","0","0","1","0","0","272","0","0","0","0","0","1","0","0","1,162","0","0","21","0","0","3","0","0","521","1","0"
"10901  :  โรงพยาบาลบ้านกรวด","874","0","83","76","0","0","103","0","77","0","0","0","184","0","1","0","0","0","13","0","0","10","0","0","2","0","0","63","0","0","1","0","0","161","0","0","0","0","1","1","0","0","378","0","0","1","0","0","2","0","0","130","0","5"
"10902  :  โรงพยาบาลพุทไธสง","1,250","0","44","105","0","0","0","0","43","23","0","0","358","0","0","7","0","0","26","0","0","10","0","0","31","0","0","255","0","0","5","0","0","259","0","0","0","0","0","24","0","0","625","0","0","4","0","0","0","0","0","135","0","1"
"10904  :  โรงพยาบาลลำปลายมาศ","286","0","13","168","0","0","1","0","8","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","4","0","0","2","0","0","2","0","0","104","0","5"
"10905  :  โรงพยาบาลสตึก","917","0","72","161","0","0","141","0","66","0","0","0","191","0","0","7","0","0","15","0","0","0","0","0","4","0","0","7","0","0","0","0","0","172","0","0","0","0","0","0","0","0","191","0","0","5","0","0","1","0","0","227","0","6"
"10906  :  โรงพยาบาลปะคำ","411","0","16","63","0","11","0","0","0","14","0","0","75","0","0","3","0","0","10","0","0","7","0","0","6","0","0","4","0","0","1","0","0","57","0","0","0","0","0","0","0","0","196","0","0","4","0","0","2","0","0","57","0","5"
"10907  :  โรงพยาบาลนาโพธิ์","458","0","107","72","0","0","31","0","18","0","0","1","88","0","24","5","0","0","9","0","0","2","0","1","10","0","0","46","0","10","2","0","1","67","0","24","0","0","0","0","0","0","116","0","31","0","0","1","4","0","1","147","0","31"
"10908  :  โรงพยาบาลหนองหงส์","402","0","0","128","0","0","0","0","0","3","0","0","53","0","0","2","0","0","13","0","0","1","0","0","1","0","0","5","0","0","0","0","0","39","0","0","0","0","0","0","0","0","192","0","0","1","0","0","0","0","0","25","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","448","0","54","88","0","0","61","0","50","0","0","0","164","0","0","10","0","0","25","0","0","2","0","0","7","0","0","19","0","0","0","0","0","128","0","0","0","0","0","11","0","0","88","0","0","0","0","0","1","0","0","46","0","4"
"10910  :  โรงพยาบาลห้วยราช","265","0","116","22","0","1","26","0","29","0","0","0","81","0","1","1","0","0","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","1","73","0","9","0","0","1","1","0","0","62","0","75"
"10911  :  โรงพยาบาลโนนสุวรรณ","565","0","35","60","0","16","16","0","0","0","0","2","248","0","6","3","0","0","10","0","0","2","0","0","2","0","0","11","0","2","2","0","0","232","0","4","0","0","0","6","0","1","196","0","3","0","0","0","0","0","0","45","0","8"
"10912  :  โรงพยาบาลชำนิ","444","1","47","86","1","0","39","0","32","22","0","1","90","0","1","2","0","0","2","0","0","4","0","0","4","0","0","28","0","0","0","0","0","77","0","1","0","0","0","0","0","0","136","0","6","3","0","0","1","0","0","67","0","7"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","402","0","30","97","0","0","48","0","28","0","0","0","100","0","0","1","0","0","12","0","0","0","0","0","3","0","0","76","0","0","2","0","0","78","0","0","0","0","0","0","0","0","63","0","0","1","0","0","3","0","0","90","0","2"
"10914  :  โรงพยาบาลโนนดินแดง","545","0","1","31","0","0","3","0","0","0","0","0","152","0","1","2","0","0","4","0","0","3","0","0","4","0","0","16","0","0","1","0","1","135","0","0","0","0","0","8","0","0","200","0","0","2","0","0","0","0","0","157","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","358","0","20","69","0","0","0","0","0","0","0","0","106","0","1","1","0","0","4","0","0","3","0","0","2","0","0","3","0","0","1","0","0","100","0","1","0","0","0","0","0","0","147","0","4","0","0","0","0","0","0","36","0","15"
"23578  :  โรงพยาบาลแคนดง","479","0","9","55","0","0","29","0","9","0","0","0","86","0","0","3","0","0","10","0","0","6","0","0","5","0","0","3","0","0","0","0","0","69","0","0","0","0","0","0","0","0","235","0","0","0","0","0","0","0","0","74","0","0"
"28020  :  โรงพยาบาลบ้านด่าน","545","0","131","57","0","5","16","0","25","1","0","0","88","0","40","3","0","1","12","0","1","2","0","0","1","0","0","55","0","29","0","0","0","69","0","39","0","0","0","1","0","0","339","0","46","1","0","0","0","0","0","43","0","15"
"10668  :  โรงพยาบาลสุรินทร์","2,879","0","1,255","55","0","17","197","0","564","54","0","0","198","0","56","5","0","1","75","0","1","9","0","5","11","0","8","17","0","4","1","0","4","104","0","29","0","0","0","0","0","5","253","0","6","7","0","0","1","0","2","2,114","0","610"
