"โรงพยาบาล","รวมทุกกลุ่มเป้าหมาย","บุคลากรทางการแพทย์และสาธารณสุข","ประชาชนกลุ่มเสี่ยง","กลุ่มอื่นๆ"
"หญิงตั้งครรภ์อายุครรภ์4 เดือนขึ้นไป","เด็ก 6 เดือนถึง 2 ปี","ผู้ป่วยโรคเรื้อรัง","ผู้สูงอายุ 65 ปีขึ้นไป","ผู้พิการทางสมอง","ผู้ป่วยโรคอ้วน"
"รวมผู้ป่วยเรื้อรังทั้งหมด","ปอดอุดกั้นเรื้อรัง","หอบหืด","หัวใจ","หลอดเลือดสมอง","ไตวาย","ผู้ป่วยมะเร็งทีได้รับเคมีบำบัด","เบาหวาน","ธาลัสซีเมีย","ภูมิคุ้มกันบกพร่อง(รวมผู้ติดเชื้อ HIVที่มีอาการ)"
"ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง"
"10843  :  โรงพยาบาลนายายอาม","316","32","474","84","0","32","31","31","31","0","0","2","30","0","63","0","0","1","4","0","1","0","0","2","3","0","3","2","0","8","0","0","2","23","0","30","0","0","0","0","0","26","111","0","57","0","0","1","1","0","4","59","1","284"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","181","19","129","0","0","0","22","18","2","0","0","1","21","0","33","0","0","0","0","0","0","0","0","0","4","0","2","0","0","4","0","0","1","19","0","16","0","0","0","0","0","13","116","0","68","4","0","1","2","0","1","16","1","23"
"10696  :  โรงพยาบาลตราด","90","747","733","0","61","245","88","109","11","0","0","0","0","43","26","0","2","0","0","5","0","0","5","3","0","3","4","0","2","0","0","0","3","0","34","12","0","0","1","0","0","1","0","458","6","0","2","0","0","4","1","2","70","444"
"10845  :  โรงพยาบาลคลองใหญ่","898","35","196","0","0","39","24","21","15","18","0","1","112","1","8","0","0","0","7","0","0","2","0","0","5","0","1","4","0","0","0","0","1","102","1","5","1","0","0","0","0","1","437","0","4","3","0","1","9","0","4","295","13","124"
"10846  :  โรงพยาบาลเขาสมิง","280","41","230","9","0","40","46","19","13","0","0","2","20","0","15","0","0","1","1","0","1","0","0","2","1","0","0","0","0","0","0","0","2","19","0","8","0","0","1","0","0","2","156","0","56","0","0","2","0","0","2","49","22","100"
"10847  :  โรงพยาบาลบ่อไร่","212","25","16","1","0","0","39","25","14","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","112","0","2","0","0","0","0","0","0","30","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","210","0","332","1","0","75","0","0","0","0","0","0","37","0","20","4","0","0","6","0","0","3","0","0","3","0","1","0","0","0","0","0","0","27","0","11","0","0","1","0","0","4","165","0","29","0","0","1","0","0","0","7","0","207"
"10849  :  โรงพยาบาลเกาะกูด","85","0","9","5","0","7","0","0","0","0","0","0","28","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","50","0","1","0","0","0","0","0","0","2","0","1"
"13816  :  โรงพยาบาลเกาะช้าง","181","106","446","0","0","58","0","0","1","0","0","0","39","28","81","1","0","0","1","0","0","1","0","3","1","0","2","15","9","24","0","0","0","33","28","71","0","0","1","0","0","2","131","72","51","0","0","1","2","1","2","9","5","252"
"10697  :  โรงพยาบาลพุทธโสธร","902","567","904","247","0","324","148","186","108","0","0","0","106","206","119","5","0","9","10","3","9","0","0","2","0","1","5","1","0","0","0","0","15","90","205","28","0","0","0","0","0","0","172","53","58","2","1","2","2","3","2","225","118","291"
"10833  :  โรงพยาบาลท่าตะเกียบ","105","0","52","0","0","0","0","0","0","0","0","0","42","0","11","0","0","1","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","5","0","10","0","0","0","39","0","0","61","0","29","0","0","0","0","0","0","2","0","12"
"10850  :  โรงพยาบาลบางคล้า","478","826","1,526","20","5","10","12","19","5","0","0","1","91","247","267","4","16","7","21","42","7","3","4","14","1","3","23","2","4","12","0","0","6","68","203","210","0","0","3","0","0","6","297","507","566","1","2","8","1","1","4","56","45","665"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","79","96","34","0","1","0","75","92","33","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","1"
"10852  :  โรงพยาบาลบางปะกง","48","120","103","0","0","48","48","115","41","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","5","12"
"10853  :  โรงพยาบาลบ้านโพธิ์","636","290","1,217","45","0","58","3","11","1","0","0","3","153","86","87","6","2","1","24","16","1","1","1","3","0","0","1","31","12","22","0","0","3","120","70","67","0","0","0","0","0","0","246","137","208","0","1","7","3","0","4","186","55","849"
"10854  :  โรงพยาบาลพนมสารคาม","2,636","1,482","635","73","92","23","114","203","83","17","3","8","672","378","120","43","12","3","126","30","3","19","7","4","11","3","3","27","5","17","0","0","1","512","340","88","0","0","8","3","0","1","1,351","552","155","1","5","1","15","6","5","393","243","240"
"10855  :  โรงพยาบาลสนามชัยเขต","315","151","85","15","1","6","57","120","1","1","0","0","92","9","2","36","2","1","53","7","1","0","0","0","0","0","0","2","0","0","0","0","0","13","0","1","0","0","0","0","0","0","68","16","1","0","0","0","0","0","0","82","5","75"
"10856  :  โรงพยาบาลแปลงยาว","695","546","937","0","0","0","49","43","13","0","0","0","99","257","244","1","2","6","3","2","6","1","3","10","0","0","7","0","0","9","0","0","2","96","255","221","0","0","2","0","0","3","506","206","502","0","0","2","2","1","11","39","39","165"
"13747  :  โรงพยาบาลราชสาส์น","683","95","104","0","0","55","3","5","4","29","0","18","132","23","4","3","0","0","10","0","0","0","0","0","0","0","2","7","0","0","0","0","1","124","23","1","0","0","0","0","0","1","472","63","0","3","0","0","5","0","0","39","4","23"
"31327  :  โรงพยาบาลคลองเขื่อน","61","50","38","44","0","2","4","3","2","0","0","0","0","21","9","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","20","8","0","0","0","0","0","0","4","24","23","0","0","0","1","0","0","8","2","2"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","560","338","604","289","2","44","2","1","1","0","0","1","64","168","182","2","1","11","12","8","11","0","3","12","1","3","3","13","40","36","0","0","3","41","140","99","3","0","6","0","0","14","104","119","174","1","0","0","1","1","3","99","47","199"
"10857  :  โรงพยาบาลกบินทร์บุรี","2,220","447","240","6","0","0","2","1","0","0","0","0","519","238","18","33","0","0","75","7","0","14","3","1","6","3","1","17","0","1","2","0","0","404","235","11","2","0","0","18","0","1","697","173","21","12","1","2","16","2","5","968","32","194"
"10858  :  โรงพยาบาลนาดี","47","193","2","0","1","1","47","48","0","0","0","1","0","49","0","0","0","0","0","2","0","0","3","0","0","0","0","0","2","0","0","0","0","0","49","0","0","0","0","0","0","0","0","94","0","0","0","0","0","0","0","0","1","0"
"10859  :  โรงพยาบาลบ้านสร้าง","65","18","1,363","50","0","78","4","15","0","0","0","0","2","0","251","0","0","5","0","0","5","1","0","12","1","0","17","0","0","22","0","0","2","2","0","201","0","0","0","0","0","9","0","0","712","0","0","5","1","0","9","8","3","308"
"10860  :  โรงพยาบาลประจันตคาม","60","326","30","1","41","0","0","25","0","0","0","0","27","116","30","0","1","0","0","2","0","0","2","0","0","3","0","1","12","0","0","0","0","5","116","0","0","0","0","25","0","30","31","123","0","0","0","0","0","0","0","1","21","0"
"10861  :  โรงพยาบาลศรีมหาโพธิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","619","100","501","9","0","9","18","2","11","2","0","1","122","7","66","7","0","2","18","0","2","7","0","2","11","2","13","6","0","15","2","0","0","97","5","46","0","0","1","0","0","2","363","68","149","0","0","1","4","1","7","101","22","257"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","778","52","112","50","22","1","0","0","0","2","0","3","67","2","19","3","0","0","9","0","0","2","0","0","2","0","1","1","0","1","0","0","0","53","2","13","0","0","0","0","0","0","137","0","30","0","0","0","3","1","0","519","27","59"
"10698  :  โรงพยาบาลนครนายก","1,397","234","1,459","332","2","26","147","181","103","4","0","1","132","0","166","6","0","11","19","0","11","8","0","8","7","0","11","2","0","12","0","0","4","83","0","105","12","0","10","7","0","4","301","0","247","3","1","4","5","0","13","473","50","899"
"10863  :  โรงพยาบาลปากพลี","1","1","120","0","0","16","1","1","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","2","0","0","2","0","0","2","0","0","0","0","0","12","0","0","0","0","0","1","0","0","72","0","0","0","0","0","1","0","0","15"
"10864  :  โรงพยาบาลบ้านนา","250","23","150","0","0","71","6","1","0","0","0","0","42","6","13","1","0","0","7","0","0","1","0","2","1","0","1","1","0","3","0","0","0","34","6","8","0","0","0","0","0","2","158","14","6","0","0","0","1","0","1","43","2","59"
"10865  :  โรงพยาบาลองครักษ์","104","0","545","79","0","14","0","0","1","0","0","0","4","0","88","0","0","4","0","0","4","0","0","10","0","0","7","0","0","10","0","0","1","4","0","61","0","0","1","0","0","2","1","0","210","0","0","2","0","0","4","20","0","226"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","532","106","64","315","0","9","118","50","17","0","0","0","13","5","4","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","10","4","1","1","0","0","0","0","1","3","0","4","0","1","0","1","0","0","82","50","30"
"10866  :  โรงพยาบาลคลองหาด","587","38","94","0","3","48","37","33","24","7","0","0","166","0","7","1","0","0","1","0","0","3","0","0","0","0","0","1","0","0","0","0","0","129","0","1","0","0","1","34","0","5","314","0","2","0","0","0","10","0","0","53","2","13"
"10867  :  โรงพยาบาลตาพระยา","0","0","245","0","0","37","0","0","0","0","0","0","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","0","0","0","0","0","20","0","0","0","0","0","2","0","0","37","0","0","1","0","0","2","0","0","127"
"10868  :  โรงพยาบาลวังน้ำเย็น","920","355","174","3","0","0","33","33","0","1","0","0","137","63","30","4","0","2","0","0","2","3","3","0","8","1","4","0","1","15","0","0","1","132","60","11","0","0","0","0","0","1","611","226","32","0","0","0","2","0","2","133","33","110"
"10869  :  โรงพยาบาลวัฒนานคร","3,053","1,267","44","193","1","0","60","44","43","118","12","0","525","312","0","0","1","0","48","19","0","11","10","0","1","0","0","43","26","0","0","0","0","472","284","0","0","0","0","0","0","0","1,580","803","0","9","10","0","23","5","0","545","80","1"
"10870  :  โรงพยาบาลอรัญประเทศ","619","1","14","5","0","0","0","1","0","0","0","0","104","0","1","1","0","0","6","0","0","3","0","0","0","0","0","1","0","0","0","0","0","96","0","1","0","0","0","3","0","0","270","0","3","1","0","0","7","0","0","232","0","10"
"13817  :  โรงพยาบาลเขาฉกรรจ์","545","26","27","2","0","0","1","25","2","0","0","0","140","0","2","1","0","0","5","0","0","2","0","0","2","0","0","3","0","0","0","0","0","73","0","2","0","0","0","63","0","0","237","0","2","2","0","0","8","0","0","155","1","21"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","6,634","34","751","251","2","57","48","0","2","39","5","21","894","2","111","20","0","4","226","0","4","140","1","9","119","0","4","103","0","11","9","0","11","476","1","51","2","0","1","12","0","2","961","9","51","6","0","0","140","0","15","4,295","16","494"
"10871  :  โรงพยาบาลครบุรี","167","191","175","2","0","40","147","178","92","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","16","13","37"
"10872  :  โรงพยาบาลเสิงสาง","1,425","76","56","163","1","0","98","75","54","77","0","0","228","0","0","1","0","0","14","0","0","10","0","0","26","0","0","7","0","0","0","0","0","193","0","0","1","0","0","0","0","0","628","0","2","3","0","0","9","0","0","219","0","0"
"10873  :  โรงพยาบาลคง","1,001","36","190","125","0","2","41","35","11","35","0","0","211","0","13","5","0","0","10","0","0","7","0","0","10","0","1","2","0","2","0","0","1","203","0","8","0","0","1","0","0","1","547","0","37","0","0","0","0","0","2","42","1","125"
"10874  :  โรงพยาบาลบ้านเหลื่อม","827","23","504","76","0","0","24","23","8","0","0","0","148","0","29","3","0","2","5","0","2","0","0","6","17","0","3","7","0","2","0","0","2","129","0","15","0","0","1","0","0","3","533","0","4","0","0","0","1","0","9","45","0","454"
"10875  :  โรงพยาบาลจักราช","425","0","0","0","0","0","1","0","0","3","0","0","101","0","0","1","0","0","9","0","0","5","0","0","13","0","0","6","0","0","0","0","0","83","0","0","0","0","0","0","0","0","193","0","0","2","0","0","3","0","0","122","0","0"
"10876  :  โรงพยาบาลโชคชัย","342","155","107","1","2","3","124","150","79","1","0","0","68","0","0","14","0","0","50","0","0","2","0","0","2","0","0","7","0","0","0","0","0","16","0","0","0","0","0","0","0","0","122","0","0","0","0","0","0","0","0","26","3","25"
"10877  :  โรงพยาบาลด่านขุนทด","1,443","113","243","159","0","0","142","111","22","10","0","0","317","0","42","14","0","0","37","0","0","15","0","0","33","0","2","13","0","3","1","0","2","257","0","28","0","0","2","0","0","0","635","0","14","0","0","0","5","0","5","175","2","160"
"10878  :  โรงพยาบาลโนนไทย","530","65","593","0","1","152","43","55","35","142","0","2","111","1","108","6","0","2","8","0","2","1","0","0","4","0","7","2","0","6","0","0","1","81","1","94","0","0","1","21","0","2","134","0","80","0","0","0","0","0","4","100","8","212"
"10879  :  โรงพยาบาลโนนสูง","566","142","62","44","0","0","104","126","58","82","0","0","86","0","0","1","0","0","13","0","0","6","0","0","16","0","0","2","0","0","0","0","0","58","0","0","0","0","0","0","0","0","200","0","0","1","0","0","0","0","0","49","16","4"
"10880  :  โรงพยาบาลขามสะแกแสง","59","38","158","0","0","55","59","38","33","0","0","0","0","0","7","0","0","0","0","0","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","61"
"10881  :  โรงพยาบาลบัวใหญ่","580","114","85","46","1","47","76","98","29","0","0","0","82","2","0","0","0","0","6","2","0","1","0","0","4","0","0","1","0","0","0","0","0","77","0","0","0","0","0","0","0","0","319","0","0","1","0","0","6","0","0","50","13","9"
"10882  :  โรงพยาบาลประทาย","638","70","206","1","2","4","71","67","36","0","0","0","146","0","23","1","0","0","28","0","0","3","0","0","8","0","2","8","0","1","0","0","2","119","0","15","0","0","0","0","0","6","396","0","32","0","0","0","0","0","1","24","1","110"
"10883  :  โรงพยาบาลปักธงชัย","257","82","301","2","0","96","54","38","17","0","0","0","56","1","47","0","0","0","2","1","0","5","0","0","3","0","3","7","0","4","0","0","1","8","0","16","0","0","0","41","0","30","44","0","20","0","0","0","1","0","4","100","43","117"
"10884  :  โรงพยาบาลพิมาย","1,044","92","722","3","3","210","63","79","74","2","0","0","297","0","34","0","0","0","25","0","0","16","0","3","43","0","0","12","0","2","3","0","1","234","0","22","1","0","0","0","0","1","350","0","66","1","0","1","4","0","9","324","10","328"
"10885  :  โรงพยาบาลห้วยแถลง","662","56","54","109","0","0","28","52","14","0","0","4","151","0","1","1","0","0","6","0","0","2","0","1","20","0","0","24","0","0","0","0","0","133","0","0","0","0","0","0","0","0","265","0","26","2","0","0","3","0","0","104","4","9"
"10886  :  โรงพยาบาลชุมพวง","774","59","284","3","0","95","105","58","61","0","0","0","144","0","7","1","0","0","12","0","0","4","0","0","10","0","1","8","0","0","0","0","0","120","0","5","5","0","0","3","0","0","498","0","0","0","0","0","6","0","0","18","1","121"
"10887  :  โรงพยาบาลสูงเนิน","941","50","919","6","0","1","77","49","27","2","0","0","356","0","76","7","0","1","13","0","1","24","0","10","20","0","11","5","0","8","0","0","3","337","0","38","0","0","2","0","0","3","473","0","244","0","0","4","6","0","15","21","1","552"
"10888  :  โรงพยาบาลขามทะเลสอ","386","563","759","26","1","16","37","33","23","0","0","0","33","90","76","1","1","2","1","7","2","2","3","7","1","5","7","0","3","6","0","0","7","30","81","47","0","0","0","0","0","3","173","402","92","0","0","6","9","4","23","108","33","523"
"10889  :  โรงพยาบาลสีคิ้ว","1,467","106","586","21","0","0","22","10","0","73","0","219","133","0","41","1","0","2","29","0","2","5","0","7","4","0","2","4","0","4","1","0","0","70","0","22","0","0","1","31","0","1","1,049","0","126","1","0","2","0","0","8","168","96","190"
"10890  :  โรงพยาบาลปากช่องนานา","243","229","688","0","5","40","213","218","91","0","0","0","3","0","59","0","0","0","0","0","0","0","0","3","1","0","6","0","0","6","0","0","0","2","0","50","0","0","0","0","0","1","12","0","371","0","0","2","0","0","1","15","6","124"
"10891  :  โรงพยาบาลหนองบุญมาก","597","45","78","69","1","47","32","36","22","14","0","0","109","0","1","4","0","0","4","0","0","3","0","0","6","0","0","7","0","0","0","0","0","97","0","0","1","0","0","0","0","1","265","0","0","5","0","0","4","0","0","99","8","8"
"10892  :  โรงพยาบาลแก้งสนามนาง","1,019","27","22","40","0","0","20","25","22","0","0","0","225","0","0","3","0","0","21","0","0","13","0","0","6","0","0","28","0","0","1","0","0","186","0","0","1","0","0","0","0","0","476","0","0","3","0","0","5","0","0","250","2","0"
"10893  :  โรงพยาบาลโนนแดง","199","21","13","35","0","2","26","18","10","0","0","0","18","0","0","1","0","0","1","0","0","0","0","0","2","0","0","2","0","0","0","0","0","13","0","0","0","0","0","0","0","0","66","0","0","0","0","0","0","0","0","54","3","1"
"10894  :  โรงพยาบาลวังน้ำเขียว","214","76","48","0","0","1","60","71","44","0","0","0","41","0","1","2","0","0","9","0","0","0","0","0","2","0","1","5","0","0","0","0","0","30","0","0","0","0","0","0","0","0","98","0","0","0","0","0","0","0","0","15","5","2"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","3,002","6","972","28","0","0","0","0","0","103","4","1","328","1","32","11","0","1","86","0","1","24","0","0","38","0","2","20","0","3","1","0","0","203","1","8","10","0","0","9","0","5","873","0","29","4","0","0","15","0","5","1,651","1","905"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","69","13","333","26","1","27","15","9","7","0","0","0","1","0","60","0","0","0","0","0","0","0","0","4","0","0","3","0","0","10","0","0","0","1","0","53","0","0","0","0","0","0","2","0","92","0","0","2","0","0","5","25","3","140"
"11608  :  โรงพยาบาลลำทะเมนชัย","3","3","1,121","0","0","110","3","3","0","0","0","0","0","0","119","0","0","5","0","0","5","0","0","4","0","0","7","0","0","5","0","0","3","0","0","87","0","0","2","0","0","3","0","0","301","0","0","12","0","0","8","0","0","571"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","100","15","9","1","0","1","10","10","4","0","0","0","10","0","0","1","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","70","0","2","0","0","0","0","0","1","9","5","1"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","435","2","126","0","0","0","0","0","0","0","0","0","116","0","31","6","0","0","15","0","0","5","0","1","5","0","2","58","0","19","0","0","0","86","0","10","0","0","2","4","0","3","255","0","31","0","0","0","3","0","1","61","2","63"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","44","2","34","0","0","0","1","0","0","0","0","0","8","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","6","0","0","0","0","0","0","20","1","20","0","0","0","0","0","0","15","1","7"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","14","0","4,693","6","0","103","0","0","1","0","0","0","1","0","346","0","0","10","1","0","10","0","0","29","0","0","32","0","0","30","0","0","14","0","0","191","0","0","5","0","0","16","4","0","314","0","0","8","0","0","46","3","0","3,875"
"14161  :  โรงพยาบาลกองบิน กองบิน1","131","0","4","19","0","0","0","0","0","0","0","0","23","0","0","1","0","0","4","0","0","0","0","0","4","0","0","3","0","0","0","0","0","16","0","0","0","0","0","0","0","0","49","0","0","1","0","0","0","0","0","39","0","4"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","244","5","9","44","0","0","32","5","9","0","0","0","23","0","0","0","0","0","3","0","0","1","0","0","2","0","0","5","0","0","0","0","0","18","0","0","0","0","0","0","0","0","113","0","0","2","0","0","2","0","0","28","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","94","41","27","2","0","1","24","40","7","1","1","1","36","0","12","1","0","5","1","0","5","1","0","0","3","0","0","1","0","0","0","0","0","31","0","2","0","0","0","3","0","0","20","0","2","0","0","0","0","0","0","11","0","4"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","508","164","719","1","0","61","0","2","10","191","94","37","49","16","127","1","1","2","9","2","2","2","1","2","1","0","5","1","1","19","0","0","3","39","13","96","0","0","5","0","0","3","49","5","76","0","0","0","0","0","1","218","47","407"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","484","3","11","3","0","1","3","2","2","0","0","0","136","0","0","2","0","0","17","0","0","3","0","0","13","0","0","6","0","0","0","0","0","114","0","0","0","0","0","1","0","0","289","0","6","2","0","0","2","0","1","49","1","1"
"27839  :  โรงพยาบาลบัวลาย","748","126","7","54","0","0","15","11","4","44","0","0","102","36","0","1","0","0","8","2","0","2","0","0","7","4","0","8","2","0","0","0","0","88","31","0","0","0","0","0","0","0","395","73","0","2","1","0","3","0","0","133","5","3"
"27840  :  โรงพยาบาลสีดา","1,023","12","298","42","0","2","18","12","5","0","0","0","359","0","32","5","0","1","24","0","1","7","0","1","17","0","1","13","0","3","1","0","3","319","0","21","1","0","0","0","0","2","447","0","62","1","0","1","2","0","3","154","0","193"
"27841  :  โรงพยาบาลเทพารักษ์","720","0","0","20","0","0","0","0","0","18","0","0","140","0","0","3","0","0","15","0","0","2","0","0","8","0","0","5","0","0","0","0","0","115","0","0","0","0","0","0","0","0","450","0","0","5","0","0","3","0","0","84","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","30","0","661","0","0","42","0","0","1","0","0","0","1","0","44","0","0","2","0","0","2","0","0","0","0","0","4","0","0","1","0","0","7","1","0","19","0","0","3","0","0","5","0","0","2","0","0","0","0","0","0","29","0","572"
"10895  :  โรงพยาบาลคูเมือง","57","374","573","0","3","144","55","73","54","0","0","1","0","131","68","0","4","2","0","8","2","0","0","1","0","4","7","0","0","4","0","0","2","0","122","56","0","0","2","0","0","1","0","144","155","0","1","2","0","0","5","2","22","144"
"10896  :  โรงพยาบาลกระสัง","508","111","186","147","0","3","117","111","109","0","0","0","67","0","36","0","0","1","5","0","1","0","0","0","4","0","4","0","0","4","0","0","0","62","0","30","0","0","0","0","0","2","91","0","34","2","0","0","0","0","0","84","0","4"
"10897  :  โรงพยาบาลนางรอง","791","11","87","474","1","0","3","10","1","0","0","0","19","0","13","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","16","0","9","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","294","0","73"
"10898  :  โรงพยาบาลหนองกี่","177","125","179","5","1","4","97","115","102","0","0","0","21","0","10","4","0","0","3","0","0","0","0","1","0","0","0","4","0","0","0","0","0","17","0","10","0","0","0","0","0","0","51","0","24","0","0","0","0","0","1","3","9","38"
"10899  :  โรงพยาบาลละหานทราย","813","129","298","3","0","133","127","127","16","0","0","51","170","0","10","0","0","1","30","0","1","9","0","1","7","0","2","6","0","0","1","0","0","106","0","6","1","0","0","27","0","0","338","0","1","0","0","0","8","0","3","167","2","84"
"10900  :  โรงพยาบาลประโคนชัย","352","137","297","171","1","1","82","102","39","0","0","0","8","0","42","0","0","1","0","0","1","0","0","1","0","0","2","0","0","1","0","0","0","7","0","37","0","0","0","1","0","0","0","0","134","0","0","2","1","0","2","90","34","77"
"10901  :  โรงพยาบาลบ้านกรวด","1,023","66","119","83","0","6","78","63","39","0","0","0","181","0","8","0","0","0","14","0","0","9","0","2","9","0","1","48","0","3","0","0","0","154","0","3","0","0","1","0","0","0","529","0","5","2","0","1","1","0","1","149","3","59"
"10902  :  โรงพยาบาลพุทไธสง","720","68","1,097","123","2","5","52","46","29","24","0","45","144","0","226","1","0","4","12","0","4","2","0","3","13","0","19","103","0","147","1","0","2","112","0","164","0","0","1","0","0","8","298","0","591","0","0","1","1","0","4","78","20","196"
"10904  :  โรงพยาบาลลำปลายมาศ","116","149","67","2","2","1","87","137","63","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","9","3"
"10905  :  โรงพยาบาลสตึก","240","133","763","4","1","212","91","103","39","48","0","3","0","1","114","0","0","5","0","1","5","0","0","2","0","0","7","0","0","5","0","0","3","0","0","62","0","0","1","0","0","24","4","0","163","2","0","0","0","0","1","91","28","231"
"10906  :  โรงพยาบาลปะคำ","430","40","398","2","0","46","27","38","34","4","0","4","63","0","26","4","0","0","12","0","0","5","0","3","4","0","3","1","0","0","0","0","0","46","0","16","0","0","1","0","0","1","253","0","38","2","0","3","2","0","1","77","2","246"
"10907  :  โรงพยาบาลนาโพธิ์","202","16","408","64","0","0","17","12","7","0","0","0","27","0","131","1","0","0","3","0","0","1","0","2","3","0","6","8","0","54","0","0","0","20","0","123","0","0","0","0","0","1","45","0","162","0","0","0","0","0","2","49","4","106"
"10908  :  โรงพยาบาลหนองหงส์","168","59","703","124","0","21","39","59","44","0","0","0","1","0","109","0","0","8","0","0","8","0","0","4","0","0","7","0","0","38","0","0","2","1","0","71","0","0","0","0","0","1","0","0","281","0","0","5","0","0","4","4","0","239"
"10909  :  โรงพยาบาลพลับพลาชัย","492","199","64","97","0","1","45","49","20","0","0","1","96","40","0","2","2","0","8","2","0","3","2","0","12","1","0","11","4","0","0","0","0","75","36","0","0","0","0","0","0","0","143","90","2","0","1","0","4","1","0","107","18","40"
