"โรงพยาบาล","รวมทุกกลุ่มเป้าหมาย","บุคลากรทางการแพทย์และสาธารณสุข","ประชาชนกลุ่มเสี่ยง","กลุ่มอื่นๆ"
"หญิงตั้งครรภ์อายุครรภ์4 เดือนขึ้นไป","เด็ก 6 เดือนถึง 2 ปี","ผู้ป่วยโรคเรื้อรัง","ผู้สูงอายุ 65 ปีขึ้นไป","ผู้พิการทางสมอง","ผู้ป่วยโรคอ้วน"
"รวมผู้ป่วยเรื้อรังทั้งหมด","ปอดอุดกั้นเรื้อรัง","หอบหืด","หัวใจ","หลอดเลือดสมอง","ไตวาย","ผู้ป่วยมะเร็งทีได้รับเคมีบำบัด","เบาหวาน","ธาลัสซีเมีย","ภูมิคุ้มกันบกพร่อง(รวมผู้ติดเชื้อ HIVที่มีอาการ)"
"ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง"
"10834  :  โรงพยาบาลขลุง","352","0","13","66","0","5","2","0","0","0","0","0","232","0","0","1","0","0","3","0","0","0","0","0","5","0","0","0","0","0","1","0","0","10","0","0","0","0","0","229","0","0","6","0","0","0","0","0","1","0","0","45","0","8"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","903","0","0","60","0","0","2","0","0","0","0","0","365","0","0","18","0","0","73","0","0","1","0","0","4","0","0","0","0","0","1","0","0","273","0","0","0","0","0","17","0","0","332","0","0","3","0","0","5","0","0","136","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","317","0","0","1","0","0","0","0","0","0","0","0","178","0","0","0","0","0","3","0","0","0","0","0","1","0","0","1","0","0","0","0","0","128","0","0","0","0","0","53","0","0","118","0","0","0","0","0","1","0","0","19","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","1,663","0","73","20","0","0","35","0","0","33","0","0","662","0","25","73","0","2","121","0","2","23","0","2","22","0","1","0","0","0","1","0","0","509","0","23","1","0","0","22","0","0","730","0","25","1","0","0","2","0","1","180","0","22"
"10839  :  โรงพยาบาลมะขาม","484","0","0","72","0","0","1","0","0","0","0","0","100","0","0","4","0","0","6","0","0","0","0","0","0","0","0","1","0","0","1","0","0","37","0","0","0","0","0","55","0","0","68","0","0","1","0","0","1","0","0","241","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","120","0","182","64","0","2","0","0","0","0","0","0","7","0","161","0","0","2","1","0","2","0","0","0","0","0","0","0","0","1","0","0","0","5","0","9","1","0","0","0","0","154","2","0","14","0","0","1","0","0","0","47","0","4"
"10841  :  โรงพยาบาลสอยดาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","275","0","0","19","0","0","0","0","0","0","0","0","59","0","0","10","0","0","17","0","0","1","0","0","3","0","0","1","0","0","0","0","0","32","0","0","0","0","0","0","0","0","129","0","0","1","0","0","2","0","0","65","0","0"
"10843  :  โรงพยาบาลนายายอาม","530","0","0","19","0","0","1","0","0","2","0","0","103","0","0","5","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64","0","0","0","0","0","27","0","0","102","0","0","1","0","0","5","0","0","297","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","1,580","0","0","27","0","0","18","0","0","3","0","0","404","0","0","10","0","0","9","0","0","4","0","0","15","0","0","1","0","0","0","0","0","374","0","0","0","0","0","2","0","0","849","0","0","2","0","0","3","0","0","274","0","0"
"10696  :  โรงพยาบาลตราด","1,470","0","0","181","0","0","4","0","0","2","0","0","102","0","0","2","0","0","11","0","0","12","0","0","11","0","0","1","0","0","8","0","0","67","0","0","2","0","0","2","0","0","407","0","0","1","0","0","8","0","0","765","0","0"
"10845  :  โรงพยาบาลคลองใหญ่","757","0","32","36","0","0","0","0","0","0","0","0","191","0","3","4","0","0","14","0","0","13","0","0","9","0","1","1","0","0","8","0","0","166","0","1","2","0","0","4","0","1","246","0","1","3","0","0","6","0","0","275","0","28"
"10846  :  โรงพยาบาลเขาสมิง","556","0","9","50","0","0","0","0","0","14","0","0","84","0","1","3","0","0","12","0","0","4","0","0","1","0","0","0","0","0","4","0","0","62","0","1","2","0","0","3","0","0","286","0","0","5","0","0","1","0","0","116","0","8"
"10847  :  โรงพยาบาลบ่อไร่","446","0","0","60","0","0","1","0","0","0","0","0","9","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","7","0","0","0","0","0","1","0","0","311","0","0","0","0","0","0","0","0","65","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","1,053","0","89","32","0","10","14","0","0","3","0","0","269","0","18","11","0","0","41","0","0","19","0","1","22","0","2","13","0","1","2","0","0","195","0","17","2","0","0","3","0","0","661","0","55","3","0","0","4","0","0","67","0","6"
"10849  :  โรงพยาบาลเกาะกูด","25","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","345","0","0","32","0","0","0","0","0","0","0","0","90","0","0","3","0","0","4","0","0","5","0","0","4","0","0","21","0","0","0","0","0","79","0","0","0","0","0","6","0","0","170","0","0","1","0","0","4","0","0","48","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","849","0","0","522","0","0","1","0","0","0","0","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","4","0","0","1","0","0","4","0","0","313","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","264","0","0","83","0","0","0","0","0","0","0","0","50","0","0","2","0","0","5","0","0","2","0","0","0","0","0","7","0","0","0","0","0","41","0","0","0","0","0","0","0","0","93","0","0","0","0","0","0","0","0","38","0","0"
"10850  :  โรงพยาบาลบางคล้า","1,358","0","0","32","0","0","0","0","0","1","0","0","494","0","0","30","0","0","70","0","0","11","0","0","11","0","0","0","0","0","1","0","0","404","0","0","0","0","0","0","0","0","726","0","0","0","0","0","2","0","0","103","0","0"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","355","0","147","57","0","0","2","0","0","1","0","0","62","0","50","9","0","3","27","0","3","8","0","1","2","0","1","0","0","0","0","0","0","26","0","18","0","0","0","2","0","0","97","0","46","1","0","1","1","0","1","134","0","49"
"10852  :  โรงพยาบาลบางปะกง","782","0","0","34","0","0","2","0","0","0","0","0","425","0","0","2","0","0","25","0","0","16","0","0","15","0","0","8","0","0","3","0","0","297","0","0","7","0","0","122","0","0","254","0","0","0","0","0","0","0","0","67","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","1,628","0","70","106","0","0","0","0","0","0","0","0","308","0","15","19","0","2","114","0","2","3","0","0","1","0","0","10","0","0","2","0","0","176","0","7","0","0","0","9","0","0","477","0","4","13","0","0","8","0","0","716","0","51"
"10854  :  โรงพยาบาลพนมสารคาม","5,073","0","0","190","0","0","9","0","0","41","0","0","1,545","0","0","38","0","0","137","0","0","56","0","0","39","0","0","56","0","0","12","0","0","1,265","0","0","9","0","0","78","0","0","2,154","0","0","15","0","0","34","0","0","1,085","0","0"
"10855  :  โรงพยาบาลสนามชัยเขต","267","0","0","18","0","0","0","0","0","0","0","0","71","0","0","6","0","0","22","0","0","1","0","0","0","0","0","2","0","0","0","0","0","45","0","0","0","0","0","1","0","0","69","0","0","1","0","0","0","0","0","108","0","0"
"10856  :  โรงพยาบาลแปลงยาว","2,616","0","51","24","0","7","3","0","0","1","0","0","686","0","4","14","0","0","24","0","0","16","0","0","3","0","0","3","0","0","2","0","0","659","0","3","0","0","1","0","0","0","1,283","0","2","6","0","0","11","0","2","602","0","36"
"13747  :  โรงพยาบาลราชสาส์น","763","4","76","35","0","2","0","0","0","0","0","0","134","0","11","1","0","0","12","0","0","0","0","1","3","0","0","0","0","0","0","0","0","124","0","7","0","0","1","0","0","1","467","0","12","5","0","1","2","0","0","120","4","50"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","24","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","11"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","2,102","0","3","287","0","0","4","0","1","12","0","0","544","0","0","21","0","0","72","0","0","24","0","0","33","0","0","27","0","0","7","0","0","437","0","0","2","0","0","4","0","0","578","0","0","4","0","0","6","0","0","667","0","2"
"10857  :  โรงพยาบาลกบินทร์บุรี","2,114","0","0","80","0","0","3","0","0","0","0","0","770","0","0","16","0","0","65","0","0","38","0","0","58","0","0","25","0","0","20","0","0","562","0","0","5","0","0","109","0","0","614","0","0","3","0","0","8","0","0","636","0","0"
"10858  :  โรงพยาบาลนาดี","547","0","16","5","0","0","0","0","0","0","0","0","136","0","15","3","0","0","8","0","0","16","0","0","10","0","1","9","0","0","3","0","0","125","0","0","0","0","0","1","0","15","241","0","1","1","0","0","3","0","0","161","0","0"
"10859  :  โรงพยาบาลบ้านสร้าง","514","0","0","48","0","0","0","0","0","0","0","0","185","0","0","5","0","0","14","0","0","12","0","0","14","0","0","10","0","0","1","0","0","117","0","0","0","0","0","46","0","0","230","0","0","2","0","0","1","0","0","48","0","0"
"10860  :  โรงพยาบาลประจันตคาม","307","0","37","59","0","0","0","0","0","1","0","0","89","0","16","1","0","0","2","0","0","3","0","1","3","0","2","3","0","0","4","0","0","85","0","16","2","0","0","1","0","0","134","0","17","0","0","0","0","0","0","24","0","4"
"10861  :  โรงพยาบาลศรีมหาโพธิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","1,108","0","0","68","0","0","2","0","0","0","0","0","290","0","0","12","0","0","29","0","0","15","0","0","23","0","0","4","0","0","12","0","0","218","0","0","2","0","0","30","0","0","615","0","0","2","0","0","18","0","0","113","0","0"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","797","0","0","14","0","0","1","0","0","3","0","0","131","0","0","2","0","0","9","0","0","5","0","0","6","0","0","3","0","0","0","0","0","116","0","0","0","0","0","0","0","0","212","0","0","0","0","0","3","0","0","433","0","0"
"10698  :  โรงพยาบาลนครนายก","842","4","2","56","0","0","1","0","0","4","0","1","77","0","0","3","0","0","3","0","0","1","0","0","3","0","0","8","0","0","0","0","0","66","0","0","0","0","0","0","0","0","166","3","0","1","0","0","6","0","0","531","1","1"
"10863  :  โรงพยาบาลปากพลี","221","0","1","13","0","1","0","0","0","0","0","0","47","0","0","0","0","0","2","0","0","8","0","0","3","0","0","1","0","0","0","0","0","36","0","0","0","0","0","4","0","0","112","0","0","0","0","0","0","0","0","49","0","0"
"10864  :  โรงพยาบาลบ้านนา","207","0","327","70","0","3","0","0","0","0","0","0","33","0","65","1","0","1","3","0","1","2","0","1","0","0","4","0","0","2","0","0","0","27","0","53","0","0","0","6","0","2","34","0","156","1","0","1","2","0","2","67","0","100"
"10865  :  โรงพยาบาลองครักษ์","532","0","3","87","0","0","0","0","0","21","0","1","89","0","0","3","0","0","13","0","0","9","0","0","3","0","0","2","0","0","0","0","0","67","0","0","0","0","0","0","0","0","227","0","0","0","0","0","2","0","0","106","0","2"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","169","0","0","0","0","0","0","0","0","2","0","0","48","0","0","2","0","0","3","0","0","6","0","0","3","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","46","0","0","1","0","0","0","0","0","72","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","439","0","165","257","0","1","0","0","0","0","0","0","52","0","134","0","0","2","0","0","2","0","0","0","0","0","3","13","0","20","0","0","2","23","0","28","0","0","0","22","0","99","14","0","11","0","0","0","1","0","0","115","0","19"
"10866  :  โรงพยาบาลคลองหาด","874","0","0","101","0","0","30","0","0","2","0","0","294","0","0","8","0","0","13","0","0","5","0","0","10","0","0","0","0","0","0","0","0","269","0","0","0","0","0","1","0","0","332","0","0","2","0","0","1","0","0","112","0","0"
"10867  :  โรงพยาบาลตาพระยา","365","0","24","56","0","0","1","0","0","0","0","0","84","0","23","0","0","0","3","0","0","1","0","0","1","0","0","1","0","0","0","0","0","58","0","1","0","0","0","23","0","23","110","0","1","2","0","0","1","0","0","111","0","0"
"10868  :  โรงพยาบาลวังน้ำเย็น","1,501","0","0","159","0","0","0","0","0","0","0","0","510","0","0","5","0","0","4","0","0","8","0","0","23","0","0","3","0","0","1","0","0","494","0","0","0","0","0","0","0","0","628","0","0","2","0","0","3","0","0","199","0","0"
"10869  :  โรงพยาบาลวัฒนานคร","3,459","1","0","197","0","0","76","0","0","160","0","0","773","0","0","2","0","0","74","0","0","34","0","0","4","0","0","42","0","0","0","0","0","669","0","0","0","0","0","6","0","0","1,696","1","0","6","0","0","6","0","0","545","0","0"
"10870  :  โรงพยาบาลอรัญประเทศ","274","180","0","3","2","0","0","0","0","0","0","0","102","51","0","0","0","0","12","1","0","9","0","0","6","0","0","0","0","0","1","0","0","84","50","0","1","0","0","0","0","0","148","82","0","2","1","0","0","1","0","19","43","0"
"13817  :  โรงพยาบาลเขาฉกรรจ์","498","0","1","26","0","0","0","0","0","0","0","0","164","0","1","2","0","0","13","0","0","3","0","0","1","0","0","4","0","0","1","0","0","50","0","1","0","0","0","108","0","0","197","0","0","0","0","0","2","0","0","109","0","0"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","2,397","8","503","58","0","52","3","0","0","8","0","7","326","1","52","23","0","5","94","0","5","36","0","5","42","0","4","31","0","3","10","0","4","180","1","30","0","0","1","1","0","0","414","4","22","0","0","1","30","1","11","1,558","2","358"
"10871  :  โรงพยาบาลครบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10872  :  โรงพยาบาลเสิงสาง","697","0","0","199","0","0","13","0","0","66","0","0","169","0","0","10","0","0","21","0","0","3","0","0","8","0","0","5","0","0","1","0","0","137","0","0","0","0","0","0","0","0","133","0","0","0","0","0","0","0","0","117","0","0"
"10873  :  โรงพยาบาลคง","793","0","0","88","0","0","0","0","0","0","0","0","372","0","0","9","0","0","16","0","0","5","0","0","8","0","0","6","0","0","0","0","0","352","0","0","0","0","0","0","0","0","273","0","0","0","0","0","0","0","0","60","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","529","2","0","81","0","0","4","0","0","0","0","0","120","0","0","1","0","0","1","0","0","6","0","0","7","0","0","9","0","0","0","0","0","114","0","0","0","0","0","0","0","0","240","0","0","0","0","0","1","0","0","83","2","0"
"10875  :  โรงพยาบาลจักราช","665","0","27","81","0","0","10","0","8","0","0","0","186","0","10","5","0","0","14","0","0","9","0","1","13","0","4","3","0","0","4","0","2","162","0","6","0","0","0","1","0","0","162","0","6","0","0","0","2","0","0","224","0","3"
"10876  :  โรงพยาบาลโชคชัย","1,486","0","88","122","0","1","73","0","50","4","0","0","427","0","9","62","0","6","22","0","6","9","0","1","17","0","0","10","0","0","0","0","0","345","0","2","0","0","0","0","0","1","514","0","11","1","0","1","3","0","0","342","0","16"
"10877  :  โรงพยาบาลด่านขุนทด","8,020","0","0","153","0","0","81","0","0","600","0","0","2,485","0","0","129","0","0","480","0","0","63","0","0","104","0","0","45","0","0","0","0","0","1,844","0","0","0","0","0","0","0","0","3,606","0","0","14","0","0","9","0","0","1,072","0","0"
"10878  :  โรงพยาบาลโนนไทย","909","0","0","169","0","0","35","0","0","0","0","0","398","0","0","42","0","0","56","0","0","4","0","0","8","0","0","3","0","0","2","0","0","331","0","0","0","0","0","0","0","0","246","0","0","0","0","0","0","0","0","61","0","0"
"10879  :  โรงพยาบาลโนนสูง","378","0","0","174","0","0","5","0","0","0","0","0","55","0","0","2","0","0","14","0","0","8","0","0","19","0","0","5","0","0","0","0","0","22","0","0","0","0","0","0","0","0","74","0","0","2","0","0","2","0","0","66","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","799","0","91","12","0","0","16","0","0","89","0","0","184","0","2","6","0","0","21","0","0","2","0","0","15","0","2","3","0","0","0","0","0","152","0","1","0","0","0","0","0","0","318","0","88","0","0","0","2","0","0","178","0","1"
"10881  :  โรงพยาบาลบัวใหญ่","559","1","17","108","0","0","2","0","0","0","0","0","80","0","1","2","0","0","5","0","0","3","0","0","3","0","0","0","0","0","0","0","0","73","0","1","0","0","0","1","0","0","192","0","16","3","0","0","1","0","0","173","1","0"
"10882  :  โรงพยาบาลประทาย","352","0","250","46","0","2","0","0","0","0","0","0","113","0","21","0","0","0","20","0","0","1","0","1","5","0","6","2","0","0","0","0","1","93","0","13","0","0","0","0","0","0","97","0","120","0","0","2","1","0","2","95","0","103"
"10883  :  โรงพยาบาลปักธงชัย","838","0","101","89","0","5","4","0","1","5","0","1","338","0","40","69","0","0","160","0","0","4","0","3","12","0","2","26","0","0","1","0","0","117","0","9","3","0","0","1","0","33","219","0","24","0","0","0","1","0","0","182","0","30"
"10884  :  โรงพยาบาลพิมาย","1,328","0","3","92","0","0","65","0","3","3","0","0","253","0","0","1","0","0","74","0","0","12","0","0","17","0","0","11","0","0","3","0","0","135","0","0","0","0","0","26","0","0","368","0","0","3","0","0","6","0","0","538","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","367","0","0","3","0","0","7","0","0","0","0","0","72","0","0","3","0","0","4","0","0","4","0","0","0","0","0","1","0","0","0","0","0","66","0","0","0","0","0","0","0","0","66","0","0","0","0","0","3","0","0","216","0","0"
"10886  :  โรงพยาบาลชุมพวง","884","0","15","57","0","0","2","0","0","0","0","0","245","0","6","4","0","0","34","0","0","2","0","0","19","0","0","11","0","0","0","0","0","199","0","6","0","0","0","0","0","0","386","0","6","1","0","0","3","0","0","190","0","3"
"10887  :  โรงพยาบาลสูงเนิน","728","0","0","156","0","0","0","0","0","2","0","0","163","0","0","3","0","0","10","0","0","19","0","0","16","0","0","3","0","0","0","0","0","143","0","0","0","0","0","0","0","0","279","0","0","0","0","0","1","0","0","127","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","215","0","39","52","0","0","0","0","0","0","0","0","58","0","23","3","0","0","5","0","0","3","0","0","2","0","0","2","0","0","0","0","0","49","0","23","0","0","0","0","0","0","26","0","16","0","0","0","0","0","0","79","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","1,314","0","264","3","0","0","6","0","23","89","0","0","287","0","38","8","0","0","58","0","0","7","0","1","5","0","4","1","0","0","0","0","0","224","0","23","0","0","1","1","0","0","727","0","51","2","0","1","6","0","2","194","0","149"
"10890  :  โรงพยาบาลปากช่องนานา","2,936","0","0","28","0","0","50","0","0","2","0","0","755","0","0","44","0","0","45","0","0","36","0","0","48","0","0","81","0","0","2","0","0","605","0","0","0","0","0","6","0","0","1,068","0","0","10","0","0","6","0","0","1,017","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","595","0","0","212","0","0","39","0","0","0","0","0","107","0","0","33","0","0","28","0","0","2","0","0","1","0","0","2","0","0","0","0","0","64","0","0","0","0","0","0","0","0","96","0","0","1","0","0","1","0","0","139","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","40","0","0","22","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0"
"10893  :  โรงพยาบาลโนนแดง","532","0","0","74","0","0","0","0","0","0","0","0","85","0","0","5","0","0","11","0","0","1","0","0","5","0","0","3","0","0","0","0","0","66","0","0","0","0","0","0","0","0","312","0","0","1","0","0","0","0","0","60","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","291","4","0","14","0","0","19","0","0","22","0","0","106","0","0","5","0","0","10","0","0","2","0","0","4","0","0","2","0","0","0","0","0","96","0","0","0","0","0","0","0","0","72","3","0","0","0","0","1","0","0","57","1","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","3,138","0","0","718","0","0","6","0","0","73","0","0","588","0","0","16","0","0","170","0","0","30","0","0","47","0","0","40","0","0","12","0","0","372","0","0","2","0","0","3","0","0","1,364","0","0","0","0","0","25","0","0","364","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","223","0","0","17","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","164","0","0","0","0","0","0","0","0","39","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","469","0","1","101","0","0","1","0","0","0","0","0","144","0","0","3","0","0","13","0","0","0","0","0","1","0","0","5","0","0","0","0","0","130","0","0","0","0","0","0","0","0","154","0","1","0","0","0","0","0","0","69","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","35","0","3","0","0","0","0","0","0","0","0","1","7","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","16","0","1","0","0","0","0","0","0","12","0","1"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","738","0","81","4","0","0","18","0","0","0","0","0","265","0","9","13","0","0","23","0","0","4","0","1","7","0","3","1","0","0","0","0","1","234","0","4","0","0","1","0","0","1","386","0","13","0","0","0","0","0","0","65","0","59"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","181","0","0","29","0","0","1","0","0","1","0","0","65","0","0","1","0","0","8","0","0","2","0","0","1","0","0","2","0","0","0","0","0","58","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","0","38","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","338","0","18","122","0","0","20","0","0","3","0","0","51","0","0","3","0","0","5","0","0","2","0","0","4","0","0","18","0","0","0","0","0","36","0","0","0","0","0","0","0","0","80","0","15","1","0","0","0","0","0","61","0","3"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","1,951","1","7","65","0","0","8","0","2","33","0","3","575","0","1","28","0","0","93","0","0","17","0","0","30","0","0","16","0","0","6","0","0","445","0","1","2","0","0","3","0","0","591","0","1","10","0","0","3","0","0","666","1","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","215","24","13","26","0","0","0","0","1","5","13","0","33","1","4","0","0","0","3","1","0","3","0","0","0","0","0","12","0","0","0","0","0","21","0","1","0","0","0","0","0","2","22","0","5","0","0","0","0","0","0","129","10","3"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","376","0","0","17","0","0","0","0","0","0","0","0","115","0","0","0","0","0","6","0","0","3","0","0","2","0","0","4","0","0","0","0","0","109","0","0","0","0","0","0","0","0","125","0","0","0","0","0","0","0","0","119","0","0"
"27839  :  โรงพยาบาลบัวลาย","183","1","0","28","0","0","1","0","0","0","0","0","60","0","0","2","0","0","6","0","0","1","0","0","1","0","0","1","0","0","0","0","0","52","0","0","0","0","0","0","0","0","79","0","0","0","0","0","0","0","0","15","1","0"
"27840  :  โรงพยาบาลสีดา","1,211","0","0","31","0","0","1","0","0","0","0","0","494","0","0","16","0","0","39","0","0","16","0","0","22","0","0","13","0","0","0","0","0","421","0","0","0","0","0","0","0","0","585","0","0","0","0","0","1","0","0","99","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","424","0","121","54","0","0","0","0","0","0","0","0","121","0","22","3","0","0","14","0","0","3","0","0","4","0","1","3","0","1","0","0","2","102","0","16","0","0","0","0","0","0","123","0","54","3","0","0","1","0","0","122","0","45"
"10667  :  โรงพยาบาลบุรีรัมย์","947","0","0","59","0","0","5","0","0","0","0","0","30","0","0","2","0","0","7","0","0","4","0","0","6","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","4","0","0","2","0","0","1","0","0","846","0","0"
"10895  :  โรงพยาบาลคูเมือง","843","0","51","148","0","0","78","0","0","1","0","0","278","0","25","14","0","1","20","0","1","1","0","0","5","0","1","2","0","0","0","0","0","250","0","23","0","0","0","0","0","0","180","0","15","2","0","0","2","0","0","154","0","11"
"10896  :  โรงพยาบาลกระสัง","1,020","0","0","114","0","0","3","0","0","0","0","0","385","0","0","6","0","0","60","0","0","2","0","0","13","0","0","4","0","0","1","0","0","312","0","0","0","0","0","10","0","0","293","0","0","0","0","0","4","0","0","221","0","0"
"10897  :  โรงพยาบาลนางรอง","315","0","0","1","0","0","0","0","0","0","0","0","59","0","0","0","0","0","4","0","0","3","0","0","2","0","0","1","0","0","0","0","0","53","0","0","0","0","0","0","0","0","168","0","0","1","0","0","0","0","0","86","0","0"
"10898  :  โรงพยาบาลหนองกี่","1,097","0","0","89","0","0","83","0","0","0","0","0","460","0","0","1","0","0","7","0","0","10","0","0","14","0","0","17","0","0","0","0","0","446","0","0","0","0","0","0","0","0","398","0","0","1","0","0","2","0","0","64","0","0"
"10899  :  โรงพยาบาลละหานทราย","319","0","1","84","0","0","1","0","0","0","0","0","95","0","0","1","0","0","2","0","0","2","0","0","1","0","0","0","0","0","1","0","0","93","0","0","0","0","0","0","0","0","76","0","0","2","0","1","1","0","0","60","0","0"
