"โรงพยาบาล","รวมทุกกลุ่มเป้าหมาย","บุคลากรทางการแพทย์และสาธารณสุข","ประชาชนกลุ่มเสี่ยง","กลุ่มอื่นๆ"
"หญิงตั้งครรภ์อายุครรภ์4 เดือนขึ้นไป","เด็ก 6 เดือนถึง 2 ปี","ผู้ป่วยโรคเรื้อรัง","ผู้สูงอายุ 65 ปีขึ้นไป","ผู้พิการทางสมอง","ผู้ป่วยโรคอ้วน"
"รวมผู้ป่วยเรื้อรังทั้งหมด","ปอดอุดกั้นเรื้อรัง","หอบหืด","หัวใจ","หลอดเลือดสมอง","ไตวาย","ผู้ป่วยมะเร็งทีได้รับเคมีบำบัด","เบาหวาน","ธาลัสซีเมีย","ภูมิคุ้มกันบกพร่อง(รวมผู้ติดเชื้อ HIVที่มีอาการ)"
"ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","1,667","0","99","15","0","1","21","0","0","5","0","7","719","0","35","44","0","8","107","0","8","25","0","2","36","0","4","1","0","1","1","0","0","522","0","22","1","0","0","69","0","0","716","0","52","1","0","0","0","0","0","190","0","4"
"10839  :  โรงพยาบาลมะขาม","407","0","0","74","0","0","0","0","0","0","0","0","103","0","0","2","0","0","6","0","0","2","0","0","4","0","0","2","0","0","1","0","0","46","0","0","0","0","0","44","0","0","72","0","0","1","0","0","1","0","0","156","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","346","0","0","51","0","0","0","0","0","0","0","0","142","0","0","10","0","0","22","0","0","0","0","0","2","0","0","1","0","0","0","0","0","26","0","0","0","0","0","100","0","0","91","0","0","0","0","0","1","0","0","61","0","0"
"10841  :  โรงพยาบาลสอยดาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","387","0","0","62","0","0","0","0","0","0","0","0","82","0","0","4","0","0","16","0","0","2","0","0","6","0","0","0","0","0","1","0","0","58","0","0","0","0","0","0","0","0","154","0","0","0","0","0","1","0","0","88","0","0"
"10843  :  โรงพยาบาลนายายอาม","583","0","65","18","0","2","32","0","24","41","0","2","189","0","4","5","0","0","8","0","0","2","0","0","0","0","1","0","0","0","0","0","0","62","0","1","0","0","0","120","0","3","174","0","6","0","0","0","3","0","0","126","0","27"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","1,280","0","0","32","0","0","2","0","0","4","0","0","432","0","0","13","0","0","43","0","0","12","0","0","34","0","0","1","0","0","2","0","0","294","0","0","0","0","0","66","0","0","596","0","0","2","0","0","0","0","0","212","0","0"
"10696  :  โรงพยาบาลตราด","1,294","0","1","184","0","0","1","0","0","1","0","0","108","0","0","3","0","0","11","0","0","14","0","0","11","0","0","2","0","0","7","0","0","70","0","0","1","0","0","2","0","0","419","0","0","1","0","0","6","0","0","574","0","1"
"10845  :  โรงพยาบาลคลองใหญ่","802","0","0","40","0","0","2","0","0","0","0","0","155","0","0","8","0","0","15","0","0","10","0","0","13","0","0","2","0","0","8","0","0","116","0","0","2","0","0","7","0","0","283","0","0","2","0","0","5","0","0","315","0","0"
"10846  :  โรงพยาบาลเขาสมิง","558","0","40","38","0","1","2","0","0","20","0","0","98","0","2","6","0","0","10","0","0","3","0","0","7","0","0","0","0","0","6","0","0","78","0","2","1","0","0","4","0","0","328","0","0","5","0","0","1","0","1","66","0","36"
"10847  :  โรงพยาบาลบ่อไร่","251","0","299","3","0","7","0","0","0","0","0","0","88","0","150","14","0","5","7","0","5","7","0","5","10","0","15","3","0","0","0","0","2","60","0","136","0","0","0","1","0","1","142","0","130","1","0","0","1","0","0","16","0","12"
"10848  :  โรงพยาบาลแหลมงอบ","1,351","0","51","63","0","2","1","0","0","5","0","0","363","0","12","13","0","1","25","0","1","21","0","0","22","0","1","15","0","2","3","0","0","255","0","7","4","0","0","53","0","1","752","0","27","4","0","0","10","0","1","153","0","9"
"10849  :  โรงพยาบาลเกาะกูด","17","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","4","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","1","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","381","0","0","50","0","0","0","0","0","0","0","0","119","0","0","4","0","0","6","0","0","5","0","0","5","0","0","29","0","0","1","0","0","100","0","0","0","0","0","2","0","0","159","0","0","0","0","0","3","0","0","50","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","1,191","11","7","507","0","0","168","0","0","0","0","0","183","0","2","45","0","2","111","0","2","8","0","0","0","0","0","0","0","0","0","0","0","42","0","0","1","0","0","0","0","0","100","0","5","1","0","0","2","0","0","230","11","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","296","0","0","84","0","0","20","0","0","0","0","0","40","0","0","4","0","0","8","0","0","1","0","0","0","0","0","4","0","0","0","0","0","32","0","0","0","0","0","0","0","0","102","0","0","0","0","0","0","0","0","50","0","0"
"10850  :  โรงพยาบาลบางคล้า","1,545","0","0","23","0","0","0","0","0","1","0","0","528","0","0","28","0","0","55","0","0","15","0","0","19","0","0","4","0","0","2","0","0","456","0","0","1","0","0","2","0","0","896","0","0","3","0","0","5","0","0","89","0","0"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","1,129","0","362","61","0","0","1","0","0","0","0","0","582","0","209","9","0","2","32","0","2","22","0","8","24","0","14","9","0","16","3","0","0","469","0","163","9","0","1","102","0","11","395","0","153","0","0","0","0","0","0","90","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","3,093","0","158","133","0","2","2","0","4","0","0","0","577","0","21","7","0","1","53","0","1","21","0","1","5","0","0","13","0","1","5","0","0","512","0","17","1","0","0","1","0","1","1,152","0","28","23","0","1","15","0","0","1,191","0","102"
"10854  :  โรงพยาบาลพนมสารคาม","3,793","0","930","166","0","47","171","0","82","49","0","11","1,260","0","291","70","0","14","199","0","14","75","0","21","49","0","18","59","0","11","9","0","2","929","0","212","9","0","2","60","0","22","1,664","0","384","5","0","4","15","0","11","463","0","100"
"10855  :  โรงพยาบาลสนามชัยเขต","215","0","138","9","0","0","0","0","0","0","0","1","60","0","60","12","0","13","17","0","13","0","0","1","2","0","3","2","0","16","1","0","1","30","0","17","1","0","0","0","0","0","58","0","77","1","0","0","1","0","0","86","0","0"
"10856  :  โรงพยาบาลแปลงยาว","2,326","0","511","6","0","96","0","0","0","1","0","0","710","0","40","11","0","0","16","0","0","19","0","1","11","0","1","3","0","0","2","0","0","685","0","35","1","0","0","7","0","1","1,257","0","152","2","0","2","10","0","0","340","0","221"
"13747  :  โรงพยาบาลราชสาส์น","714","0","140","36","0","1","2","0","0","2","0","1","136","0","21","0","0","0","10","0","0","0","0","0","0","0","2","1","0","0","0","0","0","129","0","17","0","0","0","1","0","0","434","0","70","1","0","0","3","0","2","100","0","45"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"10857  :  โรงพยาบาลกบินทร์บุรี","2,064","1","1","128","0","0","6","0","0","3","0","0","738","0","1","40","0","0","97","0","0","34","0","0","63","0","0","21","0","0","17","0","0","550","0","0","6","0","0","36","0","1","578","0","0","3","0","0","7","0","0","601","1","0"
"10858  :  โรงพยาบาลนาดี","499","0","0","0","0","0","0","0","0","0","0","0","156","0","0","3","0","0","5","0","0","5","0","0","3","0","0","5","0","0","3","0","0","129","0","0","0","0","0","23","0","0","315","0","0","0","0","0","1","0","0","27","0","0"
"10859  :  โรงพยาบาลบ้านสร้าง","539","0","1","48","0","0","0","0","0","0","0","0","191","0","1","5","0","0","22","0","0","8","0","0","10","0","0","14","0","0","3","0","0","140","0","1","0","0","0","28","0","0","254","0","0","1","0","0","2","0","0","43","0","0"
"10860  :  โรงพยาบาลประจันตคาม","510","0","0","53","0","0","0","0","0","4","0","0","79","0","0","1","0","0","4","0","0","3","0","0","6","0","0","2","0","0","2","0","0","68","0","0","2","0","0","0","0","0","281","0","0","0","0","0","5","0","0","88","0","0"
"10861  :  โรงพยาบาลศรีมหาโพธิ","262","0","0","2","0","0","0","0","0","19","0","0","40","0","0","0","0","0","4","0","0","2","0","0","2","0","0","2","0","0","2","0","0","33","0","0","0","0","0","1","0","0","139","0","0","2","0","0","3","0","0","57","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","1,193","0","0","67","0","0","0","0","0","0","0","0","305","0","0","13","0","0","42","0","0","18","0","0","30","0","0","5","0","0","10","0","0","218","0","0","3","0","0","25","0","0","637","0","0","0","0","0","16","0","0","168","0","0"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","752","0","22","28","0","0","2","0","0","2","0","0","112","0","0","1","0","0","7","0","0","2","0","0","1","0","0","12","0","0","0","0","0","103","0","0","0","0","0","0","0","0","227","0","1","1","0","0","3","0","0","377","0","21"
"10698  :  โรงพยาบาลนครนายก","1,882","1","46","73","0","0","3","0","0","12","0","0","336","0","22","15","0","0","20","0","0","13","0","0","10","0","0","26","0","0","1","0","0","209","0","3","2","0","0","80","0","20","696","0","1","3","0","0","14","0","0","745","1","23"
"10863  :  โรงพยาบาลปากพลี","259","0","81","16","0","19","1","0","0","0","0","0","46","0","16","0","0","0","5","0","0","5","0","1","3","0","1","1","0","0","0","0","0","28","0","6","0","0","1","13","0","8","122","0","13","1","0","0","2","0","0","71","0","33"
"10864  :  โรงพยาบาลบ้านนา","360","0","94","34","0","47","10","0","0","0","0","0","65","0","23","3","0","0","6","0","0","2","0","0","0","0","1","0","0","0","0","0","0","42","0","8","1","0","0","15","0","17","159","0","3","0","0","0","2","0","0","90","0","21"
"10865  :  โรงพยาบาลองครักษ์","614","0","39","96","0","0","2","0","0","16","0","0","143","0","8","4","0","1","21","0","1","15","0","0","7","0","0","0","0","1","3","0","0","116","0","7","0","0","0","0","0","0","262","0","16","1","0","0","1","0","1","93","0","14"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","329","0","9","0","0","0","0","0","0","0","0","0","84","0","4","2","0","0","6","0","0","3","0","0","7","0","0","2","0","0","0","0","0","69","0","3","2","0","0","1","0","0","74","0","3","1","0","0","3","0","0","167","0","2"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","449","0","2","214","0","0","17","0","0","0","0","0","48","0","0","0","0","0","1","0","0","2","0","0","1","0","0","20","0","0","0","0","0","33","0","0","0","0","0","0","0","0","15","0","1","0","0","0","0","0","0","155","0","1"
"10866  :  โรงพยาบาลคลองหาด","853","0","14","105","0","1","43","0","12","9","0","0","237","0","0","0","0","0","4","0","0","6","0","0","11","0","0","1","0","0","0","0","0","177","0","0","0","0","0","45","0","0","346","0","0","6","0","0","6","0","1","101","0","0"
"10867  :  โรงพยาบาลตาพระยา","511","0","0","65","0","0","0","0","0","1","0","0","91","0","0","1","0","0","6","0","0","0","0","0","0","0","0","2","0","0","0","0","0","83","0","0","0","0","0","1","0","0","269","0","0","4","0","0","1","0","0","80","0","0"
"10868  :  โรงพยาบาลวังน้ำเย็น","1,697","0","57","123","0","0","2","0","56","2","0","1","610","0","0","13","0","0","5","0","0","12","0","0","28","0","0","2","0","0","0","0","0","586","0","0","0","0","0","0","0","0","776","0","0","0","0","0","4","0","0","180","0","0"
"10869  :  โรงพยาบาลวัฒนานคร","4,083","0","0","169","0","0","24","0","0","250","0","0","1,058","0","0","4","0","0","81","0","0","34","0","0","6","0","0","82","0","0","2","0","0","912","0","0","2","0","0","35","0","0","2,071","0","0","8","0","0","11","0","0","492","0","0"
"10870  :  โรงพยาบาลอรัญประเทศ","261","528","355","48","8","26","0","0","0","0","1","0","27","179","92","0","3","2","1","10","2","1","9","2","0","6","3","1","0","2","0","0","1","22","158","79","0","0","1","2","0","1","43","152","134","0","2","2","5","4","3","138","182","98"
"13817  :  โรงพยาบาลเขาฉกรรจ์","399","0","55","32","0","1","1","0","13","23","0","0","23","0","39","0","0","0","4","0","0","4","0","0","0","0","0","1","0","1","0","0","1","16","0","1","0","0","0","0","0","38","171","0","1","1","0","0","0","0","0","148","0","1"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","2,572","22","1,365","149","0","38","3","0","2","10","3","11","386","4","208","18","2","12","93","2","12","37","0","19","40","0","27","99","0","13","12","0","14","216","1","107","0","0","2","1","0","2","339","6","321","2","0","0","43","2","20","1,640","7","765"
"10871  :  โรงพยาบาลครบุรี","534","0","1","0","0","0","16","0","0","0","0","0","167","0","1","4","0","0","36","0","0","2","0","0","21","0","1","4","0","0","2","0","1","113","0","0","0","0","0","0","0","0","296","0","0","0","0","0","3","0","0","52","0","0"
"10872  :  โรงพยาบาลเสิงสาง","744","0","0","197","0","0","19","0","0","83","0","0","42","0","0","0","0","0","1","0","0","2","0","0","3","0","0","3","0","0","1","0","0","38","0","0","0","0","0","0","0","0","347","0","0","0","0","0","1","0","0","55","0","0"
"10873  :  โรงพยาบาลคง","567","0","0","89","0","0","0","0","0","6","0","0","85","0","0","0","0","0","3","0","0","4","0","0","2","0","0","4","0","0","0","0","0","78","0","0","0","0","0","0","0","0","326","0","0","0","0","0","0","0","0","61","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","624","0","0","85","0","0","9","0","0","1","0","0","142","0","0","2","0","0","4","0","0","7","0","0","8","0","0","8","0","0","2","0","0","125","0","0","1","0","0","0","0","0","319","0","0","0","0","0","1","0","0","67","0","0"
"10875  :  โรงพยาบาลจักราช","613","0","116","49","0","0","5","0","1","1","0","0","208","0","16","7","0","0","29","0","0","8","0","0","9","0","1","4","0","1","1","0","0","172","0","13","1","0","0","2","0","0","162","0","59","1","0","0","2","0","1","185","0","39"
"10876  :  โรงพยาบาลโชคชัย","1,344","0","0","229","0","0","98","0","0","10","0","0","313","0","0","77","0","0","84","0","0","13","0","0","20","0","0","12","0","0","1","0","0","166","0","0","1","0","0","0","0","0","585","0","0","0","0","0","3","0","0","106","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","1,299","0","0","159","0","0","10","0","0","12","0","0","335","0","0","11","0","0","38","0","0","11","0","0","18","0","0","10","0","0","0","0","0","283","0","0","0","0","0","0","0","0","546","0","0","0","0","0","2","0","0","235","0","0"
"10878  :  โรงพยาบาลโนนไทย","1,988","0","169","165","0","1","42","0","8","4","0","0","916","0","67","124","0","19","78","0","19","9","0","1","41","0","0","9","0","0","0","0","1","791","0","34","0","0","0","22","0","15","781","0","89","2","0","0","0","0","0","78","0","4"
"10879  :  โรงพยาบาลโนนสูง","456","1","0","201","0","0","0","0","0","0","0","0","59","0","0","1","0","0","13","0","0","6","0","0","16","0","0","4","0","0","0","0","0","34","0","0","0","0","0","0","0","0","131","0","0","1","0","0","4","0","0","60","1","0"
"10880  :  โรงพยาบาลขามสะแกแสง","799","0","0","21","0","0","3","0","0","98","0","0","134","0","0","2","0","0","9","0","0","3","0","0","13","0","0","3","0","0","0","0","0","121","0","0","1","0","0","0","0","0","381","0","0","1","0","0","4","0","0","157","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","513","0","0","197","0","0","2","0","0","0","0","0","74","0","0","3","0","0","4","0","0","2","0","0","3","0","0","0","0","0","0","0","0","68","0","0","0","0","0","1","0","0","166","0","0","2","0","0","2","0","0","70","0","0"
"10882  :  โรงพยาบาลประทาย","506","0","0","51","0","0","0","0","0","0","0","0","200","0","0","1","0","0","23","0","0","7","0","0","14","0","0","5","0","0","3","0","0","170","0","0","0","0","0","1","0","0","177","0","0","0","0","0","2","0","0","76","0","0"
"10883  :  โรงพยาบาลปักธงชัย","1,331","0","0","108","0","0","1","0","0","1","0","0","494","0","0","67","0","0","161","0","0","11","0","0","19","0","0","44","0","0","2","0","0","224","0","0","0","0","0","48","0","0","450","0","0","1","0","0","4","0","0","272","0","0"
"10884  :  โรงพยาบาลพิมาย","1,418","0","16","144","0","2","140","0","0","7","0","1","262","0","0","3","0","0","43","0","0","15","0","0","25","0","0","11","0","0","1","0","0","64","0","0","1","0","0","131","0","0","377","0","0","1","0","0","15","0","0","472","0","13"
"10885  :  โรงพยาบาลห้วยแถลง","448","1","9","127","0","0","2","0","0","0","0","0","89","0","0","3","0","0","11","0","0","2","0","0","1","0","0","2","0","0","1","0","0","79","0","0","0","0","0","0","0","0","151","0","8","0","0","0","2","0","0","77","1","1"
"10886  :  โรงพยาบาลชุมพวง","977","0","0","56","0","0","2","0","0","0","0","0","231","0","0","2","0","0","25","0","0","7","0","0","18","0","0","8","0","0","0","0","0","192","0","0","0","0","0","0","0","0","505","0","0","1","0","0","4","0","0","178","0","0"
"10887  :  โรงพยาบาลสูงเนิน","704","0","238","163","0","3","1","0","0","0","0","2","193","0","36","13","0","3","16","0","3","22","0","3","14","0","2","8","0","1","3","0","2","169","0","22","1","0","0","0","0","0","254","0","53","1","0","0","4","0","2","88","0","142"
"10888  :  โรงพยาบาลขามทะเลสอ","792","0","0","46","0","0","0","0","0","0","0","0","128","0","0","1","0","0","2","0","0","3","0","0","10","0","0","2","0","0","0","0","0","120","0","0","0","0","0","0","0","0","477","0","0","3","0","0","3","0","0","135","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","1,344","0","30","36","0","0","47","0","0","16","0","11","187","0","10","9","0","0","77","0","0","6","0","0","3","0","0","4","0","0","1","0","0","86","0","0","2","0","0","15","0","9","835","0","3","2","0","0","3","0","0","218","0","6"
"10890  :  โรงพยาบาลปากช่องนานา","1,381","0","87","0","0","0","0","0","0","1","0","0","532","0","45","29","0","2","3","0","2","13","0","1","11","0","0","6","0","1","0","0","0","494","0","3","0","0","0","1","0","0","604","0","15","5","0","0","2","0","0","237","0","27"
"10891  :  โรงพยาบาลหนองบุญมาก","294","0","87","146","0","0","30","0","0","0","0","0","61","0","35","1","0","4","0","0","4","2","0","2","2","0","2","2","0","5","0","0","1","60","0","27","0","0","0","0","0","0","24","0","47","0","0","0","0","0","0","33","0","5"
"10892  :  โรงพยาบาลแก้งสนามนาง","151","0","0","85","0","0","0","0","0","3","0","0","6","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","50","0","0"
"10893  :  โรงพยาบาลโนนแดง","741","0","0","72","0","0","1","0","0","0","0","0","181","0","0","4","0","0","27","0","0","1","0","0","5","0","0","2","0","0","0","0","0","138","0","0","0","0","0","16","0","0","434","0","0","0","0","0","0","0","0","53","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","863","0","0","52","0","0","57","0","0","46","0","0","283","0","0","16","0","0","21","0","0","11","0","0","10","0","0","3","0","0","4","0","0","249","0","0","1","0","0","0","0","0","284","0","0","0","0","0","3","0","0","138","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","3,228","0","3","737","0","0","1","0","0","46","0","0","467","0","1","12","0","0","100","0","0","35","0","0","45","0","0","38","0","1","4","0","0","338","0","1","5","0","0","1","0","0","1,684","0","1","0","0","0","21","0","0","272","0","1"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","116","0","0","54","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","57","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","551","0","0","131","0","0","0","0","0","0","0","0","194","0","0","9","0","0","21","0","0","2","0","0","1","0","0","6","0","0","0","0","0","171","0","0","0","0","0","1","0","0","144","0","0","1","0","0","0","0","0","81","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","2","0","15","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","1","0","9"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","895","0","25","0","0","0","0","0","0","0","0","0","283","0","1","15","0","0","18","0","0","5","0","0","9","0","0","4","0","0","3","0","0","258","0","1","0","0","0","0","0","0","560","0","22","0","0","0","0","0","0","52","0","2"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","39","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","14","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","190","0","83","36","0","1","0","0","0","2","0","3","58","0","29","2","0","1","6","0","1","0","0","1","1","0","2","3","0","1","0","0","0","54","0","27","0","0","0","0","0","0","57","0","21","0","0","0","0","0","1","37","0","28"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","115","0","0","24","0","0","1","0","0","2","0","0","17","0","0","0","0","0","2","0","0","0","0","0","2","0","0","4","0","0","0","0","0","12","0","0","0","0","0","0","0","0","55","0","0","1","0","0","0","0","0","15","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","919","2","115","46","0","21","2","0","0","6","1","0","180","0","14","3","0","0","10","0","0","3","0","0","18","0","1","0","0","1","6","0","0","158","0","11","1","0","0","0","0","0","370","0","18","11","0","1","2","0","0","302","1","61"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","956","0","304","139","0","1","4","0","0","10","0","6","129","0","56","2","0","1","16","0","1","7","0","2","6","0","7","22","0","0","2","0","1","83","0","40","2","0","2","8","0","3","99","0","48","1","0","1","0","0","0","574","0","192"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","316","0","92","13","0","0","1","0","0","0","0","0","124","0","5","1","0","0","5","0","0","5","0","0","5","0","0","5","0","0","0","0","0","120","0","2","0","0","0","0","0","1","73","0","83","0","0","0","0","0","0","105","0","4"
"27839  :  โรงพยาบาลบัวลาย","288","0","0","35","0","0","1","0","0","0","0","0","107","0","0","1","0","0","10","0","0","0","0","0","1","0","0","2","0","0","1","0","0","97","0","0","0","0","0","0","0","0","124","0","0","0","0","0","0","0","0","21","0","0"
"27840  :  โรงพยาบาลสีดา","1,496","0","8","42","0","0","11","0","0","0","0","0","549","0","0","10","0","0","40","0","0","13","0","0","32","0","0","17","0","0","0","0","0","475","0","0","0","0","0","3","0","0","720","0","0","2","0","0","3","0","0","169","0","8"
"27841  :  โรงพยาบาลเทพารักษ์","1,216","0","53","60","0","0","21","0","0","3","0","0","233","0","6","10","0","0","23","0","0","7","0","0","11","0","0","3","0","1","3","0","0","194","0","2","0","0","1","0","0","0","560","0","1","8","0","1","2","0","0","329","0","45"
"10667  :  โรงพยาบาลบุรีรัมย์","937","0","0","82","0","0","3","0","0","1","0","0","33","0","0","0","0","0","9","0","0","2","0","0","4","0","0","0","0","0","1","0","0","18","0","0","0","0","0","0","0","0","3","0","0","1","0","0","2","0","0","812","0","0"
"10895  :  โรงพยาบาลคูเมือง","926","0","0","156","0","0","24","0","0","0","0","0","373","0","0","20","0","0","26","0","0","2","0","0","14","0","0","3","0","0","5","0","0","329","0","0","2","0","0","1","0","0","245","0","0","3","0","0","1","0","0","124","0","0"
"10896  :  โรงพยาบาลกระสัง","1,221","0","0","94","0","0","2","0","0","0","0","0","488","0","0","5","0","0","50","0","0","8","0","0","25","0","0","0","0","0","1","0","0","389","0","0","1","0","0","53","0","0","489","0","0","3","0","0","0","0","0","145","0","0"
"10897  :  โรงพยาบาลนางรอง","802","1","3","68","0","0","3","0","0","0","1","0","214","0","0","1","0","0","3","0","0","9","0","0","16","0","0","21","0","0","0","0","0","189","0","0","1","0","0","0","0","0","261","0","0","5","0","0","2","0","0","249","0","3"
"10898  :  โรงพยาบาลหนองกี่","1,104","0","0","83","0","0","95","0","0","1","0","0","363","0","0","9","0","0","22","0","0","12","0","0","15","0","0","13","0","0","0","0","0","337","0","0","0","0","0","0","0","0","502","0","0","1","0","0","1","0","0","58","0","0"
"10899  :  โรงพยาบาลละหานทราย","953","0","49","72","0","12","0","0","0","13","0","0","181","0","1","1","0","0","21","0","0","10","0","1","10","0","0","2","0","0","0","0","0","144","0","1","1","0","0","0","0","0","501","0","0","7","0","0","6","0","2","173","0","34"
"10900  :  โรงพยาบาลประโคนชัย","1,922","1","0","157","0","0","36","0","0","0","1","0","299","0","0","5","0","0","14","0","0","4","0","0","23","0","0","4","0","0","8","0","0","263","0","0","4","0","0","0","0","0","964","0","0","15","0","0","7","0","0","444","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","547","0","377","81","0","3","30","0","80","1","0","0","175","0","95","1","0","2","14","0","2","18","0","6","11","0","6","49","0","21","2","0","0","136","0","72","0","0","0","2","0","2","103","0","151","0","0","0","2","0","2","155","0","46"
"10902  :  โรงพยาบาลพุทไธสง","1,127","0","11","97","0","0","16","0","0","100","0","0","333","0","1","11","0","0","27","0","0","10","0","0","26","0","0","30","0","0","2","0","0","274","0","1","0","0","0","12","0","0","473","0","2","1","0","0","2","0","0","105","0","8"
"10904  :  โรงพยาบาลลำปลายมาศ","216","0","72","144","0","1","1","0","0","0","0","0","5","0","5","0","0","1","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","4","0","3","0","0","0","0","0","0","7","0","19","0","0","0","0","0","0","59","0","47"
