"โรงพยาบาล","รวมทุกกลุ่มเป้าหมาย","บุคลากรทางการแพทย์และสาธารณสุข","ประชาชนกลุ่มเสี่ยง","กลุ่มอื่นๆ"
"หญิงตั้งครรภ์อายุครรภ์4 เดือนขึ้นไป","เด็ก 6 เดือนถึง 2 ปี","ผู้ป่วยโรคเรื้อรัง","ผู้สูงอายุ 65 ปีขึ้นไป","ผู้พิการทางสมอง","ผู้ป่วยโรคอ้วน"
"รวมผู้ป่วยเรื้อรังทั้งหมด","ปอดอุดกั้นเรื้อรัง","หอบหืด","หัวใจ","หลอดเลือดสมอง","ไตวาย","ผู้ป่วยมะเร็งทีได้รับเคมีบำบัด","เบาหวาน","ธาลัสซีเมีย","ภูมิคุ้มกันบกพร่อง(รวมผู้ติดเชื้อ HIVที่มีอาการ)"
"ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง"
"10846  :  โรงพยาบาลเขาสมิง","547","0","1","27","0","0","0","0","0","0","0","0","101","0","0","9","0","0","15","0","0","4","0","0","7","0","0","0","0","0","3","0","0","75","0","0","1","0","0","4","0","0","298","0","1","7","0","0","2","0","0","112","0","0"
"10847  :  โรงพยาบาลบ่อไร่","343","0","0","43","0","0","0","0","0","0","0","0","113","0","0","3","0","0","3","0","0","5","0","0","11","0","0","0","0","0","0","0","0","81","0","0","0","0","0","21","0","0","151","0","0","0","0","0","0","0","0","36","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","971","0","0","35","0","0","0","0","0","0","0","0","366","0","0","15","0","0","47","0","0","40","0","0","26","0","0","12","0","0","3","0","0","240","0","0","2","0","0","41","0","0","476","0","0","3","0","0","1","0","0","90","0","0"
"10849  :  โรงพยาบาลเกาะกูด","72","0","0","16","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","2","0","0","26","0","0","0","0","0","0","0","0","24","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","349","0","0","33","0","0","0","0","0","0","0","0","83","0","0","5","0","0","6","0","0","2","0","0","2","0","0","17","0","0","2","0","0","70","0","0","0","0","0","0","0","0","184","0","0","0","0","0","3","0","0","46","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","150","0","0","2","0","0","0","0","0","0","0","0","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","22"
"10833  :  โรงพยาบาลท่าตะเกียบ","212","0","0","14","0","0","3","0","0","0","0","0","126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","63","0","0"
"10850  :  โรงพยาบาลบางคล้า","135","0","24","4","0","0","1","0","0","0","0","0","88","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","5","0","0","0","0","0","0","26","0","11"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","52","0","285","25","0","9","2","0","2","0","0","8","0","0","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","24","0","0","0","0","0","0","23","0","89"
"10852  :  โรงพยาบาลบางปะกง","1,219","0","169","8","0","0","3","0","1","0","0","0","1,006","0","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","58","0","0","0","3","0","0","36","0","9"
"10853  :  โรงพยาบาลบ้านโพธิ์","3,010","0","149","113","0","1","12","0","0","0","0","0","1,369","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","436","0","9","0","0","0","5","0","0","1,017","0","97"
"10854  :  โรงพยาบาลพนมสารคาม","3,075","0","2,051","64","0","88","17","0","9","18","0","20","1,688","0","894","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","556","0","453","0","0","0","3","0","0","570","0","562"
"10855  :  โรงพยาบาลสนามชัยเขต","1,559","0","6","25","0","0","2","0","0","1","0","0","1,140","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","218","0","1","1","0","0","25","0","0","129","0","1"
"10856  :  โรงพยาบาลแปลงยาว","2,441","0","254","22","0","2","14","0","1","0","0","0","1,209","0","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","710","0","59","1","0","0","0","0","0","390","0","113"
"13747  :  โรงพยาบาลราชสาส์น","416","0","116","1","0","22","1","0","1","0","0","1","160","0","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","203","0","2","0","0","0","0","0","0","48","0","11"
"31327  :  โรงพยาบาลคลองเขื่อน","255","0","1","22","0","0","2","0","0","10","0","0","130","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","29","0","0"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","995","0","118","184","0","14","3","0","0","5","0","0","263","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75","0","5","0","0","0","13","0","1","434","0","74"
"10857  :  โรงพยาบาลกบินทร์บุรี","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10858  :  โรงพยาบาลนาดี","609","0","8","12","0","1","1","0","0","0","0","0","241","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","199","0","1","0","0","0","0","0","0","132","0","5"
"10859  :  โรงพยาบาลบ้านสร้าง","418","0","22","46","0","0","2","0","0","0","0","0","265","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","0","12","0","0","0","1","0","0","47","0","2"
"10860  :  โรงพยาบาลประจันตคาม","276","0","82","57","0","6","1","0","1","0","0","0","171","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","42","0","0","0","1","0","0","32","0","12"
"10861  :  โรงพยาบาลศรีมหาโพธิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","1,030","0","99","65","0","0","1","0","0","16","0","0","514","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","221","0","4","0","0","0","47","0","0","130","0","88"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","2,443","0","21","11","0","0","3","0","0","2","0","0","278","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107","0","1","0","0","0","10","0","0","2,014","0","16"
"10698  :  โรงพยาบาลนครนายก","1,999","0","101","19","0","0","12","0","0","4","0","0","909","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","278","0","23","0","0","0","116","0","3","622","0","32"
"10863  :  โรงพยาบาลปากพลี","368","0","54","4","0","3","0","0","0","11","0","0","155","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64","0","18","0","0","0","3","0","0","119","0","13"
"10864  :  โรงพยาบาลบ้านนา","367","0","296","14","0","44","0","0","3","0","0","0","115","0","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68","0","35","1","0","0","0","0","4","163","0","127"
"10865  :  โรงพยาบาลองครักษ์","3,220","0","12","98","0","0","12","0","0","152","0","0","1,365","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","860","0","2","0","0","0","8","0","0","709","0","9"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","576","0","0","225","0","0","11","0","0","0","0","0","174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","1","0","0","142","0","0"
"10866  :  โรงพยาบาลคลองหาด","354","0","30","42","0","14","35","0","1","3","0","2","141","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85","0","3","0","0","0","0","0","0","40","0","7"
"10867  :  โรงพยาบาลตาพระยา","289","0","161","36","0","0","4","0","0","0","0","0","103","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","0","65","0","0","0","0","0","0","84","0","47"
"10868  :  โรงพยาบาลวังน้ำเย็น","1,921","0","36","132","0","0","8","0","0","0","0","0","1,116","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","446","0","6","1","0","0","4","0","0","174","0","3"
"10869  :  โรงพยาบาลวัฒนานคร","3,298","0","0","21","0","0","19","0","0","100","0","0","1,566","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,199","0","0","0","0","0","8","0","0","284","0","0"
"10870  :  โรงพยาบาลอรัญประเทศ","0","0","156","0","0","3","0","0","1","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","61"
"13817  :  โรงพยาบาลเขาฉกรรจ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","3,464","0","2","166","0","0","35","0","0","5","0","0","682","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159","0","0","1","0","0","24","0","0","2,379","0","0"
"10871  :  โรงพยาบาลครบุรี","22","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0"
"10872  :  โรงพยาบาลเสิงสาง","611","0","0","90","0","0","22","0","0","32","0","0","233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76","0","0","0","0","0","0","0","0","151","0","0"
"10873  :  โรงพยาบาลคง","992","0","0","114","0","0","6","0","0","0","0","0","800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","41","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","507","0","0","72","0","0","29","0","0","0","0","0","211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112","0","0","0","0","0","0","0","0","76","0","0"
"10875  :  โรงพยาบาลจักราช","893","0","220","74","0","0","40","0","0","90","0","45","396","0","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","39","0","0","0","0","0","0","275","0","73"
"10876  :  โรงพยาบาลโชคชัย","1,959","0","0","10","0","0","93","0","0","0","0","0","1,166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","256","0","0","0","0","0","43","0","0","384","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","9,108","0","0","146","0","0","53","0","0","24","0","0","4,666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,928","0","0","1","0","0","23","0","0","2,240","0","0"
"10878  :  โรงพยาบาลโนนไทย","1,036","0","109","7","0","2","66","0","35","0","0","0","812","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","23","0","0","104","0","61"
"10879  :  โรงพยาบาลโนนสูง","471","0","0","167","0","0","14","0","0","11","0","0","149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","2","0","0","101","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","906","0","0","9","0","0","20","0","0","65","0","0","346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","261","0","0","0","0","0","32","0","0","170","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","763","0","1","192","0","0","34","0","0","0","0","0","165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","0","1","0","0","0","1","0","0","237","0","0"
"10882  :  โรงพยาบาลประทาย","516","0","0","35","0","0","6","0","0","0","0","0","263","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68","0","0","0","0","0","19","0","0","121","0","0"
"10883  :  โรงพยาบาลปักธงชัย","833","0","0","89","0","0","9","0","0","1","0","0","341","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","12","0","0","268","0","0"
"10884  :  โรงพยาบาลพิมาย","1,239","0","15","104","0","0","14","0","0","1","0","0","441","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","213","0","1","0","0","0","28","0","0","405","0","12"
"10885  :  โรงพยาบาลห้วยแถลง","629","0","7","1","0","0","31","0","0","0","0","0","344","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","1","0","0","0","1","0","0","186","0","0"
"10886  :  โรงพยาบาลชุมพวง","813","0","0","64","0","0","20","0","0","1","0","0","284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","222","0","0","0","0","0","8","0","0","205","0","0"
"10887  :  โรงพยาบาลสูงเนิน","761","0","0","152","0","0","8","0","0","1","0","0","431","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","0","0","0","0","9","0","0","122","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","131","0","0","53","0","0","4","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","62","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","2,140","0","247","34","0","0","86","0","29","106","0","0","1,054","0","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","505","0","36","0","0","0","62","0","1","284","0","137"
"10890  :  โรงพยาบาลปากช่องนานา","2,701","0","0","17","0","0","59","0","0","1","0","0","1,443","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","322","0","0","2","0","0","8","0","0","836","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","721","0","0","111","0","0","13","0","0","0","0","0","257","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","167","0","0","0","0","0","11","0","0","154","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","84","0","0","3","0","0","2","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","67","0","0"
"10893  :  โรงพยาบาลโนนแดง","585","0","12","10","0","0","6","0","0","0","0","0","296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","166","0","0","0","0","0","5","0","0","94","0","12"
"10894  :  โรงพยาบาลวังน้ำเขียว","810","0","8","53","0","0","49","0","0","16","0","4","442","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","116","0","0","0","0","0","1","0","1","127","0","2"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","2,778","0","2","38","0","0","19","0","0","43","0","0","1,284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","591","0","0","0","0","0","18","0","0","765","0","2"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","271","0","0","54","0","0","22","0","0","0","0","0","152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","472","0","0","97","0","0","6","0","0","0","0","0","191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","118","0","0","0","0","0","6","0","0","51","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","1,189","0","1","3","0","0","19","0","0","0","0","0","450","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","174","0","0","0","0","0","5","0","0","514","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","981","0","14","3","0","0","23","0","0","0","0","0","493","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","261","0","1","0","0","0","0","0","0","199","0","10"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","117","0","34","22","0","1","1","0","1","2","0","0","33","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","1","0","0","0","0","0","1","45","0","13"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","312","0","25","35","0","0","12","0","0","22","0","15","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","127","0","10"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","856","0","41","8","0","4","5","0","0","90","0","6","323","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","259","0","0","0","0","0","6","0","1","162","0","28"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","317","0","0","2","0","0","1","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95","0","0","0","0","0","0","0","0","64","0","0"
"27839  :  โรงพยาบาลบัวลาย","181","0","0","18","0","0","5","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","17","0","0"
"27840  :  โรงพยาบาลสีดา","1,338","0","193","36","0","0","3","0","3","0","0","0","864","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","321","0","73","0","0","0","1","0","0","110","0","93"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","15","0","2","0","0","0","0","0","1","1","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"10895  :  โรงพยาบาลคูเมือง","961","0","59","57","0","1","87","0","0","0","0","0","659","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","6","0","0","0","10","0","0","111","0","43"
"10896  :  โรงพยาบาลกระสัง","952","0","21","4","0","1","5","0","1","0","0","0","680","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","135","0","2","0","0","0","2","0","0","98","0","13"
"10897  :  โรงพยาบาลนางรอง","1","0","3","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"10898  :  โรงพยาบาลหนองกี่","1,000","0","0","86","0","0","26","0","0","0","0","0","439","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","352","0","0","0","0","0","0","0","0","90","0","0"
"10899  :  โรงพยาบาลละหานทราย","793","0","0","3","0","0","12","0","0","13","0","0","265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","295","0","0","0","0","0","0","0","0","199","0","0"
"10900  :  โรงพยาบาลประโคนชัย","1,427","0","263","134","0","21","60","0","2","0","0","0","948","0","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82","0","65","0","0","0","7","0","0","189","0","114"
"10901  :  โรงพยาบาลบ้านกรวด","479","0","54","18","0","0","112","0","53","0","0","0","207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","0","97","0","0"
"10902  :  โรงพยาบาลพุทไธสง","832","0","0","11","0","0","16","0","0","20","0","0","304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","199","0","0","2","0","0","8","0","0","262","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"10905  :  โรงพยาบาลสตึก","428","0","0","0","0","0","65","0","0","9","0","0","193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","12","0","0","94","0","0"
"10906  :  โรงพยาบาลปะคำ","3","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","216","0","5","11","0","0","4","0","0","0","0","0","18","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","179","0","3"
"10908  :  โรงพยาบาลหนองหงส์","277","0","1","7","0","0","1","0","0","0","0","0","141","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","0","0","0","42","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","182","0","128","18","0","2","5","0","29","0","0","0","67","0","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","9","0","0","0","0","0","0","75","0","5"
"10910  :  โรงพยาบาลห้วยราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","591","0","0","32","0","0","26","0","0","11","0","0","460","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","3","0","0","37","0","0"
"10912  :  โรงพยาบาลชำนิ","206","0","0","0","0","0","0","0","0","0","0","0","157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","31","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","270","0","119","39","0","0","28","0","0","0","0","0","122","0","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73","0","4"
