"โรงพยาบาล","ผู้ป่วยที่อยู่ในเขตรับผิดชอบ Typearea 1,3","ผู้ป่วยที่มารับบริการของหน่วยบริการจากแฟ้ม ChronicFU"
"รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม","รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม"
"จำนวนผู้ป่วย(B1)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A1)","ร้อยละควบคุมได้ดี(A1*100)/B1","จำนวนผู้ป่วย(D1)","ได้รับการตรวจ","ควบคุมได้ดี(C1)","ร้อยละควบคุมได้ดี(C1*100)/D1","จำนวนผู้ป่วย(F1)","ได้รับการตรวจ","ควบคุมได้ดี(E1)","ร้อยละควบคุมได้ดี(F1*100)/E1","จำนวนผู้ป่วย(B2)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A2)","ร้อยละควบคุมได้ดี(A2*100)/B2","จำนวนผู้ป่วย(D2)","ได้รับการตรวจ","ควบคุมได้ดี(C2)","ร้อยละ(C2*100)/D2","จำนวนผู้ป่วย(F2)","ได้รับการตรวจ","ควบคุมได้ดี(E2)","ร้อยละ(F2*100)/E2"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","122","87","71.31","43","35.25","122","87","43","35.25","0","0","0","0.00","318","245","77.04","109","34.28","318","245","109","34.28","0","0","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","178","60","33.71","16","8.99","178","60","16","8.99","0","0","0","0.00","137","58","42.34","15","10.95","137","58","15","10.95","0","0","0","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,376","616","44.77","250","18.17","1,376","616","250","18.17","0","0","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","1","1","100.00","0","0.00","1","1","0","0.00","0","0","0","0.00","749","628","83.85","297","39.65","749","628","297","39.65","0","0","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","322","32","9.94","20","6.21","322","32","20","6.21","0","0","0","0.00","488","66","13.52","35","7.17","488","66","35","7.17","0","0","0","0.00"
"10837  :  โรงพยาบาลสองพี่น้อง","283","219","77.39","92","32.51","283","219","92","32.51","0","0","0","0.00","547","445","81.35","199","36.38","547","445","199","36.38","0","0","0","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","319","170","53.29","115","36.05","319","170","115","36.05","0","0","0","0.00","890","560","62.92","394","44.27","890","560","394","44.27","0","0","0","0.00"
"10839  :  โรงพยาบาลมะขาม","53","46","86.79","31","58.49","53","46","31","58.49","0","0","0","0.00","735","666","90.61","349","47.48","735","666","349","47.48","0","0","0","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,113","292","26.24","125","11.23","1,113","292","125","11.23","0","0","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,245","711","57.11","122","9.80","1,245","711","122","9.80","0","0","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","95","59","62.11","19","20.00","95","59","19","20.00","0","0","0","0.00","491","383","78.00","143","29.12","491","383","143","29.12","0","0","0","0.00"
"10843  :  โรงพยาบาลนายายอาม","138","97","70.29","41","29.71","138","97","41","29.71","0","0","0","0.00","714","557","78.01","219","30.67","714","557","219","30.67","0","0","0","0.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","169","80","47.34","29","17.16","169","80","29","17.16","0","0","0","0.00","627","344","54.86","153","24.40","627","344","153","24.40","0","0","0","0.00"
"10696  :  โรงพยาบาลตราด","321","243","75.70","116","36.14","321","243","116","36.14","0","0","0","0.00","2,697","2,237","82.94","1,101","40.82","2,697","2,237","1,101","40.82","0","0","0","0.00"
"10845  :  โรงพยาบาลคลองใหญ่","402","26","6.47","13","3.23","402","26","13","3.23","0","0","0","0.00","305","12","3.93","6","1.97","305","12","6","1.97","0","0","0","0.00"
"10846  :  โรงพยาบาลเขาสมิง","285","187","65.61","89","31.23","285","187","89","31.23","0","0","0","0.00","1,067","781","73.20","313","29.33","1,067","781","313","29.33","0","0","0","0.00"
"10847  :  โรงพยาบาลบ่อไร่","273","218","79.85","92","33.70","273","218","92","33.70","0","0","0","0.00","647","580","89.64","237","36.63","647","580","237","36.63","0","0","0","0.00"
"10848  :  โรงพยาบาลแหลมงอบ","257","190","73.93","54","21.01","257","190","54","21.01","0","0","0","0.00","531","442","83.24","108","20.34","531","442","108","20.34","0","0","0","0.00"
"10849  :  โรงพยาบาลเกาะกูด","22","2","9.09","1","4.55","22","2","1","4.55","0","0","0","0.00","3","3","100.00","1","33.33","3","3","1","33.33","0","0","0","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","57","34","59.65","19","33.33","57","34","19","33.33","0","0","0","0.00","204","107","52.45","56","27.45","204","107","56","27.45","0","0","0","0.00"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","234","137","58.55","81","34.62","234","137","81","34.62","0","0","0","0.00","879","600","68.26","368","41.87","879","600","368","41.87","0","0","0","0.00"
"10850  :  โรงพยาบาลบางคล้า","854","123","14.40","59","6.91","854","123","59","6.91","0","0","0","0.00","1,747","247","14.14","112","6.41","1,747","247","112","6.41","0","0","0","0.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,871","1,331","71.14","336","17.96","1,871","1,331","336","17.96","0","0","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","1","0","0.00","0","0.00","1","0","0","0.00","0","0","0","0.00","1,798","0","0.00","0","0.00","1,798","0","0","0.00","0","0","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","176","90","51.14","36","20.45","176","90","36","20.45","0","0","0","0.00","1,636","1,115","68.15","404","24.69","1,636","1,115","404","24.69","0","0","0","0.00"
"10854  :  โรงพยาบาลพนมสารคาม","512","325","63.48","76","14.84","512","325","76","14.84","0","0","0","0.00","1,602","1,329","82.96","319","19.91","1,602","1,329","319","19.91","0","0","0","0.00"
"10855  :  โรงพยาบาลสนามชัยเขต","244","2","0.82","2","0.82","244","2","2","0.82","0","0","0","0.00","81","0","0.00","0","0.00","81","0","0","0.00","0","0","0","0.00"
"10856  :  โรงพยาบาลแปลงยาว","304","146","48.03","91","29.93","304","146","91","29.93","0","0","0","0.00","1,026","832","81.09","474","46.20","1,026","832","474","46.20","0","0","0","0.00"
"13747  :  โรงพยาบาลราชสาส์น","433","201","46.42","50","11.55","433","201","50","11.55","0","0","0","0.00","368","284","77.17","64","17.39","368","284","64","17.39","0","0","0","0.00"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","24","1","4.17","1","4.17","24","1","1","4.17","0","0","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","66","6","9.09","4","6.06","66","6","4","6.06","0","0","0","0.00","5,494","1,034","18.82","385","7.01","5,494","1,034","385","7.01","0","0","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","464","13","2.80","6","1.29","464","13","6","1.29","0","0","0","0.00","2,122","39","1.84","12","0.57","2,122","39","12","0.57","0","0","0","0.00"
"10858  :  โรงพยาบาลนาดี","324","194","59.88","109","33.64","324","194","109","33.64","0","0","0","0.00","74","63","85.14","23","31.08","74","63","23","31.08","0","0","0","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","251","155","61.75","82","32.67","251","155","82","32.67","0","0","0","0.00","334","259","77.54","141","42.22","334","259","141","42.22","0","0","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","385","207","53.77","93","24.16","385","207","93","24.16","0","0","0","0.00","32","19","59.38","9","28.13","32","19","9","28.13","0","0","0","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","348","10","2.87","3","0.86","348","10","3","0.86","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","372","70","18.82","25","6.72","372","70","25","6.72","0","0","0","0.00","467","112","23.98","46","9.85","467","112","46","9.85","0","0","0","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","192","143","74.48","28","14.58","192","143","28","14.58","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10698  :  โรงพยาบาลนครนายก","791","273","34.51","160","20.23","791","273","160","20.23","0","0","0","0.00","972","391","40.23","207","21.30","972","391","207","21.30","0","0","0","0.00"
"10863  :  โรงพยาบาลปากพลี","170","80","47.06","39","22.94","170","80","39","22.94","0","0","0","0.00","800","408","51.00","149","18.63","800","408","149","18.63","0","0","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","478","57","11.92","25","5.23","478","57","25","5.23","0","0","0","0.00","1,847","136","7.36","50","2.71","1,847","136","50","2.71","0","0","0","0.00"
"10865  :  โรงพยาบาลองครักษ์","218","58","26.61","35","16.06","218","58","35","16.06","0","0","0","0.00","1,516","411","27.11","195","12.86","1,516","411","195","12.86","0","0","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","18","0","0.00","0","0.00","18","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","80","33","41.25","13","16.25","80","33","13","16.25","0","0","0","0.00","4,080","2,415","59.19","1,296","31.76","4,080","2,415","1,296","31.76","0","0","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,132","622","54.95","150","13.25","1,132","622","150","13.25","0","0","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","416","236","56.73","82","19.71","416","236","82","19.71","0","0","0","0.00","975","760","77.95","271","27.79","975","760","271","27.79","0","0","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","273","110","40.29","49","17.95","273","110","49","17.95","0","0","0","0.00","2","0","0.00","0","0.00","2","0","0","0.00","0","0","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","949","423","44.57","153","16.12","949","423","153","16.12","0","0","0","0.00","2,328","1,412","60.65","438","18.81","2,328","1,412","438","18.81","0","0","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","589","239","40.58","70","11.88","589","239","70","11.88","0","0","0","0.00","1,996","914","45.79","260","13.03","1,996","914","260","13.03","0","0","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","542","232","42.80","45","8.30","542","232","45","8.30","0","0","0","0.00","2,371","1,555","65.58","256","10.80","2,371","1,555","256","10.80","0","0","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","263","166","63.12","57","21.67","263","166","57","21.67","0","0","0","0.00","1,886","1,296","68.72","446","23.65","1,886","1,296","446","23.65","0","0","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10871  :  โรงพยาบาลครบุรี","501","0","0.00","104","20.76","501","0","104","20.76","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","434","0","0.00","116","26.73","434","0","116","26.73","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10873  :  โรงพยาบาลคง","471","0","0.00","109","23.14","471","0","109","23.14","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","273","0","0.00","43","15.75","273","0","43","15.75","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","400","0","0.00","55","13.75","400","0","55","13.75","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","599","0","0.00","84","14.02","599","0","84","14.02","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","1,685","0","0.00","113","6.71","1,685","0","113","6.71","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","344","0","0.00","63","18.31","344","0","63","18.31","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","444","0","0.00","59","13.29","444","0","59","13.29","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","497","0","0.00","139","27.97","497","0","139","27.97","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","306","0","0.00","136","44.44","306","0","136","44.44","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10882  :  โรงพยาบาลประทาย","462","0","0.00","72","15.58","462","0","72","15.58","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","405","0","0.00","52","12.84","405","0","52","12.84","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10884  :  โรงพยาบาลพิมาย","689","0","0.00","31","4.50","689","0","31","4.50","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","446","0","0.00","130","29.15","446","0","130","29.15","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","450","0","0.00","100","22.22","450","0","100","22.22","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","974","0","0.00","225","23.10","974","0","225","23.10","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","1,210","0","0.00","250","20.66","1,210","0","250","20.66","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","433","0","0.00","46","10.62","433","0","46","10.62","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","187","0","0.00","55","29.41","187","0","55","29.41","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","1","0","0.00","0","0.00","1","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","306","0","0.00","56","18.30","306","0","56","18.30","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","117","0","0.00","21","17.95","117","0","21","17.95","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","1,032","0","0.00","72","6.98","1,032","0","72","6.98","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","157","0","0.00","7","4.46","157","0","7","4.46","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","260","0","0.00","33","12.69","260","0","33","12.69","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","702","0","0.00","97","13.82","702","0","97","13.82","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","816","0","0.00","159","19.49","816","0","159","19.49","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","174","0","0.00","21","12.07","174","0","21","12.07","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","260","0","0.00","60","23.08","260","0","60","23.08","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","341","0","0.00","54","15.84","341","0","54","15.84","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","217","0","0.00","26","11.98","217","0","26","11.98","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","179","0","0.00","60","33.52","179","0","60","33.52","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","168","0","0.00","53","31.55","168","0","53","31.55","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","162","119","73.46","32","19.75","162","119","32","19.75","0","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","426","291","68.31","97","22.77","426","291","97","22.77","0","0","0","0.00","1,769","1,499","84.74","470","26.57","1,769","1,499","470","26.57","0","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","309","208","67.31","44","14.24","309","208","44","14.24","0","0","0","0.00","1,907","1,519","79.65","294","15.42","1,907","1,519","294","15.42","0","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","1,039","131","12.61","22","2.12","1,039","131","22","2.12","0","0","0","0.00","935","293","31.34","46","4.92","935","293","46","4.92","0","0","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","430","296","68.84","104","24.19","430","296","104","24.19","0","0","0","0.00","2,003","1,654","82.58","617","30.80","2,003","1,654","617","30.80","0","0","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","378","62","16.40","17","4.50","378","62","17","4.50","0","0","0","0.00","1,612","284","17.62","62","3.85","1,612","284","62","3.85","0","0","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","894","564","63.09","214","23.94","894","564","214","23.94","0","0","0","0.00","3,239","2,249","69.44","740","22.85","3,239","2,249","740","22.85","0","0","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","498","302","60.64","101","20.28","498","302","101","20.28","0","0","0","0.00","1,548","1,175","75.90","339","21.90","1,548","1,175","339","21.90","0","0","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","740","528","71.35","178","24.05","740","528","178","24.05","0","0","0","0.00","9","7","77.78","4","44.44","9","7","4","44.44","0","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","2","0","0.00","0","0.00","2","0","0","0.00","0","0","0","0.00","4,621","162","3.51","57","1.23","4,621","162","57","1.23","0","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","545","103","18.90","23","4.22","545","103","23","4.22","0","0","0","0.00","2,201","541","24.58","108","4.91","2,201","541","108","4.91","0","0","0","0.00"
"10906  :  โรงพยาบาลปะคำ","216","139","64.35","40","18.52","216","139","40","18.52","0","0","0","0.00","24","24","100.00","9","37.50","24","24","9","37.50","0","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","374","42","11.23","23","6.15","374","42","23","6.15","0","0","0","0.00","1,673","253","15.12","132","7.89","1,673","253","132","7.89","0","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","223","146","65.47","18","8.07","223","146","18","8.07","0","0","0","0.00","75","65","86.67","11","14.67","75","65","11","14.67","0","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","257","203","78.99","54","21.01","257","203","54","21.01","0","0","0","0.00","549","483","87.98","110","20.04","549","483","110","20.04","0","0","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","141","83","58.87","50","35.46","141","83","50","35.46","0","0","0","0.00","825","498","60.36","252","30.55","825","498","252","30.55","0","0","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","246","178","72.36","55","22.36","246","178","55","22.36","0","0","0","0.00","600","498","83.00","152","25.33","600","498","152","25.33","0","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","135","75","55.56","10","7.41","135","75","10","7.41","0","0","0","0.00","605","484","80.00","84","13.88","605","484","84","13.88","0","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","203","129","63.55","82","40.39","203","129","82","40.39","0","0","0","0.00","991","809","81.63","470","47.43","991","809","470","47.43","0","0","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","356","5","1.40","2","0.56","356","5","2","0.56","0","0","0","0.00","599","6","1.00","3","0.50","599","6","3","0.50","0","0","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","104","23","22.12","8","7.69","104","23","8","7.69","0","0","0","0.00","68","7","10.29","6","8.82","68","7","6","8.82","0","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","212","105","49.53","57","26.89","212","105","57","26.89","0","0","0","0.00","1,295","886","68.42","386","29.81","1,295","886","386","29.81","0","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","314","198","63.06","105","33.44","314","198","105","33.44","0","0","0","0.00","627","498","79.43","257","40.99","627","498","257","40.99","0","0","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","202","120","59.41","41","20.30","202","120","41","20.30","0","0","0","0.00","224","174","77.68","55","24.55","224","174","55","24.55","0","0","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","320","0","0.00","54","16.88","320","0","54","16.88","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","614","0","0.00","181","29.48","614","0","181","29.48","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","414","0","0.00","59","14.25","414","0","59","14.25","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","567","0","0.00","87","15.34","567","0","87","15.34","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","203","0","0.00","22","10.84","203","0","22","10.84","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","543","0","0.00","246","45.30","543","0","246","45.30","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10921  :  โรงพยาบาลสนม","310","0","0.00","68","21.94","310","0","68","21.94","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","413","0","0.00","118","28.57","413","0","118","28.57","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10923  :  โรงพยาบาลสังขะ","434","0","0.00","51","11.75","434","0","51","11.75","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10924  :  โรงพยาบาลลำดวน","373","0","0.00","71","19.03","373","0","71","19.03","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","231","0","0.00","29","12.55","231","0","29","12.55","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","262","0","0.00","36","13.74","262","0","36","13.74","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","16","0","0.00","6","37.50","16","0","6","37.50","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","107","0","0.00","35","32.71","107","0","35","32.71","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","116","0","0.00","35","30.17","116","0","35","30.17","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","108","0","0.00","9","8.33","108","0","9","8.33","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","83","0","0.00","17","20.48","83","0","17","20.48","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","411","237","57.66","76","18.49","411","237","76","18.49","0","0","0","0.00","973","473","48.61","159","16.34","973","473","159","16.34","0","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","268","82","30.60","47","17.54","268","82","47","17.54","0","0","0","0.00","306","87","28.43","54","17.65","306","87","54","17.65","0","0","0","0.00"
