"โรงพยาบาล","ผู้ป่วยที่อยู่ในเขตรับผิดชอบ Typearea 1,3","ผู้ป่วยที่มารับบริการของหน่วยบริการจากแฟ้ม ChronicFU"
"รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม","รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม"
"จำนวนผู้ป่วย(B1)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A1)","ร้อยละควบคุมได้ดี(A1*100)/B1","จำนวนผู้ป่วย(D1)","ได้รับการตรวจ","ควบคุมได้ดี(C1)","ร้อยละควบคุมได้ดี(C1*100)/D1","จำนวนผู้ป่วย(F1)","ได้รับการตรวจ","ควบคุมได้ดี(E1)","ร้อยละควบคุมได้ดี(F1*100)/E1","จำนวนผู้ป่วย(B2)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A2)","ร้อยละควบคุมได้ดี(A2*100)/B2","จำนวนผู้ป่วย(D2)","ได้รับการตรวจ","ควบคุมได้ดี(C2)","ร้อยละ(C2*100)/D2","จำนวนผู้ป่วย(F2)","ได้รับการตรวจ","ควบคุมได้ดี(E2)","ร้อยละ(F2*100)/E2"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","28","0","0.00","0","0.00","28","0","0","0.00","0","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","24","18","75.00","7","29.17","24","18","7","29.17","0","0","0","0.00","2,517","2,324","92.33","1,184","47.04","2,462","2,280","1,154","46.87","55","44","30","54.55"
"28005  :  โรงพยาบาลเมืองพัทยา","1,683","1,134","67.38","414","24.60","1,571","1,066","368","23.42","112","68","46","41.07","2,126","1,546","72.72","544","25.59","2,019","1,484","498","24.67","107","62","46","42.99"
"28006  :  โรงพยาบาลเกาะจันทร์","220","162","73.64","79","35.91","210","154","73","34.76","10","8","6","60.00","1,103","961","87.13","452","40.98","1,057","924","425","40.21","46","37","27","58.70"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","9,774","8,022","82.07","4,233","43.31","7,903","6,494","3,024","38.26","1,871","1,528","1,209","64.62"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","129","111","86.05","59","45.74","126","108","56","44.44","3","3","3","100.00","2,119","1,658","78.24","741","34.97","1,982","1,571","676","34.11","137","87","65","47.45"
"10828  :  โรงพยาบาลบ้านฉาง","948","694","73.21","336","35.44","802","594","253","31.55","146","100","83","56.85","2,178","1,851","84.99","813","37.33","1,937","1,663","669","34.54","241","188","144","59.75"
"10829  :  โรงพยาบาลแกลง","375","278","74.13","126","33.60","358","266","115","32.12","17","12","11","64.71","6,222","5,032","80.87","2,389","38.40","5,677","4,650","2,113","37.22","545","382","276","50.64"
"10830  :  โรงพยาบาลวังจันทร์","349","295","84.53","159","45.56","324","273","144","44.44","25","22","15","60.00","1,342","1,157","86.21","605","45.08","1,218","1,068","540","44.33","124","89","65","52.42"
"10831  :  โรงพยาบาลบ้านค่าย","442","308","69.68","174","39.37","379","264","137","36.15","63","44","37","58.73","2,003","1,647","82.23","749","37.39","1,755","1,478","628","35.78","248","169","121","48.79"
"10832  :  โรงพยาบาลปลวกแดง","756","618","81.75","250","33.07","711","585","224","31.50","45","33","26","57.78","2,493","2,268","90.97","879","35.26","2,386","2,175","809","33.91","107","93","70","65.42"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","167","130","77.84","52","31.14","159","124","50","31.45","8","6","2","25.00","904","760","84.07","286","31.64","845","715","255","30.18","59","45","31","52.54"
"23962  :  โรงพยาบาลนิคมพัฒนา","216","157","72.69","78","36.11","190","140","64","33.68","26","17","14","53.85","1,118","1,003","89.71","468","41.86","1,026","922","406","39.57","92","81","62","67.39"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,748","2,376","86.46","1,029","37.45","2,056","1,744","604","29.38","692","632","425","61.42"
"10834  :  โรงพยาบาลขลุง","98","72","73.47","31","31.63","85","62","23","27.06","13","10","8","61.54","1,745","1,264","72.44","504","28.88","1,453","1,098","396","27.25","292","166","108","36.99"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,368","1,251","91.45","541","39.55","1,241","1,148","466","37.55","127","103","75","59.06"
"10836  :  โรงพยาบาลเขาสุกิม","362","305","84.25","150","41.44","316","266","121","38.29","46","39","29","63.04","1,222","995","81.42","484","39.61","1,100","909","424","38.55","122","86","60","49.18"
"10837  :  โรงพยาบาลสองพี่น้อง","448","352","78.57","135","30.13","387","304","101","26.10","61","48","34","55.74","1,116","945","84.68","328","29.39","1,033","876","284","27.49","83","69","44","53.01"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","570","443","77.72","243","42.63","500","387","203","40.60","70","56","40","57.14","1,496","1,310","87.57","715","47.79","1,349","1,187","630","46.70","147","123","85","57.82"
"10839  :  โรงพยาบาลมะขาม","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,340","1,156","86.27","563","42.01","1,225","1,073","509","41.55","115","83","54","46.96"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,396","2,020","84.31","987","41.19","2,203","1,891","895","40.63","193","129","92","47.67"
"10841  :  โรงพยาบาลสอยดาว","6","4","66.67","1","16.67","5","4","1","20.00","1","0","0","0.00","2,319","1,308","56.40","541","23.33","2,158","1,230","498","23.08","161","78","43","26.71"
"10842  :  โรงพยาบาลแก่งหางแมว","226","174","76.99","87","38.50","188","144","65","34.57","38","30","22","57.89","1,229","1,013","82.42","462","37.59","1,082","914","398","36.78","147","99","64","43.54"
"10843  :  โรงพยาบาลนายายอาม","273","220","80.59","157","57.51","237","191","133","56.12","36","29","24","66.67","1,770","1,568","88.59","1,187","67.06","1,595","1,433","1,066","66.83","175","135","121","69.14"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","339","232","68.44","124","36.58","294","202","102","34.69","45","30","22","48.89","1,178","943","80.05","436","37.01","1,093","876","387","35.41","85","67","49","57.65"
"10696  :  โรงพยาบาลตราด","372","240","64.52","107","28.76","332","219","89","26.81","40","21","18","45.00","3,816","3,193","83.67","1,276","33.44","3,660","3,074","1,192","32.57","156","119","84","53.85"
"10845  :  โรงพยาบาลคลองใหญ่","620","493","79.52","323","52.10","615","489","319","51.87","5","4","4","80.00","766","662","86.42","431","56.27","759","657","426","56.13","7","5","5","71.43"
"10846  :  โรงพยาบาลเขาสมิง","451","325","72.06","173","38.36","431","311","165","38.28","20","14","8","40.00","1,650","1,362","82.55","623","37.76","1,611","1,335","604","37.49","39","27","19","48.72"
"10847  :  โรงพยาบาลบ่อไร่","413","336","81.36","167","40.44","403","326","158","39.21","10","10","9","90.00","1,273","1,105","86.80","571","44.85","1,251","1,089","558","44.60","22","16","13","59.09"
"10848  :  โรงพยาบาลแหลมงอบ","354","326","92.09","147","41.53","289","267","107","37.02","65","59","40","61.54","1,128","1,020","90.43","463","41.05","972","888","369","37.96","156","132","94","60.26"
"10849  :  โรงพยาบาลเกาะกูด","98","78","79.59","39","39.80","98","78","39","39.80","0","0","0","0.00","106","67","63.21","34","32.08","106","67","34","32.08","0","0","0","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","107","84","78.50","58","54.21","104","82","57","54.81","3","2","1","33.33","465","373","80.22","211","45.38","456","367","207","45.39","9","6","4","44.44"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,311","2,088","90.35","827","35.79","2,291","2,071","814","35.53","20","17","13","65.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","272","227","83.46","80","29.41","265","224","77","29.06","7","3","3","42.86","1,403","1,160","82.68","407","29.01","1,361","1,128","382","28.07","42","32","25","59.52"
"10850  :  โรงพยาบาลบางคล้า","912","461","50.55","279","30.59","874","442","265","30.32","38","19","14","36.84","2,055","994","48.37","580","28.22","1,979","952","547","27.64","76","42","33","43.42"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,966","2,566","86.51","1,131","38.13","2,684","2,327","964","35.92","282","239","167","59.22"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,977","2,225","74.74","976","32.78","2,868","2,149","924","32.22","109","76","52","47.71"
"10853  :  โรงพยาบาลบ้านโพธิ์","240","160","66.67","69","28.75","229","151","61","26.64","11","9","8","72.73","2,271","1,867","82.21","786","34.61","2,203","1,814","746","33.86","68","53","40","58.82"
"10854  :  โรงพยาบาลพนมสารคาม","724","492","67.96","209","28.87","693","473","198","28.57","31","19","11","35.48","3,185","2,452","76.99","998","31.33","3,026","2,338","938","31.00","159","114","60","37.74"
"10855  :  โรงพยาบาลสนามชัยเขต","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","991","0","0.00","0","0.00","853","0","0","0.00","138","0","0","0.00"
"10856  :  โรงพยาบาลแปลงยาว","417","323","77.46","176","42.21","410","319","172","41.95","7","4","4","57.14","1,929","1,743","90.36","839","43.49","1,878","1,702","805","42.86","51","41","34","66.67"
"13747  :  โรงพยาบาลราชสาส์น","553","453","81.92","232","41.95","542","446","225","41.51","11","7","7","63.64","682","624","91.50","313","45.89","672","615","305","45.39","10","9","8","80.00"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","745","462","62.01","254","34.09","733","453","246","33.56","12","9","8","66.67"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","96","42","43.75","21","21.88","84","40","19","22.62","12","2","2","16.67","2,388","1,679","70.31","744","31.16","2,146","1,552","651","30.34","242","127","93","38.43"
"10857  :  โรงพยาบาลกบินทร์บุรี","555","447","80.54","177","31.89","540","433","168","31.11","15","14","9","60.00","3,970","3,606","90.83","1,536","38.69","3,803","3,466","1,432","37.65","167","140","104","62.28"
"10858  :  โรงพยาบาลนาดี","550","365","66.36","186","33.82","483","326","161","33.33","67","39","25","37.31","2,482","1,531","61.68","741","29.85","2,219","1,383","646","29.11","263","148","95","36.12"
"10859  :  โรงพยาบาลบ้านสร้าง","439","275","62.64","133","30.30","373","234","104","27.88","66","41","29","43.94","1,867","1,327","71.08","610","32.67","1,607","1,161","511","31.80","260","166","99","38.08"
"10860  :  โรงพยาบาลประจันตคาม","675","311","46.07","124","18.37","572","268","98","17.13","103","43","26","25.24","3,147","1,903","60.47","708","22.50","2,745","1,704","580","21.13","402","199","128","31.84"
"10861  :  โรงพยาบาลศรีมหาโพธิ","532","320","60.15","108","20.30","493","298","92","18.66","39","22","16","41.03","2,046","1,539","75.22","526","25.71","1,922","1,460","478","24.87","124","79","48","38.71"
"10862  :  โรงพยาบาลศรีมโหสถ","647","414","63.99","164","25.35","574","368","137","23.87","73","46","27","36.99","1,223","734","60.02","249","20.36","1,082","669","214","19.78","141","65","35","24.82"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","197","13","6.60","7","3.55","192","11","5","2.60","5","2","2","40.00","1,440","0","0.00","0","0.00","1,373","0","0","0.00","67","0","0","0.00"
"10698  :  โรงพยาบาลนครนายก","985","584","59.29","362","36.75","902","535","324","35.92","83","49","38","45.78","5,011","3,231","64.48","1,999","39.89","4,797","3,100","1,899","39.59","214","131","100","46.73"
"10863  :  โรงพยาบาลปากพลี","164","69","42.07","40","24.39","142","51","25","17.61","22","18","15","68.18","1,146","533","46.51","202","17.63","1,115","524","196","17.58","31","9","6","19.35"
"10864  :  โรงพยาบาลบ้านนา","506","224","44.27","79","15.61","465","201","61","13.12","41","23","18","43.90","2,780","1,436","51.65","259","9.32","2,696","1,407","243","9.01","84","29","16","19.05"
"10865  :  โรงพยาบาลองครักษ์","266","167","62.78","113","42.48","235","144","91","38.72","31","23","22","70.97","1,922","1,526","79.40","896","46.62","1,823","1,460","838","45.97","99","66","58","58.59"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","7,815","5,419","69.34","3,383","43.29","4,987","3,296","1,778","35.65","2,828","2,123","1,605","56.75"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","6,075","3,042","50.07","1,304","21.47","5,781","2,904","1,204","20.83","294","138","100","34.01"
"10866  :  โรงพยาบาลคลองหาด","536","380","70.90","166","30.97","522","371","159","30.46","14","9","7","50.00","1,680","1,301","77.44","503","29.94","1,647","1,278","486","29.51","33","23","17","51.52"
"10867  :  โรงพยาบาลตาพระยา","345","233","67.54","98","28.41","341","231","97","28.45","4","2","1","25.00","1,884","1,486","78.87","619","32.86","1,861","1,473","612","32.89","23","13","7","30.43"
"10868  :  โรงพยาบาลวังน้ำเย็น","1,085","838","77.24","326","30.05","1,029","796","298","28.96","56","42","28","50.00","2,307","1,871","81.10","645","27.96","2,195","1,797","598","27.24","112","74","47","41.96"
"10869  :  โรงพยาบาลวัฒนานคร","733","565","77.08","251","34.24","726","561","248","34.16","7","4","3","42.86","3,499","2,874","82.14","1,112","31.78","3,439","2,837","1,087","31.61","60","37","25","41.67"
"10870  :  โรงพยาบาลอรัญประเทศ","523","339","64.82","189","36.14","519","335","187","36.03","4","4","2","50.00","3,312","2,593","78.29","1,434","43.30","3,271","2,558","1,410","43.11","41","35","24","58.54"
"13817  :  โรงพยาบาลเขาฉกรรจ์","350","233","66.57","115","32.86","338","223","110","32.54","12","10","5","41.67","2,388","1,976","82.75","879","36.81","2,329","1,928","845","36.28","59","48","34","57.63"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","38","0","0.00","0","0.00","38","0","0","0.00","0","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","11,286","4,085","36.20","2,374","21.03","7,657","2,736","1,397","18.24","3,629","1,349","977","26.92"
"10871  :  โรงพยาบาลครบุรี","644","501","77.80","179","27.80","543","432","135","24.86","101","69","44","43.56","3,896","3,380","86.76","1,089","27.95","3,512","3,089","896","25.51","384","291","193","50.26"
"10872  :  โรงพยาบาลเสิงสาง","671","530","78.99","217","32.34","587","461","173","29.47","84","69","44","52.38","2,445","2,002","81.88","695","28.43","2,161","1,792","559","25.87","284","210","136","47.89"
"10873  :  โรงพยาบาลคง","730","609","83.42","297","40.68","659","559","264","40.06","71","50","33","46.48","2,903","2,559","88.15","925","31.86","2,648","2,354","802","30.29","255","205","123","48.24"
"10874  :  โรงพยาบาลบ้านเหลื่อม","367","330","89.92","148","40.33","325","292","126","38.77","42","38","22","52.38","1,824","1,670","91.56","735","40.30","1,629","1,516","636","39.04","195","154","99","50.77"
"10875  :  โรงพยาบาลจักราช","520","438","84.23","175","33.65","450","388","139","30.89","70","50","36","51.43","3,241","2,755","85.00","1,144","35.30","2,875","2,472","947","32.94","366","283","197","53.83"
"10876  :  โรงพยาบาลโชคชัย","898","530","59.02","236","26.28","775","460","188","24.26","123","70","48","39.02","1,898","1,260","66.39","500","26.34","1,651","1,114","413","25.02","247","146","87","35.22"
"10877  :  โรงพยาบาลด่านขุนทด","1,583","706","44.60","329","20.78","1,425","628","274","19.23","158","78","55","34.81","5,752","4,120","71.63","1,606","27.92","5,185","3,771","1,373","26.48","567","349","233","41.09"
"10878  :  โรงพยาบาลโนนไทย","819","588","71.79","212","25.89","749","547","187","24.97","70","41","25","35.71","2,420","1,943","80.29","588","24.30","2,207","1,797","520","23.56","213","146","68","31.92"
"10879  :  โรงพยาบาลโนนสูง","642","465","72.43","204","31.78","555","408","166","29.91","87","57","38","43.68","4,057","2,952","72.76","1,165","28.72","3,536","2,636","954","26.98","521","316","211","40.50"
"10880  :  โรงพยาบาลขามสะแกแสง","682","551","80.79","277","40.62","594","489","233","39.23","88","62","44","50.00","1,894","1,660","87.65","773","40.81","1,632","1,455","631","38.66","262","205","142","54.20"
"10881  :  โรงพยาบาลบัวใหญ่","398","326","81.91","141","35.43","369","304","125","33.88","29","22","16","55.17","4,064","3,782","93.06","1,627","40.03","3,822","3,564","1,477","38.64","242","218","150","61.98"
"10882  :  โรงพยาบาลประทาย","565","371","65.66","170","30.09","506","332","142","28.06","59","39","28","47.46","4,085","2,938","71.92","1,173","28.71","3,765","2,714","1,046","27.78","320","224","127","39.69"
"10883  :  โรงพยาบาลปักธงชัย","500","296","59.20","148","29.60","452","273","133","29.42","48","23","15","31.25","5,223","4,471","85.60","1,956","37.45","4,715","4,074","1,690","35.84","508","397","266","52.36"
"10884  :  โรงพยาบาลพิมาย","825","609","73.82","367","44.48","727","547","318","43.74","98","62","49","50.00","6,150","5,121","83.27","2,736","44.49","5,530","4,670","2,403","43.45","620","451","333","53.71"
"10885  :  โรงพยาบาลห้วยแถลง","713","498","69.85","259","36.33","626","446","219","34.98","87","52","40","45.98","4,092","2,646","64.66","1,539","37.61","3,626","2,340","1,309","36.10","466","306","230","49.36"
"10886  :  โรงพยาบาลชุมพวง","721","518","71.84","171","23.72","651","467","140","21.51","70","51","31","44.29","4,103","3,409","83.09","914","22.28","3,694","3,097","730","19.76","409","312","184","44.99"
"10887  :  โรงพยาบาลสูงเนิน","1,525","1,202","78.82","572","37.51","1,258","1,017","434","34.50","267","185","138","51.69","3,995","3,406","85.26","1,510","37.80","3,562","3,075","1,281","35.96","433","331","229","52.89"
"10888  :  โรงพยาบาลขามทะเลสอ","511","327","63.99","145","28.38","468","301","129","27.56","43","26","16","37.21","1,461","1,063","72.76","458","31.35","1,352","987","408","30.18","109","76","50","45.87"
"10889  :  โรงพยาบาลสีคิ้ว","1,575","1,241","78.79","545","34.60","1,424","1,134","465","32.65","151","107","80","52.98","4,282","3,814","89.07","1,366","31.90","3,975","3,570","1,215","30.57","307","244","151","49.19"
"10890  :  โรงพยาบาลปากช่องนานา","621","426","68.60","186","29.95","564","391","159","28.19","57","35","27","47.37","2,951","2,785","94.37","885","29.99","2,840","2,685","815","28.70","111","100","70","63.06"
"10891  :  โรงพยาบาลหนองบุญมาก","326","198","60.74","85","26.07","295","185","76","25.76","31","13","9","29.03","2,912","2,158","74.11","787","27.03","2,699","2,033","721","26.71","213","125","66","30.99"
"10892  :  โรงพยาบาลแก้งสนามนาง","486","353","72.63","119","24.49","448","329","102","22.77","38","24","17","44.74","2,017","1,632","80.91","482","23.90","1,913","1,555","434","22.69","104","77","48","46.15"
"10893  :  โรงพยาบาลโนนแดง","408","307","75.25","113","27.70","368","280","91","24.73","40","27","22","55.00","1,371","957","69.80","297","21.66","1,246","881","248","19.90","125","76","49","39.20"
"10894  :  โรงพยาบาลวังน้ำเขียว","186","155","83.33","73","39.25","175","148","68","38.86","11","7","5","45.45","1,499","1,321","88.13","647","43.16","1,407","1,247","591","42.00","92","74","56","60.87"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","5,992","4,573","76.32","2,708","45.19","5,317","4,074","2,321","43.65","675","499","387","57.33"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","217","152","70.05","62","28.57","204","141","56","27.45","13","11","6","46.15","1,365","826","60.51","335","24.54","1,290","779","302","23.41","75","47","33","44.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","343","258","75.22","85","24.78","323","244","76","23.53","20","14","9","45.00","1,544","1,263","81.80","334","21.63","1,491","1,228","317","21.26","53","35","17","32.08"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","1,094","590","53.93","354","32.36","911","493","285","31.28","183","97","69","37.70","544","248","45.59","124","22.79","461","214","101","21.91","83","34","23","27.71"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","1,172","345","29.44","193","16.47","941","271","140","14.88","231","74","53","22.94","575","53","9.22","27","4.70","515","45","20","3.88","60","8","7","11.67"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","125","0","0.00","0","0.00","119","0","0","0.00","6","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","131","0","0.00","0","0.00","110","0","0","0.00","21","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","161","89","55.28","47","29.19","144","79","37","25.69","17","10","10","58.82","277","151","54.51","94","33.94","258","144","88","34.11","19","7","6","31.58"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","450","329","73.11","192","42.67","382","281","158","41.36","68","48","34","50.00","2,024","1,736","85.77","1,019","50.35","1,814","1,574","899","49.56","210","162","120","57.14"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","114","72","63.16","31","27.19","100","65","25","25.00","14","7","6","42.86","1,384","755","54.55","283","20.45","1,250","695","245","19.60","134","60","38","28.36"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","127","85","66.93","42","33.07","111","78","35","31.53","16","7","7","43.75","70","58","82.86","46","65.71","47","44","33","70.21","23","14","13","56.52"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","330","241","73.03","129","39.09","297","220","113","38.05","33","21","16","48.48","1,593","1,379","86.57","729","45.76","1,443","1,263","649","44.98","150","116","80","53.33"
"27839  :  โรงพยาบาลบัวลาย","271","204","75.28","93","34.32","247","186","82","33.20","24","18","11","45.83","1,349","1,122","83.17","427","31.65","1,214","1,018","373","30.72","135","104","54","40.00"
"27840  :  โรงพยาบาลสีดา","210","174","82.86","157","74.76","195","160","145","74.36","15","14","12","80.00","1,277","896","70.16","622","48.71","1,198","846","584","48.75","79","50","38","48.10"
"27841  :  โรงพยาบาลเทพารักษ์","391","289","73.91","108","27.62","368","278","102","27.72","23","11","6","26.09","823","669","81.29","236","28.68","784","649","228","29.08","39","20","8","20.51"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","7,104","4,582","64.50","1,683","23.69","6,747","4,350","1,550","22.97","357","232","133","37.25"
"10895  :  โรงพยาบาลคูเมือง","641","579","90.33","222","34.63","633","571","216","34.12","8","8","6","75.00","2,546","2,340","91.91","838","32.91","2,520","2,316","825","32.74","26","24","13","50.00"
"10896  :  โรงพยาบาลกระสัง","458","381","83.19","210","45.85","442","368","199","45.02","16","13","11","68.75","3,266","2,773","84.91","1,468","44.95","3,188","2,709","1,427","44.76","78","64","41","52.56"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","4,800","3,218","67.04","1,141","23.77","4,538","3,078","1,046","23.05","262","140","95","36.26"
"10898  :  โรงพยาบาลหนองกี่","551","442","80.22","208","37.75","507","406","186","36.69","44","36","22","50.00","3,218","2,870","89.19","1,443","44.84","2,964","2,658","1,301","43.89","254","212","142","55.91"
"10899  :  โรงพยาบาลละหานทราย","468","417","89.10","165","35.26","424","377","141","33.25","44","40","24","54.55","2,829","2,554","90.28","1,005","35.52","2,604","2,360","876","33.64","225","194","129","57.33"
"10900  :  โรงพยาบาลประโคนชัย","1,197","869","72.60","417","34.84","1,123","812","375","33.39","74","57","42","56.76","5,076","3,743","73.74","1,733","34.14","4,764","3,543","1,594","33.46","312","200","139","44.55"
"10901  :  โรงพยาบาลบ้านกรวด","492","381","77.44","103","20.93","466","361","89","19.10","26","20","14","53.85","2,053","1,510","73.55","386","18.80","1,914","1,422","334","17.45","139","88","52","37.41"
"10902  :  โรงพยาบาลพุทไธสง","823","702","85.30","208","25.27","710","612","157","22.11","113","90","51","45.13","3,124","2,785","89.15","839","26.86","2,738","2,465","654","23.89","386","320","185","47.93"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","4,720","3,723","78.88","1,670","35.38","4,393","3,491","1,487","33.85","327","232","183","55.96"
"10905  :  โรงพยาบาลสตึก","611","486","79.54","231","37.81","591","469","215","36.38","20","17","16","80.00","3,856","2,846","73.81","1,384","35.89","3,744","2,770","1,322","35.31","112","76","62","55.36"
"10906  :  โรงพยาบาลปะคำ","279","254","91.04","140","50.18","249","230","127","51.00","30","24","13","43.33","1,314","1,178","89.65","540","41.10","1,194","1,077","478","40.03","120","101","62","51.67"
"10907  :  โรงพยาบาลนาโพธิ์","401","327","81.55","123","30.67","362","294","100","27.62","39","33","23","58.97","2,077","1,763","84.88","647","31.15","1,911","1,618","543","28.41","166","145","104","62.65"
"10908  :  โรงพยาบาลหนองหงส์","333","282","84.68","107","32.13","331","281","106","32.02","2","1","1","50.00","2,268","2,047","90.26","712","31.39","2,246","2,030","701","31.21","22","17","11","50.00"
"10909  :  โรงพยาบาลพลับพลาชัย","387","321","82.95","138","35.66","332","274","105","31.63","55","47","33","60.00","1,469","1,132","77.06","527","35.87","1,252","965","402","32.11","217","167","125","57.60"
"10910  :  โรงพยาบาลห้วยราช","185","158","85.41","75","40.54","182","155","72","39.56","3","3","3","100.00","1,311","1,131","86.27","590","45.00","1,280","1,106","569","44.45","31","25","21","67.74"
"10911  :  โรงพยาบาลโนนสุวรรณ","352","299","84.94","95","26.99","345","295","91","26.38","7","4","4","57.14","989","880","88.98","259","26.19","981","875","255","25.99","8","5","4","50.00"
"10912  :  โรงพยาบาลชำนิ","204","135","66.18","44","21.57","195","128","41","21.03","9","7","3","33.33","1,194","916","76.72","162","13.57","1,152","888","155","13.45","42","28","7","16.67"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","292","260","89.04","129","44.18","278","247","119","42.81","14","13","10","71.43","1,857","1,625","87.51","698","37.59","1,778","1,555","648","36.45","79","70","50","63.29"
"10914  :  โรงพยาบาลโนนดินแดง","481","357","74.22","83","17.26","456","335","72","15.79","25","22","11","44.00","1,015","840","82.76","191","18.82","971","803","171","17.61","44","37","20","45.45"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","26","2","7.69","0","0.00","26","2","0","0.00","0","0","0","0.00","35","0","0.00","0","0.00","35","0","0","0.00","0","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","309","243","78.64","77","24.92","299","237","74","24.75","10","6","3","30.00","1,906","1,573","82.53","416","21.83","1,874","1,548","401","21.40","32","25","15","46.88"
"23578  :  โรงพยาบาลแคนดง","421","321","76.25","171","40.62","392","299","154","39.29","29","22","17","58.62","1,200","975","81.25","539","44.92","1,098","895","475","43.26","102","80","64","62.75"
