"โรงพยาบาล","รวม","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","A","%","A","%","A","%","A","%"
"10836  :  โรงพยาบาลเขาสุกิม","225","1","0.44","1","0.44","0","0.00","0","0.00","0","0.00"
"10837  :  โรงพยาบาลสองพี่น้อง","216","6","2.78","4","1.85","0","0.00","2","0.93","0","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","3,280","41","1.25","18","0.55","9","0.27","6","0.18","8","0.24"
"10839  :  โรงพยาบาลมะขาม","143","3","2.10","2","1.40","0","0.00","1","0.70","0","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","155","1","0.65","1","0.65","0","0.00","0","0.00","0","0.00"
"10843  :  โรงพยาบาลนายายอาม","588","2","0.34","1","0.17","0","0.00","1","0.17","0","0.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","413","2","0.48","0","0.00","1","0.24","1","0.24","0","0.00"
"10696  :  โรงพยาบาลตราด","65","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10845  :  โรงพยาบาลคลองใหญ่","125","3","2.40","1","0.80","1","0.80","0","0.00","1","0.80"
"10846  :  โรงพยาบาลเขาสมิง","146","5","3.42","2","1.37","1","0.68","1","0.68","1","0.68"
"10847  :  โรงพยาบาลบ่อไร่","193","2","1.04","1","0.52","0","0.00","0","0.00","1","0.52"
"10848  :  โรงพยาบาลแหลมงอบ","55","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10849  :  โรงพยาบาลเกาะกูด","22","1","4.55","0","0.00","0","0.00","0","0.00","1","4.55"
"13816  :  โรงพยาบาลเกาะช้าง","55","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","320","11","3.44","4","1.25","4","1.25","2","0.63","1","0.31"
"10850  :  โรงพยาบาลบางคล้า","120","8","6.67","1","0.83","5","4.17","0","0.00","2","1.67"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","398","2","0.50","1","0.25","0","0.00","0","0.00","1","0.25"
"10854  :  โรงพยาบาลพนมสารคาม","121","9","7.44","1","0.83","2","1.65","6","4.96","0","0.00"
"10855  :  โรงพยาบาลสนามชัยเขต","127","12","9.45","8","6.30","1","0.79","1","0.79","2","1.57"
"10856  :  โรงพยาบาลแปลงยาว","108","6","5.56","2","1.85","1","0.93","2","1.85","1","0.93"
"13747  :  โรงพยาบาลราชสาส์น","1,308","54","4.13","1","0.08","4","0.31","44","3.36","5","0.38"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","21","1","4.76","0","0.00","1","4.76","0","0.00","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","314","22","7.01","7","2.23","6","1.91","6","1.91","3","0.96"
"10858  :  โรงพยาบาลนาดี","418","10","2.39","1","0.24","1","0.24","1","0.24","7","1.67"
"10859  :  โรงพยาบาลบ้านสร้าง","25","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","74","2","2.70","0","0.00","1","1.35","0","0.00","1","1.35"
"10861  :  โรงพยาบาลศรีมหาโพธิ","589","8","1.36","0","0.00","4","0.68","1","0.17","3","0.51"
"10862  :  โรงพยาบาลศรีมโหสถ","419","33","7.88","4","0.95","6","1.43","2","0.48","21","5.01"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","83","4","4.82","0","0.00","0","0.00","1","1.20","3","3.61"
"10698  :  โรงพยาบาลนครนายก","633","11","1.74","6","0.95","2","0.32","2","0.32","1","0.16"
"10863  :  โรงพยาบาลปากพลี","82","1","1.22","1","1.22","0","0.00","0","0.00","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","143","5","3.50","1","0.70","1","0.70","2","1.40","1","0.70"
"10865  :  โรงพยาบาลองครักษ์","96","2","2.08","1","1.04","0","0.00","1","1.04","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","13","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","393","7","1.78","1","0.25","1","0.25","3","0.76","2","0.51"
"10867  :  โรงพยาบาลตาพระยา","20","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","1,430","30","2.10","4","0.28","11","0.77","5","0.35","10","0.70"
"10869  :  โรงพยาบาลวัฒนานคร","294","10","3.40","5","1.70","3","1.02","2","0.68","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","253","7","2.77","1","0.40","4","1.58","0","0.00","2","0.79"
"13817  :  โรงพยาบาลเขาฉกรรจ์","173","6","3.47","1","0.58","0","0.00","5","2.89","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10871  :  โรงพยาบาลครบุรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10873  :  โรงพยาบาลคง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10875  :  โรงพยาบาลจักราช","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10882  :  โรงพยาบาลประทาย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10884  :  โรงพยาบาลพิมาย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27840  :  โรงพยาบาลสีดา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","710","17","2.39","4","0.56","7","0.99","4","0.56","2","0.28"
"10896  :  โรงพยาบาลกระสัง","258","4","1.55","2","0.78","0","0.00","0","0.00","2","0.78"
"10897  :  โรงพยาบาลนางรอง","475","5","1.05","2","0.42","0","0.00","2","0.42","1","0.21"
"10898  :  โรงพยาบาลหนองกี่","783","24","3.07","5","0.64","10","1.28","6","0.77","3","0.38"
"10899  :  โรงพยาบาลละหานทราย","145","2","1.38","1","0.69","1","0.69","0","0.00","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","1,452","24","1.65","3","0.21","8","0.55","5","0.34","8","0.55"
"10901  :  โรงพยาบาลบ้านกรวด","459","3","0.65","1","0.22","1","0.22","0","0.00","1","0.22"
"10902  :  โรงพยาบาลพุทไธสง","413","4","0.97","0","0.00","0","0.00","4","0.97","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10905  :  โรงพยาบาลสตึก","3,124","40","1.28","6","0.19","11","0.35","11","0.35","12","0.38"
"10906  :  โรงพยาบาลปะคำ","95","1","1.05","0","0.00","0","0.00","1","1.05","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","248","7","2.82","1","0.40","4","1.61","0","0.00","2","0.81"
"10908  :  โรงพยาบาลหนองหงส์","53","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","1,068","10","0.94","3","0.28","4","0.37","1","0.09","2","0.19"
"10910  :  โรงพยาบาลห้วยราช","275","1","0.36","0","0.00","1","0.36","0","0.00","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","85","1","1.18","0","0.00","1","1.18","0","0.00","0","0.00"
"10912  :  โรงพยาบาลชำนิ","213","5","2.35","0","0.00","2","0.94","2","0.94","1","0.47"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","71","2","2.82","0","0.00","0","0.00","1","1.41","1","1.41"
"10914  :  โรงพยาบาลโนนดินแดง","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","111","4","3.60","3","2.70","0","0.00","0","0.00","1","0.90"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","58","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23578  :  โรงพยาบาลแคนดง","489","6","1.23","0","0.00","0","0.00","0","0.00","6","1.23"
"28020  :  โรงพยาบาลบ้านด่าน","513","5","0.97","2","0.39","1","0.19","0","0.00","2","0.39"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","385","12","3.12","4","1.04","4","1.04","2","0.52","2","0.52"
"10916  :  โรงพยาบาลท่าตูม","130","5","3.85","3","2.31","0","0.00","1","0.77","1","0.77"
"10917  :  โรงพยาบาลจอมพระ","529","3","0.57","0","0.00","1","0.19","1","0.19","1","0.19"
"10918  :  โรงพยาบาลปราสาท","482","8","1.66","2","0.41","0","0.00","1","0.21","5","1.04"
"10919  :  โรงพยาบาลกาบเชิง","324","2","0.62","1","0.31","1","0.31","0","0.00","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","130","14","10.77","3","2.31","5","3.85","3","2.31","3","2.31"
"10921  :  โรงพยาบาลสนม","742","4","0.54","2","0.27","1","0.13","1","0.13","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","103","3","2.91","0","0.00","0","0.00","0","0.00","3","2.91"
"10923  :  โรงพยาบาลสังขะ","512","4","0.78","1","0.20","1","0.20","2","0.39","0","0.00"
"10924  :  โรงพยาบาลลำดวน","1,128","33","2.93","10","0.89","15","1.33","5","0.44","3","0.27"
"10925  :  โรงพยาบาลสำโรงทาบ","771","10","1.30","2","0.26","6","0.78","1","0.13","1","0.13"
"10926  :  โรงพยาบาลบัวเชด","82","1","1.22","1","1.22","0","0.00","0","0.00","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","46","1","2.17","0","0.00","0","0.00","1","2.17","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","583","4","0.69","3","0.51","0","0.00","0","0.00","1","0.17"
"27842  :  โรงพยาบาลเขวาสินรินทร์","61","1","1.64","0","0.00","1","1.64","0","0.00","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","130","1","0.77","0","0.00","0","0.00","0","0.00","1","0.77"
"27844  :  โรงพยาบาลโนนนารายณ์","257","6","2.33","0","0.00","5","1.95","0","0.00","1","0.39"
"10700  :  โรงพยาบาลศรีสะเกษ","23","1","4.35","1","4.35","0","0.00","0","0.00","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","24","5","20.83","1","4.17","4","16.67","0","0.00","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","283","5","1.77","0","0.00","1","0.35","2","0.71","2","0.71"
"10929  :  โรงพยาบาลกันทรลักษ์","10","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","128","1","0.78","1","0.78","0","0.00","0","0.00","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","58","2","3.45","0","0.00","1","1.72","1","1.72","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","98","1","1.02","0","0.00","0","0.00","0","0.00","1","1.02"
"10933  :  โรงพยาบาลขุนหาญ","69","11","15.94","1","1.45","4","5.80","4","5.80","2","2.90"
"10934  :  โรงพยาบาลราษีไศล","12","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","10","1","10.00","0","0.00","1","10.00","0","0.00","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","104","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","65","2","3.08","0","0.00","1","1.54","1","1.54","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","37","1","2.70","0","0.00","0","0.00","1","2.70","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","3","1","33.33","1","33.33","0","0.00","0","0.00","0","0.00"
"10940  :  โรงพยาบาลวังหิน","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","2","1","50.00","0","0.00","1","50.00","0","0.00","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","20","1","5.00","0","0.00","1","5.00","0","0.00","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","35","4","11.43","3","8.57","0","0.00","0","0.00","1","2.86"
"28014  :  โรงพยาบาลพยุห์","8","2","25.00","0","0.00","0","0.00","1","12.50","1","12.50"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","55","2","3.64","0","0.00","1","1.82","1","1.82","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10959  :  โรงพยาบาลสำโรง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24032  :  โรงพยาบาลนาตาล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","483","13","2.69","0","0.00","5","1.04","4","0.83","4","0.83"
"10966  :  โรงพยาบาลป่าติ้ว","123","6","4.88","2","1.63","1","0.81","1","0.81","2","1.63"
"10967  :  โรงพยาบาลมหาชนะชัย","26","1","3.85","0","0.00","1","3.85","0","0.00","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","118","8","6.78","2","1.69","4","3.39","0","0.00","2","1.69"
"10969  :  โรงพยาบาลไทยเจริญ","53","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","225","14","6.22","4","1.78","1","0.44","1","0.44","8","3.56"
"11921  :  โรงพยาบาลนายแพทย์หาญ","119","3","2.52","2","1.68","1","0.84","0","0.00","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","51","3","5.88","0","0.00","1","1.96","1","1.96","1","1.96"
"10702  :  โรงพยาบาลชัยภูมิ","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","2,351","35","1.49","6","0.26","9","0.38","9","0.38","11","0.47"
"10971  :  โรงพยาบาลคอนสวรรค์","255","5","1.96","0","0.00","2","0.78","0","0.00","3","1.18"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","81","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","170","9","5.29","0","0.00","2","1.18","7","4.12","0","0.00"
"10974  :  โรงพยาบาลจัตุรัส","109","4","3.67","1","0.92","0","0.00","1","0.92","2","1.83"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","658","23","3.50","4","0.61","10","1.52","2","0.30","7","1.06"
"10976  :  โรงพยาบาลหนองบัวระเหว","39","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","430","4","0.93","1","0.23","2","0.47","1","0.23","0","0.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","877","27","3.08","9","1.03","4","0.46","11","1.25","3","0.34"
"10979  :  โรงพยาบาลบ้านแท่น","501","15","2.99","7","1.40","4","0.80","3","0.60","1","0.20"
"10980  :  โรงพยาบาลแก้งคร้อ","325","3","0.92","0","0.00","0","0.00","1","0.31","2","0.62"
"10981  :  โรงพยาบาลคอนสาร","260","4","1.54","1","0.38","1","0.38","1","0.38","1","0.38"
"10982  :  โรงพยาบาลภักดีชุมพล","148","2","1.35","0","0.00","1","0.68","0","0.00","1","0.68"
"10983  :  โรงพยาบาลเนินสง่า","218","1","0.46","0","0.00","1","0.46","0","0.00","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","287","12","4.18","1","0.35","5","1.74","0","0.00","6","2.09"
"10985  :  โรงพยาบาลชานุมาน","141","1","0.71","0","0.00","1","0.71","0","0.00","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","106","5","4.72","1","0.94","2","1.89","0","0.00","2","1.89"
"10987  :  โรงพยาบาลพนา","110","5","4.55","0","0.00","1","0.91","2","1.82","2","1.82"
"10988  :  โรงพยาบาลเสนางคนิคม","224","5","2.23","2","0.89","2","0.89","0","0.00","1","0.45"
"10989  :  โรงพยาบาลหัวตะพาน","8","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","86","3","3.49","0","0.00","1","1.16","2","2.33","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","268","10","3.73","2","0.75","2","0.75","4","1.49","2","0.75"
"11043  :  โรงพยาบาลโซ่พิสัย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11046  :  โรงพยาบาลเซกา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11047  :  โรงพยาบาลปากคาด","105","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","270","9","3.33","7","2.59","2","0.74","0","0.00","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","46","1","2.17","0","0.00","0","0.00","0","0.00","1","2.17"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","26","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","77","3","3.90","0","0.00","0","0.00","1","1.30","2","2.60"
