"โรงพยาบาล","ผู้ป่วยที่อยู่ในเขตรับผิดชอบ Typearea 1,3","ผู้ป่วยที่มารับบริการของหน่วยบริการจากแฟ้ม ChronicFU"
"รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม","รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม"
"จำนวนผู้ป่วย(B1)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A1)","ร้อยละควบคุมได้ดี(A1*100)/B1","จำนวนผู้ป่วย(D1)","ได้รับการตรวจ","ควบคุมได้ดี(C1)","ร้อยละควบคุมได้ดี(C1*100)/D1","จำนวนผู้ป่วย(F1)","ได้รับการตรวจ","ควบคุมได้ดี(E1)","ร้อยละควบคุมได้ดี(F1*100)/E1","จำนวนผู้ป่วย(B2)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A2)","ร้อยละควบคุมได้ดี(A2*100)/B2","จำนวนผู้ป่วย(D2)","ได้รับการตรวจ","ควบคุมได้ดี(C2)","ร้อยละ(C2*100)/D2","จำนวนผู้ป่วย(F2)","ได้รับการตรวจ","ควบคุมได้ดี(E2)","ร้อยละ(F2*100)/E2"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","558","424","75.99","179","32.08","558","424","179","32.08","0","0","0","0.00","1,531","1,330","86.87","520","33.96","1,531","1,330","520","33.96","0","0","0","0.00"
"10839  :  โรงพยาบาลมะขาม","90","76","84.44","41","45.56","90","76","41","45.56","0","0","0","0.00","1,314","1,184","90.11","618","47.03","1,314","1,184","618","47.03","0","0","0","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,936","1,693","87.45","654","33.78","1,936","1,693","654","33.78","0","0","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,203","1,882","85.43","689","31.28","2,203","1,882","689","31.28","0","0","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","152","138","90.79","64","42.11","152","138","64","42.11","0","0","0","0.00","1,189","1,069","89.91","484","40.71","1,189","1,069","484","40.71","0","0","0","0.00"
"10843  :  โรงพยาบาลนายายอาม","231","194","83.98","124","53.68","231","194","124","53.68","0","0","0","0.00","1,553","1,425","91.76","958","61.69","1,553","1,425","958","61.69","0","0","0","0.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","310","197","63.55","95","30.65","310","197","95","30.65","0","0","0","0.00","1,081","826","76.41","405","37.47","1,081","826","405","37.47","0","0","0","0.00"
"10696  :  โรงพยาบาลตราด","424","284","66.98","111","26.18","424","284","111","26.18","0","0","0","0.00","3,640","2,950","81.04","1,072","29.45","3,640","2,950","1,072","29.45","0","0","0","0.00"
"10845  :  โรงพยาบาลคลองใหญ่","538","459","85.32","255","47.40","538","459","255","47.40","0","0","0","0.00","694","639","92.07","356","51.30","694","639","356","51.30","0","0","0","0.00"
"10846  :  โรงพยาบาลเขาสมิง","411","299","72.75","129","31.39","411","299","129","31.39","0","0","0","0.00","1,625","1,362","83.82","566","34.83","1,625","1,362","566","34.83","0","0","0","0.00"
"10847  :  โรงพยาบาลบ่อไร่","370","316","85.41","146","39.46","370","316","146","39.46","0","0","0","0.00","1,115","941","84.39","447","40.09","1,115","941","447","40.09","0","0","0","0.00"
"10848  :  โรงพยาบาลแหลมงอบ","339","305","89.97","111","32.74","339","305","111","32.74","0","0","0","0.00","1,009","934","92.57","336","33.30","1,009","934","336","33.30","0","0","0","0.00"
"10849  :  โรงพยาบาลเกาะกูด","64","48","75.00","14","21.88","64","48","14","21.88","0","0","0","0.00","60","49","81.67","15","25.00","60","49","15","25.00","0","0","0","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","101","69","68.32","44","43.56","101","69","44","43.56","0","0","0","0.00","357","243","68.07","116","32.49","357","243","116","32.49","0","0","0","0.00"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,090","1,810","86.60","670","32.06","2,090","1,810","670","32.06","0","0","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","243","223","91.77","127","52.26","243","223","127","52.26","0","0","0","0.00","1,354","1,129","83.38","522","38.55","1,354","1,129","522","38.55","0","0","0","0.00"
"10850  :  โรงพยาบาลบางคล้า","831","511","61.49","284","34.18","831","511","284","34.18","0","0","0","0.00","1,857","1,134","61.07","620","33.39","1,857","1,134","620","33.39","0","0","0","0.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,606","2,281","87.53","844","32.39","2,606","2,281","844","32.39","0","0","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,521","2,338","92.74","1,019","40.42","2,521","2,338","1,019","40.42","0","0","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","215","151","70.23","72","33.49","215","151","72","33.49","0","0","0","0.00","2,181","1,813","83.13","702","32.19","2,181","1,813","702","32.19","0","0","0","0.00"
"10854  :  โรงพยาบาลพนมสารคาม","648","526","81.17","261","40.28","648","526","261","40.28","0","0","0","0.00","2,512","2,209","87.94","981","39.05","2,512","2,209","981","39.05","0","0","0","0.00"
"10855  :  โรงพยาบาลสนามชัยเขต","238","183","76.89","55","23.11","238","183","55","23.11","0","0","0","0.00","1,018","901","88.51","312","30.65","1,018","901","312","30.65","0","0","0","0.00"
"10856  :  โรงพยาบาลแปลงยาว","380","298","78.42","169","44.47","380","298","169","44.47","0","0","0","0.00","1,585","1,490","94.01","740","46.69","1,585","1,490","740","46.69","0","0","0","0.00"
"13747  :  โรงพยาบาลราชสาส์น","483","375","77.64","144","29.81","483","375","144","29.81","0","0","0","0.00","651","540","82.95","221","33.95","651","540","221","33.95","0","0","0","0.00"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","476","263","55.25","153","32.14","476","263","153","32.14","0","0","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","96","78","81.25","53","55.21","96","78","53","55.21","0","0","0","0.00","8,991","3,791","42.16","1,590","17.68","8,991","3,791","1,590","17.68","0","0","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","486","366","75.31","130","26.75","486","366","130","26.75","0","0","0","0.00","3,677","3,311","90.05","1,326","36.06","3,677","3,311","1,326","36.06","0","0","0","0.00"
"10858  :  โรงพยาบาลนาดี","481","367","76.30","174","36.17","481","367","174","36.17","0","0","0","0.00","2,050","1,254","61.17","553","26.98","2,050","1,254","553","26.98","0","0","0","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","353","217","61.47","93","26.35","353","217","93","26.35","0","0","0","0.00","1,648","1,073","65.11","462","28.03","1,648","1,073","462","28.03","0","0","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","620","340","54.84","147","23.71","620","340","147","23.71","0","0","0","0.00","2,801","1,863","66.51","802","28.63","2,801","1,863","802","28.63","0","0","0","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","425","267","62.82","76","17.88","425","267","76","17.88","0","0","0","0.00","1,951","1,405","72.01","397","20.35","1,951","1,405","397","20.35","0","0","0","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","556","417","75.00","190","34.17","556","417","190","34.17","0","0","0","0.00","961","803","83.56","383","39.85","961","803","383","39.85","0","0","0","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","344","36","10.47","13","3.78","344","36","13","3.78","0","0","0","0.00","1,761","0","0.00","0","0.00","1,761","0","0","0.00","0","0","0","0.00"
"10698  :  โรงพยาบาลนครนายก","937","586","62.54","292","31.16","937","586","292","31.16","0","0","0","0.00","4,827","3,674","76.11","1,681","34.82","4,827","3,674","1,681","34.82","0","0","0","0.00"
"10863  :  โรงพยาบาลปากพลี","171","74","43.27","40","23.39","171","74","40","23.39","0","0","0","0.00","1,188","502","42.26","240","20.20","1,188","502","240","20.20","0","0","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","493","279","56.59","104","21.10","493","279","104","21.10","0","0","0","0.00","2,680","1,537","57.35","498","18.58","2,680","1,537","498","18.58","0","0","0","0.00"
"10865  :  โรงพยาบาลองครักษ์","256","187","73.05","119","46.48","256","187","119","46.48","0","0","0","0.00","2,073","1,672","80.66","944","45.54","2,073","1,672","944","45.54","0","0","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","4","4","100.00","2","50.00","4","4","2","50.00","0","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","7,412","4,894","66.03","2,668","36.00","7,412","4,894","2,668","36.00","0","0","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","5,622","4,166","74.10","1,935","34.42","5,622","4,166","1,935","34.42","0","0","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","510","361","70.78","154","30.20","510","361","154","30.20","0","0","0","0.00","1,442","1,212","84.05","528","36.62","1,442","1,212","528","36.62","0","0","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","312","147","47.12","63","20.19","312","147","63","20.19","0","0","0","0.00","1,683","934","55.50","368","21.87","1,683","934","368","21.87","0","0","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","970","726","74.85","292","30.10","970","726","292","30.10","0","0","0","0.00","2,155","1,688","78.33","650","30.16","2,155","1,688","650","30.16","0","0","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","804","568","70.65","363","45.15","804","568","363","45.15","0","0","0","0.00","3,091","2,423","78.39","1,426","46.13","3,091","2,423","1,426","46.13","0","0","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","607","378","62.27","111","18.29","607","378","111","18.29","0","0","0","0.00","3,058","2,374","77.63","719","23.51","3,058","2,374","719","23.51","0","0","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","323","207","64.09","102","31.58","323","207","102","31.58","0","0","0","0.00","2,402","1,778","74.02","768","31.97","2,402","1,778","768","31.97","0","0","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","12,253","1,471","12.01","630","5.14","12,253","1,471","630","5.14","0","0","0","0.00"
"10871  :  โรงพยาบาลครบุรี","564","428","75.89","172","30.50","564","428","172","30.50","0","0","0","0.00","3,622","3,262","90.06","1,341","37.02","3,622","3,262","1,341","37.02","0","0","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","621","473","76.17","203","32.69","621","473","203","32.69","0","0","0","0.00","1,695","1,456","85.90","627","36.99","1,695","1,456","627","36.99","0","0","0","0.00"
"10873  :  โรงพยาบาลคง","667","539","80.81","188","28.19","667","539","188","28.19","0","0","0","0.00","2,847","2,586","90.83","797","27.99","2,847","2,586","797","27.99","0","0","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","317","283","89.27","51","16.09","317","283","51","16.09","0","0","0","0.00","1,482","1,332","89.88","278","18.76","1,482","1,332","278","18.76","0","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","461","395","85.68","124","26.90","461","395","124","26.90","0","0","0","0.00","3,001","2,523","84.07","863","28.76","3,001","2,523","863","28.76","0","0","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","811","454","55.98","178","21.95","811","454","178","21.95","0","0","0","0.00","1,747","1,120","64.11","417","23.87","1,747","1,120","417","23.87","0","0","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","1,583","657","41.50","291","18.38","1,583","657","291","18.38","0","0","0","0.00","5,887","4,859","82.54","1,782","30.27","5,887","4,859","1,782","30.27","0","0","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","761","536","70.43","225","29.57","761","536","225","29.57","0","0","0","0.00","2,280","1,848","81.05","726","31.84","2,280","1,848","726","31.84","0","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","580","426","73.45","158","27.24","580","426","158","27.24","0","0","0","0.00","4,565","3,826","83.81","1,310","28.70","4,565","3,826","1,310","28.70","0","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","608","464","76.32","198","32.57","608","464","198","32.57","0","0","0","0.00","1,672","1,444","86.36","544","32.54","1,672","1,444","544","32.54","0","0","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","401","313","78.05","146","36.41","401","313","146","36.41","0","0","0","0.00","3,982","3,511","88.17","1,464","36.77","3,982","3,511","1,464","36.77","0","0","0","0.00"
"10882  :  โรงพยาบาลประทาย","552","418","75.72","162","29.35","552","418","162","29.35","0","0","0","0.00","4,212","3,605","85.59","1,529","36.30","4,212","3,605","1,529","36.30","0","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","454","271","59.69","114","25.11","454","271","114","25.11","0","0","0","0.00","4,875","4,153","85.19","1,472","30.19","4,875","4,153","1,472","30.19","0","0","0","0.00"
"10884  :  โรงพยาบาลพิมาย","754","487","64.59","244","32.36","754","487","244","32.36","0","0","0","0.00","5,246","4,009","76.42","1,708","32.56","5,246","4,009","1,708","32.56","0","0","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","587","392","66.78","211","35.95","587","392","211","35.95","0","0","0","0.00","3,636","2,631","72.36","1,440","39.60","3,636","2,631","1,440","39.60","0","0","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","648","447","68.98","156","24.07","648","447","156","24.07","0","0","0","0.00","3,880","3,216","82.89","1,126","29.02","3,880","3,216","1,126","29.02","0","0","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","1,295","954","73.67","442","34.13","1,295","954","442","34.13","0","0","0","0.00","3,607","3,108","86.17","1,323","36.68","3,607","3,108","1,323","36.68","0","0","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","481","285","59.25","136","28.27","481","285","136","28.27","0","0","0","0.00","1,570","1,058","67.39","440","28.03","1,570","1,058","440","28.03","0","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","1,418","1,018","71.79","354","24.96","1,418","1,018","354","24.96","0","0","0","0.00","3,461","3,091","89.31","958","27.68","3,461","3,091","958","27.68","0","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","528","349","66.10","128","24.24","528","349","128","24.24","0","0","0","0.00","3,640","3,122","85.77","1,035","28.43","3,640","3,122","1,035","28.43","0","0","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","291","188","64.60","66","22.68","291","188","66","22.68","0","0","0","0.00","2,794","2,189","78.35","864","30.92","2,794","2,189","864","30.92","0","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","471","324","68.79","147","31.21","471","324","147","31.21","0","0","0","0.00","1,950","1,539","78.92","680","34.87","1,950","1,539","680","34.87","0","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","378","308","81.48","72","19.05","378","308","72","19.05","0","0","0","0.00","1,253","1,120","89.39","252","20.11","1,253","1,120","252","20.11","0","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","184","138","75.00","51","27.72","184","138","51","27.72","0","0","0","0.00","1,383","1,186","85.76","439","31.74","1,383","1,186","439","31.74","0","0","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","6,117","0","0.00","0","0.00","6,117","0","0","0.00","0","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","186","154","82.80","42","22.58","186","154","42","22.58","0","0","0","0.00","1,355","1,068","78.82","352","25.98","1,355","1,068","352","25.98","0","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","299","254","84.95","78","26.09","299","254","78","26.09","0","0","0","0.00","1,348","1,214","90.06","338","25.07","1,348","1,214","338","25.07","0","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","674","103","15.28","40","5.93","674","103","40","5.93","0","0","0","0.00","625","42","6.72","12","1.92","625","42","12","1.92","0","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","1,119","502","44.86","174","15.55","1,119","502","174","15.55","0","0","0","0.00","583","428","73.41","144","24.70","583","428","144","24.70","0","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","70","0","0.00","0","0.00","70","0","0","0.00","0","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","146","5","3.42","1","0.68","146","5","1","0.68","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","353","253","71.67","200","56.66","353","253","200","56.66","0","0","0","0.00","1,727","1,521","88.07","1,175","68.04","1,727","1,521","1,175","68.04","0","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","436","278","63.76","111","25.46","436","278","111","25.46","0","0","0","0.00","1,459","857","58.74","294","20.15","1,459","857","294","20.15","0","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","305","213","69.84","94","30.82","305","213","94","30.82","0","0","0","0.00","1,371","1,143","83.37","656","47.85","1,371","1,143","656","47.85","0","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","223","148","66.37","33","14.80","223","148","33","14.80","0","0","0","0.00","1,262","878","69.57","250","19.81","1,262","878","250","19.81","0","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","172","123","71.51","90","52.33","172","123","90","52.33","0","0","0","0.00","1,263","834","66.03","520","41.17","1,263","834","520","41.17","0","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","354","229","64.69","77","21.75","354","229","77","21.75","0","0","0","0.00","775","604","77.94","218","28.13","775","604","218","28.13","0","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","6,590","3,279","49.76","1,345","20.41","6,590","3,279","1,345","20.41","0","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","578","514","88.93","204","35.29","578","514","204","35.29","0","0","0","0.00","2,861","2,489","87.00","1,082","37.82","2,861","2,489","1,082","37.82","0","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","430","356","82.79","213","49.53","430","356","213","49.53","0","0","0","0.00","2,898","2,551","88.03","1,387","47.86","2,898","2,551","1,387","47.86","0","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","4,047","3,134","77.44","1,466","36.22","4,047","3,134","1,466","36.22","0","0","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","560","443","79.11","241","43.04","560","443","241","43.04","0","0","0","0.00","2,975","2,640","88.74","1,484","49.88","2,975","2,640","1,484","49.88","0","0","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","387","369","95.35","191","49.35","387","369","191","49.35","0","0","0","0.00","2,552","2,339","91.65","1,104","43.26","2,552","2,339","1,104","43.26","0","0","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","1,132","853","75.35","426","37.63","1,132","853","426","37.63","0","0","0","0.00","4,945","4,242","85.78","1,979","40.02","4,945","4,242","1,979","40.02","0","0","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","533","423","79.36","73","13.70","533","423","73","13.70","0","0","0","0.00","2,074","1,656","79.85","306","14.75","2,074","1,656","306","14.75","0","0","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","801","674","84.14","199","24.84","801","674","199","24.84","0","0","0","0.00","2,953","2,726","92.31","851","28.82","2,953","2,726","851","28.82","0","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","5,450","4,596","84.33","2,232","40.95","5,450","4,596","2,232","40.95","0","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","590","512","86.78","197","33.39","590","512","197","33.39","0","0","0","0.00","3,250","2,649","81.51","896","27.57","3,250","2,649","896","27.57","0","0","0","0.00"
"10906  :  โรงพยาบาลปะคำ","247","215","87.04","122","49.39","247","215","122","49.39","0","0","0","0.00","1,496","1,305","87.23","598","39.97","1,496","1,305","598","39.97","0","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","396","361","91.16","136","34.34","396","361","136","34.34","0","0","0","0.00","2,002","1,863","93.06","582","29.07","2,002","1,863","582","29.07","0","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","275","235","85.45","118","42.91","275","235","118","42.91","0","0","0","0.00","2,048","1,884","91.99","805","39.31","2,048","1,884","805","39.31","0","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","322","284","88.20","50","15.53","322","284","50","15.53","0","0","0","0.00","1,383","1,195","86.41","182","13.16","1,383","1,195","182","13.16","0","0","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","166","138","83.13","32","19.28","166","138","32","19.28","0","0","0","0.00","1,181","966","81.80","207","17.53","1,181","966","207","17.53","0","0","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","312","243","77.88","81","25.96","312","243","81","25.96","0","0","0","0.00","1,024","860","83.98","280","27.34","1,024","860","280","27.34","0","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","186","125","67.20","16","8.60","186","125","16","8.60","0","0","0","0.00","993","790","79.56","136","13.70","993","790","136","13.70","0","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","257","238","92.61","98","38.13","257","238","98","38.13","0","0","0","0.00","1,538","1,462","95.06","534","34.72","1,538","1,462","534","34.72","0","0","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","474","355","74.89","109","23.00","474","355","109","23.00","0","0","0","0.00","956","767","80.23","206","21.55","956","767","206","21.55","0","0","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","33","1","3.03","0","0.00","33","1","0","0.00","0","0","0","0.00","68","0","0.00","0","0.00","68","0","0","0.00","0","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","288","245","85.07","60","20.83","288","245","60","20.83","0","0","0","0.00","1,702","1,414","83.08","329","19.33","1,702","1,414","329","19.33","0","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","382","257","67.28","141","36.91","382","257","141","36.91","0","0","0","0.00","1,066","822","77.11","440","41.28","1,066","822","440","41.28","0","0","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","374","298","79.68","164","43.85","374","298","164","43.85","0","0","0","0.00","996","898","90.16","449","45.08","996","898","449","45.08","0","0","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","24","17","70.83","14","58.33","24","17","14","58.33","0","0","0","0.00","4,271","3,603","84.36","1,763","41.28","4,271","3,603","1,763","41.28","0","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","438","350","79.91","119","27.17","438","350","119","27.17","0","0","0","0.00","2,186","1,859","85.04","547","25.02","2,186","1,859","547","25.02","0","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","797","660","82.81","297","37.26","797","660","297","37.26","0","0","0","0.00","3,822","3,342","87.44","1,508","39.46","3,822","3,342","1,508","39.46","0","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","464","407","87.72","153","32.97","464","407","153","32.97","0","0","0","0.00","1,645","1,448","88.02","471","28.63","1,645","1,448","471","28.63","0","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","699","559","79.97","223","31.90","699","559","223","31.90","0","0","0","0.00","3,675","2,831","77.03","1,137","30.94","3,675","2,831","1,137","30.94","0","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","210","173","82.38","81","38.57","210","173","81","38.57","0","0","0","0.00","1,552","1,284","82.73","512","32.99","1,552","1,284","512","32.99","0","0","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","644","527","81.83","291","45.19","644","527","291","45.19","0","0","0","0.00","3,318","2,831","85.32","1,400","42.19","3,318","2,831","1,400","42.19","0","0","0","0.00"
"10921  :  โรงพยาบาลสนม","334","240","71.86","115","34.43","334","240","115","34.43","0","0","0","0.00","1,424","1,115","78.30","513","36.03","1,424","1,115","513","36.03","0","0","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","559","301","53.85","124","22.18","559","301","124","22.18","0","0","0","0.00","4,322","2,788","64.51","1,076","24.90","4,322","2,788","1,076","24.90","0","0","0","0.00"
"10923  :  โรงพยาบาลสังขะ","447","286","63.98","131","29.31","447","286","131","29.31","0","0","0","0.00","2,774","2,141","77.18","953","34.35","2,774","2,141","953","34.35","0","0","0","0.00"
"10924  :  โรงพยาบาลลำดวน","448","404","90.18","139","31.03","448","404","139","31.03","0","0","0","0.00","2,079","1,197","57.58","444","21.36","2,079","1,197","444","21.36","0","0","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","270","219","81.11","75","27.78","270","219","75","27.78","0","0","0","0.00","850","726","85.41","220","25.88","850","726","220","25.88","0","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","305","267","87.54","141","46.23","305","267","141","46.23","0","0","0","0.00","1,028","916","89.11","450","43.77","1,028","916","450","43.77","0","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","43","25","58.14","6","13.95","43","25","6","13.95","0","0","0","0.00","708","450","63.56","152","21.47","708","450","152","21.47","0","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","138","79","57.25","19","13.77","138","79","19","13.77","0","0","0","0.00","1,060","814","76.79","217","20.47","1,060","814","217","20.47","0","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","155","125","80.65","43","27.74","155","125","43","27.74","0","0","0","0.00","848","709","83.61","277","32.67","848","709","277","32.67","0","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","122","85","69.67","46","37.70","122","85","46","37.70","0","0","0","0.00","1,297","988","76.18","469","36.16","1,297","988","469","36.16","0","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","90","71","78.89","22","24.44","90","71","22","24.44","0","0","0","0.00","893","653","73.12","210","23.52","893","653","210","23.52","0","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","272","195","71.69","95","34.93","272","195","95","34.93","0","0","0","0.00","8,234","4,056","49.26","1,664","20.21","8,234","4,056","1,664","20.21","0","0","0","0.00"
