"โรงพยาบาล","ผู้ป่วยที่อยู่ในเขตรับผิดชอบ Typearea 1,3","ผู้ป่วยที่มารับบริการของหน่วยบริการจากแฟ้ม ChronicFU"
"รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม","รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม"
"จำนวนผู้ป่วย(B1)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A1)","ร้อยละควบคุมได้ดี(A1*100)/B1","จำนวนผู้ป่วย(D1)","ได้รับการตรวจ","ควบคุมได้ดี(C1)","ร้อยละควบคุมได้ดี(C1*100)/D1","จำนวนผู้ป่วย(F1)","ได้รับการตรวจ","ควบคุมได้ดี(E1)","ร้อยละควบคุมได้ดี(F1*100)/E1","จำนวนผู้ป่วย(B2)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A2)","ร้อยละควบคุมได้ดี(A2*100)/B2","จำนวนผู้ป่วย(D2)","ได้รับการตรวจ","ควบคุมได้ดี(C2)","ร้อยละ(C2*100)/D2","จำนวนผู้ป่วย(F2)","ได้รับการตรวจ","ควบคุมได้ดี(E2)","ร้อยละ(F2*100)/E2"
"10845  :  โรงพยาบาลคลองใหญ่","575","488","84.87","221","38.43","570","483","217","38.07","5","5","4","80.00","692","624","90.17","284","41.04","683","618","279","40.85","9","6","5","55.56"
"10846  :  โรงพยาบาลเขาสมิง","464","317","68.32","140","30.17","447","306","133","29.75","17","11","7","41.18","1,665","963","57.84","423","25.41","1,629","945","413","25.35","36","18","10","27.78"
"10847  :  โรงพยาบาลบ่อไร่","406","353","86.95","200","49.26","396","343","192","48.48","10","10","8","80.00","1,249","1,117","89.43","628","50.28","1,226","1,098","613","50.00","23","19","15","65.22"
"10848  :  โรงพยาบาลแหลมงอบ","359","326","90.81","143","39.83","303","276","108","35.64","56","50","35","62.50","1,056","1,012","95.83","439","41.57","918","883","351","38.24","138","129","88","63.77"
"10849  :  โรงพยาบาลเกาะกูด","79","53","67.09","23","29.11","78","52","23","29.49","1","1","0","0.00","75","53","70.67","23","30.67","74","52","23","31.08","1","1","0","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","103","88","85.44","60","58.25","100","85","57","57.00","3","3","3","100.00","436","364","83.49","201","46.10","426","356","194","45.54","10","8","7","70.00"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,069","1,861","89.95","686","33.16","2,045","1,844","676","33.06","24","17","10","41.67"
"10833  :  โรงพยาบาลท่าตะเกียบ","252","225","89.29","103","40.87","243","217","97","39.92","9","8","6","66.67","1,418","1,127","79.48","431","30.39","1,356","1,082","403","29.72","62","45","28","45.16"
"10850  :  โรงพยาบาลบางคล้า","874","486","55.61","318","36.38","836","467","303","36.24","38","19","15","39.47","2,025","1,057","52.20","724","35.75","1,947","1,016","688","35.34","78","41","36","46.15"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,865","2,053","71.66","749","26.14","2,576","1,855","616","23.91","289","198","133","46.02"
"10852  :  โรงพยาบาลบางปะกง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,230","1,714","76.86","677","30.36","2,141","1,639","634","29.61","89","75","43","48.31"
"10853  :  โรงพยาบาลบ้านโพธิ์","234","152","64.96","60","25.64","223","144","54","24.22","11","8","6","54.55","2,311","1,903","82.35","649","28.08","2,223","1,839","606","27.26","88","64","43","48.86"
"10854  :  โรงพยาบาลพนมสารคาม","698","522","74.79","285","40.83","664","498","269","40.51","34","24","16","47.06","3,018","2,457","81.41","1,056","34.99","2,840","2,323","978","34.44","178","134","78","43.82"
"10855  :  โรงพยาบาลสนามชัยเขต","269","213","79.18","85","31.60","257","202","79","30.74","12","11","6","50.00","1,046","914","87.38","400","38.24","910","804","315","34.62","136","110","85","62.50"
"10856  :  โรงพยาบาลแปลงยาว","422","325","77.01","155","36.73","413","319","150","36.32","9","6","5","55.56","1,893","1,702","89.91","750","39.62","1,836","1,658","717","39.05","57","44","33","57.89"
"13747  :  โรงพยาบาลราชสาส์น","516","406","78.68","160","31.01","505","398","153","30.30","11","8","7","63.64","639","545","85.29","213","33.33","624","534","204","32.69","15","11","9","60.00"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","608","278","45.72","155","25.49","600","272","150","25.00","8","6","5","62.50"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","88","44","50.00","24","27.27","75","36","17","22.67","13","8","7","53.85","2,499","1,709","68.39","729","29.17","2,222","1,571","639","28.76","277","138","90","32.49"
"10857  :  โรงพยาบาลกบินทร์บุรี","489","407","83.23","188","38.45","479","399","180","37.58","10","8","8","80.00","3,698","3,387","91.59","1,628","44.02","3,529","3,251","1,517","42.99","169","136","111","65.68"
"10858  :  โรงพยาบาลนาดี","506","384","75.89","152","30.04","438","331","121","27.63","68","53","31","45.59","2,222","1,722","77.50","628","28.26","1,949","1,529","524","26.89","273","193","104","38.10"
"10859  :  โรงพยาบาลบ้านสร้าง","436","270","61.93","124","28.44","365","229","96","26.30","71","41","28","39.44","1,660","1,215","73.19","537","32.35","1,382","1,055","434","31.40","278","160","103","37.05"
"10860  :  โรงพยาบาลประจันตคาม","611","357","58.43","155","25.37","571","342","141","24.69","40","15","14","35.00","2,914","2,130","73.10","918","31.50","2,743","2,048","861","31.39","171","82","57","33.33"
"10861  :  โรงพยาบาลศรีมหาโพธิ","493","269","54.56","78","15.82","453","249","68","15.01","40","20","10","25.00","1,810","1,273","70.33","353","19.50","1,682","1,190","308","18.31","128","83","45","35.16"
"10862  :  โรงพยาบาลศรีมโหสถ","597","408","68.34","176","29.48","523","359","143","27.34","74","49","33","44.59","1,135","914","80.53","374","32.95","995","810","310","31.16","140","104","64","45.71"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","193","8","4.15","4","2.07","189","6","2","1.06","4","2","2","50.00","1,826","0","0.00","0","0.00","1,748","0","0","0.00","78","0","0","0.00"
"10698  :  โรงพยาบาลนครนายก","966","566","58.59","291","30.12","881","517","255","28.94","85","49","36","42.35","4,823","3,557","73.75","1,711","35.48","4,633","3,432","1,625","35.07","190","125","86","45.26"
"10863  :  โรงพยาบาลปากพลี","166","89","53.61","47","28.31","145","76","35","24.14","21","13","12","57.14","1,152","574","49.83","321","27.86","1,113","563","311","27.94","39","11","10","25.64"
"10864  :  โรงพยาบาลบ้านนา","496","243","48.99","73","14.72","454","220","56","12.33","42","23","17","40.48","2,748","1,613","58.70","349","12.70","2,675","1,585","336","12.56","73","28","13","17.81"
"10865  :  โรงพยาบาลองครักษ์","261","188","72.03","106","40.61","229","164","85","37.12","32","24","21","65.63","1,866","1,563","83.76","840","45.02","1,765","1,488","777","44.02","101","75","63","62.38"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","7,893","5,349","67.77","3,350","42.44","5,063","3,195","1,737","34.31","2,830","2,154","1,613","57.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","5,711","3,758","65.80","1,593","27.89","5,410","3,581","1,464","27.06","301","177","129","42.86"
"10866  :  โรงพยาบาลคลองหาด","513","367","71.54","169","32.94","496","356","162","32.66","17","11","7","41.18","1,635","1,297","79.33","531","32.48","1,597","1,274","514","32.19","38","23","17","44.74"
"10867  :  โรงพยาบาลตาพระยา","325","211","64.92","101","31.08","321","208","98","30.53","4","3","3","75.00","1,703","1,319","77.45","577","33.88","1,683","1,305","566","33.63","20","14","11","55.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","1,090","824","75.60","336","30.83","1,033","783","306","29.62","57","41","30","52.63","1,690","1,444","85.44","527","31.18","1,598","1,380","483","30.23","92","64","44","47.83"
"10869  :  โรงพยาบาลวัฒนานคร","730","531","72.74","263","36.03","719","526","259","36.02","11","5","4","36.36","2,832","2,316","81.78","926","32.70","2,780","2,288","910","32.73","52","28","16","30.77"
"10870  :  โรงพยาบาลอรัญประเทศ","678","432","63.72","138","20.35","672","428","137","20.39","6","4","1","16.67","3,234","2,613","80.80","1,001","30.95","3,188","2,583","983","30.83","46","30","18","39.13"
"13817  :  โรงพยาบาลเขาฉกรรจ์","334","201","60.18","100","29.94","322","192","94","29.19","12","9","6","50.00","2,367","1,754","74.10","823","34.77","2,304","1,710","790","34.29","63","44","33","52.38"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","11,933","2,536","21.25","1,331","11.15","8,213","1,753","778","9.47","3,720","783","553","14.87"
"10871  :  โรงพยาบาลครบุรี","592","443","74.83","252","42.57","492","387","211","42.89","100","56","41","41.00","3,730","3,309","88.71","1,739","46.62","3,382","3,038","1,524","45.06","348","271","215","61.78"
"10872  :  โรงพยาบาลเสิงสาง","671","525","78.24","228","33.98","592","463","191","32.26","79","62","37","46.84","2,687","2,411","89.73","829","30.85","2,445","2,205","695","28.43","242","206","134","55.37"
"10873  :  โรงพยาบาลคง","704","570","80.97","241","34.23","632","518","206","32.59","72","52","35","48.61","2,728","2,491","91.31","968","35.48","2,494","2,302","838","33.60","234","189","130","55.56"
"10874  :  โรงพยาบาลบ้านเหลื่อม","339","297","87.61","102","30.09","307","271","84","27.36","32","26","18","56.25","1,679","1,515","90.23","412","24.54","1,508","1,383","338","22.41","171","132","74","43.27"
"10875  :  โรงพยาบาลจักราช","502","404","80.48","179","35.66","439","357","143","32.57","63","47","36","57.14","3,142","2,617","83.29","1,103","35.11","2,795","2,354","928","33.20","347","263","175","50.43"
"10876  :  โรงพยาบาลโชคชัย","834","434","52.04","204","24.46","718","389","170","23.68","116","45","34","29.31","1,588","1,023","64.42","466","29.35","1,386","914","395","28.50","202","109","71","35.15"
"10877  :  โรงพยาบาลด่านขุนทด","1,619","715","44.16","342","21.12","1,463","642","293","20.03","156","73","49","31.41","6,204","4,950","79.79","2,556","41.20","5,612","4,558","2,259","40.25","592","392","297","50.17"
"10878  :  โรงพยาบาลโนนไทย","755","534","70.73","150","19.87","695","503","127","18.27","60","31","23","38.33","2,299","1,802","78.38","376","16.35","2,117","1,683","328","15.49","182","119","48","26.37"
"10879  :  โรงพยาบาลโนนสูง","595","445","74.79","170","28.57","522","396","141","27.01","73","49","29","39.73","4,686","3,973","84.78","1,487","31.73","4,158","3,584","1,234","29.68","528","389","253","47.92"
"10880  :  โรงพยาบาลขามสะแกแสง","634","488","76.97","122","19.24","555","435","95","17.12","79","53","27","34.18","2,090","1,698","81.24","441","21.10","1,829","1,505","340","18.59","261","193","101","38.70"
"10881  :  โรงพยาบาลบัวใหญ่","374","318","85.03","159","42.51","347","298","143","41.21","27","20","16","59.26","4,230","3,781","89.39","1,646","38.91","3,984","3,576","1,497","37.58","246","205","149","60.57"
"10882  :  โรงพยาบาลประทาย","549","420","76.50","154","28.05","493","387","129","26.17","56","33","25","44.64","3,927","3,291","83.80","1,290","32.85","3,639","3,075","1,161","31.90","288","216","129","44.79"
"10883  :  โรงพยาบาลปักธงชัย","472","270","57.20","151","31.99","421","246","134","31.83","51","24","17","33.33","4,976","4,215","84.71","1,803","36.23","4,501","3,828","1,544","34.30","475","387","259","54.53"
"10884  :  โรงพยาบาลพิมาย","805","580","72.05","306","38.01","705","517","261","37.02","100","63","45","45.00","5,715","4,512","78.95","2,013","35.22","5,103","4,056","1,703","33.37","612","456","310","50.65"
"10885  :  โรงพยาบาลห้วยแถลง","646","370","57.28","236","36.53","562","324","195","34.70","84","46","41","48.81","3,708","2,570","69.31","1,591","42.91","3,265","2,271","1,343","41.13","443","299","248","55.98"
"10886  :  โรงพยาบาลชุมพวง","687","496","72.20","162","23.58","619","454","136","21.97","68","42","26","38.24","3,890","3,278","84.27","954","24.52","3,469","2,956","771","22.23","421","322","183","43.47"
"10887  :  โรงพยาบาลสูงเนิน","1,484","1,066","71.83","490","33.02","1,231","906","378","30.71","253","160","112","44.27","3,821","3,011","78.80","1,298","33.97","3,408","2,720","1,099","32.25","413","291","199","48.18"
"10888  :  โรงพยาบาลขามทะเลสอ","490","310","63.27","145","29.59","451","284","128","28.38","39","26","17","43.59","1,480","1,065","71.96","474","32.03","1,371","993","425","31.00","109","72","49","44.95"
"10889  :  โรงพยาบาลสีคิ้ว","1,460","1,074","73.56","489","33.49","1,309","992","426","32.54","151","82","63","41.72","4,230","3,524","83.31","1,461","34.54","3,921","3,323","1,331","33.95","309","201","130","42.07"
"10890  :  โรงพยาบาลปากช่องนานา","576","390","67.71","187","32.47","528","367","169","32.01","48","23","18","37.50","2,418","2,244","92.80","899","37.18","2,309","2,153","828","35.86","109","91","71","65.14"
"10891  :  โรงพยาบาลหนองบุญมาก","310","200","64.52","49","15.81","284","184","40","14.08","26","16","9","34.62","2,791","2,163","77.50","549","19.67","2,593","2,031","489","18.86","198","132","60","30.30"
"10892  :  โรงพยาบาลแก้งสนามนาง","483","338","69.98","150","31.06","448","317","136","30.36","35","21","14","40.00","2,037","1,508","74.03","649","31.86","1,919","1,440","601","31.32","118","68","48","40.68"
"10893  :  โรงพยาบาลโนนแดง","392","306","78.06","109","27.81","351","281","89","25.36","41","25","20","48.78","1,247","1,079","86.53","358","28.71","1,128","994","295","26.15","119","85","63","52.94"
"10894  :  โรงพยาบาลวังน้ำเขียว","166","139","83.73","76","45.78","155","132","70","45.16","11","7","6","54.55","1,468","1,273","86.72","640","43.60","1,366","1,200","588","43.05","102","73","52","50.98"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","6,118","2,982","48.74","1,793","29.31","5,419","2,649","1,527","28.18","699","333","266","38.05"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","216","114","52.78","41","18.98","208","110","38","18.27","8","4","3","37.50","1,355","653","48.19","253","18.67","1,288","617","230","17.86","67","36","23","34.33"
"11608  :  โรงพยาบาลลำทะเมนชัย","321","250","77.88","91","28.35","306","240","85","27.78","15","10","6","40.00","1,456","1,230","84.48","412","28.30","1,419","1,199","396","27.91","37","31","16","43.24"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","959","405","42.23","208","21.69","800","343","164","20.50","159","62","44","27.67","685","328","47.88","139","20.29","580","292","116","20.00","105","36","23","21.90"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","1,124","543","48.31","230","20.46","919","464","177","19.26","205","79","53","25.85","572","393","68.71","147","25.70","507","356","123","24.26","65","37","24","36.92"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","153","0","0.00","0","0.00","146","0","0","0.00","7","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","39","0","0.00","0","0.00","32","0","0","0.00","7","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","156","34","21.79","18","11.54","140","29","14","10.00","16","5","4","25.00","141","40","28.37","25","17.73","134","38","23","17.16","7","2","2","28.57"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","391","283","72.38","210","53.71","341","250","184","53.96","50","33","26","52.00","1,858","1,582","85.15","1,208","65.02","1,676","1,434","1,084","64.68","182","148","124","68.13"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","108","75","69.44","30","27.78","94","69","27","28.72","14","6","3","21.43","1,474","841","57.06","273","18.52","1,328","769","233","17.55","146","72","40","27.40"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","317","243","76.66","140","44.16","284","225","127","44.72","33","18","13","39.39","948","818","86.29","418","44.09","845","743","367","43.43","103","75","51","49.51"
"27839  :  โรงพยาบาลบัวลาย","259","183","70.66","72","27.80","247","175","65","26.32","12","8","7","58.33","1,297","1,047","80.72","440","33.92","1,224","995","408","33.33","73","52","32","43.84"
"27840  :  โรงพยาบาลสีดา","195","130","66.67","112","57.44","182","121","104","57.14","13","9","8","61.54","1,267","814","64.25","659","52.01","1,186","772","624","52.61","81","42","35","43.21"
"27841  :  โรงพยาบาลเทพารักษ์","359","268","74.65","90","25.07","341","259","83","24.34","18","9","7","38.89","852","700","82.16","237","27.82","819","680","224","27.35","33","20","13","39.39"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","6,703","3,839","57.27","1,663","24.81","6,326","3,640","1,532","24.22","377","199","131","34.75"
"10895  :  โรงพยาบาลคูเมือง","603","523","86.73","190","31.51","596","517","186","31.21","7","6","4","57.14","3,033","2,721","89.71","1,120","36.93","3,001","2,695","1,105","36.82","32","26","15","46.88"
"10896  :  โรงพยาบาลกระสัง","454","363","79.96","194","42.73","437","348","182","41.65","17","15","12","70.59","3,317","2,780","83.81","1,307","39.40","3,217","2,708","1,251","38.89","100","72","56","56.00"
"10897  :  โรงพยาบาลนางรอง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","4,817","3,791","78.70","1,907","39.59","4,610","3,655","1,795","38.94","207","136","112","54.11"
"10898  :  โรงพยาบาลหนองกี่","565","456","80.71","224","39.65","518","419","202","39.00","47","37","22","46.81","3,205","2,746","85.68","1,499","46.77","2,938","2,526","1,344","45.75","267","220","155","58.05"
"10899  :  โรงพยาบาลละหานทราย","442","405","91.63","207","46.83","406","373","184","45.32","36","32","23","63.89","2,681","2,420","90.26","1,125","41.96","2,480","2,246","1,001","40.36","201","174","124","61.69"
"10900  :  โรงพยาบาลประโคนชัย","1,133","850","75.02","322","28.42","1,056","789","282","26.70","77","61","40","51.95","5,108","4,317","84.51","1,564","30.62","4,788","4,070","1,418","29.62","320","247","146","45.63"
"10901  :  โรงพยาบาลบ้านกรวด","543","397","73.11","113","20.81","511","373","103","20.16","32","24","10","31.25","2,669","1,968","73.74","488","18.28","2,503","1,867","435","17.38","166","101","53","31.93"
"10902  :  โรงพยาบาลพุทไธสง","820","689","84.02","231","28.17","710","602","184","25.92","110","87","47","42.73","3,057","2,775","90.78","989","32.35","2,710","2,478","806","29.74","347","297","183","52.74"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","5,208","4,226","81.14","2,097","40.26","4,796","3,941","1,868","38.95","412","285","229","55.58"
"10905  :  โรงพยาบาลสตึก","599","486","81.14","192","32.05","575","467","176","30.61","24","19","16","66.67","3,461","2,510","72.52","918","26.52","3,350","2,439","868","25.91","111","71","50","45.05"
"10906  :  โรงพยาบาลปะคำ","259","227","87.64","144","55.60","228","202","125","54.82","31","25","19","61.29","1,539","1,336","86.81","697","45.29","1,415","1,236","616","43.53","124","100","81","65.32"
"10907  :  โรงพยาบาลนาโพธิ์","390","349","89.49","112","28.72","346","312","89","25.72","44","37","23","52.27","2,029","1,893","93.30","633","31.20","1,840","1,728","526","28.59","189","165","107","56.61"
"10908  :  โรงพยาบาลหนองหงส์","290","247","85.17","91","31.38","287","247","91","31.71","3","0","0","0.00","2,160","1,920","88.89","583","26.99","2,134","1,903","576","26.99","26","17","7","26.92"
"10909  :  โรงพยาบาลพลับพลาชัย","352","280","79.55","109","30.97","302","240","84","27.81","50","40","25","50.00","1,709","1,232","72.09","460","26.92","1,448","1,046","349","24.10","261","186","111","42.53"
"10910  :  โรงพยาบาลห้วยราช","174","133","76.44","53","30.46","171","130","50","29.24","3","3","3","100.00","1,220","936","76.72","377","30.90","1,188","912","361","30.39","32","24","16","50.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","329","297","90.27","119","36.17","320","292","115","35.94","9","5","4","44.44","951","883","92.85","335","35.23","939","874","329","35.04","12","9","6","50.00"
"10912  :  โรงพยาบาลชำนิ","191","141","73.82","57","29.84","183","134","54","29.51","8","7","3","37.50","1,184","922","77.87","248","20.95","1,145","896","240","20.96","39","26","8","20.51"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","269","240","89.22","76","28.25","256","228","67","26.17","13","12","9","69.23","1,684","1,515","89.96","442","26.25","1,604","1,446","399","24.88","80","69","43","53.75"
"10914  :  โรงพยาบาลโนนดินแดง","491","374","76.17","142","28.92","463","353","125","27.00","28","21","17","60.71","998","802","80.36","283","28.36","949","765","256","26.98","49","37","27","55.10"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","31","5","16.13","2","6.45","30","4","1","3.33","1","1","1","100.00","58","0","0.00","0","0.00","57","0","0","0.00","1","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","302","268","88.74","103","34.11","293","263","99","33.79","9","5","4","44.44","1,913","1,623","84.84","533","27.86","1,881","1,594","515","27.38","32","29","18","56.25"
"23578  :  โรงพยาบาลแคนดง","394","288","73.10","173","43.91","373","275","165","44.24","21","13","8","38.10","1,166","937","80.36","606","51.97","1,084","876","556","51.29","82","61","50","60.98"
"28020  :  โรงพยาบาลบ้านด่าน","429","331","77.16","199","46.39","415","319","191","46.02","14","12","8","57.14","1,098","946","86.16","518","47.18","1,061","916","496","46.75","37","30","22","59.46"
"10668  :  โรงพยาบาลสุรินทร์","31","21","67.74","12","38.71","28","19","11","39.29","3","2","1","33.33","4,440","3,890","87.61","1,775","39.98","4,305","3,778","1,695","39.37","135","112","80","59.26"
"10915  :  โรงพยาบาลชุมพลบุรี","443","386","87.13","171","38.60","393","341","139","35.37","50","45","32","64.00","1,924","1,729","89.86","636","33.06","1,707","1,548","521","30.52","217","181","115","53.00"
"10916  :  โรงพยาบาลท่าตูม","847","710","83.83","364","42.98","763","645","311","40.76","84","65","53","63.10","4,092","3,590","87.73","1,829","44.70","3,643","3,233","1,558","42.77","449","357","271","60.36"
"10917  :  โรงพยาบาลจอมพระ","526","389","73.95","168","31.94","497","368","154","30.99","29","21","14","48.28","1,871","1,593","85.14","693","37.04","1,796","1,533","650","36.19","75","60","43","57.33"
"10918  :  โรงพยาบาลปราสาท","736","590","80.16","240","32.61","674","549","216","32.05","62","41","24","38.71","3,911","3,067","78.42","1,230","31.45","3,516","2,783","1,034","29.41","395","284","196","49.62"
"10919  :  โรงพยาบาลกาบเชิง","244","212","86.89","90","36.89","231","202","83","35.93","13","10","7","53.85","1,699","1,473","86.70","610","35.90","1,601","1,401","559","34.92","98","72","51","52.04"
"10920  :  โรงพยาบาลรัตนบุรี","661","503","76.10","270","40.85","645","491","261","40.47","16","12","9","56.25","3,511","2,886","82.20","1,439","40.99","3,431","2,825","1,393","40.60","80","61","46","57.50"
"10921  :  โรงพยาบาลสนม","360","248","68.89","116","32.22","337","229","103","30.56","23","19","13","56.52","1,502","1,165","77.56","501","33.36","1,431","1,118","474","33.12","71","47","27","38.03"
"10922  :  โรงพยาบาลศีขรภูมิ","593","381","64.25","172","29.01","575","372","170","29.57","18","9","2","11.11","4,177","2,313","55.37","1,011","24.20","4,050","2,267","981","24.22","127","46","30","23.62"
"10923  :  โรงพยาบาลสังขะ","492","337","68.50","150","30.49","474","327","144","30.38","18","10","6","33.33","2,744","2,277","82.98","1,138","41.47","2,663","2,220","1,101","41.34","81","57","37","45.68"
"10924  :  โรงพยาบาลลำดวน","481","411","85.45","171","35.55","389","328","117","30.08","92","83","54","58.70","2,164","1,338","61.83","516","23.84","1,877","1,136","385","20.51","287","202","131","45.64"
"10925  :  โรงพยาบาลสำโรงทาบ","301","243","80.73","89","29.57","297","241","89","29.97","4","2","0","0.00","1,150","951","82.70","361","31.39","1,134","941","357","31.48","16","10","4","25.00"
"10926  :  โรงพยาบาลบัวเชด","326","277","84.97","142","43.56","302","258","130","43.05","24","19","12","50.00","1,084","973","89.76","451","41.61","1,012","912","407","40.22","72","61","44","61.11"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","35","22","62.86","14","40.00","32","20","13","40.63","3","2","1","33.33","612","394","64.38","211","34.48","599","387","204","34.06","13","7","7","53.85"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","127","101","79.53","24","18.90","125","99","23","18.40","2","2","1","50.00","1,089","931","85.49","338","31.04","1,063","914","328","30.86","26","17","10","38.46"
"27842  :  โรงพยาบาลเขวาสินรินทร์","158","121","76.58","38","24.05","147","115","35","23.81","11","6","3","27.27","991","742","74.87","260","26.24","965","728","253","26.22","26","14","7","26.92"
"27843  :  โรงพยาบาลศรีณรงค์","142","100","70.42","49","34.51","138","98","47","34.06","4","2","2","50.00","1,324","991","74.85","370","27.95","1,297","972","360","27.76","27","19","10","37.04"
"27844  :  โรงพยาบาลโนนนารายณ์","92","68","73.91","30","32.61","91","68","30","32.97","1","0","0","0.00","911","710","77.94","335","36.77","902","704","332","36.81","9","6","3","33.33"
"10700  :  โรงพยาบาลศรีสะเกษ","396","288","72.73","141","35.61","394","286","139","35.28","2","2","2","100.00","8,242","4,361","52.91","1,964","23.83","7,958","4,246","1,883","23.66","284","115","81","28.52"
"10927  :  โรงพยาบาลยางชุมน้อย","335","275","82.09","138","41.19","334","274","138","41.32","1","1","0","0.00","1,712","1,386","80.96","718","41.94","1,699","1,377","712","41.91","13","9","6","46.15"
"10928  :  โรงพยาบาลกันทรารมย์","556","424","76.26","241","43.35","556","424","241","43.35","0","0","0","0.00","4,221","3,276","77.61","1,652","39.14","4,166","3,235","1,622","38.93","55","41","30","54.55"
"10929  :  โรงพยาบาลกันทรลักษ์","657","510","77.63","176","26.79","621","482","156","25.12","36","28","20","55.56","6,357","5,685","89.43","2,117","33.30","5,984","5,349","1,885","31.50","373","336","232","62.20"
"10930  :  โรงพยาบาลขุขันธ์","448","304","67.86","164","36.61","431","294","157","36.43","17","10","7","41.18","3,205","2,539","79.22","1,222","38.13","3,091","2,459","1,160","37.53","114","80","62","54.39"
"10931  :  โรงพยาบาลไพรบึง","372","345","92.74","159","42.74","356","330","149","41.85","16","15","10","62.50","1,380","1,269","91.96","515","37.32","1,302","1,199","470","36.10","78","70","45","57.69"
"10932  :  โรงพยาบาลปรางค์กู่","281","217","77.22","100","35.59","272","209","95","34.93","9","8","5","55.56","2,212","1,720","77.76","875","39.56","2,142","1,670","837","39.08","70","50","38","54.29"
"10933  :  โรงพยาบาลขุนหาญ","363","324","89.26","151","41.60","362","323","150","41.44","1","1","1","100.00","3,712","3,357","90.44","1,478","39.82","3,684","3,340","1,464","39.74","28","17","14","50.00"
"10934  :  โรงพยาบาลราษีไศล","404","367","90.84","153","37.87","403","366","152","37.72","1","1","1","100.00","3,226","2,916","90.39","1,008","31.25","3,193","2,886","988","30.94","33","30","20","60.61"
