"โรงพยาบาล","ผู้ป่วยที่อยู่ในเขตรับผิดชอบ Typearea 1,3","ผู้ป่วยที่มารับบริการของหน่วยบริการจากแฟ้ม ChronicFU"
"รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม","รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม"
"จำนวนผู้ป่วย(B1)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A1)","ร้อยละควบคุมได้ดี(A1*100)/B1","จำนวนผู้ป่วย(D1)","ได้รับการตรวจ","ควบคุมได้ดี(C1)","ร้อยละควบคุมได้ดี(C1*100)/D1","จำนวนผู้ป่วย(F1)","ได้รับการตรวจ","ควบคุมได้ดี(E1)","ร้อยละควบคุมได้ดี(F1*100)/E1","จำนวนผู้ป่วย(B2)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A2)","ร้อยละควบคุมได้ดี(A2*100)/B2","จำนวนผู้ป่วย(D2)","ได้รับการตรวจ","ควบคุมได้ดี(C2)","ร้อยละ(C2*100)/D2","จำนวนผู้ป่วย(F2)","ได้รับการตรวจ","ควบคุมได้ดี(E2)","ร้อยละ(F2*100)/E2"
"10877  :  โรงพยาบาลด่านขุนทด","1,638","554","33.82","234","14.29","1,638","554","234","14.29","0","0","0","0.00","5,197","4,022","77.39","1,501","28.88","5,197","4,022","1,501","28.88","0","0","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","712","500","70.22","216","30.34","712","500","216","30.34","0","0","0","0.00","2,107","1,686","80.02","678","32.18","2,107","1,686","678","32.18","0","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","505","346","68.51","128","25.35","505","346","128","25.35","0","0","0","0.00","2,978","1,921","64.51","615","20.65","2,978","1,921","615","20.65","0","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","541","392","72.46","159","29.39","541","392","159","29.39","0","0","0","0.00","1,512","1,173","77.58","421","27.84","1,512","1,173","421","27.84","0","0","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","377","285","75.60","128","33.95","377","285","128","33.95","0","0","0","0.00","4,633","2,987","64.47","1,215","26.22","4,633","2,987","1,215","26.22","0","0","0","0.00"
"10882  :  โรงพยาบาลประทาย","496","412","83.06","154","31.05","496","412","154","31.05","0","0","0","0.00","3,800","3,443","90.61","1,091","28.71","3,800","3,443","1,091","28.71","0","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","357","31","8.68","12","3.36","357","31","12","3.36","0","0","0","0.00","3,866","466","12.05","141","3.65","3,866","466","141","3.65","0","0","0","0.00"
"10884  :  โรงพยาบาลพิมาย","652","208","31.90","98","15.03","652","208","98","15.03","0","0","0","0.00","4,530","1,296","28.61","484","10.68","4,530","1,296","484","10.68","0","0","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","490","180","36.73","73","14.90","490","180","73","14.90","0","0","0","0.00","3,194","707","22.14","273","8.55","3,194","707","273","8.55","0","0","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","584","423","72.43","170","29.11","584","423","170","29.11","0","0","0","0.00","3,347","2,702","80.73","990","29.58","3,347","2,702","990","29.58","0","0","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","1,163","739","63.54","333","28.63","1,163","739","333","28.63","0","0","0","0.00","3,159","2,707","85.69","1,285","40.68","3,159","2,707","1,285","40.68","0","0","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","968","653","67.46","189","19.52","968","653","189","19.52","0","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","1,330","994","74.74","470","35.34","1,330","994","470","35.34","0","0","0","0.00","3,250","2,773","85.32","1,170","36.00","3,250","2,773","1,170","36.00","0","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","502","351","69.92","175","34.86","502","351","175","34.86","0","0","0","0.00","2,262","1,720","76.04","661","29.22","2,262","1,720","661","29.22","0","0","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","271","154","56.83","39","14.39","271","154","39","14.39","0","0","0","0.00","2,293","916","39.95","256","11.16","2,293","916","256","11.16","0","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,700","721","42.41","342","20.12","1,700","721","342","20.12","0","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","355","293","82.54","60","16.90","355","293","60","16.90","0","0","0","0.00","1,173","1,016","86.62","192","16.37","1,173","1,016","192","16.37","0","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","158","56","35.44","26","16.46","158","56","26","16.46","0","0","0","0.00","1,063","421","39.60","182","17.12","1,063","421","182","17.12","0","0","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","1,281","849","66.28","523","40.83","1,281","849","523","40.83","0","0","0","0.00","5,971","5,277","88.38","3,472","58.15","5,971","5,277","3,472","58.15","0","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","171","3","1.75","0","0.00","171","3","0","0.00","0","0","0","0.00","1,207","1","0.08","0","0.00","1,207","1","0","0.00","0","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","265","215","81.13","68","25.66","265","215","68","25.66","0","0","0","0.00","1,383","1,130","81.71","312","22.56","1,383","1,130","312","22.56","0","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","673","223","33.14","90","13.37","673","223","90","13.37","0","0","0","0.00","707","202","28.57","52","7.36","707","202","52","7.36","0","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","980","459","46.84","205","20.92","980","459","205","20.92","0","0","0","0.00","581","349","60.07","133","22.89","581","349","133","22.89","0","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","99","44","44.44","19","19.19","99","44","19","19.19","0","0","0","0.00","23","4","17.39","0","0.00","23","4","0","0.00","0","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","6","2","33.33","2","33.33","6","2","2","33.33","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","152","100","65.79","45","29.61","152","100","45","29.61","0","0","0","0.00","74","67","90.54","34","45.95","74","67","34","45.95","0","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","298","233","78.19","173","58.05","298","233","173","58.05","0","0","0","0.00","1,555","1,340","86.17","993","63.86","1,555","1,340","993","63.86","0","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","399","81","20.30","40","10.03","399","81","40","10.03","0","0","0","0.00","1,368","180","13.16","65","4.75","1,368","180","65","4.75","0","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","736","421","57.20","184","25.00","736","421","184","25.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","278","20","7.19","11","3.96","278","20","11","3.96","0","0","0","0.00","978","2","0.20","0","0.00","978","2","0","0.00","0","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","200","14","7.00","8","4.00","200","14","8","4.00","0","0","0","0.00","928","0","0.00","0","0.00","928","0","0","0.00","0","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","160","105","65.63","45","28.13","160","105","45","28.13","0","0","0","0.00","1,038","719","69.27","257","24.76","1,038","719","257","24.76","0","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","275","185","67.27","35","12.73","275","185","35","12.73","0","0","0","0.00","664","493","74.25","94","14.16","664","493","94","14.16","0","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","6,371","3,347","52.53","1,370","21.50","6,371","3,347","1,370","21.50","0","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","471","419","88.96","125","26.54","471","419","125","26.54","0","0","0","0.00","2,505","2,270","90.62","693","27.66","2,505","2,270","693","27.66","0","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","369","307","83.20","203","55.01","369","307","203","55.01","0","0","0","0.00","2,740","2,366","86.35","1,508","55.04","2,740","2,366","1,508","55.04","0","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","1,280","823","64.30","405","31.64","1,280","823","405","31.64","0","0","0","0.00","3,229","2,457","76.09","1,199","37.13","3,229","2,457","1,199","37.13","0","0","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","513","429","83.63","239","46.59","513","429","239","46.59","0","0","0","0.00","2,738","2,448","89.41","1,390","50.77","2,738","2,448","1,390","50.77","0","0","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","397","350","88.16","146","36.78","397","350","146","36.78","0","0","0","0.00","2,373","1,944","81.92","797","33.59","2,373","1,944","797","33.59","0","0","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","1,025","789","76.98","342","33.37","1,025","789","342","33.37","0","0","0","0.00","4,329","3,681","85.03","1,340","30.95","4,329","3,681","1,340","30.95","0","0","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","474","358","75.53","89","18.78","474","358","89","18.78","0","0","0","0.00","1,962","1,625","82.82","328","16.72","1,962","1,625","328","16.72","0","0","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","781","657","84.12","284","36.36","781","657","284","36.36","0","0","0","0.00","2,819","2,555","90.63","1,137","40.33","2,819","2,555","1,137","40.33","0","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","2","1","50.00","1","50.00","2","1","1","50.00","0","0","0","0.00","2,767","1,576","56.96","907","32.78","2,767","1,576","907","32.78","0","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","558","470","84.23","99","17.74","558","470","99","17.74","0","0","0","0.00","2,957","1,874","63.38","328","11.09","2,957","1,874","328","11.09","0","0","0","0.00"
"10906  :  โรงพยาบาลปะคำ","246","193","78.46","117","47.56","246","193","117","47.56","0","0","0","0.00","1,439","1,213","84.29","592","41.14","1,439","1,213","592","41.14","0","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","394","347","88.07","195","49.49","394","347","195","49.49","0","0","0","0.00","1,939","1,789","92.26","963","49.66","1,939","1,789","963","49.66","0","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","251","217","86.45","86","34.26","251","217","86","34.26","0","0","0","0.00","2,035","1,814","89.14","685","33.66","2,035","1,814","685","33.66","0","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","283","244","86.22","53","18.73","283","244","53","18.73","0","0","0","0.00","1,189","1,005","84.52","177","14.89","1,189","1,005","177","14.89","0","0","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","155","139","89.68","36","23.23","155","139","36","23.23","0","0","0","0.00","1,051","882","83.92","196","18.65","1,051","882","196","18.65","0","0","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","296","234","79.05","78","26.35","296","234","78","26.35","0","0","0","0.00","864","713","82.52","246","28.47","864","713","246","28.47","0","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","170","113","66.47","34","20.00","170","113","34","20.00","0","0","0","0.00","999","779","77.98","189","18.92","999","779","189","18.92","0","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","215","196","91.16","49","22.79","215","196","49","22.79","0","0","0","0.00","1,439","1,300","90.34","321","22.31","1,439","1,300","321","22.31","0","0","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","422","283","67.06","82","19.43","422","283","82","19.43","0","0","0","0.00","833","609","73.11","173","20.77","833","609","173","20.77","0","0","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","212","63","29.72","24","11.32","212","63","24","11.32","0","0","0","0.00","115","0","0.00","0","0.00","115","0","0","0.00","0","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","195","152","77.95","73","37.44","195","152","73","37.44","0","0","0","0.00","1,144","889","77.71","449","39.25","1,144","889","449","39.25","0","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","328","238","72.56","108","32.93","328","238","108","32.93","0","0","0","0.00","807","582","72.12","279","34.57","807","582","279","34.57","0","0","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","354","293","82.77","195","55.08","354","293","195","55.08","0","0","0","0.00","420","332","79.05","201","47.86","420","332","201","47.86","0","0","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","52","21","40.38","9","17.31","52","21","9","17.31","0","0","0","0.00","10,219","4,736","46.35","1,041","10.19","10,219","4,736","1,041","10.19","0","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","367","275","74.93","182","49.59","367","275","182","49.59","0","0","0","0.00","1,981","1,515","76.48","471","23.78","1,981","1,515","471","23.78","0","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","727","580","79.78","262","36.04","727","580","262","36.04","0","0","0","0.00","3,151","2,703","85.78","1,357","43.07","3,151","2,703","1,357","43.07","0","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","383","273","71.28","118","30.81","383","273","118","30.81","0","0","0","0.00","1,308","931","71.18","347","26.53","1,308","931","347","26.53","0","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","741","449","60.59","209","28.21","741","449","209","28.21","0","0","0","0.00","3,375","2,445","72.44","1,065","31.56","3,375","2,445","1,065","31.56","0","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","201","147","73.13","54","26.87","201","147","54","26.87","0","0","0","0.00","1,441","1,106","76.75","330","22.90","1,441","1,106","330","22.90","0","0","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","582","413","70.96","252","43.30","582","413","252","43.30","0","0","0","0.00","3,080","2,316","75.19","1,238","40.19","3,080","2,316","1,238","40.19","0","0","0","0.00"
"10921  :  โรงพยาบาลสนม","298","220","73.83","63","21.14","298","220","63","21.14","0","0","0","0.00","1,281","852","66.51","303","23.65","1,281","852","303","23.65","0","0","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","474","112","23.63","32","6.75","474","112","32","6.75","0","0","0","0.00","3,117","1,346","43.18","402","12.90","3,117","1,346","402","12.90","0","0","0","0.00"
"10923  :  โรงพยาบาลสังขะ","393","232","59.03","118","30.03","393","232","118","30.03","0","0","0","0.00","2,670","1,796","67.27","786","29.44","2,670","1,796","786","29.44","0","0","0","0.00"
"10924  :  โรงพยาบาลลำดวน","420","306","72.86","82","19.52","420","306","82","19.52","0","0","0","0.00","1,770","937","52.94","236","13.33","1,770","937","236","13.33","0","0","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","240","23","9.58","10","4.17","240","23","10","4.17","0","0","0","0.00","910","87","9.56","20","2.20","910","87","20","2.20","0","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","253","214","84.58","83","32.81","253","214","83","32.81","0","0","0","0.00","920","786","85.43","296","32.17","920","786","296","32.17","0","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","44","24","54.55","8","18.18","44","24","8","18.18","0","0","0","0.00","550","360","65.45","144","26.18","550","360","144","26.18","0","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","106","70","66.04","22","20.75","106","70","22","20.75","0","0","0","0.00","631","539","85.42","137","21.71","631","539","137","21.71","0","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","148","117","79.05","26","17.57","148","117","26","17.57","0","0","0","0.00","561","478","85.20","169","30.12","561","478","169","30.12","0","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","138","29","21.01","8","5.80","138","29","8","5.80","0","0","0","0.00","893","395","44.23","91","10.19","893","395","91","10.19","0","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","108","63","58.33","19","17.59","108","63","19","17.59","0","0","0","0.00","613","455","74.23","134","21.86","613","455","134","21.86","0","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","273","134","49.08","50","18.32","273","134","50","18.32","0","0","0","0.00","6,982","3,211","45.99","1,142","16.36","6,982","3,211","1,142","16.36","0","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","301","171","56.81","53","17.61","301","171","53","17.61","0","0","0","0.00","1,389","803","57.81","265","19.08","1,389","803","265","19.08","0","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","480","251","52.29","102","21.25","480","251","102","21.25","0","0","0","0.00","3,951","2,485","62.90","986","24.96","3,951","2,485","986","24.96","0","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","659","433","65.71","148","22.46","659","433","148","22.46","0","0","0","0.00","4,981","3,776","75.81","1,152","23.13","4,981","3,776","1,152","23.13","0","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","360","194","53.89","112","31.11","360","194","112","31.11","0","0","0","0.00","2,399","1,042","43.43","548","22.84","2,399","1,042","548","22.84","0","0","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","298","227","76.17","92","30.87","298","227","92","30.87","0","0","0","0.00","1,145","840","73.36","355","31.00","1,145","840","355","31.00","0","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","207","128","61.84","43","20.77","207","128","43","20.77","0","0","0","0.00","1,894","1,229","64.89","504","26.61","1,894","1,229","504","26.61","0","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","295","213","72.20","67","22.71","295","213","67","22.71","0","0","0","0.00","2,849","2,088","73.29","663","23.27","2,849","2,088","663","23.27","0","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","340","280","82.35","120","35.29","340","280","120","35.29","0","0","0","0.00","2,652","2,191","82.62","854","32.20","2,652","2,191","854","32.20","0","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","373","267","71.58","116","31.10","373","267","116","31.10","0","0","0","0.00","3,009","2,079","69.09","994","33.03","3,009","2,079","994","33.03","0","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","219","188","85.84","86","39.27","219","188","86","39.27","0","0","0","0.00","547","439","80.26","187","34.19","547","439","187","34.19","0","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","185","142","76.76","54","29.19","185","142","54","29.19","0","0","0","0.00","1,195","910","76.15","351","29.37","1,195","910","351","29.37","0","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","139","111","79.86","28","20.14","139","111","28","20.14","0","0","0","0.00","1,910","1,585","82.98","380","19.90","1,910","1,585","380","19.90","0","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","157","118","75.16","67","42.68","157","118","67","42.68","0","0","0","0.00","1,679","1,092","65.04","468","27.87","1,679","1,092","468","27.87","0","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","95","66","69.47","28","29.47","95","66","28","29.47","0","0","0","0.00","1,019","712","69.87","287","28.16","1,019","712","287","28.16","0","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","83","61","73.49","16","19.28","83","61","16","19.28","0","0","0","0.00","1,371","1,114","81.25","395","28.81","1,371","1,114","395","28.81","0","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","244","205","84.02","86","35.25","244","205","86","35.25","0","0","0","0.00","1,279","1,057","82.64","458","35.81","1,279","1,057","458","35.81","0","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","58","45","77.59","27","46.55","58","45","27","46.55","0","0","0","0.00","498","204","40.96","120","24.10","498","204","120","24.10","0","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","242","187","77.27","49","20.25","242","187","49","20.25","0","0","0","0.00","1,592","1,163","73.05","268","16.83","1,592","1,163","268","16.83","0","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","91","56","61.54","32","35.16","91","56","32","35.16","0","0","0","0.00","1,016","583","57.38","281","27.66","1,016","583","281","27.66","0","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","73","42","57.53","18","24.66","73","42","18","24.66","0","0","0","0.00","604","453","75.00","204","33.77","604","453","204","33.77","0","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","214","171","79.91","62","28.97","214","171","62","28.97","0","0","0","0.00","766","627","81.85","232","30.29","766","627","232","30.29","0","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","17,721","6,553","36.98","2,492","14.06","17,721","6,553","2,492","14.06","0","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,629","359","13.66","141","5.36","2,629","359","141","5.36","0","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","239","17","7.11","5","2.09","239","17","5","2.09","0","0","0","0.00","1,353","47","3.47","8","0.59","1,353","47","8","0.59","0","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","2","1","50.00","1","50.00","2","1","1","50.00","0","0","0","0.00","2,943","266","9.04","123","4.18","2,943","266","123","4.18","0","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","802","92","11.47","27","3.37","802","92","27","3.37","0","0","0","0.00","3,443","207","6.01","65","1.89","3,443","207","65","1.89","0","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","599","287","47.91","83","13.86","599","287","83","13.86","0","0","0","0.00","1,685","964","57.21","191","11.34","1,685","964","191","11.34","0","0","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","303","133","43.89","28","9.24","303","133","28","9.24","0","0","0","0.00","2,606","404","15.50","169","6.49","2,606","404","169","6.49","0","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","495","351","70.91","101","20.40","495","351","101","20.40","0","0","0","0.00","2,177","1,366","62.75","302","13.87","2,177","1,366","302","13.87","0","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","678","125","18.44","46","6.78","678","125","46","6.78","0","0","0","0.00","4,923","1,327","26.96","514","10.44","4,923","1,327","514","10.44","0","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","748","74","9.89","17","2.27","748","74","17","2.27","0","0","0","0.00","2,155","146","6.77","18","0.84","2,155","146","18","0.84","0","0","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","541","293","54.16","121","22.37","541","293","121","22.37","0","0","0","0.00","2,812","1,354","48.15","521","18.53","2,812","1,354","521","18.53","0","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","1","0","0.00","0","0.00","1","0","0","0.00","0","0","0","0.00","4,330","1,729","39.93","676","15.61","4,330","1,729","676","15.61","0","0","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","5,214","811","15.55","378","7.25","5,214","811","378","7.25","0","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","237","94","39.66","18","7.59","237","94","18","7.59","0","0","0","0.00","1,305","272","20.84","62","4.75","1,305","272","62","4.75","0","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","358","28","7.82","11","3.07","358","28","11","3.07","0","0","0","0.00","1,473","13","0.88","6","0.41","1,473","13","6","0.41","0","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","378","199","52.65","44","11.64","378","199","44","11.64","0","0","0","0.00","2,818","1,576","55.93","333","11.82","2,818","1,576","333","11.82","0","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","199","124","62.31","54","27.14","199","124","54","27.14","0","0","0","0.00","1,308","656","50.15","314","24.01","1,308","656","314","24.01","0","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","354","30","8.47","15","4.24","354","30","15","4.24","0","0","0","0.00","1,809","79","4.37","13","0.72","1,809","79","13","0.72","0","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","392","17","4.34","6","1.53","392","17","6","1.53","0","0","0","0.00","1,263","24","1.90","11","0.87","1,263","24","11","0.87","0","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","3,141","94","2.99","25","0.80","3,141","94","25","0.80","0","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","32","0","0.00","0","0.00","32","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","458","215","46.94","71","15.50","458","215","71","15.50","0","0","0","0.00","356","187","52.53","62","17.42","356","187","62","17.42","0","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","133","0","0.00","0","0.00","133","0","0","0.00","0","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,582","1,085","68.58","429","27.12","1,582","1,085","429","27.12","0","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","77","4","5.19","0","0.00","77","4","0","0.00","0","0","0","0.00","1,478","163","11.03","22","1.49","1,478","163","22","1.49","0","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","40","22","55.00","2","5.00","40","22","2","5.00","0","0","0","0.00","1,105","551","49.86","64","5.79","1,105","551","64","5.79","0","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,028","291","28.31","160","15.56","1,028","291","160","15.56","0","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","806","128","15.88","45","5.58","806","128","45","5.58","0","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","77","23","29.87","7","9.09","77","23","7","9.09","0","0","0","0.00","465","62","13.33","37","7.96","465","62","37","7.96","0","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","4,481","2,944","65.70","658","14.68","4,481","2,944","658","14.68","0","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,666","1,332","79.95","185","11.10","1,666","1,332","185","11.10","0","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,475","680","27.47","214","8.65","2,475","680","214","8.65","0","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","680","389","57.21","121","17.79","680","389","121","17.79","0","0","0","0.00","2,961","1,891","63.86","498","16.82","2,961","1,891","498","16.82","0","0","0","0.00"
