"โรงพยาบาล","จำนวนสงสัยป่วย (คน)(B)","จำนวนที่ร้อยละ 30","จำนวนที่พื้นที่กำหนดเป็นเป้าหมาย","มีผลการวัดความดันโลหิตที่บ้าน(A)","ร้อยละ"
"10915  :  โรงพยาบาลชุมพลบุรี","40","12","35","35","87.50"
"10916  :  โรงพยาบาลท่าตูม","120","36","111","111","92.50"
"10917  :  โรงพยาบาลจอมพระ","418","126","331","331","79.19"
"10918  :  โรงพยาบาลปราสาท","40","12","7","7","17.50"
"10919  :  โรงพยาบาลกาบเชิง","135","41","133","133","98.52"
"10920  :  โรงพยาบาลรัตนบุรี","32","10","32","32","100.00"
"10921  :  โรงพยาบาลสนม","150","45","137","137","91.33"
"10922  :  โรงพยาบาลศีขรภูมิ","298","90","279","279","93.62"
"10923  :  โรงพยาบาลสังขะ","574","173","174","174","30.31"
"10924  :  โรงพยาบาลลำดวน","114","35","69","69","60.53"
"10925  :  โรงพยาบาลสำโรงทาบ","129","39","109","109","84.50"
"10926  :  โรงพยาบาลบัวเชด","153","46","138","138","90.20"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","1","1","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","74","23","25","25","33.78"
"27843  :  โรงพยาบาลศรีณรงค์","57","18","44","44","77.19"
"27844  :  โรงพยาบาลโนนนารายณ์","5","2","5","5","100.00"
"10700  :  โรงพยาบาลศรีสะเกษ","93","28","12","12","12.90"
"10927  :  โรงพยาบาลยางชุมน้อย","11","4","10","10","90.91"
"10928  :  โรงพยาบาลกันทรารมย์","136","41","100","100","73.53"
"10929  :  โรงพยาบาลกันทรลักษ์","22","7","20","20","90.91"
"10930  :  โรงพยาบาลขุขันธ์","189","57","160","160","84.66"
"10931  :  โรงพยาบาลไพรบึง","436","131","424","424","97.25"
"10932  :  โรงพยาบาลปรางค์กู่","165","50","1","1","0.61"
"10933  :  โรงพยาบาลขุนหาญ","420","126","209","209","49.76"
"10934  :  โรงพยาบาลราษีไศล","43","13","41","41","95.35"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","500","150","169","169","33.80"
"10936  :  โรงพยาบาลบึงบูรพ์","219","66","131","131","59.82"
"10937  :  โรงพยาบาลห้วยทับทัน","198","60","177","177","89.39"
"10938  :  โรงพยาบาลโนนคูณ","99","30","83","83","83.84"
"10939  :  โรงพยาบาลศรีรัตนะ","68","21","62","62","91.18"
"10940  :  โรงพยาบาลวังหิน","131","40","116","116","88.55"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","77","24","61","61","79.22"
"10942  :  โรงพยาบาลภูสิงห์","176","53","82","82","46.59"
"10943  :  โรงพยาบาลเมืองจันทร์","106","32","103","103","97.17"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","139","42","74","74","53.24"
"28014  :  โรงพยาบาลพยุห์","70","21","62","62","88.57"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","13","4","12","12","92.31"
"28016  :  โรงพยาบาลศิลาลาด","126","38","41","41","32.54"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","5","2","4","4","80.00"
"10945  :  โรงพยาบาลโขงเจียม","19","6","17","17","89.47"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","54","17","51","51","94.44"
"10948  :  โรงพยาบาลนาจะหลวย","62","19","54","54","87.10"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","293","88","293","293","100.00"
"10951  :  โรงพยาบาลตระการพืชผล","143","43","136","136","95.10"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","45","14","37","37","82.22"
"10953  :  โรงพยาบาลม่วงสามสิบ","10","3","8","8","80.00"
"10954  :  โรงพยาบาลวารินชำราบ","87","27","79","79","90.80"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","103","31","60","60","58.25"
"10957  :  โรงพยาบาลตาลสุม","123","37","111","111","90.24"
"10958  :  โรงพยาบาลโพธิ์ไทร","84","26","61","61","72.62"
"10959  :  โรงพยาบาลสำโรง","149","45","76","76","51.01"
"10960  :  โรงพยาบาลดอนมดแดง","25","8","15","15","60.00"
"10961  :  โรงพยาบาลสิรินธร","17","6","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","67","21","41","41","61.19"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","41","13","2","2","4.88"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","1","1","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","0","0","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","29","9","29","29","100.00"
"10701  :  โรงพยาบาลยโสธร","0","0","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","0","0","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","95","29","93","93","97.89"
"10966  :  โรงพยาบาลป่าติ้ว","3","1","3","3","100.00"
"10967  :  โรงพยาบาลมหาชนะชัย","29","9","29","29","100.00"
"10968  :  โรงพยาบาลค้อวัง","116","35","90","90","77.59"
"10969  :  โรงพยาบาลไทยเจริญ","88","27","88","88","100.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","39","12","0","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","75","23","75","75","100.00"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","422","127","420","420","99.53"
"10971  :  โรงพยาบาลคอนสวรรค์","152","46","151","151","99.34"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","203","61","202","202","99.51"
"10973  :  โรงพยาบาลหนองบัวแดง","43","13","43","43","100.00"
"10974  :  โรงพยาบาลจัตุรัส","33","10","33","33","100.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","870","261","710","710","81.61"
"10976  :  โรงพยาบาลหนองบัวระเหว","73","22","0","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","413","124","1","1","0.24"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","217","66","215","215","99.08"
"10979  :  โรงพยาบาลบ้านแท่น","351","106","349","349","99.43"
"10980  :  โรงพยาบาลแก้งคร้อ","41","13","39","39","95.12"
"10981  :  โรงพยาบาลคอนสาร","116","35","73","73","62.93"
"10982  :  โรงพยาบาลภักดีชุมพล","97","30","97","97","100.00"
"10983  :  โรงพยาบาลเนินสง่า","47","15","47","47","100.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","417","126","315","315","75.54"
"10986  :  โรงพยาบาลปทุมราชวงศา","74","23","72","72","97.30"
"10987  :  โรงพยาบาลพนา","68","21","66","66","97.06"
"10988  :  โรงพยาบาลเสนางคนิคม","17","6","12","12","70.59"
"10989  :  โรงพยาบาลหัวตะพาน","15","5","15","15","100.00"
"10990  :  โรงพยาบาลลืออำนาจ","11","4","11","11","100.00"
"11040  :  โรงพยาบาลบึงกาฬ","24","8","24","24","100.00"
"11041  :  โรงพยาบาลพรเจริญ","367","111","367","367","100.00"
"11043  :  โรงพยาบาลโซ่พิสัย","1","1","1","1","100.00"
"11046  :  โรงพยาบาลเซกา","226","68","226","226","100.00"
"11047  :  โรงพยาบาลปากคาด","39","12","39","39","100.00"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","316","95","316","316","100.00"
"11050  :  โรงพยาบาลบุ่งคล้า","20","6","20","20","100.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","2","1","1","1","50.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","52","16","51","51","98.08"
"11000  :  โรงพยาบาลน้ำพอง","577","174","557","557","96.53"
"11001  :  โรงพยาบาลอุบลรัตน์","125","38","95","95","76.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","22","7","22","22","100.00"
"11004  :  โรงพยาบาลพล","0","0","0","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","148","45","145","145","97.97"
"11006  :  โรงพยาบาลแวงน้อย","2","1","2","2","100.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","71","22","71","71","100.00"
"11010  :  โรงพยาบาลชนบท","18","6","8","8","44.44"
"11011  :  โรงพยาบาลเขาสวนกวาง","20","6","19","19","95.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","175","53","174","174","99.43"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","43","13","0","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","19","6","19","19","100.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","9","3","9","9","100.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","11","4","10","10","90.91"
"11014  :  โรงพยาบาลหนองวัวซอ","15","5","15","15","100.00"
"11015  :  โรงพยาบาลกุมภวาปี","519","156","517","517","99.61"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","66","20","59","59","89.39"
"11018  :  โรงพยาบาลหนองหาน","74","23","73","73","98.65"
"11019  :  โรงพยาบาลทุ่งฝน","81","25","81","81","100.00"
"11020  :  โรงพยาบาลไชยวาน","60","18","46","46","76.67"
"11021  :  โรงพยาบาลศรีธาตุ","101","31","92","92","91.09"
"11022  :  โรงพยาบาลวังสามหมอ","6","2","6","6","100.00"
"11023  :  โรงพยาบาลบ้านผือ","4","2","0","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","55","17","55","55","100.00"
"11025  :  โรงพยาบาลเพ็ญ","76","23","73","73","96.05"
"11026  :  โรงพยาบาลสร้างคอม","78","24","59","59","75.64"
"11027  :  โรงพยาบาลหนองแสง","70","21","64","64","91.43"
"11028  :  โรงพยาบาลนายูง","24","8","22","22","91.67"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","13","4","8","8","61.54"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","4","2","4","4","100.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","6","2","0","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0","0","0.00"
"10705  :  โรงพยาบาลเลย","696","209","483","483","69.40"
"11030  :  โรงพยาบาลนาด้วง","129","39","0","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","4","2","3","3","75.00"
"11032  :  โรงพยาบาลปากชม","142","43","2","2","1.41"
"11033  :  โรงพยาบาลนาแห้ว","101","31","100","100","99.01"
"11034  :  โรงพยาบาลภูเรือ","56","17","56","56","100.00"
"11035  :  โรงพยาบาลท่าลี่","16","5","0","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","460","138","459","459","99.78"
"11037  :  โรงพยาบาลภูกระดึง","226","68","174","174","76.99"
"11038  :  โรงพยาบาลภูหลวง","87","27","87","87","100.00"
"11039  :  โรงพยาบาลผาขาว","95","29","95","95","100.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","693","208","379","379","54.69"
"14133  :  โรงพยาบาลเอราวัณ","32","10","32","32","100.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","36","11","0","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","557","168","545","545","97.85"
"11042  :  โรงพยาบาลโพนพิสัย","207","63","191","191","92.27"
"11044  :  โรงพยาบาลศรีเชียงใหม่","5","2","5","5","100.00"
"11045  :  โรงพยาบาลสังคม","97","30","91","91","93.81"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","356","107","255","255","71.63"
"14558  :  โรงพยาบาลพิสัยเวช","244","74","244","244","100.00"
"21356  :  โรงพยาบาลสระใคร","15","5","14","14","93.33"
"28778  :  โรงพยาบาลโพธิ์ตาก","15","5","0","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","1","1","1","1","100.00"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0","0","0.00"
"11051  :  โรงพยาบาลแกดำ","162","49","147","147","90.74"
"11052  :  โรงพยาบาลโกสุมพิสัย","444","134","262","262","59.01"
"11053  :  โรงพยาบาลกันทรวิชัย","139","42","138","138","99.28"
"11054  :  โรงพยาบาลเชียงยืน","203","61","145","145","71.43"
"11055  :  โรงพยาบาลบรบือ","547","165","538","538","98.35"
"11056  :  โรงพยาบาลนาเชือก","190","57","184","184","96.84"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","41","13","37","37","90.24"
"11058  :  โรงพยาบาลวาปีปทุม","75","23","70","70","93.33"
"11059  :  โรงพยาบาลนาดูน","77","24","75","75","97.40"
"11060  :  โรงพยาบาลยางสีสุราช","38","12","37","37","97.37"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","103","31","0","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","11","4","0","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","720","216","717","717","99.58"
"11062  :  โรงพยาบาลปทุมรัตต์","194","59","187","187","96.39"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","272","82","272","272","100.00"
"11064  :  โรงพยาบาลธวัชบุรี","102","31","66","66","64.71"
"11065  :  โรงพยาบาลพนมไพร","173","52","173","173","100.00"
"11066  :  โรงพยาบาลโพนทอง","270","81","270","270","100.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","59","18","58","58","98.31"
"11068  :  โรงพยาบาลหนองพอก","80","24","79","79","98.75"
"11069  :  โรงพยาบาลเสลภูมิ","37","12","33","33","89.19"
"11070  :  โรงพยาบาลสุวรรณภูมิ","358","108","244","244","68.16"
"11071  :  โรงพยาบาลเมืองสรวง","105","32","94","94","89.52"
"11072  :  โรงพยาบาลโพนทราย","70","21","70","70","100.00"
"11073  :  โรงพยาบาลอาจสามารถ","203","61","196","196","96.55"
"11074  :  โรงพยาบาลเมยวดี","12","4","12","12","100.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","188","57","188","188","100.00"
"11076  :  โรงพยาบาลจังหาร","51","16","51","51","100.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","60","18","7","7","11.67"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","27","9","26","26","96.30"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","7","3","5","5","71.43"
"27990  :  โรงพยาบาลหนองฮี","53","16","52","52","98.11"
"10709  :  โรงพยาบาลกาฬสินธุ์","64","20","44","44","68.75"
"11077  :  โรงพยาบาลนามน","65","20","65","65","100.00"
"11078  :  โรงพยาบาลกมลาไสย","56","17","55","55","98.21"
"11079  :  โรงพยาบาลร่องคำ","2","1","2","2","100.00"
"11080  :  โรงพยาบาลเขาวง","4","2","4","4","100.00"
"11081  :  โรงพยาบาลยางตลาด","23","7","16","16","69.57"
"11082  :  โรงพยาบาลห้วยเม็ก","235","71","232","232","98.72"
"11083  :  โรงพยาบาลสหัสขันธ์","80","24","80","80","100.00"
"11084  :  โรงพยาบาลคำม่วง","212","64","207","207","97.64"
"11085  :  โรงพยาบาลท่าคันโท","81","25","81","81","100.00"
"11086  :  โรงพยาบาลหนองกุงศรี","140","42","139","139","99.29"
"11087  :  โรงพยาบาลสมเด็จ","69","21","54","54","78.26"
"11088  :  โรงพยาบาลห้วยผึ้ง","186","56","178","178","95.70"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","5","2","5","5","100.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","19","6","19","19","100.00"
"28789  :  โรงพยาบาลฆ้องชัย","30","9","30","30","100.00"
"28790  :  โรงพยาบาลดอนจาน","56","17","55","55","98.21"
"28791  :  โรงพยาบาลสามชัย","49","15","49","49","100.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","119","36","0","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","36","11","27","27","75.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","214","65","214","214","100.00"
"11092  :  โรงพยาบาลพังโคน","167","51","151","151","90.42"
"11093  :  โรงพยาบาลวาริชภูมิ","66","20","66","66","100.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","16","5","13","13","81.25"
"11095  :  โรงพยาบาลวานรนิวาส","76","23","70","70","92.11"
"11096  :  โรงพยาบาลคำตากล้า","80","24","80","80","100.00"
"11097  :  โรงพยาบาลบ้านม่วง","5","2","4","4","80.00"
"11098  :  โรงพยาบาลอากาศอำนวย","60","18","11","11","18.33"
"11099  :  โรงพยาบาลส่องดาว","8","3","0","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","128","39","74","74","57.81"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","96","29","60","60","62.50"
"11102  :  โรงพยาบาลเจริญศิลป์","182","55","182","182","100.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","40","12","40","40","100.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","256","77","101","101","39.45"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","19","6","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","67","21","67","67","100.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","59","18","0","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","64","20","43","43","67.19"
"11105  :  โรงพยาบาลท่าอุเทน","67","21","58","58","86.57"
"11106  :  โรงพยาบาลบ้านแพง","119","36","95","95","79.83"
"11107  :  โรงพยาบาลนาทม","38","12","37","37","97.37"
"11108  :  โรงพยาบาลเรณูนคร","272","82","165","165","60.66"
"11109  :  โรงพยาบาลนาแก","27","9","23","23","85.19"
"11110  :  โรงพยาบาลศรีสงคราม","24","8","24","24","100.00"
"11111  :  โรงพยาบาลนาหว้า","219","66","127","127","57.99"
"11112  :  โรงพยาบาลโพนสวรรค์","376","113","312","312","82.98"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","87","27","86","86","98.85"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","32","10","22","22","68.75"
"10712  :  โรงพยาบาลมุกดาหาร","313","94","104","104","33.23"
"11113  :  โรงพยาบาลนิคมคำสร้อย","232","70","216","216","93.10"
"11114  :  โรงพยาบาลดอนตาล","300","90","285","285","95.00"
"11115  :  โรงพยาบาลดงหลวง","49","15","39","39","79.59"
"11116  :  โรงพยาบาลคำชะอี","98","30","0","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","48","15","35","35","72.92"
"11118  :  โรงพยาบาลหนองสูง","134","41","122","122","91.04"
"06009  :  โรงพยาบาลแม่ตื่น","54","17","54","54","100.00"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","198","60","124","124","62.63"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","559","168","0","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","484","146","483","483","99.79"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","193","58","1","1","0.52"
"11125  :  โรงพยาบาลฝาง","0","0","0","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","124","38","75","75","60.48"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","326","98","305","305","93.56"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","114","35","103","103","90.35"
"11133  :  โรงพยาบาลดอยเต่า","62","19","61","61","98.39"
"11134  :  โรงพยาบาลอมก๋อย","220","66","142","142","64.55"
"11135  :  โรงพยาบาลสารภี","0","0","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","5","2","5","5","100.00"
"11138  :  โรงพยาบาลแม่วาง","193","58","148","148","76.68"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","21","7","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","119","36","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","379","114","10","10","2.64"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","863","259","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","77","24","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","82","25","81","81","98.78"
"10714  :  โรงพยาบาลลำพูน","0","0","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","71","22","71","71","100.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","79","24","77","77","97.47"
"11142  :  โรงพยาบาลลี้","0","0","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","111","34","111","111","100.00"
"11144  :  โรงพยาบาลป่าซาง","262","79","167","167","63.74"
"11145  :  โรงพยาบาลบ้านธิ","321","97","280","280","87.23"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","85","26","18","18","21.18"
"24956  :  โรงพยาบาลเวียงหนองล่อง","112","34","106","106","94.64"
"10672  :  โรงพยาบาลลำปาง","0","0","0","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","392","118","294","294","75.00"
"11147  :  โรงพยาบาลเกาะคา","25","8","24","24","96.00"
"11148  :  โรงพยาบาลเสริมงาม","180","54","177","177","98.33"
"11149  :  โรงพยาบาลงาว","160","48","72","72","45.00"
"11150  :  โรงพยาบาลแจ้ห่ม","336","101","258","258","76.79"
"11151  :  โรงพยาบาลวังเหนือ","53","16","19","19","35.85"
"11152  :  โรงพยาบาลเถิน","72","22","71","71","98.61"
"11153  :  โรงพยาบาลแม่พริก","99","30","96","96","96.97"
"11154  :  โรงพยาบาลแม่ทะ","135","41","131","131","97.04"
"11155  :  โรงพยาบาลสบปราบ","210","63","157","157","74.76"
"11156  :  โรงพยาบาลห้างฉัตร","101","31","101","101","100.00"
