"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","115","23","20.00","47","17","36.17","66","6","9.09","2","0","0.00","72","18","25.00","30","13","43.33","40","5","12.50","2","0","0.00","26","3","11.54","10","2","20.00","16","1","6.25","0","0","0.00","17","2","11.76","7","2","28.57","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","140","19","13.57","33","9","27.27","98","10","10.20","10","0","0.00","76","8","10.53","19","4","21.05","54","4","7.41","3","0","0.00","40","4","10.00","8","2","25.00","28","2","7.14","5","0","0.00","24","7","29.17","6","3","50.00","16","4","25.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10858  :  โรงพยาบาลนาดี","23","0","0.00","6","0","0.00","11","0","0.00","6","0","0.00","8","0","0.00","3","0","0.00","3","0","0.00","2","0","0.00","10","0","0.00","3","0","0.00","4","0","0.00","3","0","0.00","5","0","0.00","0","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","1","1","100.00","0","0","0.00","0","0","0.00","1","1","100.00","1","1","100.00","0","0","0.00","0","0","0.00","1","1","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","4","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","10","1","10.00","3","1","33.33","7","0","0.00","0","0","0.00","4","1","25.00","2","1","50.00","2","0","0.00","0","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10698  :  โรงพยาบาลนครนายก","443","74","16.70","137","42","30.66","247","27","10.93","86","9","10.47","172","29","16.86","48","16","33.33","90","10","11.11","37","3","8.11","202","35","17.33","69","18","26.09","112","15","13.39","42","6","14.29","69","10","14.49","20","8","40.00","45","2","4.44","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10863  :  โรงพยาบาลปากพลี","12","0","0.00","1","0","0.00","11","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","49","0","0.00","1","0","0.00","23","0","0.00","27","0","0.00","23","0","0.00","0","0","0.00","11","0","0.00","14","0","0.00","20","0","0.00","1","0","0.00","10","0","0.00","9","0","0.00","6","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10865  :  โรงพยาบาลองครักษ์","20","0","0.00","1","0","0.00","0","0","0.00","19","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","11","0","0.00","1","0","0.00","0","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","177","0","0.00","41","0","0.00","112","0","0.00","43","0","0.00","84","0","0.00","21","0","0.00","53","0","0.00","20","0","0.00","76","0","0.00","19","0","0.00","49","0","0.00","16","0","0.00","17","0","0.00","1","0","0.00","10","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","667","99","14.84","234","62","26.50","416","37","8.89","17","0","0.00","293","50","17.06","108","31","28.70","177","19","10.73","8","0","0.00","293","38","12.97","97","27","27.84","189","11","5.82","7","0","0.00","81","11","13.58","29","4","13.79","50","7","14.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","27","0","0.00","9","0","0.00","11","0","0.00","7","0","0.00","11","0","0.00","3","0","0.00","6","0","0.00","2","0","0.00","8","0","0.00","4","0","0.00","3","0","0.00","1","0","0.00","8","0","0.00","2","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","32","2","6.25","4","1","25.00","9","1","11.11","24","1","4.17","13","2","15.38","2","1","50.00","7","1","14.29","8","1","12.50","10","0","0.00","1","0","0.00","2","0","0.00","7","0","0.00","9","0","0.00","1","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","39","0","0.00","6","0","0.00","7","0","0.00","27","0","0.00","14","0","0.00","3","0","0.00","2","0","0.00","10","0","0.00","23","0","0.00","3","0","0.00","5","0","0.00","15","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","5","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","117","11","9.40","25","9","36.00","88","2","2.27","4","0","0.00","50","2","4.00","9","0","0.00","38","2","5.26","3","0","0.00","61","8","13.11","14","8","57.14","46","0","0.00","1","0","0.00","6","1","16.67","2","1","50.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","27","0","0.00","6","0","0.00","3","0","0.00","19","0","0.00","7","0","0.00","1","0","0.00","1","0","0.00","5","0","0.00","13","0","0.00","4","0","0.00","2","0","0.00","8","0","0.00","7","0","0.00","1","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","1,866","378","20.26","666","270","40.54","1,065","98","9.20","135","10","7.41","994","202","20.32","366","147","40.16","552","51","9.24","76","4","5.26","671","134","19.97","225","89","39.56","398","39","9.80","48","6","12.50","201","42","20.90","75","34","45.33","115","8","6.96","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10871  :  โรงพยาบาลครบุรี","102","2","1.96","6","0","0.00","62","2","3.23","72","1","1.39","44","2","4.55","5","0","0.00","33","2","6.06","31","1","3.23","43","0","0.00","0","0","0.00","24","0","0.00","28","0","0.00","15","0","0.00","1","0","0.00","5","0","0.00","13","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","51","1","1.96","8","0","0.00","35","0","0.00","8","1","12.50","30","0","0.00","7","0","0.00","22","0","0.00","1","0","0.00","19","1","5.26","1","0","0.00","13","0","0.00","5","1","20.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10873  :  โรงพยาบาลคง","45","0","0.00","8","0","0.00","17","0","0.00","26","0","0.00","21","0","0.00","5","0","0.00","6","0","0.00","12","0","0.00","15","0","0.00","2","0","0.00","8","0","0.00","7","0","0.00","9","0","0.00","1","0","0.00","3","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","63","0","0.00","7","0","0.00","45","0","0.00","31","0","0.00","25","0","0.00","4","0","0.00","18","0","0.00","12","0","0.00","26","0","0.00","3","0","0.00","21","0","0.00","13","0","0.00","12","0","0.00","0","0","0.00","6","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","58","1","1.72","11","0","0.00","18","1","5.56","30","0","0.00","27","1","3.70","8","0","0.00","6","1","16.67","13","0","0.00","27","0","0.00","3","0","0.00","10","0","0.00","15","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","78","2","2.56","9","1","11.11","41","1","2.44","28","0","0.00","43","1","2.33","5","0","0.00","25","1","4.00","13","0","0.00","30","0","0.00","2","0","0.00","15","0","0.00","13","0","0.00","5","1","20.00","2","1","50.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","195","5","2.56","29","3","10.34","124","2","1.61","144","3","2.08","78","2","2.56","10","1","10.00","55","1","1.82","58","2","3.45","79","2","2.53","13","1","7.69","46","1","2.17","58","1","1.72","38","1","2.63","6","1","16.67","23","0","0.00","28","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","58","3","5.17","13","1","7.69","35","2","5.71","11","0","0.00","26","2","7.69","7","1","14.29","17","1","5.88","2","0","0.00","25","1","4.00","4","0","0.00","15","1","6.67","7","0","0.00","7","0","0.00","2","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","98","4","4.08","15","2","13.33","66","2","3.03","18","0","0.00","46","1","2.17","5","0","0.00","34","1","2.94","7","0","0.00","38","2","5.26","6","1","16.67","23","1","4.35","10","0","0.00","14","1","7.14","4","1","25.00","9","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","65","0","0.00","11","0","0.00","12","0","0.00","42","0","0.00","18","0","0.00","4","0","0.00","4","0","0.00","10","0","0.00","31","0","0.00","3","0","0.00","8","0","0.00","20","0","0.00","16","0","0.00","4","0","0.00","0","0","0.00","12","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","497","20","4.02","64","11","17.19","276","6","2.17","302","8","2.65","194","2","1.03","22","2","9.09","107","0","0.00","131","1","0.76","198","7","3.54","32","5","15.63","121","2","1.65","106","0","0.00","105","11","10.48","10","4","40.00","48","4","8.33","65","7","10.77","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10882  :  โรงพยาบาลประทาย","76","3","3.95","11","1","9.09","40","1","2.50","25","1","4.00","40","2","5.00","8","1","12.50","20","0","0.00","12","1","8.33","30","1","3.33","3","0","0.00","17","1","5.88","10","0","0.00","6","0","0.00","0","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","189","8","4.23","37","5","13.51","143","3","2.10","10","0","0.00","95","5","5.26","23","3","13.04","67","2","2.99","5","0","0.00","75","3","4.00","9","2","22.22","63","1","1.59","4","0","0.00","19","0","0.00","5","0","0.00","13","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10884  :  โรงพยาบาลพิมาย","282","14","4.96","52","12","23.08","228","2","0.88","11","0","0.00","142","6","4.23","28","6","21.43","113","0","0.00","5","0","0.00","95","5","5.26","18","4","22.22","76","1","1.32","6","0","0.00","45","3","6.67","6","2","33.33","39","1","2.56","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","61","0","0.00","11","0","0.00","31","0","0.00","20","0","0.00","32","0","0.00","7","0","0.00","17","0","0.00","9","0","0.00","24","0","0.00","3","0","0.00","12","0","0.00","9","0","0.00","5","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","98","1","1.02","7","0","0.00","16","0","0.00","83","1","1.20","33","0","0.00","2","0","0.00","6","0","0.00","26","0","0.00","41","1","2.44","3","0","0.00","6","0","0.00","36","1","2.78","24","0","0.00","2","0","0.00","4","0","0.00","21","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","100","6","6.00","23","3","13.04","50","0","0.00","36","3","8.33","48","2","4.17","12","1","8.33","31","0","0.00","11","1","9.09","32","4","12.50","6","2","33.33","18","0","0.00","9","2","22.22","20","0","0.00","5","0","0.00","1","0","0.00","16","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","45","1","2.22","8","0","0.00","26","0","0.00","22","1","4.55","14","0","0.00","1","0","0.00","10","0","0.00","7","0","0.00","21","1","4.76","6","0","0.00","11","0","0.00","11","1","9.09","10","0","0.00","1","0","0.00","5","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","159","7","4.40","25","2","8.00","123","5","4.07","11","0","0.00","79","4","5.06","13","0","0.00","61","4","6.56","5","0","0.00","60","3","5.00","10","2","20.00","45","1","2.22","5","0","0.00","20","0","0.00","2","0","0.00","17","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","384","47","12.24","82","27","32.93","285","20","7.02","51","3","5.88","143","22","15.38","38","11","28.95","100","11","11.00","15","2","13.33","172","15","8.72","27","9","33.33","136","6","4.41","29","1","3.45","69","10","14.49","17","7","41.18","49","3","6.12","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","66","1","1.52","14","0","0.00","34","0","0.00","41","1","2.44","33","0","0.00","11","0","0.00","15","0","0.00","21","0","0.00","21","1","4.76","3","0","0.00","16","0","0.00","11","1","9.09","12","0","0.00","0","0","0.00","3","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","34","0","0.00","2","0","0.00","25","0","0.00","7","0","0.00","15","0","0.00","1","0","0.00","14","0","0.00","0","0","0.00","13","0","0.00","1","0","0.00","8","0","0.00","4","0","0.00","6","0","0.00","0","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","39","3","7.69","7","3","42.86","15","0","0.00","22","1","4.55","17","3","17.65","4","3","75.00","5","0","0.00","12","1","8.33","18","0","0.00","3","0","0.00","9","0","0.00","7","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","7","1","14.29","1","0","0.00","5","0","0.00","1","1","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","7","1","14.29","1","0","0.00","5","0","0.00","1","1","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","61","2","3.28","11","2","18.18","48","0","0.00","2","0","0.00","48","1","2.08","8","1","12.50","38","0","0.00","2","0","0.00","13","1","7.69","3","1","33.33","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","23","0","0.00","2","0","0.00","10","0","0.00","11","0","0.00","8","0","0.00","1","0","0.00","6","0","0.00","1","0","0.00","10","0","0.00","1","0","0.00","2","0","0.00","7","0","0.00","5","0","0.00","0","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","37","0","0.00","3","0","0.00","26","0","0.00","16","0","0.00","19","0","0.00","0","0","0.00","12","0","0.00","10","0","0.00","13","0","0.00","2","0","0.00","10","0","0.00","6","0","0.00","5","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","21","0","0.00","0","0","0.00","0","0","0.00","21","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","6","0","0.00","1","0","0.00","3","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","22","0","0.00","0","0","0.00","21","0","0.00","1","0","0.00","14","0","0.00","0","0","0.00","13","0","0.00","1","0","0.00","8","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","935","38","4.06","123","15","12.20","651","15","2.30","399","16","4.01","401","18","4.49","58","7","12.07","278","7","2.52","196","9","4.59","319","11","3.45","45","4","8.89","254","6","2.36","64","2","3.13","215","9","4.19","20","4","20.00","119","2","1.68","139","5","3.60","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","280","13","4.64","48","7","14.58","197","5","2.54","35","1","2.86","110","6","5.45","15","3","20.00","83","3","3.61","12","0","0.00","129","4","3.10","22","2","9.09","86","1","1.16","21","1","4.76","41","3","7.32","11","2","18.18","28","1","3.57","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","38","1","2.63","6","0","0.00","21","1","4.76","23","0","0.00","17","0","0.00","2","0","0.00","12","0","0.00","10","0","0.00","15","1","6.67","3","0","0.00","6","1","16.67","8","0","0.00","6","0","0.00","1","0","0.00","3","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","24","0","0.00","1","0","0.00","7","0","0.00","16","0","0.00","12","0","0.00","1","0","0.00","2","0","0.00","9","0","0.00","10","0","0.00","0","0","0.00","4","0","0.00","6","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","21","3","14.29","0","0","0.00","19","1","5.26","2","2","100.00","12","1","8.33","0","0","0.00","12","1","8.33","0","0","0.00","7","1","14.29","0","0","0.00","6","0","0.00","1","1","100.00","2","1","50.00","0","0","0.00","1","0","0.00","1","1","100.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","23","0","0.00","1","0","0.00","17","0","0.00","14","0","0.00","7","0","0.00","1","0","0.00","2","0","0.00","6","0","0.00","12","0","0.00","0","0","0.00","12","0","0.00","7","0","0.00","4","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","2,182","134","6.14","577","103","17.85","1,532","30","1.96","73","1","1.37","843","51","6.05","236","38","16.10","574","12","2.09","33","1","3.03","980","63","6.43","261","49","18.77","689","14","2.03","30","0","0.00","359","20","5.57","80","16","20.00","269","4","1.49","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","84","0","0.00","7","0","0.00","13","0","0.00","64","0","0.00","30","0","0.00","4","0","0.00","7","0","0.00","19","0","0.00","33","0","0.00","2","0","0.00","2","0","0.00","29","0","0.00","21","0","0.00","1","0","0.00","4","0","0.00","16","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","128","2","1.56","24","2","8.33","87","0","0.00","63","1","1.59","52","1","1.92","12","1","8.33","37","0","0.00","21","1","4.76","48","1","2.08","9","1","11.11","34","0","0.00","28","0","0.00","28","0","0.00","3","0","0.00","16","0","0.00","14","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","587","14","2.39","40","3","7.50","499","10","2.00","56","1","1.79","219","4","1.83","13","0","0.00","189","4","2.12","25","0","0.00","215","7","3.26","19","2","10.53","181","4","2.21","15","1","6.67","153","3","1.96","8","1","12.50","129","2","1.55","16","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","38","0","0.00","12","0","0.00","15","0","0.00","11","0","0.00","14","0","0.00","4","0","0.00","7","0","0.00","3","0","0.00","16","0","0.00","5","0","0.00","5","0","0.00","6","0","0.00","8","0","0.00","3","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","61","0","0.00","12","0","0.00","20","0","0.00","29","0","0.00","17","0","0.00","6","0","0.00","2","0","0.00","9","0","0.00","30","0","0.00","5","0","0.00","11","0","0.00","14","0","0.00","14","0","0.00","1","0","0.00","7","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","124","0","0.00","9","0","0.00","92","0","0.00","23","0","0.00","47","0","0.00","5","0","0.00","31","0","0.00","11","0","0.00","72","0","0.00","4","0","0.00","56","0","0.00","12","0","0.00","5","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","74","0","0.00","8","0","0.00","49","0","0.00","29","0","0.00","25","0","0.00","3","0","0.00","16","0","0.00","12","0","0.00","37","0","0.00","2","0","0.00","25","0","0.00","16","0","0.00","12","0","0.00","3","0","0.00","8","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","46","1","2.17","4","1","25.00","25","0","0.00","19","0","0.00","13","0","0.00","2","0","0.00","8","0","0.00","3","0","0.00","22","1","4.55","2","1","50.00","9","0","0.00","13","0","0.00","11","0","0.00","0","0","0.00","8","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","139","1","0.72","25","1","4.00","23","0","0.00","91","0","0.00","63","1","1.59","10","1","10.00","8","0","0.00","45","0","0.00","52","0","0.00","9","0","0.00","8","0","0.00","35","0","0.00","24","0","0.00","6","0","0.00","7","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
