"โรงพยาบาล","ผู้ป่วยที่อยู่ในเขตรับผิดชอบ Typearea 1,3","ผู้ป่วยที่มารับบริการของหน่วยบริการจากแฟ้ม ChronicFU"
"รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม","รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม"
"จำนวนผู้ป่วย(B1)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A1)","ร้อยละควบคุมได้ดี(A1*100)/B1","จำนวนผู้ป่วย(D1)","ได้รับการตรวจ","ควบคุมได้ดี(C1)","ร้อยละควบคุมได้ดี(C1*100)/D1","จำนวนผู้ป่วย(F1)","ได้รับการตรวจ","ควบคุมได้ดี(E1)","ร้อยละควบคุมได้ดี(F1*100)/E1","จำนวนผู้ป่วย(B2)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A2)","ร้อยละควบคุมได้ดี(A2*100)/B2","จำนวนผู้ป่วย(D2)","ได้รับการตรวจ","ควบคุมได้ดี(C2)","ร้อยละ(C2*100)/D2","จำนวนผู้ป่วย(F2)","ได้รับการตรวจ","ควบคุมได้ดี(E2)","ร้อยละ(F2*100)/E2"
"10860  :  โรงพยาบาลประจันตคาม","625","360","57.60","140","22.40","625","360","140","22.40","0","0","0","0.00","2,557","1,664","65.08","682","26.67","2,557","1,664","682","26.67","0","0","0","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","388","253","65.21","74","19.07","388","253","74","19.07","0","0","0","0.00","1,853","1,269","68.48","338","18.24","1,853","1,269","338","18.24","0","0","0","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","525","317","60.38","132","25.14","525","317","132","25.14","0","0","0","0.00","898","555","61.80","218","24.28","898","555","218","24.28","0","0","0","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","266","149","56.02","54","20.30","266","149","54","20.30","0","0","0","0.00","1,937","1,238","63.91","557","28.76","1,937","1,238","557","28.76","0","0","0","0.00"
"10698  :  โรงพยาบาลนครนายก","878","555","63.21","307","34.97","878","555","307","34.97","0","0","0","0.00","3,836","3,093","80.63","1,537","40.07","3,836","3,093","1,537","40.07","0","0","0","0.00"
"10863  :  โรงพยาบาลปากพลี","176","67","38.07","39","22.16","176","67","39","22.16","0","0","0","0.00","1,144","452","39.51","196","17.13","1,144","452","196","17.13","0","0","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","467","197","42.18","88","18.84","467","197","88","18.84","0","0","0","0.00","2,805","1,062","37.86","384","13.69","2,805","1,062","384","13.69","0","0","0","0.00"
"10865  :  โรงพยาบาลองครักษ์","240","178","74.17","123","51.25","240","178","123","51.25","0","0","0","0.00","2,062","1,617","78.42","1,117","54.17","2,062","1,617","1,117","54.17","0","0","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","18","10","55.56","8","44.44","18","10","8","44.44","0","0","0","0.00","3","3","100.00","2","66.67","3","3","2","66.67","0","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","6,980","4,517","64.71","2,533","36.29","6,980","4,517","2,533","36.29","0","0","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","1","0","0.00","0","0.00","1","0","0","0.00","0","0","0","0.00","5,187","2,490","48.00","778","15.00","5,187","2,490","778","15.00","0","0","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","474","368","77.64","158","33.33","474","368","158","33.33","0","0","0","0.00","1,424","1,212","85.11","523","36.73","1,424","1,212","523","36.73","0","0","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","299","215","71.91","65","21.74","299","215","65","21.74","0","0","0","0.00","1,650","1,184","71.76","342","20.73","1,650","1,184","342","20.73","0","0","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","968","729","75.31","297","30.68","968","729","297","30.68","0","0","0","0.00","2,672","1,948","72.90","751","28.11","2,672","1,948","751","28.11","0","0","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","746","548","73.46","338","45.31","746","548","338","45.31","0","0","0","0.00","2,769","2,180","78.73","1,261","45.54","2,769","2,180","1,261","45.54","0","0","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","566","305","53.89","86","15.19","566","305","86","15.19","0","0","0","0.00","2,922","2,202","75.36","735","25.15","2,922","2,202","735","25.15","0","0","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","313","218","69.65","78","24.92","313","218","78","24.92","0","0","0","0.00","2,020","111","5.50","44","2.18","2,020","111","44","2.18","0","0","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","12,823","0","0.00","0","0.00","12,823","0","0","0.00","0","0","0","0.00"
"10871  :  โรงพยาบาลครบุรี","537","433","80.63","190","35.38","537","433","190","35.38","0","0","0","0.00","2,219","1,903","85.76","781","35.20","2,219","1,903","781","35.20","0","0","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","506","387","76.48","208","41.11","506","387","208","41.11","0","0","0","0.00","2,200","1,913","86.95","1,004","45.64","2,200","1,913","1,004","45.64","0","0","0","0.00"
"10873  :  โรงพยาบาลคง","616","490","79.55","241","39.12","616","490","241","39.12","0","0","0","0.00","2,648","2,303","86.97","890","33.61","2,648","2,303","890","33.61","0","0","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","302","248","82.12","84","27.81","302","248","84","27.81","0","0","0","0.00","1,403","1,131","80.61","357","25.45","1,403","1,131","357","25.45","0","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","423","361","85.34","119","28.13","423","361","119","28.13","0","0","0","0.00","2,820","2,326","82.48","760","26.95","2,820","2,326","760","26.95","0","0","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","774","424","54.78","183","23.64","774","424","183","23.64","0","0","0","0.00","1,743","1,061","60.87","445","25.53","1,743","1,061","445","25.53","0","0","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","1,692","642","37.94","247","14.60","1,692","642","247","14.60","0","0","0","0.00","5,602","4,432","79.11","1,363","24.33","5,602","4,432","1,363","24.33","0","0","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","714","520","72.83","318","44.54","714","520","318","44.54","0","0","0","0.00","2,148","1,731","80.59","1,006","46.83","2,148","1,731","1,006","46.83","0","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","556","401","72.12","164","29.50","556","401","164","29.50","0","0","0","0.00","3,320","2,760","83.13","975","29.37","3,320","2,760","975","29.37","0","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","585","414","70.77","152","25.98","585","414","152","25.98","0","0","0","0.00","1,753","1,340","76.44","467","26.64","1,753","1,340","467","26.64","0","0","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","356","296","83.15","143","40.17","356","296","143","40.17","0","0","0","0.00","3,949","3,363","85.16","1,455","36.84","3,949","3,363","1,455","36.84","0","0","0","0.00"
"10882  :  โรงพยาบาลประทาย","508","419","82.48","187","36.81","508","419","187","36.81","0","0","0","0.00","4,085","3,592","87.93","1,495","36.60","4,085","3,592","1,495","36.60","0","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","426","221","51.88","108","25.35","426","221","108","25.35","0","0","0","0.00","4,320","3,137","72.62","1,158","26.81","4,320","3,137","1,158","26.81","0","0","0","0.00"
"10884  :  โรงพยาบาลพิมาย","655","444","67.79","232","35.42","655","444","232","35.42","0","0","0","0.00","4,816","3,869","80.34","1,656","34.39","4,816","3,869","1,656","34.39","0","0","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","525","369","70.29","139","26.48","525","369","139","26.48","0","0","0","0.00","3,556","1,974","55.51","738","20.75","3,556","1,974","738","20.75","0","0","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","612","373","60.95","115","18.79","612","373","115","18.79","0","0","0","0.00","3,107","2,347","75.54","697","22.43","3,107","2,347","697","22.43","0","0","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","1,246","885","71.03","325","26.08","1,246","885","325","26.08","0","0","0","0.00","3,424","2,835","82.80","934","27.28","3,424","2,835","934","27.28","0","0","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","457","302","66.08","135","29.54","457","302","135","29.54","0","0","0","0.00","1,310","940","71.76","330","25.19","1,310","940","330","25.19","0","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","1,405","1,073","76.37","349","24.84","1,405","1,073","349","24.84","0","0","0","0.00","3,782","3,407","90.08","1,035","27.37","3,782","3,407","1,035","27.37","0","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","506","349","68.97","154","30.43","506","349","154","30.43","0","0","0","0.00","3,806","2,859","75.12","1,053","27.67","3,806","2,859","1,053","27.67","0","0","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","280","193","68.93","86","30.71","280","193","86","30.71","0","0","0","0.00","2,600","2,123","81.65","1,079","41.50","2,600","2,123","1,079","41.50","0","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","59","28","47.46","12","20.34","59","28","12","20.34","0","0","0","0.00","1,866","693","37.14","255","13.67","1,866","693","255","13.67","0","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","358","299","83.52","53","14.80","358","299","53","14.80","0","0","0","0.00","1,222","1,100","90.02","187","15.30","1,222","1,100","187","15.30","0","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","168","125","74.40","50","29.76","168","125","50","29.76","0","0","0","0.00","1,260","1,074","85.24","478","37.94","1,260","1,074","478","37.94","0","0","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","986","663","67.24","384","38.95","986","663","384","38.95","0","0","0","0.00","6,131","5,401","88.09","3,234","52.75","6,131","5,401","3,234","52.75","0","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","183","146","79.78","37","20.22","183","146","37","20.22","0","0","0","0.00","1,334","1,030","77.21","251","18.82","1,334","1,030","251","18.82","0","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","281","217","77.22","58","20.64","281","217","58","20.64","0","0","0","0.00","1,377","1,049","76.18","283","20.55","1,377","1,049","283","20.55","0","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","643","130","20.22","80","12.44","643","130","80","12.44","0","0","0","0.00","731","3","0.41","0","0.00","731","3","0","0.00","0","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","1,099","545","49.59","230","20.93","1,099","545","230","20.93","0","0","0","0.00","576","402","69.79","144","25.00","576","402","144","25.00","0","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","67","25","37.31","12","17.91","67","25","12","17.91","0","0","0","0.00","22","0","0.00","0","0.00","22","0","0","0.00","0","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","4","0","0.00","0","0.00","4","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","137","62","45.26","32","23.36","137","62","32","23.36","0","0","0","0.00","88","47","53.41","20","22.73","88","47","20","22.73","0","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","333","241","72.37","170","51.05","333","241","170","51.05","0","0","0","0.00","1,618","1,395","86.22","1,000","61.80","1,618","1,395","1,000","61.80","0","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","432","283","65.51","121","28.01","432","283","121","28.01","0","0","0","0.00","1,893","673","35.55","271","14.32","1,893","673","271","14.32","0","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","39","28","71.79","13","33.33","39","28","13","33.33","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","290","210","72.41","82","28.28","290","210","82","28.28","0","0","0","0.00","1,076","893","82.99","397","36.90","1,076","893","397","36.90","0","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","219","142","64.84","37","16.89","219","142","37","16.89","0","0","0","0.00","1,109","745","67.18","157","14.16","1,109","745","157","14.16","0","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","175","133","76.00","74","42.29","175","133","74","42.29","0","0","0","0.00","1,144","808","70.63","392","34.27","1,144","808","392","34.27","0","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","321","228","71.03","60","18.69","321","228","60","18.69","0","0","0","0.00","691","585","84.66","246","35.60","691","585","246","35.60","0","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","6,635","3,542","53.38","1,379","20.78","6,635","3,542","1,379","20.78","0","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","519","448","86.32","167","32.18","519","448","167","32.18","0","0","0","0.00","2,754","2,388","86.71","834","30.28","2,754","2,388","834","30.28","0","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","391","322","82.35","139","35.55","391","322","139","35.55","0","0","0","0.00","2,836","2,447","86.28","1,083","38.19","2,836","2,447","1,083","38.19","0","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","1,476","928","62.87","413","27.98","1,476","928","413","27.98","0","0","0","0.00","3,370","2,434","72.23","1,108","32.88","3,370","2,434","1,108","32.88","0","0","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","497","450","90.54","312","62.78","497","450","312","62.78","0","0","0","0.00","2,820","2,275","80.67","1,512","53.62","2,820","2,275","1,512","53.62","0","0","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","420","383","91.19","163","38.81","420","383","163","38.81","0","0","0","0.00","2,489","2,250","90.40","954","38.33","2,489","2,250","954","38.33","0","0","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","1,070","844","78.88","397","37.10","1,070","844","397","37.10","0","0","0","0.00","4,915","4,160","84.64","1,764","35.89","4,915","4,160","1,764","35.89","0","0","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","492","383","77.85","82","16.67","492","383","82","16.67","0","0","0","0.00","1,955","1,606","82.15","266","13.61","1,955","1,606","266","13.61","0","0","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","788","658","83.50","242","30.71","788","658","242","30.71","0","0","0","0.00","2,821","2,613","92.63","903","32.01","2,821","2,613","903","32.01","0","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","5,464","4,503","82.41","1,910","34.96","5,464","4,503","1,910","34.96","0","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","552","466","84.42","141","25.54","552","466","141","25.54","0","0","0","0.00","3,043","2,379","78.18","631","20.74","3,043","2,379","631","20.74","0","0","0","0.00"
"10906  :  โรงพยาบาลปะคำ","238","208","87.39","108","45.38","238","208","108","45.38","0","0","0","0.00","1,449","1,206","83.23","466","32.16","1,449","1,206","466","32.16","0","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","402","351","87.31","113","28.11","402","351","113","28.11","0","0","0","0.00","1,978","1,814","91.71","575","29.07","1,978","1,814","575","29.07","0","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","261","229","87.74","115","44.06","261","229","115","44.06","0","0","0","0.00","2,062","1,885","91.42","824","39.96","2,062","1,885","824","39.96","0","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","299","255","85.28","42","14.05","299","255","42","14.05","0","0","0","0.00","1,187","1,026","86.44","207","17.44","1,187","1,026","207","17.44","0","0","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","161","130","80.75","29","18.01","161","130","29","18.01","0","0","0","0.00","1,079","920","85.26","166","15.38","1,079","920","166","15.38","0","0","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","296","222","75.00","104","35.14","296","222","104","35.14","0","0","0","0.00","868","705","81.22","325","37.44","868","705","325","37.44","0","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","177","149","84.18","43","24.29","177","149","43","24.29","0","0","0","0.00","927","852","91.91","236","25.46","927","852","236","25.46","0","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","237","219","92.41","60","25.32","237","219","60","25.32","0","0","0","0.00","1,459","1,376","94.31","379","25.98","1,459","1,376","379","25.98","0","0","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","451","347","76.94","90","19.96","451","347","90","19.96","0","0","0","0.00","913","754","82.58","178","19.50","913","754","178","19.50","0","0","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","127","30","23.62","8","6.30","127","30","8","6.30","0","0","0","0.00","55","0","0.00","0","0.00","55","0","0","0.00","0","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","241","185","76.76","49","20.33","241","185","49","20.33","0","0","0","0.00","1,227","953","77.67","196","15.97","1,227","953","196","15.97","0","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","337","271","80.42","164","48.66","337","271","164","48.66","0","0","0","0.00","944","719","76.17","366","38.77","944","719","366","38.77","0","0","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","366","307","83.88","187","51.09","366","307","187","51.09","0","0","0","0.00","632","463","73.26","247","39.08","632","463","247","39.08","0","0","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","70","38","54.29","14","20.00","70","38","14","20.00","0","0","0","0.00","3,912","3,043","77.79","1,088","27.81","3,912","3,043","1,088","27.81","0","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","412","327","79.37","76","18.45","412","327","76","18.45","0","0","0","0.00","2,172","1,823","83.93","445","20.49","2,172","1,823","445","20.49","0","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","730","548","75.07","292","40.00","730","548","292","40.00","0","0","0","0.00","3,564","2,515","70.57","1,322","37.09","3,564","2,515","1,322","37.09","0","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","435","310","71.26","141","32.41","435","310","141","32.41","0","0","0","0.00","1,490","1,174","78.79","463","31.07","1,490","1,174","463","31.07","0","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","644","521","80.90","218","33.85","644","521","218","33.85","0","0","0","0.00","3,514","2,562","72.91","1,043","29.68","3,514","2,562","1,043","29.68","0","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","212","155","73.11","49","23.11","212","155","49","23.11","0","0","0","0.00","1,455","1,178","80.96","314","21.58","1,455","1,178","314","21.58","0","0","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","630","458","72.70","303","48.10","630","458","303","48.10","0","0","0","0.00","3,204","2,497","77.93","1,435","44.79","3,204","2,497","1,435","44.79","0","0","0","0.00"
"10921  :  โรงพยาบาลสนม","324","228","70.37","107","33.02","324","228","107","33.02","0","0","0","0.00","1,346","1,047","77.79","391","29.05","1,346","1,047","391","29.05","0","0","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","536","308","57.46","139","25.93","536","308","139","25.93","0","0","0","0.00","3,430","2,110","61.52","825","24.05","3,430","2,110","825","24.05","0","0","0","0.00"
"10923  :  โรงพยาบาลสังขะ","405","192","47.41","97","23.95","405","192","97","23.95","0","0","0","0.00","2,644","1,484","56.13","710","26.85","2,644","1,484","710","26.85","0","0","0","0.00"
"10924  :  โรงพยาบาลลำดวน","446","332","74.44","103","23.09","446","332","103","23.09","0","0","0","0.00","1,917","796","41.52","225","11.74","1,917","796","225","11.74","0","0","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","255","200","78.43","19","7.45","255","200","19","7.45","0","0","0","0.00","942","755","80.15","94","9.98","942","755","94","9.98","0","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","289","247","85.47","92","31.83","289","247","92","31.83","0","0","0","0.00","991","863","87.08","295","29.77","991","863","295","29.77","0","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","45","25","55.56","10","22.22","45","25","10","22.22","0","0","0","0.00","616","356","57.79","184","29.87","616","356","184","29.87","0","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","303","86","28.38","31","10.23","303","86","31","10.23","0","0","0","0.00","1,142","787","68.91","229","20.05","1,142","787","229","20.05","0","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","160","130","81.25","42","26.25","160","130","42","26.25","0","0","0","0.00","649","511","78.74","186","28.66","649","511","186","28.66","0","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","136","87","63.97","39","28.68","136","87","39","28.68","0","0","0","0.00","1,088","757","69.58","364","33.46","1,088","757","364","33.46","0","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","106","67","63.21","29","27.36","106","67","29","27.36","0","0","0","0.00","790","560","70.89","221","27.97","790","560","221","27.97","0","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","636","279","43.87","122","19.18","636","279","122","19.18","0","0","0","0.00","7,914","2,545","32.16","992","12.53","7,914","2,545","992","12.53","0","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","313","247","78.91","70","22.36","313","247","70","22.36","0","0","0","0.00","1,503","1,289","85.76","419","27.88","1,503","1,289","419","27.88","0","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","495","367","74.14","164","33.13","495","367","164","33.13","0","0","0","0.00","4,509","3,706","82.19","1,771","39.28","4,509","3,706","1,771","39.28","0","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","664","461","69.43","119","17.92","664","461","119","17.92","0","0","0","0.00","5,364","4,416","82.33","1,237","23.06","5,364","4,416","1,237","23.06","0","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","376","220","58.51","102","27.13","376","220","102","27.13","0","0","0","0.00","2,066","1,230","59.54","545","26.38","2,066","1,230","545","26.38","0","0","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","313","246","78.59","111","35.46","313","246","111","35.46","0","0","0","0.00","1,290","983","76.20","416","32.25","1,290","983","416","32.25","0","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","235","161","68.51","77","32.77","235","161","77","32.77","0","0","0","0.00","1,988","1,375","69.16","659","33.15","1,988","1,375","659","33.15","0","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","315","229","72.70","83","26.35","315","229","83","26.35","0","0","0","0.00","3,139","2,433","77.51","950","30.26","3,139","2,433","950","30.26","0","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","378","265","70.11","143","37.83","378","265","143","37.83","0","0","0","0.00","2,841","1,894","66.67","884","31.12","2,841","1,894","884","31.12","0","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","394","272","69.04","142","36.04","394","272","142","36.04","0","0","0","0.00","3,045","2,247","73.79","1,221","40.10","3,045","2,247","1,221","40.10","0","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","232","205","88.36","118","50.86","232","205","118","50.86","0","0","0","0.00","526","422","80.23","245","46.58","526","422","245","46.58","0","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","198","136","68.69","31","15.66","198","136","31","15.66","0","0","0","0.00","1,269","911","71.79","219","17.26","1,269","911","219","17.26","0","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","140","130","92.86","31","22.14","140","130","31","22.14","0","0","0","0.00","2,039","1,802","88.38","472","23.15","2,039","1,802","472","23.15","0","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","160","127","79.38","44","27.50","160","127","44","27.50","0","0","0","0.00","1,918","1,566","81.65","536","27.95","1,918","1,566","536","27.95","0","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","91","58","63.74","26","28.57","91","58","26","28.57","0","0","0","0.00","1,131","815","72.06","365","32.27","1,131","815","365","32.27","0","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","91","69","75.82","27","29.67","91","69","27","29.67","0","0","0","0.00","1,471","1,272","86.47","515","35.01","1,471","1,272","515","35.01","0","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","267","199","74.53","97","36.33","267","199","97","36.33","0","0","0","0.00","1,432","1,206","84.22","618","43.16","1,432","1,206","618","43.16","0","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","60","56","93.33","32","53.33","60","56","32","53.33","0","0","0","0.00","523","440","84.13","196","37.48","523","440","196","37.48","0","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","254","198","77.95","33","12.99","254","198","33","12.99","0","0","0","0.00","1,720","1,340","77.91","181","10.52","1,720","1,340","181","10.52","0","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","101","33","32.67","20","19.80","101","33","20","19.80","0","0","0","0.00","1,173","371","31.63","185","15.77","1,173","371","185","15.77","0","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","76","58","76.32","33","43.42","76","58","33","43.42","0","0","0","0.00","725","584","80.55","280","38.62","725","584","280","38.62","0","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","243","177","72.84","82","33.74","243","177","82","33.74","0","0","0","0.00","849","619","72.91","264","31.10","849","619","264","31.10","0","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","17,665","4,677","26.48","1,646","9.32","17,665","4,677","1,646","9.32","0","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,707","1,402","82.13","494","28.94","1,707","1,402","494","28.94","0","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","207","171","82.61","69","33.33","207","171","69","33.33","0","0","0","0.00","1,482","1,081","72.94","335","22.60","1,482","1,081","335","22.60","0","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","5,346","4,602","86.08","2,017","37.73","5,346","4,602","2,017","37.73","0","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","814","510","62.65","146","17.94","814","510","146","17.94","0","0","0","0.00","3,637","2,482","68.24","616","16.94","3,637","2,482","616","16.94","0","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","617","436","70.66","129","20.91","617","436","129","20.91","0","0","0","0.00","1,705","1,394","81.76","389","22.82","1,705","1,394","389","22.82","0","0","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,914","1,552","53.26","698","23.95","2,914","1,552","698","23.95","0","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","511","431","84.34","279","54.60","511","431","279","54.60","0","0","0","0.00","968","737","76.14","333","34.40","968","737","333","34.40","0","0","0","0.00"
