"โรงพยาบาล","B","A","อัตราต่อพัน"
"10947  :  โรงพยาบาลเขมราฐ","108","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","250","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","90","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","57","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","513","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","35","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","186","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","83","1","12.05"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","150","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","18","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","39","0","0.00"
"10959  :  โรงพยาบาลสำโรง","14","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","17","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","46","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","19","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","2,920","2","0.68"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","1","0","0.00"
"24032  :  โรงพยาบาลนาตาล","3","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","6","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","5","1","200.00"
"27968  :  โรงพยาบาลน้ำขุ่น","1","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","2,669","8","3.00"
"10963  :  โรงพยาบาลทรายมูล","17","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","174","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","46","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","4","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","48","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","12","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","5","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","881","2","2.27"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","1","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","3,511","27","7.69"
"10970  :  โรงพยาบาลบ้านเขว้า","128","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","46","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","201","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","692","0","0.00"
"10974  :  โรงพยาบาลจัตุรัส","424","0","0.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","399","0","0.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","346","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","308","0","0.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","1,304","1","0.77"
"10979  :  โรงพยาบาลบ้านแท่น","102","0","0.00"
"10980  :  โรงพยาบาลแก้งคร้อ","695","0","0.00"
"10981  :  โรงพยาบาลคอนสาร","170","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","173","0","0.00"
"10983  :  โรงพยาบาลเนินสง่า","72","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","2,196","5","2.28"
"10985  :  โรงพยาบาลชานุมาน","230","1","4.35"
"10986  :  โรงพยาบาลปทุมราชวงศา","71","0","0.00"
"10987  :  โรงพยาบาลพนา","40","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","45","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","71","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","19","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","1,779","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","356","0","0.00"
"11043  :  โรงพยาบาลโซ่พิสัย","326","0","0.00"
"11046  :  โรงพยาบาลเซกา","704","0","0.00"
"11047  :  โรงพยาบาลปากคาด","292","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","501","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","134","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","11","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","2,777","4","1.44"
"10991  :  โรงพยาบาลนากลาง","279","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","144","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","585","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","298","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","55","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","6,489","84","12.94"
"10995  :  โรงพยาบาลบ้านฝาง","243","0","0.00"
"10996  :  โรงพยาบาลพระยืน","96","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","209","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","2,028","2","0.99"
"10999  :  โรงพยาบาลสีชมพู","95","0","0.00"
"11000  :  โรงพยาบาลน้ำพอง","478","0","0.00"
"11001  :  โรงพยาบาลอุบลรัตน์","166","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","1,183","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","78","0","0.00"
"11004  :  โรงพยาบาลพล","1,143","1","0.87"
"11005  :  โรงพยาบาลแวงใหญ่","141","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","90","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","316","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","357","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","288","0","0.00"
"11010  :  โรงพยาบาลชนบท","111","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","144","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","94","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","465","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","1,360","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","244","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","57","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","1","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","2,471","65","26.31"
"11013  :  โรงพยาบาลกุดจับ","310","0","0.00"
"11014  :  โรงพยาบาลหนองวัวซอ","351","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","1,354","0","0.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","215","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","1,091","0","0.00"
"11019  :  โรงพยาบาลทุ่งฝน","84","0","0.00"
"11020  :  โรงพยาบาลไชยวาน","165","0","0.00"
"11021  :  โรงพยาบาลศรีธาตุ","184","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","303","1","3.30"
"11023  :  โรงพยาบาลบ้านผือ","866","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","396","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","831","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","134","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","107","0","0.00"
"11028  :  โรงพยาบาลนายูง","68","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","123","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","783","1","1.28"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00"
"10705  :  โรงพยาบาลเลย","4,145","16","3.86"
"11030  :  โรงพยาบาลนาด้วง","22","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","216","0","0.00"
"11032  :  โรงพยาบาลปากชม","222","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","25","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","8","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","207","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","292","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","175","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","70","0","0.00"
"11039  :  โรงพยาบาลผาขาว","177","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","939","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","117","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","55","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","1,941","4","2.06"
"11042  :  โรงพยาบาลโพนพิสัย","1,054","1","0.95"
"11044  :  โรงพยาบาลศรีเชียงใหม่","47","0","0.00"
"11045  :  โรงพยาบาลสังคม","101","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","1,162","3","2.58"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0.00"
"21356  :  โรงพยาบาลสระใคร","3","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","0","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","3,613","20","5.54"
"11051  :  โรงพยาบาลแกดำ","55","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","334","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","114","0","0.00"
"11054  :  โรงพยาบาลเชียงยืน","199","0","0.00"
"11055  :  โรงพยาบาลบรบือ","831","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","240","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","826","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","364","0","0.00"
"11059  :  โรงพยาบาลนาดูน","73","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","72","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","0","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","3,804","8","2.10"
"11061  :  โรงพยาบาลเกษตรวิสัย","621","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","67","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","123","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","78","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","168","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","1,293","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","189","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","227","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","314","1","3.18"
"11070  :  โรงพยาบาลสุวรรณภูมิ","527","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","36","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","5","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","133","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","12","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","10","0","0.00"
"11076  :  โรงพยาบาลจังหาร","68","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","3,157","10","3.17"
"11077  :  โรงพยาบาลนามน","120","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","508","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","75","0","0.00"
"11080  :  โรงพยาบาลเขาวง","297","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","990","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","100","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","142","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","325","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","143","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","207","1","4.83"
"11087  :  โรงพยาบาลสมเด็จ","651","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","103","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","630","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","2,020","41","20.30"
"11089  :  โรงพยาบาลกุสุมาลย์","200","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","218","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","255","0","0.00"
"11092  :  โรงพยาบาลพังโคน","902","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","152","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","43","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","795","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","226","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","432","1","2.31"
"11098  :  โรงพยาบาลอากาศอำนวย","516","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","163","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","101","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","175","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","158","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","144","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","2,055","3","1.46"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","179","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","1,272","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","250","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","259","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","258","0","0.00"
"11107  :  โรงพยาบาลนาทม","104","1","9.62"
"11108  :  โรงพยาบาลเรณูนคร","143","0","0.00"
"11109  :  โรงพยาบาลนาแก","303","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","586","1","1.71"
"11111  :  โรงพยาบาลนาหว้า","258","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","220","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","616","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","9","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","2,182","10","4.58"
"11113  :  โรงพยาบาลนิคมคำสร้อย","85","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","60","1","16.67"
"11115  :  โรงพยาบาลดงหลวง","98","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","60","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","40","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","37","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","2,793","22","7.88"
"11119  :  โรงพยาบาลจอมทอง","1,241","3","2.42"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","274","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","545","2","3.67"
"11122  :  โรงพยาบาลดอยสะเก็ด","165","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","334","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","281","0","0.00"
"11125  :  โรงพยาบาลฝาง","1,799","8","4.45"
"11126  :  โรงพยาบาลแม่อาย","551","0","0.00"
"11127  :  โรงพยาบาลพร้าว","104","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","564","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","147","0","0.00"
"11130  :  โรงพยาบาลสันทราย","720","10","13.89"
"11131  :  โรงพยาบาลหางดง","620","0","0.00"
"11132  :  โรงพยาบาลฮอด","213","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","62","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","512","0","0.00"
"11135  :  โรงพยาบาลสารภี","377","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","247","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","234","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","151","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","29","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","26","1","38.46"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","68","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","78","0","0.00"
"10714  :  โรงพยาบาลลำพูน","1,061","7","6.60"
"11140  :  โรงพยาบาลแม่ทา","60","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","88","0","0.00"
"11142  :  โรงพยาบาลลี้","351","1","2.85"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","113","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","102","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","69","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0.00"
"10672  :  โรงพยาบาลลำปาง","1,767","15","8.49"
"11146  :  โรงพยาบาลแม่เมาะ","9","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","526","1","1.90"
"11148  :  โรงพยาบาลเสริมงาม","13","0","0.00"
"11149  :  โรงพยาบาลงาว","128","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","34","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","99","1","10.10"
"11152  :  โรงพยาบาลเถิน","343","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","8","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","26","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","13","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","21","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","24","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","2,579","9","3.49"
"11158  :  โรงพยาบาลตรอน","21","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","99","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","75","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","14","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","69","0","0.00"
"11163  :  โรงพยาบาลพิชัย","60","0","0.00"
"11164  :  โรงพยาบาลลับแล","52","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","31","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","2,282","8","3.51"
"11166  :  โรงพยาบาลร้องกวาง","160","0","0.00"
"11167  :  โรงพยาบาลลอง","81","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","51","0","0.00"
"11170  :  โรงพยาบาลสอง","59","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","45","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","1","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","105","0","0.00"
"10716  :  โรงพยาบาลน่าน","3,650","5","1.37"
"11173  :  โรงพยาบาลแม่จริม","85","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","14","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","43","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","189","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","232","0","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","143","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","60","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","22","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","60","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","144","0","0.00"
"11183  :  โรงพยาบาลสองแคว","67","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","682","1","1.47"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","87","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","1,752","4","2.28"
"10718  :  โรงพยาบาลเชียงคำ","1,490","2","1.34"
"11184  :  โรงพยาบาลจุน","39","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","25","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","43","0","0.00"
"11187  :  โรงพยาบาลปง","100","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","27","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","16,366","51","3.12"
"11189  :  โรงพยาบาลเทิง","353","2","5.67"
"11190  :  โรงพยาบาลพาน","317","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","44","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","656","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","283","1","3.53"
"11194  :  โรงพยาบาลแม่สาย","1,501","1","0.67"
"11195  :  โรงพยาบาลแม่สรวย","406","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","328","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","160","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","448","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","52","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","521","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","38","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","61","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","272","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","79","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","2","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","805","5","6.21"
"11203  :  โรงพยาบาลขุนยวม","322","0","0.00"
"11204  :  โรงพยาบาลปาย","151","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","946","7","7.40"
"11206  :  โรงพยาบาลแม่ลาน้อย","231","0","0.00"
"11207  :  โรงพยาบาลสบเมย","197","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","204","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","2,534","18","7.10"
"11209  :  โรงพยาบาลโกรกพระ","101","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","229","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","259","0","0.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","532","0","0.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","81","0","0.00"
"11214  :  โรงพยาบาลตาคลี","498","1","2.01"
"11215  :  โรงพยาบาลท่าตะโก","196","0","0.00"
"11216  :  โรงพยาบาลไพศาลี","198","0","0.00"
"11217  :  โรงพยาบาลพยุหะคีรี","127","0","0.00"
