"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"10856  :  โรงพยาบาลแปลงยาว","139","37","0","0","37","26.62","27","11","0","0","11","40.74","24","7","0","0","7","29.17","40","12","0","0","12","30.00","48","7","0","0","7","14.58"
"13747  :  โรงพยาบาลราชสาส์น","51","5","0","0","5","9.80","15","2","0","0","2","13.33","10","2","0","0","2","20.00","13","0","0","0","0","0.00","13","1","0","0","1","7.69"
"31327  :  โรงพยาบาลคลองเขื่อน","16","1","0","0","1","6.25","0","0","0","0","0","0.00","3","0","0","0","0","0.00","5","0","0","0","0","0.00","8","1","0","0","1","12.50"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","1,246","523","0","0","523","41.97","282","127","0","0","127","45.04","270","127","0","0","127","47.04","316","127","0","0","127","40.19","378","142","0","0","142","37.57"
"10857  :  โรงพยาบาลกบินทร์บุรี","531","246","0","0","246","46.33","128","62","0","0","62","48.44","139","65","0","0","65","46.76","145","65","0","0","65","44.83","119","54","0","0","54","45.38"
"10858  :  โรงพยาบาลนาดี","178","55","0","0","55","30.90","38","12","0","0","12","31.58","42","15","0","0","15","35.71","57","21","0","0","21","36.84","41","7","0","0","7","17.07"
"10859  :  โรงพยาบาลบ้านสร้าง","70","25","0","0","25","35.71","16","2","0","0","2","12.50","11","6","0","0","6","54.55","26","9","0","0","9","34.62","17","8","0","0","8","47.06"
"10860  :  โรงพยาบาลประจันตคาม","65","20","0","0","20","30.77","20","8","0","0","8","40.00","14","4","0","0","4","28.57","12","2","0","0","2","16.67","19","6","0","0","6","31.58"
"10861  :  โรงพยาบาลศรีมหาโพธิ","74","19","0","0","19","25.68","3","0","0","0","0","0.00","8","2","0","0","2","25.00","21","7","0","0","7","33.33","42","10","0","0","10","23.81"
"10862  :  โรงพยาบาลศรีมโหสถ","68","23","0","0","23","33.82","27","10","0","0","10","37.04","16","7","0","0","7","43.75","12","1","0","0","1","8.33","13","5","0","0","5","38.46"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","37","12","0","0","12","32.43","12","2","0","0","2","16.67","11","3","0","0","3","27.27","6","3","0","0","3","50.00","8","4","0","0","4","50.00"
"10698  :  โรงพยาบาลนครนายก","784","319","0","0","319","40.69","182","98","0","0","98","53.85","179","80","0","0","80","44.69","190","63","0","0","63","33.16","233","78","0","0","78","33.48"
"10863  :  โรงพยาบาลปากพลี","71","19","0","0","19","26.76","25","8","0","0","8","32.00","17","3","0","0","3","17.65","15","5","0","0","5","33.33","14","3","0","0","3","21.43"
"10864  :  โรงพยาบาลบ้านนา","191","55","0","0","55","28.80","55","15","0","0","15","27.27","48","16","0","0","16","33.33","48","13","0","0","13","27.08","40","11","0","0","11","27.50"
"10865  :  โรงพยาบาลองครักษ์","47","15","0","0","15","31.91","13","6","0","0","6","46.15","9","2","0","0","2","22.22","14","3","0","0","3","21.43","11","4","0","0","4","36.36"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","19","4","0","0","4","21.05","5","2","0","0","2","40.00","4","0","0","0","0","0.00","8","2","0","0","2","25.00","2","0","0","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","448","149","0","0","149","33.26","64","29","0","0","29","45.31","178","52","0","0","52","29.21","128","45","0","0","45","35.16","78","23","0","0","23","29.49"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","1,056","509","0","0","509","48.20","289","143","0","0","143","49.48","247","129","0","0","129","52.23","268","125","0","0","125","46.64","252","112","0","0","112","44.44"
"10866  :  โรงพยาบาลคลองหาด","70","17","0","0","17","24.29","22","6","0","0","6","27.27","16","6","0","0","6","37.50","17","4","0","0","4","23.53","15","1","0","0","1","6.67"
"10867  :  โรงพยาบาลตาพระยา","124","39","0","0","39","31.45","35","9","0","0","9","25.71","35","13","0","0","13","37.14","25","11","0","0","11","44.00","29","6","0","0","6","20.69"
"10868  :  โรงพยาบาลวังน้ำเย็น","263","58","0","0","58","22.05","67","17","0","0","17","25.37","57","17","0","0","17","29.82","79","15","0","0","15","18.99","60","9","0","0","9","15.00"
"10869  :  โรงพยาบาลวัฒนานคร","61","23","0","0","23","37.70","24","14","0","0","14","58.33","19","7","0","0","7","36.84","12","2","0","0","2","16.67","6","0","0","0","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","253","91","0","0","91","35.97","69","29","0","0","29","42.03","58","23","0","0","23","39.66","50","21","0","0","21","42.00","76","18","0","0","18","23.68"
"13817  :  โรงพยาบาลเขาฉกรรจ์","152","40","0","0","40","26.32","37","12","0","0","12","32.43","38","10","0","0","10","26.32","52","11","0","0","11","21.15","25","7","0","0","7","28.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","5,061","2,733","0","0","2,733","54.00","1,470","877","0","0","877","59.66","1,331","770","0","0","770","57.85","807","376","0","0","376","46.59","1,453","710","0","0","710","48.86"
"10871  :  โรงพยาบาลครบุรี","295","70","0","0","70","23.73","63","25","0","0","25","39.68","67","19","0","0","19","28.36","70","11","0","0","11","15.71","95","15","0","0","15","15.79"
"10872  :  โรงพยาบาลเสิงสาง","233","40","0","0","40","17.17","40","15","0","0","15","37.50","26","5","0","0","5","19.23","67","9","0","0","9","13.43","100","11","0","0","11","11.00"
"10873  :  โรงพยาบาลคง","195","59","0","0","59","30.26","53","23","0","0","23","43.40","30","8","0","0","8","26.67","59","16","0","0","16","27.12","53","12","0","0","12","22.64"
"10874  :  โรงพยาบาลบ้านเหลื่อม","105","25","0","0","25","23.81","30","9","0","0","9","30.00","21","5","0","0","5","23.81","28","3","0","0","3","10.71","26","8","0","0","8","30.77"
"10875  :  โรงพยาบาลจักราช","384","87","0","0","87","22.66","74","24","0","0","24","32.43","107","25","0","0","25","23.36","121","26","0","0","26","21.49","82","12","0","0","12","14.63"
"10876  :  โรงพยาบาลโชคชัย","299","66","0","0","66","22.07","56","21","0","0","21","37.50","46","10","0","0","10","21.74","98","19","0","0","19","19.39","99","16","0","0","16","16.16"
"10877  :  โรงพยาบาลด่านขุนทด","372","109","0","0","109","29.30","70","32","0","0","32","45.71","70","26","0","0","26","37.14","87","24","0","0","24","27.59","145","27","0","0","27","18.62"
"10878  :  โรงพยาบาลโนนไทย","198","56","0","0","56","28.28","46","18","0","0","18","39.13","46","14","0","0","14","30.43","47","9","0","0","9","19.15","59","15","0","0","15","25.42"
"10879  :  โรงพยาบาลโนนสูง","478","127","0","0","127","26.57","126","33","0","0","33","26.19","133","32","0","0","32","24.06","119","30","0","0","30","25.21","100","32","0","0","32","32.00"
"10880  :  โรงพยาบาลขามสะแกแสง","225","45","0","0","45","20.00","69","20","0","0","20","28.99","61","15","0","0","15","24.59","48","6","0","0","6","12.50","47","4","0","0","4","8.51"
"10881  :  โรงพยาบาลบัวใหญ่","655","151","0","0","151","23.05","169","52","0","0","52","30.77","174","42","0","0","42","24.14","168","32","0","0","32","19.05","144","25","0","0","25","17.36"
"10882  :  โรงพยาบาลประทาย","118","34","0","0","34","28.81","25","10","0","0","10","40.00","34","13","0","0","13","38.24","24","4","0","0","4","16.67","35","7","0","0","7","20.00"
"10883  :  โรงพยาบาลปักธงชัย","642","95","0","0","95","14.80","136","35","0","0","35","25.74","136","23","0","0","23","16.91","229","19","0","0","19","8.30","141","18","0","0","18","12.77"
"10884  :  โรงพยาบาลพิมาย","1,754","292","0","0","292","16.65","368","83","0","0","83","22.55","473","91","0","0","91","19.24","498","75","0","0","75","15.06","415","43","0","0","43","10.36"
"10885  :  โรงพยาบาลห้วยแถลง","265","45","0","0","45","16.98","68","15","0","0","15","22.06","42","12","0","0","12","28.57","53","10","0","0","10","18.87","102","8","0","0","8","7.84"
"10886  :  โรงพยาบาลชุมพวง","441","71","0","0","71","16.10","114","21","0","0","21","18.42","122","25","0","0","25","20.49","112","12","0","0","12","10.71","93","13","0","0","13","13.98"
"10887  :  โรงพยาบาลสูงเนิน","293","88","0","0","88","30.03","71","22","0","0","22","30.99","62","26","0","0","26","41.94","74","15","0","0","15","20.27","86","25","0","0","25","29.07"
"10888  :  โรงพยาบาลขามทะเลสอ","183","44","0","0","44","24.04","58","16","0","0","16","27.59","49","16","0","0","16","32.65","40","9","0","0","9","22.50","36","3","0","0","3","8.33"
"10889  :  โรงพยาบาลสีคิ้ว","190","66","0","0","66","34.74","47","18","0","0","18","38.30","39","13","0","0","13","33.33","43","12","0","0","12","27.91","61","23","0","0","23","37.70"
"10890  :  โรงพยาบาลปากช่องนานา","418","155","0","0","155","37.08","140","58","0","0","58","41.43","121","46","0","0","46","38.02","110","34","0","0","34","30.91","47","17","0","0","17","36.17"
"10891  :  โรงพยาบาลหนองบุญมาก","191","48","0","0","48","25.13","31","11","0","0","11","35.48","58","12","0","0","12","20.69","41","12","0","0","12","29.27","61","13","0","0","13","21.31"
"10892  :  โรงพยาบาลแก้งสนามนาง","34","2","0","0","2","5.88","4","1","0","0","1","25.00","7","0","0","0","0","0.00","15","1","0","0","1","6.67","8","0","0","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","123","27","0","0","27","21.95","24","5","0","0","5","20.83","30","8","0","0","8","26.67","38","10","0","0","10","26.32","31","4","0","0","4","12.90"
"10894  :  โรงพยาบาลวังน้ำเขียว","80","24","0","0","24","30.00","25","7","0","0","7","28.00","18","4","0","0","4","22.22","24","9","0","0","9","37.50","13","4","0","0","4","30.77"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","248","68","0","0","68","27.42","46","15","0","0","15","32.61","40","18","0","0","18","45.00","54","20","0","0","20","37.04","108","15","0","0","15","13.89"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","279","33","0","0","33","11.83","71","8","0","0","8","11.27","59","13","0","0","13","22.03","56","8","0","0","8","14.29","93","4","0","0","4","4.30"
"11608  :  โรงพยาบาลลำทะเมนชัย","75","6","0","0","6","8.00","22","2","0","0","2","9.09","24","2","0","0","2","8.33","17","1","0","0","1","5.88","12","1","0","0","1","8.33"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","5","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","3","1","0","0","1","33.33","1","1","0","0","1","100.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","2","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","10","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00","5","0","0","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","2","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","313","55","0","0","55","17.57","85","16","0","0","16","18.82","84","15","0","0","15","17.86","81","15","0","0","15","18.52","63","9","0","0","9","14.29"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","372","121","0","0","121","32.53","104","41","0","0","41","39.42","92","31","0","0","31","33.70","73","24","0","0","24","32.88","103","25","0","0","25","24.27"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","5","1","0","0","1","20.00","0","0","0","0","0","0.00","1","1","0","0","1","100.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","96","34","0","0","34","35.42","19","7","0","0","7","36.84","22","14","0","0","14","63.64","24","7","0","0","7","29.17","31","6","0","0","6","19.35"
"27839  :  โรงพยาบาลบัวลาย","75","17","0","0","17","22.67","13","5","0","0","5","38.46","22","6","0","0","6","27.27","30","3","0","0","3","10.00","10","3","0","0","3","30.00"
"27840  :  โรงพยาบาลสีดา","65","10","0","0","10","15.38","16","3","0","0","3","18.75","22","5","0","0","5","22.73","14","1","0","0","1","7.14","13","1","0","0","1","7.69"
"27841  :  โรงพยาบาลเทพารักษ์","40","6","0","0","6","15.00","10","3","0","0","3","30.00","14","1","0","0","1","7.14","5","1","0","0","1","20.00","11","1","0","0","1","9.09"
"10667  :  โรงพยาบาลบุรีรัมย์","2,486","1,196","0","0","1,196","48.11","613","332","0","0","332","54.16","536","274","0","0","274","51.12","712","325","0","0","325","45.65","625","265","0","0","265","42.40"
"10895  :  โรงพยาบาลคูเมือง","305","49","0","0","49","16.07","77","10","0","0","10","12.99","39","12","0","0","12","30.77","71","20","0","0","20","28.17","118","7","0","0","7","5.93"
"10896  :  โรงพยาบาลกระสัง","176","56","0","0","56","31.82","37","13","0","0","13","35.14","34","8","0","0","8","23.53","56","18","0","0","18","32.14","49","17","0","0","17","34.69"
"10897  :  โรงพยาบาลนางรอง","594","143","0","0","143","24.07","113","41","0","0","41","36.28","116","28","0","0","28","24.14","155","37","0","0","37","23.87","210","37","0","0","37","17.62"
"10898  :  โรงพยาบาลหนองกี่","163","38","0","0","38","23.31","28","6","0","0","6","21.43","34","13","0","0","13","38.24","41","11","0","0","11","26.83","60","8","0","0","8","13.33"
"10899  :  โรงพยาบาลละหานทราย","102","19","0","0","19","18.63","20","4","0","0","4","20.00","16","5","0","0","5","31.25","25","4","0","0","4","16.00","41","6","0","0","6","14.63"
"10900  :  โรงพยาบาลประโคนชัย","302","72","0","0","72","23.84","54","14","0","0","14","25.93","65","20","0","0","20","30.77","93","18","0","0","18","19.35","90","20","0","0","20","22.22"
"10901  :  โรงพยาบาลบ้านกรวด","94","14","0","0","14","14.89","22","4","0","0","4","18.18","31","5","0","0","5","16.13","29","3","0","0","3","10.34","12","2","0","0","2","16.67"
"10902  :  โรงพยาบาลพุทไธสง","249","44","0","0","44","17.67","44","11","0","0","11","25.00","77","11","0","0","11","14.29","43","10","0","0","10","23.26","85","12","0","0","12","14.12"
"10904  :  โรงพยาบาลลำปลายมาศ","332","78","0","0","78","23.49","78","21","0","0","21","26.92","58","17","0","0","17","29.31","112","21","0","0","21","18.75","84","19","0","0","19","22.62"
"10905  :  โรงพยาบาลสตึก","320","50","0","0","50","15.63","89","19","0","0","19","21.35","67","9","0","0","9","13.43","84","13","0","0","13","15.48","80","9","0","0","9","11.25"
"10906  :  โรงพยาบาลปะคำ","63","14","0","0","14","22.22","18","6","0","0","6","33.33","13","3","0","0","3","23.08","17","3","0","0","3","17.65","15","2","0","0","2","13.33"
"10907  :  โรงพยาบาลนาโพธิ์","44","16","0","0","16","36.36","7","3","0","0","3","42.86","7","4","0","0","4","57.14","13","4","0","0","4","30.77","17","5","0","0","5","29.41"
"10908  :  โรงพยาบาลหนองหงส์","59","14","0","0","14","23.73","13","3","0","0","3","23.08","13","4","0","0","4","30.77","16","5","0","0","5","31.25","17","2","0","0","2","11.76"
"10909  :  โรงพยาบาลพลับพลาชัย","121","23","0","0","23","19.01","24","7","0","0","7","29.17","30","6","0","0","6","20.00","35","8","0","0","8","22.86","32","2","0","0","2","6.25"
"10910  :  โรงพยาบาลห้วยราช","91","8","0","0","8","8.79","11","1","0","0","1","9.09","14","2","0","0","2","14.29","21","1","0","0","1","4.76","45","4","0","0","4","8.89"
"10911  :  โรงพยาบาลโนนสุวรรณ","51","4","0","0","4","7.84","11","1","0","0","1","9.09","6","0","0","0","0","0.00","16","1","0","0","1","6.25","18","2","0","0","2","11.11"
"10912  :  โรงพยาบาลชำนิ","82","26","0","0","26","31.71","21","8","0","0","8","38.10","23","9","0","0","9","39.13","22","6","0","0","6","27.27","16","3","0","0","3","18.75"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","61","15","0","0","15","24.59","10","7","0","0","7","70.00","8","2","0","0","2","25.00","22","3","0","0","3","13.64","21","3","0","0","3","14.29"
"10914  :  โรงพยาบาลโนนดินแดง","57","25","0","0","25","43.86","24","12","0","0","12","50.00","17","6","0","0","6","35.29","7","2","0","0","2","28.57","9","5","0","0","5","55.56"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","10","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","61","10","0","0","10","16.39","13","2","0","0","2","15.38","21","2","0","0","2","9.52","16","4","0","0","4","25.00","11","2","0","0","2","18.18"
"23578  :  โรงพยาบาลแคนดง","93","12","0","0","12","12.90","22","2","0","0","2","9.09","25","4","0","0","4","16.00","20","4","0","0","4","20.00","26","2","0","0","2","7.69"
"28020  :  โรงพยาบาลบ้านด่าน","99","13","0","0","13","13.13","9","3","0","0","3","33.33","16","2","0","0","2","12.50","46","7","0","0","7","15.22","28","1","0","0","1","3.57"
"10668  :  โรงพยาบาลสุรินทร์","764","421","1","0","421","55.10","221","114","1","0","114","51.58","191","118","0","0","118","61.78","227","130","0","0","130","57.27","125","59","0","0","59","47.20"
"10915  :  โรงพยาบาลชุมพลบุรี","17","0","0","0","0","0.00","6","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","5","0","0","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","53","12","0","0","12","22.64","9","3","0","0","3","33.33","13","1","0","0","1","7.69","10","4","0","0","4","40.00","21","4","0","0","4","19.05"
"10917  :  โรงพยาบาลจอมพระ","30","2","0","0","2","6.67","6","0","0","0","0","0.00","10","0","0","0","0","0.00","7","2","0","0","2","28.57","7","0","0","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","151","73","0","0","73","48.34","36","19","0","0","19","52.78","32","21","0","0","21","65.63","36","13","0","0","13","36.11","47","20","0","0","20","42.55"
"10919  :  โรงพยาบาลกาบเชิง","61","19","0","0","19","31.15","5","2","0","0","2","40.00","16","9","0","0","9","56.25","17","6","0","0","6","35.29","23","2","0","0","2","8.70"
"10920  :  โรงพยาบาลรัตนบุรี","82","29","1","0","29","35.37","22","4","1","0","4","18.18","18","8","0","0","8","44.44","22","7","0","0","7","31.82","20","10","0","0","10","50.00"
"10921  :  โรงพยาบาลสนม","17","4","0","0","4","23.53","4","1","0","0","1","25.00","5","0","0","0","0","0.00","7","3","0","0","3","42.86","1","0","0","0","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","68","26","0","0","26","38.24","14","7","0","0","7","50.00","15","7","0","0","7","46.67","16","5","0","0","5","31.25","23","7","0","0","7","30.43"
"10923  :  โรงพยาบาลสังขะ","129","25","1","0","25","19.38","37","11","0","0","11","29.73","32","8","1","0","8","25.00","34","3","0","0","3","8.82","26","3","0","0","3","11.54"
"10924  :  โรงพยาบาลลำดวน","127","31","0","0","31","24.41","30","12","0","0","12","40.00","29","8","0","0","8","27.59","26","7","0","0","7","26.92","42","4","0","0","4","9.52"
"10925  :  โรงพยาบาลสำโรงทาบ","24","2","0","0","2","8.33","10","1","0","0","1","10.00","5","0","0","0","0","0.00","3","1","0","0","1","33.33","6","0","0","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","55","14","0","0","14","25.45","12","3","0","0","3","25.00","12","3","0","0","3","25.00","15","4","0","0","4","26.67","16","4","0","0","4","25.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","12","6","0","0","6","50.00","5","3","0","0","3","60.00","1","1","0","0","1","100.00","3","1","0","0","1","33.33","3","1","0","0","1","33.33"
"27842  :  โรงพยาบาลเขวาสินรินทร์","3","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","31","12","0","0","12","38.71","10","4","0","0","4","40.00","8","4","0","0","4","50.00","8","2","0","0","2","25.00","5","2","0","0","2","40.00"
"27844  :  โรงพยาบาลโนนนารายณ์","21","5","0","0","5","23.81","4","0","0","0","0","0.00","5","2","0","0","2","40.00","4","1","0","0","1","25.00","8","2","0","0","2","25.00"
"10700  :  โรงพยาบาลศรีสะเกษ","1,912","1,025","0","0","1,025","53.61","642","379","0","0","379","59.03","610","351","0","0","351","57.54","318","170","0","0","170","53.46","342","125","0","0","125","36.55"
"10927  :  โรงพยาบาลยางชุมน้อย","210","29","0","0","29","13.81","53","7","0","0","7","13.21","31","7","0","0","7","22.58","49","12","0","0","12","24.49","77","3","0","0","3","3.90"
"10928  :  โรงพยาบาลกันทรารมย์","273","83","0","0","83","30.40","64","24","0","0","24","37.50","44","17","0","0","17","38.64","80","25","0","0","25","31.25","85","17","0","0","17","20.00"
"10929  :  โรงพยาบาลกันทรลักษ์","559","121","0","0","121","21.65","113","26","0","0","26","23.01","117","28","0","0","28","23.93","152","40","0","0","40","26.32","177","27","0","0","27","15.25"
"10930  :  โรงพยาบาลขุขันธ์","266","54","0","0","54","20.30","75","15","0","0","15","20.00","54","14","0","0","14","25.93","75","16","0","0","16","21.33","62","9","0","0","9","14.52"
"10931  :  โรงพยาบาลไพรบึง","93","11","0","0","11","11.83","31","2","0","0","2","6.45","16","3","0","0","3","18.75","22","4","0","0","4","18.18","24","2","0","0","2","8.33"
"10932  :  โรงพยาบาลปรางค์กู่","159","34","0","0","34","21.38","35","7","0","0","7","20.00","30","12","0","0","12","40.00","47","10","0","0","10","21.28","47","5","0","0","5","10.64"
"10933  :  โรงพยาบาลขุนหาญ","245","59","0","0","59","24.08","48","18","0","0","18","37.50","47","12","0","0","12","25.53","65","18","0","0","18","27.69","85","11","0","0","11","12.94"
"10934  :  โรงพยาบาลราษีไศล","384","77","0","0","77","20.05","154","38","0","0","38","24.68","75","12","0","0","12","16.00","78","13","0","0","13","16.67","77","14","0","0","14","18.18"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","536","129","0","0","129","24.07","144","36","0","0","36","25.00","111","34","0","0","34","30.63","110","30","0","0","30","27.27","171","29","0","0","29","16.96"
"10936  :  โรงพยาบาลบึงบูรพ์","16","3","0","0","3","18.75","6","1","0","0","1","16.67","3","0","0","0","0","0.00","3","0","0","0","0","0.00","4","2","0","0","2","50.00"
"10937  :  โรงพยาบาลห้วยทับทัน","138","25","0","0","25","18.12","40","6","0","0","6","15.00","28","3","0","0","3","10.71","42","13","0","0","13","30.95","28","3","0","0","3","10.71"
"10938  :  โรงพยาบาลโนนคูณ","70","19","0","0","19","27.14","12","7","0","0","7","58.33","15","4","0","0","4","26.67","21","6","0","0","6","28.57","22","2","0","0","2","9.09"
"10939  :  โรงพยาบาลศรีรัตนะ","211","50","0","0","50","23.70","45","11","0","0","11","24.44","50","11","0","0","11","22.00","61","15","0","0","15","24.59","55","13","0","0","13","23.64"
"10940  :  โรงพยาบาลวังหิน","98","11","0","0","11","11.22","41","3","0","0","3","7.32","16","5","0","0","5","31.25","24","1","0","0","1","4.17","17","2","0","0","2","11.76"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","83","32","0","0","32","38.55","25","10","0","0","10","40.00","30","14","0","0","14","46.67","18","3","0","0","3","16.67","10","5","0","0","5","50.00"
"10942  :  โรงพยาบาลภูสิงห์","144","26","0","0","26","18.06","19","5","0","0","5","26.32","20","4","0","0","4","20.00","47","13","0","0","13","27.66","58","4","0","0","4","6.90"
"10943  :  โรงพยาบาลเมืองจันทร์","21","6","0","0","6","28.57","9","5","0","0","5","55.56","2","0","0","0","0","0.00","6","1","0","0","1","16.67","4","0","0","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","58","16","0","0","16","27.59","15","7","0","0","7","46.67","15","5","0","0","5","33.33","12","2","0","0","2","16.67","16","2","0","0","2","12.50"
"28014  :  โรงพยาบาลพยุห์","42","10","0","0","10","23.81","10","3","0","0","3","30.00","6","2","0","0","2","33.33","14","3","0","0","3","21.43","12","2","0","0","2","16.67"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","62","15","0","0","15","24.19","12","4","0","0","4","33.33","28","4","0","0","4","14.29","18","3","0","0","3","16.67","4","4","0","0","4","100.00"
"28016  :  โรงพยาบาลศิลาลาด","17","5","0","0","5","29.41","2","1","0","0","1","50.00","2","2","0","0","2","100.00","6","1","0","0","1","16.67","7","1","0","0","1","14.29"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","4,629","2,223","0","0","2,223","48.02","1,171","602","0","0","602","51.41","1,010","505","0","0","505","50.00","1,126","521","0","0","521","46.27","1,322","595","0","0","595","45.01"
"10944  :  โรงพยาบาลศรีเมืองใหม่","121","14","0","0","14","11.57","13","2","0","0","2","15.38","25","4","0","0","4","16.00","37","1","0","0","1","2.70","46","7","0","0","7","15.22"
"10945  :  โรงพยาบาลโขงเจียม","67","14","0","0","14","20.90","13","4","0","0","4","30.77","22","5","0","0","5","22.73","14","2","0","0","2","14.29","18","3","0","0","3","16.67"
"10946  :  โรงพยาบาลเขื่องใน","220","50","0","0","50","22.73","41","14","0","0","14","34.15","58","13","0","0","13","22.41","64","14","0","0","14","21.88","57","9","0","0","9","15.79"
"10947  :  โรงพยาบาลเขมราฐ","269","48","0","0","48","17.84","65","10","0","0","10","15.38","66","17","0","0","17","25.76","58","9","0","0","9","15.52","80","12","0","0","12","15.00"
"10948  :  โรงพยาบาลนาจะหลวย","54","17","0","0","17","31.48","22","6","0","0","6","27.27","8","4","0","0","4","50.00","9","4","0","0","4","44.44","15","3","0","0","3","20.00"
"10949  :  โรงพยาบาลน้ำยืน","167","33","0","0","33","19.76","33","8","0","0","8","24.24","31","5","0","0","5","16.13","44","8","0","0","8","18.18","59","12","0","0","12","20.34"
"10950  :  โรงพยาบาลบุณฑริก","169","41","0","0","41","24.26","46","11","0","0","11","23.91","41","13","0","0","13","31.71","38","7","0","0","7","18.42","44","10","0","0","10","22.73"
"10951  :  โรงพยาบาลตระการพืชผล","506","110","0","0","110","21.74","82","22","0","0","22","26.83","108","28","0","0","28","25.93","155","35","0","0","35","22.58","161","25","0","0","25","15.53"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","103","22","0","0","22","21.36","34","11","0","0","11","32.35","14","4","0","0","4","28.57","19","4","0","0","4","21.05","36","3","0","0","3","8.33"
"10953  :  โรงพยาบาลม่วงสามสิบ","144","44","0","0","44","30.56","38","15","0","0","15","39.47","34","10","0","0","10","29.41","40","9","0","0","9","22.50","32","10","0","0","10","31.25"
"10954  :  โรงพยาบาลวารินชำราบ","408","108","0","0","108","26.47","96","37","0","0","37","38.54","76","22","0","0","22","28.95","128","32","0","0","32","25.00","108","17","0","0","17","15.74"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","298","53","0","0","53","17.79","88","23","0","0","23","26.14","57","8","0","0","8","14.04","70","16","0","0","16","22.86","83","6","0","0","6","7.23"
