"โรงพยาบาล","B","A","อัตราต่อพัน"
"10947  :  โรงพยาบาลเขมราฐ","106","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","124","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","44","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","47","1","21.28"
"10951  :  โรงพยาบาลตระการพืชผล","103","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","20","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","94","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","93","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","144","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","4","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","34","0","0.00"
"10959  :  โรงพยาบาลสำโรง","17","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","2","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","57","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","25","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","2,090","1","0.48"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","51","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","3","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","2","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","4","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","1,720","8","4.65"
"10963  :  โรงพยาบาลทรายมูล","19","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","93","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","15","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","0","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","19","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","8","1","125.00"
"10969  :  โรงพยาบาลไทยเจริญ","1","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","703","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","3","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","3,309","28","8.46"
"10970  :  โรงพยาบาลบ้านเขว้า","28","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","58","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","92","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","612","2","3.27"
"10974  :  โรงพยาบาลจัตุรัส","394","0","0.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","408","0","0.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","253","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","130","1","7.69"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","1,012","2","1.98"
"10979  :  โรงพยาบาลบ้านแท่น","36","0","0.00"
"10980  :  โรงพยาบาลแก้งคร้อ","136","0","0.00"
"10981  :  โรงพยาบาลคอนสาร","159","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","108","0","0.00"
"10983  :  โรงพยาบาลเนินสง่า","37","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","1,487","12","8.07"
"10985  :  โรงพยาบาลชานุมาน","91","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","21","0","0.00"
"10987  :  โรงพยาบาลพนา","9","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","16","1","62.50"
"10989  :  โรงพยาบาลหัวตะพาน","52","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","8","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","1,073","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","182","0","0.00"
"11043  :  โรงพยาบาลโซ่พิสัย","250","0","0.00"
"11046  :  โรงพยาบาลเซกา","645","2","3.10"
"11047  :  โรงพยาบาลปากคาด","200","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","445","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","70","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","1","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","1,280","13","10.16"
"10991  :  โรงพยาบาลนากลาง","91","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","59","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","493","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","199","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","59","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","4,895","45","9.19"
"10995  :  โรงพยาบาลบ้านฝาง","136","0","0.00"
"10996  :  โรงพยาบาลพระยืน","101","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","138","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","1,105","2","1.81"
"10999  :  โรงพยาบาลสีชมพู","203","0","0.00"
"11000  :  โรงพยาบาลน้ำพอง","291","0","0.00"
"11001  :  โรงพยาบาลอุบลรัตน์","75","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","438","2","4.57"
"11003  :  โรงพยาบาลเปือยน้อย","31","0","0.00"
"11004  :  โรงพยาบาลพล","904","1","1.11"
"11005  :  โรงพยาบาลแวงใหญ่","116","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","55","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","225","1","4.44"
"11008  :  โรงพยาบาลภูเวียง","211","1","4.74"
"11009  :  โรงพยาบาลมัญจาคีรี","179","0","0.00"
"11010  :  โรงพยาบาลชนบท","90","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","98","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","55","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","326","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","1","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","343","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","44","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","2,024","40","19.76"
"11013  :  โรงพยาบาลกุดจับ","137","0","0.00"
"11014  :  โรงพยาบาลหนองวัวซอ","211","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","1,148","2","1.74"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","104","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","774","1","1.29"
"11019  :  โรงพยาบาลทุ่งฝน","38","0","0.00"
"11020  :  โรงพยาบาลไชยวาน","113","0","0.00"
"11021  :  โรงพยาบาลศรีธาตุ","126","1","7.94"
"11022  :  โรงพยาบาลวังสามหมอ","210","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","886","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","251","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","592","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","12","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","37","0","0.00"
"11028  :  โรงพยาบาลนายูง","78","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","62","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","725","0","0.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","1","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","2","0","0.00"
"10705  :  โรงพยาบาลเลย","3,334","17","5.10"
"11030  :  โรงพยาบาลนาด้วง","16","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","157","1","6.37"
"11032  :  โรงพยาบาลปากชม","68","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","2","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","12","2","166.67"
"11035  :  โรงพยาบาลท่าลี่","63","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","112","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","122","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","25","0","0.00"
"11039  :  โรงพยาบาลผาขาว","94","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","724","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","86","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","74","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","2,452","11","4.49"
"11042  :  โรงพยาบาลโพนพิสัย","545","0","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","14","0","0.00"
"11045  :  โรงพยาบาลสังคม","33","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","1,029","4","3.89"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0.00"
"21356  :  โรงพยาบาลสระใคร","0","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","1","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","1","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","970","15","15.46"
"11051  :  โรงพยาบาลแกดำ","24","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","344","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","106","0","0.00"
"11054  :  โรงพยาบาลเชียงยืน","96","0","0.00"
"11055  :  โรงพยาบาลบรบือ","589","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","161","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","608","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","257","0","0.00"
"11059  :  โรงพยาบาลนาดูน","12","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","51","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","0","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","1","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","2,075","26","12.53"
"11061  :  โรงพยาบาลเกษตรวิสัย","407","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","28","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","38","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","34","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","267","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","1,095","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","67","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","188","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","193","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","689","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","13","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","1","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","101","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","11","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","1","0","0.00"
"11076  :  โรงพยาบาลจังหาร","40","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","2","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","2,638","10","3.79"
"11077  :  โรงพยาบาลนามน","30","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","248","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","14","0","0.00"
"11080  :  โรงพยาบาลเขาวง","123","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","832","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","38","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","46","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","166","1","6.02"
"11085  :  โรงพยาบาลท่าคันโท","124","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","126","1","7.94"
"11087  :  โรงพยาบาลสมเด็จ","517","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","55","2","36.36"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","880","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","2","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","3,182","24","7.54"
"11089  :  โรงพยาบาลกุสุมาลย์","134","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","141","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","168","0","0.00"
"11092  :  โรงพยาบาลพังโคน","375","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","58","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","23","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","713","1","1.40"
"11096  :  โรงพยาบาลคำตากล้า","119","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","422","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","225","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","88","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","77","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","59","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","75","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","92","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,986","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","81","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","2,037","19","9.33"
"11104  :  โรงพยาบาลปลาปาก","191","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","78","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","138","0","0.00"
"11107  :  โรงพยาบาลนาทม","34","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","69","0","0.00"
"11109  :  โรงพยาบาลนาแก","181","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","552","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","135","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","152","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","1,033","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","5","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","2,890","11","3.81"
"11113  :  โรงพยาบาลนิคมคำสร้อย","42","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","28","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","83","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","53","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","10","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","16","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","2,345","30","12.79"
"11119  :  โรงพยาบาลจอมทอง","587","1","1.70"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","205","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","705","1","1.42"
"11122  :  โรงพยาบาลดอยสะเก็ด","75","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","80","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","94","0","0.00"
"11125  :  โรงพยาบาลฝาง","1,641","6","3.66"
"11126  :  โรงพยาบาลแม่อาย","300","2","6.67"
"11127  :  โรงพยาบาลพร้าว","88","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","193","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","70","0","0.00"
"11130  :  โรงพยาบาลสันทราย","897","8","8.92"
"11131  :  โรงพยาบาลหางดง","74","0","0.00"
"11132  :  โรงพยาบาลฮอด","80","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","61","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","443","0","0.00"
"11135  :  โรงพยาบาลสารภี","224","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","180","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","103","1","9.71"
"11138  :  โรงพยาบาลแม่วาง","86","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","33","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","4","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","204","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","71","0","0.00"
"10714  :  โรงพยาบาลลำพูน","1,674","9","5.38"
"11140  :  โรงพยาบาลแม่ทา","10","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","18","0","0.00"
"11142  :  โรงพยาบาลลี้","136","1","7.35"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","64","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","128","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","14","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0.00"
"10672  :  โรงพยาบาลลำปาง","1,871","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","10","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","602","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","5","0","0.00"
"11149  :  โรงพยาบาลงาว","112","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","30","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","60","0","0.00"
"11152  :  โรงพยาบาลเถิน","354","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","2","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","5","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","2","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","12","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","14","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","2,438","10","4.10"
"11158  :  โรงพยาบาลตรอน","10","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","50","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","82","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","5","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","55","1","18.18"
"11163  :  โรงพยาบาลพิชัย","26","0","0.00"
"11164  :  โรงพยาบาลลับแล","22","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","18","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","1,988","8","4.02"
"11166  :  โรงพยาบาลร้องกวาง","34","0","0.00"
"11167  :  โรงพยาบาลลอง","34","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","29","0","0.00"
"11170  :  โรงพยาบาลสอง","56","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","16","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","0","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","36","0","0.00"
"10716  :  โรงพยาบาลน่าน","3,723","5","1.34"
"11173  :  โรงพยาบาลแม่จริม","33","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","5","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","31","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","54","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","70","0","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","59","1","16.95"
"11179  :  โรงพยาบาลเชียงกลาง","21","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","10","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","25","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","29","0","0.00"
"11183  :  โรงพยาบาลสองแคว","39","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","541","0","0.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","15","1","66.67"
"25017  :  โรงพยาบาลภูเพียง","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","1,494","4","2.68"
"10718  :  โรงพยาบาลเชียงคำ","1,430","0","0.00"
"11184  :  โรงพยาบาลจุน","38","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","9","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","10","0","0.00"
"11187  :  โรงพยาบาลปง","70","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","16","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","5,568","34","6.11"
"11189  :  โรงพยาบาลเทิง","253","0","0.00"
"11190  :  โรงพยาบาลพาน","247","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","19","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","859","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","388","1","2.58"
"11194  :  โรงพยาบาลแม่สาย","1,142","1","0.88"
"11195  :  โรงพยาบาลแม่สรวย","485","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","295","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","137","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","385","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","9","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","204","1","4.90"
"11201  :  โรงพยาบาลแม่ลาว","51","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","24","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","312","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","82","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","716","6","8.38"
"11203  :  โรงพยาบาลขุนยวม","287","0","0.00"
"11204  :  โรงพยาบาลปาย","189","1","5.29"
"11205  :  โรงพยาบาลแม่สะเรียง","891","6","6.73"
"11206  :  โรงพยาบาลแม่ลาน้อย","216","0","0.00"
"11207  :  โรงพยาบาลสบเมย","183","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","172","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","3,603","31","8.60"
"11209  :  โรงพยาบาลโกรกพระ","45","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","154","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","79","0","0.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","457","0","0.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","46","0","0.00"
"11214  :  โรงพยาบาลตาคลี","346","0","0.00"
"11215  :  โรงพยาบาลท่าตะโก","134","0","0.00"
"11216  :  โรงพยาบาลไพศาลี","30","0","0.00"
"11217  :  โรงพยาบาลพยุหะคีรี","5","0","0.00"
"11218  :  โรงพยาบาลลาดยาว","674","0","0.00"
