"โรงพยาบาล","B","A","อัตราต่อพัน"
"10947  :  โรงพยาบาลเขมราฐ","62","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","109","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","44","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","29","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","89","3","33.71"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","18","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","133","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","90","1","11.11"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","94","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","1","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","22","0","0.00"
"10959  :  โรงพยาบาลสำโรง","5","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","2","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","20","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","36","1","27.78"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","1,081","1","0.93"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","42","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","3","1","333.33"
"27968  :  โรงพยาบาลน้ำขุ่น","1","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","1","0","0.00"
"10701  :  โรงพยาบาลยโสธร","2,220","5","2.25"
"10963  :  โรงพยาบาลทรายมูล","37","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","34","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","33","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","2","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","22","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","6","1","166.67"
"10969  :  โรงพยาบาลไทยเจริญ","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","712","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","0","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","2,432","24","9.87"
"10970  :  โรงพยาบาลบ้านเขว้า","74","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","45","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","131","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","522","0","0.00"
"10974  :  โรงพยาบาลจัตุรัส","381","0","0.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","334","0","0.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","233","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","169","0","0.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","1,030","2","1.94"
"10979  :  โรงพยาบาลบ้านแท่น","16","0","0.00"
"10980  :  โรงพยาบาลแก้งคร้อ","391","0","0.00"
"10981  :  โรงพยาบาลคอนสาร","126","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","77","0","0.00"
"10983  :  โรงพยาบาลเนินสง่า","33","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","2,271","5","2.20"
"10985  :  โรงพยาบาลชานุมาน","140","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","25","0","0.00"
"10987  :  โรงพยาบาลพนา","18","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","15","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","34","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","3","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","547","3","5.48"
"11041  :  โรงพยาบาลพรเจริญ","102","0","0.00"
"11043  :  โรงพยาบาลโซ่พิสัย","139","0","0.00"
"11046  :  โรงพยาบาลเซกา","481","0","0.00"
"11047  :  โรงพยาบาลปากคาด","128","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","296","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","78","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","1","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","2,126","11","5.17"
"10991  :  โรงพยาบาลนากลาง","154","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","47","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","463","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","178","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","4","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","4,505","28","6.22"
"10995  :  โรงพยาบาลบ้านฝาง","143","0","0.00"
"10996  :  โรงพยาบาลพระยืน","63","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","113","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","1,410","2","1.42"
"10999  :  โรงพยาบาลสีชมพู","170","0","0.00"
"11000  :  โรงพยาบาลน้ำพอง","559","1","1.79"
"11001  :  โรงพยาบาลอุบลรัตน์","78","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","575","1","1.74"
"11003  :  โรงพยาบาลเปือยน้อย","27","0","0.00"
"11004  :  โรงพยาบาลพล","890","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","64","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","53","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","167","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","168","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","199","0","0.00"
"11010  :  โรงพยาบาลชนบท","57","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","86","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","31","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","332","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","373","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","29","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","1,387","25","18.02"
"11013  :  โรงพยาบาลกุดจับ","135","0","0.00"
"11014  :  โรงพยาบาลหนองวัวซอ","162","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","957","0","0.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","1","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","48","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","713","0","0.00"
"11019  :  โรงพยาบาลทุ่งฝน","30","0","0.00"
"11020  :  โรงพยาบาลไชยวาน","64","0","0.00"
"11021  :  โรงพยาบาลศรีธาตุ","119","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","140","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","635","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","209","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","618","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","13","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","17","0","0.00"
"11028  :  โรงพยาบาลนายูง","22","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","26","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","584","0","0.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","3","0","0.00"
"10705  :  โรงพยาบาลเลย","2,337","14","5.99"
"11030  :  โรงพยาบาลนาด้วง","51","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","112","0","0.00"
"11032  :  โรงพยาบาลปากชม","148","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","0","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","5","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","28","1","35.71"
"11036  :  โรงพยาบาลวังสะพุง","351","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","145","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","29","0","0.00"
"11039  :  โรงพยาบาลผาขาว","108","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","656","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","61","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","45","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","1,677","2","1.19"
"11042  :  โรงพยาบาลโพนพิสัย","792","1","1.26"
"11044  :  โรงพยาบาลศรีเชียงใหม่","12","0","0.00"
"11045  :  โรงพยาบาลสังคม","31","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","860","3","3.49"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0.00"
"21356  :  โรงพยาบาลสระใคร","2","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","2","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","2","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","2,810","13","4.63"
"11051  :  โรงพยาบาลแกดำ","15","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","146","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","77","0","0.00"
"11054  :  โรงพยาบาลเชียงยืน","80","0","0.00"
"11055  :  โรงพยาบาลบรบือ","589","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","132","1","7.58"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","666","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","274","0","0.00"
"11059  :  โรงพยาบาลนาดูน","10","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","3","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","0","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","2,858","42","14.70"
"11061  :  โรงพยาบาลเกษตรวิสัย","421","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","17","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","24","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","26","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","125","1","8.00"
"11066  :  โรงพยาบาลโพนทอง","1,068","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","23","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","97","1","10.31"
"11069  :  โรงพยาบาลเสลภูมิ","374","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","666","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","5","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","4","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","39","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","8","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","6","0","0.00"
"11076  :  โรงพยาบาลจังหาร","17","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","1","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","1","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","2,312","14","6.06"
"11077  :  โรงพยาบาลนามน","61","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","240","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","12","0","0.00"
"11080  :  โรงพยาบาลเขาวง","53","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","629","1","1.59"
"11082  :  โรงพยาบาลห้วยเม็ก","7","16","2,285.71"
"11083  :  โรงพยาบาลสหัสขันธ์","28","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","99","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","69","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","85","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","462","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","29","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","851","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","4","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","1,432","24","16.76"
"11089  :  โรงพยาบาลกุสุมาลย์","135","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","92","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","93","0","0.00"
"11092  :  โรงพยาบาลพังโคน","314","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","26","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","2","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","644","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","61","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","397","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","159","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","64","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","69","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","55","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","69","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","103","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,754","3","1.71"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","99","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","1,059","16","15.11"
"11104  :  โรงพยาบาลปลาปาก","98","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","79","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","120","0","0.00"
"11107  :  โรงพยาบาลนาทม","55","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","41","0","0.00"
"11109  :  โรงพยาบาลนาแก","159","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","685","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","128","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","101","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","999","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","2","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","2,486","7","2.82"
"11113  :  โรงพยาบาลนิคมคำสร้อย","50","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","22","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","63","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","36","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","30","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","21","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","1,870","40","21.39"
"11119  :  โรงพยาบาลจอมทอง","828","3","3.62"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","145","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","517","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","100","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","205","1","4.88"
"11124  :  โรงพยาบาลสะเมิง","41","0","0.00"
"11125  :  โรงพยาบาลฝาง","1,099","4","3.64"
"11126  :  โรงพยาบาลแม่อาย","448","0","0.00"
"11127  :  โรงพยาบาลพร้าว","77","1","12.99"
"11128  :  โรงพยาบาลสันป่าตอง","235","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","44","0","0.00"
"11130  :  โรงพยาบาลสันทราย","1,287","10","7.77"
"11131  :  โรงพยาบาลหางดง","115","0","0.00"
"11132  :  โรงพยาบาลฮอด","54","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","46","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","512","0","0.00"
"11135  :  โรงพยาบาลสารภี","194","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","133","1","7.52"
"11137  :  โรงพยาบาลไชยปราการ","218","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","59","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","35","1","28.57"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","29","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","999","1","1.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","89","0","0.00"
"10714  :  โรงพยาบาลลำพูน","1,573","5","3.18"
"11140  :  โรงพยาบาลแม่ทา","4","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","11","0","0.00"
"11142  :  โรงพยาบาลลี้","137","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","65","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","76","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","4","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0.00"
"10672  :  โรงพยาบาลลำปาง","2,200","14","6.36"
"11146  :  โรงพยาบาลแม่เมาะ","9","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","572","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","3","0","0.00"
"11149  :  โรงพยาบาลงาว","71","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","18","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","16","0","0.00"
"11152  :  โรงพยาบาลเถิน","286","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","1","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","1","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","1","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","5","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","21","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","1,925","4","2.08"
"11158  :  โรงพยาบาลตรอน","9","1","111.11"
"11159  :  โรงพยาบาลท่าปลา","56","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","56","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","12","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","35","0","0.00"
"11163  :  โรงพยาบาลพิชัย","32","0","0.00"
"11164  :  โรงพยาบาลลับแล","23","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","23","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","1,679","4","2.38"
"11166  :  โรงพยาบาลร้องกวาง","17","0","0.00"
"11167  :  โรงพยาบาลลอง","27","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","19","0","0.00"
"11170  :  โรงพยาบาลสอง","6","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","7","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","1","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","22","0","0.00"
"10716  :  โรงพยาบาลน่าน","3,573","2","0.56"
"11173  :  โรงพยาบาลแม่จริม","21","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","0","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","8","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","39","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","220","0","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","77","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","11","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","4","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","17","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","9","0","0.00"
"11183  :  โรงพยาบาลสองแคว","31","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","330","0","0.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","18","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","1,338","2","1.49"
"10718  :  โรงพยาบาลเชียงคำ","1,062","3","2.82"
"11184  :  โรงพยาบาลจุน","16","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","6","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","13","0","0.00"
"11187  :  โรงพยาบาลปง","29","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","21","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","4,577","32","6.99"
"11189  :  โรงพยาบาลเทิง","229","0","0.00"
"11190  :  โรงพยาบาลพาน","273","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","18","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","853","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","204","1","4.90"
"11194  :  โรงพยาบาลแม่สาย","471","0","0.00"
"11195  :  โรงพยาบาลแม่สรวย","405","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","239","1","4.18"
"11197  :  โรงพยาบาลพญาเม็งราย","116","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","383","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","5","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","132","2","15.15"
"11201  :  โรงพยาบาลแม่ลาว","30","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","16","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","281","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","45","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","1","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","694","1","1.44"
"11203  :  โรงพยาบาลขุนยวม","218","2","9.17"
"11204  :  โรงพยาบาลปาย","306","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","953","7","7.35"
"11206  :  โรงพยาบาลแม่ลาน้อย","150","0","0.00"
"11207  :  โรงพยาบาลสบเมย","228","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","145","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","2,577","23","8.93"
"11209  :  โรงพยาบาลโกรกพระ","7","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","118","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","94","0","0.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","419","0","0.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","1","0","0.00"
"11214  :  โรงพยาบาลตาคลี","344","0","0.00"
"11215  :  โรงพยาบาลท่าตะโก","249","0","0.00"
"11216  :  โรงพยาบาลไพศาลี","12","1","83.33"
"11217  :  โรงพยาบาลพยุหะคีรี","3","0","0.00"
"11218  :  โรงพยาบาลลาดยาว","593","0","0.00"
