"โรงพยาบาล","B","A","อัตราต่อพัน"
"10947  :  โรงพยาบาลเขมราฐ","84","1","11.90"
"10948  :  โรงพยาบาลนาจะหลวย","147","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","63","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","63","1","15.87"
"10951  :  โรงพยาบาลตระการพืชผล","117","1","8.55"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","22","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","164","1","6.10"
"10954  :  โรงพยาบาลวารินชำราบ","75","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","107","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","4","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","40","0","0.00"
"10959  :  โรงพยาบาลสำโรง","30","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","2","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","34","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","32","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","1,294","5","3.86"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","36","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","2","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","1","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","1","0","0.00"
"10701  :  โรงพยาบาลยโสธร","2,373","4","1.69"
"10963  :  โรงพยาบาลทรายมูล","21","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","55","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","25","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","3","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","15","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","9","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","4","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","771","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","1","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","2,857","25","8.75"
"10970  :  โรงพยาบาลบ้านเขว้า","28","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","44","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","133","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","682","0","0.00"
"10974  :  โรงพยาบาลจัตุรัส","328","0","0.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","331","0","0.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","225","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","61","0","0.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","980","0","0.00"
"10979  :  โรงพยาบาลบ้านแท่น","35","0","0.00"
"10980  :  โรงพยาบาลแก้งคร้อ","327","0","0.00"
"10981  :  โรงพยาบาลคอนสาร","117","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","90","0","0.00"
"10983  :  โรงพยาบาลเนินสง่า","27","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","2,022","5","2.47"
"10985  :  โรงพยาบาลชานุมาน","163","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","42","0","0.00"
"10987  :  โรงพยาบาลพนา","28","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","26","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","57","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","6","1","166.67"
"11040  :  โรงพยาบาลบึงกาฬ","658","2","3.04"
"11041  :  โรงพยาบาลพรเจริญ","153","0","0.00"
"11043  :  โรงพยาบาลโซ่พิสัย","177","0","0.00"
"11046  :  โรงพยาบาลเซกา","514","1","1.95"
"11047  :  โรงพยาบาลปากคาด","194","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","319","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","106","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","2","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","1,919","11","5.73"
"10991  :  โรงพยาบาลนากลาง","126","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","57","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","495","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","175","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","26","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","4,817","28","5.81"
"10995  :  โรงพยาบาลบ้านฝาง","134","0","0.00"
"10996  :  โรงพยาบาลพระยืน","64","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","75","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","1,489","2","1.34"
"10999  :  โรงพยาบาลสีชมพู","172","0","0.00"
"11000  :  โรงพยาบาลน้ำพอง","382","0","0.00"
"11001  :  โรงพยาบาลอุบลรัตน์","75","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","526","1","1.90"
"11003  :  โรงพยาบาลเปือยน้อย","38","0","0.00"
"11004  :  โรงพยาบาลพล","920","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","76","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","89","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","185","1","5.41"
"11008  :  โรงพยาบาลภูเวียง","198","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","195","0","0.00"
"11010  :  โรงพยาบาลชนบท","94","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","111","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","56","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","351","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","394","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","25","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","2","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","1,772","30","16.93"
"11013  :  โรงพยาบาลกุดจับ","123","0","0.00"
"11014  :  โรงพยาบาลหนองวัวซอ","220","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","1,350","0","0.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","59","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","790","0","0.00"
"11019  :  โรงพยาบาลทุ่งฝน","38","0","0.00"
"11020  :  โรงพยาบาลไชยวาน","63","0","0.00"
"11021  :  โรงพยาบาลศรีธาตุ","117","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","195","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","794","2","2.52"
"11024  :  โรงพยาบาลน้ำโสม","223","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","660","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","13","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","41","0","0.00"
"11028  :  โรงพยาบาลนายูง","70","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","46","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","663","0","0.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","1","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","1","0","0.00"
"10705  :  โรงพยาบาลเลย","2,747","20","7.28"
"11030  :  โรงพยาบาลนาด้วง","9","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","145","1","6.90"
"11032  :  โรงพยาบาลปากชม","137","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","2","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","6","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","54","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","280","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","153","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","28","0","0.00"
"11039  :  โรงพยาบาลผาขาว","102","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","776","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","90","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","59","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","2,203","12","5.45"
"11042  :  โรงพยาบาลโพนพิสัย","623","0","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","23","0","0.00"
"11045  :  โรงพยาบาลสังคม","44","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","919","0","0.00"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0.00"
"21356  :  โรงพยาบาลสระใคร","0","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","1","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","3,097","2","0.65"
"11051  :  โรงพยาบาลแกดำ","13","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","255","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","95","1","10.53"
"11054  :  โรงพยาบาลเชียงยืน","111","0","0.00"
"11055  :  โรงพยาบาลบรบือ","549","1","1.82"
"11056  :  โรงพยาบาลนาเชือก","158","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","812","1","1.23"
"11058  :  โรงพยาบาลวาปีปทุม","246","0","0.00"
"11059  :  โรงพยาบาลนาดูน","7","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","21","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","0","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","3,221","25","7.76"
"11061  :  โรงพยาบาลเกษตรวิสัย","357","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","31","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","45","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","14","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","210","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","1,108","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","52","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","176","1","5.68"
"11069  :  โรงพยาบาลเสลภูมิ","201","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","697","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","10","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","3","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","55","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","8","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","3","0","0.00"
"11076  :  โรงพยาบาลจังหาร","24","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","3","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","1","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","2,357","10","4.24"
"11077  :  โรงพยาบาลนามน","69","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","207","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","10","0","0.00"
"11080  :  โรงพยาบาลเขาวง","104","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","733","1","1.36"
"11082  :  โรงพยาบาลห้วยเม็ก","37","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","48","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","164","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","99","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","116","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","494","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","47","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","964","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","1","0","0.00"
"28791  :  โรงพยาบาลสามชัย","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","2,062","33","16.00"
"11089  :  โรงพยาบาลกุสุมาลย์","120","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","128","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","128","0","0.00"
"11092  :  โรงพยาบาลพังโคน","316","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","39","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","1","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","716","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","60","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","363","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","221","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","67","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","102","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","69","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","80","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","99","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,737","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","97","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","1,680","15","8.93"
"11104  :  โรงพยาบาลปลาปาก","158","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","120","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","132","0","0.00"
"11107  :  โรงพยาบาลนาทม","51","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","81","0","0.00"
"11109  :  โรงพยาบาลนาแก","192","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","586","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","176","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","145","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","1,036","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","2","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","2,335","15","6.42"
"11113  :  โรงพยาบาลนิคมคำสร้อย","59","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","11","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","66","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","44","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","24","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","14","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","2,022","19","9.40"
"11119  :  โรงพยาบาลจอมทอง","468","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","214","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","629","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","73","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","238","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","112","0","0.00"
"11125  :  โรงพยาบาลฝาง","1,293","1","0.77"
"11126  :  โรงพยาบาลแม่อาย","384","0","0.00"
"11127  :  โรงพยาบาลพร้าว","75","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","252","1","3.97"
"11129  :  โรงพยาบาลสันกำแพง","40","0","0.00"
"11130  :  โรงพยาบาลสันทราย","1,100","8","7.27"
"11131  :  โรงพยาบาลหางดง","295","0","0.00"
"11132  :  โรงพยาบาลฮอด","99","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","49","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","481","1","2.08"
"11135  :  โรงพยาบาลสารภี","210","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","143","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","171","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","79","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","48","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","19","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","454","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","83","0","0.00"
"10714  :  โรงพยาบาลลำพูน","1,670","8","4.79"
"11140  :  โรงพยาบาลแม่ทา","8","1","125.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","24","0","0.00"
"11142  :  โรงพยาบาลลี้","43","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","83","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","117","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","5","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0.00"
"10672  :  โรงพยาบาลลำปาง","2,112","9","4.26"
"11146  :  โรงพยาบาลแม่เมาะ","10","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","584","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","0","1","0.00"
"11149  :  โรงพยาบาลงาว","90","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","24","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","58","0","0.00"
"11152  :  โรงพยาบาลเถิน","366","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","0","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","6","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","1","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","9","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","25","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","2,130","7","3.29"
"11158  :  โรงพยาบาลตรอน","10","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","64","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","69","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","5","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","42","0","0.00"
"11163  :  โรงพยาบาลพิชัย","41","0","0.00"
"11164  :  โรงพยาบาลลับแล","21","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","29","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","1,840","7","3.80"
"11166  :  โรงพยาบาลร้องกวาง","61","0","0.00"
"11167  :  โรงพยาบาลลอง","31","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","18","0","0.00"
"11170  :  โรงพยาบาลสอง","16","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","12","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","1","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","28","0","0.00"
"10716  :  โรงพยาบาลน่าน","3,912","3","0.77"
"11173  :  โรงพยาบาลแม่จริม","10","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","4","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","23","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","47","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","129","0","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","99","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","15","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","4","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","24","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","17","0","0.00"
"11183  :  โรงพยาบาลสองแคว","30","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","482","2","4.15"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","24","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","1,463","2","1.37"
"10718  :  โรงพยาบาลเชียงคำ","1,332","2","1.50"
"11184  :  โรงพยาบาลจุน","26","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","10","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","21","0","0.00"
"11187  :  โรงพยาบาลปง","46","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","14","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","5,359","38","7.09"
"11189  :  โรงพยาบาลเทิง","245","0","0.00"
"11190  :  โรงพยาบาลพาน","202","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","16","0","0.00"
"11192  :  โรงพยาบาลแม่จัน","1,006","1","0.99"
"11193  :  โรงพยาบาลเชียงแสน","268","0","0.00"
"11194  :  โรงพยาบาลแม่สาย","1,039","5","4.81"
"11195  :  โรงพยาบาลแม่สรวย","368","1","2.72"
"11196  :  โรงพยาบาลเวียงป่าเป้า","260","0","0.00"
"11197  :  โรงพยาบาลพญาเม็งราย","131","0","0.00"
"11198  :  โรงพยาบาลเวียงแก่น","332","0","0.00"
"11199  :  โรงพยาบาลขุนตาล","10","0","0.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","164","1","6.10"
"11201  :  โรงพยาบาลแม่ลาว","33","0","0.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","30","0","0.00"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","210","0","0.00"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","75","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","1","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","807","9","11.15"
"11203  :  โรงพยาบาลขุนยวม","115","0","0.00"
"11204  :  โรงพยาบาลปาย","225","0","0.00"
"11205  :  โรงพยาบาลแม่สะเรียง","945","5","5.29"
"11206  :  โรงพยาบาลแม่ลาน้อย","172","0","0.00"
"11207  :  โรงพยาบาลสบเมย","203","0","0.00"
"11208  :  โรงพยาบาลปางมะผ้า","186","0","0.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","3,140","34","10.83"
"11209  :  โรงพยาบาลโกรกพระ","4","0","0.00"
"11210  :  โรงพยาบาลชุมแสง","159","0","0.00"
"11211  :  โรงพยาบาลหนองบัว","82","0","0.00"
"11212  :  โรงพยาบาลบรรพตพิสัย","498","0","0.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","6","0","0.00"
"11214  :  โรงพยาบาลตาคลี","351","0","0.00"
"11215  :  โรงพยาบาลท่าตะโก","315","1","3.17"
"11216  :  โรงพยาบาลไพศาลี","1","0","0.00"
"11217  :  โรงพยาบาลพยุหะคีรี","2","0","0.00"
"11218  :  โรงพยาบาลลาดยาว","527","0","0.00"
