"โรงพยาบาล","จำนวนสงสัยป่วย (คน)(B)","จำนวนที่ร้อยละ 30","จำนวนที่พื้นที่กำหนดเป็นเป้าหมาย","มีผลการวัดความดันโลหิตที่บ้าน(A)","ร้อยละ"
"10915  :  โรงพยาบาลชุมพลบุรี","121","37","113","113","93.39"
"10916  :  โรงพยาบาลท่าตูม","160","48","133","133","83.13"
"10917  :  โรงพยาบาลจอมพระ","248","75","187","187","75.40"
"10918  :  โรงพยาบาลปราสาท","43","13","11","11","25.58"
"10919  :  โรงพยาบาลกาบเชิง","59","18","56","56","94.92"
"10920  :  โรงพยาบาลรัตนบุรี","9","3","9","9","100.00"
"10921  :  โรงพยาบาลสนม","301","91","112","112","37.21"
"10922  :  โรงพยาบาลศีขรภูมิ","102","31","99","99","97.06"
"10923  :  โรงพยาบาลสังขะ","466","140","356","356","76.39"
"10924  :  โรงพยาบาลลำดวน","100","30","69","69","69.00"
"10925  :  โรงพยาบาลสำโรงทาบ","168","51","162","162","96.43"
"10926  :  โรงพยาบาลบัวเชด","79","24","78","78","98.73"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","2","1","2","2","100.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","21","7","19","19","90.48"
"27843  :  โรงพยาบาลศรีณรงค์","89","27","89","89","100.00"
"27844  :  โรงพยาบาลโนนนารายณ์","2","1","2","2","100.00"
"10700  :  โรงพยาบาลศรีสะเกษ","30","9","15","15","50.00"
"10927  :  โรงพยาบาลยางชุมน้อย","31","10","25","25","80.65"
"10928  :  โรงพยาบาลกันทรารมย์","154","47","154","154","100.00"
"10929  :  โรงพยาบาลกันทรลักษ์","2","1","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","80","24","59","59","73.75"
"10931  :  โรงพยาบาลไพรบึง","591","178","535","535","90.52"
"10932  :  โรงพยาบาลปรางค์กู่","164","50","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","77","24","71","71","92.21"
"10934  :  โรงพยาบาลราษีไศล","57","18","57","57","100.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","299","90","155","155","51.84"
"10936  :  โรงพยาบาลบึงบูรพ์","309","93","281","281","90.94"
"10937  :  โรงพยาบาลห้วยทับทัน","215","65","167","167","77.67"
"10938  :  โรงพยาบาลโนนคูณ","79","24","77","77","97.47"
"10939  :  โรงพยาบาลศรีรัตนะ","107","33","99","99","92.52"
"10940  :  โรงพยาบาลวังหิน","154","47","136","136","88.31"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","72","22","63","63","87.50"
"10942  :  โรงพยาบาลภูสิงห์","121","37","47","47","38.84"
"10943  :  โรงพยาบาลเมืองจันทร์","52","16","52","52","100.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","73","22","46","46","63.01"
"28014  :  โรงพยาบาลพยุห์","75","23","19","19","25.33"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","38","12","32","32","84.21"
"28016  :  โรงพยาบาลศิลาลาด","59","18","23","23","38.98"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","69","21","50","50","72.46"
"10945  :  โรงพยาบาลโขงเจียม","586","176","236","236","40.27"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","106","32","79","79","74.53"
"10948  :  โรงพยาบาลนาจะหลวย","71","22","60","60","84.51"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","194","59","184","184","94.85"
"10951  :  โรงพยาบาลตระการพืชผล","144","44","115","115","79.86"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","28","9","8","8","28.57"
"10953  :  โรงพยาบาลม่วงสามสิบ","1","1","1","1","100.00"
"10954  :  โรงพยาบาลวารินชำราบ","193","58","1","1","0.52"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","93","28","2","2","2.15"
"10957  :  โรงพยาบาลตาลสุม","402","121","171","171","42.54"
"10958  :  โรงพยาบาลโพธิ์ไทร","133","40","21","21","15.79"
"10959  :  โรงพยาบาลสำโรง","135","41","121","121","89.63"
"10960  :  โรงพยาบาลดอนมดแดง","48","15","29","29","60.42"
"10961  :  โรงพยาบาลสิรินธร","115","35","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","392","118","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","143","43","8","8","5.59"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","1","1","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","29","9","13","13","44.83"
"24821  :  โรงพยาบาลนาเยีย","0","0","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","123","37","98","98","79.67"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","35","11","31","31","88.57"
"10701  :  โรงพยาบาลยโสธร","0","0","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","0","0","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","3","1","3","3","100.00"
"10966  :  โรงพยาบาลป่าติ้ว","2","1","2","2","100.00"
"10967  :  โรงพยาบาลมหาชนะชัย","101","31","101","101","100.00"
"10968  :  โรงพยาบาลค้อวัง","232","70","210","210","90.52"
"10969  :  โรงพยาบาลไทยเจริญ","176","53","176","176","100.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","18","6","17","17","94.44"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","7","3","7","7","100.00"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","198","60","196","196","98.99"
"10971  :  โรงพยาบาลคอนสวรรค์","174","53","171","171","98.28"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","93","28","92","92","98.92"
"10973  :  โรงพยาบาลหนองบัวแดง","69","21","68","68","98.55"
"10974  :  โรงพยาบาลจัตุรัส","85","26","85","85","100.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","559","168","467","467","83.54"
"10976  :  โรงพยาบาลหนองบัวระเหว","113","34","18","18","15.93"
"10977  :  โรงพยาบาลเทพสถิต","213","64","0","0","0.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","257","78","251","251","97.67"
"10979  :  โรงพยาบาลบ้านแท่น","338","102","338","338","100.00"
"10980  :  โรงพยาบาลแก้งคร้อ","30","9","30","30","100.00"
"10981  :  โรงพยาบาลคอนสาร","105","32","103","103","98.10"
"10982  :  โรงพยาบาลภักดีชุมพล","39","12","15","15","38.46"
"10983  :  โรงพยาบาลเนินสง่า","50","15","49","49","98.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","215","65","155","155","72.09"
"10986  :  โรงพยาบาลปทุมราชวงศา","24","8","22","22","91.67"
"10987  :  โรงพยาบาลพนา","131","40","81","81","61.83"
"10988  :  โรงพยาบาลเสนางคนิคม","112","34","112","112","100.00"
"10989  :  โรงพยาบาลหัวตะพาน","1","1","1","1","100.00"
"10990  :  โรงพยาบาลลืออำนาจ","4","2","4","4","100.00"
"11040  :  โรงพยาบาลบึงกาฬ","257","78","2","2","0.78"
"11041  :  โรงพยาบาลพรเจริญ","269","81","231","231","85.87"
"11043  :  โรงพยาบาลโซ่พิสัย","109","33","109","109","100.00"
"11046  :  โรงพยาบาลเซกา","489","147","487","487","99.59"
"11047  :  โรงพยาบาลปากคาด","247","75","135","135","54.66"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","167","51","167","167","100.00"
"11050  :  โรงพยาบาลบุ่งคล้า","32","10","32","32","100.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","2","1","0","0","0.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","2","1","2","2","100.00"
"11000  :  โรงพยาบาลน้ำพอง","636","191","616","616","96.86"
"11001  :  โรงพยาบาลอุบลรัตน์","163","49","141","141","86.50"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","1","1","0","0","0.00"
"11004  :  โรงพยาบาลพล","0","0","0","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","152","46","152","152","100.00"
"11006  :  โรงพยาบาลแวงน้อย","9","3","8","8","88.89"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","129","39","127","127","98.45"
"11010  :  โรงพยาบาลชนบท","0","0","0","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","55","17","0","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","32","10","0","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","21","7","0","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","32","10","29","29","90.63"
"77652  :  โรงพยาบาลโนนศิลา","130","39","129","129","99.23"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","71","22","71","71","100.00"
"11014  :  โรงพยาบาลหนองวัวซอ","135","41","134","134","99.26"
"11015  :  โรงพยาบาลกุมภวาปี","51","16","45","45","88.24"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","30","9","29","29","96.67"
"11018  :  โรงพยาบาลหนองหาน","41","13","29","29","70.73"
"11019  :  โรงพยาบาลทุ่งฝน","191","58","190","190","99.48"
"11020  :  โรงพยาบาลไชยวาน","77","24","77","77","100.00"
"11021  :  โรงพยาบาลศรีธาตุ","99","30","94","94","94.95"
"11022  :  โรงพยาบาลวังสามหมอ","12","4","12","12","100.00"
"11023  :  โรงพยาบาลบ้านผือ","1","1","0","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","20","6","20","20","100.00"
"11025  :  โรงพยาบาลเพ็ญ","48","15","45","45","93.75"
"11026  :  โรงพยาบาลสร้างคอม","44","14","44","44","100.00"
"11027  :  โรงพยาบาลหนองแสง","74","23","74","74","100.00"
"11028  :  โรงพยาบาลนายูง","20","6","0","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","45","14","45","45","100.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","20","6","20","20","100.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","1","1","0","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0","0","0.00"
"10705  :  โรงพยาบาลเลย","485","146","278","278","57.32"
"11030  :  โรงพยาบาลนาด้วง","81","25","81","81","100.00"
"11031  :  โรงพยาบาลเชียงคาน","1","1","0","0","0.00"
"11032  :  โรงพยาบาลปากชม","169","51","1","1","0.59"
"11033  :  โรงพยาบาลนาแห้ว","65","20","57","57","87.69"
"11034  :  โรงพยาบาลภูเรือ","28","9","28","28","100.00"
"11035  :  โรงพยาบาลท่าลี่","56","17","17","17","30.36"
"11036  :  โรงพยาบาลวังสะพุง","514","155","490","490","95.33"
"11037  :  โรงพยาบาลภูกระดึง","257","78","249","249","96.89"
"11038  :  โรงพยาบาลภูหลวง","189","57","187","187","98.94"
"11039  :  โรงพยาบาลผาขาว","43","13","42","42","97.67"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","617","186","0","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","85","26","82","82","96.47"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","37","12","35","35","94.59"
"10706  :  โรงพยาบาลหนองคาย","572","172","441","441","77.10"
"11042  :  โรงพยาบาลโพนพิสัย","283","85","278","278","98.23"
"11044  :  โรงพยาบาลศรีเชียงใหม่","39","12","30","30","76.92"
"11045  :  โรงพยาบาลสังคม","205","62","179","179","87.32"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","180","54","161","161","89.44"
"14558  :  โรงพยาบาลพิสัยเวช","10","3","10","10","100.00"
"21356  :  โรงพยาบาลสระใคร","80","24","79","79","98.75"
"28778  :  โรงพยาบาลโพธิ์ตาก","40","12","29","29","72.50"
"28811  :  โรงพยาบาลเฝ้าไร่","109","33","109","109","100.00"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0","0","0.00"
"11051  :  โรงพยาบาลแกดำ","289","87","266","266","92.04"
"11052  :  โรงพยาบาลโกสุมพิสัย","581","175","559","559","96.21"
"11053  :  โรงพยาบาลกันทรวิชัย","10","3","6","6","60.00"
"11054  :  โรงพยาบาลเชียงยืน","192","58","168","168","87.50"
"11055  :  โรงพยาบาลบรบือ","25","8","19","19","76.00"
"11056  :  โรงพยาบาลนาเชือก","180","54","178","178","98.89"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","71","22","69","69","97.18"
"11058  :  โรงพยาบาลวาปีปทุม","355","107","346","346","97.46"
"11059  :  โรงพยาบาลนาดูน","59","18","59","59","100.00"
"11060  :  โรงพยาบาลยางสีสุราช","72","22","72","72","100.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","35","11","1","1","2.86"
"24704  :  โรงพยาบาลกุดรัง","16","5","15","15","93.75"
"28843  :  โรงพยาบาลชื่นชม","3","1","3","3","100.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","397","120","397","397","100.00"
"11062  :  โรงพยาบาลปทุมรัตต์","48","15","48","48","100.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","221","67","211","211","95.48"
"11064  :  โรงพยาบาลธวัชบุรี","96","29","34","34","35.42"
"11065  :  โรงพยาบาลพนมไพร","345","104","0","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","208","63","0","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","125","38","0","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","59","18","59","59","100.00"
"11069  :  โรงพยาบาลเสลภูมิ","35","11","33","33","94.29"
"11070  :  โรงพยาบาลสุวรรณภูมิ","370","111","311","311","84.05"
"11071  :  โรงพยาบาลเมืองสรวง","95","29","94","94","98.95"
"11072  :  โรงพยาบาลโพนทราย","58","18","58","58","100.00"
"11073  :  โรงพยาบาลอาจสามารถ","61","19","54","54","88.52"
"11074  :  โรงพยาบาลเมยวดี","1","1","0","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","104","32","103","103","99.04"
"11076  :  โรงพยาบาลจังหาร","129","39","129","129","100.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","174","53","3","3","1.72"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","43","13","43","43","100.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","2","1","2","2","100.00"
"27989  :  โรงพยาบาลเชียงขวัญ","29","9","26","26","89.66"
"27990  :  โรงพยาบาลหนองฮี","179","54","179","179","100.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","49","15","26","26","53.06"
"11077  :  โรงพยาบาลนามน","12","4","12","12","100.00"
"11078  :  โรงพยาบาลกมลาไสย","122","37","86","86","70.49"
"11079  :  โรงพยาบาลร่องคำ","159","48","159","159","100.00"
"11080  :  โรงพยาบาลเขาวง","17","6","11","11","64.71"
"11081  :  โรงพยาบาลยางตลาด","104","32","31","31","29.81"
"11082  :  โรงพยาบาลห้วยเม็ก","104","32","104","104","100.00"
"11083  :  โรงพยาบาลสหัสขันธ์","118","36","114","114","96.61"
"11084  :  โรงพยาบาลคำม่วง","176","53","175","175","99.43"
"11085  :  โรงพยาบาลท่าคันโท","244","74","244","244","100.00"
"11086  :  โรงพยาบาลหนองกุงศรี","145","44","145","145","100.00"
"11087  :  โรงพยาบาลสมเด็จ","38","12","38","38","100.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","4","2","3","3","75.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","4","2","4","4","100.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","5","2","5","5","100.00"
"28789  :  โรงพยาบาลฆ้องชัย","19","6","18","18","94.74"
"28790  :  โรงพยาบาลดอนจาน","87","27","87","87","100.00"
"28791  :  โรงพยาบาลสามชัย","11","4","11","11","100.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","60","18","57","57","95.00"
"11090  :  โรงพยาบาลกุดบาก","35","11","32","32","91.43"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","408","123","401","401","98.28"
"11092  :  โรงพยาบาลพังโคน","162","49","134","134","82.72"
"11093  :  โรงพยาบาลวาริชภูมิ","52","16","49","49","94.23"
"11094  :  โรงพยาบาลนิคมน้ำอูน","13","4","13","13","100.00"
"11095  :  โรงพยาบาลวานรนิวาส","154","47","0","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","156","47","156","156","100.00"
"11097  :  โรงพยาบาลบ้านม่วง","92","28","85","85","92.39"
"11098  :  โรงพยาบาลอากาศอำนวย","61","19","19","19","31.15"
"11099  :  โรงพยาบาลส่องดาว","20","6","20","20","100.00"
"11100  :  โรงพยาบาลเต่างอย","132","40","126","126","95.45"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","127","39","122","122","96.06"
"11102  :  โรงพยาบาลเจริญศิลป์","181","55","179","179","98.90"
"11103  :  โรงพยาบาลโพนนาแก้ว","32","10","30","30","93.75"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","331","100","102","102","30.82"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","14","5","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","14","5","0","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","95","29","90","90","94.74"
"11104  :  โรงพยาบาลปลาปาก","60","18","60","60","100.00"
"11105  :  โรงพยาบาลท่าอุเทน","78","24","76","76","97.44"
"11106  :  โรงพยาบาลบ้านแพง","167","51","162","162","97.01"
"11107  :  โรงพยาบาลนาทม","64","20","64","64","100.00"
"11108  :  โรงพยาบาลเรณูนคร","269","81","230","230","85.50"
"11109  :  โรงพยาบาลนาแก","18","6","13","13","72.22"
"11110  :  โรงพยาบาลศรีสงคราม","93","28","93","93","100.00"
"11111  :  โรงพยาบาลนาหว้า","209","63","129","129","61.72"
"11112  :  โรงพยาบาลโพนสวรรค์","443","133","437","437","98.65"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","37","12","31","31","83.78"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","47","15","43","43","91.49"
"10712  :  โรงพยาบาลมุกดาหาร","340","102","104","104","30.59"
"11113  :  โรงพยาบาลนิคมคำสร้อย","262","79","233","233","88.93"
"11114  :  โรงพยาบาลดอนตาล","143","43","141","141","98.60"
"11115  :  โรงพยาบาลดงหลวง","117","36","98","98","83.76"
"11116  :  โรงพยาบาลคำชะอี","185","56","1","1","0.54"
"11117  :  โรงพยาบาลหว้านใหญ่","61","19","58","58","95.08"
"11118  :  โรงพยาบาลหนองสูง","71","22","68","68","95.77"
"06009  :  โรงพยาบาลแม่ตื่น","100","30","95","95","95.00"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","195","59","139","139","71.28"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","698","210","698","698","100.00"
"11121  :  โรงพยาบาลเชียงดาว","455","137","341","341","74.95"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","251","76","158","158","62.95"
"11125  :  โรงพยาบาลฝาง","140","42","50","50","35.71"
"11126  :  โรงพยาบาลแม่อาย","123","37","97","97","78.86"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","318","96","250","250","78.62"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","307","93","195","195","63.52"
"11133  :  โรงพยาบาลดอยเต่า","67","21","67","67","100.00"
"11134  :  โรงพยาบาลอมก๋อย","54","17","30","30","55.56"
"11135  :  โรงพยาบาลสารภี","0","0","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","3","1","3","3","100.00"
"11138  :  โรงพยาบาลแม่วาง","71","22","60","60","84.51"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","16","5","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","11","4","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","109","33","1","1","0.92"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","90","27","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","114","35","2","2","1.75"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","105","32","98","98","93.33"
"10714  :  โรงพยาบาลลำพูน","0","0","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","139","42","138","138","99.28"
"11141  :  โรงพยาบาลบ้านโฮ่ง","24","8","23","23","95.83"
"11142  :  โรงพยาบาลลี้","0","0","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","62","19","62","62","100.00"
"11144  :  โรงพยาบาลป่าซาง","151","46","141","141","93.38"
"11145  :  โรงพยาบาลบ้านธิ","29","9","26","26","89.66"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","3","1","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","41","13","41","41","100.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","330","99","317","317","96.06"
"11147  :  โรงพยาบาลเกาะคา","38","12","36","36","94.74"
"11148  :  โรงพยาบาลเสริมงาม","147","45","122","122","82.99"
"11149  :  โรงพยาบาลงาว","91","28","90","90","98.90"
"11150  :  โรงพยาบาลแจ้ห่ม","315","95","153","153","48.57"
"11151  :  โรงพยาบาลวังเหนือ","127","39","55","55","43.31"
"11152  :  โรงพยาบาลเถิน","79","24","9","9","11.39"
"11153  :  โรงพยาบาลแม่พริก","58","18","58","58","100.00"
"11154  :  โรงพยาบาลแม่ทะ","87","27","87","87","100.00"
"11155  :  โรงพยาบาลสบปราบ","207","63","205","205","99.03"
"11156  :  โรงพยาบาลห้างฉัตร","94","29","91","91","96.81"
