"โรงพยาบาล","ผู้ป่วยที่อยู่ในเขตรับผิดชอบ Typearea 1,3","ผู้ป่วยที่มารับบริการของหน่วยบริการจากแฟ้ม ChronicFU"
"รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม","รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม"
"จำนวนผู้ป่วย(B1)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A1)","ร้อยละควบคุมได้ดี(A1*100)/B1","จำนวนผู้ป่วย(D1)","ได้รับการตรวจ","ควบคุมได้ดี(C1)","ร้อยละควบคุมได้ดี(C1*100)/D1","จำนวนผู้ป่วย(F1)","ได้รับการตรวจ","ควบคุมได้ดี(E1)","ร้อยละควบคุมได้ดี(F1*100)/E1","จำนวนผู้ป่วย(B2)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A2)","ร้อยละควบคุมได้ดี(A2*100)/B2","จำนวนผู้ป่วย(D2)","ได้รับการตรวจ","ควบคุมได้ดี(C2)","ร้อยละ(C2*100)/D2","จำนวนผู้ป่วย(F2)","ได้รับการตรวจ","ควบคุมได้ดี(E2)","ร้อยละ(F2*100)/E2"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,050","1,479","72.15","415","20.24","2,050","1,479","415","20.24","0","0","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","1","0","0.00","0","0.00","1","0","0","0.00","0","0","0","0.00","1,842","0","0.00","0","0.00","1,842","0","0","0.00","0","0","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","183","109","59.56","53","28.96","183","109","53","28.96","0","0","0","0.00","1,712","1,326","77.45","543","31.72","1,712","1,326","543","31.72","0","0","0","0.00"
"10854  :  โรงพยาบาลพนมสารคาม","511","349","68.30","81","15.85","511","349","81","15.85","0","0","0","0.00","1,653","1,399","84.63","301","18.21","1,653","1,399","301","18.21","0","0","0","0.00"
"10855  :  โรงพยาบาลสนามชัยเขต","263","3","1.14","2","0.76","263","3","2","0.76","0","0","0","0.00","454","0","0.00","0","0.00","454","0","0","0.00","0","0","0","0.00"
"10856  :  โรงพยาบาลแปลงยาว","302","153","50.66","75","24.83","302","153","75","24.83","0","0","0","0.00","1,213","939","77.41","397","32.73","1,213","939","397","32.73","0","0","0","0.00"
"13747  :  โรงพยาบาลราชสาส์น","432","177","40.97","55","12.73","432","177","55","12.73","0","0","0","0.00","433","259","59.82","53","12.24","433","259","53","12.24","0","0","0","0.00"
"31327  :  โรงพยาบาลคลองเขื่อน","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","147","8","5.44","1","0.68","147","8","1","0.68","0","0","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","82","6","7.32","2","2.44","82","6","2","2.44","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","502","143","28.49","31","6.18","502","143","31","6.18","0","0","0","0.00","1,976","514","26.01","106","5.36","1,976","514","106","5.36","0","0","0","0.00"
"10858  :  โรงพยาบาลนาดี","350","217","62.00","73","20.86","350","217","73","20.86","0","0","0","0.00","1,361","791","58.12","301","22.12","1,361","791","301","22.12","0","0","0","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","266","145","54.51","52","19.55","266","145","52","19.55","0","0","0","0.00","1,389","801","57.67","333","23.97","1,389","801","333","23.97","0","0","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","431","232","53.83","99","22.97","431","232","99","22.97","0","0","0","0.00","1,820","1,049","57.64","397","21.81","1,820","1,049","397","21.81","0","0","0","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","379","69","18.21","30","7.92","379","69","30","7.92","0","0","0","0.00","1,130","306","27.08","121","10.71","1,130","306","121","10.71","0","0","0","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","413","309","74.82","132","31.96","413","309","132","31.96","0","0","0","0.00","751","585","77.90","255","33.95","751","585","255","33.95","0","0","0","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","216","147","68.06","64","29.63","216","147","64","29.63","0","0","0","0.00","172","99","57.56","40","23.26","172","99","40","23.26","0","0","0","0.00"
"10698  :  โรงพยาบาลนครนายก","820","345","42.07","207","25.24","820","345","207","25.24","0","0","0","0.00","701","372","53.07","190","27.10","701","372","190","27.10","0","0","0","0.00"
"10863  :  โรงพยาบาลปากพลี","172","76","44.19","38","22.09","172","76","38","22.09","0","0","0","0.00","825","381","46.18","194","23.52","825","381","194","23.52","0","0","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","485","178","36.70","109","22.47","485","178","109","22.47","0","0","0","0.00","2,161","748","34.61","436","20.18","2,161","748","436","20.18","0","0","0","0.00"
"10865  :  โรงพยาบาลองครักษ์","215","84","39.07","58","26.98","215","84","58","26.98","0","0","0","0.00","1,585","589","37.16","390","24.61","1,585","589","390","24.61","0","0","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","18","0","0.00","0","0.00","18","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","79","49","62.03","27","34.18","79","49","27","34.18","0","0","0","0.00","5,553","3,193","57.50","1,606","28.92","5,553","3,193","1,606","28.92","0","0","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","382","0","0.00","79","20.68","382","0","79","20.68","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","241","0","0.00","57","23.65","241","0","57","23.65","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","916","0","0.00","196","21.40","916","0","196","21.40","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","605","0","0.00","201","33.22","605","0","201","33.22","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","558","0","0.00","67","12.01","558","0","67","12.01","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","257","0","0.00","63","24.51","257","0","63","24.51","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10871  :  โรงพยาบาลครบุรี","502","0","0.00","209","41.63","502","0","209","41.63","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","432","0","0.00","202","46.76","432","0","202","46.76","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10873  :  โรงพยาบาลคง","477","0","0.00","76","15.93","477","0","76","15.93","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","274","0","0.00","67","24.45","274","0","67","24.45","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","403","0","0.00","119","29.53","403","0","119","29.53","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","615","0","0.00","173","28.13","615","0","173","28.13","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","1,632","0","0.00","174","10.66","1,632","0","174","10.66","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","343","0","0.00","109","31.78","343","0","109","31.78","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","441","0","0.00","192","43.54","441","0","192","43.54","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","490","0","0.00","171","34.90","490","0","171","34.90","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","307","0","0.00","124","40.39","307","0","124","40.39","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10882  :  โรงพยาบาลประทาย","456","0","0.00","72","15.79","456","0","72","15.79","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","406","0","0.00","50","12.32","406","0","50","12.32","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10884  :  โรงพยาบาลพิมาย","697","0","0.00","221","31.71","697","0","221","31.71","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","440","0","0.00","93","21.14","440","0","93","21.14","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","452","0","0.00","157","34.73","452","0","157","34.73","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","992","0","0.00","322","32.46","992","0","322","32.46","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","1,212","0","0.00","87","7.18","1,212","0","87","7.18","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","444","0","0.00","126","28.38","444","0","126","28.38","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","187","0","0.00","65","34.76","187","0","65","34.76","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","2","0","0.00","1","50.00","2","0","1","50.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","303","0","0.00","87","28.71","303","0","87","28.71","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","124","0","0.00","37","29.84","124","0","37","29.84","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","1,034","0","0.00","402","38.88","1,034","0","402","38.88","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","157","0","0.00","16","10.19","157","0","16","10.19","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","261","0","0.00","61","23.37","261","0","61","23.37","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","699","0","0.00","219","31.33","699","0","219","31.33","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","827","0","0.00","253","30.59","827","0","253","30.59","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","173","0","0.00","63","36.42","173","0","63","36.42","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","263","0","0.00","116","44.11","263","0","116","44.11","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","348","0","0.00","80","22.99","348","0","80","22.99","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","225","0","0.00","58","25.78","225","0","58","25.78","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","184","0","0.00","52","28.26","184","0","52","28.26","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","163","0","0.00","49","30.06","163","0","49","30.06","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,526","1,545","61.16","445","17.62","2,526","1,545","445","17.62","0","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","426","338","79.34","85","19.95","426","338","85","19.95","0","0","0","0.00","1,908","1,744","91.40","429","22.48","1,908","1,744","429","22.48","0","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","309","223","72.17","84","27.18","309","223","84","27.18","0","0","0","0.00","2,223","1,662","74.76","562","25.28","2,223","1,662","562","25.28","0","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","1,039","13","1.25","3","0.29","1,039","13","3","0.29","0","0","0","0.00","2,442","16","0.66","7","0.29","2,442","16","7","0.29","0","0","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","430","326","75.81","95","22.09","430","326","95","22.09","0","0","0","0.00","2,201","1,881","85.46","618","28.08","2,201","1,881","618","28.08","0","0","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","378","36","9.52","8","2.12","378","36","8","2.12","0","0","0","0.00","1,723","247","14.34","64","3.71","1,723","247","64","3.71","0","0","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","895","658","73.52","264","29.50","895","658","264","29.50","0","0","0","0.00","3,369","2,690","79.85","996","29.56","3,369","2,690","996","29.56","0","0","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","495","349","70.51","98","19.80","495","349","98","19.80","0","0","0","0.00","1,753","1,447","82.54","320","18.25","1,753","1,447","320","18.25","0","0","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","740","597","80.68","239","32.30","740","597","239","32.30","0","0","0","0.00","2,438","2,255","92.49","855","35.07","2,438","2,255","855","35.07","0","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","2","0","0.00","0","0.00","2","0","0","0.00","0","0","0","0.00","4,946","46","0.93","20","0.40","4,946","46","20","0.40","0","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","545","163","29.91","40","7.34","545","163","40","7.34","0","0","0","0.00","2,133","560","26.25","113","5.30","2,133","560","113","5.30","0","0","0","0.00"
"10906  :  โรงพยาบาลปะคำ","216","149","68.98","54","25.00","216","149","54","25.00","0","0","0","0.00","1,214","1,005","82.78","226","18.62","1,214","1,005","226","18.62","0","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","374","0","0.00","0","0.00","374","0","0","0.00","0","0","0","0.00","1,771","2","0.11","1","0.06","1,771","2","1","0.06","0","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","223","189","84.75","25","11.21","223","189","25","11.21","0","0","0","0.00","1,640","1,453","88.60","192","11.71","1,640","1,453","192","11.71","0","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","257","206","80.16","57","22.18","257","206","57","22.18","0","0","0","0.00","989","818","82.71","225","22.75","989","818","225","22.75","0","0","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","141","107","75.89","43","30.50","141","107","43","30.50","0","0","0","0.00","883","715","80.97","254","28.77","883","715","254","28.77","0","0","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","246","196","79.67","56","22.76","246","196","56","22.76","0","0","0","0.00","599","503","83.97","150","25.04","599","503","150","25.04","0","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","135","88","65.19","11","8.15","135","88","11","8.15","0","0","0","0.00","658","539","81.91","106","16.11","658","539","106","16.11","0","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","203","144","70.94","63","31.03","203","144","63","31.03","0","0","0","0.00","1,224","1,013","82.76","441","36.03","1,224","1,013","441","36.03","0","0","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","356","23","6.46","7","1.97","356","23","7","1.97","0","0","0","0.00","644","36","5.59","10","1.55","644","36","10","1.55","0","0","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","104","28","26.92","8","7.69","104","28","8","7.69","0","0","0","0.00","95","2","2.11","1","1.05","95","2","1","1.05","0","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","212","118","55.66","68","32.08","212","118","68","32.08","0","0","0","0.00","1,383","1,033","74.69","536","38.76","1,383","1,033","536","38.76","0","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","314","17","5.41","5","1.59","314","17","5","1.59","0","0","0","0.00","687","42","6.11","21","3.06","687","42","21","3.06","0","0","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","201","144","71.64","65","32.34","201","144","65","32.34","0","0","0","0.00","283","183","64.66","86","30.39","283","183","86","30.39","0","0","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","7,915","3,907","49.36","1,653","20.88","7,915","3,907","1,653","20.88","0","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","343","215","62.68","38","11.08","343","215","38","11.08","0","0","0","0.00","1,601","1,212","75.70","224","13.99","1,601","1,212","224","13.99","0","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","698","525","75.21","198","28.37","698","525","198","28.37","0","0","0","0.00","2,373","2,123","89.46","814","34.30","2,373","2,123","814","34.30","0","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","386","224","58.03","83","21.50","386","224","83","21.50","0","0","0","0.00","1,271","859","67.58","266","20.93","1,271","859","266","20.93","0","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","572","257","44.93","106","18.53","572","257","106","18.53","0","0","0","0.00","2,764","1,442","52.17","640","23.15","2,764","1,442","640","23.15","0","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","223","143","64.13","49","21.97","223","143","49","21.97","0","0","0","0.00","1,236","949","76.78","299","24.19","1,236","949","299","24.19","0","0","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","545","377","69.17","217","39.82","545","377","217","39.82","0","0","0","0.00","2,658","2,061","77.54","1,104","41.53","2,658","2,061","1,104","41.53","0","0","0","0.00"
"10921  :  โรงพยาบาลสนม","302","197","65.23","95","31.46","302","197","95","31.46","0","0","0","0.00","1,077","824","76.51","345","32.03","1,077","824","345","32.03","0","0","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","446","194","43.50","72","16.14","446","194","72","16.14","0","0","0","0.00","3,042","1,696","55.75","754","24.79","3,042","1,696","754","24.79","0","0","0","0.00"
"10923  :  โรงพยาบาลสังขะ","403","225","55.83","91","22.58","403","225","91","22.58","0","0","0","0.00","2,461","1,669","67.82","654","26.57","2,461","1,669","654","26.57","0","0","0","0.00"
"10924  :  โรงพยาบาลลำดวน","409","277","67.73","104","25.43","409","277","104","25.43","0","0","0","0.00","1,527","789","51.67","315","20.63","1,527","789","315","20.63","0","0","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","228","153","67.11","34","14.91","228","153","34","14.91","0","0","0","0.00","673","547","81.28","128","19.02","673","547","128","19.02","0","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","268","180","67.16","58","21.64","268","180","58","21.64","0","0","0","0.00","696","542","77.87","198","28.45","696","542","198","28.45","0","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","33","6","18.18","4","12.12","33","6","4","12.12","0","0","0","0.00","474","0","0.00","0","0.00","474","0","0","0.00","0","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","86","47","54.65","10","11.63","86","47","10","11.63","0","0","0","0.00","340","252","74.12","66","19.41","340","252","66","19.41","0","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","144","93","64.58","73","50.69","144","93","73","50.69","0","0","0","0.00","155","112","72.26","85","54.84","155","112","85","54.84","0","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","107","40","37.38","4","3.74","107","40","4","3.74","0","0","0","0.00","313","116","37.06","4","1.28","313","116","4","1.28","0","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","81","35","43.21","22","27.16","81","35","22","27.16","0","0","0","0.00","62","34","54.84","21","33.87","62","34","21","33.87","0","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","290","174","60.00","66","22.76","290","174","66","22.76","0","0","0","0.00","916","351","38.32","136","14.85","916","351","136","14.85","0","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","249","81","32.53","28","11.24","249","81","28","11.24","0","0","0","0.00","264","84","31.82","28","10.61","264","84","28","10.61","0","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","353","215","60.91","74","20.96","353","215","74","20.96","0","0","0","0.00","931","508","54.56","185","19.87","931","508","185","19.87","0","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","550","374","68.00","126","22.91","550","374","126","22.91","0","0","0","0.00","660","471","71.36","153","23.18","660","471","153","23.18","0","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","293","171","58.36","113","38.57","293","171","113","38.57","0","0","0","0.00","1,566","507","32.38","288","18.39","1,566","507","288","18.39","0","0","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","237","204","86.08","80","33.76","237","204","80","33.76","0","0","0","0.00","617","536","86.87","183","29.66","617","536","183","29.66","0","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","119","92","77.31","38","31.93","119","92","38","31.93","0","0","0","0.00","510","372","72.94","165","32.35","510","372","165","32.35","0","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","246","155","63.01","51","20.73","246","155","51","20.73","0","0","0","0.00","228","155","67.98","50","21.93","228","155","50","21.93","0","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","274","209","76.28","82","29.93","274","209","82","29.93","0","0","0","0.00","252","205","81.35","81","32.14","252","205","81","32.14","0","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","175","136","77.71","36","20.57","175","136","36","20.57","0","0","0","0.00","211","161","76.30","45","21.33","211","161","45","21.33","0","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","166","154","92.77","69","41.57","166","154","69","41.57","0","0","0","0.00","257","232","90.27","106","41.25","257","232","106","41.25","0","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","157","100","63.69","56","35.67","157","100","56","35.67","0","0","0","0.00","999","644","64.46","348","34.83","999","644","348","34.83","0","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","114","97","85.09","24","21.05","114","97","24","21.05","0","0","0","0.00","120","99","82.50","25","20.83","120","99","25","20.83","0","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","142","29","20.42","7","4.93","142","29","7","4.93","0","0","0","0.00","144","29","20.14","8","5.56","144","29","8","5.56","0","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","64","45","70.31","19","29.69","64","45","19","29.69","0","0","0","0.00","105","81","77.14","33","31.43","105","81","33","31.43","0","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","66","46","69.70","6","9.09","66","46","6","9.09","0","0","0","0.00","58","45","77.59","7","12.07","58","45","7","12.07","0","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","189","157","83.07","63","33.33","189","157","63","33.33","0","0","0","0.00","695","604","86.91","259","37.27","695","604","259","37.27","0","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","44","31","70.45","12","27.27","44","31","12","27.27","0","0","0","0.00","301","142","47.18","74","24.58","301","142","74","24.58","0","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","211","135","63.98","31","14.69","211","135","31","14.69","0","0","0","0.00","250","169","67.60","36","14.40","250","169","36","14.40","0","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","86","47","54.65","12","13.95","86","47","12","13.95","0","0","0","0.00","88","52","59.09","4","4.55","88","52","4","4.55","0","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","59","35","59.32","15","25.42","59","35","15","25.42","0","0","0","0.00","65","38","58.46","13","20.00","65","38","13","20.00","0","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","193","141","73.06","45","23.32","193","141","45","23.32","0","0","0","0.00","171","120","70.18","39","22.81","171","120","39","22.81","0","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","1","0","0.00","0","0.00","1","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","330","0","0.00","45","13.64","330","0","45","13.64","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
