"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน"
"10871  :  โรงพยาบาลครบุรี","3,935","6,100","1.55","354","710","2.01","87","118","1.36","3,259","4,941","1.52","143","219","1.53","92","112","1.22"
"10872  :  โรงพยาบาลเสิงสาง","3,066","4,607","1.50","205","417","2.03","1,131","1,350","1.19","1,666","2,759","1.66","64","81","1.27","0","0","0.00"
"10873  :  โรงพยาบาลคง","3,072","4,751","1.55","289","496","1.72","102","177","1.74","2,664","4,058","1.52","12","15","1.25","5","5","1.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","3,570","5,553","1.56","411","677","1.65","147","222","1.51","2,962","4,593","1.55","50","61","1.22","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","4,611","6,683","1.45","414","650","1.57","193","248","1.28","3,943","5,711","1.45","60","73","1.22","1","1","1.00"
"10876  :  โรงพยาบาลโชคชัย","4,032","6,165","1.53","366","934","2.55","339","429","1.27","1,412","2,571","1.82","60","79","1.32","1,855","2,152","1.16"
"10877  :  โรงพยาบาลด่านขุนทด","7,168","10,029","1.40","419","781","1.86","222","337","1.52","6,473","8,851","1.37","54","60","1.11","0","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","3,642","5,082","1.40","372","674","1.81","183","239","1.31","2,820","3,876","1.37","267","293","1.10","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","5,619","6,855","1.22","241","386","1.60","166","217","1.31","5,137","6,167","1.20","75","85","1.13","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","3,598","5,696","1.58","278","610","2.19","124","166","1.34","3,116","4,805","1.54","80","115","1.44","0","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","3,442","5,680","1.65","498","977","1.96","744","921","1.24","2,040","3,579","1.75","137","179","1.31","23","24","1.04"
"10882  :  โรงพยาบาลประทาย","3,923","6,454","1.65","385","798","2.07","72","107","1.49","3,334","5,363","1.61","40","58","1.45","92","128","1.39"
"10883  :  โรงพยาบาลปักธงชัย","3,226","4,500","1.39","289","488","1.69","186","246","1.32","2,694","3,696","1.37","12","14","1.17","45","56","1.24"
"10884  :  โรงพยาบาลพิมาย","3,892","7,296","1.87","628","1,559","2.48","808","1,014","1.25","2,189","4,325","1.98","158","276","1.75","109","122","1.12"
"10885  :  โรงพยาบาลห้วยแถลง","2,687","5,187","1.93","318","786","2.47","197","333","1.69","2,140","4,027","1.88","8","13","1.63","24","28","1.17"
"10886  :  โรงพยาบาลชุมพวง","5,361","7,301","1.36","259","402","1.55","103","151","1.47","4,938","6,677","1.35","3","3","1.00","58","68","1.17"
"10887  :  โรงพยาบาลสูงเนิน","4,097","6,905","1.69","365","951","2.61","491","813","1.66","3,052","4,866","1.59","158","231","1.46","31","44","1.42"
"10888  :  โรงพยาบาลขามทะเลสอ","1,744","2,537","1.45","245","380","1.55","247","334","1.35","1,216","1,777","1.46","35","45","1.29","1","1","1.00"
"10889  :  โรงพยาบาลสีคิ้ว","7,187","10,753","1.50","976","1,776","1.82","449","609","1.36","4,239","6,508","1.54","168","288","1.71","1,355","1,572","1.16"
"10890  :  โรงพยาบาลปากช่องนานา","4,688","7,710","1.64","460","987","2.15","575","1,034","1.80","3,494","5,488","1.57","159","201","1.26","0","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","1,526","2,258","1.48","118","201","1.70","429","466","1.09","925","1,517","1.64","53","73","1.38","1","1","1.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","2,761","3,773","1.37","206","316","1.53","23","35","1.52","2,341","3,163","1.35","0","0","0.00","191","259","1.36"
"10893  :  โรงพยาบาลโนนแดง","2,915","4,394","1.51","285","499","1.75","110","154","1.40","2,491","3,710","1.49","29","31","1.07","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","2,158","3,607","1.67","210","448","2.13","143","238","1.66","1,737","2,831","1.63","57","77","1.35","11","13","1.18"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","2,212","4,671","2.11","1,665","3,896","2.34","36","45","1.25","225","380","1.69","285","347","1.22","1","3","3.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","1,773","2,483","1.40","111","160","1.44","42","47","1.12","1,615","2,271","1.41","5","5","1.00","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","1,664","2,386","1.43","117","192","1.64","48","57","1.19","1,487","2,121","1.43","8","9","1.13","4","7","1.75"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","9,342","16,417","1.76","419","462","1.10","187","258","1.38","8,551","15,463","1.81","185","234","1.26","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","260","364","1.40","0","0","0.00","7","8","1.14","245","348","1.42","8","8","1.00","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","1,976","2,701","1.37","946","1,441","1.52","33","36","1.09","0","0","0.00","580","684","1.18","417","540","1.29"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","151","209","1.38","94","139","1.48","43","54","1.26","14","16","1.14","0","0","0.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","3","3","1.00","1","1","1.00","0","0","0.00","2","2","1.00","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","2,317","3,112","1.34","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2,317","3,112","1.34"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","3,074","5,819","1.89","645","1,521","2.36","914","1,206","1.32","1,343","2,789","2.08","172","303","1.76","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","4,465","10,536","2.36","2,046","4,823","2.36","647","1,248","1.93","1,630","4,188","2.57","142","277","1.95","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","2,424","3,835","1.58","274","566","2.07","1,037","1,188","1.15","1,075","2,033","1.89","38","48","1.26","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","1,014","1,536","1.51","104","174","1.67","51","66","1.29","856","1,293","1.51","0","0","0.00","3","3","1.00"
"27840  :  โรงพยาบาลสีดา","1,368","2,015","1.47","135","272","2.01","5","6","1.20","1,113","1,552","1.39","69","124","1.80","46","61","1.33"
"27841  :  โรงพยาบาลเทพารักษ์","1,980","2,724","1.38","851","924","1.09","0","0","0.00","920","1,440","1.57","7","9","1.29","202","351","1.74"
"10667  :  โรงพยาบาลบุรีรัมย์","291","525","1.80","152","298","1.96","23","44","1.91","116","183","1.58","0","0","0.00","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","4,261","6,226","1.46","330","579","1.75","1,330","1,549","1.16","2,450","3,877","1.58","151","221","1.46","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","4,834","8,442","1.75","472","987","2.09","9","16","1.78","4,043","6,984","1.73","40","47","1.18","270","408","1.51"
"10897  :  โรงพยาบาลนางรอง","5,783","10,267","1.78","910","2,030","2.23","1,407","1,715","1.22","2,357","4,728","2.01","152","222","1.46","957","1,572","1.64"
"10898  :  โรงพยาบาลหนองกี่","3,670","6,235","1.70","431","798","1.85","210","264","1.26","2,494","4,531","1.82","35","43","1.23","500","599","1.20"
"10899  :  โรงพยาบาลละหานทราย","4,983","7,917","1.59","623","1,086","1.74","343","512","1.49","4,007","6,308","1.57","9","10","1.11","1","1","1.00"
"10900  :  โรงพยาบาลประโคนชัย","4,180","7,573","1.81","521","1,151","2.21","286","457","1.60","3,071","5,652","1.84","52","57","1.10","250","256","1.02"
"10901  :  โรงพยาบาลบ้านกรวด","7,292","13,179","1.81","859","1,914","2.23","382","693","1.81","5,736","10,203","1.78","126","161","1.28","189","208","1.10"
"10902  :  โรงพยาบาลพุทไธสง","3,928","6,036","1.54","619","1,199","1.94","1,318","1,637","1.24","1,782","2,920","1.64","209","280","1.34","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","5,848","11,423","1.95","851","1,855","2.18","477","789","1.65","4,504","8,762","1.95","16","17","1.06","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","5,338","8,080","1.51","655","1,219","1.86","248","351","1.42","4,239","6,261","1.48","132","174","1.32","64","75","1.17"
"10906  :  โรงพยาบาลปะคำ","3,026","4,850","1.60","183","395","2.16","108","169","1.56","2,690","4,233","1.57","45","53","1.18","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","3,556","5,541","1.56","441","784","1.78","1,099","1,223","1.11","1,981","3,488","1.76","35","46","1.31","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","2,901","4,379","1.51","224","404","1.80","168","217","1.29","2,444","3,683","1.51","65","75","1.15","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","2,313","2,944","1.27","180","245","1.36","67","90","1.34","2,057","2,600","1.26","9","9","1.00","0","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","2,354","3,040","1.29","0","0","0.00","17","18","1.06","2,010","2,549","1.27","1","2","2.00","326","471","1.44"
"10911  :  โรงพยาบาลโนนสุวรรณ","1,785","2,703","1.51","166","303","1.83","82","105","1.28","1,537","2,295","1.49","0","0","0.00","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","1,691","2,397","1.42","149","224","1.50","63","77","1.22","1,426","2,033","1.43","53","63","1.19","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","2,748","4,723","1.72","111","274","2.47","177","250","1.41","2,108","3,458","1.64","0","0","0.00","352","741","2.11"
"10914  :  โรงพยาบาลโนนดินแดง","2,690","3,851","1.43","142","251","1.77","765","937","1.22","1,332","2,183","1.64","0","0","0.00","451","480","1.06"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","1,924","3,321","1.73","243","474","1.95","500","793","1.59","1,130","1,980","1.75","51","74","1.45","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","3,035","4,041","1.33","427","646","1.51","178","215","1.21","1,244","1,970","1.58","1,186","1,210","1.02","0","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","3,434","4,815","1.40","272","529","1.94","1,653","1,718","1.04","1,453","2,487","1.71","55","77","1.40","1","4","4.00"
"10668  :  โรงพยาบาลสุรินทร์","6,090","10,381","1.70","1,360","2,642","1.94","557","738","1.32","3,823","6,533","1.71","336","445","1.32","14","23","1.64"
"10915  :  โรงพยาบาลชุมพลบุรี","2,501","4,453","1.78","320","619","1.93","55","71","1.29","2,008","3,595","1.79","5","7","1.40","113","161","1.42"
"10916  :  โรงพยาบาลท่าตูม","5,120","8,103","1.58","786","1,597","2.03","256","375","1.46","4,033","6,077","1.51","45","54","1.20","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","6,093","7,761","1.27","251","415","1.65","3,750","4,128","1.10","2,040","3,156","1.55","50","60","1.20","2","2","1.00"
"10918  :  โรงพยาบาลปราสาท","5,075","11,724","2.31","675","1,940","2.87","597","1,085","1.82","3,581","8,359","2.33","94","166","1.77","128","174","1.36"
"10919  :  โรงพยาบาลกาบเชิง","2,860","4,855","1.70","305","565","1.85","134","199","1.49","2,327","3,987","1.71","89","99","1.11","5","5","1.00"
"10920  :  โรงพยาบาลรัตนบุรี","3,213","7,284","2.27","459","1,178","2.57","237","440","1.86","2,514","5,662","2.25","3","4","1.33","0","0","0.00"
"10921  :  โรงพยาบาลสนม","1,276","2,273","1.78","182","365","2.01","87","125","1.44","995","1,771","1.78","10","10","1.00","2","2","1.00"
"10922  :  โรงพยาบาลศีขรภูมิ","3,817","8,441","2.21","572","1,467","2.56","305","423","1.39","2,887","6,490","2.25","53","61","1.15","0","0","0.00"
"10923  :  โรงพยาบาลสังขะ","4,552","6,180","1.36","254","415","1.63","135","184","1.36","2,083","3,332","1.60","1,946","2,067","1.06","134","182","1.36"
"10924  :  โรงพยาบาลลำดวน","4,140","5,495","1.33","434","698","1.61","153","181","1.18","3,477","4,529","1.30","1","1","1.00","75","86","1.15"
"10925  :  โรงพยาบาลสำโรงทาบ","2,975","4,469","1.50","302","600","1.99","179","276","1.54","2,355","3,415","1.45","139","178","1.28","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","6,042","8,466","1.40","366","584","1.60","731","990","1.35","4,931","6,878","1.39","14","14","1.00","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","933","1,529","1.64","39","64","1.64","118","163","1.38","74","110","1.49","696","1,182","1.70","6","10","1.67"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","2,678","4,223","1.58","221","449","2.03","541","666","1.23","1,910","3,098","1.62","6","10","1.67","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","1,142","1,828","1.60","121","207","1.71","151","174","1.15","828","1,386","1.67","42","61","1.45","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","2,298","3,391","1.48","157","262","1.67","120","165","1.38","1,898","2,827","1.49","59","67","1.14","64","70","1.09"
"27844  :  โรงพยาบาลโนนนารายณ์","1,323","2,612","1.97","138","296","2.14","208","278","1.34","972","2,032","2.09","5","6","1.20","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","5,585","11,128","1.99","1,405","3,230","2.30","414","602","1.45","2,976","5,948","2.00","790","1,348","1.71","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","3,463","5,198","1.50","144","252","1.75","43","51","1.19","1,005","1,307","1.30","2,271","3,588","1.58","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","3,339","5,095","1.53","431","843","1.96","201","261","1.30","1,985","3,017","1.52","722","974","1.35","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","2,571","4,095","1.59","348","647","1.86","116","182","1.57","1,697","2,777","1.64","410","489","1.19","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","4,006","6,564","1.64","565","1,101","1.95","268","376","1.40","3,087","4,997","1.62","86","90","1.05","0","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","2,112","3,317","1.57","125","275","2.20","80","133","1.66","1,823","2,771","1.52","84","138","1.64","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","2,053","2,821","1.37","193","318","1.65","59","70","1.19","990","1,385","1.40","811","1,048","1.29","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","4,337","7,495","1.73","418","1,000","2.39","240","383","1.60","3,557","5,959","1.68","122","153","1.25","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","4,593","6,451","1.40","405","661","1.63","237","303","1.28","3,247","4,661","1.44","704","826","1.17","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","3,161","4,585","1.45","402","743","1.85","186","238","1.28","2,369","3,254","1.37","204","350","1.72","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","1,900","2,581","1.36","158","255","1.61","51","70","1.37","1,631","2,169","1.33","60","87","1.45","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","2,892","5,239","1.81","234","480","2.05","163","225","1.38","1,933","3,512","1.82","562","1,022","1.82","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","2,228","3,530","1.58","195","353","1.81","81","120","1.48","1,921","3,015","1.57","31","42","1.35","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","1,635","2,709","1.66","221","505","2.29","111","187","1.68","785","1,193","1.52","518","824","1.59","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","1,624","2,099","1.29","193","294","1.52","73","86","1.18","1,302","1,643","1.26","56","76","1.36","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","1,378","1,984","1.44","134","198","1.48","29","35","1.21","1,166","1,694","1.45","49","57","1.16","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","1,972","2,719","1.38","179","286","1.60","87","102","1.17","1,194","1,663","1.39","512","668","1.30","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","841","1,217","1.45","96","209","2.18","25","30","1.20","40","51","1.28","680","927","1.36","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1,339","1,966","1.47","207","315","1.52","292","399","1.37","790","1,189","1.51","1","1","1.00","49","62","1.27"
"28014  :  โรงพยาบาลพยุห์","1,661","2,869","1.73","164","337","2.05","81","106","1.31","1,279","2,267","1.77","137","159","1.16","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","1,010","1,450","1.44","108","187","1.73","9","9","1.00","786","1,099","1.40","107","155","1.45","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","649","798","1.23","74","96","1.30","15","17","1.13","552","677","1.23","8","8","1.00","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","2,605","5,475","2.10","1,021","2,348","2.30","311","832","2.68","737","1,413","1.92","536","882","1.65","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","2,538","4,400","1.73","270","556","2.06","172","261","1.52","1,968","3,414","1.73","128","169","1.32","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","1,298","2,185","1.68","134","320","2.39","69","92","1.33","1,044","1,706","1.63","51","67","1.31","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","1,264","1,934","1.53","182","273","1.50","109","135","1.24","841","1,360","1.62","132","166","1.26","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","2,151","2,538","1.18","182","291","1.60","50","63","1.26","1,840","2,104","1.14","79","80","1.01","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","1,328","1,911","1.44","144","288","2.00","44","70","1.59","1,097","1,502","1.37","0","0","0.00","43","51","1.19"
"10949  :  โรงพยาบาลน้ำยืน","441","569","1.29","78","109","1.40","34","41","1.21","314","403","1.28","15","16","1.07","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","2,343","3,215","1.37","147","241","1.64","30","35","1.17","2,097","2,857","1.36","69","82","1.19","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","2,552","4,903","1.92","414","1,064","2.57","160","286","1.79","1,932","3,493","1.81","46","60","1.30","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","3,388","4,447","1.31","256","445","1.74","115","163","1.42","2,887","3,699","1.28","130","140","1.08","0","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","4,891","7,545","1.54","529","933","1.76","199","314","1.58","4,151","6,283","1.51","12","15","1.25","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","2,390","4,358","1.82","4","5","1.25","42","84","2.00","2,092","3,875","1.85","252","394","1.56","0","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","4,524","8,928","1.97","657","1,666","2.54","381","737","1.93","3,196","6,117","1.91","290","408","1.41","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","509","621","1.22","34","42","1.24","55","63","1.15","364","459","1.26","56","57","1.02","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","3,127","4,803","1.54","412","651","1.58","118","182","1.54","2,538","3,901","1.54","59","69","1.17","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","2,065","2,937","1.42","245","377","1.54","114","148","1.30","1,697","2,400","1.41","9","12","1.33","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","2,041","3,160","1.55","200","420","2.10","159","196","1.23","1,461","2,216","1.52","221","328","1.48","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","886","1,068","1.21","88","101","1.15","66","74","1.12","710","869","1.22","22","24","1.09","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","930","1,694","1.82","123","237","1.93","57","82","1.44","723","1,342","1.86","27","33","1.22","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","2,472","4,412","1.78","484","1,045","2.16","187","294","1.57","1,760","2,995","1.70","6","8","1.33","35","70","2.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","326","515","1.58","243","402","1.65","32","40","1.25","51","73","1.43","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","241","282","1.17","133","162","1.22","66","75","1.14","0","0","0.00","42","45","1.07","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","3,884","6,790","1.75","1,146","2,288","2.00","365","615","1.68","1,988","3,275","1.65","385","612","1.59","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","1,186","1,837","1.55","143","244","1.71","15","17","1.13","998","1,541","1.54","18","22","1.22","12","13","1.08"
"24821  :  โรงพยาบาลนาเยีย","1,693","2,209","1.30","163","261","1.60","103","146","1.42","1,384","1,754","1.27","43","48","1.12","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","868","1,716","1.98","113","253","2.24","67","118","1.76","663","1,313","1.98","25","32","1.28","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","460","583","1.27","47","77","1.64","23","24","1.04","378","468","1.24","12","14","1.17","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","920","1,633","1.78","100","187","1.87","47","69","1.47","745","1,340","1.80","28","37","1.32","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","6,949","10,553","1.52","1,538","2,700","1.76","653","854","1.31","4,379","6,550","1.50","379","449","1.18","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","1,191","1,741","1.46","141","223","1.58","84","119","1.42","965","1,398","1.45","1","1","1.00","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","2,053","3,344","1.63","261","539","2.07","73","91","1.25","1,683","2,664","1.58","36","50","1.39","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","1,815","2,559","1.41","257","404","1.57","106","140","1.32","1,452","2,015","1.39","0","0","0.00","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","1,658","2,383","1.44","178","276","1.55","60","82","1.37","1,356","1,951","1.44","64","74","1.16","0","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","2,104","3,712","1.76","276","646","2.34","408","480","1.18","1,381","2,535","1.84","32","34","1.06","7","17","2.43"
"10968  :  โรงพยาบาลค้อวัง","2,522","4,357","1.73","370","675","1.82","84","146","1.74","2,065","3,533","1.71","3","3","1.00","0","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","1,454","2,444","1.68","143","260","1.82","46","70","1.52","1,227","2,061","1.68","38","53","1.39","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","2,929","4,634","1.58","383","659","1.72","637","717","1.13","1,846","3,184","1.72","63","74","1.17","0","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","21","26","1.24","1","1","1.00","1","1","1.00","19","24","1.26","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","850","1,372","1.61","66","142","2.15","47","64","1.36","700","1,124","1.61","29","34","1.17","8","8","1.00"
"10702  :  โรงพยาบาลชัยภูมิ","4,735","7,897","1.67","1,630","2,611","1.60","487","734","1.51","2,389","4,149","1.74","7","7","1.00","222","396","1.78"
"10970  :  โรงพยาบาลบ้านเขว้า","2,118","3,519","1.66","367","747","2.04","109","136","1.25","1,642","2,636","1.61","0","0","0.00","0","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","1,358","1,968","1.45","183","276","1.51","46","59","1.28","1,094","1,592","1.46","35","41","1.17","0","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","5,418","8,100","1.50","607","1,008","1.66","217","292","1.35","4,528","6,713","1.48","66","87","1.32","0","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","8,460","12,972","1.53","606","1,045","1.72","489","684","1.40","6,687","10,384","1.55","7","9","1.29","671","850","1.27"
"10974  :  โรงพยาบาลจัตุรัส","3,480","6,012","1.73","461","949","2.06","234","336","1.44","2,752","4,694","1.71","26","26","1.00","7","7","1.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","4,461","5,401","1.21","298","466","1.56","1,125","1,181","1.05","2,881","3,571","1.24","16","19","1.19","141","164","1.16"
"10976  :  โรงพยาบาลหนองบัวระเหว","1,641","2,524","1.54","0","0","0.00","0","0","0.00","1,641","2,524","1.54","0","0","0.00","0","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","1,431","2,087","1.46","116","208","1.79","192","220","1.15","1,081","1,603","1.48","39","51","1.31","3","5","1.67"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","4,642","9,582","2.06","792","1,941","2.45","576","968","1.68","2,755","5,902","2.14","518","770","1.49","1","1","1.00"
"10979  :  โรงพยาบาลบ้านแท่น","2,992","4,666","1.56","311","631","2.03","109","156","1.43","2,562","3,868","1.51","10","11","1.10","0","0","0.00"
"10980  :  โรงพยาบาลแก้งคร้อ","4,274","6,763","1.58","418","937","2.24","169","228","1.35","3,544","5,380","1.52","138","210","1.52","5","8","1.60"
"10981  :  โรงพยาบาลคอนสาร","3,438","4,953","1.44","355","596","1.68","229","307","1.34","2,847","4,043","1.42","7","7","1.00","0","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","3,078","4,902","1.59","294","495","1.68","136","225","1.65","2,644","4,170","1.58","4","12","3.00","0","0","0.00"
"10983  :  โรงพยาบาลเนินสง่า","1,355","2,588","1.91","185","414","2.24","111","169","1.52","998","1,901","1.90","61","104","1.70","0","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","7,450","9,503","1.28","739","1,275","1.73","216","309","1.43","6,344","7,674","1.21","49","64","1.31","102","181","1.77"
"10985  :  โรงพยาบาลชานุมาน","2,654","3,826","1.44","243","367","1.51","92","103","1.12","2,294","3,328","1.45","25","28","1.12","0","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","1,637","2,367","1.45","173","280","1.62","136","182","1.34","1,284","1,842","1.43","44","63","1.43","0","0","0.00"
"10987  :  โรงพยาบาลพนา","1,815","3,715","2.05","300","705","2.35","111","217","1.95","1,317","2,684","2.04","87","109","1.25","0","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","2,537","3,575","1.41","194","340","1.75","109","159","1.46","2,230","3,069","1.38","4","7","1.75","0","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","1,677","2,803","1.67","222","361","1.63","219","269","1.23","1,218","2,151","1.77","18","22","1.22","0","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","2,400","3,562","1.48","163","352","2.16","1,082","1,201","1.11","1,122","1,933","1.72","0","0","0.00","33","76","2.30"
