"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน"
"10887  :  โรงพยาบาลสูงเนิน","3,494","7,341","2.10","428","1,216","2.84","879","1,579","1.80","1,895","4,142","2.19","263","363","1.38","29","41","1.41"
"10888  :  โรงพยาบาลขามทะเลสอ","2,733","4,482","1.64","334","626","1.87","725","1,134","1.56","1,368","2,305","1.68","278","384","1.38","28","33","1.18"
"10889  :  โรงพยาบาลสีคิ้ว","5,592","10,066","1.80","774","1,930","2.49","1,202","1,768","1.47","2,912","5,348","1.84","501","808","1.61","203","212","1.04"
"10890  :  โรงพยาบาลปากช่องนานา","6,550","10,514","1.61","569","1,212","2.13","1,305","2,020","1.55","4,166","6,660","1.60","500","607","1.21","10","15","1.50"
"10891  :  โรงพยาบาลหนองบุญมาก","3,579","5,812","1.62","250","452","1.81","1,006","1,471","1.46","2,101","3,558","1.69","222","331","1.49","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","2,765","4,541","1.64","235","476","2.03","178","249","1.40","1,980","3,286","1.66","0","0","0.00","372","530","1.42"
"10893  :  โรงพยาบาลโนนแดง","1,990","4,024","2.02","226","553","2.45","232","346","1.49","1,451","3,002","2.07","81","123","1.52","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","2,612","5,083","1.95","234","470","2.01","273","534","1.96","1,927","3,778","1.96","162","268","1.65","16","33","2.06"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","9,062","15,442","1.70","7,700","13,511","1.75","216","270","1.25","677","1,009","1.49","469","652","1.39","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","1,489","2,619","1.76","132","226","1.71","144","205","1.42","1,207","2,181","1.81","6","7","1.17","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","1,937","3,564","1.84","173","369","2.13","176","299","1.70","1,506","2,796","1.86","82","100","1.22","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","3,513","8,755","2.49","13","21","1.62","56","83","1.48","3,012","8,166","2.71","432","485","1.12","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","249","326","1.31","0","0","0.00","5","5","1.00","191","265","1.39","53","56","1.06","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","3,189","4,434","1.39","1,494","2,336","1.56","73","82","1.12","1","3","3.00","856","1,098","1.28","765","915","1.20"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","374","764","2.04","243","510","2.10","90","133","1.48","41","121","2.95","0","0","0.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","111","120","1.08","99","106","1.07","0","0","0.00","12","14","1.17","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","2,436","4,388","1.80","0","0","0.00","0","0","0.00","1,843","3,412","1.85","0","0","0.00","593","976","1.65"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","2,858","5,239","1.83","531","1,206","2.27","625","890","1.42","1,214","2,352","1.94","457","760","1.66","31","31","1.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","2,132","3,833","1.80","300","660","2.20","470","701","1.49","1,238","2,296","1.85","124","176","1.42","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","844","1,258","1.49","69","92","1.33","25","37","1.48","689","1,061","1.54","0","0","0.00","61","68","1.11"
"27840  :  โรงพยาบาลสีดา","1,124","1,893","1.68","114","250","2.19","9","10","1.11","771","1,266","1.64","99","210","2.12","131","157","1.20"
"27841  :  โรงพยาบาลเทพารักษ์","1,466","2,345","1.60","155","167","1.08","1","2","2.00","1,079","1,840","1.71","54","66","1.22","177","270","1.53"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","3,993","6,797","1.70","326","600","1.84","461","584","1.27","2,958","5,236","1.77","248","377","1.52","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","4,244","8,179","1.93","389","925","2.38","475","699","1.47","3,338","6,499","1.95","42","56","1.33","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","5,586","10,587","1.90","985","2,348","2.38","521","773","1.48","2,963","5,988","2.02","461","672","1.46","656","806","1.23"
"10898  :  โรงพยาบาลหนองกี่","3,350","5,557","1.66","374","704","1.88","274","316","1.15","2,577","4,395","1.71","76","84","1.11","49","58","1.18"
"10899  :  โรงพยาบาลละหานทราย","5,324","9,156","1.72","468","895","1.91","743","1,072","1.44","4,096","7,165","1.75","17","24","1.41","0","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","3,935","7,823","1.99","11","19","1.73","188","248","1.32","2,740","5,663","2.07","87","110","1.26","909","1,783","1.96"
"10901  :  โรงพยาบาลบ้านกรวด","6,607","11,976","1.81","659","1,639","2.49","576","964","1.67","4,183","8,054","1.93","48","63","1.31","1,141","1,256","1.10"
"10902  :  โรงพยาบาลพุทไธสง","2,603","4,430","1.70","343","815","2.38","330","500","1.52","1,623","2,700","1.66","307","415","1.35","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","6,743","13,739","2.04","900","2,170","2.41","842","1,394","1.66","4,979","10,151","2.04","22","24","1.09","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","3,959","6,916","1.75","483","1,125","2.33","366","482","1.32","2,812","4,879","1.74","284","413","1.45","14","17","1.21"
"10906  :  โรงพยาบาลปะคำ","2,357","4,673","1.98","225","552","2.45","208","331","1.59","1,857","3,709","2.00","67","81","1.21","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","2,346","4,072","1.74","330","589","1.78","343","458","1.34","1,608","2,912","1.81","65","113","1.74","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","3,089","5,607","1.82","261","578","2.21","336","467","1.39","2,329","4,319","1.85","163","243","1.49","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","2,762","4,321","1.56","210","366","1.74","244","355","1.45","2,299","3,589","1.56","9","11","1.22","0","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","2,009","3,232","1.61","0","0","0.00","31","35","1.13","1,558","2,554","1.64","0","0","0.00","420","643","1.53"
"10911  :  โรงพยาบาลโนนสุวรรณ","1,605","3,002","1.87","170","393","2.31","150","192","1.28","1,283","2,415","1.88","2","2","1.00","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","2,295","3,570","1.56","173","284","1.64","270","352","1.30","1,729","2,773","1.60","123","161","1.31","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","2,015","4,011","1.99","330","918","2.78","283","443","1.57","1,402","2,650","1.89","0","0","0.00","0","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","2,339","3,679","1.57","179","312","1.74","330","372","1.13","1,670","2,812","1.68","4","5","1.25","156","178","1.14"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","544","985","1.81","369","696","1.89","25","44","1.76","33","62","1.88","103","166","1.61","14","17","1.21"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","2,269","4,109","1.81","333","681","2.05","695","1,168","1.68","1,099","2,079","1.89","142","181","1.27","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","2,038","3,403","1.67","43","86","2.00","365","572","1.57","1,515","2,581","1.70","115","164","1.43","0","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","1,892","3,874","2.05","190","466","2.45","308","463","1.50","1,319","2,837","2.15","75","108","1.44","0","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","8,057","15,230","1.89","2,061","4,803","2.33","1,498","2,483","1.66","3,760","6,938","1.85","738","1,006","1.36","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","4,526","8,152","1.80","457","944","2.07","393","644","1.64","3,666","6,546","1.79","10","18","1.80","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","4,948","8,822","1.78","700","1,633","2.33","526","696","1.32","3,471","6,130","1.77","251","363","1.45","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","2,862","5,171","1.81","191","495","2.59","775","1,011","1.30","1,728","3,432","1.99","168","233","1.39","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","6,788","13,155","1.94","800","1,910","2.39","1,443","2,341","1.62","4,230","8,497","2.01","315","407","1.29","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","2,954","5,633","1.91","245","493","2.01","248","335","1.35","2,369","4,692","1.98","92","113","1.23","0","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","3,931","9,197","2.34","484","1,287","2.66","426","713","1.67","3,019","7,194","2.38","2","3","1.50","0","0","0.00"
"10921  :  โรงพยาบาลสนม","1,479","2,894","1.96","151","383","2.54","171","239","1.40","1,099","2,203","2.00","57","65","1.14","1","4","4.00"
"10922  :  โรงพยาบาลศีขรภูมิ","5,078","9,205","1.81","606","1,388","2.29","491","690","1.41","3,580","6,682","1.87","400","444","1.11","1","1","1.00"
"10923  :  โรงพยาบาลสังขะ","5,368","9,914","1.85","573","1,283","2.24","108","152","1.41","3,668","7,111","1.94","527","542","1.03","492","826","1.68"
"10924  :  โรงพยาบาลลำดวน","3,834","5,812","1.52","364","655","1.80","140","153","1.09","3,073","4,695","1.53","16","18","1.13","241","291","1.21"
"10925  :  โรงพยาบาลสำโรงทาบ","3,044","5,619","1.85","347","857","2.47","396","552","1.39","2,023","3,761","1.86","278","449","1.62","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","2,578","4,440","1.72","296","596","2.01","476","651","1.37","1,795","3,182","1.77","11","11","1.00","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","1,326","2,317","1.75","71","129","1.82","231","316","1.37","157","320","2.04","866","1,550","1.79","1","2","2.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","2,371","4,635","1.95","276","643","2.33","304","359","1.18","1,586","3,402","2.15","7","8","1.14","198","223","1.13"
"27842  :  โรงพยาบาลเขวาสินรินทร์","1,281","2,452","1.91","100","237","2.37","267","608","2.28","825","1,489","1.80","89","118","1.33","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","1,884","4,035","2.14","133","279","2.10","111","154","1.39","1,480","3,343","2.26","40","51","1.28","120","208","1.73"
"27844  :  โรงพยาบาลโนนนารายณ์","1,392","2,367","1.70","3","3","1.00","218","273","1.25","1,060","1,938","1.83","0","0","0.00","111","153","1.38"
"10700  :  โรงพยาบาลศรีสะเกษ","8,992","15,417","1.71","1,545","3,069","1.99","948","1,279","1.35","4,025","7,425","1.84","2,474","3,644","1.47","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","3,522","5,321","1.51","156","254","1.63","126","153","1.21","949","1,246","1.31","2,291","3,668","1.60","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","4,185","6,675","1.59","486","883","1.82","430","634","1.47","2,711","4,398","1.62","558","760","1.36","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","7,006","10,838","1.55","638","1,213","1.90","326","469","1.44","3,196","4,888","1.53","2,846","4,268","1.50","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","5,330","9,548","1.79","0","0","0.00","484","689","1.42","3,984","7,124","1.79","120","163","1.36","742","1,572","2.12"
"10931  :  โรงพยาบาลไพรบึง","2,610","3,741","1.43","122","220","1.80","194","285","1.47","1,587","2,401","1.51","707","835","1.18","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","4,729","7,264","1.54","268","513","1.91","228","286","1.25","2,441","3,896","1.60","1,792","2,569","1.43","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","5,104","8,646","1.69","274","551","2.01","383","591","1.54","2,503","4,473","1.79","1,944","3,031","1.56","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","5,607","8,261","1.47","349","536","1.54","341","473","1.39","2,690","4,112","1.53","2,227","3,140","1.41","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","4,416","6,089","1.38","366","558","1.52","213","288","1.35","1,751","2,372","1.35","2,086","2,871","1.38","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","2,294","3,393","1.48","172","295","1.72","147","204","1.39","1,639","2,454","1.50","336","440","1.31","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","2,111","3,044","1.44","153","283","1.85","185","253","1.37","1,338","1,962","1.47","435","546","1.26","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","2,194","2,949","1.34","92","137","1.49","137","169","1.23","1,422","2,009","1.41","543","634","1.17","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","2,770","4,832","1.74","221","512","2.32","308","516","1.68","2,085","3,535","1.70","156","269","1.72","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","2,705","4,446","1.64","274","535","1.95","221","288","1.30","1,977","3,298","1.67","233","325","1.39","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","1,604","2,788","1.74","93","165","1.77","69","103","1.49","521","862","1.65","921","1,658","1.80","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","3,211","4,781","1.49","191","340","1.78","191","231","1.21","1,738","2,734","1.57","1,091","1,476","1.35","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","861","1,457","1.69","80","137","1.71","59","74","1.25","636","1,124","1.77","86","122","1.42","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","2,617","4,215","1.61","219","437","2.00","170","225","1.32","805","1,394","1.73","1,423","2,159","1.52","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","2,260","3,463","1.53","131","230","1.76","24","25","1.04","1,154","1,860","1.61","951","1,348","1.42","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","1,165","1,864","1.60","75","139","1.85","7","7","1.00","545","884","1.62","538","834","1.55","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","751","911","1.21","25","27","1.08","24","26","1.08","306","373","1.22","396","485","1.22","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","5,654","9,014","1.59","560","977","1.74","475","623","1.31","4,393","7,160","1.63","226","254","1.12","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","2,202","3,956","1.80","249","508","2.04","234","399","1.71","1,610","2,901","1.80","109","148","1.36","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","2,340","3,976","1.70","310","627","2.02","210","313","1.49","1,664","2,832","1.70","156","204","1.31","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","3,037","5,118","1.69","445","1,015","2.28","176","241","1.37","2,124","3,522","1.66","291","339","1.16","1","1","1.00"
"10948  :  โรงพยาบาลนาจะหลวย","2,444","3,983","1.63","245","507","2.07","124","163","1.31","1,929","3,120","1.62","0","0","0.00","146","193","1.32"
"10949  :  โรงพยาบาลน้ำยืน","3,754","5,867","1.56","406","791","1.95","539","701","1.30","2,591","4,071","1.57","218","304","1.39","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","2,627","4,387","1.67","231","461","2.00","33","35","1.06","2,093","3,504","1.67","270","387","1.43","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","3,277","6,739","2.06","450","1,229","2.73","265","425","1.60","2,418","4,876","2.02","144","209","1.45","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","4,090","5,941","1.45","313","516","1.65","358","593","1.66","3,387","4,786","1.41","31","44","1.42","1","2","2.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","3,873","6,556","1.69","423","895","2.12","430","727","1.69","2,992","4,905","1.64","26","27","1.04","2","2","1.00"
"10954  :  โรงพยาบาลวารินชำราบ","6,669","12,048","1.81","1,392","3,343","2.40","11","17","1.55","3,707","6,343","1.71","1,554","2,339","1.51","5","6","1.20"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","3,988","7,602","1.91","624","1,471","2.36","465","715","1.54","2,429","4,707","1.94","470","709","1.51","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","1,440","2,198","1.53","125","205","1.64","159","190","1.19","1,095","1,714","1.57","61","89","1.46","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","2,793","4,185","1.50","307","518","1.69","160","227","1.42","2,212","3,306","1.49","114","134","1.18","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","2,675","5,079","1.90","397","764","1.92","376","600","1.60","1,854","3,636","1.96","48","79","1.65","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","2,065","3,395","1.64","162","324","2.00","270","363","1.34","1,427","2,400","1.68","206","308","1.50","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","4,114","6,738","1.64","422","740","1.75","339","519","1.53","3,220","5,312","1.65","130","164","1.26","3","3","1.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","1,659","3,554","2.14","163","485","2.98","171","282","1.65","1,251","2,706","2.16","74","81","1.09","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","6,528","11,436","1.75","1,049","2,658","2.53","639","1,020","1.60","3,472","5,717","1.65","1,171","1,763","1.51","197","278","1.41"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","4,685","4,696","1.00","422","423","1.00","829","829","1.00","3,386","3,396","1.00","48","48","1.00","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","7","7","1.00","0","0","0.00","4","4","1.00","0","0","0.00","3","3","1.00","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","1,748","3,124","1.79","509","1,022","2.01","165","225","1.36","725","1,347","1.86","349","530","1.52","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","7,059","12,645","1.79","1,653","3,400","2.06","868","1,268","1.46","3,338","6,049","1.81","805","1,329","1.65","395","599","1.52"
"24032  :  โรงพยาบาลนาตาล","1,668","3,140","1.88","122","230","1.89","24","31","1.29","1,426","2,761","1.94","96","118","1.23","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","1,176","1,790","1.52","130","270","2.08","133","168","1.26","858","1,286","1.50","55","66","1.20","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","1,014","2,005","1.98","64","128","2.00","113","167","1.48","806","1,676","2.08","31","34","1.10","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","1,261","1,771","1.40","95","146","1.54","88","106","1.20","1,041","1,475","1.42","37","44","1.19","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","1,027","1,943","1.89","113","281","2.49","97","157","1.62","764","1,434","1.88","53","71","1.34","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","9,261","15,153","1.64","1,920","3,715","1.93","1,188","1,756","1.48","5,484","8,750","1.60","669","932","1.39","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","1,474","2,440","1.66","169","327","1.93","187","266","1.42","1,110","1,836","1.65","8","11","1.38","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","3,238","5,536","1.71","369","691","1.87","275","403","1.47","2,479","4,287","1.73","115","155","1.35","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","2,682","5,039","1.88","357","931","2.61","344","491","1.43","1,980","3,616","1.83","1","1","1.00","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","2,239","3,427","1.53","185","322","1.74","156","189","1.21","1,762","2,765","1.57","135","150","1.11","1","1","1.00"
"10967  :  โรงพยาบาลมหาชนะชัย","2,892","4,853","1.68","289","673","2.33","546","645","1.18","1,931","3,376","1.75","126","159","1.26","0","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","1,281","2,375","1.85","252","447","1.77","195","256","1.31","833","1,670","2.00","1","2","2.00","0","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","1,702","2,688","1.58","126","239","1.90","97","125","1.29","1,434","2,275","1.59","45","49","1.09","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","4,577","7,575","1.66","480","954","1.99","342","475","1.39","3,499","5,811","1.66","256","335","1.31","0","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","64","94","1.47","1","1","1.00","2","2","1.00","61","91","1.49","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","1,309","2,296","1.75","99","191","1.93","263","458","1.74","845","1,526","1.81","97","116","1.20","5","5","1.00"
"10702  :  โรงพยาบาลชัยภูมิ","8,390","13,998","1.67","2,221","3,677","1.66","1,687","2,699","1.60","4,473","7,611","1.70","9","11","1.22","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","2,183","3,687","1.69","335","690","2.06","259","403","1.56","1,586","2,591","1.63","3","3","1.00","0","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","2,511","4,269","1.70","318","620","1.95","393","512","1.30","1,647","2,958","1.80","150","176","1.17","3","3","1.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","5,104","8,295","1.63","421","810","1.92","521","717","1.38","4,106","6,706","1.63","22","28","1.27","34","34","1.00"
"10973  :  โรงพยาบาลหนองบัวแดง","6,733","12,701","1.89","212","438","2.07","860","1,272","1.48","4,512","9,137","2.03","17","24","1.41","1,132","1,830","1.62"
"10974  :  โรงพยาบาลจัตุรัส","3,303","6,583","1.99","397","990","2.49","433","724","1.67","2,397","4,782","1.99","2","2","1.00","74","85","1.15"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","2,805","6,126","2.18","359","974","2.71","423","691","1.63","1,994","4,430","2.22","23","25","1.09","6","6","1.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","2,487","4,572","1.84","0","0","0.00","0","0","0.00","2,487","4,572","1.84","0","0","0.00","0","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","2,220","3,782","1.70","144","330","2.29","327","436","1.33","1,638","2,845","1.74","111","171","1.54","0","0","0.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","5,805","10,704","1.84","936","2,260","2.41","1,107","1,627","1.47","2,968","5,766","1.94","794","1,051","1.32","0","0","0.00"
"10979  :  โรงพยาบาลบ้านแท่น","3,086","5,197","1.68","308","591","1.92","272","411","1.51","2,482","4,169","1.68","21","23","1.10","3","3","1.00"
"10980  :  โรงพยาบาลแก้งคร้อ","4,812","8,021","1.67","643","1,360","2.12","397","543","1.37","3,315","5,446","1.64","450","664","1.48","7","8","1.14"
"10981  :  โรงพยาบาลคอนสาร","3,567","5,971","1.67","395","830","2.10","491","676","1.38","2,647","4,408","1.67","27","50","1.85","7","7","1.00"
"10982  :  โรงพยาบาลภักดีชุมพล","2,687","4,472","1.66","217","390","1.80","324","481","1.48","2,144","3,598","1.68","2","3","1.50","0","0","0.00"
"10983  :  โรงพยาบาลเนินสง่า","2,315","4,515","1.95","344","794","2.31","253","407","1.61","1,406","2,816","2.00","312","498","1.60","0","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","15,359","18,767","1.22","887","1,825","2.06","546","790","1.45","5,774","7,796","1.35","191","261","1.37","7,961","8,095","1.02"
"10985  :  โรงพยาบาลชานุมาน","3,997","5,182","1.30","436","644","1.48","157","212","1.35","3,257","4,153","1.28","147","173","1.18","0","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","3,672","6,096","1.66","353","706","2.00","304","498","1.64","2,842","4,685","1.65","87","102","1.17","86","105","1.22"
"10987  :  โรงพยาบาลพนา","2,202","3,916","1.78","290","707","2.44","170","276","1.62","1,538","2,627","1.71","204","306","1.50","0","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","1,791","3,031","1.69","192","407","2.12","140","205","1.46","1,382","2,313","1.67","77","106","1.38","0","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","1,874","3,182","1.70","221","432","1.95","245","323","1.32","1,402","2,420","1.73","6","7","1.17","0","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","2,522","4,107","1.63","240","526","2.19","808","905","1.12","1,468","2,650","1.81","6","26","4.33","0","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","4,566","7,936","1.74","799","1,630","2.04","622","903","1.45","2,680","4,847","1.81","5","5","1.00","460","551","1.20"
"11041  :  โรงพยาบาลพรเจริญ","2,292","3,587","1.57","216","391","1.81","97","115","1.19","1,829","2,912","1.59","150","169","1.13","0","0","0.00"
"11043  :  โรงพยาบาลโซ่พิสัย","3,334","5,885","1.77","333","925","2.78","369","513","1.39","2,433","4,170","1.71","199","277","1.39","0","0","0.00"
"11046  :  โรงพยาบาลเซกา","2,706","4,617","1.71","288","540","1.88","226","357","1.58","2,088","3,591","1.72","103","128","1.24","1","1","1.00"
"11047  :  โรงพยาบาลปากคาด","2,496","4,093","1.64","248","568","2.29","371","495","1.33","1,722","2,857","1.66","155","173","1.12","0","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","2,851","4,120","1.45","257","382","1.49","380","490","1.29","1,949","2,935","1.51","72","89","1.24","193","224","1.16"
"11049  :  โรงพยาบาลศรีวิไล","2,657","4,596","1.73","288","625","2.17","240","302","1.26","1,913","3,306","1.73","216","363","1.68","0","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","938","1,585","1.69","111","251","2.26","82","130","1.59","657","1,096","1.67","88","108","1.23","0","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","6,037","9,372","1.55","1,013","1,676","1.65","1,160","1,570","1.35","3,432","5,570","1.62","0","0","0.00","432","556","1.29"
"10991  :  โรงพยาบาลนากลาง","3,429","5,810","1.69","374","783","2.09","231","326","1.41","2,537","4,349","1.71","95","120","1.26","192","232","1.21"
"10992  :  โรงพยาบาลโนนสัง","3,486","5,684","1.63","366","796","2.17","341","504","1.48","2,510","4,092","1.63","13","23","1.77","256","269","1.05"
"10993  :  โรงพยาบาลศรีบุญเรือง","4,198","6,792","1.62","373","695","1.86","492","639","1.30","3,257","5,375","1.65","0","0","0.00","76","83","1.09"
"10994  :  โรงพยาบาลสุวรรณคูหา","3,609","7,452","2.06","319","680","2.13","305","517","1.70","2,888","6,139","2.13","97","116","1.20","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","2,074","3,959","1.91","154","411","2.67","121","208","1.72","1,576","3,000","1.90","86","122","1.42","137","218","1.59"
