"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","3,288","5,974","1.82","656","1,529","2.33","891","1,252","1.41","1,741","3,193","1.83","0","0","0.00","0","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","1,292","2,102","1.63","118","210","1.78","85","93","1.09","988","1,689","1.71","101","110","1.09","0","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","2,033","2,886","1.42","200","333","1.67","130","160","1.23","1,640","2,326","1.42","63","67","1.06","0","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","2,141","3,350","1.56","273","469","1.72","0","0","0.00","1,485","2,418","1.63","107","123","1.15","276","340","1.23"
"10869  :  โรงพยาบาลวัฒนานคร","2,594","3,897","1.50","278","461","1.66","338","431","1.28","1,877","2,873","1.53","101","132","1.31","0","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","2,934","4,901","1.67","498","1,147","2.30","428","555","1.30","1,843","3,014","1.64","145","165","1.14","20","20","1.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","2,109","3,149","1.49","220","389","1.77","187","242","1.29","1,604","2,399","1.50","98","119","1.21","0","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","8,271","16,592","2.01","2,497","5,333","2.14","1,701","3,125","1.84","3,035","6,283","2.07","961","1,774","1.85","77","77","1.00"
"10871  :  โรงพยาบาลครบุรี","2,852","5,199","1.82","255","619","2.43","128","210","1.64","2,098","3,773","1.80","207","389","1.88","164","208","1.27"
"10872  :  โรงพยาบาลเสิงสาง","2,665","4,152","1.56","234","400","1.71","595","740","1.24","1,734","2,890","1.67","102","122","1.20","0","0","0.00"
"10873  :  โรงพยาบาลคง","1,506","2,708","1.80","120","234","1.95","165","272","1.65","1,214","2,194","1.81","6","6","1.00","1","2","2.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","1,657","2,807","1.69","200","400","2.00","132","175","1.33","1,257","2,151","1.71","68","81","1.19","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","2,452","4,044","1.65","253","480","1.90","254","355","1.40","1,848","3,077","1.67","97","132","1.36","0","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","2,592","3,753","1.45","242","515","2.13","441","599","1.36","993","1,690","1.70","81","101","1.25","835","848","1.02"
"10877  :  โรงพยาบาลด่านขุนทด","3,131","4,953","1.58","389","672","1.73","529","706","1.33","2,123","3,475","1.64","90","100","1.11","0","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","1,831","3,122","1.71","349","733","2.10","306","487","1.59","1,051","1,728","1.64","125","174","1.39","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","2,006","3,046","1.52","177","344","1.94","254","340","1.34","1,480","2,240","1.51","95","122","1.28","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","1,572","3,080","1.96","196","376","1.92","158","232","1.47","1,130","2,346","2.08","88","126","1.43","0","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","2,788","4,625","1.66","442","826","1.87","455","644","1.42","1,724","2,934","1.70","167","221","1.32","0","0","0.00"
"10882  :  โรงพยาบาลประทาย","2,471","4,563","1.85","329","685","2.08","186","300","1.61","1,863","3,463","1.86","93","115","1.24","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","2,300","3,547","1.54","282","575","2.04","612","770","1.26","1,390","2,183","1.57","16","19","1.19","0","0","0.00"
"10884  :  โรงพยาบาลพิมาย","3,111","4,952","1.59","339","690","2.04","1,078","1,301","1.21","1,401","2,578","1.84","199","277","1.39","94","106","1.13"
"10885  :  โรงพยาบาลห้วยแถลง","1,808","3,388","1.87","186","396","2.13","198","289","1.46","1,408","2,676","1.90","10","17","1.70","6","10","1.67"
"10886  :  โรงพยาบาลชุมพวง","1,710","2,635","1.54","198","319","1.61","113","161","1.42","1,309","2,038","1.56","9","9","1.00","81","108","1.33"
"10887  :  โรงพยาบาลสูงเนิน","2,568","4,337","1.69","307","645","2.10","575","955","1.66","1,481","2,481","1.68","154","198","1.29","51","58","1.14"
"10888  :  โรงพยาบาลขามทะเลสอ","1,423","2,084","1.46","129","193","1.50","334","484","1.45","849","1,272","1.50","89","112","1.26","22","23","1.05"
"10889  :  โรงพยาบาลสีคิ้ว","3,656","6,265","1.71","19","21","1.11","671","954","1.42","1,724","3,167","1.84","282","504","1.79","960","1,619","1.69"
"10890  :  โรงพยาบาลปากช่องนานา","3,942","5,824","1.48","311","561","1.80","705","1,162","1.65","2,714","3,862","1.42","212","239","1.13","0","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","1,962","3,151","1.61","145","264","1.82","533","660","1.24","1,167","2,067","1.77","117","160","1.37","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","1,485","2,114","1.42","167","310","1.86","101","126","1.25","927","1,307","1.41","0","0","0.00","290","371","1.28"
"10893  :  โรงพยาบาลโนนแดง","1,149","2,125","1.85","127","299","2.35","114","158","1.39","858","1,607","1.87","50","61","1.22","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","1,635","2,636","1.61","127","248","1.95","170","226","1.33","1,236","2,013","1.63","90","136","1.51","12","13","1.08"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","2,716","4,478","1.65","1,715","3,259","1.90","117","122","1.04","369","512","1.39","515","585","1.14","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","1,040","1,647","1.58","105","162","1.54","115","146","1.27","811","1,327","1.64","9","12","1.33","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","1,248","1,902","1.52","102","147","1.44","97","154","1.59","1,025","1,573","1.53","24","28","1.17","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","7,470","16,229","2.17","248","300","1.21","403","548","1.36","6,549","15,041","2.30","270","340","1.26","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","174","273","1.57","0","0","0.00","15","17","1.13","153","250","1.63","6","6","1.00","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","1,200","1,565","1.30","559","799","1.43","48","51","1.06","1","1","1.00","244","282","1.16","348","432","1.24"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","221","315","1.43","124","194","1.56","65","72","1.11","31","48","1.55","1","1","1.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","68","75","1.10","43","50","1.16","0","0","0.00","24","24","1.00","1","1","1.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","1,876","3,023","1.61","24","30","1.25","27","30","1.11","1,398","2,237","1.60","8","8","1.00","419","718","1.71"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","2,096","3,688","1.76","343","797","2.32","600","764","1.27","915","1,745","1.91","238","382","1.61","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","4,701","11,216","2.39","1,929","4,162","2.16","896","1,620","1.81","1,645","5,026","3.06","231","408","1.77","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","1,562","2,668","1.71","197","401","2.04","355","524","1.48","949","1,664","1.75","61","79","1.30","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","794","1,279","1.61","77","114","1.48","92","126","1.37","616","1,028","1.67","2","4","2.00","7","7","1.00"
"27840  :  โรงพยาบาลสีดา","622","877","1.41","89","159","1.79","35","37","1.06","348","474","1.36","74","119","1.61","76","88","1.16"
"27841  :  โรงพยาบาลเทพารักษ์","908","1,518","1.67","118","131","1.11","1","1","1.00","640","1,140","1.78","10","11","1.10","139","235","1.69"
"10667  :  โรงพยาบาลบุรีรัมย์","256","434","1.70","140","238","1.70","32","49","1.53","83","143","1.72","1","4","4.00","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","2,367","3,817","1.61","200","377","1.89","431","542","1.26","1,586","2,677","1.69","150","221","1.47","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","3,073","5,780","1.88","286","654","2.29","14","40","2.86","2,439","4,606","1.89","22","28","1.27","312","452","1.45"
"10897  :  โรงพยาบาลนางรอง","3,832","6,524","1.70","584","1,082","1.85","452","619","1.37","1,905","3,495","1.83","196","326","1.66","695","1,002","1.44"
"10898  :  โรงพยาบาลหนองกี่","2,896","4,484","1.55","290","485","1.67","220","256","1.16","1,900","3,163","1.66","53","69","1.30","433","511","1.18"
"10899  :  โรงพยาบาลละหานทราย","3,788","6,518","1.72","382","744","1.95","417","619","1.48","2,973","5,136","1.73","16","19","1.19","0","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","3,064","5,258","1.72","365","662","1.81","349","556","1.59","1,984","3,667","1.85","51","57","1.12","315","316","1.00"
"10901  :  โรงพยาบาลบ้านกรวด","4,844","9,266","1.91","567","1,488","2.62","436","723","1.66","3,063","6,161","2.01","115","151","1.31","663","743","1.12"
"10902  :  โรงพยาบาลพุทไธสง","1,870","3,072","1.64","294","659","2.24","408","512","1.25","987","1,633","1.65","181","268","1.48","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","4,821","9,050","1.88","638","1,381","2.16","557","877","1.57","3,604","6,760","1.88","22","32","1.45","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","3,013","5,182","1.72","342","697","2.04","276","348","1.26","2,220","3,902","1.76","174","234","1.34","1","1","1.00"
"10906  :  โรงพยาบาลปะคำ","1,711","3,107","1.82","152","344","2.26","170","287","1.69","1,343","2,426","1.81","46","50","1.09","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","1,585","2,462","1.55","235","393","1.67","231","300","1.30","1,080","1,709","1.58","39","60","1.54","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","2,054","3,281","1.60","181","293","1.62","214","277","1.29","1,566","2,601","1.66","93","110","1.18","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","1,953","3,040","1.56","127","225","1.77","139","199","1.43","1,680","2,608","1.55","7","8","1.14","0","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","1,166","1,686","1.45","0","0","0.00","22","25","1.14","908","1,332","1.47","0","0","0.00","236","329","1.39"
"10911  :  โรงพยาบาลโนนสุวรรณ","958","1,885","1.97","91","190","2.09","64","90","1.41","801","1,603","2.00","2","2","1.00","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","1,210","1,734","1.43","99","167","1.69","110","153","1.39","955","1,362","1.43","46","52","1.13","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","1,480","3,177","2.15","65","156","2.40","182","277","1.52","1,024","2,175","2.12","0","0","0.00","209","569","2.72"
"10914  :  โรงพยาบาลโนนดินแดง","1,605","2,516","1.57","98","150","1.53","237","263","1.11","1,161","1,963","1.69","2","2","1.00","107","138","1.29"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","181","248","1.37","26","35","1.35","0","0","0.00","21","36","1.71","127","169","1.33","7","8","1.14"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","1,503","2,670","1.78","181","391","2.16","455","723","1.59","768","1,415","1.84","99","141","1.42","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","1,489","2,466","1.66","134","272","2.03","199","252","1.27","1,090","1,858","1.70","64","82","1.28","2","2","1.00"
"28020  :  โรงพยาบาลบ้านด่าน","1,426","2,900","2.03","181","420","2.32","304","463","1.52","858","1,907","2.22","82","107","1.30","1","3","3.00"
"10668  :  โรงพยาบาลสุรินทร์","5,917","9,720","1.64","1,201","2,287","1.90","856","1,195","1.40","3,339","5,582","1.67","519","654","1.26","2","2","1.00"
"10915  :  โรงพยาบาลชุมพลบุรี","1,856","3,159","1.70","215","441","2.05","103","137","1.33","1,358","2,350","1.73","3","6","2.00","177","225","1.27"
"10916  :  โรงพยาบาลท่าตูม","3,115","5,248","1.68","453","948","2.09","356","487","1.37","2,219","3,720","1.68","87","93","1.07","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","1,819","2,893","1.59","115","210","1.83","574","787","1.37","1,060","1,814","1.71","69","81","1.17","1","1","1.00"
"10918  :  โรงพยาบาลปราสาท","3,953","7,383","1.87","496","1,086","2.19","780","1,399","1.79","2,600","4,806","1.85","77","92","1.19","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","2,038","3,603","1.77","195","430","2.21","214","286","1.34","1,529","2,762","1.81","79","104","1.32","21","21","1.00"
"10920  :  โรงพยาบาลรัตนบุรี","2,509","4,859","1.94","314","696","2.22","309","441","1.43","1,884","3,720","1.97","2","2","1.00","0","0","0.00"
"10921  :  โรงพยาบาลสนม","1,064","1,840","1.73","114","232","2.04","149","191","1.28","766","1,373","1.79","35","44","1.26","0","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","3,168","5,651","1.78","420","1,058","2.52","475","612","1.29","2,175","3,860","1.77","98","121","1.23","0","0","0.00"
"10923  :  โรงพยาบาลสังขะ","3,791","5,625","1.48","314","539","1.72","168","233","1.39","2,270","3,698","1.63","702","709","1.01","337","446","1.32"
"10924  :  โรงพยาบาลลำดวน","2,830","4,054","1.43","229","397","1.73","153","176","1.15","2,303","3,302","1.43","7","9","1.29","138","170","1.23"
"10925  :  โรงพยาบาลสำโรงทาบ","2,041","3,717","1.82","242","623","2.57","254","360","1.42","1,396","2,510","1.80","149","224","1.50","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","2,396","3,997","1.67","271","508","1.87","521","670","1.29","1,595","2,805","1.76","9","14","1.56","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","821","1,422","1.73","68","131","1.93","150","203","1.35","97","173","1.78","505","913","1.81","1","2","2.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","1,885","3,139","1.67","203","389","1.92","270","362","1.34","1,396","2,368","1.70","3","5","1.67","13","15","1.15"
"27842  :  โรงพยาบาลเขวาสินรินทร์","1,121","1,696","1.51","97","153","1.58","218","262","1.20","754","1,214","1.61","52","67","1.29","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","1,378","2,479","1.80","106","209","1.97","66","83","1.26","1,082","2,023","1.87","39","48","1.23","85","116","1.36"
"27844  :  โรงพยาบาลโนนนารายณ์","1,203","2,651","2.20","122","261","2.14","227","293","1.29","844","2,074","2.46","10","23","2.30","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","5,560","10,513","1.89","1,037","2,091","2.02","734","985","1.34","2,907","5,894","2.03","882","1,543","1.75","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","2,125","2,871","1.35","187","269","1.44","132","154","1.17","868","1,198","1.38","938","1,250","1.33","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","2,579","4,010","1.55","322","615","1.91","306","420","1.37","1,854","2,797","1.51","97","178","1.84","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","3,331","5,374","1.61","512","980","1.91","269","420","1.56","2,293","3,607","1.57","257","367","1.43","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","4,376","8,067","1.84","606","1,389","2.29","476","765","1.61","3,153","5,757","1.83","141","156","1.11","0","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","1,424","2,488","1.75","114","231","2.03","144","229","1.59","1,099","1,934","1.76","67","94","1.40","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","2,303","3,134","1.36","181","298","1.65","86","101","1.17","1,154","1,567","1.36","882","1,168","1.32","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","3,683","6,215","1.69","280","618","2.21","196","299","1.53","2,667","4,602","1.73","540","696","1.29","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","3,751","5,332","1.42","223","350","1.57","260","344","1.32","1,998","2,933","1.47","1,270","1,705","1.34","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","2,219","3,607","1.63","294","555","1.89","179","247","1.38","1,564","2,508","1.60","182","297","1.63","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","1,758","2,348","1.34","117","225","1.92","57","72","1.26","1,316","1,734","1.32","268","317","1.18","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","1,866","2,721","1.46","174","344","1.98","210","303","1.44","1,027","1,477","1.44","455","597","1.31","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","775","1,161","1.50","84","125","1.49","49","65","1.33","591","909","1.54","51","62","1.22","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","1,383","2,280","1.65","134","274","2.04","143","216","1.51","1,077","1,681","1.56","29","109","3.76","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","1,814","2,654","1.46","215","382","1.78","131","176","1.34","1,359","1,954","1.44","109","142","1.30","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","1,054","1,687","1.60","88","146","1.66","46","55","1.20","839","1,392","1.66","81","94","1.16","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","1,906","2,804","1.47","148","216","1.46","153","200","1.31","1,487","2,253","1.52","118","135","1.14","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","584","956","1.64","56","128","2.29","67","81","1.21","429","701","1.63","32","46","1.44","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","1,458","2,308","1.58","159","287","1.81","177","215","1.21","554","776","1.40","562","1,024","1.82","6","6","1.00"
"28014  :  โรงพยาบาลพยุห์","1,037","1,608","1.55","109","206","1.89","14","17","1.21","715","1,131","1.58","199","254","1.28","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","860","1,531","1.78","95","209","2.20","22","29","1.32","616","1,086","1.76","127","207","1.63","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","422","600","1.42","19","23","1.21","26","30","1.15","353","513","1.45","24","34","1.42","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","2,186","3,483","1.59","645","1,151","1.78","187","370","1.98","720","1,119","1.55","634","843","1.33","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","2,664","4,531","1.70","239","514","2.15","182","261","1.43","2,107","3,575","1.70","136","181","1.33","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","1,511","2,680","1.77","164","391","2.38","173","240","1.39","1,102","1,945","1.76","72","104","1.44","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","1,430","2,340","1.64","183","382","2.09","152","214","1.41","990","1,596","1.61","105","148","1.41","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","1,890","3,303","1.75","275","585","2.13","131","210","1.60","1,401","2,413","1.72","83","95","1.14","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","1,800","2,638","1.47","209","345","1.65","118","156","1.32","1,348","1,975","1.47","0","0","0.00","125","162","1.30"
"10949  :  โรงพยาบาลน้ำยืน","1,821","2,943","1.62","220","397","1.80","214","270","1.26","1,280","2,132","1.67","107","144","1.35","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","2,626","5,094","1.94","231","561","2.43","75","89","1.19","2,120","4,113","1.94","200","331","1.66","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","2,278","4,602","2.02","289","766","2.65","213","348","1.63","1,685","3,357","1.99","91","131","1.44","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","3,664","4,815","1.31","231","347","1.50","263","361","1.37","2,995","3,920","1.31","175","187","1.07","0","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","2,253","3,763","1.67","274","571","2.08","252","391","1.55","1,638","2,710","1.65","89","91","1.02","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","2,677","4,570","1.71","1","1","1.00","51","88","1.73","2,377","4,111","1.73","248","370","1.49","0","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","3,358","5,598","1.67","490","1,054","2.15","509","718","1.41","1,953","3,200","1.64","406","626","1.54","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","796","1,164","1.46","65","110","1.69","107","125","1.17","502","801","1.60","122","128","1.05","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","2,006","3,455","1.72","226","415","1.84","114","197","1.73","1,578","2,721","1.72","88","122","1.39","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","1,879","2,854","1.52","207","341","1.65","254","335","1.32","1,398","2,154","1.54","20","24","1.20","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","1,650","2,623","1.59","146","268","1.84","210","279","1.33","1,068","1,736","1.63","226","340","1.50","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","2,158","3,397","1.57","171","339","1.98","209","323","1.55","1,688","2,630","1.56","90","105","1.17","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","904","1,569","1.74","90","169","1.88","74","126","1.70","717","1,249","1.74","23","25","1.09","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","3,846","6,662","1.73","614","1,413","2.30","491","721","1.47","2,622","4,343","1.66","23","29","1.26","96","156","1.63"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","706","1,087","1.54","500","761","1.52","64","88","1.38","142","238","1.68","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","404","609","1.51","190","321","1.69","127","179","1.41","0","0","0.00","87","109","1.25","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","809","1,400","1.73","253","478","1.89","82","105","1.28","366","663","1.81","108","154","1.43","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","4,007","6,617","1.65","763","1,437","1.88","648","949","1.46","2,078","3,429","1.65","518","802","1.55","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","770","1,146","1.49","85","148","1.74","56","69","1.23","598","892","1.49","27","33","1.22","4","4","1.00"
"24821  :  โรงพยาบาลนาเยีย","1,003","1,390","1.39","112","174","1.55","202","274","1.36","628","868","1.38","61","74","1.21","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","775","1,201","1.55","88","137","1.56","152","200","1.32","518","845","1.63","17","19","1.12","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","636","837","1.32","53","84","1.58","41","46","1.12","527","690","1.31","15","17","1.13","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","732","1,240","1.69","74","162","2.19","82","110","1.34","543","919","1.69","33","49","1.48","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","5,650","9,171","1.62","1,159","2,336","2.02","815","1,168","1.43","3,379","5,289","1.57","296","377","1.27","1","1","1.00"
"10963  :  โรงพยาบาลทรายมูล","911","1,440","1.58","112","199","1.78","131","180","1.37","663","1,055","1.59","5","6","1.20","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","1,921","3,277","1.71","217","446","2.06","138","176","1.28","1,542","2,619","1.70","24","36","1.50","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","1,920","3,048","1.59","268","519","1.94","201","289","1.44","1,451","2,240","1.54","0","0","0.00","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","1,484","1,976","1.33","96","151","1.57","454","483","1.06","895","1,299","1.45","39","43","1.10","0","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","1,758","3,188","1.81","206","479","2.33","315","405","1.29","1,187","2,224","1.87","44","65","1.48","6","15","2.50"
"10968  :  โรงพยาบาลค้อวัง","801","1,438","1.80","207","356","1.72","90","141","1.57","501","936","1.87","3","5","1.67","0","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","1,669","2,324","1.39","93","148","1.59","79","97","1.23","1,457","2,035","1.40","40","44","1.10","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","2,350","4,013","1.71","318","624","1.96","142","198","1.39","1,766","3,028","1.71","124","163","1.31","0","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","30","41","1.37","1","1","1.00","0","0","0.00","29","40","1.38","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","740","1,384","1.87","63","150","2.38","101","155","1.53","535","1,024","1.91","41","55","1.34","0","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","3,896","6,459","1.66","1,196","1,813","1.52","661","1,050","1.59","1,954","3,482","1.78","7","8","1.14","78","106","1.36"
"10970  :  โรงพยาบาลบ้านเขว้า","787","1,427","1.81","187","416","2.22","99","155","1.57","500","855","1.71","1","1","1.00","0","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","835","1,142","1.37","93","123","1.32","51","62","1.22","675","936","1.39","16","21","1.31","0","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","3,422","5,161","1.51","346","620","1.79","295","390","1.32","2,733","4,096","1.50","48","55","1.15","0","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","4,881","7,185","1.47","231","390","1.69","496","688","1.39","3,539","5,355","1.51","16","19","1.19","599","733","1.22"
"10974  :  โรงพยาบาลจัตุรัส","2,226","4,215","1.89","242","523","2.16","361","522","1.45","1,620","3,164","1.95","3","6","2.00","0","0","0.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","1,542","2,966","1.92","201","506","2.52","252","363","1.44","980","1,957","2.00","63","79","1.25","46","61","1.33"
"10976  :  โรงพยาบาลหนองบัวระเหว","1,301","1,815","1.40","0","0","0.00","0","0","0.00","1,301","1,815","1.40","0","0","0.00","0","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","1,433","2,187","1.53","103","174","1.69","356","428","1.20","914","1,486","1.63","60","99","1.65","0","0","0.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","4,050","7,983","1.97","669","1,824","2.73","762","1,251","1.64","2,027","4,085","2.02","592","823","1.39","0","0","0.00"
"10979  :  โรงพยาบาลบ้านแท่น","2,124","3,398","1.60","210","414","1.97","171","271","1.58","1,738","2,708","1.56","4","4","1.00","1","1","1.00"
"10980  :  โรงพยาบาลแก้งคร้อ","2,490","4,016","1.61","377","698","1.85","230","319","1.39","1,719","2,705","1.57","161","289","1.80","3","5","1.67"
