"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10698  :  โรงพยาบาลนครนายก","15,298","24,331","1.59","2,957","6,427","2.17","5,599","6,364","1.14","6,650","11,429","1.72","92","111","1.21","0","0","0.00"
"10863  :  โรงพยาบาลปากพลี","2,508","4,907","1.96","874","1,929","2.21","492","729","1.48","1,142","2,249","1.97","0","0","0.00","0","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","8,407","14,520","1.73","1,335","3,242","2.43","648","943","1.46","5,982","9,695","1.62","442","640","1.45","0","0","0.00"
"10865  :  โรงพยาบาลองครักษ์","4,388","7,646","1.74","473","1,274","2.69","569","912","1.60","3,326","5,440","1.64","20","20","1.00","0","0","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","9,647","17,550","1.82","1,810","4,165","2.30","1,923","2,832","1.47","5,914","10,553","1.78","0","0","0.00","0","0","0.00"
"10866  :  โรงพยาบาลคลองหาด","6,341","11,496","1.81","377","679","1.80","206","253","1.23","5,365","10,060","1.88","393","504","1.28","0","0","0.00"
"10867  :  โรงพยาบาลตาพระยา","7,043","10,351","1.47","490","975","1.99","224","284","1.27","6,206","8,938","1.44","123","154","1.25","0","0","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","7,496","12,222","1.63","636","1,275","2.00","333","465","1.40","6,021","9,881","1.64","506","601","1.19","0","0","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","8,131","12,795","1.57","823","1,265","1.54","491","621","1.26","6,561","10,557","1.61","256","352","1.38","0","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","11,442","19,637","1.72","1,729","3,679","2.13","757","1,188","1.57","8,355","14,010","1.68","600","759","1.27","1","1","1.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","7,218","11,596","1.61","545","1,009","1.85","435","630","1.45","5,928","9,565","1.61","310","392","1.26","0","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","18,934","39,512","2.09","6,893","15,961","2.32","2,389","4,215","1.76","5,630","12,924","2.30","3,950","6,338","1.60","72","74","1.03"
"10871  :  โรงพยาบาลครบุรี","6,539","11,496","1.76","659","1,436","2.18","254","337","1.33","5,169","9,041","1.75","239","378","1.58","218","304","1.39"
"10872  :  โรงพยาบาลเสิงสาง","7,194","12,285","1.71","528","1,004","1.90","511","787","1.54","5,909","10,200","1.73","246","294","1.20","0","0","0.00"
"10873  :  โรงพยาบาลคง","6,060","11,442","1.89","512","1,028","2.01","319","491","1.54","5,145","9,808","1.91","69","98","1.42","15","17","1.13"
"10874  :  โรงพยาบาลบ้านเหลื่อม","4,955","8,611","1.74","571","1,000","1.75","204","294","1.44","3,996","7,079","1.77","184","238","1.29","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","7,986","14,997","1.88","709","1,594","2.25","479","731","1.53","6,531","12,341","1.89","264","328","1.24","3","3","1.00"
"10876  :  โรงพยาบาลโชคชัย","8,013","13,323","1.66","786","1,873","2.38","905","1,298","1.43","3,180","5,703","1.79","263","352","1.34","2,879","4,097","1.42"
"10877  :  โรงพยาบาลด่านขุนทด","8,983","15,649","1.74","975","1,972","2.02","792","1,136","1.43","6,735","11,990","1.78","475","545","1.15","6","6","1.00"
"10878  :  โรงพยาบาลโนนไทย","5,762","11,807","2.05","1,048","2,837","2.71","595","992","1.67","3,737","7,470","2.00","382","508","1.33","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","8,605","14,506","1.69","840","1,625","1.93","866","1,221","1.41","6,586","11,219","1.70","313","441","1.41","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","5,266","9,380","1.78","487","1,058","2.17","300","450","1.50","4,251","7,576","1.78","228","296","1.30","0","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","8,033","13,979","1.74","1,415","2,740","1.94","1,183","1,737","1.47","4,881","8,828","1.81","544","664","1.22","10","10","1.00"
"10882  :  โรงพยาบาลประทาย","10,679","21,029","1.97","1,018","2,278","2.24","390","602","1.54","8,942","17,722","1.98","329","427","1.30","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","9,489","17,381","1.83","1,151","2,745","2.38","2,505","3,369","1.34","5,781","11,189","1.94","52","78","1.50","0","0","0.00"
"10884  :  โรงพยาบาลพิมาย","8,800","16,093","1.83","1,173","2,801","2.39","2,445","3,163","1.29","4,777","9,562","2.00","376","534","1.42","29","33","1.14"
"10885  :  โรงพยาบาลห้วยแถลง","7,806","13,947","1.79","650","1,344","2.07","486","724","1.49","6,644","11,844","1.78","26","35","1.35","0","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","8,634","15,051","1.74","657","1,419","2.16","310","438","1.41","7,389","12,816","1.73","10","10","1.00","268","368","1.37"
"10887  :  โรงพยาบาลสูงเนิน","8,398","18,344","2.18","929","2,923","3.15","1,096","1,847","1.69","5,699","12,617","2.21","592","841","1.42","82","116","1.41"
"10888  :  โรงพยาบาลขามทะเลสอ","5,397","8,837","1.64","660","1,209","1.83","1,360","2,159","1.59","2,942","4,881","1.66","392","536","1.37","43","52","1.21"
"10889  :  โรงพยาบาลสีคิ้ว","11,378","20,716","1.82","1,562","3,841","2.46","1,256","1,842","1.47","5,946","11,411","1.92","813","1,253","1.54","1,801","2,369","1.32"
"10890  :  โรงพยาบาลปากช่องนานา","10,898","18,835","1.73","1,109","2,376","2.14","1,432","2,272","1.59","7,733","13,401","1.73","614","771","1.26","10","15","1.50"
"10891  :  โรงพยาบาลหนองบุญมาก","5,478","8,926","1.63","407","802","1.97","1,203","1,698","1.41","3,598","6,024","1.67","270","402","1.49","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","5,916","9,633","1.63","400","845","2.11","184","255","1.39","4,717","7,720","1.64","0","0","0.00","615","813","1.32"
"10893  :  โรงพยาบาลโนนแดง","5,148","10,486","2.04","520","1,229","2.36","236","354","1.50","4,286","8,754","2.04","106","149","1.41","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","5,111","10,192","1.99","441","1,130","2.56","282","548","1.94","4,177","8,147","1.95","192","327","1.70","19","40","2.11"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","12,430","22,165","1.78","10,714","19,706","1.84","229","285","1.24","912","1,385","1.52","575","789","1.37","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","2,677","4,667","1.74","253","434","1.72","144","205","1.42","2,273","4,020","1.77","7","8","1.14","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","4,531","8,371","1.85","315","682","2.17","178","307","1.72","3,926","7,244","1.85","112","138","1.23","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","6,447","17,388","2.70","52","68","1.31","63","96","1.52","5,788","16,609","2.87","544","615","1.13","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","643","810","1.26","0","0","0.00","5","5","1.00","540","703","1.30","69","73","1.06","29","29","1.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","4,366","6,399","1.47","2,292","3,832","1.67","85","94","1.11","2","4","2.00","1,211","1,542","1.27","776","927","1.19"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","637","1,544","2.42","444","1,036","2.33","107","156","1.46","86","352","4.09","0","0","0.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","138","147","1.07","124","131","1.06","0","0","0.00","13","15","1.15","1","1","1.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","5,126","9,436","1.84","0","0","0.00","1","1","1.00","4,277","7,913","1.85","0","0","0.00","848","1,522","1.79"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","5,319","10,419","1.96","1,113","2,890","2.60","647","923","1.43","2,776","5,367","1.93","735","1,191","1.62","48","48","1.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","3,808","7,040","1.85","530","1,279","2.41","882","1,232","1.40","2,232","4,299","1.93","164","230","1.40","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","1,960","3,130","1.60","162","258","1.59","25","37","1.48","1,375","2,197","1.60","0","0","0.00","398","638","1.60"
"27840  :  โรงพยาบาลสีดา","2,438","4,528","1.86","201","462","2.30","9","10","1.11","1,965","3,621","1.84","131","276","2.11","132","159","1.20"
"27841  :  โรงพยาบาลเทพารักษ์","3,020","4,813","1.59","762","1,013","1.33","1","2","2.00","1,904","3,294","1.73","69","83","1.20","284","421","1.48"
"10667  :  โรงพยาบาลบุรีรัมย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","7,849","13,107","1.67","596","1,171","1.96","462","585","1.27","6,499","10,913","1.68","292","438","1.50","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","8,550","15,467","1.81","754","1,637","2.17","482","710","1.47","7,257","13,045","1.80","57","75","1.32","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","8,899","17,533","1.97","1,746","4,343","2.49","709","975","1.38","5,148","10,502","2.04","631","895","1.42","665","818","1.23"
"10898  :  โรงพยาบาลหนองกี่","7,265","11,462","1.58","723","1,369","1.89","275","317","1.15","5,163","8,651","1.68","126","137","1.09","978","988","1.01"
"10899  :  โรงพยาบาลละหานทราย","10,466","17,198","1.64","948","1,756","1.85","849","1,195","1.41","8,649","14,220","1.64","20","27","1.35","0","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","8,353","16,051","1.92","40","63","1.58","201","263","1.31","6,390","12,344","1.93","181","210","1.16","1,541","3,171","2.06"
"10901  :  โรงพยาบาลบ้านกรวด","16,137","27,845","1.73","1,178","2,851","2.42","587","979","1.67","7,931","14,761","1.86","69","91","1.32","6,372","9,163","1.44"
"10902  :  โรงพยาบาลพุทไธสง","6,396","10,875","1.70","712","1,788","2.51","335","507","1.51","4,902","7,982","1.63","447","598","1.34","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","10,756","22,688","2.11","1,617","4,003","2.48","851","1,412","1.66","8,262","17,245","2.09","26","28","1.08","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","11,588","18,732","1.62","1,276","2,604","2.04","399","520","1.30","9,349","14,874","1.59","539","704","1.31","25","30","1.20"
"10906  :  โรงพยาบาลปะคำ","5,257","10,034","1.91","411","1,097","2.67","213","338","1.59","4,544","8,493","1.87","89","106","1.19","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","6,058","9,945","1.64","810","1,382","1.71","839","1,020","1.22","4,331","7,413","1.71","78","130","1.67","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","6,755","12,489","1.85","491","1,101","2.24","339","470","1.39","5,739","10,639","1.85","186","279","1.50","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","6,717","10,493","1.56","386","648","1.68","249","362","1.45","6,072","9,471","1.56","10","12","1.20","0","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","3,949","6,192","1.57","0","0","0.00","47","56","1.19","3,270","5,135","1.57","0","0","0.00","632","1,001","1.58"
"10911  :  โรงพยาบาลโนนสุวรรณ","3,002","5,311","1.77","263","602","2.29","150","192","1.28","2,586","4,514","1.75","3","3","1.00","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","4,030","6,345","1.57","327","615","1.88","271","353","1.30","3,283","5,184","1.58","149","193","1.30","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","4,491","8,732","1.94","609","1,654","2.72","313","492","1.57","3,569","6,586","1.85","0","0","0.00","0","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","6,277","9,605","1.53","339","576","1.70","2,432","3,547","1.46","2,951","4,900","1.66","4","5","1.25","551","577","1.05"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","774","1,434","1.85","532","1,034","1.94","36","62","1.72","38","67","1.76","154","254","1.65","14","17","1.21"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","4,090","7,341","1.79","572","1,187","2.08","1,050","1,787","1.70","2,298","4,142","1.80","170","225","1.32","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","4,567","6,976","1.53","200","279","1.40","457","776","1.70","2,660","4,545","1.71","1,250","1,376","1.10","0","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","4,647","8,461","1.82","363","896","2.47","1,447","1,711","1.18","2,741","5,721","2.09","96","133","1.39","0","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","12,591","24,364","1.94","3,517","8,471","2.41","1,525","2,527","1.66","6,549","11,996","1.83","1,000","1,370","1.37","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","10,253","17,679","1.72","1,058","2,152","2.03","415","680","1.64","8,770","14,829","1.69","10","18","1.80","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","10,852","19,481","1.80","1,560","3,383","2.17","534","724","1.36","8,421","14,868","1.77","337","506","1.50","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","7,017","11,824","1.69","398","969","2.43","3,046","3,815","1.25","3,321","6,703","2.02","252","337","1.34","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","14,590","27,662","1.90","1,769","4,025","2.28","1,457","2,369","1.63","10,891","20,614","1.89","473","654","1.38","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","6,319","11,897","1.88","497","1,016","2.04","249","336","1.35","5,438","10,377","1.91","135","168","1.24","0","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","8,181","17,828","2.18","975","2,408","2.47","453","766","1.69","6,751","14,651","2.17","2","3","1.50","0","0","0.00"
"10921  :  โรงพยาบาลสนม","2,933","6,094","2.08","309","844","2.73","191","261","1.37","2,322","4,858","2.09","110","127","1.15","1","4","4.00"
"10922  :  โรงพยาบาลศีขรภูมิ","11,046","21,275","1.93","1,354","3,269","2.41","501","703","1.40","8,726","16,785","1.92","464","517","1.11","1","1","1.00"
"10923  :  โรงพยาบาลสังขะ","12,613","20,191","1.60","920","2,081","2.26","192","249","1.30","6,152","11,643","1.89","4,853","5,383","1.11","496","835","1.68"
"10924  :  โรงพยาบาลลำดวน","8,230","13,310","1.62","735","1,315","1.79","146","161","1.10","7,089","11,522","1.63","18","20","1.11","242","292","1.21"
"10925  :  โรงพยาบาลสำโรงทาบ","5,729","10,490","1.83","575","1,400","2.43","411","569","1.38","4,350","7,904","1.82","393","617","1.57","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","6,093","9,792","1.61","475","924","1.95","922","1,262","1.37","4,684","7,594","1.62","12","12","1.00","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","1,825","3,288","1.80","100","185","1.85","300","397","1.32","168","336","2.00","1,256","2,368","1.89","1","2","2.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","5,165","9,421","1.82","472","1,010","2.14","678","869","1.28","3,805","7,306","1.92","11","12","1.09","199","224","1.13"
"27842  :  โรงพยาบาลเขวาสินรินทร์","2,351","4,094","1.74","202","486","2.41","517","895","1.73","1,514","2,564","1.69","118","149","1.26","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","3,531","7,776","2.20","198","422","2.13","130","202","1.55","3,026","6,874","2.27","56","69","1.23","121","209","1.73"
"27844  :  โรงพยาบาลโนนนารายณ์","3,488","5,681","1.63","6","6","1.00","265","326","1.23","3,022","5,052","1.67","0","0","0.00","195","297","1.52"
"10700  :  โรงพยาบาลศรีสะเกษ","13,883","24,214","1.74","2,737","5,628","2.06","978","1,335","1.37","6,662","12,179","1.83","3,506","5,072","1.45","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","8,009","11,912","1.49","302","495","1.64","129","156","1.21","2,547","3,228","1.27","5,031","8,033","1.60","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","8,400","13,262","1.58","932","1,804","1.94","433","637","1.47","6,026","9,495","1.58","1,009","1,326","1.31","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","14,143","20,689","1.46","1,087","2,021","1.86","331","476","1.44","7,642","10,958","1.43","5,083","7,234","1.42","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","10,691","19,557","1.83","0","0","0.00","491","698","1.42","8,762","15,876","1.81","134","180","1.34","1,304","2,803","2.15"
"10931  :  โรงพยาบาลไพรบึง","5,371","7,634","1.42","214","395","1.85","202","295","1.46","3,609","5,332","1.48","1,346","1,612","1.20","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","8,146","12,089","1.48","435","833","1.91","232","290","1.25","4,382","6,699","1.53","3,097","4,267","1.38","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","13,462","20,877","1.55","483","987","2.04","437","661","1.51","7,884","12,453","1.58","4,658","6,776","1.45","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","11,015","15,903","1.44","690","1,084","1.57","342","474","1.39","5,337","7,988","1.50","4,646","6,357","1.37","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","9,215","13,090","1.42","693","1,057","1.53","223","308","1.38","4,441","6,326","1.42","3,858","5,399","1.40","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","4,470","7,052","1.58","314","636","2.03","147","204","1.39","3,418","5,446","1.59","591","766","1.30","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","5,557","8,704","1.57","352","601","1.71","188","256","1.36","3,971","6,569","1.65","1,046","1,278","1.22","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","3,980","5,514","1.39","186","283","1.52","137","169","1.23","2,716","3,931","1.45","941","1,131","1.20","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","5,179","8,954","1.73","397","969","2.44","332","556","1.67","4,162","6,991","1.68","288","438","1.52","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","5,086","8,240","1.62","476","960","2.02","222","289","1.30","4,062","6,541","1.61","326","450","1.38","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","3,641","6,179","1.70","221","409","1.85","72","106","1.47","2,259","3,803","1.68","1,089","1,861","1.71","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","5,394","8,072","1.50","306","532","1.74","196","236","1.20","3,126","4,928","1.58","1,766","2,376","1.35","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","1,946","3,245","1.67","139","268","1.93","62","80","1.29","1,582","2,667","1.69","163","230","1.41","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","5,328","8,992","1.69","349","720","2.06","171","226","1.32","1,711","2,984","1.74","3,097","5,062","1.63","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","3,951","5,929","1.50","218","382","1.75","25","26","1.04","2,223","3,496","1.57","1,485","2,025","1.36","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","2,223","3,494","1.57","127","242","1.91","7","7","1.00","1,015","1,657","1.63","1,074","1,588","1.48","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","1,856","2,261","1.22","69","75","1.09","24","26","1.08","809","1,005","1.24","954","1,155","1.21","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","10,171","17,529","1.72","1,086","2,003","1.84","489","639","1.31","8,275","14,527","1.76","321","360","1.12","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","4,527","8,208","1.81","404","830","2.05","239","405","1.69","3,366","6,155","1.83","518","818","1.58","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","4,154","7,377","1.78","606","1,233","2.03","215","322","1.50","3,153","5,587","1.77","180","235","1.31","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","8,747","13,830","1.58","939","2,054","2.19","182","247","1.36","7,035","10,855","1.54","590","673","1.14","1","1","1.00"
"10948  :  โรงพยาบาลนาจะหลวย","4,909","8,326","1.70","432","864","2.00","152","199","1.31","4,178","7,067","1.69","0","0","0.00","147","196","1.33"
"10949  :  โรงพยาบาลน้ำยืน","6,919","10,743","1.55","700","1,363","1.95","544","714","1.31","5,311","8,178","1.54","364","488","1.34","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","6,245","10,312","1.65","471","950","2.02","36","42","1.17","5,427","8,883","1.64","311","437","1.41","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","5,432","11,423","2.10","760","2,021","2.66","269","434","1.61","4,193","8,669","2.07","210","299","1.42","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","7,507","12,334","1.64","588","965","1.64","362","600","1.66","6,498","10,695","1.65","57","71","1.25","2","3","1.50"
"10953  :  โรงพยาบาลม่วงสามสิบ","8,024","15,584","1.94","821","1,834","2.23","439","744","1.69","6,072","12,171","2.00","690","833","1.21","2","2","1.00"
"10954  :  โรงพยาบาลวารินชำราบ","9,975","19,122","1.92","2,426","6,294","2.59","12","18","1.50","5,759","10,143","1.76","1,767","2,654","1.50","11","13","1.18"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","7,277","14,233","1.96","1,291","3,181","2.46","472","728","1.54","4,770","9,234","1.94","744","1,090","1.47","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","2,811","4,267","1.52","205","325","1.59","161","192","1.19","2,357","3,620","1.54","88","130","1.48","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","5,746","8,824","1.54","667","1,128","1.69","165","233","1.41","4,754","7,266","1.53","160","197","1.23","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","5,348","10,072","1.88","585","1,171","2.00","383","607","1.58","4,186","8,009","1.91","194","285","1.47","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","3,492","5,855","1.68","287","562","1.96","275","370","1.35","2,645","4,502","1.70","285","421","1.48","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","6,793","11,431","1.68","680","1,234","1.81","342","525","1.54","5,609","9,471","1.69","159","198","1.25","3","3","1.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","3,739","7,967","2.13","317","917","2.89","172","283","1.65","3,125","6,632","2.12","125","135","1.08","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","10,089","18,577","1.84","1,632","4,183","2.56","677","1,091","1.61","6,265","11,094","1.77","1,185","1,779","1.50","330","430","1.30"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","13,090","14,543","1.11","2,003","2,091","1.04","867","867","1.00","10,137","11,502","1.13","83","83","1.00","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","7","7","1.00","0","0","0.00","4","4","1.00","0","0","0.00","3","3","1.00","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","2,174","4,161","1.91","812","1,897","2.34","166","226","1.36","750","1,377","1.84","446","661","1.48","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","10,378","19,382","1.87","2,863","6,333","2.21","915","1,367","1.49","5,183","9,455","1.82","969","1,566","1.62","448","661","1.48"
"24032  :  โรงพยาบาลนาตาล","3,068","6,043","1.97","236","491","2.08","24","31","1.29","2,667","5,344","2.00","141","177","1.26","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","1,987","3,187","1.60","214","468","2.19","134","169","1.26","1,564","2,460","1.57","75","90","1.20","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","1,686","3,353","1.99","114","239","2.10","114","169","1.48","1,417","2,898","2.05","41","47","1.15","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","2,013","2,908","1.44","156","260","1.67","88","106","1.20","1,721","2,482","1.44","48","60","1.25","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","2,193","4,334","1.98","200","539","2.70","97","157","1.62","1,823","3,543","1.94","73","95","1.30","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","15,425","25,240","1.64","3,552","6,829","1.92","1,255","1,846","1.47","9,697","15,322","1.58","921","1,243","1.35","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","2,475","4,161","1.68","295","558","1.89","205","288","1.40","1,967","3,304","1.68","8","11","1.38","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","5,259","9,189","1.75","657","1,333","2.03","280","418","1.49","4,176","7,243","1.73","146","195","1.34","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","5,982","10,527","1.76","661","1,646","2.49","378","543","1.44","4,942","8,337","1.69","1","1","1.00","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","3,939","6,110","1.55","351","592","1.69","156","189","1.21","3,245","5,121","1.58","186","207","1.11","1","1","1.00"
"10967  :  โรงพยาบาลมหาชนะชัย","5,999","9,988","1.66","566","1,428","2.52","1,771","2,089","1.18","3,497","6,263","1.79","165","208","1.26","0","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","3,629","6,450","1.78","601","1,067","1.78","1,419","2,300","1.62","1,608","3,081","1.92","1","2","2.00","0","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","3,224","5,369","1.67","229","438","1.91","100","128","1.28","2,832","4,735","1.67","63","68","1.08","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","8,764","15,275","1.74","933","1,880","2.02","354","500","1.41","7,108","12,411","1.75","369","484","1.31","0","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","82","116","1.41","1","1","1.00","2","2","1.00","79","113","1.43","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","2,632","4,685","1.78","147","297","2.02","265","460","1.74","2,076","3,745","1.80","127","161","1.27","17","22","1.29"
