"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน"
"10893  :  โรงพยาบาลโนนแดง","1,610","2,985","1.85","172","416","2.42","191","259","1.36","1,173","2,208","1.88","74","102","1.38","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","1,992","3,296","1.65","151","291","1.93","212","323","1.52","1,501","2,492","1.66","112","164","1.46","16","26","1.63"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","3,605","7,089","1.97","2,707","5,778","2.13","130","172","1.32","453","655","1.45","315","484","1.54","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","1,217","2,015","1.66","98","148","1.51","130","174","1.34","975","1,679","1.72","14","14","1.00","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","1,662","2,751","1.66","167","242","1.45","204","288","1.41","1,238","2,162","1.75","53","59","1.11","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","9,616","13,926","1.45","531","638","1.20","1,227","1,482","1.21","7,456","11,378","1.53","398","424","1.07","4","4","1.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","203","274","1.35","0","0","0.00","12","12","1.00","174","245","1.41","17","17","1.00","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","2,710","3,292","1.21","1,152","1,546","1.34","92","96","1.04","1","1","1.00","945","1,071","1.13","520","578","1.11"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","365","668","1.83","199","406","2.04","129","162","1.26","37","100","2.70","0","0","0.00","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","147","173","1.18","126","145","1.15","0","0","0.00","20","27","1.35","1","1","1.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","2,316","4,112","1.78","0","0","0.00","0","0","0.00","1,729","3,109","1.80","0","0","0.00","587","1,003","1.71"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","2,849","5,002","1.76","484","999","2.06","729","992","1.36","1,222","2,355","1.93","414","656","1.58","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","1,964","3,380","1.72","215","481","2.24","470","660","1.40","1,124","2,043","1.82","155","196","1.26","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","962","1,558","1.62","82","118","1.44","14","14","1.00","792","1,325","1.67","1","1","1.00","73","100","1.37"
"27840  :  โรงพยาบาลสีดา","825","1,258","1.52","88","185","2.10","31","32","1.03","491","752","1.53","115","172","1.50","100","117","1.17"
"27841  :  โรงพยาบาลเทพารักษ์","1,121","1,864","1.66","98","134","1.37","0","0","0.00","817","1,397","1.71","37","43","1.16","169","290","1.72"
"10667  :  โรงพยาบาลบุรีรัมย์","161","254","1.58","88","138","1.57","26","38","1.46","47","78","1.66","0","0","0.00","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","3,040","5,041","1.66","253","512","2.02","615","764","1.24","1,988","3,502","1.76","184","263","1.43","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","3,783","6,900","1.82","370","850","2.30","428","570","1.33","2,961","5,447","1.84","24","33","1.38","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","6,353","10,407","1.64","828","1,803","2.18","542","758","1.40","2,798","5,299","1.89","1,607","1,863","1.16","578","684","1.18"
"10898  :  โรงพยาบาลหนองกี่","3,208","5,212","1.62","301","526","1.75","244","285","1.17","2,215","3,856","1.74","76","83","1.09","372","462","1.24"
"10899  :  โรงพยาบาลละหานทราย","4,567","7,439","1.63","458","799","1.74","577","824","1.43","3,520","5,803","1.65","12","13","1.08","0","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","3,577","6,490","1.81","450","865","1.92","462","745","1.61","2,564","4,766","1.86","78","90","1.15","23","24","1.04"
"10901  :  โรงพยาบาลบ้านกรวด","5,011","9,507","1.90","535","1,329","2.48","487","779","1.60","3,287","6,587","2.00","107","156","1.46","595","656","1.10"
"10902  :  โรงพยาบาลพุทไธสง","1,881","3,046","1.62","242","477","1.97","411","529","1.29","1,001","1,728","1.73","227","312","1.37","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","6,105","12,019","1.97","781","1,751","2.24","818","1,298","1.59","4,492","8,953","1.99","14","17","1.21","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","3,627","6,306","1.74","394","795","2.02","338","442","1.31","2,567","4,652","1.81","236","317","1.34","92","100","1.09"
"10906  :  โรงพยาบาลปะคำ","1,896","3,601","1.90","172","434","2.52","171","270","1.58","1,490","2,810","1.89","63","87","1.38","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","1,466","2,558","1.74","184","305","1.66","247","324","1.31","976","1,845","1.89","59","84","1.42","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","2,518","3,978","1.58","220","367","1.67","282","399","1.41","1,872","3,024","1.62","144","188","1.31","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","2,181","3,403","1.56","167","282","1.69","180","268","1.49","1,822","2,839","1.56","11","13","1.18","1","1","1.00"
"10910  :  โรงพยาบาลห้วยราช","1,541","2,347","1.52","0","0","0.00","34","56","1.65","1,200","1,841","1.53","0","0","0.00","307","450","1.47"
"10911  :  โรงพยาบาลโนนสุวรรณ","1,274","2,318","1.82","119","227","1.91","87","109","1.25","1,068","1,982","1.86","0","0","0.00","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","1,657","2,563","1.55","132","216","1.64","171","221","1.29","1,276","2,022","1.58","78","104","1.33","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","1,779","3,396","1.91","67","200","2.99","255","433","1.70","1,199","2,196","1.83","1","1","1.00","257","566","2.20"
"10914  :  โรงพยาบาลโนนดินแดง","1,978","3,080","1.56","153","278","1.82","321","367","1.14","1,387","2,295","1.65","2","2","1.00","115","138","1.20"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","323","578","1.79","35","50","1.43","0","0","0.00","20","30","1.50","260","490","1.88","8","8","1.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","2,157","3,691","1.71","342","625","1.83","612","960","1.57","1,098","1,956","1.78","105","150","1.43","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","1,809","2,922","1.62","158","293","1.85","351","429","1.22","1,206","2,066","1.71","94","134","1.43","0","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","1,802","3,421","1.90","169","393","2.33","429","588","1.37","1,113","2,277","2.05","91","163","1.79","0","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","7,590","12,709","1.67","1,619","3,123","1.93","1,455","2,234","1.54","3,823","6,464","1.69","693","888","1.28","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","2,369","4,400","1.86","222","460","2.07","146","204","1.40","1,928","3,649","1.89","7","7","1.00","66","80","1.21"
"10916  :  โรงพยาบาลท่าตูม","4,049","6,551","1.62","588","1,169","1.99","457","618","1.35","2,852","4,581","1.61","152","183","1.20","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","2,506","4,152","1.66","169","386","2.28","682","903","1.32","1,457","2,636","1.81","198","227","1.15","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","5,167","9,957","1.93","599","1,391","2.32","1,010","1,681","1.66","3,367","6,638","1.97","191","247","1.29","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","2,409","4,448","1.85","204","440","2.16","204","267","1.31","1,870","3,584","1.92","114","140","1.23","17","17","1.00"
"10920  :  โรงพยาบาลรัตนบุรี","3,338","6,276","1.88","373","741","1.99","526","835","1.59","2,433","4,690","1.93","6","10","1.67","0","0","0.00"
"10921  :  โรงพยาบาลสนม","1,260","2,230","1.77","169","346","2.05","147","208","1.41","893","1,615","1.81","50","60","1.20","1","1","1.00"
"10922  :  โรงพยาบาลศีขรภูมิ","4,325","7,935","1.83","489","1,287","2.63","557","769","1.38","3,006","5,561","1.85","273","318","1.16","0","0","0.00"
"10923  :  โรงพยาบาลสังขะ","4,307","6,911","1.60","438","890","2.03","175","191","1.09","2,769","4,682","1.69","545","593","1.09","380","555","1.46"
"10924  :  โรงพยาบาลลำดวน","3,345","5,055","1.51","283","487","1.72","141","172","1.22","2,712","4,132","1.52","12","18","1.50","197","246","1.25"
"10925  :  โรงพยาบาลสำโรงทาบ","2,781","5,013","1.80","326","791","2.43","361","525","1.45","1,866","3,361","1.80","228","336","1.47","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","2,420","3,709","1.53","252","382","1.52","413","498","1.21","1,743","2,814","1.61","12","15","1.25","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","833","1,401","1.68","70","123","1.76","146","189","1.29","104","203","1.95","512","885","1.73","1","1","1.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","2,391","3,975","1.66","227","454","2.00","357","431","1.21","1,653","2,895","1.75","5","8","1.60","149","187","1.26"
"27842  :  โรงพยาบาลเขวาสินรินทร์","937","1,340","1.43","67","96","1.43","250","270","1.08","585","936","1.60","35","38","1.09","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","1,823","3,562","1.95","119","245","2.06","114","155","1.36","1,437","2,956","2.06","60","75","1.25","93","131","1.41"
"27844  :  โรงพยาบาลโนนนารายณ์","1,206","2,204","1.83","87","154","1.77","218","282","1.29","901","1,768","1.96","0","0","0.00","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","7,561","12,854","1.70","1,212","2,353","1.94","725","933","1.29","3,545","6,466","1.82","2,079","3,102","1.49","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","2,748","3,792","1.38","244","372","1.52","179","224","1.25","1,207","1,747","1.45","1,118","1,449","1.30","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","3,678","5,590","1.52","389","737","1.89","413","588","1.42","2,210","3,461","1.57","666","804","1.21","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","4,908","7,604","1.55","582","1,189","2.04","273","412","1.51","3,115","4,853","1.56","938","1,150","1.23","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","5,156","8,478","1.64","177","232","1.31","205","239","1.17","3,830","6,527","1.70","89","114","1.28","855","1,366","1.60"
"10931  :  โรงพยาบาลไพรบึง","1,775","2,928","1.65","96","185","1.93","162","240","1.48","1,206","2,047","1.70","311","456","1.47","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","3,104","4,726","1.52","177","313","1.77","96","120","1.25","1,348","2,025","1.50","1,483","2,268","1.53","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","4,707","7,140","1.52","227","382","1.68","179","229","1.28","1,926","2,816","1.46","2,375","3,713","1.56","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","4,850","6,882","1.42","223","310","1.39","264","341","1.29","2,008","2,907","1.45","2,355","3,324","1.41","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","3,045","4,646","1.53","434","686","1.58","252","358","1.42","1,943","3,051","1.57","416","551","1.32","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","1,982","2,734","1.38","109","198","1.82","92","119","1.29","1,148","1,642","1.43","633","775","1.22","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","1,968","2,800","1.42","135","237","1.76","189","260","1.38","1,186","1,716","1.45","458","587","1.28","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","2,106","2,880","1.37","103","177","1.72","109","133","1.22","1,680","2,318","1.38","214","252","1.18","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","2,029","3,621","1.78","169","412","2.44","224","348","1.55","1,605","2,772","1.73","31","89","2.87","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","2,554","3,873","1.52","238","460","1.93","188","247","1.31","1,871","2,802","1.50","257","364","1.42","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","1,636","2,566","1.57","85","129","1.52","60","72","1.20","1,010","1,708","1.69","481","657","1.37","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","2,427","3,863","1.59","191","317","1.66","198","260","1.31","1,747","2,911","1.67","291","375","1.29","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","807","1,333","1.65","66","118","1.79","108","139","1.29","588","1,015","1.73","45","61","1.36","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","2,325","3,709","1.60","193","304","1.58","171","246","1.44","771","1,251","1.62","1,190","1,908","1.60","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","1,832","2,706","1.48","152","243","1.60","14","18","1.29","1,171","1,854","1.58","495","591","1.19","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","973","1,561","1.60","84","175","2.08","34","45","1.32","612","1,001","1.64","243","340","1.40","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","648","801","1.24","17","18","1.06","18","19","1.06","221","261","1.18","392","503","1.28","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","2,716","4,108","1.51","728","1,229","1.69","298","386","1.30","921","1,418","1.54","768","1,074","1.40","1","1","1.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","4,756","7,561","1.59","407","843","2.07","246","370","1.50","3,871","6,083","1.57","232","265","1.14","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","1,918","3,239","1.69","194","449","2.31","197","264","1.34","1,413","2,387","1.69","114","139","1.22","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","2,287","3,660","1.60","355","609","1.72","277","399","1.44","1,509","2,445","1.62","146","207","1.42","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","2,643","4,462","1.69","344","810","2.35","268","382","1.43","1,846","3,043","1.65","185","227","1.23","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","2,135","3,220","1.51","194","386","1.99","119","161","1.35","1,670","2,488","1.49","0","0","0.00","152","185","1.22"
"10949  :  โรงพยาบาลน้ำยืน","2,218","3,395","1.53","286","500","1.75","320","427","1.33","1,484","2,291","1.54","128","177","1.38","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","1,744","2,751","1.58","164","330","2.01","23","27","1.17","1,379","2,142","1.55","178","252","1.42","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","2,963","5,840","1.97","391","859","2.20","265","429","1.62","2,189","4,381","2.00","118","171","1.45","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","4,168","5,663","1.36","281","435","1.55","277","434","1.57","3,459","4,637","1.34","150","156","1.04","1","1","1.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","2,710","4,414","1.63","311","636","2.05","308","476","1.55","2,016","3,224","1.60","75","78","1.04","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","5,259","8,920","1.70","5","6","1.20","93","182","1.96","4,526","7,852","1.73","635","880","1.39","0","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","3,606","6,218","1.72","528","1,171","2.22","372","546","1.47","2,269","3,856","1.70","437","645","1.48","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","1,125","1,765","1.57","131","219","1.67","118","148","1.25","775","1,266","1.63","101","132","1.31","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","2,410","3,953","1.64","270","473","1.75","118","180","1.53","1,915","3,164","1.65","107","136","1.27","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","2,552","4,315","1.69","360","602","1.67","369","538","1.46","1,774","3,107","1.75","49","68","1.39","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","2,039","3,255","1.60","155","353","2.28","256","347","1.36","1,423","2,280","1.60","205","275","1.34","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","3,193","5,192","1.63","275","530","1.93","251","419","1.67","2,560","4,099","1.60","104","141","1.36","3","3","1.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","1,442","2,447","1.70","131","244","1.86","97","162","1.67","1,166","1,987","1.70","48","54","1.13","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","5,647","10,334","1.83","879","2,138","2.43","683","1,094","1.60","3,877","6,792","1.75","50","61","1.22","158","249","1.58"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","723","1,085","1.50","528","800","1.52","78","107","1.37","117","178","1.52","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","5","5","1.00","0","0","0.00","1","1","1.00","0","0","0.00","4","4","1.00","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","1,116","1,897","1.70","318","579","1.82","70","90","1.29","546","987","1.81","182","241","1.32","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","5,350","8,892","1.66","1,111","2,072","1.86","646","953","1.48","2,840","4,758","1.68","753","1,109","1.47","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","1,203","2,107","1.75","103","209","2.03","23","37","1.61","1,041","1,810","1.74","36","51","1.42","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","1,234","1,916","1.55","135","238","1.76","178","252","1.42","880","1,382","1.57","41","44","1.07","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","874","1,471","1.68","58","122","2.10","115","157","1.37","664","1,152","1.73","37","40","1.08","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","1,206","1,632","1.35","70","106","1.51","83","110","1.33","1,014","1,361","1.34","39","55","1.41","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","963","1,692","1.76","85","196","2.31","97","146","1.51","729","1,281","1.76","52","69","1.33","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","7,855","13,188","1.68","1,618","3,340","2.06","1,164","1,703","1.46","4,574","7,486","1.64","499","659","1.32","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","1,190","1,957","1.64","153","290","1.90","169","252","1.49","861","1,407","1.63","7","8","1.14","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","2,329","3,611","1.55","223","401","1.80","199","264","1.33","1,842","2,864","1.55","65","82","1.26","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","2,529","4,342","1.72","310","706","2.28","329","460","1.40","1,888","3,173","1.68","2","3","1.50","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","1,590","2,324","1.46","147","220","1.50","123","144","1.17","1,224","1,856","1.52","96","104","1.08","0","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","2,041","3,760","1.84","211","471","2.23","226","288","1.27","1,507","2,874","1.91","97","127","1.31","0","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","1,563","2,396","1.53","323","525","1.63","609","668","1.10","630","1,202","1.91","1","1","1.00","0","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","1,176","1,876","1.60","105","181","1.72","80","117","1.46","948","1,533","1.62","43","45","1.05","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","3,568","5,928","1.66","476","864","1.82","277","369","1.33","2,637","4,477","1.70","178","218","1.22","0","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","58","84","1.45","1","2","2.00","2","3","1.50","55","79","1.44","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","941","1,423","1.51","64","103","1.61","164","241","1.47","644","990","1.54","61","79","1.30","8","10","1.25"
"10702  :  โรงพยาบาลชัยภูมิ","5,510","9,072","1.65","1,255","2,041","1.63","1,124","1,768","1.57","3,126","5,258","1.68","5","5","1.00","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","1,562","2,292","1.47","235","408","1.74","170","219","1.29","1,156","1,662","1.44","1","3","3.00","0","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","1,605","2,417","1.51","198","295","1.49","141","190","1.35","1,216","1,869","1.54","50","63","1.26","0","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","4,368","6,562","1.50","344","629","1.83","357","484","1.36","3,640","5,417","1.49","27","32","1.19","0","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","5,212","8,307","1.59","232","412","1.78","660","905","1.37","3,523","5,859","1.66","24","37","1.54","773","1,094","1.42"
"10974  :  โรงพยาบาลจัตุรัส","2,608","4,800","1.84","271","564","2.08","415","623","1.50","1,852","3,538","1.91","6","9","1.50","64","66","1.03"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","1,929","3,701","1.92","229","586","2.56","250","355","1.42","1,360","2,653","1.95","87","104","1.20","3","3","1.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","1,942","3,096","1.59","0","0","0.00","0","0","0.00","1,942","3,096","1.59","0","0","0.00","0","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","1,790","2,884","1.61","134","253","1.89","298","402","1.35","1,232","2,049","1.66","126","180","1.43","0","0","0.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","5,128","9,815","1.91","797","1,947","2.44","891","1,364","1.53","2,880","5,776","2.01","560","728","1.30","0","0","0.00"
"10979  :  โรงพยาบาลบ้านแท่น","2,747","4,606","1.68","229","506","2.21","238","358","1.50","2,250","3,706","1.65","13","19","1.46","17","17","1.00"
"10980  :  โรงพยาบาลแก้งคร้อ","3,499","5,695","1.63","431","869","2.02","304","446","1.47","2,449","3,951","1.61","310","424","1.37","5","5","1.00"
"10981  :  โรงพยาบาลคอนสาร","2,797","4,509","1.61","309","575","1.86","358","501","1.40","2,112","3,412","1.62","18","21","1.17","0","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","2,231","3,669","1.64","180","364","2.02","264","382","1.45","1,782","2,915","1.64","4","7","1.75","1","1","1.00"
"10983  :  โรงพยาบาลเนินสง่า","1,888","3,607","1.91","294","586","1.99","223","350","1.57","1,193","2,386","2.00","178","285","1.60","0","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","3,853","6,899","1.79","751","1,572","2.09","450","660","1.47","2,500","4,441","1.78","152","226","1.49","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","1,860","2,733","1.47","287","458","1.60","163","203","1.25","1,353","1,996","1.48","57","76","1.33","0","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","2,152","3,740","1.74","259","499","1.93","198","303","1.53","1,572","2,759","1.76","123","179","1.46","0","0","0.00"
"10987  :  โรงพยาบาลพนา","1,679","3,317","1.98","257","652","2.54","185","295","1.59","1,125","2,213","1.97","112","157","1.40","0","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","1,344","2,432","1.81","152","296","1.95","183","287","1.57","1,007","1,847","1.83","2","2","1.00","0","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","1,513","2,463","1.63","167","298","1.78","246","305","1.24","1,097","1,857","1.69","3","3","1.00","0","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","1,562","2,755","1.76","183","418","2.28","236","316","1.34","1,139","2,013","1.77","4","8","2.00","0","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","4,039","6,709","1.66","650","1,245","1.92","626","891","1.42","2,372","4,081","1.72","3","5","1.67","388","487","1.26"
"11041  :  โรงพยาบาลพรเจริญ","2,184","3,255","1.49","175","281","1.61","108","130","1.20","1,740","2,638","1.52","154","198","1.29","7","8","1.14"
"11043  :  โรงพยาบาลโซ่พิสัย","2,665","4,330","1.62","242","418","1.73","256","327","1.28","2,021","3,394","1.68","146","191","1.31","0","0","0.00"
"11046  :  โรงพยาบาลเซกา","2,673","4,025","1.51","216","372","1.72","171","261","1.53","2,181","3,261","1.50","104","130","1.25","1","1","1.00"
"11047  :  โรงพยาบาลปากคาด","2,136","3,403","1.59","200","421","2.11","185","255","1.38","1,586","2,532","1.60","165","195","1.18","0","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","2,153","3,142","1.46","182","288","1.58","300","391","1.30","1,507","2,250","1.49","37","57","1.54","127","156","1.23"
"11049  :  โรงพยาบาลศรีวิไล","2,305","3,905","1.69","238","490","2.06","227","296","1.30","1,622","2,740","1.69","218","379","1.74","0","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","844","1,436","1.70","106","192","1.81","70","100","1.43","614","1,071","1.74","54","73","1.35","0","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","5,580","8,301","1.49","789","1,329","1.68","1,063","1,360","1.28","2,984","4,603","1.54","0","0","0.00","744","1,009","1.36"
"10991  :  โรงพยาบาลนากลาง","2,798","4,244","1.52","284","564","1.99","120","160","1.33","1,975","3,013","1.53","181","209","1.15","238","298","1.25"
"10992  :  โรงพยาบาลโนนสัง","3,218","4,353","1.35","240","370","1.54","132","157","1.19","1,425","1,923","1.35","1","1","1.00","1,420","1,902","1.34"
"10993  :  โรงพยาบาลศรีบุญเรือง","3,568","5,509","1.54","283","506","1.79","382","513","1.34","2,886","4,473","1.55","0","0","0.00","17","17","1.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","2,877","5,381","1.87","209","449","2.15","278","455","1.64","2,319","4,390","1.89","71","87","1.23","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","1,739","3,182","1.83","112","250","2.23","120","194","1.62","1,350","2,485","1.84","69","114","1.65","88","139","1.58"
"10670  :  โรงพยาบาลขอนแก่น","10,468","18,887","1.80","1,159","2,448","2.11","2,502","3,772","1.51","5,864","11,368","1.94","942","1,296","1.38","1","3","3.00"
"10995  :  โรงพยาบาลบ้านฝาง","2,713","4,476","1.65","232","545","2.35","625","924","1.48","1,527","2,571","1.68","329","436","1.33","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","2,815","4,092","1.45","246","389","1.58","557","765","1.37","1,966","2,885","1.47","46","53","1.15","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","2,980","4,598","1.54","4","7","1.75","489","724","1.48","2,170","3,368","1.55","13","15","1.15","304","484","1.59"
"10998  :  โรงพยาบาลชุมแพ","5,510","9,228","1.67","791","1,531","1.94","1,006","1,563","1.55","3,283","5,542","1.69","427","589","1.38","3","3","1.00"
"10999  :  โรงพยาบาลสีชมพู","1,957","3,145","1.61","219","364","1.66","167","223","1.34","1,566","2,553","1.63","5","5","1.00","0","0","0.00"
"11000  :  โรงพยาบาลน้ำพอง","5,286","7,643","1.45","491","818","1.67","1,187","1,619","1.36","3,320","4,858","1.46","288","348","1.21","0","0","0.00"
