"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"10832  :  โรงพยาบาลปลวกแดง","4,845,276.64","4,844,748.64","528.00","0.01","1,400,367.40","1,400,367.40","0.00","0.00","885,644.17","885,412.17","232.00","0.03","1,203,136.58","1,203,048.58","88.00","0.01","1,356,128.49","1,355,920.49","208.00","0.02"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","1,360,558.43","1,347,234.68","13,323.75","0.98","372,092.08","369,121.08","2,971.00","0.80","364,800.31","361,072.56","3,727.75","1.02","321,145.01","318,077.01","3,068.00","0.96","302,521.03","298,964.03","3,557.00","1.18"
"23962  :  โรงพยาบาลนิคมพัฒนา","522,610.25","519,247.25","3,363.00","0.64","229,060.25","227,369.75","1,690.50","0.74","261,270.50","259,735.50","1,535.00","0.59","32,279.50","32,142.00","137.50","0.43","0.00","0.00","0.00","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","178,135,488.51","178,050,832.10","84,656.41","0.05","20,409,114.61","20,390,701.10","18,413.51","0.09","42,694,120.40","42,666,971.50","27,148.90","0.06","50,674,425.80","50,661,468.50","12,957.30","0.03","64,357,827.70","64,331,691.00","26,136.70","0.04"
"10834  :  โรงพยาบาลขลุง","2,204,359.19","2,189,005.19","15,354.00","0.70","479,345.21","475,118.21","4,227.00","0.88","582,125.92","578,673.92","3,452.00","0.59","556,989.48","554,819.98","2,169.50","0.39","585,898.58","580,393.08","5,505.50","0.94"
"10835  :  โรงพยาบาลท่าใหม่","1,611,682.33","1,607,553.33","4,129.00","0.26","459,944.69","458,977.69","967.00","0.21","385,102.24","383,631.24","1,471.00","0.38","327,036.56","326,155.56","881.00","0.27","439,598.84","438,788.84","810.00","0.18"
"10836  :  โรงพยาบาลเขาสุกิม","1,115,528.22","1,104,187.47","11,340.75","1.02","297,258.47","293,520.22","3,738.25","1.26","259,429.75","255,340.75","4,089.00","1.58","272,818.75","270,812.75","2,006.00","0.74","286,021.25","284,513.75","1,507.50","0.53"
"10837  :  โรงพยาบาลสองพี่น้อง","1,995,574.90","1,989,852.15","5,722.75","0.29","567,369.75","564,243.50","3,126.25","0.55","657,090.40","655,205.90","1,884.50","0.29","395,047.25","394,722.25","325.00","0.08","376,067.50","375,680.50","387.00","0.10"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","2,614,755.50","2,600,411.50","14,344.00","0.55","788,711.50","783,761.00","4,950.50","0.63","677,616.50","672,709.00","4,907.50","0.72","512,147.00","509,739.50","2,407.50","0.47","636,280.50","634,202.00","2,078.50","0.33"
"10839  :  โรงพยาบาลมะขาม","1,469,527.62","1,460,371.62","9,156.00","0.62","398,863.50","396,589.50","2,274.00","0.57","345,345.62","343,078.62","2,267.00","0.66","382,874.00","380,520.00","2,354.00","0.61","342,444.50","340,183.50","2,261.00","0.66"
"10840  :  โรงพยาบาลแหลมสิงห์","2,277,742.76","2,273,554.76","4,188.00","0.18","496,879.26","495,630.76","1,248.50","0.25","614,250.00","613,163.00","1,087.00","0.18","587,716.00","586,861.50","854.50","0.15","578,897.50","577,899.50","998.00","0.17"
"10841  :  โรงพยาบาลสอยดาว","3,321,046.25","3,300,170.25","20,876.00","0.63","912,450.00","906,582.75","5,867.25","0.64","737,671.50","731,268.00","6,403.50","0.87","710,991.50","706,823.75","4,167.75","0.59","959,933.25","955,495.75","4,437.50","0.46"
"10842  :  โรงพยาบาลแก่งหางแมว","1,654,141.39","1,647,261.39","6,880.00","0.42","387,277.98","385,910.98","1,367.00","0.35","444,019.03","441,018.03","3,001.00","0.68","358,868.43","357,437.43","1,431.00","0.40","463,975.95","462,894.95","1,081.00","0.23"
"10843  :  โรงพยาบาลนายายอาม","2,806,594.25","2,793,429.25","13,165.00","0.47","730,247.50","725,449.50","4,798.00","0.66","565,311.25","562,188.75","3,122.50","0.55","776,281.00","773,550.00","2,731.00","0.35","734,754.50","732,241.00","2,513.50","0.34"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","1,392,513.00","1,372,857.50","19,655.50","1.41","338,227.25","334,343.00","3,884.25","1.15","361,053.75","354,140.00","6,913.75","1.91","349,801.75","344,445.75","5,356.00","1.53","343,430.25","339,928.75","3,501.50","1.02"
"10696  :  โรงพยาบาลตราด","45,091,790.53","45,051,772.53","40,018.00","0.09","12,137,615.46","12,126,393.46","11,222.00","0.09","11,567,646.89","11,557,302.89","10,344.00","0.09","10,722,316.90","10,713,699.90","8,617.00","0.08","10,664,211.28","10,654,376.28","9,835.00","0.09"
"10845  :  โรงพยาบาลคลองใหญ่","939,341.11","937,932.65","1,408.46","0.15","247,936.28","247,283.42","652.86","0.26","234,047.34","233,658.14","389.20","0.17","256,755.62","256,439.22","316.40","0.12","200,601.87","200,551.87","50.00","0.02"
"10846  :  โรงพยาบาลเขาสมิง","1,033,828.75","1,030,618.25","3,210.50","0.31","300,929.75","300,772.75","157.00","0.05","348,371.25","347,213.25","1,158.00","0.33","253,410.00","252,298.00","1,112.00","0.44","131,117.75","130,334.25","783.50","0.60"
"10847  :  โรงพยาบาลบ่อไร่","1,453,414.22","1,450,064.22","3,350.00","0.23","460,062.41","458,647.41","1,415.00","0.31","366,852.71","365,739.71","1,113.00","0.30","296,008.85","295,735.85","273.00","0.09","330,490.25","329,941.25","549.00","0.17"
"10848  :  โรงพยาบาลแหลมงอบ","792,101.52","791,460.52","641.00","0.08","250,903.75","250,795.50","108.25","0.04","192,945.80","192,670.05","275.75","0.14","195,718.74","195,593.74","125.00","0.06","152,533.23","152,401.23","132.00","0.09"
"10849  :  โรงพยาบาลเกาะกูด","75,452.75","75,064.25","388.50","0.51","24,486.25","24,224.50","261.75","1.07","21,696.00","21,624.00","72.00","0.33","16,712.75","16,658.00","54.75","0.33","12,557.75","12,557.75","0.00","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","529,725.00","529,284.75","440.25","0.08","155,738.25","155,738.25","0.00","0.00","80,776.50","80,638.25","138.25","0.17","92,279.50","92,178.25","101.25","0.11","200,930.75","200,730.00","200.75","0.10"
"10697  :  โรงพยาบาลพุทธโสธร","114,227,541.48","114,197,969.48","29,572.00","0.03","35,090,975.66","35,081,559.66","9,416.00","0.03","26,151,412.62","26,142,892.62","8,520.00","0.03","26,066,068.00","26,060,237.50","5,830.50","0.02","26,919,085.20","26,913,279.70","5,805.50","0.02"
"10833  :  โรงพยาบาลท่าตะเกียบ","2,761,816.25","2,750,708.25","11,108.00","0.40","797,982.50","794,714.50","3,268.00","0.41","779,999.25","775,923.25","4,076.00","0.52","535,956.50","534,192.50","1,764.00","0.33","647,878.00","645,878.00","2,000.00","0.31"
"10850  :  โรงพยาบาลบางคล้า","1,917,714.75","1,897,010.00","20,704.75","1.08","584,306.25","576,926.00","7,380.25","1.26","509,187.75","503,732.75","5,455.00","1.07","429,923.25","426,378.50","3,544.75","0.82","394,297.50","389,972.75","4,324.75","1.10"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","4,330,349.20","4,322,911.95","7,437.25","0.17","1,300,179.08","1,297,567.08","2,612.00","0.20","1,145,593.30","1,143,758.55","1,834.75","0.16","871,638.05","870,248.80","1,389.25","0.16","1,012,938.77","1,011,337.52","1,601.25","0.16"
"10852  :  โรงพยาบาลบางปะกง","5,417,933.80","5,398,394.30","19,539.50","0.36","1,820,653.80","1,815,266.30","5,387.50","0.30","1,340,379.00","1,335,669.00","4,710.00","0.35","1,057,608.40","1,054,030.40","3,578.00","0.34","1,199,292.60","1,193,428.60","5,864.00","0.49"
"10853  :  โรงพยาบาลบ้านโพธิ์","3,022,579.15","2,990,014.65","32,564.50","1.08","860,963.50","846,690.50","14,273.00","1.66","725,742.96","718,858.96","6,884.00","0.95","644,805.23","639,261.73","5,543.50","0.86","791,067.46","785,203.46","5,864.00","0.74"
"10854  :  โรงพยาบาลพนมสารคาม","9,270,248.78","9,199,653.28","70,595.50","0.76","2,863,470.65","2,836,269.65","27,201.00","0.95","2,222,586.84","2,204,031.84","18,555.00","0.83","1,982,574.02","1,970,406.02","12,168.00","0.61","2,201,617.27","2,188,945.77","12,671.50","0.58"
"10855  :  โรงพยาบาลสนามชัยเขต","7,968,268.00","7,942,009.00","26,259.00","0.33","2,031,317.25","2,022,850.50","8,466.75","0.42","2,122,934.25","2,114,864.50","8,069.75","0.38","1,781,155.25","1,776,273.00","4,882.25","0.27","2,032,861.25","2,028,021.00","4,840.25","0.24"
"10856  :  โรงพยาบาลแปลงยาว","2,897,458.10","2,882,476.10","14,982.00","0.52","937,707.00","933,599.50","4,107.50","0.44","716,045.90","712,491.90","3,554.00","0.50","533,577.35","530,681.35","2,896.00","0.54","710,127.85","705,703.35","4,424.50","0.62"
"13747  :  โรงพยาบาลราชสาส์น","651,581.60","649,190.60","2,391.00","0.37","122,904.35","121,827.85","1,076.50","0.88","108,288.50","107,530.50","758.00","0.70","192,525.25","192,166.75","358.50","0.19","227,863.50","227,665.50","198.00","0.09"
"31327  :  โรงพยาบาลคลองเขื่อน","434,711.25","430,092.00","4,619.25","1.06","125,355.75","123,909.25","1,446.50","1.15","117,590.50","116,213.50","1,377.00","1.17","68,620.50","67,883.50","737.00","1.07","123,144.50","122,085.75","1,058.75","0.86"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","84,154,046.95","83,634,872.95","519,174.00","0.62","24,362,523.00","24,238,505.00","124,018.00","0.51","19,964,612.20","19,807,366.95","157,245.25","0.79","17,476,225.00","17,387,757.25","88,467.75","0.51","22,350,686.75","22,201,243.75","149,443.00","0.67"
"10857  :  โรงพยาบาลกบินทร์บุรี","23,942,678.38","23,867,142.49","75,535.89","0.32","5,265,495.32","5,248,695.73","16,799.59","0.32","7,778,308.91","7,748,993.41","29,315.50","0.38","4,910,910.02","4,896,162.44","14,747.58","0.30","5,987,964.13","5,973,290.91","14,673.22","0.25"
"10858  :  โรงพยาบาลนาดี","1,437,059.00","1,427,176.25","9,882.75","0.69","427,589.90","425,286.65","2,303.25","0.54","417,893.37","415,264.37","2,629.00","0.63","312,324.27","310,143.77","2,180.50","0.70","279,251.46","276,481.46","2,770.00","0.99"
"10859  :  โรงพยาบาลบ้านสร้าง","592,111.25","584,637.75","7,473.50","1.26","66,419.00","65,677.25","741.75","1.12","217,745.50","214,358.00","3,387.50","1.56","138,878.75","137,581.25","1,297.50","0.93","169,068.00","167,021.25","2,046.75","1.21"
"10860  :  โรงพยาบาลประจันตคาม","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","2,213,633.50","2,201,755.50","11,878.00","0.54","654,904.50","650,366.50","4,538.00","0.69","576,761.50","573,895.50","2,866.00","0.50","518,063.50","515,638.50","2,425.00","0.47","463,904.00","461,855.00","2,049.00","0.44"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10698  :  โรงพยาบาลนครนายก","53,355,597.53","53,295,074.78","60,522.75","0.11","14,563,628.43","14,546,927.18","16,701.25","0.11","14,053,606.48","14,037,697.23","15,909.25","0.11","11,472,856.81","11,459,545.31","13,311.50","0.12","13,265,505.81","13,250,905.06","14,600.75","0.11"
"10863  :  โรงพยาบาลปากพลี","528,867.75","522,529.75","6,338.00","1.20","137,670.75","135,668.75","2,002.00","1.45","128,172.75","124,930.75","3,242.00","2.53","95,175.50","94,985.50","190.00","0.20","167,848.75","166,944.75","904.00","0.54"
"10864  :  โรงพยาบาลบ้านนา","3,092,541.35","3,087,631.35","4,910.00","0.16","1,086,276.25","1,084,841.25","1,435.00","0.13","727,850.72","726,455.72","1,395.00","0.19","568,491.41","567,871.41","620.00","0.11","709,922.97","708,462.97","1,460.00","0.21"
"10865  :  โรงพยาบาลองครักษ์","2,179,081.35","2,176,022.60","3,058.75","0.14","612,976.37","611,984.87","991.50","0.16","583,086.75","582,259.25","827.50","0.14","408,138.39","407,647.39","491.00","0.12","574,879.84","574,131.09","748.75","0.13"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","442,499,465.50","442,490,513.50","8,952.00","0.00","116,167,682.00","116,165,176.00","2,506.00","0.00","114,219,650.50","114,216,559.50","3,091.00","0.00","98,972,495.75","98,971,598.75","897.00","0.00","113,139,637.25","113,137,179.25","2,458.00","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","64,095,330.29","64,023,072.29","72,258.00","0.11","20,929,542.69","20,906,051.69","23,491.00","0.11","18,110,733.74","18,086,791.74","23,942.00","0.13","15,011,388.22","14,995,775.72","15,612.50","0.10","10,043,665.64","10,034,453.14","9,212.50","0.09"
"10866  :  โรงพยาบาลคลองหาด","1,586,682.60","1,585,967.60","715.00","0.05","437,183.25","437,147.25","36.00","0.01","404,943.85","404,459.85","484.00","0.12","357,349.20","357,346.20","3.00","0.00","387,206.30","387,014.30","192.00","0.05"
"10867  :  โรงพยาบาลตาพระยา","2,738,069.25","2,730,663.50","7,405.75","0.27","872,842.00","869,397.75","3,444.25","0.39","647,033.75","645,746.25","1,287.50","0.20","644,584.25","643,052.75","1,531.50","0.24","573,609.25","572,466.75","1,142.50","0.20"
"10868  :  โรงพยาบาลวังน้ำเย็น","3,182,729.56","3,172,231.78","10,497.78","0.33","827,561.75","826,731.75","830.00","0.10","737,153.31","734,342.53","2,810.78","0.38","750,025.25","748,193.25","1,832.00","0.24","867,989.25","862,964.25","5,025.00","0.58"
"10869  :  โรงพยาบาลวัฒนานคร","3,019,958.77","2,958,451.27","61,507.50","2.04","730,627.17","717,453.17","13,174.00","1.80","804,924.15","791,000.65","13,923.50","1.73","715,862.29","699,806.29","16,056.00","2.24","768,545.16","750,191.16","18,354.00","2.39"
"10870  :  โรงพยาบาลอรัญประเทศ","22,269,321.58","22,233,094.25","36,227.33","0.16","6,513,527.18","6,501,794.33","11,732.85","0.18","5,174,463.25","5,165,731.90","8,731.35","0.17","4,116,078.03","4,110,199.53","5,878.50","0.14","6,465,253.12","6,455,368.49","9,884.63","0.15"
"13817  :  โรงพยาบาลเขาฉกรรจ์","2,268,732.59","2,262,163.84","6,568.75","0.29","558,592.65","556,723.15","1,869.50","0.33","687,208.70","685,318.95","1,889.75","0.27","398,292.88","397,187.88","1,105.00","0.28","624,638.36","622,933.86","1,704.50","0.27"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","1,291,365.00","1,214,155.25","77,209.75","5.98","374,344.75","352,876.00","21,468.75","5.74","204,298.25","189,607.75","14,690.50","7.19","372,843.25","355,736.50","17,106.75","4.59","339,878.75","315,935.00","23,943.75","7.04"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","787,449,473,509.37","787,291,292,514.37","158,180,995.00","0.02","252,428,344,541.90","252,427,468,491.15","876,050.75","0.00","257,371,776,814.86","257,369,755,303.36","2,021,511.50","0.00","197,818,007,048.54","197,665,367,482.04","152,639,566.50","0.08","79,831,345,104.07","79,828,701,237.82","2,643,866.25","0.00"
"10871  :  โรงพยาบาลครบุรี","9,321,853.68","9,265,189.18","56,664.50","0.61","2,528,170.07","2,514,192.57","13,977.50","0.55","2,184,910.70","2,170,495.20","14,415.50","0.66","2,007,070.10","1,994,860.10","12,210.00","0.61","2,601,702.81","2,585,641.31","16,061.50","0.62"
"10872  :  โรงพยาบาลเสิงสาง","4,129,233.04","4,110,960.30","18,272.74","0.44","1,148,609.06","1,141,557.96","7,051.10","0.61","989,793.21","985,527.61","4,265.60","0.43","877,744.88","875,059.18","2,685.70","0.31","1,113,085.89","1,108,815.55","4,270.34","0.38"
"10873  :  โรงพยาบาลคง","2,219,284.10","2,205,098.60","14,185.50","0.64","548,460.13","545,712.13","2,748.00","0.50","539,481.53","536,526.53","2,955.00","0.55","423,130.26","421,590.26","1,540.00","0.36","708,212.18","701,269.68","6,942.50","0.98"
"10874  :  โรงพยาบาลบ้านเหลื่อม","1,864,440.05","1,860,423.55","4,016.50","0.22","437,693.70","436,605.20","1,088.50","0.25","469,140.55","467,862.55","1,278.00","0.27","399,076.15","398,336.15","740.00","0.19","558,529.65","557,619.65","910.00","0.16"
"10875  :  โรงพยาบาลจักราช","10,244,079.82","10,196,231.07","47,848.75","0.47","2,935,562.00","2,921,412.75","14,149.25","0.48","2,024,522.00","2,014,438.65","10,083.35","0.50","2,280,390.47","2,271,769.82","8,620.65","0.38","3,003,605.35","2,988,609.85","14,995.50","0.50"
"10876  :  โรงพยาบาลโชคชัย","15,783,402.35","15,749,876.35","33,526.00","0.21","4,331,023.00","4,322,677.00","8,346.00","0.19","4,187,529.25","4,176,264.25","11,265.00","0.27","3,158,007.75","3,152,177.75","5,830.00","0.18","4,106,842.35","4,098,757.35","8,085.00","0.20"
"10877  :  โรงพยาบาลด่านขุนทด","9,925,487.75","9,892,005.25","33,482.50","0.34","2,830,126.50","2,823,377.50","6,749.00","0.24","2,618,896.25","2,610,808.75","8,087.50","0.31","1,745,821.00","1,738,168.50","7,652.50","0.44","2,730,644.00","2,719,650.50","10,993.50","0.40"
"10878  :  โรงพยาบาลโนนไทย","6,699,701.25","6,670,262.25","29,439.00","0.44","1,775,944.15","1,767,024.15","8,920.00","0.50","1,913,711.10","1,904,196.10","9,515.00","0.50","1,468,318.55","1,463,501.55","4,817.00","0.33","1,541,727.45","1,535,540.45","6,187.00","0.40"
"10879  :  โรงพยาบาลโนนสูง","10,016,506.13","9,990,561.13","25,945.00","0.26","2,554,715.50","2,547,069.50","7,646.00","0.30","2,805,181.00","2,796,283.50","8,897.50","0.32","2,221,013.50","2,216,450.50","4,563.00","0.21","2,435,596.13","2,430,757.63","4,838.50","0.20"
"10880  :  โรงพยาบาลขามสะแกแสง","3,924,814.66","3,915,249.66","9,565.00","0.24","931,542.97","928,807.97","2,735.00","0.29","1,174,045.20","1,171,180.45","2,864.75","0.24","688,556.32","687,396.32","1,160.00","0.17","1,130,670.17","1,127,864.92","2,805.25","0.25"
"10881  :  โรงพยาบาลบัวใหญ่","31,943,810.32","31,896,080.32","47,730.00","0.15","8,271,455.11","8,256,685.11","14,770.00","0.18","8,306,663.06","8,289,904.06","16,759.00","0.20","7,353,901.39","7,344,922.39","8,979.00","0.12","8,011,790.76","8,004,568.76","7,222.00","0.09"
"10882  :  โรงพยาบาลประทาย","6,648,091.50","6,634,971.50","13,120.00","0.20","1,644,890.00","1,641,144.00","3,746.00","0.23","1,500,510.50","1,496,490.50","4,020.00","0.27","1,227,166.00","1,224,662.00","2,504.00","0.20","2,275,525.00","2,272,675.00","2,850.00","0.13"
"10883  :  โรงพยาบาลปักธงชัย","6,765,227.50","6,688,541.25","76,686.25","1.13","1,910,485.25","1,890,071.25","20,414.00","1.07","1,757,668.00","1,739,352.00","18,316.00","1.04","1,565,503.25","1,548,096.50","17,406.75","1.11","1,531,571.00","1,511,021.50","20,549.50","1.34"
"10884  :  โรงพยาบาลพิมาย","21,386,369.87","21,341,459.37","44,910.50","0.21","5,774,715.26","5,761,720.76","12,994.50","0.23","5,353,162.55","5,341,908.05","11,254.50","0.21","4,265,675.08","4,255,708.08","9,967.00","0.23","5,992,816.98","5,982,122.48","10,694.50","0.18"
"10885  :  โรงพยาบาลห้วยแถลง","7,400,588.24","7,373,852.74","26,735.50","0.36","2,127,260.67","2,117,364.67","9,896.00","0.47","2,380,947.64","2,373,016.14","7,931.50","0.33","1,312,484.52","1,308,702.02","3,782.50","0.29","1,579,895.41","1,574,769.91","5,125.50","0.32"
"10886  :  โรงพยาบาลชุมพวง","4,638,503.00","4,603,251.00","35,252.00","0.76","1,326,912.50","1,316,000.25","10,912.25","0.82","1,347,611.25","1,336,637.50","10,973.75","0.81","933,474.25","925,609.00","7,865.25","0.84","1,030,505.00","1,025,004.25","5,500.75","0.53"
"10887  :  โรงพยาบาลสูงเนิน","12,169,983.40","12,137,573.40","32,410.00","0.27","2,887,428.50","2,878,152.50","9,276.00","0.32","2,988,250.60","2,980,317.60","7,933.00","0.27","3,201,781.50","3,193,572.50","8,209.00","0.26","3,092,522.80","3,085,530.80","6,992.00","0.23"
"10888  :  โรงพยาบาลขามทะเลสอ","2,336,080.17","2,311,020.17","25,060.00","1.07","672,204.91","663,291.41","8,913.50","1.33","565,800.06","557,625.06","8,175.00","1.44","522,572.19","517,992.19","4,580.00","0.88","575,503.01","572,111.51","3,391.50","0.59"
"10889  :  โรงพยาบาลสีคิ้ว","13,838,033.05","13,798,128.05","39,905.00","0.29","3,720,125.96","3,712,110.96","8,015.00","0.22","4,026,364.94","4,016,199.44","10,165.50","0.25","2,706,389.25","2,693,036.25","13,353.00","0.49","3,385,152.90","3,376,781.40","8,371.50","0.25"
"10890  :  โรงพยาบาลปากช่องนานา","38,761,253.75","38,651,073.25","110,180.50","0.28","11,007,397.25","10,973,827.25","33,570.00","0.30","10,570,971.25","10,543,521.75","27,449.50","0.26","9,212,404.50","9,185,204.00","27,200.50","0.30","7,970,480.75","7,948,520.25","21,960.50","0.28"
"10891  :  โรงพยาบาลหนองบุญมาก","5,183,888.12","5,171,931.62","11,956.50","0.23","1,769,553.78","1,765,446.78","4,107.00","0.23","1,376,376.66","1,373,288.66","3,088.00","0.22","1,087,160.73","1,084,915.73","2,245.00","0.21","950,796.95","948,280.45","2,516.50","0.26"
"10892  :  โรงพยาบาลแก้งสนามนาง","2,443,836.89","2,435,344.89","8,492.00","0.35","634,406.17","632,172.67","2,233.50","0.35","747,882.97","745,286.97","2,596.00","0.35","413,298.32","411,788.32","1,510.00","0.37","648,249.43","646,096.93","2,152.50","0.33"
"10893  :  โรงพยาบาลโนนแดง","3,353,243.87","3,321,136.87","32,107.00","0.96","780,544.43","769,762.93","10,781.50","1.38","944,108.20","935,428.20","8,680.00","0.92","838,292.53","832,349.53","5,943.00","0.71","790,298.71","783,596.21","6,702.50","0.85"
"10894  :  โรงพยาบาลวังน้ำเขียว","2,638,922.50","2,633,736.50","5,186.00","0.20","764,283.00","763,199.00","1,084.00","0.14","687,964.00","685,784.50","2,179.50","0.32","646,240.00","644,840.50","1,399.50","0.22","540,435.50","539,912.50","523.00","0.10"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","1,573,861.65","1,567,653.39","6,208.26","0.39","455,081.19","451,566.93","3,514.26","0.77","421,920.19","420,613.19","1,307.00","0.31","236,895.68","236,440.68","455.00","0.19","459,964.59","459,032.59","932.00","0.20"
"11608  :  โรงพยาบาลลำทะเมนชัย","2,551,069.22","2,543,553.72","7,515.50","0.29","723,579.33","721,022.33","2,557.00","0.35","829,987.15","826,622.15","3,365.00","0.41","476,686.65","475,937.15","749.50","0.16","520,816.09","519,972.09","844.00","0.16"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","6,361,862.80","6,313,371.80","48,491.00","0.76","2,362,543.00","2,353,235.00","9,308.00","0.39","2,281,283.00","2,263,687.00","17,596.00","0.77","972,236.80","959,078.80","13,158.00","1.35","745,800.00","737,371.00","8,429.00","1.13"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","10,349,149.00","10,346,289.00","2,860.00","0.03","3,113,471.00","3,113,471.00","0.00","0.00","3,191,044.00","3,191,044.00","0.00","0.00","1,881,772.00","1,881,772.00","0.00","0.00","2,162,862.00","2,160,002.00","2,860.00","0.13"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","51,078.00","50,946.00","132.00","0.26","4,504.00","4,456.00","48.00","1.07","12,825.00","12,741.00","84.00","0.65","16,593.00","16,593.00","0.00","0.00","17,156.00","17,156.00","0.00","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","3,616,394.25","3,616,394.25","0.00","0.00","1,058,230.45","1,058,230.45","0.00","0.00","1,007,604.00","1,007,604.00","0.00","0.00","815,882.65","815,882.65","0.00","0.00","734,677.15","734,677.15","0.00","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","3,652,602.00","3,637,545.00","15,057.00","0.41","996,847.50","993,830.50","3,017.00","0.30","1,003,075.50","995,841.50","7,234.00","0.72","777,198.50","775,405.50","1,793.00","0.23","875,480.50","872,467.50","3,013.00","0.34"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","28,318,634.90","28,278,619.90","40,015.00","0.14","7,761,370.45","7,752,174.45","9,196.00","0.12","7,221,938.55","7,210,185.30","11,753.25","0.16","6,218,217.30","6,211,426.80","6,790.50","0.11","7,117,108.60","7,104,833.35","12,275.25","0.17"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","1,310,292.80","1,301,588.80","8,704.00","0.66","364,634.25","361,629.25","3,005.00","0.82","360,087.35","357,692.35","2,395.00","0.67","253,118.85","251,526.85","1,592.00","0.63","332,452.35","330,740.35","1,712.00","0.51"
"27839  :  โรงพยาบาลบัวลาย","1,699,047.60","1,689,718.60","9,329.00","0.55","519,811.00","516,092.00","3,719.00","0.72","517,842.20","513,853.20","3,989.00","0.77","266,759.22","265,581.22","1,178.00","0.44","394,635.18","394,192.18","443.00","0.11"
"27840  :  โรงพยาบาลสีดา","1,676,907.00","1,675,867.00","1,040.00","0.06","422,198.50","421,982.50","216.00","0.05","437,436.50","437,182.50","254.00","0.06","456,311.00","456,013.00","298.00","0.07","360,961.00","360,689.00","272.00","0.08"
"27841  :  โรงพยาบาลเทพารักษ์","1,502,766.72","1,490,967.22","11,799.50","0.79","404,665.35","400,829.85","3,835.50","0.95","401,328.50","396,857.00","4,471.50","1.11","285,660.42","283,412.42","2,248.00","0.79","411,112.45","409,867.95","1,244.50","0.30"
