"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"10857  :  โรงพยาบาลกบินทร์บุรี","60,825,157.56","59,471,933.32","1,353,224.24","2.22","14,346,088.03","13,947,923.62","398,164.41","2.78","15,014,503.71","14,645,777.36","368,726.35","2.46","15,579,131.73","15,268,908.04","310,223.69","1.99","15,885,434.09","15,609,324.30","276,109.79","1.74"
"10858  :  โรงพยาบาลนาดี","10,266,179.47","10,060,001.47","206,178.00","2.01","2,525,317.51","2,457,092.96","68,224.55","2.70","2,579,256.23","2,518,467.93","60,788.30","2.36","2,567,091.08","2,525,249.48","41,841.60","1.63","2,594,514.65","2,559,191.10","35,323.55","1.36"
"10859  :  โรงพยาบาลบ้านสร้าง","11,156,156.50","10,963,333.50","192,823.00","1.73","2,624,290.50","2,580,843.50","43,447.00","1.66","2,659,880.50","2,615,223.50","44,657.00","1.68","3,023,288.50","2,974,779.50","48,509.00","1.60","2,848,697.00","2,792,487.00","56,210.00","1.97"
"10860  :  โรงพยาบาลประจันตคาม","2,097,688.08","2,094,874.08","2,814.00","0.13","1,702.50","1,702.50","0.00","0.00","1,041,919.70","1,040,824.70","1,095.00","0.11","20,420.80","20,420.80","0.00","0.00","1,033,645.08","1,031,926.08","1,719.00","0.17"
"10861  :  โรงพยาบาลศรีมหาโพธิ","2,275.00","2,275.00","0.00","0.00","0.00","0.00","0.00","0.00","43.00","43.00","0.00","0.00","45.00","45.00","0.00","0.00","2,187.00","2,187.00","0.00","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","600,601.85","588,120.85","12,481.00","2.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","600,601.85","588,120.85","12,481.00","2.08"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","72,035,187.32","72,032,019.32","3,168.00","0.00","15,860,708.50","15,859,214.50","1,494.00","0.01","17,323,456.50","17,321,968.50","1,488.00","0.01","18,346,373.28","18,346,187.28","186.00","0.00","20,504,649.04","20,504,649.04","0.00","0.00"
"10698  :  โรงพยาบาลนครนายก","104,855,696.28","104,222,346.53","633,349.75","0.60","21,945,925.02","21,805,299.52","140,625.50","0.64","23,157,990.32","23,004,598.57","153,391.75","0.66","30,647,236.15","30,482,840.40","164,395.75","0.54","29,104,544.79","28,929,608.04","174,936.75","0.60"
"10863  :  โรงพยาบาลปากพลี","11,035,383.49","9,700,548.49","1,334,835.00","12.10","2,762,825.25","2,384,430.25","378,395.00","13.70","2,706,816.05","2,360,556.05","346,260.00","12.79","2,601,861.85","2,326,336.85","275,525.00","10.59","2,963,880.34","2,629,225.34","334,655.00","11.29"
"10864  :  โรงพยาบาลบ้านนา","31,243,782.80","27,927,932.80","3,315,850.00","10.61","7,840,387.25","7,007,432.25","832,955.00","10.62","7,800,723.35","6,941,473.35","859,250.00","11.02","7,693,119.60","6,904,119.60","789,000.00","10.26","7,909,552.60","7,074,907.60","834,645.00","10.55"
"10865  :  โรงพยาบาลองครักษ์","19,026,902.34","17,261,590.34","1,765,312.00","9.28","4,082,366.38","3,496,419.88","585,946.50","14.35","4,148,122.10","3,702,236.10","445,886.00","10.75","5,844,150.21","5,472,751.71","371,398.50","6.36","4,952,263.65","4,590,182.65","362,081.00","7.31"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","61,395,744.67","61,113,819.67","281,925.00","0.46","14,886,272.31","14,822,145.81","64,126.50","0.43","15,624,258.97","15,544,706.47","79,552.50","0.51","14,515,016.50","14,464,992.00","50,024.50","0.34","16,370,196.89","16,281,975.39","88,221.50","0.54"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","23,559,765,651.25","23,559,536,413.25","229,238.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4,840,034,508.00","4,840,034,508.00","0.00","0.00","18,719,731,143.25","18,719,501,905.25","229,238.00","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","85,339,773.64","85,056,750.89","283,022.75","0.33","17,281,860.13","17,230,647.33","51,212.80","0.30","15,050,183.80","15,005,953.36","44,230.44","0.29","26,229,261.23","26,179,939.08","49,322.15","0.19","26,778,468.48","26,640,211.12","138,257.36","0.52"
"10866  :  โรงพยาบาลคลองหาด","13,253,709.75","13,014,712.75","238,997.00","1.80","3,205,960.50","3,196,871.50","9,089.00","0.28","3,162,749.00","3,113,156.00","49,593.00","1.57","3,361,846.25","3,264,121.25","97,725.00","2.91","3,523,154.00","3,440,564.00","82,590.00","2.34"
"10867  :  โรงพยาบาลตาพระยา","12,361,605.33","12,243,679.33","117,926.00","0.95","2,998,577.31","2,988,950.81","9,626.50","0.32","3,205,140.39","3,172,065.39","33,075.00","1.03","3,252,367.38","3,217,487.38","34,880.00","1.07","2,905,520.25","2,865,175.75","40,344.50","1.39"
"10868  :  โรงพยาบาลวังน้ำเย็น","21,701,382.10","21,049,493.80","651,888.30","3.00","4,768,381.40","4,594,795.15","173,586.25","3.64","4,836,102.30","4,683,918.05","152,184.25","3.15","6,712,440.25","6,540,329.25","172,111.00","2.56","5,384,458.15","5,230,451.35","154,006.80","2.86"
"10869  :  โรงพยาบาลวัฒนานคร","22,770,270.36","21,449,588.86","1,320,681.50","5.80","5,701,671.45","5,393,991.95","307,679.50","5.40","5,986,181.84","5,643,058.84","343,123.00","5.73","5,702,468.77","5,371,372.77","331,096.00","5.81","5,379,948.30","5,041,165.30","338,783.00","6.30"
"10870  :  โรงพยาบาลอรัญประเทศ","25,639,866.62","25,565,249.12","74,617.50","0.29","5,790,481.90","5,774,218.90","16,263.00","0.28","5,828,770.09","5,823,900.09","4,870.00","0.08","6,944,696.42","6,924,337.92","20,358.50","0.29","7,075,918.21","7,042,792.21","33,126.00","0.47"
"13817  :  โรงพยาบาลเขาฉกรรจ์","12,778,363.41","12,540,192.33","238,171.08","1.86","3,114,215.00","3,049,175.48","65,039.52","2.09","3,099,886.43","3,035,906.01","63,980.42","2.06","3,209,617.28","3,157,081.44","52,535.84","1.64","3,354,644.70","3,298,029.40","56,615.30","1.69"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","19,422,560.50","19,422,560.50","0.00","0.00","4,883,330.75","4,883,330.75","0.00","0.00","4,827,228.75","4,827,228.75","0.00","0.00","4,803,813.50","4,803,813.50","0.00","0.00","4,908,187.50","4,908,187.50","0.00","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10871  :  โรงพยาบาลครบุรี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10872  :  โรงพยาบาลเสิงสาง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10873  :  โรงพยาบาลคง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10875  :  โรงพยาบาลจักราช","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10876  :  โรงพยาบาลโชคชัย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10878  :  โรงพยาบาลโนนไทย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10879  :  โรงพยาบาลโนนสูง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10882  :  โรงพยาบาลประทาย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10883  :  โรงพยาบาลปักธงชัย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10884  :  โรงพยาบาลพิมาย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10886  :  โรงพยาบาลชุมพวง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10887  :  โรงพยาบาลสูงเนิน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10893  :  โรงพยาบาลโนนแดง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27839  :  โรงพยาบาลบัวลาย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27840  :  โรงพยาบาลสีดา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","104,811,076.87","104,582,837.37","228,239.50","0.22","25,203,866.82","25,160,630.82","43,236.00","0.17","51,241,711.25","51,120,929.50","120,781.75","0.24","27,953,560.90","27,891,377.40","62,183.50","0.22","411,937.90","409,899.65","2,038.25","0.49"
"10895  :  โรงพยาบาลคูเมือง","15,295,883.24","13,938,721.14","1,357,162.10","8.87","3,641,734.33","3,371,710.13","270,024.20","7.41","3,706,293.23","3,401,232.03","305,061.20","8.23","3,829,126.68","3,510,013.58","319,113.10","8.33","4,118,729.00","3,655,765.40","462,963.60","11.24"
"10896  :  โรงพยาบาลกระสัง","28,276,706.25","27,816,847.25","459,859.00","1.63","6,854,718.25","6,748,921.25","105,797.00","1.54","6,358,932.00","6,260,295.00","98,637.00","1.55","7,624,899.25","7,498,589.75","126,309.50","1.66","7,438,156.75","7,309,041.25","129,115.50","1.74"
"10897  :  โรงพยาบาลนางรอง","17,049,316.00","16,976,771.50","72,544.50","0.43","0.00","0.00","0.00","0.00","8,848,231.75","8,804,899.75","43,332.00","0.49","8,201,084.25","8,171,871.75","29,212.50","0.36","0.00","0.00","0.00","0.00"
"10898  :  โรงพยาบาลหนองกี่","32,650,287.66","32,054,705.66","595,582.00","1.82","8,095,370.26","7,992,172.76","103,197.50","1.27","8,951,141.85","8,772,108.85","179,033.00","2.00","7,718,317.77","7,567,354.77","150,963.00","1.96","7,885,457.78","7,723,069.28","162,388.50","2.06"
"10899  :  โรงพยาบาลละหานทราย","27,038,529.43","26,563,756.68","474,772.75","1.76","6,504,138.41","6,413,884.66","90,253.75","1.39","7,659,673.47","7,523,651.47","136,022.00","1.78","7,308,792.11","7,202,398.61","106,393.50","1.46","5,565,925.44","5,423,821.94","142,103.50","2.55"
"10900  :  โรงพยาบาลประโคนชัย","39,777,626.40","38,587,994.40","1,189,632.00","2.99","9,244,663.70","8,994,513.70","250,150.00","2.71","9,280,448.50","8,995,955.00","284,493.50","3.07","10,357,464.65","10,045,483.40","311,981.25","3.01","10,895,049.55","10,552,042.30","343,007.25","3.15"
"10901  :  โรงพยาบาลบ้านกรวด","19,155,691.35","18,125,329.35","1,030,362.00","5.38","4,869,461.58","4,562,680.33","306,781.25","6.30","5,234,621.90","4,864,439.65","370,182.25","7.07","4,654,237.61","4,448,557.61","205,680.00","4.42","4,397,370.26","4,249,651.76","147,718.50","3.36"
"10902  :  โรงพยาบาลพุทไธสง","27,068,317.50","26,577,740.50","490,577.00","1.81","6,546,115.00","6,469,325.00","76,790.00","1.17","6,802,858.50","6,687,619.50","115,239.00","1.69","6,653,353.00","6,508,742.00","144,611.00","2.17","7,065,991.00","6,912,054.00","153,937.00","2.18"
"10904  :  โรงพยาบาลลำปลายมาศ","20,545,215.49","20,178,785.89","366,429.60","1.78","4,476,473.35","4,387,919.10","88,554.25","1.98","5,382,696.23","5,239,563.98","143,132.25","2.66","5,362,061.57","5,309,130.82","52,930.75","0.99","5,323,984.34","5,242,171.99","81,812.35","1.54"
"10905  :  โรงพยาบาลสตึก","27,072,757.50","26,259,554.00","813,203.50","3.00","6,841,734.75","6,600,975.25","240,759.50","3.52","6,728,834.25","6,513,210.25","215,624.00","3.20","6,810,937.25","6,616,509.00","194,428.25","2.85","6,691,251.25","6,528,859.50","162,391.75","2.43"
"10906  :  โรงพยาบาลปะคำ","12,170,771.52","11,378,262.17","792,509.35","6.51","2,878,610.10","2,616,289.91","262,320.19","9.11","3,126,873.72","2,914,069.14","212,804.58","6.81","3,320,231.81","3,148,610.35","171,621.46","5.17","2,845,055.89","2,699,292.77","145,763.12","5.12"
"10907  :  โรงพยาบาลนาโพธิ์","18,424,133.21","17,644,654.21","779,479.00","4.23","4,454,939.80","4,210,725.80","244,214.00","5.48","4,446,590.95","4,214,870.95","231,720.00","5.21","4,551,853.40","4,414,920.40","136,933.00","3.01","4,970,749.06","4,804,137.06","166,612.00","3.35"
"10908  :  โรงพยาบาลหนองหงส์","11,683,729.20","11,084,684.20","599,045.00","5.13","3,176,536.10","2,986,737.85","189,798.25","5.98","3,227,067.55","3,021,661.05","205,406.50","6.37","3,081,258.55","2,946,848.05","134,410.50","4.36","2,198,867.00","2,129,437.25","69,429.75","3.16"
"10909  :  โรงพยาบาลพลับพลาชัย","15,323,111.90","14,978,857.40","344,254.50","2.25","3,835,484.15","3,785,756.15","49,728.00","1.30","3,780,559.00","3,693,970.00","86,589.00","2.29","3,791,584.00","3,715,345.00","76,239.00","2.01","3,915,484.75","3,783,786.25","131,698.50","3.36"
"10910  :  โรงพยาบาลห้วยราช","10,250,598.00","9,891,776.50","358,821.50","3.50","2,588,250.00","2,488,188.75","100,061.25","3.87","2,751,478.15","2,653,614.15","97,864.00","3.56","2,459,202.80","2,373,032.05","86,170.75","3.50","2,451,667.05","2,376,941.55","74,725.50","3.05"
"10911  :  โรงพยาบาลโนนสุวรรณ","9,194,988.04","8,266,754.29","928,233.75","10.09","1,977,884.29","1,756,984.04","220,900.25","11.17","2,319,616.15","2,059,056.90","260,559.25","11.23","2,401,237.90","2,183,480.40","217,757.50","9.07","2,496,249.70","2,267,232.95","229,016.75","9.17"
"10912  :  โรงพยาบาลชำนิ","8,346,831.97","7,634,201.22","712,630.75","8.54","1,955,660.10","1,729,412.60","226,247.50","11.57","2,013,286.49","1,826,111.99","187,174.50","9.30","2,091,277.28","1,949,620.78","141,656.50","6.77","2,286,608.10","2,129,055.85","157,552.25","6.89"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","14,530,829.81","14,305,397.71","225,432.10","1.55","3,683,575.70","3,634,706.20","48,869.50","1.33","3,856,348.15","3,821,624.35","34,723.80","0.90","3,545,297.18","3,489,476.48","55,820.70","1.57","3,445,608.78","3,359,590.68","86,018.10","2.50"
"10914  :  โรงพยาบาลโนนดินแดง","8,209,260.67","7,954,275.67","254,985.00","3.11","2,466,890.40","2,396,023.40","70,867.00","2.87","2,547,863.05","2,452,829.05","95,034.00","3.73","2,334,273.40","2,270,611.40","63,662.00","2.73","860,233.82","834,811.82","25,422.00","2.96"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","5,831,136.39","5,770,924.79","60,211.60","1.03","3,885,492.22","3,845,840.02","39,652.20","1.02","0.00","0.00","0.00","0.00","1,945,644.17","1,925,084.77","20,559.40","1.06","0.00","0.00","0.00","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","9,391,974.55","9,022,113.05","369,861.50","3.94","2,210,479.25","2,093,180.25","117,299.00","5.31","2,294,941.30","2,197,909.80","97,031.50","4.23","2,211,150.30","2,140,306.30","70,844.00","3.20","2,675,403.70","2,590,716.70","84,687.00","3.17"
"23578  :  โรงพยาบาลแคนดง","12,428,526.46","11,856,025.46","572,501.00","4.61","2,535,505.99","2,372,622.24","162,883.75","6.42","4,121,661.15","3,964,560.40","157,100.75","3.81","3,328,374.07","3,214,782.57","113,591.50","3.41","2,442,985.25","2,304,060.25","138,925.00","5.69"
"28020  :  โรงพยาบาลบ้านด่าน","1,068,859.23","914,087.68","154,771.55","14.48","399,115.40","327,018.65","72,096.75","18.06","467,302.74","398,512.34","68,790.40","14.72","201,298.59","187,560.19","13,738.40","6.82","1,142.50","996.50","146.00","12.78"
"10668  :  โรงพยาบาลสุรินทร์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10916  :  โรงพยาบาลท่าตูม","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10917  :  โรงพยาบาลจอมพระ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10918  :  โรงพยาบาลปราสาท","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10919  :  โรงพยาบาลกาบเชิง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10921  :  โรงพยาบาลสนม","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10923  :  โรงพยาบาลสังขะ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10924  :  โรงพยาบาลลำดวน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10926  :  โรงพยาบาลบัวเชด","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","156,481,228.23","156,040,124.57","441,103.66","0.28","35,179,784.13","35,085,262.37","94,521.76","0.27","38,556,356.93","38,427,868.50","128,488.43","0.33","40,693,135.88","40,597,264.60","95,871.28","0.24","42,051,951.29","41,929,729.10","122,222.19","0.29"
"10927  :  โรงพยาบาลยางชุมน้อย","8,984,585.89","8,506,624.26","477,961.63","5.32","2,176,101.08","2,075,241.06","100,860.02","4.63","2,138,502.73","2,032,702.02","105,800.71","4.95","2,344,142.91","2,215,106.96","129,035.95","5.50","2,325,839.17","2,183,574.22","142,264.95","6.12"
"10928  :  โรงพยาบาลกันทรารมย์","30,977,181.47","30,696,086.21","281,095.26","0.91","8,526,203.97","8,458,454.71","67,749.26","0.79","8,682,899.18","8,589,004.18","93,895.00","1.08","8,646,729.77","8,580,739.77","65,990.00","0.76","5,121,348.55","5,067,887.55","53,461.00","1.04"
