"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จ่ายยาสมุนไพรทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC","จ่ายยาสมุนไพรสิทธิทุกสิทธิ","จ่ายยาสมุนไพรสิทธิ UC"
"ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ","ครั้ง","รายการ"
"10889  :  โรงพยาบาลสีคิ้ว","6,303","7,638","3,431","4,043","2,052","2,498","1,224","1,429","4,251","5,140","2,207","2,614","0","0","0","0","0","0","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","6,716","7,544","4,112","4,503","2,968","3,332","1,852","2,033","3,098","3,477","1,901","2,077","650","735","359","393","0","0","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","4,741","6,192","3,087","4,026","1,346","1,546","916","1,053","2,672","3,650","1,737","2,374","723","996","434","599","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","1,915","2,272","1,520","1,806","728","795","556","606","1,187","1,477","964","1,200","0","0","0","0","0","0","0","0"
"10893  :  โรงพยาบาลโนนแดง","2,546","3,081","2,123","2,559","1,171","1,456","980","1,218","1,087","1,284","904","1,057","288","341","239","284","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","1,638","1,671","1,206","1,225","298","306","236","241","810","829","628","639","530","536","342","345","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","2,545","2,712","225","244","1,173","1,243","107","117","1,372","1,469","118","127","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","2,683","2,964","2,215","2,423","492","590","404","475","1,462","1,615","1,207","1,324","729","759","604","624","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","764","861","564","610","353","390","260","277","396","455","290","318","15","16","14","15","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","5,908","6,180","4,537","4,783","3,744","3,892","2,790","2,922","2,164","2,288","1,747","1,861","0","0","0","0","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","3","3","3","3","0","0","0","0","3","3","3","3","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","562","731","0","0","267","322","0","0","168","204","0","0","127","205","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","1,393","2,263","713","721","612","993","330","333","781","1,270","383","388","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","17","17","1","1","10","10","0","0","7","7","1","1","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","1,826","2,292","1,337","1,610","758","954","545","642","1,068","1,338","792","968","0","0","0","0","0","0","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","8,167","9,963","4,543","5,439","2,937","3,406","1,531","1,735","4,381","5,332","2,598","3,121","849","1,225","414","583","0","0","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","4,208","4,347","1,626","1,669","1,807","1,856","624","635","2,401","2,491","1,002","1,034","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","4,615","5,584","2,862","3,400","1,250","1,588","864","1,082","1,827","2,311","1,027","1,261","1,538","1,685","971","1,057","0","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","1,257","1,430","979","1,119","656","736","513","576","601","694","466","543","0","0","0","0","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","4,686","4,714","4,461","4,479","2,822","2,840","2,759","2,772","1,864","1,874","1,702","1,707","0","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","2,166","2,720","1,398","1,763","825","1,079","675","868","924","1,160","723","895","417","481","0","0","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","9,874","13,494","5,349","7,090","1,814","2,168","1,015","1,182","5,286","7,311","3,195","4,295","2,774","4,015","1,139","1,613","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","8,416","11,237","6,353","8,246","2,705","3,448","2,089","2,620","3,710","5,032","2,804","3,694","2,001","2,757","1,460","1,932","0","0","0","0"
"10896  :  โรงพยาบาลกระสัง","4,370","4,968","3,484","3,946","1,267","1,496","1,028","1,216","1,424","1,623","1,146","1,294","1,679","1,849","1,310","1,436","0","0","0","0"
"10897  :  โรงพยาบาลนางรอง","5,917","7,434","1,654","1,933","1,261","1,428","579","649","1,598","1,933","607","712","3,058","4,073","468","572","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","7,920","9,778","5,349","6,422","1,696","2,078","1,208","1,415","3,832","4,701","2,671","3,226","2,392","2,999","1,470","1,781","0","0","0","0"
"10899  :  โรงพยาบาลละหานทราย","3,527","4,270","2,770","3,226","1,221","1,412","977","1,113","1,530","1,898","1,200","1,410","776","960","593","703","0","0","0","0"
"10900  :  โรงพยาบาลประโคนชัย","8,405","9,092","5,538","5,961","2,450","2,723","1,651","1,817","2,856","3,101","1,975","2,132","3,099","3,268","1,912","2,012","0","0","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","9,139","21,859","6,898","16,442","983","1,210","740","885","2,035","3,314","1,609","2,644","6,121","17,335","4,549","12,913","0","0","0","0"
"10902  :  โรงพยาบาลพุทไธสง","4,119","5,384","2,829","3,607","602","657","459","498","1,155","1,519","825","1,073","2,362","3,208","1,545","2,036","0","0","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","8,515","9,468","6,032","6,542","1,824","2,075","1,266","1,382","3,343","3,721","2,390","2,617","3,348","3,672","2,376","2,543","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","12,844","13,832","8,494","9,111","1,514","1,746","953","1,086","5,321","5,743","3,615","3,890","6,009","6,343","3,926","4,135","0","0","0","0"
"10906  :  โรงพยาบาลปะคำ","2,855","3,179","2,266","2,497","754","823","608","662","964","1,058","778","843","1,137","1,298","880","992","0","0","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","10,895","13,798","7,697","9,456","4,620","5,556","3,396","4,020","3,745","4,432","2,581","2,928","2,530","3,810","1,720","2,508","0","0","0","0"
"10908  :  โรงพยาบาลหนองหงส์","5,825","7,109","4,332","5,212","1,214","1,393","879","976","1,802","2,074","1,347","1,513","2,809","3,642","2,106","2,723","0","0","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","1,692","1,820","1,309","1,397","435","456","351","365","404","434","316","339","853","930","642","693","0","0","0","0"
"10910  :  โรงพยาบาลห้วยราช","5,403","5,618","4,301","4,443","447","533","323","385","1,943","2,023","1,543","1,599","3,013","3,062","2,435","2,459","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","1,933","2,324","1,477","1,749","398","494","287","352","962","1,187","733","890","573","643","457","507","0","0","0","0"
"10912  :  โรงพยาบาลชำนิ","4,200","5,392","3,349","4,273","993","1,287","709","896","1,652","1,997","1,319","1,582","1,555","2,108","1,321","1,795","0","0","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","1,976","2,128","1,491","1,592","416","468","306","339","535","605","421","473","1,025","1,055","764","780","0","0","0","0"
"10914  :  โรงพยาบาลโนนดินแดง","3,545","4,029","2,729","3,024","1,230","1,441","941","1,067","1,596","1,776","1,237","1,351","719","812","551","606","0","0","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","4,364","6,644","2,810","4,253","612","743","357","407","1,488","2,298","986","1,515","2,264","3,603","1,467","2,331","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","3,472","4,062","2,593","2,982","849","945","708","785","1,307","1,511","986","1,115","1,316","1,606","899","1,082","0","0","0","0"
"28020  :  โรงพยาบาลบ้านด่าน","4,302","5,427","1,473","1,665","678","780","503","562","1,413","1,870","465","501","2,211","2,777","505","602","0","0","0","0"
"10668  :  โรงพยาบาลสุรินทร์","15,442","17,246","9,151","9,757","2,380","2,832","1,246","1,347","9,578","10,453","5,740","6,051","3,484","3,961","2,165","2,359","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","5,873","8,127","3,899","4,946","1,103","1,954","680","1,083","2,415","3,380","1,674","2,126","2,355","2,793","1,545","1,737","0","0","0","0"
"10916  :  โรงพยาบาลท่าตูม","7,676","8,952","4,996","5,719","1,546","2,046","1,079","1,409","2,814","3,148","1,868","2,047","3,316","3,758","2,049","2,263","0","0","0","0"
"10917  :  โรงพยาบาลจอมพระ","5,998","6,982","3,232","3,806","1,734","2,127","1,338","1,590","2,667","3,056","1,452","1,689","1,597","1,799","442","527","0","0","0","0"
"10918  :  โรงพยาบาลปราสาท","17,026","20,738","11,694","14,020","4,122","4,761","2,754","3,139","8,684","10,724","6,164","7,492","4,220","5,253","2,776","3,389","0","0","0","0"
"10919  :  โรงพยาบาลกาบเชิง","12,233","17,151","9,914","13,740","2,919","3,939","2,282","3,076","4,769","6,624","3,927","5,366","4,545","6,588","3,705","5,298","0","0","0","0"
"10920  :  โรงพยาบาลรัตนบุรี","7,751","9,171","5,445","6,342","2,481","3,017","1,778","2,138","2,472","3,010","1,785","2,124","2,798","3,144","1,882","2,080","0","0","0","0"
"10921  :  โรงพยาบาลสนม","5,110","5,385","3,905","4,086","1,041","1,101","817","860","1,965","2,087","1,517","1,603","2,104","2,197","1,571","1,623","0","0","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","9,801","13,118","7,281","9,559","1,398","1,894","903","1,106","3,717","4,602","2,879","3,535","4,686","6,622","3,499","4,918","0","0","0","0"
"10923  :  โรงพยาบาลสังขะ","9,100","10,763","5,887","6,601","3,730","4,557","2,525","2,854","4,055","4,688","2,669","2,984","1,315","1,518","693","763","0","0","0","0"
"10924  :  โรงพยาบาลลำดวน","9,039","12,230","7,080","9,441","3,046","3,533","2,416","2,783","3,427","4,329","2,723","3,413","2,566","4,368","1,941","3,245","0","0","0","0"
"10925  :  โรงพยาบาลสำโรงทาบ","4,283","5,301","3,102","3,791","1,326","1,533","988","1,138","1,551","1,877","1,121","1,336","1,406","1,891","993","1,317","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","3,959","4,624","2,627","3,068","1,402","1,735","1,103","1,380","934","1,065","563","631","1,623","1,824","961","1,057","0","0","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","140","140","41","41","7","7","0","0","38","38","2","2","95","95","39","39","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","5,365","8,268","4,155","5,812","1,034","1,465","805","991","1,726","2,633","1,370","1,832","2,605","4,170","1,980","2,989","0","0","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","5,956","6,770","4,076","4,617","1,473","1,712","1,142","1,306","2,343","2,765","1,385","1,674","2,140","2,293","1,549","1,637","0","0","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","5,942","8,607","4,681","6,676","1,237","1,518","971","1,160","2,049","2,690","1,633","2,115","2,656","4,399","2,077","3,401","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","4,692","5,721","3,825","4,598","1,066","1,178","891","987","1,971","2,372","1,653","1,968","1,655","2,171","1,281","1,643","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","15,989","18,590","5,617","6,729","2,227","2,666","1,059","1,228","5,693","6,634","2,134","2,570","8,069","9,290","2,424","2,931","0","0","0","0"
"10927  :  โรงพยาบาลยางชุมน้อย","7,892","10,533","1,641","2,089","4,641","6,183","777","1,001","2,568","3,438","474","605","683","912","390","483","0","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","7,406","7,953","4,062","4,339","1,922","2,067","1,170","1,251","3,111","3,267","1,817","1,908","2,373","2,619","1,075","1,180","0","0","0","0"
"10929  :  โรงพยาบาลกันทรลักษ์","11,087","15,690","7,974","11,301","1,501","1,750","1,016","1,153","9,586","13,940","6,958","10,148","0","0","0","0","0","0","0","0"
"10930  :  โรงพยาบาลขุขันธ์","8,276","9,454","6,706","7,571","1,788","1,900","1,526","1,612","3,814","4,176","3,093","3,337","2,674","3,378","2,087","2,622","0","0","0","0"
"10931  :  โรงพยาบาลไพรบึง","4,769","4,888","3,102","3,181","763","772","665","672","1,989","2,056","1,813","1,860","2,017","2,060","624","649","0","0","0","0"
"10932  :  โรงพยาบาลปรางค์กู่","4,781","6,061","2,398","2,987","1,619","1,777","813","901","1,562","1,976","845","1,052","1,600","2,308","740","1,034","0","0","0","0"
"10933  :  โรงพยาบาลขุนหาญ","29,100","45,310","24,345","38,526","4,775","8,026","3,579","6,279","10,086","19,012","8,489","16,613","14,239","18,272","12,277","15,634","0","0","0","0"
"10934  :  โรงพยาบาลราษีไศล","11,072","13,710","7,605","9,347","3,217","4,039","2,136","2,648","3,863","4,875","2,562","3,222","3,992","4,796","2,907","3,477","0","0","0","0"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","5,485","7,593","3,520","4,576","1,576","2,040","1,132","1,364","1,984","2,610","1,143","1,375","1,925","2,943","1,245","1,837","0","0","0","0"
"10936  :  โรงพยาบาลบึงบูรพ์","1,358","2,020","915","1,413","196","310","112","166","530","1,029","387","807","632","681","416","440","0","0","0","0"
"10937  :  โรงพยาบาลห้วยทับทัน","7,341","8,580","4,768","5,375","1,312","1,452","858","945","2,941","3,264","2,014","2,199","3,088","3,864","1,896","2,231","0","0","0","0"
"10938  :  โรงพยาบาลโนนคูณ","4,551","6,341","3,493","4,781","897","1,019","699","774","1,629","2,137","1,361","1,762","2,025","3,185","1,433","2,245","0","0","0","0"
"10939  :  โรงพยาบาลศรีรัตนะ","2,646","2,743","1,041","1,092","748","779","497","525","1,203","1,252","232","246","695","712","312","321","0","0","0","0"
"10940  :  โรงพยาบาลวังหิน","1,778","1,873","1,456","1,522","409","439","329","352","856","906","711","743","513","528","416","427","0","0","0","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","2,186","2,350","1,640","1,738","491","535","348","367","880","942","688","728","815","873","604","643","0","0","0","0"
"10942  :  โรงพยาบาลภูสิงห์","4,836","6,232","3,571","4,770","1,568","2,226","1,401","2,040","2,210","2,839","1,559","2,044","1,058","1,167","611","686","0","0","0","0"
"10943  :  โรงพยาบาลเมืองจันทร์","1,538","1,782","78","93","481","513","0","0","529","618","0","0","528","651","78","93","0","0","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","3,508","4,176","2,140","2,301","594","847","275","329","1,004","1,302","553","632","1,910","2,027","1,312","1,340","0","0","0","0"
"28014  :  โรงพยาบาลพยุห์","2,684","3,013","2,074","2,302","682","790","536","620","879","1,026","709","809","1,123","1,197","829","873","0","0","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","677","715","447","464","230","245","171","176","419","438","260","268","28","32","16","20","0","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","3,408","4,349","2,778","3,539","1,239","1,691","1,016","1,391","1,245","1,481","1,007","1,172","924","1,177","755","976","0","0","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","14,617","16,083","5,129","5,378","6,118","6,648","2,211","2,317","6,304","6,975","2,263","2,377","2,195","2,460","655","684","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","5,461","6,113","4,468","4,982","1,270","1,346","1,123","1,177","1,815","2,128","1,497","1,745","2,376","2,639","1,848","2,060","0","0","0","0"
"10945  :  โรงพยาบาลโขงเจียม","4,006","4,214","3,375","3,440","1,277","1,352","1,101","1,114","1,345","1,428","1,151","1,182","1,384","1,434","1,123","1,144","0","0","0","0"
"10946  :  โรงพยาบาลเขื่องใน","1,542","1,642","1,034","1,089","531","576","333","357","654","699","475","503","357","367","226","229","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","1,988","2,119","1,378","1,465","724","773","516","548","649","690","458","489","615","656","404","428","0","0","0","0"
"10948  :  โรงพยาบาลนาจะหลวย","6,106","7,197","4,747","5,383","1,584","1,936","1,220","1,419","2,143","2,555","1,632","1,862","2,379","2,706","1,895","2,102","0","0","0","0"
"10949  :  โรงพยาบาลน้ำยืน","616","784","349","437","300","388","182","233","177","212","87","103","139","184","80","101","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","1,385","1,502","497","541","649","707","210","229","565","603","197","217","171","192","90","95","0","0","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","14,486","17,339","10,781","12,580","2,489","3,124","1,685","2,000","4,279","5,177","3,246","3,806","7,718","9,038","5,850","6,774","0","0","0","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","2,617","3,239","1,969","2,364","621","677","474","499","1,067","1,423","802","1,025","929","1,139","693","840","0","0","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","2,460","2,851","1,839","2,077","1,201","1,453","938","1,124","681","743","512","541","578","655","389","412","0","0","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","9,571","10,082","8,239","8,683","1,531","1,671","1,338","1,464","5,067","5,231","4,349","4,494","2,973","3,180","2,552","2,725","0","0","0","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","12,697","17,361","8,878","12,003","2,165","2,390","1,373","1,445","4,737","6,775","3,341","4,686","5,795","8,196","4,164","5,872","0","0","0","0"
"10957  :  โรงพยาบาลตาลสุม","2,126","2,273","1,637","1,710","330","397","207","224","530","584","406","445","1,266","1,292","1,024","1,041","0","0","0","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","2,341","3,040","1,877","2,454","734","976","620","833","914","1,157","711","910","693","907","546","711","0","0","0","0"
"10959  :  โรงพยาบาลสำโรง","8,249","10,519","7,282","9,294","1,142","1,480","895","1,191","2,445","2,759","2,090","2,318","4,662","6,280","4,297","5,785","0","0","0","0"
"10960  :  โรงพยาบาลดอนมดแดง","2,740","3,825","2,129","3,008","964","1,324","750","1,036","1,056","1,532","802","1,196","720","969","577","776","0","0","0","0"
"10961  :  โรงพยาบาลสิรินธร","522","546","409","428","239","254","191","202","283","292","218","226","0","0","0","0","0","0","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","2,665","3,310","2,277","2,796","568","609","493","526","943","1,036","815","889","1,154","1,665","969","1,381","0","0","0","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","10,231","14,295","6,223","7,610","3,543","5,070","2,254","2,720","4,317","6,031","2,445","2,984","2,371","3,194","1,524","1,906","0","0","0","0"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","2,684","2,690","125","126","1,011","1,012","21","21","817","820","18","18","856","858","86","87","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","292","452","1","1","81","137","0","0","110","156","0","0","101","159","1","1","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","6,406","7,970","2,597","2,974","2,396","3,021","967","1,116","2,440","3,073","937","1,102","1,570","1,876","693","756","0","0","0","0"
"24032  :  โรงพยาบาลนาตาล","1,574","1,726","1,219","1,263","331","350","275","285","671","772","494","513","572","604","450","465","0","0","0","0"
"24821  :  โรงพยาบาลนาเยีย","5,745","8,586","4,354","6,172","1,942","3,111","1,527","2,310","2,034","2,950","1,555","2,137","1,769","2,525","1,272","1,725","0","0","0","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","3,350","3,739","2,520","2,779","1,092","1,234","825","918","1,201","1,334","924","1,012","1,057","1,171","771","849","0","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","3,503","4,232","2,925","3,509","314","368","242","288","831","888","672","708","2,358","2,976","2,011","2,513","0","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","2,356","3,070","1,655","2,185","597","639","322","347","853","891","663","683","906","1,540","670","1,155","0","0","0","0"
"10701  :  โรงพยาบาลยโสธร","3,527","4,375","1,629","1,776","904","1,218","330","370","1,364","1,786","570","658","1,259","1,371","729","748","0","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","3,746","4,110","1,905","2,130","764","839","648","694","1,322","1,488","863","966","1,660","1,783","394","470","0","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","7,904","9,142","6,136","7,041","2,094","2,379","1,611","1,807","3,613","4,295","2,804","3,300","2,197","2,468","1,721","1,934","0","0","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","4,834","6,989","3,687","4,659","1,085","1,937","836","1,289","2,085","2,874","1,560","1,822","1,664","2,178","1,291","1,548","0","0","0","0"
"10966  :  โรงพยาบาลป่าติ้ว","3,023","4,193","2,061","3,111","920","1,304","757","1,096","998","1,392","675","1,018","1,105","1,497","629","997","0","0","0","0"
"10967  :  โรงพยาบาลมหาชนะชัย","5,514","6,219","3,713","3,881","1,534","1,732","860","913","1,890","2,178","1,330","1,407","2,090","2,309","1,523","1,561","0","0","0","0"
"10968  :  โรงพยาบาลค้อวัง","2,595","2,769","2,026","2,134","650","694","521","549","868","951","687","746","1,077","1,124","818","839","0","0","0","0"
"10969  :  โรงพยาบาลไทยเจริญ","2,746","3,376","2,079","2,476","481","523","379","412","1,412","1,728","1,145","1,382","853","1,125","555","682","0","0","0","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","4,242","4,424","2,945","3,057","826","870","609","632","2,712","2,819","1,933","2,010","704","735","403","415","0","0","0","0"
"11921  :  โรงพยาบาลนายแพทย์หาญ","25","25","25","25","15","15","15","15","7","7","7","7","3","3","3","3","0","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","1,773","2,021","1,152","1,296","329","399","261","319","481","545","375","423","963","1,077","516","554","0","0","0","0"
"10702  :  โรงพยาบาลชัยภูมิ","10,674","11,883","4,083","4,416","3,144","3,506","1,291","1,372","4,355","4,934","1,860","2,036","3,175","3,443","932","1,008","0","0","0","0"
"10970  :  โรงพยาบาลบ้านเขว้า","4,434","4,810","3,573","3,911","566","618","462","502","1,016","1,287","863","1,124","2,852","2,905","2,248","2,285","0","0","0","0"
"10971  :  โรงพยาบาลคอนสวรรค์","13,042","14,752","8,515","9,245","2,904","3,181","2,183","2,351","5,670","6,267","4,299","4,739","4,468","5,304","2,033","2,155","0","0","0","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","8,256","10,381","6,652","8,274","1,819","2,257","1,482","1,814","3,167","3,697","2,570","2,981","3,270","4,427","2,600","3,479","0","0","0","0"
"10973  :  โรงพยาบาลหนองบัวแดง","6,150","8,374","3,535","4,559","1,574","2,106","1,165","1,481","2,472","3,295","1,396","1,710","2,104","2,973","974","1,368","0","0","0","0"
"10974  :  โรงพยาบาลจัตุรัส","8,440","11,205","4,208","5,061","2,124","2,642","1,566","1,849","2,498","3,143","1,542","1,817","3,818","5,420","1,100","1,395","0","0","0","0"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","3,835","4,417","2,875","3,274","619","658","474","497","789","872","595","649","2,427","2,887","1,806","2,128","0","0","0","0"
"10976  :  โรงพยาบาลหนองบัวระเหว","4,947","5,669","4,944","5,665","851","994","851","994","1,347","1,461","1,347","1,461","2,749","3,214","2,746","3,210","0","0","0","0"
"10977  :  โรงพยาบาลเทพสถิต","4,237","4,484","3,626","3,814","467","530","404","451","1,278","1,393","1,099","1,181","2,492","2,561","2,123","2,182","0","0","0","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","14,589","23,233","6,115","9,552","2,469","3,504","1,633","2,331","4,824","8,284","2,799","4,799","7,296","11,445","1,683","2,422","0","0","0","0"
"10979  :  โรงพยาบาลบ้านแท่น","7,026","9,220","5,653","7,453","2,280","3,039","1,834","2,461","2,783","3,797","2,258","3,091","1,963","2,384","1,561","1,901","0","0","0","0"
"10980  :  โรงพยาบาลแก้งคร้อ","4,053","4,861","3,149","3,778","752","834","566","625","1,424","1,965","1,130","1,557","1,877","2,062","1,453","1,596","0","0","0","0"
"10981  :  โรงพยาบาลคอนสาร","3,976","4,872","2,823","3,393","1,011","1,122","719","800","1,964","2,531","1,398","1,757","1,001","1,219","706","836","0","0","0","0"
"10982  :  โรงพยาบาลภักดีชุมพล","25,437","27,504","23,939","24,950","17,101","17,908","16,486","16,851","6,288","7,106","5,707","6,087","2,048","2,490","1,746","2,012","0","0","0","0"
"10983  :  โรงพยาบาลเนินสง่า","2,238","2,627","1,683","1,966","522","618","400","471","876","1,048","689","817","840","961","594","678","0","0","0","0"
"10703  :  โรงพยาบาลอำนาจเจริญ","12,396","13,607","10,800","11,783","1,090","1,157","660","682","4,744","5,108","4,207","4,488","6,562","7,342","5,933","6,613","0","0","0","0"
"10985  :  โรงพยาบาลชานุมาน","3,357","4,247","2,296","2,728","995","1,292","696","857","1,255","1,599","879","1,040","1,107","1,356","721","831","0","0","0","0"
"10986  :  โรงพยาบาลปทุมราชวงศา","6,662","9,965","5,156","7,621","1,294","1,664","1,017","1,263","2,083","3,112","1,603","2,367","3,285","5,189","2,536","3,991","0","0","0","0"
"10987  :  โรงพยาบาลพนา","10,466","26,785","4,468","8,454","3,163","7,901","1,073","1,816","3,573","9,202","1,515","2,758","3,730","9,682","1,880","3,880","0","0","0","0"
"10988  :  โรงพยาบาลเสนางคนิคม","6,614","9,386","4,968","6,961","1,455","1,719","1,148","1,353","2,057","2,794","1,569","2,101","3,102","4,873","2,251","3,507","0","0","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","5,925","6,638","4,567","4,960","1,143","1,346","866","998","1,672","2,030","799","924","3,110","3,262","2,902","3,038","0","0","0","0"
"10990  :  โรงพยาบาลลืออำนาจ","7,116","11,249","5,610","8,785","1,761","2,122","1,369","1,653","2,570","3,833","2,157","3,221","2,785","5,294","2,084","3,911","0","0","0","0"
"11040  :  โรงพยาบาลบึงกาฬ","12,490","16,082","8,197","10,631","2,333","3,014","1,740","2,298","4,143","5,481","2,883","3,941","6,014","7,587","3,574","4,392","0","0","0","0"
"11041  :  โรงพยาบาลพรเจริญ","4,231","5,513","3,166","4,072","1,316","1,906","1,065","1,507","1,416","1,955","1,093","1,475","1,499","1,652","1,008","1,090","0","0","0","0"
"11043  :  โรงพยาบาลโซ่พิสัย","2,250","2,357","1,874","1,945","596","638","465","491","1,087","1,144","928","970","567","575","481","484","0","0","0","0"
"11046  :  โรงพยาบาลเซกา","5,372","7,155","3,908","5,215","1,083","1,201","801","896","2,022","2,698","1,493","1,974","2,267","3,256","1,614","2,345","0","0","0","0"
