"ชื่อยาสมุนไพร","จำนวนจ่ายรวมทุกสิทธิ(ครั้ง)","จำนวนจ่ายรวมสิทธิ UC(ครั้ง)","จำนวนที่จ่ายรวมทุกสิทธิ(หน่วยนับ)","มูลค่ารวมทุกสิทธิ(บาท)"
"คลายเส้น สูตร 1, ยาแคปซูล","346","11","38,160","71,695.00"
"บรรเทาริดสีดวงทวาร สูตร 2, ยาแคปซูล","346","188","7,926","26,366.50"
"แก้เริม งูสวัด /แก้เริม งูสวัด สุกใส, ยาน้ำ","340","274","427","13,502.00"
"ขับลมเบอร์ 2, อื่นๆ","338","234","376","14,371.00"
"แก้แพ้อากาศ, ยาลูกกลอน","338","210","24,506","41,695.00"
"แคปซูลผสมใบบัวบก, ยาแคปซูล","333","56","5,500","20,570.50"
"น้ำมันสมุนไพร, ยาเข้าน้ำมัน","328","292","6,471","19,333.50"
"ยาระบายส้มแขกชนิดเม็ด เครื่องหมายการค้าดอกว่าน, ยาเม็ด","324","276","18,462","29,164.50"
"ชงกระเจี๊ยบ, ยาชง","324","183","5,229","25,531.55"
"แคปซูลสมุนไพรผสมเพชรสังฆาต, ยาแคปซูล","323","193","13,131","27,339.25"
"ผสมเพชรสังฆาต, ยาแคปซูล","319","247","12,505","29,379.90"
"ระย่อมลมสูง, ยาแคปซูล","315","18","927","254,280.00"
"แห้ม/แฮ่ม, ยาแคปซูล","305","8","804","68,178.00"
"ผสมเพชรสังฆาตสูตรตำรับที่ 1, ยาแคปซูล","304","130","19,117","24,817.50"
"มธุรเมหะ (รพ.อู่ทอง), ยาแคปซูล","299","248","64,150","134,630.00"
"ลูกใต้ใบ เครื่องหมายการค้าดอกว่าน, ยาเม็ด","299","175","79,825","119,737.50"
"โบโม่ ออรัลเจล, เจล","297","230","549","5,516.00"
"แก้ปวดเมื่อย สูตรอภัยภูเบศร, ยาต้ม","280","34","856","203,200.00"
"อัมรินทร์, ยาแคปซูล","276","96","8,642","36,449.25"
"มหาจักรใหญ่, ยาผง","257","42","14,607","12,237.85"
"ลดไข้เบอร์ 1, ยาแคปซูล","256","240","4,593","5,378.00"
"แก้ไอสมุนไพรส้ม, ยาลูกกลอน","255","14","546","5,717.00"
"ครีมไพล, ครีม","254","166","252","12,600.00"
"ขางกินดูกข้อเอ็น  , ยาแคปซูล","249","184","31,506","63,012.00"
"บรรเทาริดสีดวงทวาร ชนิดแคปซูล, ยาแคปซูล","247","212","7,210","13,873.66"
"หม่องสูตรไพล ตราบี-บาล์ม, ขี้ผึ้ง","245","57","412","20,188.00"
"หอมหทัยทิพย์, ยาผง","244","90","538","36,584.00"
"เถาเอ็นอ่อน, ยาแคปซูล","242","68","10,184","25,830.00"
"ยาธาตุชนิดแคปซูล ร้านเจริญสุขกรุ๊ป, ยาแคปซูล","242","104","17,378","26,067.00"
"แก้ไอมะกรูด, ยาน้ำ","241","29","623","18,690.00"
"บรรเทาอาการปวดเมื่อยตามร่างกาย, ยาเม็ด","236","217","9,615","15,627.75"
"กล่อมนางนอน, ยาแคปซูล","235","10","39,392","79,344.00"
"แคปซูลหญ้าปักกิ่ง, ยาแคปซูล","225","84","9,482","41,653.00"
"บุก, ยาแคปซูล","220","2","8,284","32,840.00"
"อายุวัตนะ , ยาแคปซูล","210","166","5,788","8,998.70"
"ยาผสมหมามุ่ย, ยาแคปซูล","209","0","455","68,250.00"
"ผสมโคคลาน สูตรตำรับที่ ๓, ยาต้ม","206","185","207","8,238.00"
"กษัยเบอร์ 1, ยาแคปซูล","204","0","20,330","30,495.00"
"ตำรับกษัยเส้น, ยาต้ม","193","0","15,168","9,100.80"
"หลังคลอด (รพ.สูงเนิน), ยาต้ม","193","71","247","17,560.00"
"ประสะน้ำนม 1, ยาแคปซูล","186","81","9,400","18,948.00"
"คลายเส้น (รพ.ห้วยทับทัน), ยาต้ม","184","166","185","11,641.00"
"วรรณฉวี , ยาต้ม","184","3","11,307","25,033,840.50"
"แก้นหารูพิการ , ยาแคปซูล","178","0","39,460","24,407,000.00"
"แก้พัทธะปิตตะ , ยาต้ม","176","2","705","1,110,364.00"
"แก้ไอสมุนไพรบ๊วย, ยาลูกกลอน","174","4","348","3,610.50"
"ส้มโอมือ, ยาผง","174","66","181","10,613.00"
"คลายเส้น (รพ.ตระการพืชผล), ยาแคปซูล","171","65","3,493","12,202.70"
"แก้ตะโจพิการ , ยาผง","171","163","377","9,652.00"
"นมนาง, ยาต้ม","164","1","837","17,585.00"
"ดมสมุนไพร, ยาดม","163","109","165","4,675.50"
"บำรุงเลือด (รพ.บ้านนา), ยาแคปซูล","162","2","328","26,240.00"
"สมุนไพรคำฝอย โกฐหัวบัว, ยาชง","156","147","806","7,600.00"
"เทพรังษี  , ยาต้ม","156","2","612","951,232.00"
"ยาดมสมุนไพร, ยาดม","156","48","186","5,319.75"
"ข่า, เจล","152","127","208","3,439.50"
"บำรุงเลือด (รพ.พนัสนิคม), ยาแคปซูล","151","123","1,838","12,178.00"
"แคปซูลกระชายดำ, ยาแคปซูล","150","126","3,128","22,237.00"
"กวาดสมานลิ้นขาวละออเภสัช ชนิดผง, ยาผง","148","136","209","2,002.30"
"แก้โรคผิวหนัง ตำรับที่ 2, ยาน้ำ","146","0","1,107","912,133.00"
"แก้ท้องเสีย, อื่นๆ","145","115","1,859","3,156.00"
"ประสะเปราะใหญ่, ยาผง","142","101","2,877","6,825.01"
"คลายเส้น สูตร 2, ยาแคปซูล","141","8","17,360","19,735.00"
"แก้กษัยแคปซูลสูตร 1, ยาแคปซูล","137","132","2,120","4,240.00"
"เพกา, ยาแคปซูล","135","5","423","49,038.00"
"แก้กษัยสูตร 1 , ยาต้ม","135","59","2,035","309,044.00"
"ผิดสำแดง, ยาต้ม","131","119","138","2,580.00"
"แก้โลหิตตังพิการ (รพ.เรณูนคร), ยาแคปซูล","131","44","491","46,700.00"
"ขี้ผึ้งตราโอสถทิพย์, ขี้ผึ้ง","131","118","131","3,676.00"
"แก้ปิหกังพิการ, ยาแคปซูล","125","0","29,085","18,611,062.50"
"ทิพย์โอสถ, ยาลูกกลอน","124","70","2,833","1,211,165.00"
"บรรเทาริดสีดวงทวาร (รพ.พล), ยาแคปซูล","124","109","2,838","4,769.00"
"อมรสกานพลู, ยาลูกกลอน","123","79","3,794","92,671.96"
"อมรสบ๊วย, ยาลูกกลอน","123","48","175","2,923.40"
"แก้น้ำนมพิการ(รพ.กุดชุม), ยาผง","121","99","134","3,532.00"
"เกสรทั้ง 5, ยาชง","121","0","206","6,180.00"
"น้ำมันคลายกล้ามเนื้อ, ยาเข้าน้ำมัน","119","1","120","7,160.00"
"บำรุงน้ำนม สูตรอภัยภูเบศร, ยาต้ม","119","21","201","19,375.00"
"ตรีกฏุก, ยาแคปซูล","118","10","316","69,840.00"
"แก้ไอสมุนไพรฟ้าทะลายโจร, ยาลูกกลอน","117","0","244","2,503.50"
"มธุรเมหะ (รพ.กาบเชิง), ยาต้ม","117","81","200","7,438.00"
"แคปซูลขิง ตราช่อเขียวมะกอก, ยาแคปซูล","109","85","2,057","10,773.40"
"หลังคลอด (รพ.ตระการพืชผล), ยาต้ม","109","86","109","13,873.00"
"ประสะน้ำนม (ศูนย์บริการทางการแพทย์แผนไทย ม.ราชมงคลอีสาน), ยาผง","108","104","176","6,336.00"
"ผสมเถาวัลย์เปรียง สูตรตำรับที่ ๒, ยาแคปซูล","107","99","1,723","2,381.90"
"แก้คัน, ยาน้ำแขวนตะกอน","105","76","109","10,523.00"
"ขมเม็ดน้ำเต้าทอง, ยาเม็ด","104","61","1,562","1,562.00"
"ขี้ผึ้งผสมพญายอ, ขี้ผึ้ง","103","55","127","5,199.25"
"อายุวัฒนะ, ยาลูกกลอน","103","63","388","6,939.70"
"บำรุงเลือด (รพ.เทิง), ยาแคปซูล","100","91","1,857","2,777.10"
"ตำรับโลดทะนงแดง  , ยาผง","98","34","218","14,808.00"
"แก้เรื้อนมูลนก, ยาเข้าน้ำมัน","97","2","971","883,951.00"
"ตำรับบัวบก, ยาลูกกลอน","96","72","834","5,921.52"
"ยาอมสมุนไพร ตราช่อเขียวมะกอก รสกานพลู, ยาเม็ด","96","46","177","5,533.80"
"พอกสมุนไพร, ยาพอก","96","24","3,442","10,779.85"
"แก้โรคผิวหนัง ตำรับที่ 1, ยาแคปซูล","95","3","22,900","16,901,125.00"
"ฝรั่ง, ยาน้ำ","95","78","365","2,123.75"
"วาโย 6, ยาแคปซูล","95","13","451","10,935.00"
"แก้ลมจับโปง , ยาต้ม","91","0","368","581,704.00"
"ตำรับตะแบกป่า , ยาต้ม","91","68","4,951","7,720.50"
"แก้ฝีมะเร็งทรวง, ยาน้ำแขวนตะกอน","89","44","266","47,880.00"
"แก้ยกนังพิการสูตร 2, ยาแคปซูล","88","0","26,525","22,690,562.50"
"ยาทาสะเก็ดเงิน, ขี้ผึ้ง","87","70","422","25,320.00"
"ประสะมะแว้ง ตราหินทอง ชนิดเม็ด, ยาลูกกลอน","86","84","128","704.00"
"มะตูม, ยาชง","85","51","154","4,437.20"
"วาตาพินาศ (รพ.พระปกเกล้า), ยาแคปซูล","83","6","11,310","4,163,250.00"
"บรรเทาอาการปวดเมื่อยและแมลงกัดต่อย, ขี้ผึ้ง","83","68","83","3,735.00"
"บรรเทาริดสีดวงทวาร (รพ.แม่แจ่ม), ยาลูกกลอน","83","66","2,679","9,205.00"
"ริดสีดวงทวารแคปซูล สูตร 1, ยาแคปซูล","82","67","939","6,006.60"
"ยาต้มเบาหวาน ตำรับที่ 1, ยาต้ม","82","55","63","10,080.00"
"ตำรับมะเร็ง, ยาต้ม","80","24","204","4,200.00"
"บรรเทาริดสีดวงทวาร (รพ.ลี้), ยาแคปซูล","77","59","172","9,589.60"
"ทศเบญจกูล  , ยาแคปซูล","76","72","3,030","3,825.00"
"มหานิลแท่งทอง, ยาผง","75","0","9,146","3,717.00"
"วิสัมพญาใหญ่, ยาผง","74","59","8,925","15,947.00"
"ใบหม่อน-ใบเตย, ยาชง","71","64","83","1,689.00"
"แคปซูลผสมหญ้าปักกิ่ง ตราพระอินทร์, ยาแคปซูล","71","53","2,750","5,850.00"
"ทองพันชั่ง, ยาชง","71","12","926","4,304.00"
"นันทไกรวาทใหญ่, ยาแคปซูล","71","5","11,267","5,382,347.50"
"ประสะน้ำนม, ยาต้ม","70","25","157","7,850.00"
"เกสรทั้ง ๕, ยาต้ม","67","9","190","9,500.00"
"แก้อัมพฤกษ์ อัมพาตสูตร 1 (รพ.พระปกเกล้า), ยาแคปซูล","65","1","12,654","6,800,760.00"
"โรคภูมิแพ้, ยาแคปซูล","65","14","2,020","5,370.00"
"แคปซูลหญ้าปักกิ่ง ตราธงทอง, ยาแคปซูล","64","9","2,061","6,460.00"
"แคปซูลบัวบก, ยาแคปซูล","64","8","6,283","8,265.50"
"ตำรับมะระรวม  , ยาแคปซูล","64","60","3,081","5,105.25"
"หม่องสมุนไพรวังพรมตราหมอเฉลิม, ขี้ผึ้ง","64","56","64","3,392.00"
"ขับลม, ยาน้ำ","63","62","63","1,000.00"
"น้ำนมราชสีห์, ยาต้ม","62","5","226","11,015.00"
"ขมิ้นชัน-มะขามป้อม, ยาแคปซูล","62","56","1,231","3,693.00"
"ตวงกนก, ยาน้ำแขวนตะกอน","61","0","104","14,884.00"
"แคปซูลสมุนไพรตราฟิตเน่, ยาแคปซูล","60","58","237","6,810.00"
"สามว่าน, ยาต้ม","60","26","110","5,370.00"
"หม่องสมุนไพรตรานายพนัส, ขี้ผึ้ง","59","54","61","915.00"
"แคปซูลผสมมะรุม, ยาแคปซูล","59","40","2,462","4,473.00"
"ตำรับรากสามสิบ, ยาต้ม","57","2","215","10,750.00"
"แก้โลหิตตังพิการ (รพ.ตระการพืชผล), ยาแคปซูล","57","8","1,469","6,122.00"
"หอมเบอร์ 47, ยาเม็ด","56","33","2,241","2,241.00"
"ริดสีดวงแคปซูล, ยาแคปซูล","55","23","2,261","3,662.00"
"หม่องขาว ตราวังหลัง , ขี้ผึ้ง","53","1","103","2,678.00"
"ช้าพลู, ยาชง","51","42","176","10,040.00"
"แคปซูลส้มแขก, ยาแคปซูล","51","22","811","30,339.50"
"ฮีโมรินชนิดเม็ด, ยาเม็ด","50","47","1,150","1,725.00"
"ผสมกระเทียมสกัดชนิดเม็ดเครื่องหมายกการค้าขาวละออ, ยาเม็ด","49","19","3,980","12,133.00"
"แก้ท้องเสียเบอร์ 12, ยาแคปซูล","49","47","180","3,328.00"
"พรายเลือดพรายลม, ยาต้ม","48","19","72","3,907.80"
"ยาถ่าย (รพ.พนัสนิคม), ยาแคปซูล","47","11","52","4,220.00"
"ยาถ่าย (รพ.ประโคนชัย), ยาแคปซูล","45","36","286","2,660.00"
"บำรุงเลือด (รพ.กาบเชิง), ยาต้ม","45","25","62","3,925.00"
"ยาพอกสะเก็ดเงิน, ยาพอก","45","17","104","32,480.00"
"กวาดสมานลิ้นขาวละออเภสัช ชนิดเม็ด, ยาเม็ด","45","43","78","387.40"
"ยาระบาย ตราพรีราน่า, ยาแคปซูล","44","23","1,086","3,019.00"
"ลมปะกัง, ยาต้ม","44","34","44","2,012.00"
"เดมม่าครีม, ครีม","43","32","50","3,006.00"
"จิตรารมณ์, ยาแคปซูล","43","5","5,610","11,220.00"
"แก้โรคโลหิตระดู  , ยาต้ม","43","28","37","2,151.00"
"แคปซูลมะระขี้นก, ยาแคปซูล","42","40","850","3,325.00"
"ตรีเกสรมาศ / พิกัดเกสรมาศ, ยาชง","42","0","390","1,860.75"
"รักษาวัยทอง, ยาต้ม","42","25","101","4,879.00"
"บำรุงเลือด (รพ.ห้วยยอด), ยาลูกกลอน","42","41","119","5,510.80"
"ย่านางแดง, ยาชง","41","29","775","2,817.50"
"แก้ไอสมุนไพรสูตร 1, ยาเม็ด","40","37","49","1,082.00"
"แก้มุตตังพิการ(รพ.กุดชุม), ยาต้ม","39","36","45","2,836.00"
"ยาน้ำสะเก็ดเงิน, ยาน้ำ","39","28","82","4,140.00"
"ผสมเพชรสังฆาต สูตรตำรับที่ ๒, ยาแคปซูล","39","25","110","8,250.00"
"ยาต้มสะเก็ดเงิน, ยาต้ม","38","36","68","12,240.00"
"ตำรับข่อย, ยาลูกกลอน","38","25","267","1,553.50"
"แก้ร้อนใน, อื่นๆ","38","34","4,007","4,410.00"
"บำรุงเลือด (รพ.บางซ้าย), ยาแคปซูล","38","4","501","5,490.00"
"น้ำมันมะพร้าว, ยาเข้าน้ำมัน","37","13","46","3,890.00"
"บรรเทาริดสีดวงทวาร (วิทยาลัยการแพทย์แผนไทย ม.ราชมงคลธัญบุรี), ยาแคปซูล","37","22","924","1,209.00"
"แก้ไอเบอร์ 8, ยาผง","37","25","312","157.50"
"กษัยเส้นแสงสว่างตราค้างคาว, ยาแคปซูล","36","32","38","1,330.00"
"ธาตุสมดุลย์, ยาผง","35","22","681","1,398.00"
"เกษราธิคุณ/เกสราธิคุณ, ยาต้ม","34","0","162","378,396.00"
"แก้ไข้ตราลีลา, ยาเม็ด","33","26","784","2,050.00"
"ฟอกโลหิต , ยาต้ม","32","0","158","226,058.00"
"ริดสีดวงทวารแคปซูล สูตร 2, ยาแคปซูล","32","26","33","1,419.00"
"ประสะน้ำนม 2, ยาเม็ด","31","13","1,223","1,923.90"
"มุตกิต, ยาต้ม","31","0","143","239,890.00"
"คลายเส้น (รพ.กุดชุม), ยาลูกกลอน","31","26","1,010","1,907.00"
"เจลผสมพญายอ ตราไตรแว็ก, เจล","31","18","38","2,577.30"
"ตำรับกระเทียมแคปซูล, ยาแคปซูล","30","11","5,793","11,586.00"
"แคปซูลผสมกระเทียม ตราพระอินทร์, ยาแคปซูล","30","8","490","2,955.00"
"ขิปปะกะโอสถ, ยาแคปซูล","29","22","1,080","2,160.00"
"หอมระย่อม, ยาแคปซูล","29","23","1,302","2,195.20"
"ทิพย์เกสร, ยาแคปซูล","28","6","6,762","4,627,470.00"
"อินทรีย์ธาตุประชุม, ยาแคปซูล","26","25","2,912","5,824.00"
"เซนน่า, ยาแคปซูล","25","23","570","771.40"
"ขับพิษสูตร 2, ยาผง","25","24","25","1,875.00"
"แคปซูลอบเชย ตราธงทอง, ยาแคปซูล","25","16","334","1,009.00"
"แคปซี บาล์ม, ขี้ผึ้ง","24","2","26","1,248.00"
"แก้แผลร้อนใน ทีเอฟดี, ยาผง","22","19","1,360","2,040.00"
"แคปซูลพริกไทยดำ, ยาแคปซูล","22","11","2,650","2,490.00"
"น้ำมันไพลมะกรูด, ยาเข้าน้ำมัน","22","17","26","2,130.70"
"ทับทิม, ยาชง","21","15","31","199.00"
"หลังคลอด, ยาต้ม","21","14","31","2,579.00"
"บรรเทาอาการขัดเบา, ยาผง","20","16","260","260.00"
"บำรุงโลหิตเบอร์ 71, ยาเม็ด","19","8","570","855.00"
"ฟีก้าครีม, ครีม","19","15","21","710.00"
"ทิงเจอร์พญายอ, ทิงเจอร์","19","17","22","492.00"
"ยาดมสมุนไพร เมืองศรีภูมิ, ยาดม","19","12","47","1,030.00"
"ทับทิมไทย, ยาแคปซูล","19","12","23","125.58"
"แคปซูลขมิ้นเครือ, ยาแคปซูล","18","17","338","676.00"
"แคปซูลหญ้าหนวดแมว ตราธันยพรสมุนไพร, ยาแคปซูล","18","3","1,884","2,643.00"
"น้ำมันทาแก้คัน, ยาเข้าน้ำมัน","18","8","20","1,000.00"
"กษัยเบอร์ 2, ยาแคปซูล","17","11","1,150","1,465.00"
"ผสมโคคลาน สูตรตำรับที่ ๒, ยาต้ม","17","17","17","469.00"
"สัตถกวาตะ, ยาแคปซูล","17","12","1,111","735.50"
"ลดไขมันในเส้นเลือด สูตร 2, ยาแคปซูล","17","17","1,570","1,690.00"
"แก้มดลูกอักเสบ , ยาแคปซูล","16","2","4,455","3,326,062.50"
"ผสมเถาวัลย์เปรียง สูตรตำรับที่ ๑, ยาแคปซูล","16","4","422","0.00"
"กานพลูผสมหญ้าดอกขาว, ยาน้ำ","16","12","16","800.00"
"แคปซูลเพชรสังฆาต ตราธันยพรสมุนไพร, ยาแคปซูล","16","10","500","935.00"
"ลม เบอร์ 66, ยาแคปซูล","15","5","1,794","1,557.00"
"แก้ทรางตานขโมย, อื่นๆ","14","7","118","415.00"
"อาบสมุนไพร, ยาต้ม","14","0","28","1,820.00"
"หอมเบอร์ 79, ยาเม็ด","14","7","1,180","1,770.00"
"แคปซูลผสมเพชรสังฆาต ตราปาริฉัตร, ยาแคปซูล","14","8","290","430.80"
"น้ำมันไพลผสมใบบักบก ตราโกมุทประสานกาย, ยาเข้าน้ำมัน","13","13","13","830.00"
"เขียวหอมใหญ่, ยาผง","13","12","17","765.00"
"แก้ลูกอ่อน / ลูกแก่ , ยาต้ม","13","0","70","17,842.00"
"บำรุงโลหิตสตรี, ยาแคปซูล","12","9","17","340.00"
"ขมิ้นอ้อย, ยาแคปซูล","12","2","13","910.00"
"บรรเทาริดสีดวงทวาร (อายุรเวทศิริราช), ยาผง","11","0","231","150.15"
"ผสมเพชรสังฆาต สูตรตำรับที่ ๑, ยาแคปซูล","11","8","190","285.00"
"ตำรับแก้ลมขึ้นเบื้องสูง, ยาต้ม","11","10","11","550.00"
"กษัยเบอร์ 50, ยาแคปซูล","11","8","450","342.00"
"ผงโยคี ของบริษัทโยคี (1997) จำกัด, ยาผง","11","0","517","336.05"
"ยาถ่าย (รพ.พานทอง), ยาแคปซูล","11","8","605","1,260.00"
"หลังคลอด (รพ.เอราวัณ), ยาต้ม","11","3","15","600.00"
"แองจูลา แคปซูล, ยาแคปซูล","10","7","154","154.00"
"แก้อันตังพิการ , ยาแคปซูล","10","0","1,860","1,301,400.00"
"หม่องสมุนไพร ตราไอยรา, ขี้ผึ้ง","10","10","10","250.00"
"แคปซูลดอกคำฝอย, ยาแคปซูล","10","3","17","1,190.00"
"ยาถ่าย สูตร 3, ยาผง","10","9","100","200.00"
"มธุรเมหะ (รพ.เทิง), ยาแคปซูล","10","10","3,240","6,480.00"
"ลม เบอร์ 65, ยาแคปซูล","9","7","1,020","612.00"
"บอระเพ็ดพุงช้าง, ยาแคปซูล","9","1","13","1,300.00"
"แก้หทัยวาตะ, ยาแคปซูล","9","0","1,440","712,800.00"
"ยากระตุ้นน้ำนม, ยาต้ม","9","1","214","435.00"
"หอมเบอร์ 24, ยาแคปซูล","9","5","776","1,068.00"
"บำรุงโลหิตชนิดแคปซูล, ยาแคปซูล","9","4","211","221.55"
"แก้ปวดเมื่อย, ยาต้ม","8","8","15","345.00"
"แคปซูลว่านชักมดลูก ตราสามหมี, ยาแคปซูล","8","8","185","70.30"
"เขียว เบอร์ 15, ยาชง","8","0","754","188.50"
"แคปซูลว่านชักมดลูก ตราธันยพรสมุนไพร, ยาแคปซูล","8","2","10","830.00"
"บรรเทาริดสีดวงทวาร , ยาเม็ด","7","0","350","525.00"
"หลังคลอด (รพ.พิษณูโลก), ยาผง","7","4","7","330.00"
"ครอบไข้, ยาต้ม","7","3","16","1,440.00"
"ประคบใบหน้า/เต้านม, ยาประคบ","6","2","13","625.00"
"บำรุงน้ำนม (รพ.พนา), ยาชง","6","4","12","360.00"
"หม่องน้ำมันว่าน, ขี้ผึ้ง","6","5","7","308.00"
"แคปซูลใบแปะก๊วย, ยาแคปซูล","6","0","7","595.00"
"บำรุงเลือด (สถาบันวิจัยการแพทย์แผนไทย), ยาแคปซูล","6","1","300","450.00"
"แคปซูลบำรุงน้ำนม, ยาแคปซูล","6","6","173","524.40"
"บรรเทาหวัดแพ้อากาศ , ยาแคปซูล","6","0","250","500.00"
"แดงสีเสน, ยาแคปซูล","6","6","380","380.00"
"หอมเบอร์ 20 , ยาแคปซูล","5","2","390","381.00"
"ถอนพิษประดง, ยาเม็ด","5","2","310","310.00"
"เจลผสมพญายอ เอส.บี., เจล","5","5","5","175.00"
"อบหลังคลอด, ยาต้ม","4","2","6","710.00"
"ระบายเบอร์ 9 , ยาแคปซูล","4","4","33","165.00"
"พนาเพรียว , ยาแคปซูล","4","0","390","483.00"
"แคปซูลบอระเพ็ด ตราธันยพรสมุนไพร, ยาแคปซูล","4","0","5","377.50"
"มะรุมสกัดชนิดเม็ดเครื่องหมายการค้าขาวละออ, ยาเม็ด","4","0","400","652.00"
"ปทุมเกสรา , ยาต้ม","4","0","15","17,582.00"
"หอมชนิดผง ตราหินทอง, ยาผง","4","4","4","120.00"
"บำรุงเลือด, ยาต้ม","4","3","180","288.00"
"กวาดสมานลิ้น(ยาสามัญประจำบ้าน), ยาผง","4","4","6","47.30"
"พอกสมุนไพรสูตรร้อน, ยาผง","4","0","22","660.00"
"บำรุงโลหิตเบอร์ 30 , ยาแคปซูล","3","0","360","360.00"
"น้ำมันว่าน (รพ.ละงู), ยาเข้าน้ำมัน","3","3","3","104.46"
"แคปซูลชุมเห็ดเทศ ตราช่อเขียวมะกอก, ยาแคปซูล","3","3","3","120.00"
"พอกสมุนไพรสูตรเย็น, ยาผง","3","0","18","540.00"
"ตำรับหญ้าขัดมอญ สูตร 1, ยาต้ม","3","3","9","117.00"
"แก้ปัสสาวะพิการ, ยาต้ม","3","0","211","137.15"
"แก้ตานซางสูตร 1, ยาต้ม","3","0","7","3,111.00"
"ผงชาพยัพเมฆ ตราลูกไก่คู่, ยาผง","3","0","15","23.40"
"ชลบาล์มแก้ปวด, ขี้ผึ้ง","3","3","21","189.00"
"แก้ทุราวาสา , ยาต้ม","3","0","6","1,788.00"
"กระชาย, ยาต้ม","2","1","2","5.00"
"หม่องพญายอ, ขี้ผึ้ง","2","0","2","50.00"
"บำรุงเลือด (ศูนย์บริการทางการแพทย์แผนไทย ม.ราชมงคลอีสาน), ยาผง","2","0","2","60.00"
"ยาอาบสำหรับหญิงหลังคลอด, ยาต้ม","2","0","6","294.00"
"แคปซูลกวาวเครือขาว, ยาแคปซูล","2","0","2","322.00"
"ขับพิษเบอร์ 1 , ยาแคปซูล","2","2","40","120.00"
"น้ำมันว่าน (วิทยาลัยการแพทย์แผนไทย ม.ราชมงคลธัญบุรี), ยาเข้าน้ำมัน","2","2","2","88.00"
"แก้กษัยเส้น(รพ.ท่าแพ), ยาแคปซูล","2","2","80","80.00"
"ขับลมเบอร์ 39, ยาแคปซูล","2","2","60","72.00"
"ยาพอกดูดพิษ, ยาพอก","2","0","4","268.00"
"แก้ลิ้นเป็นฝ้า, อื่นๆ","2","2","2","48.00"
"แก้หวัด-แพ้อากาศ, ยาแคปซูล","2","2","40","66.80"
"ตำรับแก้น้ำนมพิการ, ยาน้ำ","2","2","2","80.00"
"ถอนพิษไข้, ยาแคปซูล","2","2","2","6.00"
"บรรเทาริดสีดวงทวาร สูตร 1 , ยาแคปซูล","2","2","31","46.50"
"แก้น้ำนมพิการสูตร 1 , ยาต้ม","2","1","3","150.00"
"สมมิทธกุมารใหญ่ (รพ.พระปกเกล้า), ยาเม็ด","1","0","450","202,500.00"
"เทพธารา (ศูนย์บริการทางการแพทย์แผนไทย ม.ราชมงคลอีสาน), ยาแคปซูล","1","1","10","100.00"
"หญ้าสาบเสือ, ครีม","1","0","3","67.50"
"หนุมานประสานกาย, ยาแคปซูล","1","0","3","3.00"
"แก้เวียนศีรษะ, ยาแคปซูล","1","0","20","30.00"
"แก้ท้องเสียเบอร์ 6, ยาเม็ด","1","1","60","90.00"
"นันทไกรวาทน้อย, ยาเม็ด","1","0","450","202,500.00"
"ธาตุผสมอบเชย, ยาน้ำ","1","0","1","52.50"
"หม่องสุคนธ์ทิพย์, ขี้ผึ้ง","1","1","1","20.00"
"ยาดมโบราณ, ยาดม","0","0","0","0.00"
"แก้ไข้บอระเพ็ด แคปซูล, ยาแคปซูล","0","0","0","0.00"
"มหาวัฒนะ   , ยาแคปซูล","0","0","0","0.00"
"ผสมมะขามแขก, ยาแคปซูล","0","0","0","0.00"
"ตำรับลูกใต้ใบ  , ยาต้ม","0","0","0","0.00"
"แองเจลิน่า แคปซูล, ยาแคปซูล","0","0","0","0.00"
"น้ำมันแก้มังสังพิการ, ยาเข้าน้ำมัน","0","0","0","0.00"
"ยาพอกลดบวม, ยาผง","0","0","0","0.00"
"มธุรเมหะ (อายุรเวทศิริราช), ยาแคปซูล","0","0","0","0.00"
"แก้ไอผสมมะแว้ง ตราวังหลัง, ยาน้ำ","0","0","0","0.00"
"สตรีเล่งคุณสำหรับหลังคลอดบุตร, ยาน้ำ","0","0","0","0.00"
"บรรเทาริดสีดวงทวาร (ร้านเกรียงไกรเภสัช), ยาแคปซูล","0","0","0","0.00"
"แก้บุพโพพิการเบอร์ 2, ยาพอก","0","0","0","0.00"
"ผสมกระเทียม, ยาแคปซูล","0","0","0","0.00"
