"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ในสถานบริการ","นอกสถานบริการ","รวมในและนอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ"
"บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"10889  :  โรงพยาบาลสีคิ้ว","6,486","3,673","3,457","1,706","1,202","750","3,628","1,910","0","0","31","23","18","13","0","0","18","13","0","0","6,517","3,696","3,475","1,719","1,202","750","3,646","1,923","0","0","1,172","409","807","269","105","13","853","330","0","0","0","0","0","0","0","0","0","0","0","0","2,725","1,799","774","327","148","31","841","397","841","397","0","0","0","0","0","0","0","0","0","0","1,724","940","1,257","697","569","413","1,301","749","0","0","12","10","0","0","0","0","0","0","0","0","865","525","619","413","380","293","633","434","0","0","19","13","18","13","0","0","18","13","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","32,343","18,404","6,800","1,991","183","105","3,650","1,973","0","0","0","0","0","0","0","0","0","0","0","0","32,343","18,404","6,800","1,991","183","105","3,650","1,973","0","0","7,589","4,174","1,925","486","40","26","1,005","482","0","0","0","0","0","0","0","0","0","0","0","0","7,161","4,064","2,021","661","66","39","1,105","652","1,105","652","0","0","0","0","0","0","0","0","0","0","9,970","5,790","1,455","441","44","27","822","437","0","0","0","0","0","0","0","0","0","0","0","0","7,623","4,376","1,399","403","33","13","718","402","0","0","0","0","0","0","0","0","0","0","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","4,182","2,409","2,495","1,191","609","367","2,193","888","0","0","8","6","0","0","0","0","0","0","0","0","4,190","2,415","2,495","1,191","609","367","2,193","888","0","0","708","381","592","329","153","83","451","191","0","0","2","2","0","0","0","0","0","0","0","0","1,044","598","606","303","123","72","489","191","489","191","6","4","0","0","0","0","0","0","0","0","1,230","720","645","298","173","107","595","244","0","0","0","0","0","0","0","0","0","0","0","0","1,200","710","652","261","160","105","658","262","0","0","0","0","0","0","0","0","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","4,417","3,702","522","326","23","9","501","305","0","0","113","94","44","37","0","0","40","31","0","0","4,530","3,796","566","363","23","9","541","336","0","0","503","403","136","93","4","0","139","94","0","0","0","0","0","0","0","0","0","0","0","0","2,459","2,105","122","68","7","5","118","64","118","64","7","4","7","4","0","0","0","0","0","0","1,128","945","129","85","1","1","123","77","0","0","62","54","27","24","0","0","24","21","0","0","327","249","135","80","11","3","121","70","0","0","44","36","10","9","0","0","16","10","0","0"
"10893  :  โรงพยาบาลโนนแดง","2,382","1,884","1,043","730","1","1","508","355","0","0","101","98","10","8","0","0","0","0","0","0","2,483","1,982","1,053","738","1","1","508","355","0","0","356","253","298","200","0","0","148","95","0","0","0","0","0","0","0","0","0","0","0","0","701","563","243","173","1","1","94","67","94","67","89","88","0","0","0","0","0","0","0","0","808","662","208","152","0","0","90","61","0","0","0","0","0","0","0","0","0","0","0","0","517","406","294","205","0","0","176","132","0","0","12","10","10","8","0","0","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","2,732","2,223","510","223","8","0","468","227","0","0","22","12","22","12","0","0","22","12","0","0","2,754","2,235","532","235","8","0","490","239","0","0","1,315","1,110","97","40","0","0","78","41","0","0","0","0","0","0","0","0","0","0","0","0","1,108","992","138","69","0","0","127","68","127","68","11","7","11","7","0","0","11","7","0","0","117","63","111","60","0","0","101","62","0","0","11","5","11","5","0","0","11","5","0","0","192","58","164","54","8","0","162","56","0","0","0","0","0","0","0","0","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","19,828","893","0","0","0","0","19,811","893","0","0","0","0","0","0","0","0","0","0","0","0","19,828","893","0","0","0","0","19,811","893","0","0","5,026","267","0","0","0","0","5,019","267","0","0","0","0","0","0","0","0","0","0","0","0","5,129","255","0","0","0","0","5,124","255","5,124","255","0","0","0","0","0","0","0","0","0","0","4,191","194","0","0","0","0","4,186","194","0","0","0","0","0","0","0","0","0","0","0","0","5,482","177","0","0","0","0","5,482","177","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","2,904","2,472","1,557","1,138","82","73","1,694","1,275","0","0","0","0","0","0","0","0","0","0","0","0","2,904","2,472","1,557","1,138","82","73","1,694","1,275","0","0","573","481","362","275","50","42","388","301","0","0","0","0","0","0","0","0","0","0","0","0","536","451","326","247","12","12","410","331","410","331","0","0","0","0","0","0","0","0","0","0","706","582","376","253","7","6","390","267","0","0","0","0","0","0","0","0","0","0","0","0","1,089","958","493","363","13","13","506","376","0","0","0","0","0","0","0","0","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","1,450","1,205","662","480","510","344","656","478","0","0","2","2","2","2","2","2","2","2","0","0","1,452","1,207","664","482","512","346","658","480","0","0","644","558","197","131","174","115","185","123","0","0","0","0","0","0","0","0","0","0","0","0","460","380","218","157","150","93","219","160","219","160","1","1","1","1","1","1","1","1","0","0","196","142","111","73","80","48","113","75","0","0","0","0","0","0","0","0","0","0","0","0","150","125","136","119","106","88","139","120","0","0","1","1","1","1","1","1","1","1","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","180","169","17","16","19","16","8","4","0","0","0","0","0","0","0","0","0","0","0","0","180","169","17","16","19","16","8","4","0","0","7","5","0","0","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145","142","1","1","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","20","16","15","2","1","8","4","0","0","0","0","0","0","0","0","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","88","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","3,823","3,053","2,217","1,975","2,173","1,922","2,303","2,055","0","0","88","75","38","35","2","2","17","15","0","0","3,911","3,128","2,255","2,010","2,175","1,924","2,320","2,070","0","0","726","615","526","475","523","464","539","489","0","0","0","0","0","0","0","0","0","0","0","0","1,255","1,027","549","488","554","488","570","508","570","508","70","59","35","32","2","2","17","15","0","0","919","732","556","500","524","476","577","521","0","0","18","16","3","3","0","0","0","0","0","0","923","679","586","512","572","494","617","537","0","0","0","0","0","0","0","0","0","0","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","1,674","534","1,459","441","67","3","1,402","471","0","0","0","0","0","0","0","0","0","0","0","0","1,674","534","1,459","441","67","3","1,402","471","0","0","421","121","411","120","11","0","386","119","0","0","0","0","0","0","0","0","0","0","0","0","519","169","447","135","13","0","422","142","422","142","0","0","0","0","0","0","0","0","0","0","451","136","380","107","15","2","357","107","0","0","0","0","0","0","0","0","0","0","0","0","283","108","221","79","28","1","237","103","0","0","0","0","0","0","0","0","0","0","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","3,648","1,172","3,499","1,149","559","53","3,484","1,154","0","0","1","0","1","0","0","0","1","0","0","0","3,649","1,172","3,500","1,149","559","53","3,485","1,154","0","0","830","287","798","280","92","8","809","284","0","0","0","0","0","0","0","0","0","0","0","0","884","262","836","258","147","7","818","256","818","256","0","0","0","0","0","0","0","0","0","0","912","267","885","264","135","13","878","263","0","0","0","0","0","0","0","0","0","0","0","0","1,022","356","980","347","185","25","979","351","0","0","1","0","1","0","0","0","1","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","1,341","1,033","760","541","33","20","818","590","0","0","10","5","10","5","0","0","8","5","0","0","1,351","1,038","770","546","33","20","826","595","0","0","133","102","79","60","6","4","78","60","0","0","0","0","0","0","0","0","0","0","0","0","463","366","221","158","14","13","234","170","234","170","7","3","7","3","0","0","5","3","0","0","399","304","224","159","11","1","261","187","0","0","0","0","0","0","0","0","0","0","0","0","346","261","236","164","2","2","245","173","0","0","3","2","3","2","0","0","3","2","0","0"
"27840  :  โรงพยาบาลสีดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","3,392","3,057","161","146","81","71","61","57","0","0","19","18","1","1","0","0","0","0","0","0","3,411","3,075","162","147","81","71","61","57","0","0","21","18","19","17","2","2","15","13","0","0","0","0","0","0","0","0","0","0","0","0","1,311","1,205","52","44","45","38","0","0","0","0","8","8","1","1","0","0","0","0","0","0","2,024","1,799","55","51","29","26","17","16","0","0","11","10","0","0","0","0","0","0","0","0","36","35","35","34","5","5","29","28","0","0","0","0","0","0","0","0","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","15,329","3,514","14,294","3,341","1,902","397","14,254","3,326","0","0","0","0","0","0","0","0","0","0","0","0","15,329","3,514","14,294","3,341","1,902","397","14,254","3,326","0","0","4,084","973","3,824","924","475","117","3,815","919","0","0","0","0","0","0","0","0","0","0","0","0","3,721","816","3,398","773","535","90","3,384","769","3,384","769","0","0","0","0","0","0","0","0","0","0","2,737","627","2,534","589","338","67","2,530","586","0","0","0","0","0","0","0","0","0","0","0","0","4,787","1,098","4,538","1,055","554","123","4,525","1,052","0","0","0","0","0","0","0","0","0","0","0","0"
"10895  :  โรงพยาบาลคูเมือง","3,612","2,251","3,101","1,942","608","317","3,118","1,954","0","0","0","0","0","0","0","0","0","0","0","0","3,612","2,251","3,101","1,942","608","317","3,118","1,954","0","0","999","687","912","634","194","110","916","639","0","0","0","0","0","0","0","0","0","0","0","0","852","500","635","363","83","20","636","364","636","364","0","0","0","0","0","0","0","0","0","0","836","494","710","429","149","82","715","430","0","0","0","0","0","0","0","0","0","0","0","0","925","570","844","516","182","105","851","521","0","0","0","0","0","0","0","0","0","0","0","0"
"10896  :  โรงพยาบาลกระสัง","4,677","3,763","2,827","2,306","225","76","2,458","2,057","0","0","158","144","67","59","0","0","40","35","0","0","4,835","3,907","2,894","2,365","225","76","2,498","2,092","0","0","1,014","748","484","326","60","17","664","510","0","0","71","61","38","32","0","0","27","22","0","0","1,448","1,114","837","672","146","44","688","556","688","556","82","79","26","25","0","0","13","13","0","0","1,210","1,048","769","680","19","15","684","628","0","0","5","4","3","2","0","0","0","0","0","0","1,005","853","737","628","0","0","422","363","0","0","0","0","0","0","0","0","0","0","0","0"
"10897  :  โรงพยาบาลนางรอง","2,051","985","1,519","959","161","90","1,505","962","0","0","0","0","0","0","0","0","0","0","0","0","2,051","985","1,519","959","161","90","1,505","962","0","0","842","349","542","342","66","30","534","344","0","0","0","0","0","0","0","0","0","0","0","0","503","206","317","196","32","22","317","200","317","200","0","0","0","0","0","0","0","0","0","0","322","153","293","151","32","18","290","147","0","0","0","0","0","0","0","0","0","0","0","0","384","277","367","270","31","20","364","271","0","0","0","0","0","0","0","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","4,838","346","4,384","146","442","4","3,684","71","0","0","1","0","1","0","0","0","1","0","0","0","4,839","346","4,385","146","442","4","3,685","71","0","0","1,187","87","1,049","18","71","0","914","9","0","0","0","0","0","0","0","0","0","0","0","0","1,041","54","995","45","91","1","826","20","826","20","1","0","1","0","0","0","1","0","0","0","1,107","44","1,026","16","111","3","850","7","0","0","0","0","0","0","0","0","0","0","0","0","1,503","161","1,314","67","169","0","1,094","35","0","0","0","0","0","0","0","0","0","0","0","0"
"10899  :  โรงพยาบาลละหานทราย","10,518","7,944","3,269","1,976","224","153","3,190","1,938","0","0","0","0","0","0","0","0","0","0","0","0","10,518","7,944","3,269","1,976","224","153","3,190","1,938","0","0","2,700","2,066","802","489","61","36","785","479","0","0","0","0","0","0","0","0","0","0","0","0","3,028","2,244","727","392","46","28","715","382","715","382","0","0","0","0","0","0","0","0","0","0","3,811","3,008","797","478","63","50","776","472","0","0","0","0","0","0","0","0","0","0","0","0","979","626","943","617","54","39","914","605","0","0","0","0","0","0","0","0","0","0","0","0"
"10900  :  โรงพยาบาลประโคนชัย","4,247","3,031","2,506","1,518","142","68","2,467","1,499","0","0","5","3","0","0","0","0","0","0","0","0","4,252","3,034","2,506","1,518","142","68","2,467","1,499","0","0","897","537","697","417","56","30","691","408","0","0","0","0","0","0","0","0","0","0","0","0","1,554","1,231","566","314","40","15","544","312","544","312","2","2","0","0","0","0","0","0","0","0","780","495","571","326","19","5","568","323","0","0","3","1","0","0","0","0","0","0","0","0","1,016","768","672","461","27","18","664","456","0","0","0","0","0","0","0","0","0","0","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","5,724","4,397","1,831","1,154","1,584","1,354","1,825","1,154","0","0","2","2","1","1","0","0","1","1","0","0","5,726","4,399","1,832","1,155","1,584","1,354","1,826","1,155","0","0","1,023","752","412","229","341","290","415","231","0","0","0","0","0","0","0","0","0","0","0","0","2,017","1,590","255","108","821","715","252","109","252","109","1","1","0","0","0","0","0","0","0","0","1,744","1,353","675","483","345","288","672","481","0","0","0","0","0","0","0","0","0","0","0","0","940","702","489","334","77","61","486","333","0","0","1","1","1","1","0","0","1","1","0","0"
"10902  :  โรงพยาบาลพุทไธสง","3,295","2,167","3,034","2,058","171","42","3,032","2,067","0","0","0","0","0","0","0","0","0","0","0","0","3,295","2,167","3,034","2,058","171","42","3,032","2,067","0","0","845","571","818","561","26","7","813","561","0","0","0","0","0","0","0","0","0","0","0","0","875","592","761","523","43","11","762","526","762","526","0","0","0","0","0","0","0","0","0","0","804","517","754","504","40","9","759","508","0","0","0","0","0","0","0","0","0","0","0","0","771","487","701","470","62","15","698","472","0","0","0","0","0","0","0","0","0","0","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","2,384","856","1,790","777","1,146","134","1,224","718","0","0","2","0","2","0","0","0","2","0","0","0","2,386","856","1,792","777","1,146","134","1,226","718","0","0","680","217","551","198","272","37","407","180","0","0","0","0","0","0","0","0","0","0","0","0","504","134","378","126","301","26","197","108","197","108","0","0","0","0","0","0","0","0","0","0","592","256","431","239","292","31","296","223","0","0","0","0","0","0","0","0","0","0","0","0","608","249","430","214","281","40","324","207","0","0","2","0","2","0","0","0","2","0","0","0"
"10905  :  โรงพยาบาลสตึก","7,083","3,043","6,520","2,808","4,241","1,732","4,123","2,810","0","0","0","0","0","0","0","0","0","0","0","0","7,083","3,043","6,520","2,808","4,241","1,732","4,123","2,810","0","0","1,569","698","1,532","687","1,003","455","1,333","689","0","0","0","0","0","0","0","0","0","0","0","0","1,812","750","1,631","692","1,327","529","902","690","902","690","0","0","0","0","0","0","0","0","0","0","1,844","767","1,663","671","1,091","449","862","671","0","0","0","0","0","0","0","0","0","0","0","0","1,858","828","1,694","758","820","299","1,026","760","0","0","0","0","0","0","0","0","0","0","0","0"
"10906  :  โรงพยาบาลปะคำ","3,868","1,980","3,384","1,659","479","369","3,451","1,701","0","0","0","0","0","0","0","0","0","0","0","0","3,868","1,980","3,384","1,659","479","369","3,451","1,701","0","0","1,122","634","992","552","133","95","998","558","0","0","0","0","0","0","0","0","0","0","0","0","955","471","847","401","103","74","861","409","861","409","0","0","0","0","0","0","0","0","0","0","950","472","842","398","140","118","860","410","0","0","0","0","0","0","0","0","0","0","0","0","841","403","703","308","103","82","732","324","0","0","0","0","0","0","0","0","0","0","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","2,405","1,497","1,927","1,103","1,418","1,002","956","490","0","0","2","2","2","2","0","0","2","2","0","0","2,407","1,499","1,929","1,105","1,418","1,002","958","492","0","0","510","260","459","237","441","234","74","29","0","0","0","0","0","0","0","0","0","0","0","0","510","302","474","286","399","249","120","64","120","64","2","2","2","2","0","0","2","2","0","0","870","583","654","391","373","339","461","232","0","0","0","0","0","0","0","0","0","0","0","0","515","352","340","189","205","180","301","165","0","0","0","0","0","0","0","0","0","0","0","0"
"10908  :  โรงพยาบาลหนองหงส์","1,558","763","1,394","705","1,133","608","1,392","706","0","0","94","94","80","80","0","0","79","79","0","0","1,652","857","1,474","785","1,133","608","1,471","785","0","0","311","141","284","134","244","124","280","133","0","0","0","0","0","0","0","0","0","0","0","0","363","197","315","185","244","155","316","184","316","184","32","32","28","28","0","0","28","28","0","0","414","221","385","210","300","179","386","211","0","0","62","62","52","52","0","0","51","51","0","0","470","204","410","176","345","150","410","178","0","0","0","0","0","0","0","0","0","0","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","3,789","3,143","1,122","768","49","24","1,143","801","0","0","201","183","27","25","0","0","28","26","0","0","3,990","3,326","1,149","793","49","24","1,171","827","0","0","810","675","268","202","3","3","277","210","0","0","0","0","0","0","0","0","0","0","0","0","825","667","290","203","12","5","296","214","296","214","14","12","14","12","0","0","14","12","0","0","862","688","218","116","26","10","197","109","0","0","150","141","13","13","0","0","14","14","0","0","1,292","1,113","346","247","8","6","373","268","0","0","37","30","0","0","0","0","0","0","0","0"
"10910  :  โรงพยาบาลห้วยราช","527","340","491","316","1","1","523","338","0","0","0","0","0","0","0","0","0","0","0","0","527","340","491","316","1","1","523","338","0","0","108","70","94","61","0","0","108","70","0","0","0","0","0","0","0","0","0","0","0","0","97","85","90","83","0","0","95","85","95","85","0","0","0","0","0","0","0","0","0","0","181","92","174","86","0","0","181","92","0","0","0","0","0","0","0","0","0","0","0","0","141","93","133","86","1","1","139","91","0","0","0","0","0","0","0","0","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","1,786","1,409","1,610","1,287","754","585","1,007","812","0","0","64","37","61","35","0","0","64","37","0","0","1,850","1,446","1,671","1,322","754","585","1,071","849","0","0","569","396","489","337","177","112","349","253","0","0","25","6","24","6","0","0","25","6","0","0","415","334","362","298","174","130","238","202","238","202","25","17","25","17","0","0","25","17","0","0","405","349","397","342","212","180","206","182","0","0","5","5","5","5","0","0","5","5","0","0","397","330","362","310","191","163","214","175","0","0","9","9","7","7","0","0","9","9","0","0"
"10912  :  โรงพยาบาลชำนิ","3,208","1,957","3,104","1,899","2,633","1,595","3,078","1,889","0","0","24","22","23","21","0","0","2","2","0","0","3,232","1,979","3,127","1,920","2,633","1,595","3,080","1,891","0","0","806","543","780","531","746","501","780","532","0","0","2","2","2","2","0","0","2","2","0","0","803","455","770","438","696","398","756","433","756","433","8","8","7","7","0","0","0","0","0","0","845","536","819","519","594","377","814","516","0","0","10","9","10","9","0","0","0","0","0","0","754","423","735","411","597","319","728","408","0","0","4","3","4","3","0","0","0","0","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","2,026","1,220","2,009","1,212","291","174","1,925","1,193","0","0","0","0","0","0","0","0","0","0","0","0","2,026","1,220","2,009","1,212","291","174","1,925","1,193","0","0","390","181","386","179","11","5","368","177","0","0","0","0","0","0","0","0","0","0","0","0","534","310","527","308","16","4","497","302","497","302","0","0","0","0","0","0","0","0","0","0","548","355","545","352","115","72","532","348","0","0","0","0","0","0","0","0","0","0","0","0","554","374","551","373","149","93","528","366","0","0","0","0","0","0","0","0","0","0","0","0"
"10914  :  โรงพยาบาลโนนดินแดง","1,609","893","1,464","804","452","282","1,526","842","0","0","56","46","49","40","1","1","52","42","0","0","1,665","939","1,513","844","453","283","1,578","884","0","0","522","337","465","297","180","127","502","320","0","0","6","6","5","5","0","0","6","6","0","0","392","202","345","176","144","85","362","188","362","188","50","40","44","35","1","1","46","36","0","0","334","174","327","169","46","31","327","170","0","0","0","0","0","0","0","0","0","0","0","0","361","180","327","162","82","39","335","164","0","0","0","0","0","0","0","0","0","0","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","1,106","400","1,094","393","115","25","493","351","0","0","0","0","0","0","0","0","0","0","0","0","1,106","400","1,094","393","115","25","493","351","0","0","233","60","231","60","18","4","89","55","0","0","0","0","0","0","0","0","0","0","0","0","241","100","235","95","29","7","107","84","107","84","0","0","0","0","0","0","0","0","0","0","214","72","214","72","33","7","69","52","0","0","0","0","0","0","0","0","0","0","0","0","418","168","414","166","35","7","228","160","0","0","0","0","0","0","0","0","0","0","0","0"
