"โรงพยาบาล","ได้รับบริการ(คน)","พบประวัติคลอด(คน)","จำนวนบริการ(ครั้ง)","บริการพบประวัติ(ครั้ง)","บริการล่าช้า (คน)","บริการเกิน 90 วัน (คน)"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"10859  :  โรงพยาบาลบ้านสร้าง","0","0","0","0","0","0","0","0","0","0","0","0"
"10860  :  โรงพยาบาลประจันตคาม","1","1","0","0","5","4","0","0","1","0","0","0"
"10861  :  โรงพยาบาลศรีมหาโพธิ","13","13","8","8","34","34","21","21","9","9","0","0"
"10862  :  โรงพยาบาลศรีมโหสถ","0","0","0","0","0","0","0","0","0","0","0","0"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","21","20","17","16","97","92","77","72","13","12","0","0"
"10863  :  โรงพยาบาลปากพลี","4","1","4","1","6","3","6","3","3","0","0","0"
"10864  :  โรงพยาบาลบ้านนา","9","6","22","10","16","12","14","12","19","6","0","0"
"10865  :  โรงพยาบาลองครักษ์","23","10","17","9","82","45","65","41","11","3","0","0"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0","0","0","0","0","0","0","0","0","0"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","0","0","0","0","0","0","0","0","0","0","0","0"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","35","29","36","29","152","128","142","118","7","3","0","0"
"10866  :  โรงพยาบาลคลองหาด","64","64","67","67","87","87","87","87","2","2","0","0"
"10867  :  โรงพยาบาลตาพระยา","9","9","9","9","31","31","31","31","0","0","0","0"
"10868  :  โรงพยาบาลวังน้ำเย็น","38","24","28","20","127","84","99","73","16","6","0","0"
"10869  :  โรงพยาบาลวัฒนานคร","33","23","46","24","120","93","111","91","21","5","0","0"
"10870  :  โรงพยาบาลอรัญประเทศ","1","1","7","5","1","1","1","1","9","5","0","0"
"13817  :  โรงพยาบาลเขาฉกรรจ์","4","3","4","3","11","10","11","10","1","0","0","0"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","0","0","0","0","0","0","0","0","0","0","0","0"
"10872  :  โรงพยาบาลเสิงสาง","0","0","0","0","0","0","0","0","0","0","0","0"
"10873  :  โรงพยาบาลคง","0","0","0","0","0","0","0","0","0","0","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0","0","0","0","0","0","0","0","0","0","0","0"
"10875  :  โรงพยาบาลจักราช","0","0","0","0","0","0","0","0","0","0","0","0"
"10876  :  โรงพยาบาลโชคชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0","0","0","0","0","0","0","0","0","0"
"10878  :  โรงพยาบาลโนนไทย","0","0","0","0","0","0","0","0","0","0","0","0"
"10879  :  โรงพยาบาลโนนสูง","0","0","0","0","0","0","0","0","0","0","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","0","0","0","0","0","0","0","0","0","0","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"10882  :  โรงพยาบาลประทาย","0","0","0","0","0","0","0","0","0","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"10884  :  โรงพยาบาลพิมาย","0","0","0","0","0","0","0","0","0","0","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","0","0","0","0","0","0","0","0","0","0","0","0"
"10886  :  โรงพยาบาลชุมพวง","0","0","0","0","0","0","0","0","0","0","0","0"
"10887  :  โรงพยาบาลสูงเนิน","0","0","0","0","0","0","0","0","0","0","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0","0","0","0","0","0","0","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","0","0","0","0","0","0","0","0","0","0","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","0","0","0","0","0","0","0","0","0","0","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","0","0","0","0","0","0","0","0","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0","0","0","0","0","0","0","0","0","0"
"10893  :  โรงพยาบาลโนนแดง","0","0","0","0","0","0","0","0","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","0","0","0","0","0","0","0","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0","0","0","0","0","0","0","0","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","0","0","0","0","0","0","0","0","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","0","0","0","0","0","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","24","10","21","9","82","34","72","33","14","4","0","0"
"10895  :  โรงพยาบาลคูเมือง","9","4","8","4","31","14","30","14","7","1","0","0"
"10896  :  โรงพยาบาลกระสัง","1","1","5","4","2","2","2","2","1","0","0","0"
"10897  :  โรงพยาบาลนางรอง","4","2","8","5","8","4","5","4","4","3","0","0"
"10898  :  โรงพยาบาลหนองกี่","0","0","0","0","0","0","0","0","3","0","0","0"
"10899  :  โรงพยาบาลละหานทราย","16","13","38","27","28","23","27","23","22","15","0","0"
"10900  :  โรงพยาบาลประโคนชัย","0","0","10","5","0","0","0","0","8","4","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","8","7","10","9","17","15","17","15","2","1","0","0"
"10902  :  โรงพยาบาลพุทไธสง","0","0","0","0","0","0","0","0","0","0","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","0","0","0","0","0","0","0","0","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","150","139","143","132","416","392","392","369","19","14","0","0"
"10906  :  โรงพยาบาลปะคำ","5","3","57","44","11","3","5","2","22","12","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10908  :  โรงพยาบาลหนองหงส์","54","13","97","25","95","13","85","10","10","1","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"10910  :  โรงพยาบาลห้วยราช","0","0","0","0","0","0","0","0","0","0","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","0","0","0","0","0","0","0","0","0","0","0","0"
"10912  :  โรงพยาบาลชำนิ","59","46","45","37","170","131","133","111","36","26","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","16","14","16","14","27","25","27","25","1","1","0","0"
"10914  :  โรงพยาบาลโนนดินแดง","0","0","0","0","0","0","0","0","0","0","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","0","0","0","0","0","0","0","0","0","0","0","0"
"28020  :  โรงพยาบาลบ้านด่าน","0","0","4","4","0","0","0","0","3","3","0","0"
"10668  :  โรงพยาบาลสุรินทร์","33","12","39","13","103","45","96","41","38","14","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","24","24","27","25","96","96","96","96","2","1","0","0"
"10916  :  โรงพยาบาลท่าตูม","21","17","24","16","96","81","87","72","13","8","0","0"
"10917  :  โรงพยาบาลจอมพระ","105","38","110","37","240","106","242","105","11","7","0","0"
"10918  :  โรงพยาบาลปราสาท","89","89","99","88","331","331","311","311","36","30","0","0"
"10919  :  โรงพยาบาลกาบเชิง","136","133","136","132","556","551","552","547","5","5","0","0"
"10920  :  โรงพยาบาลรัตนบุรี","63","35","65","38","300","161","289","155","42","20","0","0"
"10921  :  โรงพยาบาลสนม","0","0","0","0","0","0","0","0","0","0","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","84","84","91","87","411","411","410","410","8","4","0","0"
"10923  :  โรงพยาบาลสังขะ","167","164","166","162","770","762","772","765","76","72","0","0"
"10924  :  โรงพยาบาลลำดวน","41","40","53","47","155","154","158","157","4","4","1","1"
"10925  :  โรงพยาบาลสำโรงทาบ","0","0","1","1","0","0","0","0","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","103","100","102","99","456","419","459","423","16","11","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","7","6","18","14","30","28","28","28","9","4","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","3","3","5","5","15","14","16","15","1","1","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","1","1","0","0","0","0","1","1","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0","0","0","0","0","0","0","1","1","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","0","0","6","0","0","0","0","0","6","2","0","0"
"10927  :  โรงพยาบาลยางชุมน้อย","70","25","58","23","323","87","265","81","15","3","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","0","0","0","0","0","0","0","0","0","0","0","0"
"10929  :  โรงพยาบาลกันทรลักษ์","52","23","36","18","242","81","169","61","24","6","0","0"
"10930  :  โรงพยาบาลขุขันธ์","1","0","2","1","1","0","1","0","4","2","0","0"
"10931  :  โรงพยาบาลไพรบึง","0","0","1","1","0","0","0","0","1","0","0","0"
"10932  :  โรงพยาบาลปรางค์กู่","0","0","0","0","0","0","0","0","0","0","0","0"
"10933  :  โรงพยาบาลขุนหาญ","80","46","80","54","377","225","285","188","38","13","0","0"
"10934  :  โรงพยาบาลราษีไศล","0","0","1","0","0","0","0","0","1","0","0","0"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","23","11","43","29","51","28","36","23","28","13","0","0"
"10936  :  โรงพยาบาลบึงบูรพ์","0","0","0","0","0","0","0","0","0","0","0","0"
"10937  :  โรงพยาบาลห้วยทับทัน","9","4","9","5","31","12","19","7","6","1","0","0"
"10938  :  โรงพยาบาลโนนคูณ","0","0","0","0","0","0","0","0","0","0","0","0"
"10939  :  โรงพยาบาลศรีรัตนะ","3","2","4","3","11","10","10","10","3","1","0","0"
"10940  :  โรงพยาบาลวังหิน","78","75","77","74","367","310","362","305","12","10","0","0"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","34","32","34","32","142","131","142","131","8","8","0","0"
"10942  :  โรงพยาบาลภูสิงห์","35","32","34","30","88","74","86","72","5","3","0","0"
"10943  :  โรงพยาบาลเมืองจันทร์","51","44","39","33","250","194","191","144","22","13","0","0"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0"
"28014  :  โรงพยาบาลพยุห์","0","0","0","0","0","0","0","0","0","0","0","0"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","0","0","1","1","0","0","0","0","0","0","0","0"
"28016  :  โรงพยาบาลศิลาลาด","0","0","0","0","0","0","0","0","0","0","0","0"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0"
"10944  :  โรงพยาบาลศรีเมืองใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"10945  :  โรงพยาบาลโขงเจียม","0","0","0","0","0","0","0","0","0","0","0","0"
"10946  :  โรงพยาบาลเขื่องใน","0","0","0","0","0","0","0","0","0","0","0","0"
"10947  :  โรงพยาบาลเขมราฐ","0","0","0","0","0","0","0","0","0","0","0","0"
"10948  :  โรงพยาบาลนาจะหลวย","0","0","0","0","0","0","0","0","0","0","0","0"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0","0","0","0","0","0","0","0","0","0"
"10950  :  โรงพยาบาลบุณฑริก","0","0","0","0","0","0","0","0","0","0","0","0"
"10951  :  โรงพยาบาลตระการพืชผล","0","0","0","0","0","0","0","0","0","0","0","0"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","0","0","0","0","0","0","0","0","0","0","0"
"10953  :  โรงพยาบาลม่วงสามสิบ","0","0","0","0","0","0","0","0","0","0","0","0"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0","0","0","0","0","0","0","0","0","0"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0","0","0","0","0","0","0","0","0","0"
"10957  :  โรงพยาบาลตาลสุม","0","0","0","0","0","0","0","0","0","0","0","0"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0","0","0","0","0","0","0","0","0","0","0"
"10959  :  โรงพยาบาลสำโรง","0","0","0","0","0","0","0","0","0","0","0","0"
"10960  :  โรงพยาบาลดอนมดแดง","0","0","0","0","0","0","0","0","0","0","0","0"
"10961  :  โรงพยาบาลสิรินธร","0","0","0","0","0","0","0","0","0","0","0","0"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0","0","0","0","0","0","0","0","0","0","0"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0","0","0","0","0","0","0","0","0","0"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0","0","0","0","0","0","0","0","0","0"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0","0","0","0","0","0","0","0","0","0"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0","0","0","0","0","0","0","0","0","0"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0","0","0","0","0","0","0","0","0","0"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0","0","0","0","0","0","0","0","0","0"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0","0","0","0","0","0","0","0","0","0"
"24032  :  โรงพยาบาลนาตาล","0","0","0","0","0","0","0","0","0","0","0","0"
"24821  :  โรงพยาบาลนาเยีย","0","0","0","0","0","0","0","0","0","0","0","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0","0","0","0","0","0","0","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0","0","0","0","0","0","0","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0","0","0","0","0","0","0","0","0","0","0"
"10701  :  โรงพยาบาลยโสธร","0","0","0","0","0","0","0","0","0","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","11","11","11","11","51","51","51","51","4","4","0","0"
"10964  :  โรงพยาบาลกุดชุม","69","69","66","66","291","291","283","283","7","7","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","14","12","12","9","38","36","33","31","7","4","0","0"
"10966  :  โรงพยาบาลป่าติ้ว","0","0","0","0","0","0","0","0","0","0","0","0"
"10967  :  โรงพยาบาลมหาชนะชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"10968  :  โรงพยาบาลค้อวัง","20","19","19","18","92","87","87","82","6","6","0","0"
"10969  :  โรงพยาบาลไทยเจริญ","19","19","19","19","95","95","95","95","11","11","0","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","54","54","53","53","261","261","256","256","37","37","0","0"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0","0","0","0","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"10702  :  โรงพยาบาลชัยภูมิ","2","2","3","2","9","9","9","9","1","0","0","0"
"10970  :  โรงพยาบาลบ้านเขว้า","0","0","0","0","0","0","0","0","0","0","0","0"
"10971  :  โรงพยาบาลคอนสวรรค์","6","6","6","6","12","12","12","12","0","0","0","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","21","19","21","17","88","85","78","76","9","7","0","0"
"10973  :  โรงพยาบาลหนองบัวแดง","0","0","3","3","0","0","0","0","0","0","0","0"
"10974  :  โรงพยาบาลจัตุรัส","117","98","122","99","384","328","389","330","7","4","5","4"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","0","0","0","0","0","0","0","0","0","0","0","0"
"10976  :  โรงพยาบาลหนองบัวระเหว","0","0","0","0","0","0","0","0","0","0","0","0"
"10977  :  โรงพยาบาลเทพสถิต","0","0","0","0","0","0","0","0","0","0","0","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","44","30","39","29","123","96","111","96","26","7","0","0"
"10979  :  โรงพยาบาลบ้านแท่น","0","0","0","0","0","0","0","0","0","0","0","0"
"10980  :  โรงพยาบาลแก้งคร้อ","34","31","33","30","137","131","136","132","20","18","0","0"
"10981  :  โรงพยาบาลคอนสาร","4","2","4","2","18","9","13","9","3","1","0","0"
"10982  :  โรงพยาบาลภักดีชุมพล","94","94","95","95","209","209","206","206","9","9","0","0"
"10983  :  โรงพยาบาลเนินสง่า","35","34","49","42","141","138","141","138","9","7","1","0"
"10703  :  โรงพยาบาลอำนาจเจริญ","5","1","6","1","10","5","8","5","8","1","0","0"
"10985  :  โรงพยาบาลชานุมาน","149","148","138","137","687","686","643","642","84","83","0","0"
"10986  :  โรงพยาบาลปทุมราชวงศา","68","66","59","57","330","320","294","284","34","33","0","0"
"10987  :  โรงพยาบาลพนา","22","12","17","11","46","26","27","20","21","10","0","0"
"10988  :  โรงพยาบาลเสนางคนิคม","0","0","0","0","0","0","0","0","0","0","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","21","18","25","18","67","61","67","61","3","1","0","0"
"10990  :  โรงพยาบาลลืออำนาจ","38","38","33","33","166","166","150","150","14","14","0","0"
"11040  :  โรงพยาบาลบึงกาฬ","261","204","268","202","991","844","1,005","854","12","6","1","1"
"11041  :  โรงพยาบาลพรเจริญ","129","127","145","137","522","512","520","509","6","3","0","0"
"11043  :  โรงพยาบาลโซ่พิสัย","151","151","148","148","737","737","722","722","6","6","0","0"
"11046  :  โรงพยาบาลเซกา","37","36","34","33","140","139","130","129","4","3","0","0"
"11047  :  โรงพยาบาลปากคาด","141","140","140","137","656","651","645","640","6","5","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","39","30","38","31","167","131","161","131","5","0","0","0"
"11049  :  โรงพยาบาลศรีวิไล","14","13","13","13","62","59","59","59","1","0","0","0"
"11050  :  โรงพยาบาลบุ่งคล้า","0","0","0","0","0","0","0","0","0","0","0","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0","0","0","0","0","0","0","0","0","0"
"10991  :  โรงพยาบาลนากลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"10992  :  โรงพยาบาลโนนสัง","0","0","0","0","0","0","0","0","0","0","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0","0","0","0","0","0","0","0","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0","0","0","0","0","0","0","0","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","25","4","16","4","93","14","62","16","52","2","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","92","90","92","90","311","302","311","302","8","8","0","0"
"10996  :  โรงพยาบาลพระยืน","0","0","0","0","0","0","0","0","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0","0","0","0","0","0","0","0","0","0"
"10998  :  โรงพยาบาลชุมแพ","46","46","47","47","222","222","227","227","8","8","0","0"
"10999  :  โรงพยาบาลสีชมพู","53","52","20","17","185","181","76","72","41","38","0","0"
"11000  :  โรงพยาบาลน้ำพอง","203","196","194","190","965","947","948","932","32","29","0","0"
"11001  :  โรงพยาบาลอุบลรัตน์","64","64","65","65","251","251","251","251","15","15","0","0"
"11002  :  โรงพยาบาลบ้านไผ่","20","15","17","15","96","74","81","74","4","1","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","40","36","73","55","139","127","140","128","15","11","0","0"
"11004  :  โรงพยาบาลพล","54","48","63","46","245","223","243","221","18","6","0","0"
"11005  :  โรงพยาบาลแวงใหญ่","11","10","13","10","42","41","42","41","3","0","0","0"
"11006  :  โรงพยาบาลแวงน้อย","49","49","48","48","157","157","156","156","4","4","0","0"
"11007  :  โรงพยาบาลหนองสองห้อง","184","175","179","173","809","783","796","781","34","26","0","0"
"11008  :  โรงพยาบาลภูเวียง","0","0","0","0","0","0","0","0","0","0","0","0"
"11009  :  โรงพยาบาลมัญจาคีรี","79","77","72","69","310","306","297","296","44","42","17","17"
"11010  :  โรงพยาบาลชนบท","0","0","5","3","0","0","0","0","4","2","0","0"
"11011  :  โรงพยาบาลเขาสวนกวาง","43","42","42","42","209","204","204","204","28","27","0","0"
"11012  :  โรงพยาบาลภูผาม่าน","1","1","11","10","5","5","5","5","1","1","0","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","48","46","45","44","222","212","213","206","16","14","0","0"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","6","0","0","0","0","0","6","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","53","32","76","51","105","64","97","64","48","26","0","0"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0"
"14132  :  โรงพยาบาลซำสูง","19","15","41","36","35","30","29","26","17","14","0","0"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0","0","0","0","0","0","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0","0","0","0","0","0","0","0","0","0"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0","0","0","0","0","0","0","0","0","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","0","0","0","0","0","0","0","0","0","0"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0","0","0","0","0","0","0","0","0","0"
"10671  :  โรงพยาบาลอุดรธานี","17","9","6","5","74","39","27","23","14","6","0","0"
"11013  :  โรงพยาบาลกุดจับ","99","98","96","96","482","477","470","470","3","2","0","0"
"11014  :  โรงพยาบาลหนองวัวซอ","49","47","47","46","186","184","184","183","2","1","0","0"
"11015  :  โรงพยาบาลกุมภวาปี","345","344","340","340","1,674","1,673","1,660","1,660","6","5","0","0"
"11016  :  โรงพยาบาลห้วยเกิ้ง","3","2","3","2","5","4","4","4","2","0","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","71","68","69","66","288","283","286","281","4","4","0","0"
"11018  :  โรงพยาบาลหนองหาน","25","25","25","25","113","113","113","113","1","1","0","0"
"11019  :  โรงพยาบาลทุ่งฝน","22","22","20","20","80","80","74","74","2","2","0","0"
"11020  :  โรงพยาบาลไชยวาน","126","124","117","116","605","603","616","615","12","11","6","6"
"11021  :  โรงพยาบาลศรีธาตุ","94","93","89","89","443","438","425","425","7","6","0","0"
"11022  :  โรงพยาบาลวังสามหมอ","29","29","28","27","131","131","124","124","7","5","0","0"
"11023  :  โรงพยาบาลบ้านผือ","450","449","444","443","2,187","2,186","2,180","2,179","10","8","0","0"
"11024  :  โรงพยาบาลน้ำโสม","35","35","35","35","110","110","111","111","0","0","0","0"
"11025  :  โรงพยาบาลเพ็ญ","303","303","307","307","1,438","1,438","1,440","1,440","6","6","0","0"
"11026  :  โรงพยาบาลสร้างคอม","84","80","80","76","303","285","297","279","6","6","0","0"
"11027  :  โรงพยาบาลหนองแสง","0","0","0","0","0","0","0","0","0","0","0","0"
"11028  :  โรงพยาบาลนายูง","0","0","21","19","0","0","0","0","3","3","0","0"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","537","533","527","527","2,487","2,482","2,476","2,475","14","10","0","0"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0","0","0","0","0","0","0","0","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","12","11","12","11","53","51","53","51","4","4","0","0"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0","0","0","0","0","0","0","0","0","0"
"10705  :  โรงพยาบาลเลย","2","2","36","36","4","4","4","4","0","0","0","0"
"11030  :  โรงพยาบาลนาด้วง","0","0","2","2","0","0","0","0","3","3","0","0"
"11031  :  โรงพยาบาลเชียงคาน","25","25","24","24","103","103","103","103","1","1","0","0"
"11032  :  โรงพยาบาลปากชม","48","48","46","46","232","232","229","229","2","2","0","0"
"11033  :  โรงพยาบาลนาแห้ว","0","0","0","0","0","0","0","0","0","0","0","0"
"11034  :  โรงพยาบาลภูเรือ","0","0","0","0","0","0","0","0","0","0","0","0"
"11035  :  โรงพยาบาลท่าลี่","0","0","0","0","0","0","0","0","0","0","0","0"
"11036  :  โรงพยาบาลวังสะพุง","0","0","16","16","0","0","0","0","2","2","0","0"
"11037  :  โรงพยาบาลภูกระดึง","0","0","0","0","0","0","0","0","0","0","0","0"
"11038  :  โรงพยาบาลภูหลวง","30","30","25","25","144","144","121","121","6","6","0","0"
"11039  :  โรงพยาบาลผาขาว","16","16","16","16","79","78","79","78","0","0","0","0"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","69","49","70","51","227","162","217","162","6","4","0","0"
