"โรงพยาบาล","รวมทั้งปีงบประมาณ แยกรายกลุ่มอายุ(คน)","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"0-14","15-29","30-44","45-59","60+","รวมทุกกลุ่ม","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง"
"ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","108","131","239","145","293","438","177","396","573","252","481","733","475","647","1,122","1,157","1,948","3,105","208","256","358","436","311","311","545","545","269","341","423","536","369","450","622","761"
"10850  :  โรงพยาบาลบางคล้า","81","68","149","274","332","606","240","387","627","284","526","810","544","856","1,400","1,423","2,169","3,592","258","292","433","530","398","398","600","600","368","428","537","648","399","468","599","709"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","287","268","555","678","892","1,570","700","1,105","1,805","692","1,652","2,344","1,251","2,423","3,674","3,608","6,340","9,948","892","1,047","1,604","1,894","910","910","1,666","1,666","786","931","1,426","1,693","1,020","1,219","1,644","1,993"
"10852  :  โรงพยาบาลบางปะกง","128","82","210","124","158","282","94","105","199","94","234","328","219","441","660","659","1,020","1,679","209","226","353","379","8","8","14","14","142","145","206","221","300","317","447","489"
"10853  :  โรงพยาบาลบ้านโพธิ์","173","181","354","545","701","1,246","518","757","1,275","483","893","1,376","889","1,594","2,483","2,608","4,126","6,734","591","761","937","1,233","784","784","1,257","1,257","552","729","853","1,126","681","869","1,079","1,356"
"10854  :  โรงพยาบาลพนมสารคาม","301","271","572","649","855","1,504","655","1,039","1,694","836","1,880","2,716","1,515","2,764","4,279","3,956","6,809","10,765","1,033","1,281","1,676","2,163","1,277","1,277","2,273","2,273","779","1,015","1,358","1,848","867","1,130","1,502","2,029"
"10855  :  โรงพยาบาลสนามชัยเขต","58","92","150","158","243","401","148","315","463","199","465","664","424","649","1,073","987","1,764","2,751","229","289","411","540","320","320","563","563","195","244","373","472","243","300","417","538"
"10856  :  โรงพยาบาลแปลงยาว","78","110","188","463","537","1,000","430","577","1,007","226","549","775","408","732","1,140","1,605","2,505","4,110","398","464","574","738","440","440","699","699","348","424","556","696","419","490","676","824"
"13747  :  โรงพยาบาลราชสาส์น","34","64","98","140","184","324","185","268","453","183","506","689","349","577","926","891","1,599","2,490","253","347","443","629","272","272","515","515","186","263","309","452","180","256","332","523"
"31327  :  โรงพยาบาลคลองเขื่อน","29","34","63","43","60","103","43","82","125","58","128","186","61","105","166","234","409","643","35","44","107","132","82","82","125","125","49","52","77","86","68","75","100","122"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","347","341","688","1,050","1,883","2,933","1,456","2,855","4,311","1,792","3,561","5,353","2,363","3,382","5,745","7,008","12,022","19,030","1,531","1,985","2,672","3,560","2,034","2,034","3,724","3,724","1,550","1,944","2,542","3,330","1,893","2,386","3,084","4,054"
"10857  :  โรงพยาบาลกบินทร์บุรี","222","217","439","503","1,027","1,530","734","1,346","2,080","867","2,009","2,876","1,320","2,402","3,722","3,646","7,001","10,647","1,234","1,555","2,366","3,170","667","667","1,460","1,460","750","837","1,478","1,740","995","1,164","1,697","2,033"
"10858  :  โรงพยาบาลนาดี","119","129","248","214","329","543","200","405","605","190","398","588","241","343","584","964","1,604","2,568","209","245","342","396","261","261","434","434","215","241","367","451","279","326","461","562"
"10859  :  โรงพยาบาลบ้านสร้าง","160","135","295","109","198","307","151","329","480","151","465","616","404","872","1,276","975","1,999","2,974","231","268","447","564","277","277","596","596","241","290","457","563","226","278","499","646"
"10860  :  โรงพยาบาลประจันตคาม","26","25","51","79","129","208","83","129","212","72","207","279","148","315","463","408","805","1,213","83","88","165","175","102","102","222","222","92","97","184","196","131","142","234","252"
"10861  :  โรงพยาบาลศรีมหาโพธิ","59","45","104","283","469","752","263","423","686","170","319","489","214","345","559","989","1,601","2,590","267","304","381","432","235","235","449","449","228","258","400","444","259","276","371","400"
"10862  :  โรงพยาบาลศรีมโหสถ","92","97","189","223","251","474","180","288","468","253","485","738","490","922","1,412","1,238","2,043","3,281","338","450","542","681","498","498","877","877","157","179","274","299","245","272","350","386"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10698  :  โรงพยาบาลนครนายก","149","134","283","378","655","1,033","421","973","1,394","721","1,687","2,408","1,373","2,251","3,624","3,042","5,700","8,742","578","710","1,015","1,232","883","883","1,636","1,636","718","872","1,416","1,729","863","1,087","1,633","2,100"
"10863  :  โรงพยาบาลปากพลี","5","2","7","49","71","120","171","362","533","960","1,393","2,353","841","1,060","1,901","2,026","2,888","4,914","395","649","588","910","876","876","1,172","1,172","292","428","438","601","463","848","690","1,176"
"10864  :  โรงพยาบาลบ้านนา","36","42","78","102","180","282","525","959","1,484","1,577","2,344","3,921","1,668","2,354","4,022","3,908","5,879","9,787","810","1,643","1,292","2,512","1,543","1,543","2,226","2,226","745","1,508","1,174","2,215","810","1,674","1,187","2,275"
"10865  :  โรงพยาบาลองครักษ์","4","7","11","42","122","164","158","458","616","496","1,074","1,570","577","757","1,334","1,277","2,418","3,695","276","443","559","860","442","442","784","784","284","438","535","801","275","396","540","792"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","104","104","0","548","548","0","346","346","0","1,131","1,131","0","1,587","1,587","0","3,716","3,716","0","0","665","733","0","0","956","956","0","0","983","1,174","0","0","1,112","1,352"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","1","1","2","13","12","25","25","52","77","86","238","324","276","545","821","401","848","1,249","140","161","288","329","149","149","323","323","67","68","129","145","45","48","108","125"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10866  :  โรงพยาบาลคลองหาด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10867  :  โรงพยาบาลตาพระยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10868  :  โรงพยาบาลวังน้ำเย็น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10869  :  โรงพยาบาลวัฒนานคร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10870  :  โรงพยาบาลอรัญประเทศ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13817  :  โรงพยาบาลเขาฉกรรจ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10871  :  โรงพยาบาลครบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10872  :  โรงพยาบาลเสิงสาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10873  :  โรงพยาบาลคง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10874  :  โรงพยาบาลบ้านเหลื่อม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10875  :  โรงพยาบาลจักราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10876  :  โรงพยาบาลโชคชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10877  :  โรงพยาบาลด่านขุนทด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10878  :  โรงพยาบาลโนนไทย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10879  :  โรงพยาบาลโนนสูง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10880  :  โรงพยาบาลขามสะแกแสง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10881  :  โรงพยาบาลบัวใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10882  :  โรงพยาบาลประทาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10883  :  โรงพยาบาลปักธงชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10884  :  โรงพยาบาลพิมาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10885  :  โรงพยาบาลห้วยแถลง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10886  :  โรงพยาบาลชุมพวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10887  :  โรงพยาบาลสูงเนิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10888  :  โรงพยาบาลขามทะเลสอ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10889  :  โรงพยาบาลสีคิ้ว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10890  :  โรงพยาบาลปากช่องนานา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10891  :  โรงพยาบาลหนองบุญมาก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10892  :  โรงพยาบาลแก้งสนามนาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10893  :  โรงพยาบาลโนนแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10894  :  โรงพยาบาลวังน้ำเขียว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11608  :  โรงพยาบาลลำทะเมนชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27839  :  โรงพยาบาลบัวลาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27840  :  โรงพยาบาลสีดา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27841  :  โรงพยาบาลเทพารักษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10667  :  โรงพยาบาลบุรีรัมย์","85","68","153","98","230","328","108","326","434","143","400","543","137","335","472","571","1,359","1,930","250","274","559","627","147","147","317","317","68","75","210","245","106","109","273","299"
"10895  :  โรงพยาบาลคูเมือง","631","597","1,228","633","894","1,527","840","1,394","2,234","1,590","3,312","4,902","2,359","4,023","6,382","6,053","10,220","16,273","1,592","2,236","2,728","4,030","1,806","1,806","3,052","3,052","1,173","1,534","1,985","2,666","1,484","1,941","2,455","3,348"
"10896  :  โรงพยาบาลกระสัง","188","212","400","135","320","455","177","419","596","312","748","1,060","582","1,002","1,584","1,394","2,701","4,095","405","484","721","893","332","332","672","672","277","327","506","573","380","447","802","943"
"10897  :  โรงพยาบาลนางรอง","251","239","490","275","575","850","352","853","1,205","430","1,053","1,483","669","1,118","1,787","1,977","3,838","5,815","741","851","1,368","1,632","708","708","1,451","1,451","0","0","2","2","528","593","1,017","1,153"
"10898  :  โรงพยาบาลหนองกี่","250","282","532","281","525","806","371","807","1,178","447","899","1,346","598","845","1,443","1,947","3,358","5,305","518","608","941","1,143","621","621","1,087","1,087","356","397","588","660","452","511","742","811"
"10899  :  โรงพยาบาลละหานทราย","542","511","1,053","212","564","776","279","812","1,091","513","1,381","1,894","954","1,605","2,559","2,500","4,873","7,373","736","886","1,423","1,706","868","868","1,628","1,628","490","592","1,016","1,212","406","477","806","928"
"10900  :  โรงพยาบาลประโคนชัย","209","228","437","252","491","743","498","870","1,368","806","1,945","2,751","1,454","2,998","4,452","3,219","6,532","9,751","811","1,032","1,566","2,044","939","939","1,940","1,940","660","833","1,399","1,815","809","1,012","1,627","2,057"
"10901  :  โรงพยาบาลบ้านกรวด","530","516","1,046","375","709","1,084","510","940","1,450","713","1,358","2,071","831","1,223","2,054","2,959","4,746","7,705","748","885","1,206","1,440","902","902","1,543","1,543","656","751","967","1,097","653","704","1,030","1,159"
"10902  :  โรงพยาบาลพุทไธสง","380","356","736","205","418","623","221","669","890","472","1,605","2,077","676","1,835","2,511","1,954","4,883","6,837","515","631","1,284","1,625","681","681","1,595","1,595","338","413","939","1,144","420","490","1,065","1,328"
"10904  :  โรงพยาบาลลำปลายมาศ","785","734","1,519","294","582","876","359","834","1,193","590","1,165","1,755","929","1,399","2,328","2,957","4,714","7,671","651","735","1,123","1,297","1,047","1,047","1,675","1,675","588","685","941","1,085","671","730","975","1,070"
"10905  :  โรงพยาบาลสตึก","82","92","174","79","249","328","183","370","553","292","751","1,043","539","997","1,536","1,175","2,459","3,634","321","390","679","819","332","332","718","718","347","444","700","873","175","188","362","399"
"10906  :  โรงพยาบาลปะคำ","174","166","340","174","299","473","273","509","782","413","1,133","1,546","766","1,535","2,301","1,800","3,642","5,442","602","735","1,141","1,452","552","552","1,115","1,115","349","398","736","873","297","321","650","721"
"10907  :  โรงพยาบาลนาโพธิ์","238","240","478","224","346","570","278","669","947","611","1,316","1,927","978","1,848","2,826","2,329","4,419","6,748","478","618","1,021","1,334","734","734","1,422","1,422","444","561","774","986","673","850","1,202","1,560"
"10908  :  โรงพยาบาลหนองหงส์","473","450","923","239","581","820","410","1,037","1,447","657","1,649","2,306","1,115","1,827","2,942","2,894","5,544","8,438","695","834","1,338","1,680","965","965","1,878","1,878","587","680","1,081","1,332","647","756","1,247","1,560"
"10909  :  โรงพยาบาลพลับพลาชัย","114","143","257","122","215","337","183","328","511","232","455","687","311","524","835","962","1,665","2,627","251","284","458","498","268","268","428","428","179","194","293","326","264","291","486","529"
"10910  :  โรงพยาบาลห้วยราช","162","182","344","147","240","387","212","350","562","272","617","889","455","696","1,151","1,248","2,085","3,333","308","399","498","683","392","392","682","682","248","331","359","470","300","386","546","732"
"10911  :  โรงพยาบาลโนนสุวรรณ","286","252","538","208","403","611","343","817","1,160","655","1,463","2,118","1,081","1,690","2,771","2,573","4,625","7,198","692","919","1,181","1,558","757","757","1,404","1,404","644","807","1,176","1,487","480","583","864","1,036"
"10912  :  โรงพยาบาลชำนิ","588","570","1,158","296","642","938","433","882","1,315","661","1,436","2,097","1,043","1,806","2,849","3,021","5,336","8,357","647","799","1,174","1,473","928","928","1,669","1,669","684","819","1,176","1,446","762","889","1,317","1,610"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","424","428","852","341","537","878","413","832","1,245","823","1,454","2,277","1,147","1,650","2,797","3,148","4,901","8,049","608","796","1,025","1,327","999","999","1,625","1,625","649","871","1,011","1,259","892","1,142","1,240","1,611"
"10914  :  โรงพยาบาลโนนดินแดง","194","217","411","178","343","521","307","689","996","492","1,102","1,594","812","1,350","2,162","1,983","3,701","5,684","396","543","725","1,004","646","646","1,174","1,174","432","603","820","1,181","509","700","982","1,402"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","7","7","14","12","14","26","14","24","38","20","69","89","25","40","65","78","154","232","0","0","0","0","0","0","0","0","0","0","0","0","78","82","154","177"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","426","356","782","180","299","479","291","490","781","481","996","1,477","986","1,525","2,511","2,364","3,666","6,030","412","492","652","761","598","598","988","988","439","534","717","915","915","1,198","1,309","1,732"
"23578  :  โรงพยาบาลแคนดง","667","694","1,361","226","425","651","302","565","867","412","972","1,384","652","969","1,621","2,259","3,625","5,884","566","706","951","1,140","610","610","966","966","430","498","649","748","653","767","1,059","1,281"
"28020  :  โรงพยาบาลบ้านด่าน","141","168","309","76","184","260","115","189","304","115","259","374","170","314","484","617","1,114","1,731","186","214","309","356","191","191","383","383","90","105","172","183","150","162","250","268"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10916  :  โรงพยาบาลท่าตูม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10917  :  โรงพยาบาลจอมพระ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10918  :  โรงพยาบาลปราสาท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10919  :  โรงพยาบาลกาบเชิง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10920  :  โรงพยาบาลรัตนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10921  :  โรงพยาบาลสนม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10923  :  โรงพยาบาลสังขะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10924  :  โรงพยาบาลลำดวน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10925  :  โรงพยาบาลสำโรงทาบ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","362","358","720","471","862","1,333","498","1,149","1,647","651","1,231","1,882","709","1,187","1,896","2,691","4,787","7,478","619","713","1,121","1,293","826","826","1,579","1,579","526","603","897","1,025","720","795","1,190","1,327"
"10927  :  โรงพยาบาลยางชุมน้อย","26","43","69","119","270","389","258","642","900","435","903","1,338","567","839","1,406","1,405","2,697","4,102","267","445","516","1,015","498","498","922","922","244","387","502","829","396","622","757","1,293"
"10928  :  โรงพยาบาลกันทรารมย์","315","282","597","278","498","776","304","673","977","460","951","1,411","838","1,386","2,224","2,195","3,790","5,985","529","624","930","1,060","674","674","1,206","1,206","451","514","784","885","541","600","870","989"
"10929  :  โรงพยาบาลกันทรลักษ์","726","671","1,397","529","858","1,387","771","1,410","2,181","1,299","2,248","3,547","1,813","2,548","4,361","5,138","7,735","12,873","1,309","1,659","2,095","2,558","1,740","1,740","2,470","2,470","1,028","1,321","1,617","2,008","1,061","1,262","1,553","1,871"
"10930  :  โรงพยาบาลขุขันธ์","182","165","347","212","708","920","360","902","1,262","508","1,146","1,654","632","947","1,579","1,894","3,868","5,762","547","664","958","1,235","439","439","1,094","1,094","373","442","752","943","535","610","1,064","1,275"
"10931  :  โรงพยาบาลไพรบึง","271","288","559","195","356","551","261","539","800","430","891","1,321","764","980","1,744","1,921","3,054","4,975","448","562","721","928","596","596","918","918","382","476","608","770","495","600","807","975"
"10932  :  โรงพยาบาลปรางค์กู่","314","302","616","318","416","734","340","672","1,012","651","1,224","1,875","1,058","1,501","2,559","2,681","4,115","6,796","573","677","932","1,094","646","646","984","984","628","736","980","1,130","834","983","1,219","1,443"
"10933  :  โรงพยาบาลขุนหาญ","303","324","627","344","629","973","536","1,455","1,991","855","1,891","2,746","832","1,189","2,021","2,870","5,488","8,358","669","1,123","1,197","2,130","919","919","1,847","1,847","550","859","1,084","1,718","732","1,298","1,360","2,758"
"10934  :  โรงพยาบาลราษีไศล","302","238","540","367","384","751","609","866","1,475","1,064","1,940","3,004","2,050","2,930","4,980","4,392","6,358","10,750","1,021","1,261","1,490","1,838","1,395","1,395","1,971","1,971","946","1,147","1,355","1,619","1,030","1,240","1,542","1,815"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","196","212","408","297","502","799","330","811","1,141","514","1,144","1,658","787","1,287","2,074","2,124","3,956","6,080","504","591","997","1,264","588","588","1,161","1,161","473","549","799","1,003","559","651","999","1,233"
"10936  :  โรงพยาบาลบึงบูรพ์","107","109","216","108","171","279","113","266","379","232","469","701","276","491","767","836","1,506","2,342","283","347","433","539","268","268","516","516","151","176","309","358","134","158","248","292"
"10937  :  โรงพยาบาลห้วยทับทัน","234","274","508","140","224","364","196","485","681","365","773","1,138","572","985","1,557","1,507","2,741","4,248","288","353","585","724","480","480","805","805","278","367","537","781","461","585","814","1,130"
"10938  :  โรงพยาบาลโนนคูณ","40","60","100","66","152","218","92","187","279","120","223","343","119","153","272","437","775","1,212","94","100","165","183","138","138","223","223","98","115","177","192","107","116","210","227"
"10939  :  โรงพยาบาลศรีรัตนะ","30","17","47","20","61","81","53","123","176","84","144","228","87","94","181","274","439","713","180","197","267","294","45","45","67","67","18","19","38","45","31","36","67","80"
"10940  :  โรงพยาบาลวังหิน","131","127","258","141","286","427","165","312","477","194","359","553","392","388","780","1,023","1,472","2,495","241","281","393","436","326","326","423","423","200","237","250","289","256","301","406","466"
