"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"10899  :  โรงพยาบาลละหานทราย","24,950,735.30","24,381,972.80","568,762.50","2.28","5,930,791.11","5,803,940.36","126,850.75","2.14","6,219,220.52","6,046,530.52","172,690.00","2.78","6,242,478.41","6,120,499.16","121,979.25","1.95","6,558,245.26","6,411,002.76","147,242.50","2.25"
"10900  :  โรงพยาบาลประโคนชัย","54,482,831.75","52,869,898.00","1,612,933.75","2.96","13,125,587.40","12,661,404.15","464,183.25","3.54","13,089,362.35","12,674,478.85","414,883.50","3.17","13,792,438.00","13,421,243.00","371,195.00","2.69","14,475,444.00","14,112,772.00","362,672.00","2.51"
"10901  :  โรงพยาบาลบ้านกรวด","17,172,566.05","16,826,895.80","345,670.25","2.01","4,833,791.00","4,711,287.75","122,503.25","2.53","4,412,355.80","4,330,550.80","81,805.00","1.85","4,642,445.25","4,559,473.00","82,972.25","1.79","3,283,974.00","3,225,584.25","58,389.75","1.78"
"10902  :  โรงพยาบาลพุทไธสง","33,296,891.12","32,593,970.12","702,921.00","2.11","8,290,375.50","8,071,782.50","218,593.00","2.64","8,260,688.00","8,093,842.00","166,846.00","2.02","8,547,510.50","8,408,591.50","138,919.00","1.63","8,198,317.12","8,019,754.12","178,563.00","2.18"
"10904  :  โรงพยาบาลลำปลายมาศ","24,078,042.40","23,737,564.80","340,477.60","1.41","6,272,122.99","6,191,792.99","80,330.00","1.28","5,938,507.95","5,861,459.10","77,048.85","1.30","5,735,302.39","5,648,560.24","86,742.15","1.51","6,132,109.07","6,035,752.47","96,356.60","1.57"
"10905  :  โรงพยาบาลสตึก","36,663,030.50","35,876,119.25","786,911.25","2.15","9,298,042.00","9,040,362.25","257,679.75","2.77","8,696,249.25","8,540,366.25","155,883.00","1.79","9,483,256.75","9,314,835.25","168,421.50","1.78","9,185,482.50","8,980,555.50","204,927.00","2.23"
"10906  :  โรงพยาบาลปะคำ","27,269,398.86","26,559,694.02","709,704.84","2.60","7,026,244.67","6,828,467.87","197,776.80","2.81","6,957,365.78","6,787,721.86","169,643.92","2.44","7,316,069.60","7,131,151.50","184,918.10","2.53","5,969,718.81","5,812,352.79","157,366.02","2.64"
"10907  :  โรงพยาบาลนาโพธิ์","19,969,224.28","19,513,810.28","455,414.00","2.28","4,942,209.50","4,834,715.50","107,494.00","2.18","5,020,408.50","4,919,473.50","100,935.00","2.01","4,924,697.50","4,819,067.50","105,630.00","2.14","5,081,908.78","4,940,553.78","141,355.00","2.78"
"10908  :  โรงพยาบาลหนองหงส์","15,407,998.99","14,893,989.24","514,009.75","3.34","3,830,335.00","3,704,228.25","126,106.75","3.29","3,714,714.50","3,595,967.25","118,747.25","3.20","3,806,568.25","3,696,183.50","110,384.75","2.90","4,056,381.24","3,897,610.24","158,771.00","3.91"
"10909  :  โรงพยาบาลพลับพลาชัย","11,452,257.54","11,367,123.04","85,134.50","0.74","2,754,184.59","2,733,857.09","20,327.50","0.74","2,763,713.73","2,734,494.73","29,219.00","1.06","2,676,784.01","2,660,265.51","16,518.50","0.62","3,257,575.21","3,238,505.71","19,069.50","0.59"
"10910  :  โรงพยาบาลห้วยราช","10,703,322.00","10,474,153.25","229,168.75","2.14","2,745,175.75","2,690,888.00","54,287.75","1.98","2,642,391.75","2,578,955.50","63,436.25","2.40","2,581,890.50","2,530,151.50","51,739.00","2.00","2,733,864.00","2,674,158.25","59,705.75","2.18"
"10911  :  โรงพยาบาลโนนสุวรรณ","10,163,301.25","9,961,281.75","202,019.50","1.99","2,300,083.25","2,247,214.50","52,868.75","2.30","2,580,296.50","2,529,917.75","50,378.75","1.95","2,423,594.25","2,381,353.75","42,240.50","1.74","2,859,327.25","2,802,795.75","56,531.50","1.98"
"10912  :  โรงพยาบาลชำนิ","12,140,480.00","11,464,479.25","676,000.75","5.57","2,888,887.00","2,685,008.75","203,878.25","7.06","2,980,535.00","2,815,763.50","164,771.50","5.53","2,973,864.50","2,831,926.50","141,938.00","4.77","3,297,193.50","3,131,780.50","165,413.00","5.02"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","13,252,346.38","13,059,221.70","193,124.68","1.46","3,078,360.49","2,994,743.92","83,616.57","2.72","3,394,588.86","3,348,593.50","45,995.36","1.35","3,374,264.07","3,348,608.24","25,655.83","0.76","3,405,132.96","3,367,276.04","37,856.92","1.11"
"10914  :  โรงพยาบาลโนนดินแดง","9,251,167.35","8,771,438.85","479,728.50","5.19","2,449,214.20","2,283,440.20","165,774.00","6.77","2,325,171.85","2,215,420.35","109,751.50","4.72","2,333,392.00","2,240,067.50","93,324.50","4.00","2,143,389.30","2,032,510.80","110,878.50","5.17"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","12,715,106.15","12,526,510.17","188,595.98","1.48","4,562,168.35","4,498,313.43","63,854.92","1.40","4,268,427.35","4,192,917.69","75,509.66","1.77","3,884,335.45","3,835,104.05","49,231.40","1.27","175.00","175.00","0.00","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","12,886,590.22","12,659,819.22","226,771.00","1.76","3,102,126.94","3,044,179.44","57,947.50","1.87","3,060,505.58","3,001,202.08","59,303.50","1.94","3,004,356.35","2,955,442.35","48,914.00","1.63","3,719,601.35","3,658,995.35","60,606.00","1.63"
"23578  :  โรงพยาบาลแคนดง","8,624,505.67","8,337,714.42","286,791.25","3.33","2,146,695.67","2,069,234.17","77,461.50","3.61","2,070,066.79","1,999,111.79","70,955.00","3.43","2,134,054.71","2,069,332.71","64,722.00","3.03","2,273,688.50","2,200,035.75","73,652.75","3.24"
"28020  :  โรงพยาบาลบ้านด่าน","7,237,605.50","7,096,361.50","141,244.00","1.95","1,618,301.50","1,574,827.00","43,474.50","2.69","1,655,268.00","1,610,923.50","44,344.50","2.68","1,833,713.50","1,804,984.50","28,729.00","1.57","2,130,322.50","2,105,626.50","24,696.00","1.16"
"10668  :  โรงพยาบาลสุรินทร์","449,097,831.54","448,506,426.29","591,405.25","0.13","121,706,914.87","121,548,536.12","158,378.75","0.13","123,406,158.70","123,271,127.70","135,031.00","0.11","109,544,638.40","109,405,787.15","138,851.25","0.13","94,440,119.57","94,280,975.32","159,144.25","0.17"
"10915  :  โรงพยาบาลชุมพลบุรี","35,652,642.75","35,070,204.25","582,438.50","1.63","9,459,619.00","9,317,296.00","142,323.00","1.50","9,582,656.25","9,395,198.75","187,457.50","1.96","9,853,212.25","9,704,924.25","148,288.00","1.50","6,757,155.25","6,652,785.25","104,370.00","1.54"
"10916  :  โรงพยาบาลท่าตูม","57,646,136.08","56,582,847.08","1,063,289.00","1.84","13,808,487.22","13,514,798.22","293,689.00","2.13","14,655,598.48","14,383,064.48","272,534.00","1.86","14,947,337.14","14,699,780.14","247,557.00","1.66","14,234,713.24","13,985,204.24","249,509.00","1.75"
"10917  :  โรงพยาบาลจอมพระ","15,871,284.28","15,579,123.53","292,160.75","1.84","4,536,652.55","4,471,664.30","64,988.25","1.43","3,952,696.99","3,879,283.49","73,413.50","1.86","3,722,076.74","3,662,327.74","59,749.00","1.61","3,659,858.00","3,565,848.00","94,010.00","2.57"
"10918  :  โรงพยาบาลปราสาท","71,151,462.65","69,635,248.15","1,516,214.50","2.13","17,945,462.92","17,526,291.92","419,171.00","2.34","17,398,150.54","17,023,321.04","374,829.50","2.15","17,237,423.88","16,915,304.88","322,119.00","1.87","18,570,425.31","18,170,330.31","400,095.00","2.15"
"10919  :  โรงพยาบาลกาบเชิง","21,401,472.89","19,992,940.41","1,408,532.48","6.58","5,500,290.13","5,158,653.55","341,636.58","6.21","5,249,315.48","4,920,686.73","328,628.75","6.26","5,106,203.76","4,792,077.36","314,126.40","6.15","5,545,663.52","5,121,522.77","424,140.75","7.65"
"10920  :  โรงพยาบาลรัตนบุรี","46,879,267.31","45,945,265.28","934,002.03","1.99","15,866,220.04","15,419,636.12","446,583.92","2.81","15,227,619.07","14,943,434.55","284,184.52","1.87","7,833,815.19","7,735,116.85","98,698.34","1.26","7,951,613.01","7,847,077.76","104,535.25","1.31"
"10921  :  โรงพยาบาลสนม","8,306,787.64","8,148,902.00","157,885.64","1.90","2,098,254.61","2,042,091.49","56,163.12","2.68","2,084,144.66","2,060,706.46","23,438.20","1.12","1,988,170.07","1,954,707.47","33,462.60","1.68","2,136,218.30","2,091,396.58","44,821.72","2.10"
"10922  :  โรงพยาบาลศีขรภูมิ","56,315,161.16","55,539,705.16","775,456.00","1.38","14,425,383.00","14,226,472.00","198,911.00","1.38","13,478,735.95","13,350,246.95","128,489.00","0.95","13,128,940.50","12,928,617.50","200,323.00","1.53","15,282,101.71","15,034,368.71","247,733.00","1.62"
"10923  :  โรงพยาบาลสังขะ","46,171,574.00","44,419,837.00","1,751,737.00","3.79","9,892,055.75","9,433,995.75","458,060.00","4.63","9,955,087.25","9,566,891.75","388,195.50","3.90","10,179,578.00","9,778,376.00","401,202.00","3.94","16,144,853.00","15,640,573.50","504,279.50","3.12"
"10924  :  โรงพยาบาลลำดวน","13,417,714.38","12,992,514.88","425,199.50","3.17","3,176,845.24","3,053,352.24","123,493.00","3.89","3,106,750.62","2,999,698.62","107,052.00","3.45","3,360,681.91","3,266,455.41","94,226.50","2.80","3,773,436.61","3,673,008.61","100,428.00","2.66"
"10925  :  โรงพยาบาลสำโรงทาบ","13,826,569.10","13,524,246.85","302,322.25","2.19","3,470,287.15","3,375,917.15","94,370.00","2.72","3,443,270.60","3,364,044.35","79,226.25","2.30","3,454,406.65","3,399,365.15","55,041.50","1.59","3,458,604.70","3,384,920.20","73,684.50","2.13"
"10926  :  โรงพยาบาลบัวเชด","14,276,314.25","14,118,145.75","158,168.50","1.11","3,502,196.00","3,465,189.00","37,007.00","1.06","3,582,128.25","3,549,872.75","32,255.50","0.90","3,792,460.75","3,752,861.25","39,599.50","1.04","3,399,529.25","3,350,222.75","49,306.50","1.45"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","35,360,296.00","35,360,266.00","30.00","0.00","8,357,899.00","8,357,899.00","0.00","0.00","8,759,767.25","8,759,767.25","0.00","0.00","8,529,464.25","8,529,464.25","0.00","0.00","9,713,165.50","9,713,135.50","30.00","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","7,908,898.16","7,640,818.16","268,080.00","3.39","2,011,802.07","1,948,095.57","63,706.50","3.17","1,925,250.01","1,855,965.01","69,285.00","3.60","1,908,858.10","1,846,694.10","62,164.00","3.26","2,062,987.98","1,990,063.48","72,924.50","3.53"
"27842  :  โรงพยาบาลเขวาสินรินทร์","5,874,909.89","5,685,593.89","189,316.00","3.22","1,485,373.43","1,427,313.93","58,059.50","3.91","1,392,612.23","1,348,189.73","44,422.50","3.19","1,552,402.16","1,507,661.66","44,740.50","2.88","1,444,522.07","1,402,428.57","42,093.50","2.91"
"27843  :  โรงพยาบาลศรีณรงค์","6,559,826.27","6,235,028.77","324,797.50","4.95","1,554,845.17","1,465,424.17","89,421.00","5.75","1,690,107.00","1,593,391.00","96,716.00","5.72","1,708,013.85","1,645,192.35","62,821.50","3.68","1,606,860.25","1,531,021.25","75,839.00","4.72"
"27844  :  โรงพยาบาลโนนนารายณ์","7,137,618.77","6,985,874.77","151,744.00","2.13","1,585,403.41","1,524,700.66","60,702.75","3.83","1,505,752.11","1,475,278.36","30,473.75","2.02","2,051,584.03","2,027,527.33","24,056.70","1.17","1,994,879.22","1,958,368.42","36,510.80","1.83"
"10700  :  โรงพยาบาลศรีสะเกษ","246,028,610.82","245,484,574.59","544,036.23","0.22","62,044,564.87","61,919,437.63","125,127.24","0.20","59,406,334.43","59,267,014.13","139,320.30","0.23","59,723,538.00","59,590,524.56","133,013.44","0.22","64,854,173.52","64,707,598.27","146,575.25","0.23"
"10927  :  โรงพยาบาลยางชุมน้อย","11,907,543.41","11,147,258.65","760,284.76","6.38","2,864,919.02","2,722,118.01","142,801.01","4.98","2,935,081.78","2,661,442.78","273,639.00","9.32","2,933,883.24","2,773,825.49","160,057.75","5.46","3,173,659.37","2,989,872.37","183,787.00","5.79"
"10928  :  โรงพยาบาลกันทรารมย์","38,347,728.12","37,841,298.31","506,429.81","1.32","9,761,803.97","9,629,058.77","132,745.20","1.36","9,244,850.85","9,134,055.65","110,795.20","1.20","9,889,970.11","9,779,910.30","110,059.81","1.11","9,451,103.19","9,298,273.59","152,829.60","1.62"
"10929  :  โรงพยาบาลกันทรลักษ์","47,784,151.23","46,869,062.70","915,088.53","1.92","11,517,333.28","11,188,997.50","328,335.78","2.85","11,930,952.64","11,713,882.08","217,070.56","1.82","12,007,678.15","11,833,462.16","174,215.99","1.45","12,328,187.16","12,132,720.96","195,466.20","1.59"
"10930  :  โรงพยาบาลขุขันธ์","52,256,251.25","51,952,957.75","303,293.50","0.58","13,236,498.49","13,150,436.24","86,062.25","0.65","12,646,357.57","12,576,735.07","69,622.50","0.55","12,833,415.41","12,770,942.41","62,473.00","0.49","13,539,979.78","13,454,844.03","85,135.75","0.63"
"10931  :  โรงพยาบาลไพรบึง","12,714,070.75","12,518,959.25","195,111.50","1.53","3,199,525.62","3,145,222.37","54,303.25","1.70","3,078,243.54","3,030,403.29","47,840.25","1.55","3,251,428.19","3,206,740.84","44,687.35","1.37","3,184,873.40","3,136,592.75","48,280.65","1.52"
"10932  :  โรงพยาบาลปรางค์กู่","17,734,567.48","17,325,030.28","409,537.20","2.31","4,417,212.57","4,330,794.07","86,418.50","1.96","4,074,975.43","3,985,287.43","89,688.00","2.20","4,353,032.69","4,261,771.69","91,261.00","2.10","4,889,346.79","4,747,177.09","142,169.70","2.91"
"10933  :  โรงพยาบาลขุนหาญ","28,222,948.91","26,933,305.61","1,289,643.30","4.57","6,568,931.42","6,302,101.43","266,829.99","4.06","6,559,435.67","6,224,286.64","335,149.03","5.11","7,529,938.82","7,231,686.81","298,252.01","3.96","7,564,643.00","7,175,230.73","389,412.27","5.15"
"10934  :  โรงพยาบาลราษีไศล","32,337,645.15","31,839,837.54","497,807.61","1.54","7,857,419.03","7,749,061.23","108,357.80","1.38","7,603,282.54","7,494,879.44","108,403.10","1.43","8,188,969.38","8,082,206.37","106,763.01","1.30","8,687,974.20","8,513,690.50","174,283.70","2.01"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","20,150,194.02","19,758,949.48","391,244.54","1.94","4,892,981.06","4,794,028.49","98,952.57","2.02","4,948,808.64","4,870,555.44","78,253.20","1.58","5,031,724.28","4,949,000.87","82,723.41","1.64","5,276,680.04","5,145,364.68","131,315.36","2.49"
"10936  :  โรงพยาบาลบึงบูรพ์","5,571,948.15","5,421,665.76","150,282.39","2.70","1,575,918.56","1,550,257.87","25,660.69","1.63","1,418,825.91","1,400,398.36","18,427.55","1.30","1,250,388.61","1,222,252.11","28,136.50","2.25","1,326,815.07","1,248,757.42","78,057.65","5.88"
"10937  :  โรงพยาบาลห้วยทับทัน","7,263,215.84","6,941,259.35","321,956.49","4.43","1,894,119.80","1,813,172.30","80,947.50","4.27","1,979,627.54","1,900,254.04","79,373.50","4.01","1,666,720.59","1,591,819.85","74,900.74","4.49","1,722,747.91","1,636,013.16","86,734.75","5.03"
"10938  :  โรงพยาบาลโนนคูณ","9,971,896.61","9,834,153.95","137,742.66","1.38","2,375,906.87","2,341,607.53","34,299.34","1.44","2,298,267.05","2,265,273.18","32,993.87","1.44","2,532,620.22","2,503,358.39","29,261.83","1.16","2,765,102.47","2,723,914.85","41,187.62","1.49"
"10939  :  โรงพยาบาลศรีรัตนะ","16,828,341.78","16,782,930.86","45,410.92","0.27","3,808,529.59","3,806,254.59","2,275.00","0.06","4,081,260.54","4,073,344.12","7,916.42","0.19","4,477,025.51","4,461,536.51","15,489.00","0.35","4,461,526.14","4,441,795.64","19,730.50","0.44"
"10940  :  โรงพยาบาลวังหิน","9,207,031.65","8,921,601.98","285,429.67","3.10","2,997,862.93","2,890,479.43","107,383.50","3.58","1,977,372.61","1,914,130.01","63,242.60","3.20","2,212,085.00","2,161,828.18","50,256.82","2.27","2,019,711.11","1,955,164.36","64,546.75","3.20"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","10,280,114.11","10,176,742.92","103,371.19","1.01","2,540,216.05","2,508,963.75","31,252.30","1.23","2,577,298.76","2,553,741.31","23,557.45","0.91","2,629,015.24","2,611,144.10","17,871.14","0.68","2,533,584.06","2,502,893.76","30,690.30","1.21"
"10942  :  โรงพยาบาลภูสิงห์","16,617,630.60","16,082,836.00","534,794.60","3.22","5,014,474.48","4,859,833.04","154,641.44","3.08","4,456,977.60","4,299,018.20","157,959.40","3.54","3,915,094.85","3,789,001.38","126,093.47","3.22","3,231,083.67","3,134,983.38","96,100.29","2.97"
"10943  :  โรงพยาบาลเมืองจันทร์","2,739,015.22","2,600,463.70","138,551.52","5.06","667,757.87","619,372.36","48,385.51","7.25","668,333.86","634,453.86","33,880.00","5.07","694,839.10","658,400.60","36,438.50","5.24","708,084.39","688,236.88","19,847.51","2.80"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","11,477,091.58","11,354,881.08","122,210.50","1.06","2,968,530.74","2,952,963.74","15,567.00","0.52","2,816,988.56","2,774,585.56","42,403.00","1.51","2,819,052.47","2,794,846.97","24,205.50","0.86","2,872,519.81","2,832,484.81","40,035.00","1.39"
"28014  :  โรงพยาบาลพยุห์","7,783,802.27","7,667,895.77","115,906.50","1.49","1,869,183.40","1,846,589.40","22,594.00","1.21","1,930,902.67","1,910,012.67","20,890.00","1.08","2,074,978.19","2,046,421.19","28,557.00","1.38","1,908,738.01","1,864,872.51","43,865.50","2.30"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","3,174,295.23","3,145,145.49","29,149.74","0.92","725,360.11","716,521.36","8,838.75","1.22","766,278.95","759,074.20","7,204.75","0.94","803,448.58","797,634.33","5,814.25","0.72","879,207.59","871,915.60","7,291.99","0.83"
"28016  :  โรงพยาบาลศิลาลาด","4,575,750.41","4,485,599.91","90,150.50","1.97","931,805.37","914,368.87","17,436.50","1.87","1,043,764.66","1,027,410.66","16,354.00","1.57","1,269,196.14","1,246,917.14","22,279.00","1.76","1,330,984.24","1,296,903.24","34,081.00","2.56"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","883,710,342.19","880,979,335.94","2,731,006.25","0.31","249,280,443.24","248,563,682.27","716,760.97","0.29","212,919,546.62","212,217,703.62","701,843.00","0.33","200,645,909.49","199,995,521.40","650,388.09","0.32","220,864,442.84","220,202,428.65","662,014.19","0.30"
"10944  :  โรงพยาบาลศรีเมืองใหม่","20,005,606.60","19,245,185.85","760,420.75","3.80","4,767,158.70","4,585,461.95","181,696.75","3.81","4,820,939.91","4,640,182.16","180,757.75","3.75","4,988,002.68","4,789,799.93","198,202.75","3.97","5,429,505.31","5,229,741.81","199,763.50","3.68"
"10945  :  โรงพยาบาลโขงเจียม","11,105,095.95","10,822,343.77","282,752.18","2.55","2,936,973.11","2,754,418.11","182,555.00","6.22","2,635,345.89","2,602,754.75","32,591.14","1.24","2,745,301.79","2,709,175.01","36,126.78","1.32","2,787,475.16","2,755,995.90","31,479.26","1.13"
"10946  :  โรงพยาบาลเขื่องใน","43,301,183.00","43,077,513.25","223,669.75","0.52","10,940,899.25","10,874,809.75","66,089.50","0.60","11,210,353.75","11,148,907.25","61,446.50","0.55","12,542,970.75","12,497,993.50","44,977.25","0.36","8,606,959.25","8,555,802.75","51,156.50","0.59"
"10947  :  โรงพยาบาลเขมราฐ","44,244,418.99","43,461,669.99","782,749.00","1.77","11,865,670.93","11,667,669.63","198,001.30","1.67","11,365,426.73","11,178,110.03","187,316.70","1.65","10,827,108.19","10,612,417.39","214,690.80","1.98","10,186,213.14","10,003,472.94","182,740.20","1.79"
"10948  :  โรงพยาบาลนาจะหลวย","14,282,695.50","13,839,570.50","443,125.00","3.10","3,847,412.40","3,734,560.40","112,852.00","2.93","3,358,548.75","3,249,091.25","109,457.50","3.26","3,431,523.00","3,328,672.50","102,850.50","3.00","3,645,211.35","3,527,246.35","117,965.00","3.24"
"10949  :  โรงพยาบาลน้ำยืน","19,492,025.86","19,245,912.26","246,113.60","1.26","4,737,576.19","4,676,020.99","61,555.20","1.30","4,783,334.95","4,723,857.75","59,477.20","1.24","4,794,523.30","4,741,234.90","53,288.40","1.11","5,176,591.42","5,104,798.62","71,792.80","1.39"
"10950  :  โรงพยาบาลบุณฑริก","23,932,867.55","23,398,694.52","534,173.03","2.23","6,085,685.33","5,930,090.80","155,594.53","2.56","5,637,206.38","5,521,563.62","115,642.76","2.05","5,915,841.47","5,819,620.31","96,221.16","1.63","6,294,134.37","6,127,419.79","166,714.58","2.65"
"10951  :  โรงพยาบาลตระการพืชผล","47,963,741.69","47,539,560.74","424,180.95","0.88","11,272,702.23","11,153,085.73","119,616.50","1.06","11,799,454.99","11,701,079.49","98,375.50","0.83","12,073,095.68","11,955,309.68","117,786.00","0.98","12,818,488.79","12,730,085.84","88,402.95","0.69"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","22,054,552.25","21,002,110.75","1,052,441.50","4.77","5,548,638.50","5,273,193.50","275,445.00","4.96","5,438,841.25","5,172,017.25","266,824.00","4.91","5,398,323.25","5,147,842.25","250,481.00","4.64","5,668,749.25","5,409,057.75","259,691.50","4.58"
"10953  :  โรงพยาบาลม่วงสามสิบ","141,967,759.67","140,911,087.75","1,056,671.92","0.74","35,268,850.37","35,071,385.57","197,464.80","0.56","34,869,499.67","34,500,292.27","369,207.40","1.06","34,773,653.28","34,527,046.70","246,606.58","0.71","37,055,756.35","36,812,363.21","243,393.14","0.66"
"10954  :  โรงพยาบาลวารินชำราบ","101,710,114.69","101,046,391.19","663,723.50","0.65","23,135,789.51","22,935,930.01","199,859.50","0.86","24,418,504.15","24,280,277.65","138,226.50","0.57","27,402,037.32","27,291,913.32","110,124.00","0.40","26,753,783.71","26,538,270.21","215,513.50","0.81"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","52,789,582.25","52,348,989.50","440,592.75","0.83","13,041,062.50","12,878,409.75","162,652.75","1.25","13,020,621.00","12,908,898.25","111,722.75","0.86","12,999,034.25","12,924,803.25","74,231.00","0.57","13,728,864.50","13,636,878.25","91,986.25","0.67"
"10957  :  โรงพยาบาลตาลสุม","9,503,798.45","9,069,199.87","434,598.58","4.57","2,262,734.55","2,135,084.87","127,649.68","5.64","2,481,229.59","2,326,638.19","154,591.40","6.23","2,248,220.50","2,158,432.70","89,787.80","3.99","2,511,613.81","2,449,044.11","62,569.70","2.49"
"10958  :  โรงพยาบาลโพธิ์ไทร","10,042,893.81","9,798,139.81","244,754.00","2.44","2,418,179.73","2,345,887.73","72,292.00","2.99","2,378,195.42","2,305,867.67","72,327.75","3.04","2,523,779.79","2,479,239.79","44,540.00","1.76","2,722,738.87","2,667,144.62","55,594.25","2.04"
"10959  :  โรงพยาบาลสำโรง","19,787,781.37","19,248,880.87","538,900.50","2.72","5,040,304.37","4,903,847.62","136,456.75","2.71","5,014,554.30","4,882,354.80","132,199.50","2.64","4,795,600.24","4,689,896.49","105,703.75","2.20","4,937,322.46","4,772,781.96","164,540.50","3.33"
"10960  :  โรงพยาบาลดอนมดแดง","8,584,121.81","8,312,739.51","271,382.30","3.16","2,102,727.24","2,039,553.19","63,174.05","3.00","1,962,110.01","1,900,267.76","61,842.25","3.15","2,113,900.82","2,046,777.27","67,123.55","3.18","2,405,383.74","2,326,141.29","79,242.45","3.29"
"10961  :  โรงพยาบาลสิรินธร","14,175,409.05","13,852,536.80","322,872.25","2.28","3,492,924.84","3,441,940.34","50,984.50","1.46","3,389,933.90","3,331,298.65","58,635.25","1.73","3,594,187.00","3,506,200.75","87,986.25","2.45","3,698,363.31","3,573,097.06","125,266.25","3.39"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","11,105,479.05","10,811,428.40","294,050.65","2.65","2,679,803.51","2,608,761.77","71,041.74","2.65","2,702,036.90","2,618,340.01","83,696.89","3.10","2,832,852.82","2,755,585.77","77,267.05","2.73","2,890,785.82","2,828,740.85","62,044.97","2.15"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","70,326,965.48","69,426,853.98","900,111.50","1.28","17,302,749.35","17,096,779.85","205,969.50","1.19","17,224,771.38","16,996,892.88","227,878.50","1.32","17,558,772.75","17,344,753.75","214,019.00","1.22","18,240,672.00","17,988,427.50","252,244.50","1.38"
"11495  :  โรงพยาบาลกองบิน 21","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","12,458,073.00","12,446,073.00","12,000.00","0.10","3,434,583.00","3,432,333.00","2,250.00","0.07","2,577,656.00","2,573,336.00","4,320.00","0.17","3,034,882.00","3,031,987.00","2,895.00","0.10","3,410,952.00","3,408,417.00","2,535.00","0.07"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","50,105,470.25","50,105,470.25","0.00","0.00","12,603,624.25","12,603,624.25","0.00","0.00","16,443,908.25","16,443,908.25","0.00","0.00","8,407,217.25","8,407,217.25","0.00","0.00","12,650,720.50","12,650,720.50","0.00","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","173,593.57","170,359.07","3,234.50","1.86","173,593.57","170,359.07","3,234.50","1.86","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","39,619,586.84","38,829,731.59","789,855.25","1.99","9,497,017.51","9,307,681.51","189,336.00","1.99","9,714,322.26","9,525,278.26","189,044.00","1.95","10,169,118.07","9,996,016.07","173,102.00","1.70","10,239,129.00","10,000,755.75","238,373.25","2.33"
"24032  :  โรงพยาบาลนาตาล","7,941,497.99","7,735,801.33","205,696.66","2.59","1,814,025.43","1,781,383.63","32,641.80","1.80","1,937,756.16","1,887,639.26","50,116.90","2.59","2,031,426.50","1,975,584.10","55,842.40","2.75","2,158,289.90","2,091,194.34","67,095.56","3.11"
"24821  :  โรงพยาบาลนาเยีย","6,835,150.73","6,090,890.23","744,260.50","10.89","1,593,270.94","1,440,387.94","152,883.00","9.60","1,632,778.63","1,480,577.13","152,201.50","9.32","1,716,132.53","1,519,524.03","196,608.50","11.46","1,892,968.63","1,650,401.13","242,567.50","12.81"
