"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"10823  :  โรงพยาบาลแหลมฉบัง","26,845,828.75","26,568,035.25","277,793.50","1.03","13,199,619.25","13,145,117.75","54,501.50","0.41","13,646,209.50","13,422,917.50","223,292.00","1.64","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10824  :  โรงพยาบาลเกาะสีชัง","2,279,069.45","2,179,682.95","99,386.50","4.36","860,506.94","821,553.44","38,953.50","4.53","820,286.87","783,247.37","37,039.50","4.52","598,275.64","574,882.14","23,393.50","3.91","0.00","0.00","0.00","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","26,752,138.87","25,619,874.37","1,132,264.50","4.23","10,432,869.69","10,284,859.19","148,010.50","1.42","11,377,267.19","10,769,619.19","607,648.00","5.34","4,942,001.99","4,565,395.99","376,606.00","7.62","0.00","0.00","0.00","0.00"
"10826  :  โรงพยาบาลบ่อทอง","20,903,176.75","20,768,447.25","134,729.50","0.64","7,064,936.75","7,024,617.50","40,319.25","0.57","9,341,173.50","9,291,867.75","49,305.75","0.53","4,497,066.50","4,451,962.00","45,104.50","1.00","0.00","0.00","0.00","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","35,697,121.00","35,477,241.00","219,880.00","0.62","14,437,853.00","14,348,334.00","89,519.00","0.62","16,163,653.00","16,062,439.00","101,214.00","0.63","5,095,615.00","5,066,468.00","29,147.00","0.57","0.00","0.00","0.00","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","28,803,487.65","28,232,714.15","570,773.50","1.98","9,442,513.85","9,271,043.85","171,470.00","1.82","14,847,056.90","14,551,655.40","295,401.50","1.99","4,513,916.90","4,410,014.90","103,902.00","2.30","0.00","0.00","0.00","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","194,418,513.73","194,201,498.33","217,015.40","0.11","86,896,814.60","86,809,869.62","86,944.98","0.10","85,128,798.04","85,024,973.50","103,824.54","0.12","22,392,901.09","22,366,655.21","26,245.88","0.12","0.00","0.00","0.00","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","38,888,613.00","38,792,099.00","96,514.00","0.25","16,775,104.00","16,743,300.00","31,804.00","0.19","16,856,913.00","16,811,193.00","45,720.00","0.27","5,256,596.00","5,237,606.00","18,990.00","0.36","0.00","0.00","0.00","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","120,787,670.50","119,974,446.25","813,224.25","0.67","51,780,908.50","51,445,358.50","335,550.00","0.65","53,955,502.25","53,584,272.25","371,230.00","0.69","15,051,259.75","14,944,815.50","106,444.25","0.71","0.00","0.00","0.00","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","28,413,893.20","27,744,884.70","669,008.50","2.35","13,668,761.00","13,375,288.50","293,472.50","2.15","14,745,132.20","14,369,596.20","375,536.00","2.55","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","10,829,603.85","10,619,858.35","209,745.50","1.94","3,866,191.05","3,817,049.30","49,141.75","1.27","4,768,835.58","4,672,600.08","96,235.50","2.02","2,194,577.22","2,130,208.97","64,368.25","2.93","0.00","0.00","0.00","0.00"
"10663  :  โรงพยาบาลระยอง","302,983,545.93","300,979,692.18","2,003,853.75","0.66","127,892,410.52","127,427,380.52","465,030.00","0.36","133,910,319.92","132,829,869.92","1,080,450.00","0.81","41,180,815.49","40,722,441.74","458,373.75","1.11","0.00","0.00","0.00","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","26,689,244.85","26,527,133.60","162,111.25","0.61","10,705,371.00","10,639,865.75","65,505.25","0.61","11,201,240.10","11,138,431.10","62,809.00","0.56","4,782,633.75","4,748,836.75","33,797.00","0.71","0.00","0.00","0.00","0.00"
"10828  :  โรงพยาบาลบ้านฉาง","14,408,986.13","14,293,237.10","115,749.03","0.80","6,337,336.53","6,292,978.77","44,357.76","0.70","6,104,439.76","6,047,369.74","57,070.02","0.93","1,967,209.84","1,952,888.59","14,321.25","0.73","0.00","0.00","0.00","0.00"
"10829  :  โรงพยาบาลแกลง","44,070,315.38","43,169,272.30","901,043.08","2.04","16,844,579.42","16,622,435.25","222,144.17","1.32","17,363,959.85","16,930,136.12","433,823.73","2.50","9,861,776.11","9,616,700.93","245,075.18","2.49","0.00","0.00","0.00","0.00"
"10830  :  โรงพยาบาลวังจันทร์","14,232,692.00","14,057,991.50","174,700.50","1.23","5,937,022.50","5,902,299.50","34,723.00","0.58","6,182,524.50","6,097,810.50","84,714.00","1.37","2,113,145.00","2,057,881.50","55,263.50","2.62","0.00","0.00","0.00","0.00"
"10831  :  โรงพยาบาลบ้านค่าย","16,027,508.60","15,377,092.10","650,416.50","4.06","4,512,363.95","4,448,420.95","63,943.00","1.42","7,480,854.25","7,111,485.25","369,369.00","4.94","4,034,290.40","3,817,185.90","217,104.50","5.38","0.00","0.00","0.00","0.00"
"10832  :  โรงพยาบาลปลวกแดง","14,587,852.25","14,554,518.25","33,334.00","0.23","5,416,079.51","5,407,877.51","8,202.00","0.15","5,611,749.15","5,591,055.15","20,694.00","0.37","3,560,023.59","3,555,585.59","4,438.00","0.12","0.00","0.00","0.00","0.00"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","8,575,047.49","8,301,603.74","273,443.75","3.19","3,222,004.96","3,161,870.71","60,134.25","1.87","3,519,723.76","3,373,388.51","146,335.25","4.16","1,833,318.77","1,766,344.52","66,974.25","3.65","0.00","0.00","0.00","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","7,835,886.95","7,467,349.45","368,537.50","4.70","3,174,646.50","3,114,338.50","60,308.00","1.90","3,457,916.75","3,318,059.00","139,857.75","4.04","1,203,323.70","1,034,951.95","168,371.75","13.99","0.00","0.00","0.00","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","240,111,765.35","236,166,118.65","3,945,646.70","1.64","95,990,426.10","94,823,684.20","1,166,741.90","1.22","98,186,338.00","96,526,840.30","1,659,497.70","1.69","45,935,001.25","44,815,594.15","1,119,407.10","2.44","0.00","0.00","0.00","0.00"
"10834  :  โรงพยาบาลขลุง","17,040,298.45","16,458,623.95","581,674.50","3.41","4,869,832.78","4,705,788.78","164,044.00","3.37","6,198,285.10","5,952,983.60","245,301.50","3.96","5,972,180.57","5,799,851.57","172,329.00","2.89","0.00","0.00","0.00","0.00"
"10835  :  โรงพยาบาลท่าใหม่","15,902,497.30","15,800,518.55","101,978.75","0.64","4,685,721.10","4,670,222.85","15,498.25","0.33","7,417,100.20","7,364,332.45","52,767.75","0.71","3,799,676.00","3,765,963.25","33,712.75","0.89","0.00","0.00","0.00","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","6,224,587.41","6,125,590.16","98,997.25","1.59","2,696,744.16","2,676,940.16","19,804.00","0.73","2,683,750.00","2,635,392.00","48,358.00","1.80","844,093.25","813,258.00","30,835.25","3.65","0.00","0.00","0.00","0.00"
"10837  :  โรงพยาบาลสองพี่น้อง","12,963,384.81","12,862,276.56","101,108.25","0.78","2,656,410.25","2,635,332.25","21,078.00","0.79","6,296,473.20","6,256,250.95","40,222.25","0.64","4,010,501.36","3,970,693.36","39,808.00","0.99","0.00","0.00","0.00","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","13,054,365.50","12,937,053.00","117,312.50","0.90","4,949,016.00","4,925,235.50","23,780.50","0.48","5,118,947.00","5,050,117.00","68,830.00","1.34","2,986,402.50","2,961,700.50","24,702.00","0.83","0.00","0.00","0.00","0.00"
"10839  :  โรงพยาบาลมะขาม","5,817,974.74","5,742,828.74","75,146.00","1.29","2,410,813.17","2,392,718.67","18,094.50","0.75","2,654,097.22","2,608,536.72","45,560.50","1.72","753,064.35","741,573.35","11,491.00","1.53","0.00","0.00","0.00","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","15,048,886.83","14,893,380.83","155,506.00","1.03","5,303,040.82","5,290,058.82","12,982.00","0.24","6,551,689.60","6,463,873.60","87,816.00","1.34","3,194,156.41","3,139,448.41","54,708.00","1.71","0.00","0.00","0.00","0.00"
"10841  :  โรงพยาบาลสอยดาว","10,714,537.75","10,347,229.25","367,308.50","3.43","4,366,723.75","4,295,714.25","71,009.50","1.63","4,713,093.75","4,536,556.50","176,537.25","3.75","1,634,720.25","1,514,958.50","119,761.75","7.33","0.00","0.00","0.00","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","10,172,860.00","9,982,624.00","190,236.00","1.87","3,668,376.00","3,629,217.00","39,159.00","1.07","4,423,817.00","4,328,209.00","95,608.00","2.16","2,080,667.00","2,025,198.00","55,469.00","2.67","0.00","0.00","0.00","0.00"
"10843  :  โรงพยาบาลนายายอาม","10,762,481.70","10,552,771.45","209,710.25","1.95","5,107,891.55","5,044,356.55","63,535.00","1.24","4,307,698.15","4,210,303.40","97,394.75","2.26","1,346,892.00","1,298,111.50","48,780.50","3.62","0.00","0.00","0.00","0.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","11,623,247.00","10,998,706.75","624,540.25","5.37","3,774,294.75","3,637,446.50","136,848.25","3.63","3,863,572.00","3,731,401.75","132,170.25","3.42","3,985,380.25","3,629,858.50","355,521.75","8.92","0.00","0.00","0.00","0.00"
"10696  :  โรงพยาบาลตราด","96,678,778.75","96,171,577.75","507,201.00","0.52","38,332,212.25","38,225,122.25","107,090.00","0.28","35,264,728.50","35,015,909.50","248,819.00","0.71","23,081,838.00","22,930,546.00","151,292.00","0.66","0.00","0.00","0.00","0.00"
"10845  :  โรงพยาบาลคลองใหญ่","13,914,688.84","13,821,648.74","93,040.10","0.67","5,444,096.24","5,423,350.44","20,745.80","0.38","5,430,183.86","5,385,531.96","44,651.90","0.82","3,040,408.74","3,012,766.34","27,642.40","0.91","0.00","0.00","0.00","0.00"
"10846  :  โรงพยาบาลเขาสมิง","9,897,223.00","9,840,413.00","56,810.00","0.57","3,637,106.50","3,625,793.50","11,313.00","0.31","3,906,919.25","3,887,143.25","19,776.00","0.51","2,353,197.25","2,327,476.25","25,721.00","1.09","0.00","0.00","0.00","0.00"
"10847  :  โรงพยาบาลบ่อไร่","9,280,982.30","9,224,141.80","56,840.50","0.61","3,407,329.00","3,399,805.00","7,524.00","0.22","3,590,069.95","3,563,098.45","26,971.50","0.75","2,283,583.35","2,261,238.35","22,345.00","0.98","0.00","0.00","0.00","0.00"
"10848  :  โรงพยาบาลแหลมงอบ","10,075,456.58","9,093,385.58","982,071.00","9.75","3,101,379.16","2,790,227.41","311,151.75","10.03","4,444,534.26","4,031,353.26","413,181.00","9.30","2,529,543.16","2,271,804.91","257,738.25","10.19","0.00","0.00","0.00","0.00"
"10849  :  โรงพยาบาลเกาะกูด","1,046,138.50","1,029,058.50","17,080.00","1.63","363,293.75","361,926.50","1,367.25","0.38","402,242.75","389,256.25","12,986.50","3.23","280,602.00","277,875.75","2,726.25","0.97","0.00","0.00","0.00","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","5,288,180.25","5,275,870.25","12,310.00","0.23","1,199,642.75","1,195,538.25","4,104.50","0.34","2,952,846.75","2,946,284.25","6,562.50","0.22","1,135,690.75","1,134,047.75","1,643.00","0.14","0.00","0.00","0.00","0.00"
"10697  :  โรงพยาบาลพุทธโสธร","163,475,271.25","162,889,189.25","586,082.00","0.36","68,947,607.00","68,747,695.50","199,911.50","0.29","72,873,290.75","72,598,890.75","274,400.00","0.38","21,654,373.50","21,542,603.00","111,770.50","0.52","0.00","0.00","0.00","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","19,250,699.30","19,021,130.55","229,568.75","1.19","10,078,542.00","10,016,571.00","61,971.00","0.61","6,971,706.30","6,850,525.30","121,181.00","1.74","2,200,451.00","2,154,034.25","46,416.75","2.11","0.00","0.00","0.00","0.00"
"10850  :  โรงพยาบาลบางคล้า","13,549,625.00","13,236,222.75","313,402.25","2.31","5,600,705.50","5,512,188.50","88,517.00","1.58","5,828,118.00","5,679,699.75","148,418.25","2.55","2,120,801.50","2,044,334.50","76,467.00","3.61","0.00","0.00","0.00","0.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","21,534,347.08","21,472,752.83","61,594.25","0.29","7,032,408.11","7,014,931.86","17,476.25","0.25","12,228,951.61","12,194,509.11","34,442.50","0.28","2,272,987.36","2,263,311.86","9,675.50","0.43","0.00","0.00","0.00","0.00"
"10852  :  โรงพยาบาลบางปะกง","23,373,186.95","23,180,411.95","192,775.00","0.82","8,896,800.85","8,843,980.60","52,820.25","0.59","9,450,207.30","9,374,945.30","75,262.00","0.80","5,026,178.80","4,961,486.05","64,692.75","1.29","0.00","0.00","0.00","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","37,669,706.00","37,388,102.00","281,604.00","0.75","26,985,283.50","26,901,983.50","83,300.00","0.31","7,388,272.50","7,252,550.50","135,722.00","1.84","3,296,150.00","3,233,568.00","62,582.00","1.90","0.00","0.00","0.00","0.00"
"10854  :  โรงพยาบาลพนมสารคาม","34,777,097.00","34,383,998.00","393,099.00","1.13","10,325,357.45","10,211,142.95","114,214.50","1.11","15,735,794.05","15,538,668.55","197,125.50","1.25","8,715,945.50","8,634,186.50","81,759.00","0.94","0.00","0.00","0.00","0.00"
"10855  :  โรงพยาบาลสนามชัยเขต","17,480,400.60","17,392,512.10","87,888.50","0.50","5,936,016.85","5,902,588.85","33,428.00","0.56","7,790,092.00","7,748,855.00","41,237.00","0.53","3,754,291.75","3,741,068.25","13,223.50","0.35","0.00","0.00","0.00","0.00"
"10856  :  โรงพยาบาลแปลงยาว","18,194,987.49","17,896,316.49","298,671.00","1.64","6,447,796.00","6,393,680.50","54,115.50","0.84","8,444,750.25","8,290,264.75","154,485.50","1.83","3,302,441.24","3,212,371.24","90,070.00","2.73","0.00","0.00","0.00","0.00"
"13747  :  โรงพยาบาลราชสาส์น","4,181,809.81","4,069,246.31","112,563.50","2.69","1,749,457.41","1,708,469.66","40,987.75","2.34","1,816,273.18","1,763,490.43","52,782.75","2.91","616,079.22","597,286.22","18,793.00","3.05","0.00","0.00","0.00","0.00"
"31327  :  โรงพยาบาลคลองเขื่อน","3,450,231.00","3,381,174.75","69,056.25","2.00","1,381,420.75","1,357,387.75","24,033.00","1.74","1,577,365.75","1,544,543.25","32,822.50","2.08","491,444.50","479,243.75","12,200.75","2.48","0.00","0.00","0.00","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","143,992,878.18","139,154,767.18","4,838,111.00","3.36","59,002,098.25","57,120,172.75","1,881,925.50","3.19","59,168,745.68","57,218,256.93","1,950,488.75","3.30","25,822,034.25","24,816,337.50","1,005,696.75","3.89","0.00","0.00","0.00","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","55,346,000.12","53,730,027.62","1,615,972.50","2.92","21,268,724.72","21,103,107.22","165,617.50","0.78","22,077,170.85","21,324,317.60","752,853.25","3.41","12,000,104.55","11,302,602.80","697,501.75","5.81","0.00","0.00","0.00","0.00"
"10858  :  โรงพยาบาลนาดี","15,685,910.12","15,413,377.62","272,532.50","1.74","11,328,446.08","11,275,394.83","53,051.25","0.47","3,452,720.40","3,351,340.65","101,379.75","2.94","904,743.64","786,642.14","118,101.50","13.05","0.00","0.00","0.00","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","20,529,069.50","20,428,029.00","101,040.50","0.49","12,122,295.00","12,086,222.50","36,072.50","0.30","8,406,774.50","8,341,806.50","64,968.00","0.77","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10860  :  โรงพยาบาลประจันตคาม","6,941,349.75","6,629,855.75","311,494.00","4.49","2,001,657.25","1,980,935.25","20,722.00","1.04","3,791,610.75","3,553,405.75","238,205.00","6.28","1,148,081.75","1,095,514.75","52,567.00","4.58","0.00","0.00","0.00","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","16,218,192.16","16,095,444.91","122,747.25","0.76","10,852,193.62","10,815,197.87","36,995.75","0.34","3,772,973.21","3,716,983.71","55,989.50","1.48","1,593,025.33","1,563,263.33","29,762.00","1.87","0.00","0.00","0.00","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","7,416,578.50","7,210,898.50","205,680.00","2.77","2,641,975.81","2,583,487.81","58,488.00","2.21","2,948,910.55","2,858,830.55","90,080.00","3.05","1,825,692.14","1,768,580.14","57,112.00","3.13","0.00","0.00","0.00","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","53,019,094.75","52,957,082.25","62,012.50","0.12","18,914,400.00","18,914,400.00","0.00","0.00","26,241,356.25","26,210,193.75","31,162.50","0.12","7,863,338.50","7,832,488.50","30,850.00","0.39","0.00","0.00","0.00","0.00"
"10698  :  โรงพยาบาลนครนายก","93,744,394.31","92,788,286.81","956,107.50","1.02","37,818,289.48","37,485,890.23","332,399.25","0.88","39,736,851.29","39,339,177.79","397,673.50","1.00","16,189,253.54","15,963,218.79","226,034.75","1.40","0.00","0.00","0.00","0.00"
"10863  :  โรงพยาบาลปากพลี","8,490,443.00","7,894,591.50","595,851.50","7.02","3,297,230.00","3,053,545.00","243,685.00","7.39","3,348,510.50","3,127,742.50","220,768.00","6.59","1,844,702.50","1,713,304.00","131,398.50","7.12","0.00","0.00","0.00","0.00"
"10864  :  โรงพยาบาลบ้านนา","13,223,705.85","12,843,790.45","379,915.40","2.87","5,536,636.95","5,474,921.95","61,715.00","1.11","5,895,324.40","5,670,504.00","224,820.40","3.81","1,791,744.50","1,698,364.50","93,380.00","5.21","0.00","0.00","0.00","0.00"
"10865  :  โรงพยาบาลองครักษ์","13,788,720.75","12,192,944.73","1,595,776.02","11.57","5,215,499.32","4,720,571.07","494,928.25","9.49","5,090,895.86","4,457,340.34","633,555.52","12.44","3,482,325.57","3,015,033.32","467,292.25","13.42","0.00","0.00","0.00","0.00"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","26,210,242,122.50","26,207,911,027.50","2,331,095.00","0.01","10,320,546,311.25","10,319,685,908.25","860,403.00","0.01","10,478,409,186.75","10,477,388,648.75","1,020,538.00","0.01","5,411,286,624.50","5,410,836,470.50","450,154.00","0.01","0.00","0.00","0.00","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","105,890,443.11","105,275,164.86","615,278.25","0.58","38,823,493.07","38,669,173.32","154,319.75","0.40","52,587,235.55","52,277,037.05","310,198.50","0.59","14,479,714.49","14,328,954.49","150,760.00","1.04","0.00","0.00","0.00","0.00"
"10866  :  โรงพยาบาลคลองหาด","9,552,676.55","9,535,008.55","17,668.00","0.18","2,917,699.90","2,912,754.40","4,945.50","0.17","3,611,194.80","3,600,955.80","10,239.00","0.28","3,023,781.85","3,021,298.35","2,483.50","0.08","0.00","0.00","0.00","0.00"
"10867  :  โรงพยาบาลตาพระยา","20,213,809.04","20,081,474.04","132,335.00","0.65","11,968,555.68","11,927,314.68","41,241.00","0.34","5,597,684.08","5,540,026.08","57,658.00","1.03","2,647,569.28","2,614,133.28","33,436.00","1.26","0.00","0.00","0.00","0.00"
"10868  :  โรงพยาบาลวังน้ำเย็น","18,050,398.00","17,352,181.00","698,217.00","3.87","5,035,477.00","4,832,153.00","203,324.00","4.04","7,526,478.25","7,219,601.75","306,876.50","4.08","5,488,442.75","5,300,426.25","188,016.50","3.43","0.00","0.00","0.00","0.00"
"10869  :  โรงพยาบาลวัฒนานคร","18,294,988.23","17,437,542.23","857,446.00","4.69","7,487,932.85","7,271,984.85","215,948.00","2.88","8,045,445.93","7,620,340.43","425,105.50","5.28","2,761,609.45","2,545,216.95","216,392.50","7.84","0.00","0.00","0.00","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","43,910,221.37","43,699,958.94","210,262.43","0.48","17,219,193.50","17,147,182.44","72,011.06","0.42","17,760,482.21","17,660,863.72","99,618.49","0.56","8,930,545.66","8,891,912.78","38,632.88","0.43","0.00","0.00","0.00","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","12,620,126.31","12,411,264.31","208,862.00","1.65","4,148,231.30","4,101,757.30","46,474.00","1.12","5,058,713.89","4,989,038.14","69,675.75","1.38","3,413,181.12","3,320,468.87","92,712.25","2.72","0.00","0.00","0.00","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","12,162,046.00","12,104,638.75","57,407.25","0.47","4,400,968.25","4,376,239.75","24,728.50","0.56","4,479,863.75","4,461,555.50","18,308.25","0.41","3,281,214.00","3,266,843.50","14,370.50","0.44","0.00","0.00","0.00","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","400,920,321.00","400,373,250.75","547,070.25","0.14","222,241,939.50","221,954,073.25","287,866.25","0.13","178,678,381.50","178,419,177.50","259,204.00","0.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10871  :  โรงพยาบาลครบุรี","33,659,347.94","33,434,251.26","225,096.68","0.67","12,349,659.50","12,285,032.41","64,627.09","0.52","17,852,174.55","17,729,785.80","122,388.75","0.69","3,457,513.89","3,419,433.05","38,080.84","1.10","0.00","0.00","0.00","0.00"
"10872  :  โรงพยาบาลเสิงสาง","22,578,831.75","22,277,839.20","300,992.55","1.33","7,792,316.10","7,749,822.70","42,493.40","0.55","10,833,160.90","10,646,325.85","186,835.05","1.72","3,953,354.75","3,881,690.65","71,664.10","1.81","0.00","0.00","0.00","0.00"
"10873  :  โรงพยาบาลคง","29,123,751.57","29,021,061.07","102,690.50","0.35","12,592,364.29","12,556,854.79","35,509.50","0.28","12,690,474.71","12,644,722.21","45,752.50","0.36","3,840,912.57","3,819,484.07","21,428.50","0.56","0.00","0.00","0.00","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","13,217,935.17","13,143,812.15","74,123.02","0.56","6,570,514.15","6,538,692.63","31,821.52","0.48","4,833,061.88","4,802,133.38","30,928.50","0.64","1,814,359.14","1,802,986.14","11,373.00","0.63","0.00","0.00","0.00","0.00"
"10875  :  โรงพยาบาลจักราช","31,304,837.68","31,171,858.18","132,979.50","0.42","20,960,674.10","20,896,363.85","64,310.25","0.31","10,344,163.58","10,275,494.33","68,669.25","0.66","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10876  :  โรงพยาบาลโชคชัย","59,091,950.30","58,912,615.30","179,335.00","0.30","25,864,755.80","25,794,236.80","70,519.00","0.27","27,229,727.00","27,142,819.00","86,908.00","0.32","5,997,467.50","5,975,559.50","21,908.00","0.37","0.00","0.00","0.00","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","41,439,582.00","41,128,271.50","311,310.50","0.75","15,155,660.75","15,037,050.25","118,610.50","0.78","20,983,602.00","20,835,923.00","147,679.00","0.70","5,300,319.25","5,255,298.25","45,021.00","0.85","0.00","0.00","0.00","0.00"
"10878  :  โรงพยาบาลโนนไทย","19,157,836.25","18,912,029.25","245,807.00","1.28","8,286,492.85","8,257,592.85","28,900.00","0.35","9,009,903.60","8,857,962.60","151,941.00","1.69","1,861,439.80","1,796,473.80","64,966.00","3.49","0.00","0.00","0.00","0.00"
"10879  :  โรงพยาบาลโนนสูง","23,285,231.73","23,027,496.73","257,735.00","1.11","10,427,087.25","10,360,439.25","66,648.00","0.64","12,459,355.73","12,272,321.73","187,034.00","1.50","398,788.75","394,735.75","4,053.00","1.02","0.00","0.00","0.00","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","18,048,050.49","17,838,126.49","209,924.00","1.16","7,205,527.56","7,136,873.56","68,654.00","0.95","8,083,603.51","7,990,111.51","93,492.00","1.16","2,758,919.42","2,711,141.42","47,778.00","1.73","0.00","0.00","0.00","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","49,732,016.73","49,519,337.73","212,679.00","0.43","21,127,022.15","21,041,797.15","85,225.00","0.40","21,745,020.83","21,646,491.83","98,529.00","0.45","6,859,973.75","6,831,048.75","28,925.00","0.42","0.00","0.00","0.00","0.00"
"10882  :  โรงพยาบาลประทาย","19,795,233.05","19,697,707.55","97,525.50","0.49","7,490,497.00","7,463,496.00","27,001.00","0.36","9,517,241.15","9,473,106.65","44,134.50","0.46","2,787,494.90","2,761,104.90","26,390.00","0.95","0.00","0.00","0.00","0.00"
"10883  :  โรงพยาบาลปักธงชัย","26,960,168.25","26,810,502.25","149,666.00","0.56","13,630,499.00","13,587,067.00","43,432.00","0.32","13,167,935.25","13,062,406.75","105,528.50","0.80","161,734.00","161,028.50","705.50","0.44","0.00","0.00","0.00","0.00"
"10884  :  โรงพยาบาลพิมาย","42,733,355.14","42,486,545.64","246,809.50","0.58","17,547,521.66","17,462,400.66","85,121.00","0.49","18,718,702.62","18,597,225.12","121,477.50","0.65","6,467,130.86","6,426,919.86","40,211.00","0.62","0.00","0.00","0.00","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","24,053,836.08","23,713,095.08","340,741.00","1.42","6,382,375.04","6,306,709.04","75,666.00","1.19","10,250,934.77","10,125,353.77","125,581.00","1.23","7,420,526.27","7,281,032.27","139,494.00","1.88","0.00","0.00","0.00","0.00"
"10886  :  โรงพยาบาลชุมพวง","20,158,875.25","20,052,786.50","106,088.75","0.53","8,166,871.65","8,120,378.40","46,493.25","0.57","9,224,791.45","9,177,039.45","47,752.00","0.52","2,767,212.15","2,755,368.65","11,843.50","0.43","0.00","0.00","0.00","0.00"
"10887  :  โรงพยาบาลสูงเนิน","37,489,448.60","37,198,866.76","290,581.84","0.78","13,303,613.49","13,217,796.65","85,816.84","0.65","20,577,307.57","20,402,487.57","174,820.00","0.85","3,608,527.54","3,578,582.54","29,945.00","0.83","0.00","0.00","0.00","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","13,471,536.72","13,329,900.72","141,636.00","1.05","4,102,166.92","4,040,406.92","61,760.00","1.51","7,053,499.75","6,992,699.75","60,800.00","0.86","2,315,870.05","2,296,794.05","19,076.00","0.82","0.00","0.00","0.00","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","28,367,145.40","28,035,643.40","331,502.00","1.17","12,721,454.50","12,647,491.00","73,963.50","0.58","15,645,690.90","15,388,152.40","257,538.50","1.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
