"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ในสถานบริการ","นอกสถานบริการ","รวมในและนอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ"
"บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"10896  :  โรงพยาบาลกระสัง","1,606","1,142","1,027","689","115","57","907","618","0","0","57","54","1","1","0","0","0","0","0","0","1,663","1,196","1,028","690","115","57","907","618","0","0","483","333","316","197","12","9","316","192","0","0","0","0","0","0","0","0","0","0","0","0","359","271","237","166","0","0","209","149","209","149","57","54","1","1","0","0","0","0","0","0","381","266","203","143","45","11","157","114","0","0","0","0","0","0","0","0","0","0","0","0","383","272","271","183","58","37","225","163","0","0","0","0","0","0","0","0","0","0","0","0"
"10897  :  โรงพยาบาลนางรอง","3,506","1,137","3,307","1,072","282","126","3,239","1,046","0","0","15","11","10","8","1","0","0","0","0","0","3,521","1,148","3,317","1,080","283","126","3,239","1,046","0","0","879","290","836","270","83","47","809","255","0","0","12","9","9","8","0","0","0","0","0","0","737","172","686","165","78","29","668","162","668","162","1","0","1","0","1","0","0","0","0","0","928","325","888","316","59","28","870","304","0","0","0","0","0","0","0","0","0","0","0","0","962","350","897","321","62","22","892","325","0","0","2","2","0","0","0","0","0","0","0","0"
"10898  :  โรงพยาบาลหนองกี่","4,466","252","4,169","237","390","2","3,540","234","0","0","0","0","0","0","0","0","0","0","0","0","4,466","252","4,169","237","390","2","3,540","234","0","0","1,246","68","1,125","63","138","0","947","63","0","0","0","0","0","0","0","0","0","0","0","0","1,003","79","948","78","89","0","782","78","782","78","0","0","0","0","0","0","0","0","0","0","1,020","60","971","55","61","0","857","55","0","0","0","0","0","0","0","0","0","0","0","0","1,197","45","1,125","41","102","2","954","38","0","0","0","0","0","0","0","0","0","0","0","0"
"10899  :  โรงพยาบาลละหานทราย","3,276","2,271","3,181","2,216","321","243","2,840","1,933","0","0","0","0","0","0","0","0","0","0","0","0","3,276","2,271","3,181","2,216","321","243","2,840","1,933","0","0","1,003","715","972","691","116","95","695","451","0","0","0","0","0","0","0","0","0","0","0","0","745","492","726","482","74","53","695","464","695","464","0","0","0","0","0","0","0","0","0","0","757","489","732","479","65","44","723","475","0","0","0","0","0","0","0","0","0","0","0","0","771","575","751","564","66","51","727","543","0","0","0","0","0","0","0","0","0","0","0","0"
"10900  :  โรงพยาบาลประโคนชัย","2,417","1,389","1,991","1,228","77","22","1,993","1,230","0","0","29","26","23","22","0","0","22","20","0","0","2,446","1,415","2,014","1,250","77","22","2,015","1,250","0","0","651","342","462","285","29","6","475","292","0","0","22","20","17","17","0","0","17","16","0","0","503","273","408","235","19","6","406","234","406","234","7","6","6","5","0","0","5","4","0","0","645","409","589","381","13","5","584","376","0","0","0","0","0","0","0","0","0","0","0","0","618","365","532","327","16","5","528","328","0","0","0","0","0","0","0","0","0","0","0","0"
"10901  :  โรงพยาบาลบ้านกรวด","5,274","4,332","1,843","1,451","900","672","1,844","1,451","0","0","0","0","0","0","0","0","0","0","0","0","5,274","4,332","1,843","1,451","900","672","1,844","1,451","0","0","2,778","2,362","772","672","367","312","768","669","0","0","0","0","0","0","0","0","0","0","0","0","684","512","303","202","210","129","302","201","302","201","0","0","0","0","0","0","0","0","0","0","673","523","388","290","289","210","390","288","0","0","0","0","0","0","0","0","0","0","0","0","1,139","935","380","287","34","21","384","293","0","0","0","0","0","0","0","0","0","0","0","0"
"10902  :  โรงพยาบาลพุทไธสง","2,564","1,585","2,274","1,467","240","38","2,243","1,474","0","0","0","0","0","0","0","0","0","0","0","0","2,564","1,585","2,274","1,467","240","38","2,243","1,474","0","0","716","442","551","351","81","7","542","351","0","0","0","0","0","0","0","0","0","0","0","0","599","352","570","347","47","9","556","348","556","348","0","0","0","0","0","0","0","0","0","0","603","386","569","379","41","3","564","384","0","0","0","0","0","0","0","0","0","0","0","0","646","405","584","390","71","19","581","391","0","0","0","0","0","0","0","0","0","0","0","0"
"10904  :  โรงพยาบาลลำปลายมาศ","5,035","2,811","2,003","992","1,141","538","1,585","791","0","0","1","0","1","0","0","0","1","0","0","0","5,036","2,811","2,004","992","1,141","538","1,586","791","0","0","1,649","987","523","298","327","221","470","277","0","0","0","0","0","0","0","0","0","0","0","0","1,411","811","378","199","298","140","288","138","288","138","1","0","1","0","0","0","1","0","0","0","1,243","728","495","237","238","105","381","167","0","0","0","0","0","0","0","0","0","0","0","0","732","285","607","258","278","72","446","209","0","0","0","0","0","0","0","0","0","0","0","0"
"10905  :  โรงพยาบาลสตึก","8,534","3,865","7,147","3,428","5,191","1,713","7,132","3,439","0","0","0","0","0","0","0","0","0","0","0","0","8,534","3,865","7,147","3,428","5,191","1,713","7,132","3,439","0","0","2,359","1,049","1,970","918","1,633","587","1,972","927","0","0","0","0","0","0","0","0","0","0","0","0","2,200","1,012","1,787","871","1,395","473","1,780","874","1,780","874","0","0","0","0","0","0","0","0","0","0","1,971","875","1,676","806","1,040","270","1,670","805","0","0","0","0","0","0","0","0","0","0","0","0","2,004","929","1,714","833","1,123","383","1,710","833","0","0","0","0","0","0","0","0","0","0","0","0"
"10906  :  โรงพยาบาลปะคำ","2,069","1,112","1,720","891","372","247","1,690","869","0","0","0","0","0","0","0","0","0","0","0","0","2,069","1,112","1,720","891","372","247","1,690","869","0","0","537","302","442","235","112","82","428","229","0","0","0","0","0","0","0","0","0","0","0","0","472","282","386","221","70","49","386","222","386","222","0","0","0","0","0","0","0","0","0","0","508","245","453","214","70","44","450","205","0","0","0","0","0","0","0","0","0","0","0","0","552","283","439","221","120","72","426","213","0","0","0","0","0","0","0","0","0","0","0","0"
"10907  :  โรงพยาบาลนาโพธิ์","1,836","1,225","1,679","1,144","698","386","1,136","837","0","0","0","0","0","0","0","0","0","0","0","0","1,836","1,225","1,679","1,144","698","386","1,136","837","0","0","548","384","479","329","300","198","243","181","0","0","0","0","0","0","0","0","0","0","0","0","485","303","451","292","164","77","323","228","323","228","0","0","0","0","0","0","0","0","0","0","367","242","348","235","90","46","276","196","0","0","0","0","0","0","0","0","0","0","0","0","436","296","401","288","144","65","294","232","0","0","0","0","0","0","0","0","0","0","0","0"
"10908  :  โรงพยาบาลหนองหงส์","2,695","1,840","932","415","647","288","914","407","0","0","21","13","17","10","0","0","17","10","0","0","2,716","1,853","949","425","647","288","931","417","0","0","1,079","786","264","127","199","95","259","125","0","0","1","1","0","0","0","0","0","0","0","0","732","527","206","101","144","70","202","99","202","99","20","12","17","10","0","0","17","10","0","0","455","277","227","92","142","57","225","89","0","0","0","0","0","0","0","0","0","0","0","0","429","250","235","95","162","66","228","94","0","0","0","0","0","0","0","0","0","0","0","0"
"10909  :  โรงพยาบาลพลับพลาชัย","4,091","3,459","874","612","39","11","850","606","0","0","57","50","0","0","0","0","0","0","0","0","4,148","3,509","874","612","39","11","850","606","0","0","1,081","898","406","300","18","6","390","295","0","0","0","0","0","0","0","0","0","0","0","0","1,020","867","196","136","12","4","187","134","187","134","0","0","0","0","0","0","0","0","0","0","999","851","157","106","4","1","160","106","0","0","0","0","0","0","0","0","0","0","0","0","991","843","115","70","5","0","113","71","0","0","57","50","0","0","0","0","0","0","0","0"
"10910  :  โรงพยาบาลห้วยราช","764","670","403","393","79","66","397","384","0","0","12","12","12","12","0","0","12","12","0","0","776","682","415","405","79","66","409","396","0","0","481","398","183","176","17","10","176","168","0","0","5","5","5","5","0","0","5","5","0","0","160","152","103","102","59","53","101","99","101","99","6","6","6","6","0","0","6","6","0","0","58","56","56","54","2","2","56","54","0","0","0","0","0","0","0","0","0","0","0","0","65","64","61","61","1","1","64","63","0","0","1","1","1","1","0","0","1","1","0","0"
"10911  :  โรงพยาบาลโนนสุวรรณ","1,534","984","1,478","951","116","37","1,409","944","0","0","0","0","0","0","0","0","0","0","0","0","1,534","984","1,478","951","116","37","1,409","944","0","0","406","280","387","267","27","16","376","262","0","0","0","0","0","0","0","0","0","0","0","0","344","230","326","217","25","10","318","220","318","220","0","0","0","0","0","0","0","0","0","0","411","255","400","250","13","4","397","251","0","0","0","0","0","0","0","0","0","0","0","0","373","219","365","217","51","7","318","211","0","0","0","0","0","0","0","0","0","0","0","0"
"10912  :  โรงพยาบาลชำนิ","2,366","1,231","2,271","1,182","1,926","1,013","2,203","1,154","0","0","8","8","8","8","4","4","8","8","0","0","2,374","1,239","2,279","1,190","1,930","1,017","2,211","1,162","0","0","641","335","624","323","583","315","609","315","0","0","3","3","3","3","2","2","3","3","0","0","525","277","520","274","492","257","511","270","511","270","5","5","5","5","2","2","5","5","0","0","553","282","549","282","424","220","526","279","0","0","0","0","0","0","0","0","0","0","0","0","647","337","578","303","427","221","557","290","0","0","0","0","0","0","0","0","0","0","0","0"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","2,770","1,745","2,511","1,530","100","95","2,385","1,532","0","0","0","0","0","0","0","0","0","0","0","0","2,770","1,745","2,511","1,530","100","95","2,385","1,532","0","0","1,045","712","814","516","51","49","775","514","0","0","0","0","0","0","0","0","0","0","0","0","697","400","684","393","26","24","636","392","636","392","0","0","0","0","0","0","0","0","0","0","536","308","527","302","7","6","507","306","0","0","0","0","0","0","0","0","0","0","0","0","492","325","486","319","16","16","467","320","0","0","0","0","0","0","0","0","0","0","0","0"
"10914  :  โรงพยาบาลโนนดินแดง","3,076","2,265","2,743","2,064","1,801","1,397","2,975","2,203","0","0","1","1","1","1","1","1","1","1","0","0","3,077","2,266","2,744","2,065","1,802","1,398","2,976","2,204","0","0","812","576","702","520","457","350","755","544","0","0","1","1","1","1","1","1","1","1","0","0","764","588","707","538","485","394","757","585","757","585","0","0","0","0","0","0","0","0","0","0","686","510","610","466","340","268","655","488","0","0","0","0","0","0","0","0","0","0","0","0","814","591","724","540","519","385","808","586","0","0","0","0","0","0","0","0","0","0","0","0"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","1,039","363","1,032","363","421","165","613","198","0","0","0","0","0","0","0","0","0","0","0","0","1,039","363","1,032","363","421","165","613","198","0","0","364","159","363","159","201","111","163","48","0","0","0","0","0","0","0","0","0","0","0","0","212","77","211","77","63","17","144","60","144","60","0","0","0","0","0","0","0","0","0","0","180","56","180","56","48","8","132","48","0","0","0","0","0","0","0","0","0","0","0","0","283","71","278","71","109","29","174","42","0","0","0","0","0","0","0","0","0","0","0","0"
"23578  :  โรงพยาบาลแคนดง","483","316","452","294","122","66","403","286","0","0","0","0","0","0","0","0","0","0","0","0","483","316","452","294","122","66","403","286","0","0","161","120","150","110","46","31","127","100","0","0","0","0","0","0","0","0","0","0","0","0","164","120","150","109","32","28","156","116","156","116","0","0","0","0","0","0","0","0","0","0","45","29","43","29","6","1","41","28","0","0","0","0","0","0","0","0","0","0","0","0","113","47","109","46","38","6","79","42","0","0","0","0","0","0","0","0","0","0","0","0"
"28020  :  โรงพยาบาลบ้านด่าน","513","343","481","321","99","78","476","318","0","0","0","0","0","0","0","0","0","0","0","0","513","343","481","321","99","78","476","318","0","0","186","125","161","104","16","10","161","104","0","0","0","0","0","0","0","0","0","0","0","0","131","88","130","87","22","21","126","84","126","84","0","0","0","0","0","0","0","0","0","0","110","76","110","76","31","27","109","76","0","0","0","0","0","0","0","0","0","0","0","0","86","54","80","54","30","20","80","54","0","0","0","0","0","0","0","0","0","0","0","0"
"10668  :  โรงพยาบาลสุรินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10915  :  โรงพยาบาลชุมพลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10916  :  โรงพยาบาลท่าตูม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10917  :  โรงพยาบาลจอมพระ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10918  :  โรงพยาบาลปราสาท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10919  :  โรงพยาบาลกาบเชิง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10920  :  โรงพยาบาลรัตนบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10921  :  โรงพยาบาลสนม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10922  :  โรงพยาบาลศีขรภูมิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10923  :  โรงพยาบาลสังขะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10924  :  โรงพยาบาลลำดวน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10925  :  โรงพยาบาลสำโรงทาบ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10926  :  โรงพยาบาลบัวเชด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27842  :  โรงพยาบาลเขวาสินรินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27843  :  โรงพยาบาลศรีณรงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27844  :  โรงพยาบาลโนนนารายณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10700  :  โรงพยาบาลศรีสะเกษ","3,309","483","2,968","445","333","30","2,865","443","0","0","0","0","0","0","0","0","0","0","0","0","3,309","483","2,968","445","333","30","2,865","443","0","0","796","104","694","96","103","6","678","98","0","0","0","0","0","0","0","0","0","0","0","0","821","179","727","161","102","14","712","164","712","164","0","0","0","0","0","0","0","0","0","0","814","82","758","80","48","1","733","79","0","0","0","0","0","0","0","0","0","0","0","0","878","118","789","108","80","9","742","102","0","0","0","0","0","0","0","0","0","0","0","0"
"10927  :  โรงพยาบาลยางชุมน้อย","2,582","718","2,179","630","451","192","2,171","632","0","0","14","12","14","12","0","0","14","12","0","0","2,596","730","2,193","642","451","192","2,185","644","0","0","534","370","496","337","147","136","495","338","0","0","0","0","0","0","0","0","0","0","0","0","474","329","414","274","66","54","417","277","417","277","14","12","14","12","0","0","14","12","0","0","722","5","479","5","98","1","474","5","0","0","0","0","0","0","0","0","0","0","0","0","852","14","790","14","140","1","785","12","0","0","0","0","0","0","0","0","0","0","0","0"
"10928  :  โรงพยาบาลกันทรารมย์","2,529","1,003","824","258","1,765","754","114","56","0","0","2","1","1","0","1","1","0","0","0","0","2,531","1,004","825","258","1,766","755","114","56","0","0","696","235","255","94","465","145","68","40","0","0","0","0","0","0","0","0","0","0","0","0","647","245","204","58","468","192","19","7","19","7","2","1","1","0","1","1","0","0","0","0","517","199","177","52","346","147","11","6","0","0","0","0","0","0","0","0","0","0","0","0","669","324","188","54","486","270","16","3","0","0","0","0","0","0","0","0","0","0","0","0"
"10929  :  โรงพยาบาลกันทรลักษ์","4,902","2,168","3,592","1,673","1,128","408","3,342","1,456","0","0","108","73","59","41","0","0","3","2","0","0","5,010","2,241","3,651","1,714","1,128","408","3,345","1,458","0","0","1,226","508","841","360","389","135","694","248","0","0","11","8","10","7","0","0","0","0","0","0","1,080","460","843","386","231","69","751","311","751","311","32","24","21","17","0","0","0","0","0","0","1,359","657","1,049","547","218","81","996","495","0","0","43","28","25","15","0","0","2","2","0","0","1,237","543","859","380","290","123","901","402","0","0","22","13","3","2","0","0","1","0","0","0"
"10930  :  โรงพยาบาลขุขันธ์","2,167","1,138","1,259","571","275","69","1,344","674","0","0","30","26","0","0","0","0","0","0","0","0","2,197","1,164","1,259","571","275","69","1,344","674","0","0","521","254","331","141","70","15","332","154","0","0","11","8","0","0","0","0","0","0","0","0","591","305","301","139","100","18","352","190","352","190","15","14","0","0","0","0","0","0","0","0","507","251","308","123","56","18","316","141","0","0","4","4","0","0","0","0","0","0","0","0","548","328","319","168","49","18","344","189","0","0","0","0","0","0","0","0","0","0","0","0"
