"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยนอก(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"10869  :  โรงพยาบาลวัฒนานคร","118,509","17,301","14.60","54,983","4,485","8.16","44,346","8,519","19.21","19,180","4,297","22.40","0","0","0.00"
"10870  :  โรงพยาบาลอรัญประเทศ","118,136","5,414","4.58","69,617","1,405","2.02","34,211","2,930","8.56","14,308","1,079","7.54","0","0","0.00"
"13817  :  โรงพยาบาลเขาฉกรรจ์","32,689","4,256","13.02","10,862","962","8.86","15,668","1,647","10.51","6,159","1,647","26.74","0","0","0.00"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","28,472","327","1.15","10,489","150","1.43","10,828","103","0.95","7,155","74","1.03","0","0","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","303,602","12,835","4.23","164,928","6,335","3.84","138,674","6,500","4.69","0","0","0.00","0","0","0.00"
"10871  :  โรงพยาบาลครบุรี","83,450","5,070","6.08","32,967","1,575","4.78","34,598","2,441","7.06","15,885","1,054","6.64","0","0","0.00"
"10872  :  โรงพยาบาลเสิงสาง","105,764","5,597","5.29","65,397","1,240","1.90","29,247","2,956","10.11","11,120","1,401","12.60","0","0","0.00"
"10873  :  โรงพยาบาลคง","37,298","3,379","9.06","14,415","949","6.58","14,730","1,194","8.11","8,153","1,236","15.16","0","0","0.00"
"10874  :  โรงพยาบาลบ้านเหลื่อม","46,974","4,023","8.56","21,098","1,381","6.55","17,037","1,532","8.99","8,839","1,110","12.56","0","0","0.00"
"10875  :  โรงพยาบาลจักราช","106,956","5,047","4.72","61,438","2,063","3.36","35,792","2,255","6.30","9,726","729","7.50","0","0","0.00"
"10876  :  โรงพยาบาลโชคชัย","132,906","5,170","3.89","69,816","1,863","2.67","48,540","2,387","4.92","14,550","920","6.32","0","0","0.00"
"10877  :  โรงพยาบาลด่านขุนทด","209,267","10,456","5.00","119,057","3,237","2.72","61,853","4,320","6.98","28,357","2,899","10.22","0","0","0.00"
"10878  :  โรงพยาบาลโนนไทย","106,161","14,870","14.01","61,280","4,986","8.14","33,616","6,256","18.61","11,265","3,628","32.21","0","0","0.00"
"10879  :  โรงพยาบาลโนนสูง","178,123","8,231","4.62","96,203","2,533","2.63","56,904","3,827","6.73","25,016","1,871","7.48","0","0","0.00"
"10880  :  โรงพยาบาลขามสะแกแสง","86,846","6,457","7.43","45,226","2,099","4.64","26,911","3,058","11.36","14,709","1,300","8.84","0","0","0.00"
"10881  :  โรงพยาบาลบัวใหญ่","132,896","5,969","4.49","63,953","2,515","3.93","53,130","2,646","4.98","15,813","808","5.11","0","0","0.00"
"10882  :  โรงพยาบาลประทาย","76,132","5,774","7.58","38,493","1,384","3.60","24,141","2,258","9.35","13,498","2,132","15.79","0","0","0.00"
"10883  :  โรงพยาบาลปักธงชัย","172,170","13,730","7.97","99,623","5,796","5.82","55,970","6,025","10.76","16,577","1,909","11.52","0","0","0.00"
"10884  :  โรงพยาบาลพิมาย","139,704","8,100","5.80","61,330","2,092","3.41","47,776","3,418","7.15","30,598","2,590","8.46","0","0","0.00"
"10885  :  โรงพยาบาลห้วยแถลง","118,260","8,755","7.40","59,351","1,975","3.33","39,731","2,807","7.07","19,178","3,973","20.72","0","0","0.00"
"10886  :  โรงพยาบาลชุมพวง","56,581","5,874","10.38","21,898","2,447","11.17","24,584","2,434","9.90","10,099","993","9.83","0","0","0.00"
"10887  :  โรงพยาบาลสูงเนิน","58,866","7,190","12.21","24,573","2,653","10.80","27,190","3,582","13.17","7,103","955","13.45","0","0","0.00"
"10888  :  โรงพยาบาลขามทะเลสอ","65,600","2,616","3.99","34,596","1,195","3.45","23,020","1,103","4.79","7,984","318","3.98","0","0","0.00"
"10889  :  โรงพยาบาลสีคิ้ว","226,098","8,395","3.71","127,337","2,153","1.69","78,210","4,428","5.66","20,551","1,814","8.83","0","0","0.00"
"10890  :  โรงพยาบาลปากช่องนานา","310,172","7,718","2.49","202,102","2,985","1.48","88,051","3,674","4.17","20,019","1,059","5.29","0","0","0.00"
"10891  :  โรงพยาบาลหนองบุญมาก","74,733","5,552","7.43","45,607","1,420","3.11","22,775","2,902","12.74","6,351","1,230","19.37","0","0","0.00"
"10892  :  โรงพยาบาลแก้งสนามนาง","55,742","8,344","14.97","29,046","2,992","10.30","19,402","3,902","20.11","7,294","1,450","19.88","0","0","0.00"
"10893  :  โรงพยาบาลโนนแดง","44,821","3,423","7.64","22,570","1,324","5.87","16,054","1,339","8.34","6,197","760","12.26","0","0","0.00"
"10894  :  โรงพยาบาลวังน้ำเขียว","34,327","1,876","5.47","13,178","380","2.88","15,549","911","5.86","5,600","585","10.45","0","0","0.00"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","43,093","6,598","15.31","20,292","1,696","8.36","15,209","2,794","18.37","7,592","2,108","27.77","0","0","0.00"
"11608  :  โรงพยาบาลลำทะเมนชัย","34,451","816","2.37","19,981","381","1.91","13,849","418","3.02","621","17","2.74","0","0","0.00"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","11,600","562","4.84","5,993","267","4.46","3,596","168","4.67","2,011","127","6.32","0","0","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","47,567","1,716","3.61","20,601","612","2.97","20,336","781","3.84","6,630","323","4.87","0","0","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","60,769","3,307","5.44","35,852","930","2.59","18,895","1,446","7.65","6,022","931","15.46","0","0","0.00"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","120,587","15,116","12.54","55,592","5,290","9.52","44,376","6,235","14.05","20,619","3,591","17.42","0","0","0.00"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","34,412","7,956","23.12","15,436","2,599","16.84","13,899","3,065","22.05","5,077","2,292","45.14","0","0","0.00"
"27839  :  โรงพยาบาลบัวลาย","36,093","1,780","4.93","18,582","757","4.07","11,591","741","6.39","5,920","282","4.76","0","0","0.00"
"27840  :  โรงพยาบาลสีดา","43,253","9,424","21.79","19,693","3,574","18.15","16,570","4,051","24.45","6,990","1,799","25.74","0","0","0.00"
"27841  :  โรงพยาบาลเทพารักษ์","23,721","3,372","14.22","8,613","1,182","13.72","9,263","1,399","15.10","5,845","791","13.53","0","0","0.00"
"10667  :  โรงพยาบาลบุรีรัมย์","566,246","16,606","2.93","290,129","5,293","1.82","210,879","8,377","3.97","65,238","2,936","4.50","0","0","0.00"
"10895  :  โรงพยาบาลคูเมือง","101,661","10,483","10.31","45,242","3,755","8.30","41,289","4,582","11.10","15,130","2,146","14.18","0","0","0.00"
"10896  :  โรงพยาบาลกระสัง","62,771","6,651","10.60","22,737","1,910","8.40","25,780","2,438","9.46","14,254","2,303","16.16","0","0","0.00"
"10897  :  โรงพยาบาลนางรอง","152,114","7,998","5.26","57,714","2,176","3.77","57,838","2,319","4.01","36,562","3,503","9.58","0","0","0.00"
"10898  :  โรงพยาบาลหนองกี่","106,004","12,407","11.70","52,452","2,780","5.30","32,306","4,852","15.02","21,246","4,775","22.47","0","0","0.00"
"10899  :  โรงพยาบาลละหานทราย","68,847","9,302","13.51","23,819","3,389","14.23","25,959","4,050","15.60","19,069","1,863","9.77","0","0","0.00"
"10900  :  โรงพยาบาลประโคนชัย","165,429","9,487","5.73","83,309","2,946","3.54","57,859","3,280","5.67","24,261","3,261","13.44","0","0","0.00"
"10901  :  โรงพยาบาลบ้านกรวด","77,739","11,780","15.15","28,058","2,234","7.96","27,696","3,008","10.86","21,985","6,538","29.74","0","0","0.00"
"10902  :  โรงพยาบาลพุทไธสง","46,872","4,626","9.87","17,322","747","4.31","19,080","1,457","7.64","10,470","2,422","23.13","0","0","0.00"
"10904  :  โรงพยาบาลลำปลายมาศ","117,373","10,591","9.02","45,966","2,611","5.68","44,664","4,118","9.22","26,743","3,862","14.44","0","0","0.00"
"10905  :  โรงพยาบาลสตึก","91,558","16,272","17.77","32,135","3,020","9.40","38,036","6,557","17.24","21,387","6,695","31.30","0","0","0.00"
"10906  :  โรงพยาบาลปะคำ","74,076","4,088","5.52","36,630","1,209","3.30","21,499","1,476","6.87","15,947","1,403","8.80","0","0","0.00"
"10907  :  โรงพยาบาลนาโพธิ์","39,417","11,014","27.94","14,343","4,683","32.65","15,476","3,775","24.39","9,598","2,556","26.63","0","0","0.00"
"10908  :  โรงพยาบาลหนองหงส์","76,981","5,928","7.70","37,382","1,237","3.31","24,962","1,861","7.46","14,637","2,830","19.33","0","0","0.00"
"10909  :  โรงพยาบาลพลับพลาชัย","54,955","2,061","3.75","25,740","552","2.14","18,825","488","2.59","10,390","1,021","9.83","0","0","0.00"
"10910  :  โรงพยาบาลห้วยราช","36,398","5,723","15.72","17,294","543","3.14","12,132","2,049","16.89","6,972","3,131","44.91","0","0","0.00"
"10911  :  โรงพยาบาลโนนสุวรรณ","42,328","4,680","11.06","21,931","1,467","6.69","15,499","2,411","15.56","4,898","802","16.37","0","0","0.00"
"10912  :  โรงพยาบาลชำนิ","47,528","5,708","12.01","25,520","1,744","6.83","14,978","2,111","14.09","7,030","1,853","26.36","0","0","0.00"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","44,051","2,577","5.85","23,128","651","2.81","11,786","779","6.61","9,137","1,147","12.55","0","0","0.00"
"10914  :  โรงพยาบาลโนนดินแดง","52,160","5,140","9.85","27,168","1,931","7.11","16,103","2,213","13.74","8,889","996","11.20","0","0","0.00"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","56,677","4,532","8.00","28,026","679","2.42","19,661","1,569","7.98","8,990","2,284","25.41","0","0","0.00"
"23578  :  โรงพยาบาลแคนดง","54,739","3,934","7.19","25,485","972","3.81","18,161","1,533","8.44","11,093","1,429","12.88","0","0","0.00"
"28020  :  โรงพยาบาลบ้านด่าน","49,587","5,342","10.77","21,094","1,033","4.90","18,173","1,968","10.83","10,320","2,341","22.68","0","0","0.00"
"10668  :  โรงพยาบาลสุรินทร์","516,731","16,435","3.18","270,408","2,920","1.08","191,441","9,988","5.22","54,882","3,527","6.43","0","0","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","100,303","14,168","14.13","52,543","4,808","9.15","29,129","6,015","20.65","18,631","3,345","17.95","0","0","0.00"
"10916  :  โรงพยาบาลท่าตูม","164,790","19,891","12.07","86,373","4,113","4.76","50,605","5,576","11.02","27,812","10,202","36.68","0","0","0.00"
"10917  :  โรงพยาบาลจอมพระ","77,480","8,456","10.91","46,499","2,515","5.41","25,103","4,096","16.32","5,878","1,845","31.39","0","0","0.00"
"10918  :  โรงพยาบาลปราสาท","239,024","19,517","8.17","135,604","4,964","3.66","69,623","9,576","13.75","33,797","4,977","14.73","0","0","0.00"
"10919  :  โรงพยาบาลกาบเชิง","64,528","14,691","22.77","36,367","3,294","9.06","16,160","6,266","38.77","12,001","5,131","42.75","0","0","0.00"
"10920  :  โรงพยาบาลรัตนบุรี","220,943","33,777","15.29","131,747","12,428","9.43","57,838","13,674","23.64","31,358","7,675","24.48","0","0","0.00"
"10921  :  โรงพยาบาลสนม","31,806","5,687","17.88","12,241","1,280","10.46","12,985","2,209","17.01","6,580","2,198","33.40","0","0","0.00"
"10922  :  โรงพยาบาลศีขรภูมิ","202,487","18,753","9.26","104,095","3,430","3.30","72,568","9,957","13.72","25,824","5,366","20.78","0","0","0.00"
"10923  :  โรงพยาบาลสังขะ","95,752","18,762","19.59","35,351","4,768","13.49","39,644","9,588","24.19","20,757","4,406","21.23","0","0","0.00"
"10924  :  โรงพยาบาลลำดวน","50,111","11,128","22.21","19,198","4,059","21.14","20,938","4,198","20.05","9,975","2,871","28.78","0","0","0.00"
"10925  :  โรงพยาบาลสำโรงทาบ","42,029","6,473","15.40","15,508","2,483","16.01","16,546","2,271","13.73","9,975","1,719","17.23","0","0","0.00"
"10926  :  โรงพยาบาลบัวเชด","64,982","9,635","14.83","28,853","3,516","12.19","23,278","3,219","13.83","12,851","2,900","22.57","0","0","0.00"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","65,485","9,494","14.50","34,539","2,647","7.66","19,642","3,278","16.69","11,304","3,569","31.57","0","0","0.00"
"27842  :  โรงพยาบาลเขวาสินรินทร์","51,606","9,577","18.56","26,361","2,437","9.24","15,816","3,263","20.63","9,429","3,877","41.12","0","0","0.00"
"27843  :  โรงพยาบาลศรีณรงค์","52,332","7,963","15.22","28,259","1,933","6.84","14,732","2,899","19.68","9,341","3,131","33.52","0","0","0.00"
"27844  :  โรงพยาบาลโนนนารายณ์","54,029","10,472","19.38","29,445","3,331","11.31","15,483","4,413","28.50","9,101","2,728","29.97","0","0","0.00"
"10700  :  โรงพยาบาลศรีสะเกษ","426,925","16,963","3.97","205,565","2,542","1.24","136,875","5,997","4.38","84,485","8,424","9.97","0","0","0.00"
"10927  :  โรงพยาบาลยางชุมน้อย","62,628","8,567","13.68","34,218","4,715","13.78","19,525","3,080","15.77","8,885","772","8.69","0","0","0.00"
"10928  :  โรงพยาบาลกันทรารมย์","121,625","7,776","6.39","60,638","1,800","2.97","38,310","3,409","8.90","22,677","2,567","11.32","0","0","0.00"
"10929  :  โรงพยาบาลกันทรลักษ์","223,952","12,479","5.57","148,700","2,166","1.46","75,252","10,313","13.70","0","0","0.00","0","0","0.00"
"10930  :  โรงพยาบาลขุขันธ์","190,076","8,530","4.49","130,027","1,910","1.47","45,613","3,918","8.59","14,436","2,702","18.72","0","0","0.00"
"10931  :  โรงพยาบาลไพรบึง","72,562","5,019","6.92","39,441","953","2.42","22,333","2,037","9.12","10,788","2,029","18.81","0","0","0.00"
"10932  :  โรงพยาบาลปรางค์กู่","93,864","4,879","5.20","56,893","1,671","2.94","22,909","1,600","6.98","14,062","1,608","11.44","0","0","0.00"
"10933  :  โรงพยาบาลขุนหาญ","182,979","34,122","18.65","91,627","6,668","7.28","50,731","12,272","24.19","40,621","15,182","37.37","0","0","0.00"
"10934  :  โรงพยาบาลราษีไศล","143,112","12,172","8.51","75,731","3,680","4.86","46,163","4,331","9.38","21,218","4,161","19.61","0","0","0.00"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","161,354","5,287","3.28","89,018","1,673","1.88","46,491","1,663","3.58","25,845","1,951","7.55","0","0","0.00"
"10936  :  โรงพยาบาลบึงบูรพ์","29,190","1,410","4.83","10,789","218","2.02","11,696","550","4.70","6,705","642","9.57","0","0","0.00"
"10937  :  โรงพยาบาลห้วยทับทัน","59,236","7,514","12.68","32,224","1,371","4.25","15,645","3,008","19.23","11,367","3,135","27.58","0","0","0.00"
"10938  :  โรงพยาบาลโนนคูณ","66,695","5,209","7.81","33,499","1,211","3.62","22,832","1,875","8.21","10,364","2,123","20.48","0","0","0.00"
"10939  :  โรงพยาบาลศรีรัตนะ","76,252","2,702","3.54","39,989","759","1.90","24,936","1,246","5.00","11,327","697","6.15","0","0","0.00"
"10940  :  โรงพยาบาลวังหิน","62,977","2,286","3.63","36,056","637","1.77","16,295","1,056","6.48","10,626","593","5.58","0","0","0.00"
"10941  :  โรงพยาบาลน้ำเกลี้ยง","69,858","2,477","3.55","34,384","590","1.72","23,573","1,034","4.39","11,901","853","7.17","0","0","0.00"
"10942  :  โรงพยาบาลภูสิงห์","84,640","5,065","5.98","45,899","1,604","3.49","25,123","2,333","9.29","13,618","1,128","8.28","0","0","0.00"
"10943  :  โรงพยาบาลเมืองจันทร์","35,484","2,395","6.75","17,629","611","3.47","11,348","896","7.90","6,507","888","13.65","0","0","0.00"
"23125  :  โรงพยาบาลเบญจลักษ์เฉลิมพระเกียรติ 80 พรรษา","53,985","3,836","7.11","29,480","737","2.50","15,525","1,121","7.22","8,980","1,978","22.03","0","0","0.00"
"28014  :  โรงพยาบาลพยุห์","51,990","6,490","12.48","27,886","826","2.96","16,461","2,404","14.60","7,643","3,260","42.65","0","0","0.00"
"28015  :  โรงพยาบาลโพธิ์ศรีสุวรรณ","32,457","1,638","5.05","17,083","671","3.93","12,165","854","7.02","3,209","113","3.52","0","0","0.00"
"28016  :  โรงพยาบาลศิลาลาด","37,778","3,549","9.39","20,500","1,298","6.33","11,860","1,306","11.01","5,418","945","17.44","0","0","0.00"
"10669  :  โรงพยาบาลสรรพสิทธิประสงค์","237,593","19,167","8.07","103,674","8,191","7.90","102,158","8,198","8.02","31,761","2,778","8.75","0","0","0.00"
"10944  :  โรงพยาบาลศรีเมืองใหม่","76,237","5,563","7.30","42,372","1,346","3.18","24,285","1,835","7.56","9,580","2,382","24.86","0","0","0.00"
"10945  :  โรงพยาบาลโขงเจียม","44,661","4,446","9.95","20,325","1,535","7.55","14,151","1,498","10.59","10,185","1,413","13.87","0","0","0.00"
"10946  :  โรงพยาบาลเขื่องใน","88,694","2,968","3.35","43,281","1,108","2.56","30,616","1,429","4.67","14,797","431","2.91","0","0","0.00"
"10947  :  โรงพยาบาลเขมราฐ","56,569","2,791","4.93","27,264","1,183","4.34","17,051","909","5.33","12,254","699","5.70","0","0","0.00"
"10948  :  โรงพยาบาลนาจะหลวย","53,834","6,145","11.41","26,014","1,599","6.15","18,107","2,159","11.92","9,713","2,387","24.58","0","0","0.00"
"10949  :  โรงพยาบาลน้ำยืน","76,771","748","0.97","45,562","399","0.88","20,121","206","1.02","11,088","143","1.29","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","67,963","2,211","3.25","30,453","932","3.06","22,593","1,021","4.52","14,917","258","1.73","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","130,534","15,555","11.92","61,053","2,862","4.69","44,042","4,692","10.65","25,439","8,001","31.45","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","39,153","2,697","6.89","21,605","653","3.02","13,718","1,106","8.06","3,830","938","24.49","0","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","96,238","5,894","6.12","40,866","2,761","6.76","32,295","1,893","5.86","23,077","1,240","5.37","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","157,928","9,666","6.12","62,433","1,567","2.51","58,897","5,104","8.67","36,598","2,995","8.18","0","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","149,097","14,248","9.56","70,176","3,027","4.31","47,298","5,327","11.26","31,623","5,894","18.64","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","34,963","2,667","7.63","15,593","461","2.96","12,712","834","6.56","6,658","1,372","20.61","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","45,304","2,770","6.11","20,280","951","4.69","15,769","1,078","6.84","9,255","741","8.01","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","70,961","8,254","11.63","35,617","1,146","3.22","20,924","2,445","11.69","14,420","4,663","32.34","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","36,268","2,761","7.61","18,717","971","5.19","10,711","1,059","9.89","6,840","731","10.69","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","33,458","5,085","15.20","22,813","3,056","13.40","10,645","2,029","19.06","0","0","0.00","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","42,494","3,694","8.69","23,939","880","3.68","14,231","1,500","10.54","4,324","1,314","30.39","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","140,426","13,310","9.48","50,936","4,515","8.86","61,159","5,940","9.71","28,331","2,855","10.08","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","53,650","292","0.54","21,885","81","0.37","20,085","110","0.55","11,680","101","0.86","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","111,255","10,028","9.01","44,982","3,877","8.62","40,692","3,832","9.42","25,581","2,319","9.07","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","37,686","1,634","4.34","14,628","336","2.30","13,884","695","5.01","9,174","603","6.57","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","33,907","6,224","18.36","17,280","2,248","13.01","10,732","2,150","20.03","5,895","1,826","30.98","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","38,068","5,157","13.55","12,807","1,792","13.99","16,365","1,989","12.15","8,896","1,376","15.47","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","29,836","3,758","12.60","13,735","377","2.74","9,687","942","9.72","6,414","2,439","38.03","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","26,704","4,996","18.71","12,227","1,203","9.84","9,195","2,372","25.80","5,282","1,421","26.90","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","133,503","17,454","13.07","57,610","5,869","10.19","53,187","9,250","17.39","22,706","2,335","10.28","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","49,761","6,980","14.03","24,738","1,779","7.19","16,858","2,884","17.11","8,165","2,317","28.38","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","104,205","9,015","8.65","58,819","2,532","4.30","36,116","4,176","11.56","9,270","2,307","24.89","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","52,798","15,006","28.42","20,149","6,644","32.97","21,793","5,621","25.79","10,856","2,741","25.25","0","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","68,784","3,109","4.52","33,073","967","2.92","21,315","1,031","4.84","14,396","1,111","7.72","0","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","92,849","14,666","15.80","48,799","6,168","12.64","27,919","5,169","18.51","16,131","3,329","20.64","0","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","44,437","8,858","19.93","21,516","3,671","17.06","14,125","3,098","21.93","8,796","2,089","23.75","0","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","52,173","12,075","23.14","27,491","3,987","14.50","15,489","5,105","32.96","9,193","2,983","32.45","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","142,653","5,755","4.03","84,221","1,492","1.77","36,119","3,291","9.11","22,313","972","4.36","0","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","29,235","2,255","7.71","14,272","578","4.05","7,667","601","7.84","7,296","1,076","14.75","0","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","261,067","12,729","4.88","114,948","3,833","3.33","89,704","5,270","5.87","56,415","3,626","6.43","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","92,406","8,294","8.98","46,757","731","1.56","36,282","3,037","8.37","9,367","4,526","48.32","0","0","0.00"
"10971  :  โรงพยาบาลคอนสวรรค์","85,891","13,986","16.28","46,396","3,353","7.23","25,961","5,992","23.08","13,534","4,641","34.29","0","0","0.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","166,314","11,406","6.86","88,641","2,824","3.19","50,618","4,668","9.22","27,055","3,914","14.47","0","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","108,941","6,966","6.39","56,412","1,976","3.50","40,198","2,839","7.06","12,331","2,151","17.44","0","0","0.00"
"10974  :  โรงพยาบาลจัตุรัส","101,368","9,455","9.33","56,249","2,580","4.59","28,532","2,906","10.19","16,587","3,969","23.93","0","0","0.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","58,916","5,292","8.98","21,763","943","4.33","22,294","1,434","6.43","14,859","2,915","19.62","0","0","0.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","57,612","5,105","8.86","29,124","898","3.08","18,785","1,434","7.63","9,703","2,773","28.58","0","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","69,602","4,397","6.32","36,878","539","1.46","18,809","1,333","7.09","13,915","2,525","18.15","0","0","0.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","175,378","19,479","11.11","87,938","4,546","5.17","53,882","6,512","12.09","33,558","8,421","25.09","0","0","0.00"
"10979  :  โรงพยาบาลบ้านแท่น","48,829","7,503","15.37","19,142","2,449","12.79","18,348","2,979","16.24","11,339","2,075","18.30","0","0","0.00"
"10980  :  โรงพยาบาลแก้งคร้อ","73,472","4,222","5.75","29,241","824","2.82","30,026","1,494","4.98","14,205","1,904","13.40","0","0","0.00"
"10981  :  โรงพยาบาลคอนสาร","105,866","7,382","6.97","61,387","2,495","4.06","29,692","3,210","10.81","14,787","1,677","11.34","0","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","37,697","25,617","67.96","16,534","17,234","104.23","13,543","6,330","46.74","7,620","2,053","26.94","0","0","0.00"
"10983  :  โรงพยาบาลเนินสง่า","43,783","2,552","5.83","23,303","699","3.00","13,893","985","7.09","6,587","868","13.18","0","0","0.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","217,239","13,484","6.21","104,773","1,604","1.53","74,361","5,129","6.90","38,105","6,751","17.72","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","44,826","3,499","7.81","22,093","1,046","4.73","13,613","1,318","9.68","9,120","1,135","12.45","0","0","0.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","53,367","8,683","16.27","24,795","2,333","9.41","16,825","2,751","16.35","11,747","3,599","30.64","0","0","0.00"
"10987  :  โรงพยาบาลพนา","53,179","13,665","25.70","23,295","4,084","17.53","18,065","5,375","29.75","11,819","4,206","35.59","0","0","0.00"
