"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"10874  :  โรงพยาบาลบ้านเหลื่อม","1,556,721.70","1,552,407.70","4,314.00","0.28","392,708.60","392,168.60","540.00","0.14","347,233.30","346,331.30","902.00","0.26","377,633.00","376,400.00","1,233.00","0.33","439,146.80","437,507.80","1,639.00","0.37"
"10875  :  โรงพยาบาลจักราช","6,648,346.95","6,624,579.70","23,767.25","0.36","1,579,334.95","1,573,343.95","5,991.00","0.38","1,562,184.56","1,555,813.06","6,371.50","0.41","1,737,716.95","1,732,805.20","4,911.75","0.28","1,769,110.49","1,762,617.49","6,493.00","0.37"
"10876  :  โรงพยาบาลโชคชัย","11,057,383.45","11,014,635.45","42,748.00","0.39","3,071,480.80","3,061,613.80","9,867.00","0.32","2,639,070.35","2,629,600.35","9,470.00","0.36","2,671,816.50","2,661,931.50","9,885.00","0.37","2,675,015.80","2,661,489.80","13,526.00","0.51"
"10877  :  โรงพยาบาลด่านขุนทด","8,045,291.57","8,003,323.07","41,968.50","0.52","1,922,430.45","1,908,790.45","13,640.00","0.71","1,857,161.10","1,845,248.60","11,912.50","0.64","2,062,088.27","2,055,027.77","7,060.50","0.34","2,203,611.75","2,194,256.25","9,355.50","0.42"
"10878  :  โรงพยาบาลโนนไทย","6,409,079.35","6,270,887.35","138,192.00","2.16","1,579,887.10","1,511,782.10","68,105.00","4.31","1,344,605.35","1,314,640.35","29,965.00","2.23","1,632,772.00","1,615,410.00","17,362.00","1.06","1,851,814.90","1,829,054.90","22,760.00","1.23"
"10879  :  โรงพยาบาลโนนสูง","9,180,309.75","9,137,760.75","42,549.00","0.46","2,485,096.25","2,465,652.25","19,444.00","0.78","2,145,213.50","2,134,535.50","10,678.00","0.50","2,310,197.00","2,303,809.00","6,388.00","0.28","2,239,803.00","2,233,764.00","6,039.00","0.27"
"10880  :  โรงพยาบาลขามสะแกแสง","4,796,643.53","4,776,895.78","19,747.75","0.41","984,241.86","980,155.61","4,086.25","0.42","959,729.90","954,588.15","5,141.75","0.54","1,309,445.70","1,302,951.45","6,494.25","0.50","1,543,226.07","1,539,200.57","4,025.50","0.26"
"10881  :  โรงพยาบาลบัวใหญ่","28,449,332.85","28,368,604.85","80,728.00","0.28","6,988,696.50","6,969,928.50","18,768.00","0.27","6,820,322.05","6,800,705.05","19,617.00","0.29","6,600,294.30","6,581,963.30","18,331.00","0.28","8,040,020.00","8,016,008.00","24,012.00","0.30"
"10882  :  โรงพยาบาลประทาย","7,950,031.00","7,927,751.00","22,280.00","0.28","1,893,620.50","1,887,190.50","6,430.00","0.34","1,892,984.50","1,888,711.50","4,273.00","0.23","1,678,427.00","1,673,111.00","5,316.00","0.32","2,484,999.00","2,478,738.00","6,261.00","0.25"
"10883  :  โรงพยาบาลปักธงชัย","8,100,771.30","8,046,522.05","54,249.25","0.67","2,167,711.80","2,155,393.80","12,318.00","0.57","2,004,882.00","1,994,460.50","10,421.50","0.52","1,993,421.45","1,979,846.70","13,574.75","0.68","1,934,756.05","1,916,821.05","17,935.00","0.93"
"10884  :  โรงพยาบาลพิมาย","24,817,877.76","24,780,239.76","37,638.00","0.15","7,017,331.73","7,004,602.73","12,729.00","0.18","6,322,943.61","6,316,301.61","6,642.00","0.11","5,670,200.37","5,661,849.37","8,351.00","0.15","5,807,402.05","5,797,486.05","9,916.00","0.17"
"10885  :  โรงพยาบาลห้วยแถลง","7,665,349.32","7,630,329.32","35,020.00","0.46","2,485,042.21","2,471,722.71","13,319.50","0.54","1,765,706.93","1,756,984.93","8,722.00","0.49","1,731,398.46","1,726,403.96","4,994.50","0.29","1,683,201.72","1,675,217.72","7,984.00","0.47"
"10886  :  โรงพยาบาลชุมพวง","7,092,184.30","7,030,317.30","61,867.00","0.87","1,818,621.85","1,800,534.85","18,087.00","0.99","2,145,464.69","2,130,216.69","15,248.00","0.71","1,636,886.84","1,621,838.84","15,048.00","0.92","1,491,210.92","1,477,726.92","13,484.00","0.90"
"10887  :  โรงพยาบาลสูงเนิน","13,903,493.00","13,866,247.00","37,246.00","0.27","4,094,259.55","4,082,176.55","12,083.00","0.30","3,705,724.90","3,693,947.90","11,777.00","0.32","2,410,021.55","2,405,118.55","4,903.00","0.20","3,693,487.00","3,685,004.00","8,483.00","0.23"
"10888  :  โรงพยาบาลขามทะเลสอ","2,036,014.07","2,023,628.11","12,385.96","0.61","595,042.50","590,956.04","4,086.46","0.69","532,237.52","529,492.02","2,745.50","0.52","455,574.83","453,386.23","2,188.60","0.48","453,159.22","449,793.82","3,365.40","0.74"
"10889  :  โรงพยาบาลสีคิ้ว","10,425,633.60","10,368,431.60","57,202.00","0.55","2,878,038.10","2,857,122.60","20,915.50","0.73","2,164,852.90","2,148,176.40","16,676.50","0.77","2,411,504.50","2,401,571.50","9,933.00","0.41","2,971,238.10","2,961,561.10","9,677.00","0.33"
"10890  :  โรงพยาบาลปากช่องนานา","18,508,243.55","18,457,443.80","50,799.75","0.27","4,919,160.00","4,907,545.00","11,615.00","0.24","4,638,428.25","4,624,183.25","14,245.00","0.31","4,080,140.30","4,066,404.55","13,735.75","0.34","4,870,515.00","4,859,311.00","11,204.00","0.23"
"10891  :  โรงพยาบาลหนองบุญมาก","6,766,882.31","6,757,864.31","9,018.00","0.13","1,805,866.87","1,804,296.37","1,570.50","0.09","1,567,069.94","1,565,139.94","1,930.00","0.12","1,345,264.43","1,344,124.93","1,139.50","0.08","2,048,681.07","2,044,303.07","4,378.00","0.21"
"10892  :  โรงพยาบาลแก้งสนามนาง","3,308,603.71","3,291,859.71","16,744.00","0.51","795,928.68","789,724.68","6,204.00","0.78","935,213.60","929,919.60","5,294.00","0.57","751,309.30","748,106.30","3,203.00","0.43","826,152.13","824,109.13","2,043.00","0.25"
"10893  :  โรงพยาบาลโนนแดง","3,094,235.75","3,059,104.25","35,131.50","1.14","851,207.62","843,032.37","8,175.25","0.96","738,145.47","732,708.47","5,437.00","0.74","892,558.10","881,354.85","11,203.25","1.26","612,324.56","602,008.56","10,316.00","1.68"
"10894  :  โรงพยาบาลวังน้ำเขียว","3,543,479.00","3,524,748.00","18,731.00","0.53","1,052,797.25","1,046,695.50","6,101.75","0.58","816,327.50","810,313.00","6,014.50","0.74","876,941.25","873,217.25","3,724.00","0.42","797,413.00","794,522.25","2,890.75","0.36"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","1,675,195.90","1,667,156.20","8,039.70","0.48","340,432.44","338,375.44","2,057.00","0.60","390,627.36","389,826.36","801.00","0.21","424,364.08","423,576.08","788.00","0.19","519,772.02","515,378.32","4,393.70","0.85"
"11608  :  โรงพยาบาลลำทะเมนชัย","1,732,578.04","1,717,405.54","15,172.50","0.88","443,983.63","435,714.63","8,269.00","1.86","510,391.99","506,433.99","3,958.00","0.78","445,722.61","444,669.11","1,053.50","0.24","332,479.81","330,587.81","1,892.00","0.57"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","6,132,757.00","6,124,822.00","7,935.00","0.13","2,316,343.00","2,310,668.00","5,675.00","0.24","1,505,868.00","1,503,848.00","2,020.00","0.13","856,092.00","855,852.00","240.00","0.03","1,454,454.00","1,454,454.00","0.00","0.00"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","13,157,816.65","13,149,242.65","8,574.00","0.07","3,396,424.50","3,394,845.50","1,579.00","0.05","3,476,023.65","3,470,842.65","5,181.00","0.15","2,980,200.00","2,978,386.00","1,814.00","0.06","3,305,168.50","3,305,168.50","0.00","0.00"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","105,512.50","104,510.50","1,002.00","0.95","39,001.00","38,683.00","318.00","0.82","29,976.50","29,667.50","309.00","1.03","20,437.00","20,296.00","141.00","0.69","16,098.00","15,864.00","234.00","1.45"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","3,696,135.90","3,696,054.90","81.00","0.00","1,109,601.70","1,109,601.70","0.00","0.00","905,657.05","905,657.05","0.00","0.00","1,057,139.05","1,057,058.05","81.00","0.01","623,738.10","623,738.10","0.00","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","4,369,606.50","4,361,331.50","8,275.00","0.19","1,014,059.00","1,012,986.00","1,073.00","0.11","1,191,453.00","1,188,311.00","3,142.00","0.26","960,245.00","958,522.50","1,722.50","0.18","1,203,849.50","1,201,512.00","2,337.50","0.19"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","34,194,696.12","34,153,770.12","40,926.00","0.12","7,730,300.63","7,716,621.38","13,679.25","0.18","8,202,313.25","8,192,900.00","9,413.25","0.11","8,719,534.39","8,710,812.14","8,722.25","0.10","9,542,547.85","9,533,436.60","9,111.25","0.10"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","1,024,420.00","1,024,212.00","208.00","0.02","0.00","0.00","0.00","0.00","277,374.00","277,374.00","0.00","0.00","747,046.00","746,838.00","208.00","0.03","0.00","0.00","0.00","0.00"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","1,620,020.75","1,608,758.75","11,262.00","0.70","369,285.05","366,814.65","2,470.40","0.67","340,255.10","337,559.35","2,695.75","0.79","284,162.60","282,190.85","1,971.75","0.69","626,318.00","622,193.90","4,124.10","0.66"
"27839  :  โรงพยาบาลบัวลาย","1,448,058.02","1,440,156.02","7,902.00","0.55","335,611.50","334,052.50","1,559.00","0.46","362,398.50","361,073.50","1,325.00","0.37","449,762.00","447,664.00","2,098.00","0.47","300,286.02","297,366.02","2,920.00","0.97"
"27840  :  โรงพยาบาลสีดา","789,815.50","788,947.50","868.00","0.11","103,395.20","103,145.20","250.00","0.24","233,734.95","233,224.95","510.00","0.22","194,979.90","194,959.90","20.00","0.01","257,705.45","257,617.45","88.00","0.03"
"27841  :  โรงพยาบาลเทพารักษ์","429,570.40","423,557.15","6,013.25","1.40","143,354.25","141,713.25","1,641.00","1.14","89,347.40","86,613.40","2,734.00","3.06","95,270.00","94,524.50","745.50","0.78","101,598.75","100,706.00","892.75","0.88"
"10667  :  โรงพยาบาลบุรีรัมย์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10895  :  โรงพยาบาลคูเมือง","8,026,541.55","7,778,151.05","248,390.50","3.09","1,897,728.86","1,839,800.36","57,928.50","3.05","1,858,163.05","1,800,774.55","57,388.50","3.09","2,070,832.22","2,018,587.72","52,244.50","2.52","2,199,817.42","2,118,988.42","80,829.00","3.67"
"10896  :  โรงพยาบาลกระสัง","4,653,126.00","4,647,921.00","5,205.00","0.11","1,143,041.00","1,141,866.00","1,175.00","0.10","1,189,753.50","1,188,770.00","983.50","0.08","1,170,330.75","1,168,652.75","1,678.00","0.14","1,150,000.75","1,148,632.25","1,368.50","0.12"
"10897  :  โรงพยาบาลนางรอง","23,439,328.75","23,397,389.50","41,939.25","0.18","5,776,954.50","5,762,151.50","14,803.00","0.26","5,463,039.25","5,451,831.25","11,208.00","0.21","5,669,104.25","5,663,456.00","5,648.25","0.10","6,530,230.75","6,519,950.75","10,280.00","0.16"
"10898  :  โรงพยาบาลหนองกี่","4,127,821.25","4,106,920.75","20,900.50","0.51","1,197,511.75","1,193,714.75","3,797.00","0.32","782,258.50","777,783.50","4,475.00","0.57","978,442.00","973,953.50","4,488.50","0.46","1,169,609.00","1,161,469.00","8,140.00","0.70"
"10899  :  โรงพยาบาลละหานทราย","5,652,750.63","5,584,089.63","68,661.00","1.21","1,552,853.42","1,533,888.92","18,964.50","1.22","1,288,462.18","1,270,694.18","17,768.00","1.38","1,356,921.33","1,342,381.83","14,539.50","1.07","1,454,513.70","1,437,124.70","17,389.00","1.20"
"10900  :  โรงพยาบาลประโคนชัย","15,112,319.70","15,045,033.95","67,285.75","0.45","3,704,016.00","3,684,706.25","19,309.75","0.52","3,717,139.20","3,703,889.20","13,250.00","0.36","3,693,262.00","3,678,859.00","14,403.00","0.39","3,997,902.50","3,977,579.50","20,323.00","0.51"
"10901  :  โรงพยาบาลบ้านกรวด","3,372,470.11","3,361,434.11","11,036.00","0.33","858,581.22","855,293.22","3,288.00","0.38","753,974.62","751,346.62","2,628.00","0.35","1,169,546.59","1,166,887.59","2,659.00","0.23","590,367.68","587,906.68","2,461.00","0.42"
"10902  :  โรงพยาบาลพุทไธสง","4,353,396.75","4,271,568.75","81,828.00","1.88","1,093,461.00","1,071,561.00","21,900.00","2.00","1,029,855.50","1,011,718.50","18,137.00","1.76","1,038,202.00","1,021,419.00","16,783.00","1.62","1,191,878.25","1,166,870.25","25,008.00","2.10"
"10904  :  โรงพยาบาลลำปลายมาศ","9,700,580.89","9,660,900.54","39,680.35","0.41","2,588,071.16","2,576,667.66","11,403.50","0.44","2,221,922.42","2,213,631.67","8,290.75","0.37","2,317,847.62","2,308,796.32","9,051.30","0.39","2,572,739.69","2,561,804.89","10,934.80","0.43"
"10905  :  โรงพยาบาลสตึก","6,361,113.35","6,317,726.10","43,387.25","0.68","1,658,041.45","1,642,687.20","15,354.25","0.93","1,485,902.90","1,476,991.15","8,911.75","0.60","1,431,484.80","1,423,801.30","7,683.50","0.54","1,785,684.20","1,774,246.45","11,437.75","0.64"
"10906  :  โรงพยาบาลปะคำ","6,683,938.50","6,552,639.71","131,298.79","1.96","1,579,067.99","1,534,125.99","44,942.00","2.85","1,826,841.94","1,801,784.26","25,057.68","1.37","1,970,328.34","1,946,317.22","24,011.12","1.22","1,307,700.23","1,270,412.24","37,287.99","2.85"
"10907  :  โรงพยาบาลนาโพธิ์","1,890,219.50","1,868,650.50","21,569.00","1.14","501,554.50","496,076.50","5,478.00","1.09","328,368.00","324,173.00","4,195.00","1.28","483,080.50","477,196.50","5,884.00","1.22","577,216.50","571,204.50","6,012.00","1.04"
"10908  :  โรงพยาบาลหนองหงส์","3,568,821.50","3,528,761.50","40,060.00","1.12","931,408.75","919,903.50","11,505.25","1.24","873,270.00","862,324.00","10,946.00","1.25","888,748.75","881,196.75","7,552.00","0.85","875,394.00","865,337.25","10,056.75","1.15"
"10909  :  โรงพยาบาลพลับพลาชัย","2,892,314.35","2,886,314.85","5,999.50","0.21","629,143.36","626,429.86","2,713.50","0.43","515,187.80","513,445.80","1,742.00","0.34","764,304.35","763,218.35","1,086.00","0.14","983,678.84","983,220.84","458.00","0.05"
"10910  :  โรงพยาบาลห้วยราช","2,910,017.00","2,893,758.25","16,258.75","0.56","674,431.25","670,400.25","4,031.00","0.60","611,156.50","607,288.00","3,868.50","0.63","858,632.75","855,280.50","3,352.25","0.39","765,796.50","760,789.50","5,007.00","0.65"
"10911  :  โรงพยาบาลโนนสุวรรณ","3,027,981.00","3,002,716.25","25,264.75","0.83","631,385.50","622,971.75","8,413.75","1.33","417,014.00","410,673.00","6,341.00","1.52","864,796.25","858,784.00","6,012.25","0.70","1,114,785.25","1,110,287.50","4,497.75","0.40"
"10912  :  โรงพยาบาลชำนิ","4,374,699.00","4,312,525.50","62,173.50","1.42","1,191,345.75","1,169,089.25","22,256.50","1.87","1,105,550.25","1,092,588.25","12,962.00","1.17","1,156,761.75","1,142,510.25","14,251.50","1.23","921,041.25","908,337.75","12,703.50","1.38"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","2,262,453.01","2,243,508.63","18,944.38","0.84","496,362.31","491,795.33","4,566.98","0.92","446,314.23","442,365.53","3,948.70","0.88","521,765.79","518,677.34","3,088.45","0.59","798,010.68","790,670.43","7,340.25","0.92"
"10914  :  โรงพยาบาลโนนดินแดง","2,797,031.30","2,738,720.30","58,311.00","2.08","832,252.00","816,311.50","15,940.50","1.92","740,273.90","727,367.40","12,906.50","1.74","574,682.90","562,320.90","12,362.00","2.15","649,822.50","632,720.50","17,102.00","2.63"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","16,001.87","15,928.79","73.08","0.46","5,065.42","4,992.34","73.08","1.44","8,068.96","8,068.96","0.00","0.00","369.07","369.07","0.00","0.00","2,498.42","2,498.42","0.00","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","2,506,260.31","2,487,609.31","18,651.00","0.74","622,032.94","616,328.94","5,704.00","0.92","494,789.55","490,902.55","3,887.00","0.79","641,556.95","637,779.95","3,777.00","0.59","747,880.87","742,597.87","5,283.00","0.71"
"23578  :  โรงพยาบาลแคนดง","1,728,821.48","1,708,510.48","20,311.00","1.17","397,537.42","392,932.92","4,604.50","1.16","402,074.88","396,766.88","5,308.00","1.32","424,106.20","419,721.20","4,385.00","1.03","505,102.98","499,089.48","6,013.50","1.19"
"28020  :  โรงพยาบาลบ้านด่าน","3,798,227.50","3,781,059.50","17,168.00","0.45","677,319.50","673,903.50","3,416.00","0.50","804,495.50","799,781.00","4,714.50","0.59","1,099,294.50","1,094,084.50","5,210.00","0.47","1,217,118.00","1,213,290.50","3,827.50","0.31"
"10668  :  โรงพยาบาลสุรินทร์","4,456,048,122.55","4,456,039,368.80","8,753.75","0.00","1,670,721,000.43","1,670,719,167.43","1,833.00","0.00","1,873,626,012.29","1,873,622,722.04","3,290.25","0.00","883,587,841.81","883,585,320.56","2,521.25","0.00","28,113,268.02","28,112,158.77","1,109.25","0.00"
"10915  :  โรงพยาบาลชุมพลบุรี","4,458,576.36","4,439,238.36","19,338.00","0.43","1,307,863.79","1,302,233.79","5,630.00","0.43","1,130,582.75","1,125,557.75","5,025.00","0.44","1,027,623.06","1,022,019.56","5,603.50","0.55","992,506.76","989,427.26","3,079.50","0.31"
"10916  :  โรงพยาบาลท่าตูม","9,945,856.94","9,865,666.94","80,190.00","0.81","2,359,967.14","2,339,130.14","20,837.00","0.88","2,423,913.03","2,404,660.03","19,253.00","0.79","2,328,204.95","2,309,439.95","18,765.00","0.81","2,833,771.82","2,812,436.82","21,335.00","0.75"
"10917  :  โรงพยาบาลจอมพระ","3,096,143.38","3,075,890.63","20,252.75","0.65","680,847.25","676,234.25","4,613.00","0.68","756,086.14","751,633.64","4,452.50","0.59","747,936.99","743,476.24","4,460.75","0.60","911,273.00","904,546.50","6,726.50","0.74"
"10918  :  โรงพยาบาลปราสาท","22,991,243.00","22,898,649.00","92,594.00","0.40","5,478,473.10","5,456,719.10","21,754.00","0.40","5,321,911.54","5,302,174.54","19,737.00","0.37","5,343,260.37","5,324,296.37","18,964.00","0.35","6,847,597.99","6,815,458.99","32,139.00","0.47"
"10919  :  โรงพยาบาลกาบเชิง","5,731,645.59","5,336,653.50","394,992.09","6.89","1,395,577.89","1,302,005.26","93,572.63","6.70","1,519,289.15","1,409,270.73","110,018.42","7.24","1,361,063.68","1,282,721.19","78,342.49","5.76","1,455,714.87","1,342,656.32","113,058.55","7.77"
"10920  :  โรงพยาบาลรัตนบุรี","10,607,741.73","10,569,430.08","38,311.65","0.36","2,664,407.45","2,650,486.03","13,921.42","0.52","2,544,271.74","2,534,586.52","9,685.22","0.38","2,878,301.78","2,870,439.02","7,862.76","0.27","2,520,760.76","2,513,918.51","6,842.25","0.27"
"10921  :  โรงพยาบาลสนม","1,464,117.68","1,453,149.68","10,968.00","0.75","341,523.50","338,424.10","3,099.40","0.91","371,339.24","369,568.24","1,771.00","0.48","397,103.78","393,667.38","3,436.40","0.87","354,151.16","351,489.96","2,661.20","0.75"
"10922  :  โรงพยาบาลศีขรภูมิ","23,278,202.81","23,175,254.06","102,948.75","0.44","5,131,164.96","5,106,854.96","24,310.00","0.47","5,555,292.70","5,534,770.70","20,522.00","0.37","5,564,666.80","5,540,003.80","24,663.00","0.44","7,027,078.35","6,993,624.60","33,453.75","0.48"
"10923  :  โรงพยาบาลสังขะ","15,573,582.40","15,318,716.90","254,865.50","1.64","3,433,820.50","3,376,551.00","57,269.50","1.67","3,703,297.20","3,645,299.70","57,997.50","1.57","3,911,920.45","3,852,093.95","59,826.50","1.53","4,524,544.25","4,444,772.25","79,772.00","1.76"
"10924  :  โรงพยาบาลลำดวน","5,999,314.03","5,832,211.03","167,103.00","2.79","1,402,712.01","1,364,071.01","38,641.00","2.75","1,346,429.55","1,310,106.55","36,323.00","2.70","1,486,540.82","1,440,681.32","45,859.50","3.08","1,763,631.65","1,717,352.15","46,279.50","2.62"
"10925  :  โรงพยาบาลสำโรงทาบ","3,654,752.20","3,639,450.95","15,301.25","0.42","952,296.60","948,511.10","3,785.50","0.40","820,835.10","816,719.10","4,116.00","0.50","918,461.00","915,740.25","2,720.75","0.30","963,159.50","958,480.50","4,679.00","0.49"
"10926  :  โรงพยาบาลบัวเชด","2,857,627.75","2,852,358.75","5,269.00","0.18","753,171.00","749,753.00","3,418.00","0.45","667,973.25","667,519.25","454.00","0.07","667,478.50","666,935.00","543.50","0.08","769,005.00","768,151.50","853.50","0.11"
"11494  :  โรงพยาบาลค่ายวีรวัฒน์โยธิน","226,613.25","226,613.25","0.00","0.00","51,524.50","51,524.50","0.00","0.00","22,248.75","22,248.75","0.00","0.00","67,341.50","67,341.50","0.00","0.00","85,498.50","85,498.50","0.00","0.00"
"22302  :  โรงพยาบาลพนมดงรัก เฉลิมพระเกียรติ 80 พรรษา","2,496,594.67","2,467,272.17","29,322.50","1.17","557,697.53","547,674.03","10,023.50","1.80","482,317.40","474,827.90","7,489.50","1.55","564,170.50","560,233.50","3,937.00","0.70","892,409.24","884,536.74","7,872.50","0.88"
"27842  :  โรงพยาบาลเขวาสินรินทร์","1,189,312.57","1,186,482.07","2,830.50","0.24","377,872.98","377,298.98","574.00","0.15","299,761.04","298,859.54","901.50","0.30","264,313.24","264,063.24","250.00","0.09","247,365.31","246,260.31","1,105.00","0.45"
"27843  :  โรงพยาบาลศรีณรงค์","1,869,989.70","1,834,078.70","35,911.00","1.92","487,637.35","479,525.85","8,111.50","1.66","443,232.30","435,248.30","7,984.00","1.80","480,481.20","472,385.20","8,096.00","1.68","458,638.85","446,919.35","11,719.50","2.56"
"27844  :  โรงพยาบาลโนนนารายณ์","1,585,490.73","1,576,818.98","8,671.75","0.55","390,959.16","389,138.16","1,821.00","0.47","382,116.47","380,960.47","1,156.00","0.30","376,571.53","375,082.53","1,489.00","0.40","435,843.57","431,637.82","4,205.75","0.96"
"10700  :  โรงพยาบาลศรีสะเกษ","24,669,153.40","24,664,572.90","4,580.50","0.02","5,992,994.50","5,991,974.50","1,020.00","0.02","6,603,621.69","6,602,519.69","1,102.00","0.02","5,437,915.64","5,436,616.14","1,299.50","0.02","6,634,621.57","6,633,462.57","1,159.00","0.02"
"10927  :  โรงพยาบาลยางชุมน้อย","2,425,812.08","2,409,394.08","16,418.00","0.68","458,837.29","456,476.79","2,360.50","0.51","561,794.16","557,050.66","4,743.50","0.84","811,455.73","808,517.73","2,938.00","0.36","593,724.90","587,348.90","6,376.00","1.07"
"10928  :  โรงพยาบาลกันทรารมย์","5,551,298.17","5,487,960.58","63,337.59","1.14","1,349,743.76","1,332,584.69","17,159.07","1.27","1,128,374.20","1,116,547.97","11,826.23","1.05","1,466,242.64","1,452,258.03","13,984.61","0.95","1,606,937.57","1,586,569.89","20,367.68","1.27"
"10929  :  โรงพยาบาลกันทรลักษ์","12,168,039.77","11,885,124.00","282,915.77","2.33","2,984,422.09","2,875,113.03","109,309.06","3.66","3,005,874.81","2,936,946.47","68,928.34","2.29","3,044,752.04","2,994,169.55","50,582.49","1.66","3,132,990.83","3,078,894.95","54,095.88","1.73"
"10930  :  โรงพยาบาลขุขันธ์","18,159,203.89","18,146,664.89","12,539.00","0.07","4,082,515.39","4,080,621.89","1,893.50","0.05","4,982,684.17","4,978,066.17","4,618.00","0.09","5,578,405.09","5,574,718.59","3,686.50","0.07","3,515,599.24","3,513,258.24","2,341.00","0.07"
"10931  :  โรงพยาบาลไพรบึง","1,638,045.47","1,595,595.48","42,449.99","2.59","392,342.12","379,638.13","12,703.99","3.24","387,166.69","375,932.69","11,234.00","2.90","462,578.56","454,329.56","8,249.00","1.78","395,958.10","385,695.10","10,263.00","2.59"
"10932  :  โรงพยาบาลปรางค์กู่","3,561,304.65","3,494,358.79","66,945.86","1.88","829,444.41","819,466.40","9,978.01","1.20","833,257.88","818,573.96","14,683.92","1.76","869,915.57","854,685.08","15,230.49","1.75","1,028,686.79","1,001,633.35","27,053.44","2.63"
"10933  :  โรงพยาบาลขุนหาญ","3,983,988.38","3,863,439.88","120,548.50","3.03","764,279.47","739,949.47","24,330.00","3.18","777,193.59","754,343.59","22,850.00","2.94","1,137,663.41","1,115,698.41","21,965.00","1.93","1,304,851.91","1,253,448.41","51,403.50","3.94"
"10934  :  โรงพยาบาลราษีไศล","5,182,144.02","5,118,180.98","63,963.04","1.23","1,209,946.45","1,196,717.45","13,229.00","1.09","1,180,047.83","1,166,873.83","13,174.00","1.12","1,279,851.49","1,264,291.49","15,560.00","1.22","1,512,298.25","1,490,298.21","22,000.04","1.45"
"10935  :  โรงพยาบาลอุทุมพรพิสัย","7,770,396.69","7,731,376.47","39,020.22","0.50","1,983,315.70","1,973,824.59","9,491.11","0.48","1,755,551.51","1,747,157.00","8,394.51","0.48","1,811,751.72","1,802,604.75","9,146.97","0.50","2,219,777.76","2,207,790.13","11,987.63","0.54"
"10936  :  โรงพยาบาลบึงบูรพ์","763,716.34","761,784.34","1,932.00","0.25","265,782.18","265,046.43","735.75","0.28","134,201.03","134,129.03","72.00","0.05","167,976.15","167,734.40","241.75","0.14","195,756.98","194,874.48","882.50","0.45"
"10937  :  โรงพยาบาลห้วยทับทัน","1,160,783.81","1,143,953.31","16,830.50","1.45","190,189.50","187,585.00","2,604.50","1.37","233,921.92","230,911.42","3,010.50","1.29","373,858.58","370,320.58","3,538.00","0.95","362,813.81","355,136.31","7,677.50","2.12"
"10938  :  โรงพยาบาลโนนคูณ","1,563,144.37","1,559,387.09","3,757.28","0.24","348,590.75","348,189.25","401.50","0.12","334,416.96","334,019.44","397.52","0.12","367,454.42","367,123.16","331.26","0.09","512,682.24","510,055.24","2,627.00","0.51"
"10939  :  โรงพยาบาลศรีรัตนะ","2,811,829.43","2,811,461.93","367.50","0.01","643,761.91","643,563.91","198.00","0.03","552,621.69","552,569.19","52.50","0.01","734,040.49","733,959.49","81.00","0.01","881,405.34","881,369.34","36.00","0.00"
"10940  :  โรงพยาบาลวังหิน","2,343,143.45","2,322,039.80","21,103.65","0.90","422,652.75","416,794.40","5,858.35","1.39","378,702.21","374,148.24","4,553.97","1.20","534,848.00","530,282.37","4,565.63","0.85","1,006,940.49","1,000,814.79","6,125.70","0.61"
