"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"31327  :  โรงพยาบาลคลองเขื่อน","243,752.74","241,253.99","2,498.75","1.03","27,941.49","27,498.49","443.00","1.59","55,110.15","54,622.40","487.75","0.89","79,236.85","78,410.85","826.00","1.04","81,464.25","80,722.25","742.00","0.91"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","22,306,973.30","22,209,243.62","97,729.68","0.44","5,010,463.93","4,982,498.06","27,965.87","0.56","5,413,765.32","5,394,317.78","19,447.54","0.36","4,991,749.69","4,965,671.81","26,077.88","0.52","6,890,994.36","6,866,755.97","24,238.39","0.35"
"10858  :  โรงพยาบาลนาดี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","808,968.00","804,628.00","4,340.00","0.54","187,913.25","186,560.25","1,353.00","0.72","210,237.00","209,752.75","484.25","0.23","193,254.00","192,311.50","942.50","0.49","217,563.75","216,003.50","1,560.25","0.72"
"10860  :  โรงพยาบาลประจันตคาม","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","825,861.00","817,404.00","8,457.00","1.02","250,587.50","246,690.50","3,897.00","1.56","181,485.00","179,862.00","1,623.00","0.89","185,596.00","184,141.00","1,455.00","0.78","208,192.50","206,710.50","1,482.00","0.71"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","2,135,471.00","2,135,471.00","0.00","0.00","583,861.00","583,861.00","0.00","0.00","792,432.00","792,432.00","0.00","0.00","497,826.25","497,826.25","0.00","0.00","261,351.75","261,351.75","0.00","0.00"
"10698  :  โรงพยาบาลนครนายก","59,574,980.50","59,450,066.75","124,913.75","0.21","14,657,856.01","14,626,504.51","31,351.50","0.21","15,705,056.35","15,672,845.10","32,211.25","0.21","14,570,878.29","14,537,505.29","33,373.00","0.23","14,641,189.85","14,613,211.85","27,978.00","0.19"
"10863  :  โรงพยาบาลปากพลี","729,896.00","727,284.00","2,612.00","0.36","157,695.75","156,891.75","804.00","0.51","167,333.75","166,783.75","550.00","0.33","201,199.25","200,876.25","323.00","0.16","203,667.25","202,732.25","935.00","0.46"
"10864  :  โรงพยาบาลบ้านนา","2,207,265.50","2,207,010.50","255.00","0.01","613,418.42","613,418.42","0.00","0.00","507,392.89","507,392.89","0.00","0.00","622,526.19","622,271.19","255.00","0.04","463,928.00","463,928.00","0.00","0.00"
"10865  :  โรงพยาบาลองครักษ์","2,338,553.09","2,334,420.09","4,133.00","0.18","511,842.22","511,778.72","63.50","0.01","524,722.70","524,484.70","238.00","0.05","601,529.44","599,939.44","1,590.00","0.26","700,458.73","698,217.23","2,241.50","0.32"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14904  :  โรงพยาบาลศูนย์การแพทย์สมเด็จพระเทพรัตนราชสุดาฯ","528,089,346.25","528,085,656.25","3,690.00","0.00","117,234,473.00","117,232,979.00","1,494.00","0.00","156,506,923.00","156,506,623.00","300.00","0.00","156,993,937.25","156,992,579.25","1,358.00","0.00","97,354,013.00","97,353,475.00","538.00","0.00"
"10699  :  โรงพยาบาลสมเด็จพระยุพราชสระแก้ว","65,231,755.99","65,181,351.04","50,404.95","0.08","16,490,469.42","16,479,894.82","10,574.60","0.06","16,431,197.45","16,417,232.95","13,964.50","0.08","16,947,037.56","16,934,354.96","12,682.60","0.07","15,363,051.56","15,349,868.31","13,183.25","0.09"
"10866  :  โรงพยาบาลคลองหาด","2,384,015.95","2,382,941.95","1,074.00","0.05","928,428.20","928,030.70","397.50","0.04","626,999.80","626,885.80","114.00","0.02","470,518.30","470,087.80","430.50","0.09","358,069.65","357,937.65","132.00","0.04"
"10867  :  โรงพยาบาลตาพระยา","3,849,048.45","3,834,640.45","14,408.00","0.37","1,238,594.91","1,231,756.41","6,838.50","0.55","1,151,872.95","1,149,884.95","1,988.00","0.17","844,793.41","842,028.91","2,764.50","0.33","613,787.18","610,970.18","2,817.00","0.46"
"10868  :  โรงพยาบาลวังน้ำเย็น","5,965,579.71","5,950,199.71","15,380.00","0.26","2,330,026.78","2,326,826.78","3,200.00","0.14","1,449,867.23","1,442,762.23","7,105.00","0.49","1,049,543.40","1,046,768.40","2,775.00","0.26","1,136,142.30","1,133,842.30","2,300.00","0.20"
"10869  :  โรงพยาบาลวัฒนานคร","4,317,445.28","4,202,042.28","115,403.00","2.67","1,261,183.06","1,227,868.56","33,314.50","2.64","872,156.15","851,459.15","20,697.00","2.37","1,013,121.24","980,574.24","32,547.00","3.21","1,170,984.83","1,142,140.33","28,844.50","2.46"
"10870  :  โรงพยาบาลอรัญประเทศ","24,851,595.37","24,812,918.87","38,676.50","0.16","6,382,951.12","6,375,414.62","7,536.50","0.12","6,119,956.99","6,111,384.99","8,572.00","0.14","5,869,866.50","5,859,494.50","10,372.00","0.18","6,478,820.76","6,466,624.76","12,196.00","0.19"
"13817  :  โรงพยาบาลเขาฉกรรจ์","3,678,054.22","3,670,452.45","7,601.77","0.21","1,337,497.05","1,334,530.07","2,966.98","0.22","968,165.57","967,316.07","849.50","0.09","789,152.87","786,893.34","2,259.53","0.29","583,238.73","581,712.97","1,525.76","0.26"
"14717  :  โรงพยาบาลจิตเวชสระแก้วราชนครินทร์","838,936.50","838,936.50","0.00","0.00","252,118.25","252,118.25","0.00","0.00","241,119.75","241,119.75","0.00","0.00","216,252.00","216,252.00","0.00","0.00","129,446.50","129,446.50","0.00","0.00"
"10666  :  โรงพยาบาลมหาราชนครราชสีมา","3,289,057,845,788.72","3,289,032,155,561.97","25,690,226.75","0.00","493,052,658,041.99","493,044,756,557.74","7,901,484.25","0.00","2,044,199,585,003.58","2,044,197,038,129.83","2,546,873.75","0.00","579,903,579,622.10","579,891,598,668.35","11,980,953.75","0.00","171,902,023,121.05","171,898,762,206.05","3,260,915.00","0.00"
"10871  :  โรงพยาบาลครบุรี","10,333,389.61","10,269,926.36","63,463.25","0.61","2,450,522.46","2,434,433.96","16,088.50","0.66","2,511,957.98","2,494,216.98","17,741.00","0.71","2,422,780.40","2,404,252.65","18,527.75","0.76","2,948,128.77","2,937,022.77","11,106.00","0.38"
"10872  :  โรงพยาบาลเสิงสาง","4,187,020.61","4,171,422.61","15,598.00","0.37","1,138,211.40","1,134,826.40","3,385.00","0.30","1,228,162.47","1,224,484.47","3,678.00","0.30","1,029,160.72","1,025,435.94","3,724.78","0.36","791,486.02","786,675.80","4,810.22","0.61"
"10873  :  โรงพยาบาลคง","3,434,658.87","3,412,157.62","22,501.25","0.66","844,141.75","837,937.75","6,204.00","0.73","955,757.25","950,201.25","5,556.00","0.58","863,424.83","858,907.58","4,517.25","0.52","771,335.04","765,111.04","6,224.00","0.81"
"10874  :  โรงพยาบาลบ้านเหลื่อม","2,026,802.15","2,018,820.65","7,981.50","0.39","453,146.90","450,692.40","2,454.50","0.54","451,396.55","449,313.55","2,083.00","0.46","538,925.40","537,229.90","1,695.50","0.31","583,333.30","581,584.80","1,748.50","0.30"
"10875  :  โรงพยาบาลจักราช","8,457,735.83","8,434,526.33","23,209.50","0.27","2,020,336.35","2,013,865.35","6,471.00","0.32","2,029,895.26","2,025,163.76","4,731.50","0.23","2,216,008.29","2,209,896.04","6,112.25","0.28","2,191,495.93","2,185,601.18","5,894.75","0.27"
"10876  :  โรงพยาบาลโชคชัย","12,740,300.35","12,695,248.85","45,051.50","0.35","2,829,585.95","2,817,961.95","11,624.00","0.41","2,879,773.50","2,867,459.00","12,314.50","0.43","3,522,493.90","3,508,792.90","13,701.00","0.39","3,508,447.00","3,501,035.00","7,412.00","0.21"
"10877  :  โรงพยาบาลด่านขุนทด","9,231,470.61","9,199,397.61","32,073.00","0.35","2,212,372.75","2,202,372.25","10,000.50","0.45","2,119,862.36","2,112,164.86","7,697.50","0.36","2,322,592.00","2,315,654.50","6,937.50","0.30","2,576,643.50","2,569,206.00","7,437.50","0.29"
"10878  :  โรงพยาบาลโนนไทย","6,903,729.41","6,839,476.41","64,253.00","0.93","1,428,379.90","1,410,295.90","18,084.00","1.27","1,663,037.44","1,648,907.44","14,130.00","0.85","2,133,747.60","2,120,707.10","13,040.50","0.61","1,678,564.47","1,659,565.97","18,998.50","1.13"
"10879  :  โรงพยาบาลโนนสูง","10,339,632.25","10,306,696.25","32,936.00","0.32","2,172,018.00","2,160,176.00","11,842.00","0.55","2,753,201.25","2,744,343.25","8,858.00","0.32","2,623,133.00","2,617,102.00","6,031.00","0.23","2,791,280.00","2,785,075.00","6,205.00","0.22"
"10880  :  โรงพยาบาลขามสะแกแสง","6,389,624.98","6,372,549.73","17,075.25","0.27","1,517,190.63","1,514,916.38","2,274.25","0.15","1,610,793.52","1,607,130.27","3,663.25","0.23","1,798,375.49","1,792,664.99","5,710.50","0.32","1,463,265.34","1,457,838.09","5,427.25","0.37"
"10881  :  โรงพยาบาลบัวใหญ่","32,327,228.72","32,241,420.72","85,808.00","0.27","7,325,640.05","7,299,118.05","26,522.00","0.36","8,023,564.26","7,997,844.26","25,720.00","0.32","8,444,976.86","8,428,568.86","16,408.00","0.19","8,533,047.55","8,515,889.55","17,158.00","0.20"
"10882  :  โรงพยาบาลประทาย","8,045,903.00","8,028,172.00","17,731.00","0.22","1,988,118.50","1,982,515.50","5,603.00","0.28","2,350,743.50","2,346,453.50","4,290.00","0.18","1,769,405.50","1,766,131.50","3,274.00","0.19","1,937,635.50","1,933,071.50","4,564.00","0.24"
"10883  :  โรงพยาบาลปักธงชัย","8,101,865.70","8,016,334.45","85,531.25","1.06","2,150,977.95","2,131,415.95","19,562.00","0.91","1,867,946.75","1,847,411.00","20,535.75","1.10","2,036,319.75","2,013,226.75","23,093.00","1.13","2,046,621.25","2,024,280.75","22,340.50","1.09"
"10884  :  โรงพยาบาลพิมาย","21,856,579.58","21,831,937.83","24,641.75","0.11","6,525,463.48","6,519,358.23","6,105.25","0.09","5,917,401.81","5,911,867.56","5,534.25","0.09","5,193,885.05","5,184,880.55","9,004.50","0.17","4,219,829.24","4,215,831.49","3,997.75","0.09"
"10885  :  โรงพยาบาลห้วยแถลง","6,936,866.37","6,915,126.37","21,740.00","0.31","1,598,438.77","1,590,980.27","7,458.50","0.47","1,619,512.84","1,614,897.84","4,615.00","0.28","1,749,804.45","1,745,090.95","4,713.50","0.27","1,969,110.31","1,964,157.31","4,953.00","0.25"
"10886  :  โรงพยาบาลชุมพวง","5,922,010.85","5,880,321.35","41,689.50","0.70","1,158,725.65","1,146,876.65","11,849.00","1.02","1,571,298.97","1,561,130.47","10,168.50","0.65","1,624,128.58","1,611,355.08","12,773.50","0.79","1,567,857.65","1,560,959.15","6,898.50","0.44"
"10887  :  โรงพยาบาลสูงเนิน","15,376,333.95","15,347,433.95","28,900.00","0.19","4,107,005.75","4,095,934.75","11,071.00","0.27","4,479,535.10","4,471,329.10","8,206.00","0.18","3,302,582.20","3,297,927.20","4,655.00","0.14","3,487,210.90","3,482,242.90","4,968.00","0.14"
"10888  :  โรงพยาบาลขามทะเลสอ","2,200,438.50","2,187,342.63","13,095.87","0.60","552,705.93","549,416.57","3,289.36","0.60","553,250.84","549,974.98","3,275.86","0.59","540,742.82","537,363.17","3,379.65","0.63","553,738.91","550,587.91","3,151.00","0.57"
"10889  :  โรงพยาบาลสีคิ้ว","12,970,942.05","12,924,306.55","46,635.50","0.36","3,354,477.74","3,341,721.24","12,756.50","0.38","3,386,152.92","3,375,235.92","10,917.00","0.32","3,198,746.25","3,186,116.25","12,630.00","0.39","3,031,565.14","3,021,233.14","10,332.00","0.34"
"10890  :  โรงพยาบาลปากช่องนานา","33,837,329.75","33,732,662.50","104,667.25","0.31","11,719,656.25","11,686,481.00","33,175.25","0.28","6,592,037.75","6,570,429.00","21,608.75","0.33","7,169,659.25","7,147,451.50","22,207.75","0.31","8,355,976.50","8,328,301.00","27,675.50","0.33"
"10891  :  โรงพยาบาลหนองบุญมาก","6,728,237.17","6,719,267.92","8,969.25","0.13","1,616,462.15","1,614,215.15","2,247.00","0.14","1,710,150.61","1,708,294.11","1,856.50","0.11","1,605,156.50","1,602,853.75","2,302.75","0.14","1,796,467.91","1,793,904.91","2,563.00","0.14"
"10892  :  โรงพยาบาลแก้งสนามนาง","1,177,486.17","1,172,911.77","4,574.40","0.39","354,780.72","353,964.72","816.00","0.23","264,982.65","264,000.25","982.40","0.37","286,457.05","285,480.55","976.50","0.34","271,265.75","269,466.25","1,799.50","0.66"
"10893  :  โรงพยาบาลโนนแดง","1,830,985.53","1,794,161.03","36,824.50","2.01","454,227.10","436,324.60","17,902.50","3.94","360,852.09","352,568.09","8,284.00","2.30","479,621.86","474,936.61","4,685.25","0.98","536,284.48","530,331.73","5,952.75","1.11"
"10894  :  โรงพยาบาลวังน้ำเขียว","3,529,325.17","3,517,185.92","12,139.25","0.34","858,394.75","855,529.75","2,865.00","0.33","909,596.50","905,901.50","3,695.00","0.41","893,328.06","891,116.81","2,211.25","0.25","868,005.86","864,637.86","3,368.00","0.39"
"11492  :  โรงพยาบาลค่ายสุรนารี นครราชสีมา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11602  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จย่า 100 ปี","1,787,410.18","1,773,136.83","14,273.35","0.80","472,851.62","468,026.27","4,825.35","1.02","414,402.31","409,397.31","5,005.00","1.21","485,350.12","482,555.12","2,795.00","0.58","414,806.13","413,158.13","1,648.00","0.40"
"11608  :  โรงพยาบาลลำทะเมนชัย","2,089,750.05","2,081,012.05","8,738.00","0.42","654,421.81","650,967.31","3,454.50","0.53","485,762.17","484,156.67","1,605.50","0.33","533,300.42","531,838.42","1,462.00","0.27","416,265.65","414,049.65","2,216.00","0.53"
"11885  :  โรงพยาบาลเดอะโกลเดนเกท","6,417,506.00","6,406,278.00","11,228.00","0.17","1,200,261.00","1,196,771.00","3,490.00","0.29","1,005,717.00","1,005,717.00","0.00","0.00","1,985,714.00","1,980,474.00","5,240.00","0.26","2,225,814.00","2,223,316.00","2,498.00","0.11"
"11891  :  โรงพยาบาลราชสีมาฮอสพิทอล","9,894,203.95","9,893,978.95","225.00","0.00","2,220,125.00","2,220,125.00","0.00","0.00","2,096,142.95","2,096,142.95","0.00","0.00","2,681,441.00","2,681,441.00","0.00","0.00","2,896,495.00","2,896,270.00","225.00","0.01"
"12267  :  ศูนย์อนามัยที่ 9 นครราชสีมา","2,431.00","2,431.00","0.00","0.00","2,431.00","2,431.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12268  :  โรงพยาบาลจิตเวชนครราชสีมาราชนครินทร์","4,124,760.95","4,124,499.95","261.00","0.01","1,086,519.30","1,086,258.30","261.00","0.02","1,095,524.65","1,095,524.65","0.00","0.00","1,100,146.50","1,100,146.50","0.00","0.00","842,570.50","842,570.50","0.00","0.00"
"14161  :  โรงพยาบาลกองบิน กองบิน1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"22456  :  โรงพยาบาลพระทองคำ เฉลิมพระเกียรติ 80 พรรษา","4,458,282.50","4,452,311.50","5,971.00","0.13","1,049,563.00","1,047,131.00","2,432.00","0.23","1,156,581.50","1,155,268.50","1,313.00","0.11","1,128,175.50","1,127,273.50","902.00","0.08","1,123,962.50","1,122,638.50","1,324.00","0.12"
"23839  :  โรงพยาบาลเทพรัตน์นครราชสีมา","35,478,845.85","35,439,299.60","39,546.25","0.11","9,834,493.86","9,825,776.61","8,717.25","0.09","10,268,606.79","10,258,608.29","9,998.50","0.10","8,251,565.04","8,239,573.04","11,992.00","0.15","7,124,180.16","7,115,341.66","8,838.50","0.12"
"24060  :  โรงพยาบาลมหาวิทยาลัยเทคโนโลยีสุรนารี","11,584,778.00","11,582,848.00","1,930.00","0.02","3,399,724.00","3,399,064.00","660.00","0.02","2,768,286.00","2,767,654.00","632.00","0.02","1,951,730.00","1,951,366.00","364.00","0.02","3,465,038.00","3,464,764.00","274.00","0.01"
"24692  :  โรงพยาบาลเฉลิมพระเกียรติ","1,701,463.15","1,688,977.90","12,485.25","0.73","476,809.15","473,107.65","3,701.50","0.78","428,734.20","425,357.20","3,377.00","0.79","406,506.70","404,004.25","2,502.45","0.62","389,413.10","386,508.80","2,904.30","0.75"
"27839  :  โรงพยาบาลบัวลาย","1,865,432.70","1,857,708.70","7,724.00","0.41","337,614.61","334,600.61","3,014.00","0.89","796,448.44","794,023.44","2,425.00","0.30","337,050.50","335,815.50","1,235.00","0.37","394,319.15","393,269.15","1,050.00","0.27"
"27840  :  โรงพยาบาลสีดา","1,332,259.05","1,331,330.05","929.00","0.07","242,356.75","241,888.75","468.00","0.19","314,611.70","314,528.70","83.00","0.03","323,351.10","323,187.10","164.00","0.05","451,939.50","451,725.50","214.00","0.05"
"27841  :  โรงพยาบาลเทพารักษ์","862,699.65","854,658.65","8,041.00","0.93","87,163.20","85,141.20","2,022.00","2.32","125,595.00","124,469.00","1,126.00","0.90","254,608.25","252,454.75","2,153.50","0.85","395,333.20","392,593.70","2,739.50","0.69"
"10667  :  โรงพยาบาลบุรีรัมย์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10895  :  โรงพยาบาลคูเมือง","20,253,973.51","19,555,792.51","698,181.00","3.45","4,789,750.17","4,596,497.17","193,253.00","4.03","6,176,842.79","5,959,721.29","217,121.50","3.52","5,344,090.70","5,142,598.70","201,492.00","3.77","3,943,289.85","3,856,975.35","86,314.50","2.19"
"10896  :  โรงพยาบาลกระสัง","5,535,994.00","5,532,130.50","3,863.50","0.07","1,217,229.75","1,215,969.25","1,260.50","0.10","1,346,642.25","1,345,905.75","736.50","0.05","1,205,647.50","1,204,521.00","1,126.50","0.09","1,766,474.50","1,765,734.50","740.00","0.04"
"10897  :  โรงพยาบาลนางรอง","52,190,010.25","52,146,266.50","43,743.75","0.08","12,319,273.25","12,308,374.25","10,899.00","0.09","11,197,159.75","11,184,798.25","12,361.50","0.11","14,753,474.25","14,744,150.00","9,324.25","0.06","13,920,103.00","13,908,944.00","11,159.00","0.08"
"10898  :  โรงพยาบาลหนองกี่","6,011,171.90","5,964,470.50","46,701.40","0.78","1,689,360.75","1,681,398.00","7,962.75","0.47","1,633,797.20","1,619,295.95","14,501.25","0.89","1,508,308.85","1,493,634.85","14,674.00","0.97","1,179,705.10","1,170,141.70","9,563.40","0.81"
"10899  :  โรงพยาบาลละหานทราย","5,410,865.88","5,350,047.63","60,818.25","1.12","1,285,269.51","1,269,111.76","16,157.75","1.26","1,236,858.56","1,218,099.56","18,759.00","1.52","1,345,712.42","1,332,143.67","13,568.75","1.01","1,543,025.39","1,530,692.64","12,332.75","0.80"
"10900  :  โรงพยาบาลประโคนชัย","17,149,629.00","17,080,178.00","69,451.00","0.40","3,978,329.00","3,949,438.00","28,891.00","0.73","4,128,660.00","4,116,856.00","11,804.00","0.29","4,414,745.00","4,400,605.00","14,140.00","0.32","4,627,895.00","4,613,279.00","14,616.00","0.32"
"10901  :  โรงพยาบาลบ้านกรวด","5,020,049.10","5,009,806.85","10,242.25","0.20","1,283,270.70","1,279,560.95","3,709.75","0.29","1,220,137.87","1,218,062.87","2,075.00","0.17","1,414,830.44","1,413,144.44","1,686.00","0.12","1,101,810.09","1,099,038.59","2,771.50","0.25"
"10902  :  โรงพยาบาลพุทไธสง","4,370,373.25","4,307,324.00","63,049.25","1.44","1,012,324.75","990,932.50","21,392.25","2.11","1,087,179.50","1,071,187.50","15,992.00","1.47","1,080,647.50","1,068,367.50","12,280.00","1.14","1,190,221.50","1,176,836.50","13,385.00","1.12"
"10904  :  โรงพยาบาลลำปลายมาศ","11,635,847.08","11,563,435.78","72,411.30","0.62","2,949,064.59","2,928,245.34","20,819.25","0.71","3,302,440.22","3,282,246.12","20,194.10","0.61","2,845,316.52","2,828,188.47","17,128.05","0.60","2,539,025.75","2,524,755.85","14,269.90","0.56"
"10905  :  โรงพยาบาลสตึก","7,742,649.90","7,686,853.90","55,796.00","0.72","1,870,603.15","1,849,388.40","21,214.75","1.13","1,728,635.50","1,717,403.50","11,232.00","0.65","1,985,839.65","1,974,341.90","11,497.75","0.58","2,157,571.60","2,145,720.10","11,851.50","0.55"
"10906  :  โรงพยาบาลปะคำ","4,245,145.92","4,173,578.40","71,567.52","1.69","1,308,098.61","1,283,738.71","24,359.90","1.86","800,462.04","785,418.86","15,043.18","1.88","972,365.96","957,629.19","14,736.77","1.52","1,164,219.31","1,146,791.64","17,427.67","1.50"
"10907  :  โรงพยาบาลนาโพธิ์","2,085,588.00","2,068,613.00","16,975.00","0.81","570,061.50","563,305.50","6,756.00","1.19","493,138.50","488,607.50","4,531.00","0.92","446,477.00","442,828.00","3,649.00","0.82","575,911.00","573,872.00","2,039.00","0.35"
"10908  :  โรงพยาบาลหนองหงส์","2,900,648.50","2,875,533.00","25,115.50","0.87","704,517.25","697,727.75","6,789.50","0.96","752,586.75","745,628.00","6,958.75","0.92","778,059.75","772,670.00","5,389.75","0.69","665,484.75","659,507.25","5,977.50","0.90"
"10909  :  โรงพยาบาลพลับพลาชัย","2,646,029.76","2,636,378.26","9,651.50","0.36","738,359.11","736,022.61","2,336.50","0.32","876,776.34","873,184.84","3,591.50","0.41","510,915.19","508,943.19","1,972.00","0.39","519,979.12","518,227.62","1,751.50","0.34"
"10910  :  โรงพยาบาลห้วยราช","3,142,830.80","3,129,625.80","13,205.00","0.42","666,165.65","662,241.65","3,924.00","0.59","732,609.65","729,463.15","3,146.50","0.43","867,062.25","864,560.00","2,502.25","0.29","876,993.25","873,361.00","3,632.25","0.41"
"10911  :  โรงพยาบาลโนนสุวรรณ","3,184,171.25","3,164,117.00","20,054.25","0.63","834,031.25","831,412.25","2,619.00","0.31","738,909.00","733,819.00","5,090.00","0.69","663,390.75","657,747.50","5,643.25","0.85","947,840.25","941,138.25","6,702.00","0.71"
"10912  :  โรงพยาบาลชำนิ","5,058,397.00","5,026,162.50","32,234.50","0.64","1,036,528.75","1,028,173.75","8,355.00","0.81","1,181,040.25","1,172,868.75","8,171.50","0.69","1,375,917.50","1,367,520.50","8,397.00","0.61","1,464,910.50","1,457,599.50","7,311.00","0.50"
"10913  :  โรงพยาบาลบ้านใหม่ไชยพจน์","2,504,761.47","2,488,509.61","16,251.86","0.65","605,299.92","600,671.82","4,628.10","0.76","613,125.25","608,816.05","4,309.20","0.70","682,322.93","678,308.92","4,014.01","0.59","604,013.37","600,712.82","3,300.55","0.55"
"10914  :  โรงพยาบาลโนนดินแดง","2,701,433.60","2,651,644.10","49,789.50","1.84","755,923.20","743,013.20","12,910.00","1.71","712,639.90","697,836.90","14,803.00","2.08","659,049.50","647,443.00","11,606.50","1.76","573,821.00","563,351.00","10,470.00","1.82"
"11493  :  โรงพยาบาลค่ายสมเด็จเจ้าพระยามหากษัตริย์ศึก","9,695.53","9,667.27","28.26","0.29","6,627.91","6,599.65","28.26","0.43","998.72","998.72","0.00","0.00","1,328.02","1,328.02","0.00","0.00","740.88","740.88","0.00","0.00"
"11619  :  โรงพยาบาลเฉลิมพระเกียรติ","2,056,598.32","2,040,649.82","15,948.50","0.78","532,107.28","528,235.78","3,871.50","0.73","516,352.12","513,116.12","3,236.00","0.63","540,402.07","537,517.07","2,885.00","0.53","467,736.85","461,780.85","5,956.00","1.27"
"23578  :  โรงพยาบาลแคนดง","2,180,637.63","2,157,907.88","22,729.75","1.04","558,045.97","551,416.97","6,629.00","1.19","566,298.40","559,347.15","6,951.25","1.23","526,752.34","521,491.84","5,260.50","1.00","529,540.92","525,651.92","3,889.00","0.73"
"28020  :  โรงพยาบาลบ้านด่าน","3,788,792.50","3,772,613.00","16,179.50","0.43","835,285.00","834,441.50","843.50","0.10","883,820.50","880,721.50","3,099.00","0.35","1,000,443.00","993,352.50","7,090.50","0.71","1,069,244.00","1,064,097.50","5,146.50","0.48"
"10668  :  โรงพยาบาลสุรินทร์","157,044,594.08","157,017,084.41","27,509.67","0.02","43,089,295.64","43,084,120.14","5,175.50","0.01","41,490,904.65","41,486,463.90","4,440.75","0.01","38,486,072.13","38,477,846.03","8,226.10","0.02","33,978,321.66","33,968,654.34","9,667.32","0.03"
"10915  :  โรงพยาบาลชุมพลบุรี","5,742,445.00","5,731,622.00","10,823.00","0.19","1,457,073.75","1,454,717.75","2,356.00","0.16","1,635,569.65","1,633,227.65","2,342.00","0.14","1,789,792.85","1,785,459.85","4,333.00","0.24","860,008.75","858,216.75","1,792.00","0.21"
"10916  :  โรงพยาบาลท่าตูม","10,517,493.19","10,441,591.19","75,902.00","0.72","3,119,299.39","3,092,435.39","26,864.00","0.86","2,210,742.53","2,189,669.53","21,073.00","0.95","2,425,485.30","2,412,409.30","13,076.00","0.54","2,761,965.97","2,747,076.97","14,889.00","0.54"
"10917  :  โรงพยาบาลจอมพระ","3,757,345.45","3,722,718.95","34,626.50","0.92","1,013,320.20","1,004,140.70","9,179.50","0.91","1,140,210.00","1,128,656.00","11,554.00","1.01","822,246.25","815,158.25","7,088.00","0.86","781,569.00","774,764.00","6,805.00","0.87"
"10918  :  โรงพยาบาลปราสาท","25,606,250.84","25,500,093.84","106,157.00","0.41","6,044,129.97","6,014,216.97","29,913.00","0.49","6,159,656.95","6,130,167.45","29,489.50","0.48","6,524,217.94","6,502,108.44","22,109.50","0.34","6,878,245.98","6,853,600.98","24,645.00","0.36"
"10919  :  โรงพยาบาลกาบเชิง","5,665,361.88","5,211,392.60","453,969.28","8.01","1,310,843.81","1,210,907.22","99,936.59","7.62","1,512,663.63","1,403,282.18","109,381.45","7.23","1,434,153.47","1,324,838.26","109,315.21","7.62","1,407,700.97","1,272,364.94","135,336.03","9.61"
